Pb	H2CO	warning	C2H3NO5	CFCs	CO	PM10	NOx	SO2	PM2.5	PAHs	CH4	longitude	NH3	PRES	O3	latitude	TEMP
40.37538	35.13746	1.00000	1.33184	76.71408	7.02210	7.15786	6.60292	9.11719	7.31069	8.21754	10.26307	-82.46148	7.49467	1051.30696	8.57920	28.15112	36.18270
48.35708	47.10696	1.00000	2.49603	85.79974	9.02707	7.80278	9.38772	8.13586	9.15393	8.61870	7.70503	-89.64066	10.66648	1166.57569	6.86682	40.56754	19.11552
51.82849	52.99290	0.00000	5.58315	86.27930	8.90392	8.55553	9.90262	7.75014	11.60724	7.24981	7.29058	2.31889	8.53627	1069.88429	9.10781	35.21222	16.49955
43.86966	33.92952	1.00000	26.16133	77.68395	5.10347	10.22893	5.12218	11.90665	4.83339	7.60995	7.62771	59.4839	6.28078	1116.86045	8.95756	58.7002	0.06058
55.83853	31.58483	1.00000	3.17192	68.88983	6.98099	7.75833	6.76304	8.03696	7.10595	9.04952	9.00549	11.18709	7.73440	1063.52174	8.11482	48.73218	17.19238
54.92867	41.89911	0.00000	3.98673	82.86814	11.62726	8.12046	10.38044	11.94109	5.54529	8.20731	9.34587	-97.54667	9.76566	1146.26117	9.24996	30.5427	5.36746
35.63970	75.02316	1.00000	7.51397	81.21802	6.26457	8.92644	6.28372	10.53656	5.72961	7.85384	6.51982	-76.43941	7.07914	1198.84218	9.07629	39.33427	17.20357
59.26443	52.97038	0.00000	1.29429	72.77235	4.21029	6.75466	6.04509	8.68930	8.02239	8.85188	6.28952	1.6	7.00521	1079.60084	4.12457	43.11667	7.43190
49.41714	64.04317	0.00000	12.39716	71.13413	7.13410	9.48749	6.16910	6.68453	6.18570	9.18932	8.66281	-84.67837	8.67884	1077.02504	7.17534	34.06635	9.51877
46.87772	45.71053	1.00000	3.36929	79.77670		8.05040	7.87772	8.80501	6.11950	7.12060	8.23995	-73.02841	8.22160	1082.75896	10.26004	-36.9256	9.53189
50.23939	61.14307	1.00000	4.37961	70.27264	7.23406	8.24459	5.97701	9.39949	6.35307	6.36369	9.26026	15.00835	6.71555	1128.85331	8.37312	51.14942	19.13745
30.94349	54.40074	1.00000	4.38805	62.54269	9.51178	8.33822	8.03607	6.35669	7.99147	7.22029	8.05491	18.28333	10.46770	1142.27347	6.64007	59.33333	4.95113
38.04469	39.19931	1.00000	0.46410	73.27294	11.73979	5.86654	9.27671	5.51975	8.89272	8.24476	8.15229	28.88222	7.94711	1120.48750	10.49640	40.37528	17.37249
35.42561		1.00000	3.55289	72.25131	10.96228	8.04478	9.93438	4.58891	7.84990	6.98716	8.17925	-38.94722	6.37438	1130.39698	6.81955	-15.675	-1.81838
41.49327	26.91890	1.00000	7.09688	75.43379	8.20101	8.81432		5.03052	7.99407	7.99930	10.02765	98.19151	9.44811	1059.92598	7.24903	14.0823	6.83671
59.11804	61.48684	1.00000	13.52666	72.18741	3.99709	9.53835	5.32451	11.60269	4.94613	6.74119	7.69213	-75.64963	8.39284	1182.90773	7.47109	40.24537	25.31882
20.39504	58.48580	0.00000	83.70077	71.09996	5.11844	11.41464	7.81293	6.67561	9.53573	8.05275	8.53775	73.85535	10.28075	1175.47160	5.60557	18.51957	14.98399
34.58092	66.39107	1.00000	3.18901	72.94042	7.74471	8.01944	8.71308	4.95196	9.06154	8.15208	7.63067	-98.1664	9.47941	1143.79446	7.18032	19.32932	28.31339
36.24853	49.81836	1.00000	2.56741	78.64429	9.30512	7.23858	9.51317	5.44043	9.58952	8.67074	7.87287	17.80774	9.43568	1161.61757	6.97533	40.55851	3.51679
20.19552	33.10902	1.00000	2.12354	72.12016	7.18400	7.68441	3.20421	13.11589	2.97451	7.78476	7.61480	20.89389	7.43348	1193.06541	6.58511	42.62833	9.66167
31.77685	38.79855	1.00000	40.51248	74.14716	8.70039	10.69065	7.32000	8.75590	7.38874	7.92986	8.57753	-81.79819	6.91326	1187.18694	10.09116	41.48199	22.62741
51.30994	50.82144	0.00000	1.33775	72.49386	6.87101	6.42979	7.12917	9.13132	5.88122	9.63852	6.68647	120.97844	10.03949	1128.53757	5.81096	14.8361	15.87500
47.35780	40.11353	0.00000	1.78516	81.20390	8.88371	6.80747	7.64782	9.03481	13.25735	7.75605	7.82979	122.8637	9.27428	1095.20740	8.85739	9.3337	25.32716
36.55642	58.17968	1.00000	13.77573	72.94988	10.18192	9.48541	11.10586	7.06037	12.11399	6.86745	6.75213	-81.77285	7.31486	1091.67699	6.91946	28.54944	5.31343
13.22053	60.32440	0.00000	3.63851	84.45755	6.74906	8.00052	9.37218	4.93193	7.99488	9.17685	6.41888	-118.25508	9.84851	1187.65711	4.48704	34.14251	16.81609
25.17791	34.31872	1.00000	8.09313	69.22888	5.51693	8.89249	6.77891	10.39122	4.58475	7.32895	8.76960	-122.24092	9.80287	1118.41194	8.61676	47.4943	16.60313
62.62262	54.16827	1.00000	11.05671	81.84823	6.77798	9.32668	5.51522	11.06480	6.31329	6.77958	9.41388	4.8951	6.25289	1066.95474	8.78351	44.92801	28.44532
51.40207	37.22671	0.00000	2.61798	78.39312	5.26079	7.28138	4.70287	8.99011	6.84225	7.63991	9.00345	120.74221	6.97660	1095.04955	6.34371	31.64615	18.58137
58.44605	46.90919	0.00000	6.31760	72.27627	9.18055	8.70712	5.51992	7.23770	2.84299	6.65321	8.24765	-93.263	8.46651	1155.61769	4.82478	45.0408	24.12802
29.68185	45.99328	1.00000	12.73631	78.75284	6.77609	9.52811	10.18874	7.14624	6.91133	6.06947	8.47385	142.45778	8.57977	1091.29599	12.08840	44.35056	-8.78301
64.37128	64.78531	1.00000	6.78235	73.67425	10.51351	8.81391	9.49931	7.14428	8.97832		8.04541	-72.86843	8.17176	1081.70374	6.71526	41.27621	8.82607
29.22392	53.76482	0.00000	1.79270	76.97372	9.02362	6.56882	8.33598	11.43524	10.44153	8.62817	6.95507	112.19028	11.62969	1053.08391	7.85722	30.35028	25.21509
43.74679	60.37148	1.00000	1.88107	82.02025	11.00498	7.33615	11.64947	11.06646	12.41244	9.40225	7.82432	-116.97725	9.06726	1082.04358	6.29284	33.92946	29.76627
48.89946	41.68741	0.00000	3.24909	77.48036	7.77679	7.79865	9.11137	4.44433	7.40452	7.35541	8.47391	-79.62098	10.96185	1103.44710	6.16177	9.15093	25.43229
53.25725	59.87147	1.00000	7.60745	75.78028	9.79083	8.89693	7.61637	7.66196	8.71298	9.20688	7.12432	13.29371	8.51638	1056.58182	5.61420	52.53048	27.47432
47.35444	34.56873	0.00000	3.29893	76.80062	8.99733	7.63619	9.16715	8.17413	9.71362	6.56282	8.85531	53.47103	8.53396	1073.50728	9.91594	54.48147	9.28480
23.71411	54.55523	0.00000	5.89655	79.31169	10.55688	8.65128	10.71120	7.68528	8.77468	6.84378	10.18336	9.15214	9.11998	1132.33349	8.58528	49.97704	-0.53835
27.40504	74.43261	1.00000	6.05949	63.74168	3.95639	8.69716	5.08147	10.93759	5.35588	8.62999	9.97545	-156.47432	5.08940	1179.50905	8.21995	20.88953	7.62724
23.81076	38.05974	1.00000	2.46951	82.98378	7.29456	7.77793	8.28749	9.01750	6.25776	8.87818	8.17978	19.21437	7.31749	1156.38653	11.29190	44.75874	7.61958
60.89086	62.75760	1.00000	4.21673	67.97291	6.10623	8.19017	6.07607	10.71143	4.39294	8.17162	6.54329	68.49143	8.43291	1087.57955	8.45757	25.80565	22.91043
31.61913	35.42716	0.00000	10.19072	58.03300	6.23842	9.24108	10.00085	5.86759	8.22096	7.73053	9.23530	43.63417	9.52056	1142.57206	6.58799	43.96222	26.14389
57.91676	11.01093	1.00000	1.63505	75.74216	10.24385	6.49600	9.47769	7.50987	8.20039	6.48004	8.91341	84.13864	8.71951	1191.01943	5.92371	22.88783	14.59192
29.30719	30.04673	1.00000	7.20968	77.88500	9.12230	8.81851	8.08607	7.51030	5.92425	8.40579	6.80442	-41.45861	8.48624	1117.59402	9.81134	-4.42472	20.02924
39.22923	43.14087	1.00000	11.99915	76.44600	6.64448	9.41678	7.27622	7.26146	12.28265	7.23799	6.73093	40.17171	11.13557	1089.47109	6.67794	58.1908	7.50111
35.30912	61.26372	0.00000	2.53559	75.04483	9.82037	7.30572	9.80553	9.49477	6.92293	7.13854	9.99893	38.01667	10.93937	1091.23712	9.80380	11.85	11.66771
58.96602	46.07758	1.00000	3.36559	64.26949	11.84298	8.09344	10.47560	3.55155	5.63231	7.91336	7.26997	123.89071	5.83279	1088.08645	6.87384	10.31672	-2.06819
25.38594	38.93079	1.00000	13.91798	64.22463	6.09561	9.59814	5.73560	9.24681	8.67475	8.65166	9.22933	48.41667	5.77112	1071.71436	8.06851	-17.83333	10.26127
35.27482	43.89432	1.00000	2.05068	77.06075	10.14461	7.15273	8.23642	7.55568	4.23878	5.92068	8.75848	-8.33147	5.92954	1189.72266	10.98151	41.20485	35.47579
18.66083	40.52136	0.00000	2.02750	69.65450	11.33536	6.67485	10.58085	10.13824	7.47639	8.92767	6.73720	-82.61573	9.15514	1097.75173	8.72165	41.24255	9.20631
58.41691	37.06412	0.00000	1.57592	73.17265	9.16578	6.52240	8.47017	5.64226	5.35279	6.77698	8.15512	-60.47389	11.58849	1118.11077	6.69686	-34.64167	35.25774
41.88791	47.12378	0.00000	1.01261	75.02708	11.11455	6.63278	8.43589	12.27450	9.51162	6.25982	9.56448	-71.10077	11.24289	1131.07006	7.66738	18.20854	-0.21925
31.72231	11.55708	1.00000	1.57658	73.05395	5.86951	6.44649	7.51049	7.89034	9.75849	8.45681	7.27564	83.36889	7.20088	1061.20795	8.61888	26.76628	11.58989
53.34997	45.19533	1.00000	3.15186	76.12579	4.83306	7.64529	6.58240	12.42117	3.21253	7.88331	7.95376	3.16667	7.71616	1081.95850	10.79604	50.8	0.64345
31.93524	36.16077	1.00000	3.78294	79.33498	9.31004	7.94999	11.73900	6.07618	11.01355	10.54896	7.07250	109.05389	8.31064	1092.14047	7.53811	-7.51611	9.49628
36.75724	51.98669	0.00000	3.53980	76.03331	6.58119	8.31452	5.61969	6.56343	7.38662	7.08998	7.74399	-1.05366	10.57363	1152.96805	7.88190	43.71032	16.47380
50.60296	48.70175	0.00000	11.47908	71.61087	6.59021	9.44261	8.06958	9.21768	12.21138	6.77423	8.75692	6.51352	9.10191	1118.60551	10.28195	51.19139	6.88490
25.30444	54.37479	0.00000	2.07417	80.80171	8.68773	7.09569	9.35645	10.75575	9.47650	8.00543	6.38929	-74.13653	11.40390	1054.28136	8.45391	40.63316	12.49995
53.38141	49.65387	1.00000	27.41445	68.87874	11.49234	10.30802	9.85495	6.55587	8.98103	9.07168	9.55425	99.96667	7.84722	1156.77215	5.98037	8.43333	3.13166
37.86207	34.83732	1.00000	2.70789	72.66227	4.76808	7.50688	5.21738	10.91728	6.51323	6.02064	8.41397	8.2926	5.91323	1166.41983	8.26537	9.58126	18.52392
77.10975	44.82963	0.00000	9.52030	71.65030	8.89919	9.12092	8.95504	7.23958	10.92321	8.32560	6.96678	120.74221	9.65853	1172.66335	9.08700	31.64615	2.06593
59.29689	40.07160	1.00000	3.32639	80.77917	10.05126	7.85616	9.41777	7.95457	10.04613	8.80248	7.46823	-74.73584	9.57573	1162.65835	6.38273	5.20856	18.09862
38.54690	53.83223	0.00000	4.26145	82.97131	9.94936	8.38682	4.29017	7.89251	2.17470	8.84730	9.03432	129.96972	9.92395	1053.41850	6.96738	33.4425	23.66004
34.96114	61.44491	1.00000	0.98115	64.91586	4.87208	5.73420	5.66904	11.02400	6.02569	8.59628	8.16205	-76.43941	8.83969	1163.16516	7.76308	39.33427	2.41304
42.94229	44.26310	0.00000	4.46354	84.50690	14.51011	8.33729	9.74773	9.89214	8.22802	7.88352	8.99218	102.05461	11.53014	1071.35203	7.52518	6.25947	4.69968
46.19345	50.54366	1.00000	9.77940	59.05158	10.66388	9.27082	9.79208	7.78690	8.23000	7.45636	9.49461	-5.682	11.70524	1197.16941	7.14682	5.84752	11.01180
48.13737	63.16986	1.00000	2.27281	76.41909	6.85665	7.32020	9.16184	7.02678	8.53784	8.22833	8.76556	7.36027	8.60748	1051.23250	10.32890	51.20219	-13.26056
23.50430	35.74180	0.00000	2.51640	79.62108	8.98840	7.15739	8.84994	8.35812	10.94491	7.85109	7.49609	-73.49484	9.91077	1077.53526	9.49059	41.14676	19.58883
59.75466	38.98401	0.00000	3.89963	75.98268	11.28115	8.18079	9.88125	6.52601	8.91462	8.36765	8.70748	-80.22588	9.87176	1124.50792	8.49069	26.2173	0.18501
29.80644	45.38064	1.00000	3.09294	75.27794	9.01258	7.71859	8.31153	7.64289	7.76741	8.64064	6.29665	-81.23621	10.79321	1061.05004	6.58177	33.98154	8.39178
33.49518	56.13005	0.00000	4.89314	59.76448	6.26636	8.45977	8.12051	5.64584	8.48551	8.43780	8.97205	18.34717	10.58988	1196.49801	6.47468	54.60528	10.84264
40.56882	73.29682	0.00000	3.01507	66.82682	10.26580	7.25239	10.78075	8.44101	6.99584	9.85147	7.50656	-97.54667	9.93077	1104.21005	9.35934	30.5427	1.20672
49.61504	50.94526	1.00000	5.40550	72.44441	8.60000	8.44143	7.47950	6.09177	9.92723	9.52123	8.95872	-77.70066	8.84029	1188.55831	6.66214	43.16547	22.94934
56.80361	20.51648	1.00000	2.97991	83.35673	8.69454	7.69810	7.60322	5.91688	10.63863	9.87092	8.86271	105.89333	8.60233	1191.50656	6.74909	34.56861	12.75928
54.31564	48.27386	0.00000	2.30211	74.50367	10.28874	7.72969	10.78752	10.98212	6.35509	7.60670	8.05137	73.85535	9.27455	1159.78479	10.36358	18.51957	8.62883
31.39909	53.14504	1.00000	11.41003	77.01800	9.14546	9.36601	7.71176	6.99029	8.63750	7.97260	8.16486	33.9162	9.96564	1155.43331	6.45328	51.67822	12.94761
13.83704	52.30721	1.00000	2.84903	67.85893	7.33006	7.21317	6.30891	10.47434	4.91095	9.37127	8.18114	-74.26419	9.80756	1195.23842	8.26805	4.73245	-1.07533
38.67500	27.80174	0.00000	9.86449	65.57149	10.93334	9.20624	9.16257	11.69699	7.60866	8.60742	9.01015	57.3552	12.55866	1125.62645	7.88675	51.4781	16.30347
43.78846	37.77191	0.00000	5.23872	80.92825		8.55413	10.26212	10.60730	9.05334	8.04429	7.64572	-116.97725	8.16359	1081.18643	8.98040	33.92946	29.23938
60.93827	22.59266	1.00000	2.83880	67.00541	5.93333	7.82814	4.88971	11.33065	5.12830	6.59139	8.71429	89.11943	5.80689	1128.65232	8.40072	23.9028	4.98409
50.22995	27.09829	0.00000	2.68512	65.65307	7.70275	7.35606	6.17855	6.45169	5.38904	9.45809	7.45395	-71.10077	8.10830	1059.98717	6.52376	18.20854	16.70713
66.14091	38.42780	0.00000	3.18636	66.19456	10.46992	7.91539	10.15959	12.24832	7.01110	6.63134	8.75134	117.7	9.82513	1136.70071	9.45916	35.85	10.32280
13.18821	50.65570	0.00000	0.92529	79.77718	8.27835	7.13696	7.93216	10.62849	10.56103	8.74289	6.97574	2.44892	11.25086	1116.54073	9.33917	48.98693	4.62818
58.17805	58.12329	0.00000	3.11854	71.33095	6.86788	7.95768	7.80862	7.51097	6.83289	7.95315	7.88037	2.2469	9.87561	1109.47103	6.94950	48.90472	31.56477
36.34456	43.36157	1.00000	4.37363	70.52176	4.40428	8.33131	6.45805	9.26326	7.23723	6.99198	8.85723	-82.46148	5.55785	1144.51214	9.50669	28.15112	19.52149
50.92941	48.40569	1.00000	23.56491	80.24924	5.15311	10.11352	5.18175	10.69426	8.47596	8.75730	7.22093	123.17306	9.20309	1145.85215	6.46127	41.27194	21.47890
43.37028	46.21483	0.00000	1.63509	72.85465	8.63498	7.40097	9.61758	10.26481	9.23728	7.24945	7.92442	-75.87877	8.16502	1111.75006	10.58709	5.6561	16.08252
39.98305	49.10502	0.00000	3.23492	73.41419	5.64304	7.79880	7.95322	6.31277	8.53272	8.15010	6.95240	-0.76667	8.14047	1053.71373	6.73990	53.38333	6.50952
73.44157	44.52964	0.00000	3.07067	80.53303	6.81238	7.73743	5.98722	5.63830	7.35925	9.02957	9.14075	2.1699	9.61124	1133.33071	7.43402	48.98994	21.80276
48.08309	42.15793	0.00000	6.26007	78.57540	10.51778	8.68801	9.97655	9.88764	9.54235	8.76864	8.28172	76.56719	10.24852	1197.25153	8.06234	24.41288	-10.64156
50.99374	33.11221	1.00000	1.81513	70.61894	9.74736	7.09768	10.32771	8.29582	10.47702	8.68013	8.38530	-89.99038	8.87543	1166.39166	6.50793	38.58894	28.96221
28.53671	33.68580	0.00000	2.79019	72.73942	6.50447	7.62483	7.86430	8.48334	7.95602	7.99856	8.75749	-73.9625	12.53496	1187.05575	8.42352	40.81	28.40199
32.44443	23.48854	0.00000	4.70739	68.01597	7.34475	8.41332	7.16004	6.67174	6.13434	7.14013	8.44141	-74.01042	8.63712	1075.86675	7.18324	41.50343	31.36114
30.54260	64.65353	1.00000	3.58196	68.65725	7.62804	8.05588	6.88026	11.06747	10.93068	7.26118	8.63108	11.412	11.65529	1130.31497	5.69687	45.50369	14.69645
64.29126	50.18863	0.00000	10.66145	76.40910	9.64130	9.29800	11.02716	8.78920	7.60202	8.37246	7.71628	19.27498	8.46671	1109.49867	10.34250	50.20528	17.04713
38.85769	33.56270	0.00000	4.20728	72.80969	6.18846	8.31762	5.42135	8.81188	6.18735	8.04938	7.83551	120.4861	7.79519	1071.94917	7.88141	16.0438	35.85675
47.92798	63.55961	0.00000	3.93079	76.03463	10.63574	7.91553	10.29827	10.58524	8.43309	7.04382	8.14362	11.412	9.47086	1127.02663	8.82980	45.50369	19.19990
42.53087	30.18628	0.00000	1.59516	77.37985	7.12378	7.32355	6.85420	7.74761	6.06250	8.35260	8.83784	-77.70066	9.85388	1174.50718	5.23357	43.16547	5.26250
49.46238	37.35561	0.00000	4.04631	73.09523	7.85743	8.17162	9.50586	10.19449	8.46721	8.91227	8.25851	8.86704	8.19792	1170.33635	11.07132	50.23805	-4.34067
19.24106	36.03375	0.00000	4.07371	83.90769	8.39825	8.41094	7.38671	6.02010	5.35746	7.94024	9.04054	-25.66689	9.26815	1115.05561	7.12358	37.74615	11.72375
41.66434	50.98475	1.00000	2.18803	66.73201	9.65341	7.19943	9.63701	6.76754	9.93138	6.77371	8.39778	-1.5443	9.89789	1065.77947	6.92316	50.75767	17.33546
39.89171	46.50079	1.00000	31.38226	78.25955	6.67340	10.43897	6.93796	9.52841	8.41952	8.25776	8.59741	29.00974	5.71030	1061.15568	10.26560	-24.19436	24.22601
47.73302	54.37488	1.00000	2.30098	73.54473	6.84604	7.45469	7.43814	8.51216	7.28131	9.94345	6.63718	-89.64066	7.05218	1057.70536	9.30795	40.56754	20.65922
25.14637	39.85362	1.00000	10.04692	74.29499	7.71670	9.24420	7.90965	8.32605	8.19562	7.18266	8.24302	146.05093	8.16069	1092.79253	9.71493	-34.28853	22.34514
54.38183	54.85175	1.00000	4.54318	75.31553	6.32095	8.27233	9.23360	7.25577	9.04286	8.40273	8.62655	2.59753	7.19069	1123.24925	10.84716	8.88649	30.68169
42.20145	80.93728	0.00000	18.77797	75.12682	6.25516	9.87359	6.34394	8.08754	5.83733	7.23414	8.26849	42.7125	6.88340	1076.43657	5.46414	11.15583	-0.54017
60.85388	57.85500	1.00000	2.38252	70.66567	4.91506	7.92497	7.29909	8.65323	7.58100	8.15972	7.69185	129.96972	8.91709	1103.52233	8.70092	33.4425	-2.38567
49.22824	38.61583	0.00000	1.73464	78.63053	6.31378	7.37955	9.61482	6.20031	8.63765	6.03271	8.84339	126.28333	10.38566	1071.41716	7.59117	45.35	13.88186
49.48335	66.24179	1.00000	12.24478	87.64779	7.75944	9.36143	7.69660	8.35673	8.19882	9.68909	9.16916	-81.77285	7.02202	1143.66775	10.14332	28.54944	10.87248
64.24256	51.17426	1.00000	14.33643	69.61901	2.99270	9.70377	3.65565	10.65289	6.45629	6.80220	8.28839	121.12251	5.02515	1088.86845	5.90378	14.62578	9.08756
34.75490	39.49335	0.00000	14.63538	85.38239	6.88649	9.59603	4.49961	9.44965	4.60164	8.81208	8.14458	-85.43772	7.33065	1062.99788	5.84691	10.63504	-1.19152
32.01698	51.94727	1.00000	13.21758	69.80879	11.40331	9.51591	11.01539	6.47550	8.79141	6.98344	8.94914	122.8637	9.11796	1076.60054	7.47268	9.3337	26.72744
37.11721	56.13749	1.00000	2.83326	83.45164	7.25156	7.97754	7.87168	8.34026	11.89351	7.14887	7.22673	-1.29243	10.70115	1156.95477	6.41621	53.49389	11.10947
55.18405	48.95262	0.00000	1.63876	78.94427	6.86933	7.41540	6.53557	7.05234	7.08067	7.73677	8.74295	9.0027	10.38092	1111.17122	7.06426	11.86064	2.15404
50.14894	65.30845	1.00000	5.84093	77.00435	8.71247	8.68170	10.16566	5.23596	8.56734	8.79606	8.64066	-74.07764	9.93876	1081.95711	7.70756	40.72816	17.94197
44.36611	33.09359	0.00000	5.50907	74.97149	10.60503	8.50872	10.35095	8.78100	9.74523	7.98152	8.25521	117.81667	10.57509	1103.47237	8.29219	36.81667	15.09262
46.11285	61.17960	0.00000	9.60968	72.27579	6.75346	9.22449	7.82697	9.97489	6.65144	7.29652	8.31857	-2.12139	11.14954	1087.06965	6.92004	52.48173	-2.07788
56.97771	68.64003	0.00000	2.33583	75.96412	12.25628	6.95107	9.84958	11.78778	8.03524	7.71133	8.64936	74.3092	11.07102	1067.94930	7.48699	33.37526	-5.99132
35.34176	47.36007	0.00000	6.18939	75.36716	8.45820	8.74159	7.69910	4.72795	6.54963	7.56320	7.35515	2.2469	11.28333	1067.42279	7.16695	48.90472	-5.21617
31.12321	44.01756	0.00000	1.78571	53.25457	7.64358	7.79256	8.34543	6.22771	7.16983	6.87904	8.49029	136.51667	12.29713	1177.81699	6.17447	35	22.21202
39.70183	48.74859	1.00000	4.08696	86.00837	9.31483	8.07821	8.37590	8.47491	10.06727	6.32411	7.79656	-72.97261	10.60429	1099.00277	6.53644	43.61062	20.53954
43.28223	38.45430	0.00000	7.79413	80.09492	9.38932	8.96483	9.20784	10.00883	9.46753	6.33282	8.77968	68.21204	8.83556	1076.37469	9.99116	27.55898	9.12049
78.59050	24.32457	1.00000	14.13183	77.94861	8.27057	9.59190	10.07992	8.66957	13.37168	6.64818	8.19107	7.11393	10.07438	1089.14994	7.30119	51.08468	17.70163
29.35204	30.91880	0.00000	1.64648	68.75555	5.08544	7.18099	7.09357	7.56202	8.67444	7.40373	8.09997	-73.78458	8.79003	1131.00778	7.75622	41.0051	12.37236
41.45874	54.87791	0.00000	7.05739	77.77529	8.88999	8.80197	8.40639	7.67300	13.15683	6.59788	9.37389	15.00835	9.11657	1135.74304	8.18202	51.14942	5.86885
44.25615	39.12030	1.00000	3.73907	56.64820	10.02198	8.16299	6.74290	9.13778	8.43772	8.00702	7.80101	-8.33147	7.63577	1181.14060	9.43501	41.20485	2.36563
50.39623	44.51616	0.00000	4.24787	86.41284	10.03106	8.24853	9.29054	9.80896	10.15676	7.98228	9.44087	83.36889	7.53376	1084.69816	9.71163	26.76628	4.92212
43.14740	41.04130	1.00000	4.48608	87.73006	10.22437	8.12767	11.13431	5.87559	6.75738	6.90444	7.04632	139.6853	9.47294	1054.41243	7.44844	35.815	2.80371
40.19670	46.73519	1.00000	5.55606	75.47500	8.68918	8.73864	8.34987	6.00594	8.25419	8.59187	10.72696	2.31889	8.46712	1130.12125	6.32337	35.21222	-8.57734
30.72978	54.85891	1.00000	8.34814	77.79728	6.93656	9.16093	6.39192	10.53710	6.89151	7.09081	7.11030	40.74357	5.48558	1183.20346	10.08407	37.31309	-1.59252
41.23549	65.23145	1.00000	1.09775	65.27634	7.32133	5.79040	8.97677	7.66414	8.31860	7.47339	6.85894	-95.44744	7.22430	1074.48899	11.21817	29.53885	26.85320
44.66436	50.95549	1.00000	5.41211	80.13388	10.91619	8.41874	9.24059	8.58340	10.25921	8.95582	7.27865	89.20083	8.88721	1171.86853	5.99888	55.54028	20.07369
56.49708	79.09447	0.00000	3.65467	68.93507	7.16114	8.15905	8.20605	6.47158	5.83316	9.43570	7.85289	116.82887	7.58869	1050.73918	6.95677	-1.26753	11.17497
47.73417	33.12107	0.00000	5.04440	75.25541	7.59097	8.10178	9.23588	8.62108	10.05750	7.09690	7.22285	9.22796	7.59335	1176.52224	11.57457	48.46458	12.48584
52.99120	61.64445	0.00000	5.41907	76.12243	7.12163	8.48882	9.37486	5.72362	6.90763	6.98054	9.49076	9.00472	8.60012	1111.04304	5.88128	4.2475	16.45300
38.79653	52.77036	0.00000	6.45921	75.29540	9.63338	8.79277	8.65056	8.06176	10.87652	7.50789	7.38352	-117.54866	8.87797	1131.50009	8.75944	33.93113	50.71086
49.94534	32.35948	1.00000	3.23201	68.84515	5.64781	8.07698	5.15190	9.94871	7.73154	9.35334	8.40339	-86.19903	5.49597	1152.86054	7.75901	11.84962	6.16776
38.62628	39.38817	0.00000	2.16791	76.00207	9.53369	6.74414	7.02304	6.87191	3.51999	8.67351	8.02078	28.28489	10.14962	1134.01951	5.94159	48.15659	10.75460
42.54461	39.21472	1.00000	1.70753	77.90967	6.78996	7.32063	5.85055	8.26019	9.37853	7.28493	6.04316	88.1453	6.36229	1197.64695	7.04438	22.4711	33.93326
45.70752	28.89827	0.00000	9.90325	70.17629	8.36198	9.21154	10.38214	8.70486	10.59683	9.44347	7.32638	-1.64295	12.75142	1133.14232	7.39782	42.8139	14.96690
76.83400	47.15372	1.00000	3.96369	70.64916	8.43992	8.08915	6.99319	8.63691	6.59923	8.65406	7.83713	-8.2503	6.48856	1145.45414	9.55813	37.08819	22.09954
33.39436	51.63450	1.00000	4.58206	67.30686	9.48830	8.14569	6.98780	6.24717	8.98682	7.73609	9.53252	-102.36764	8.89135	1143.07836	6.27791	31.84568	24.78444
44.91194	59.90597	1.00000	1.86478	88.17348	11.44697	6.81113	10.36999	6.30204	8.64046	7.48757	8.41647	30.98551	7.42168	1156.98769	6.81032	2.41669	31.25086
