PRES	TEMP	latitude	PAHs	Pb	PM10	PM2.5	O3	NH3	warning	SO2	CO	H2CO	C2H3NO5	NOx	longitude	CH4	CFCs
1194.54558	24.50887	41.91738	9.03313	53.68564	7.76642	10.00034	6.65751	7.37549	0.00000	5.40072	5.55626	57.34781	0.16225	10.71085	3.1631	7.66087	55.92769
1099.81850	23.74405	34.25807	3.13767	46.02227	9.35752	10.19414	8.04554	9.88865	1.00000	5.99752	7.50440	68.78818	0.60682	6.34303	-88.70464	7.54598	53.33556
1118.64592	26.68927	30.76468	7.82844	54.35150	7.69584	5.91852	9.76807	7.57523	1.00000	5.60560	8.98197	37.98656	0.16894	7.94227	74.12286	10.13628	54.76080
1195.16136	16.52931	40.60538	7.54806	54.32101	8.21086	11.47058	6.96780	7.33166	0.00000	7.74030	7.76997	38.29196	0.22529	8.65810	-73.75513	9.10363	46.67425
1173.95283	18.22299	17.06542	7.95695	71.42591	3.83285	5.48131	5.70062	7.55150	1.00000	5.95887	6.67214	56.09285	0.12339	8.64538	-96.72365	8.73175	44.59759
1096.41635	6.40617	50.8	5.81677	51.70126	7.68885	5.81566	6.23271	7.09789	1.00000	5.11745	7.88718	62.92892	0.15554	8.92456	3.16667	8.38420	41.93978
1159.69542	0.97105	41.29444	4.30428	51.09054	8.97564	10.38619	7.55265	8.31989	0.00000	9.35392	7.16573	48.27119	0.41011	9.67700	69.67639	6.71825	45.32781
1191.40722	14.38649	33.42585	6.15164	56.96627	9.11368	9.94394	7.08844	8.08534	0.00000	8.75404	7.98535	53.65485	0.48757	8.97505	-6.00137	8.01091	49.58884
1173.82266	18.26540	49.41029	5.99636	44.20717	8.40368	8.91639	9.19768	9.21366	1.00000	7.64008	5.91461	38.38818	0.25586	7.38332	38.15035	8.38416	58.43650
1153.85635	10.69436	-16.25	6.67214	60.80427	5.82467	6.54285	9.92099	7.36491	0.00000	10.41340	6.55617	74.27993	0.05610	9.39990	-69.08333	6.67931	51.90431
1050.90024	34.66133	37.16911	6.11036	68.14327	10.98967	8.22170	7.41107	7.77321	0.00000	10.01003	7.96646	42.76106	2.70872	8.02347	10.03478	7.43929	38.50168
1163.36003	21.90694	57.30185	6.26905	49.32678	7.47421	7.41625	7.07271	7.28537	0.00000	9.95818	8.55508	29.51023	0.16650	10.22253	39.85331	6.65774	66.47138
1174.17842	17.94410	48.49144	5.04505	48.97625	5.81991	5.58124	3.75048	8.88175	1.00000	5.11899	6.78742	6.96092	0.11171	8.18998	9.20427	9.70040	36.10162
1076.66200	33.32299	35.48199	4.99379	54.90067	7.85689	8.73111	5.09233		0.00000	9.40107	8.00257	47.13420	0.17997	9.21951	137.02166	8.61248	60.27922
1060.32337	6.35679	40.49748	5.22810	60.70092	7.08775	6.52930	5.80278	7.46303	1.00000	7.08430	5.54637	36.57678	0.08826	11.78779	44.7662	6.88378	35.59055
1076.84104	23.23681	25.92493	7.84970	65.40465	5.82275		9.19461	9.37684	0.00000	8.76950	6.67504	62.42981	0.08223	10.52494	73.66633	8.27302	42.18747
1121.38531	16.67582	46.7055	7.64737	44.80936	11.45347	8.57850	8.18056	7.22799	1.00000	5.36813	7.57585	46.94530	4.29533	11.51929	38.2739	7.29348	48.68636
1125.54440	18.98806	17.06542	6.09631	50.31395	6.49380	8.07850	9.83834	7.06612	1.00000	5.71098	7.70786	44.60802	0.11201	9.55912	-96.72365	7.53440	33.36643
1057.94217	9.00648	6.46346	7.11529	48.32744	5.85629	7.18343	8.98626	4.84089	0.00000	8.24083	7.67115	32.83102	0.13337	9.19492	-2.31938	7.43613	52.56092
1073.96835	30.56458	31.96258	8.68393	59.27523	5.08049	5.73704	10.05653	7.38506	1.00000	6.30673	5.93743	47.25392	0.08142	5.52662	73.97117	7.73080	49.64146
1092.25193	14.28156	48.35693	5.59789	55.07311	6.81080	10.14588	5.17291	7.74864	0.00000	8.68955	7.35872	69.19693	0.11405	9.30844	10.98461	6.98473	67.02417
1184.48003	13.30318	53.95278	6.39350	56.09307	10.63638	7.61935	7.27482	7.00848	0.00000	8.92975	6.93776	67.03264	1.92580	9.00807	32.86389	8.15510	41.39645
1194.04518	-0.96479	41.72059	6.66413	54.71949	3.71327	7.91934	5.00681	8.68641	1.00000	9.28922	8.11040	32.51054	0.07455	10.00680	-87.70172	7.80492	62.76268
1093.85677	3.35940	-38.16604	7.87712	48.69253	8.09538	6.78046	10.20329	8.27287	1.00000	6.75830	6.23937	59.85942	0.22103	9.31882	145.13643	6.94723	50.51830
1068.02336	17.62183	7.50251	5.44720	75.85643	9.66113	8.53139	8.59205	7.51885	1.00000	7.44740	8.52606	44.51846	0.80167	7.45052	5.06258	8.65617	16.78931
1098.18701	13.95700	23.29549	6.28730	39.49183	9.39724	5.94509	8.38971	7.31334	1.00000	5.26089	5.23334	48.77761	0.59403	10.60299	113.82465	10.01630	58.36670
1090.76644	10.25025	41.55838	5.98565	47.38165	6.59992	6.80207		7.80439	1.00000	6.67892	7.17034	58.66574	0.13262	7.48776	-81.56929	9.32663	56.52568
1070.43685	16.79518	16.455	7.44076	63.76933	12.11055	9.60899	7.99044	7.25016	1.00000	6.44282	6.83475	56.96175	8.17601	9.53809	120.5875	7.65034	42.88770
1190.17116	19.15887	36.91023	8.07394	51.49335	6.31409	6.35442	8.32731	7.52371	0.00000	6.72075	9.00978	46.75905	0.07806	10.21097	-121.75689	7.32214	30.84539
1194.60000	14.41564	49.41029	5.14978	78.11226	10.14051	7.98204	7.59980	6.68064	0.00000	9.48506	8.32131	36.99984	1.21076	8.44870	38.15035	5.55957	67.19316
1078.46208	9.57967	14.62072	7.09230	66.65292	8.86672	9.24689	6.25438	6.46847	0.00000	9.67322	7.09777	59.08263	0.40707	7.82442	74.83554	7.28547	57.74983
1160.60532	1.49093	40.85158	4.99900	67.31933	8.91984	10.16653	8.70816	5.86634	1.00000	5.17765	9.35234	71.83268	0.38748	7.68529	122.74754	8.02516	27.37330
1050.63591	-2.99964	35.48199	8.78445	44.54402	9.48644	8.23481	10.07067	7.70762	1.00000	8.18198	10.25062	67.32242	0.61654	9.46287	137.02166	6.85359	53.98949
1151.34073	21.82713	56.03361	7.37701	63.05017	9.41650	7.29641	6.82745	9.53805	0.00000	8.67347	7.21933	24.55392	0.66242	8.55582	35.96944	6.94768	46.61511
1142.87950	7.05783	32.65246	6.09984	45.77302	9.92299	9.10389	8.77162	7.48520	0.00000	8.29844	7.87960	40.62601	0.95801	9.08106	51.67462	8.22159	37.27582
1113.98543	13.72363	48.52961	5.73162	44.03844	7.88348	5.43703	8.25700	8.29148	0.00000	10.14038	7.16836	32.57455	0.18660	9.60420	12.16179	8.51330	53.64037
1077.19278	13.86470	45.79377	6.45791	80.46021	6.53497	6.38558	6.02192	7.11655	1.00000	6.24565	8.30505	61.76608	0.09960	9.79844	8.88104	8.34808	64.35269
1104.80643	4.22046	-21.15	5.51033	67.75135	10.73278	6.51729	8.37350	9.30488	1.00000	4.87171	7.22485	69.30872	2.10448	8.70418	46.58333	7.07451	57.61572
1129.38691	28.83289	10.12268	7.27616	56.34176	9.74041	9.70227	7.24937	6.84521	1.00000	7.89808	6.55533	34.03737	0.83356	8.73434	77.54372	7.51996	56.59301
1075.50887	34.66199	11.86064	6.50104	54.71552	7.46567	8.46247	3.49076	7.88475	0.00000	9.50769	6.28493	27.17177	0.15684	9.08119	9.0027	8.69149	68.39345
1113.88168	2.51699	29.98869	6.17236	44.79047	5.45291	7.13185	5.61347	6.33945	1.00000	7.56207	8.11376	59.86565	0.08737	8.99793	122.20488	8.11143	69.30204
1087.60984	27.46425	28.90054	4.82863	62.73256	7.46158	7.15444	4.91658	7.86399	1.00000	6.44259	7.39847	46.77362	0.22589	8.61930	-81.26367	7.43573	36.99583
1152.55051	21.97861	10.98778	7.67417	39.41977	10.36656	9.13795	8.07128	7.72306	0.00000	8.20764	9.02771	42.56616	1.51269	8.09068	-74.95472	7.29567	60.91457
1087.32448	17.09228	0.76755	4.53335	52.24036	9.56725	7.78457	6.28086	6.36717	0.00000	10.63999	8.10073	55.34438	0.68099	9.22006	24.43973	7.81627	69.27950
1058.97594	12.94004	36.21544	8.58955	68.04888	6.95840	8.48571	9.88389	8.83318	1.00000	5.65461	8.14957	46.18305	0.11799	11.02902	65.93249	8.81367	58.93377
1082.47794	12.11050	56.03361	4.28667	62.86117	7.56189	6.39976	6.39045	10.26710	1.00000	6.00058	5.73958	50.82689	0.19773	6.52300	35.96944	7.49997	75.70994
1184.19062	13.81942	34.8825	5.56503	39.12918	6.52271	6.90578	7.69038	8.98365	1.00000	7.48666	7.72383	43.70089	0.11073	7.45582	128.62667	6.52976	55.85842
1126.95741	8.55917	56.03361	5.80630	64.22886	9.51374	11.66759	8.14219	7.05081	0.00000	8.57101	7.31398	38.53244	0.64559	9.58798	35.96944	9.39925	51.07773
1132.55605	14.50635	53.43333	7.29417	52.34023	5.23015	9.54896	7.36034	7.66536	0.00000	7.30870	7.47622	50.69487	0.10248	11.17828	-7.95		57.81385
1156.51621	8.62932	41.54566	5.17331	68.83984	7.07495	10.18679	8.67283	6.65137	1.00000	4.75322	7.39664	55.71222	0.14171	7.90026	-71.29144	8.34071	55.56470
1161.12597	8.55083	-4.83	6.12950	40.94243	7.55061	9.32054	3.69442	7.54080	0.00000	10.13517	8.55675	48.63381	0.12152	8.39208	29.65806	7.35731	50.65985
1058.86299	7.16281	43.1009	7.12700	58.75593	3.02663	6.15561	5.94234	7.24059	1.00000	7.37456	6.77785	73.75973	0.04505	7.12668	-75.23266	8.48341	45.93339
1186.66205	18.72842	50.82882		37.65520	5.22247	7.17955	5.66279	7.17357	1.00000	7.42622	6.13266	53.64457	0.10404	9.63355	-0.32247	8.82362	49.47209
1075.40858	10.53762	-32.45242	3.04306	44.41152	7.82636	8.18759	4.45900	6.58332	0.00000	10.30593	6.89583	41.05337	0.19968	8.96850	-71.23106	9.67860	44.71987
1155.66859	10.62483	-54.8	5.44320	42.69777	7.43346	5.99886	9.49173	8.04718	0.00000	9.52789	6.97745	51.04382	0.13781	8.01729	-68.3	6.03561	70.25326
1138.52449	6.43593	46.7055	9.70673	33.73066	12.39257	11.50285	10.01774	7.16089		7.25733	6.09944	50.19383	10.84558	8.64998	38.2739	8.68091	54.47326
1052.98309	11.60038	19.21667	7.27555	52.87238	12.51937	9.12688	9.17208	7.49994	0.00000	8.48029	9.63928	45.27421	12.22486	8.46512	73.08333	6.99465	44.68860
1167.70893	8.21088	23.02677	4.95710	52.89713	7.28067	8.08612	10.24408	7.14866	1.00000	7.42551	7.64641	45.28315	0.14714	8.08089	113.13148	6.97827	52.01364
1160.99928	-5.00118	33.42585	6.70934	69.33359	8.27149	8.68972	9.98529	7.82541	1.00000	6.61149	9.07323	42.39684	0.23995	8.19652	-6.00137	6.76940	63.84901
1102.04533	15.22650	48.98333	4.55354	54.42123	6.60916	6.06913	6.48459	7.25659	1.00000	6.26319	7.04779	42.49566	0.11099	6.62540	2.61667	8.17500	61.57201
1097.63509	7.41489	48.46458	7.73896	57.90608	4.29559	7.31140	11.30793	6.85387	0.00000	7.97259	7.76489	40.28186	0.03626	10.50735	9.22796	6.62911	41.80724
1171.83630	12.45023	53.38333	7.34448	63.08971	6.15134	5.56898	6.33267	7.74835	1.00000	5.23686	6.56916	58.66083	0.11346	9.32275	-0.76667	5.79689	16.60800
1118.18374	9.65410	-33.88096	7.41250	56.58471	7.97667	8.32088	9.59526	7.60214	1.00000	6.13795	7.53922	62.39821	0.22589	10.13733	151.07986	6.59355	67.67388
1074.63587	10.07128	40.2737	6.52748	49.92165	6.52191	6.62027	8.84034	6.79578	0.00000	8.10478	4.60876	39.85864	0.12756	9.75487	-76.88442	7.92296	50.38216
1193.70951	16.39600	32.9156	6.63532	34.76462	11.54875	8.99263	9.16169	6.60114	1.00000	8.48658	7.30455	53.93911	4.69300	7.74824	-117.14392	7.62750	58.66951
1146.11010	10.40780	40.85158	7.46395	46.99688	10.39311	5.81306	10.10112	6.87145	1.00000	4.32492	7.59502	49.90901	1.49102	9.36905	122.74754	8.75480	59.78526
1108.43796	25.43388	43.61058	6.20649	46.03205	9.08030	7.40640	9.97854	7.96266	1.00000	6.59045	8.20597	41.73626	0.47670	10.10370	1.33467	7.26633	39.68529
1132.43095	-16.86866	41.77583	6.49766	60.91818	6.76784	5.85015	6.72693	7.57945	1.00000	5.56870	6.88622	59.50819	0.15085	8.65068	140.73667	7.21886	43.72443
1122.00167	25.08126	34.77453	4.97935	47.71278	9.46517	4.24374	10.22809	5.47468	0.00000	10.89537	7.30530	55.20072	0.66725	4.94930	-96.67834	6.79029	66.78532
1116.26733	-9.93605	33.86419	8.66829	38.46608	1.09186	6.11118	7.49040	6.53027	1.00000	8.45020	7.75766	51.65361	0.02698	6.43811	48.26258	6.93956	61.87071
1161.95641	20.85809	-28.44917	6.62726	55.45324	7.60615	8.99974	10.01476	8.84842	1.00000	5.76281	6.73055	36.21994	0.18626	9.05896	-52.2	6.93376	32.84730
1085.71232	-0.23604	40.85158	7.29288	66.36350	6.56149	5.62234	6.13782	7.12654	1.00000	5.32571	5.84150	52.57455	0.08616	10.76639	122.74754	7.65166	79.09908
1128.14804	20.82055	46.32313	7.04716	58.28041	11.29371	7.89987	9.99510	7.60470	1.00000	7.84161	8.22085	39.57289	3.69949	9.22399	-0.45877	7.61966	36.38706
1168.43684	8.92255	41.47892	5.86529	55.35737	3.52398	7.82902	2.83243	8.48069	1.00000	8.59598	8.02567	59.18774	0.06309	9.67067	-87.45476	8.46205	41.08153
1150.00172	25.33550	56.85836	7.74574	45.93224	3.80046	8.25894	9.10345	7.85248	0.00000	6.57747	6.65222	57.06720	0.10107	12.12881	35.90057	9.13296	59.12079
1119.32133	18.18223	56.03361	8.24781	41.18787	11.10039	8.51919	10.13764	8.23174	1.00000	6.57098	6.71618	26.78691	3.04435	10.70000	35.96944	7.08525	61.05171
1156.52264	16.64966	11.12018	5.94053	75.67394	10.86691	10.13413	7.94289	7.31326	1.00000	7.35979	6.32534	50.40835	2.42616	6.33352	76.11996	7.26271	63.29153
1131.85097	22.63716	39.45621	7.31583	49.94348	7.99666	4.83331	8.20829	6.48531	1.00000	9.70995	7.61021	62.77893	0.19650	8.08097	-77.96389	6.50821	59.30075
1147.75019	35.19298	40.57788	6.49187	31.98537	10.35981	9.70451	8.32933	7.94662	0.00000	9.21866	5.48621	54.35141	1.44814	9.14421	-73.95958	5.91133	55.92985
1064.95687	29.94479	41.54566	7.97296	33.84444	6.18830	6.14306	10.52981	8.54323	0.00000	7.79952	6.20142	36.90263	0.10882	10.48206	-71.29144	8.41308	67.11615
1107.12891	19.97876	-33.79176	8.94415	47.74150	8.64106	7.45900	9.73434	6.37500	1.00000	6.44938	6.41610	48.65369	0.28964	11.79434	151.08057	7.34640	59.92863
1139.06199	-3.78273	50.9803	6.53611	62.97533	7.65823	9.46195	6.91820	5.63141	1.00000	7.89365	6.19501	47.34896	0.13115	8.59720	11.32903	6.57992	53.70845
1071.75726	23.26558	32.61603	5.56545	45.55361	6.01734	8.85763	2.89973	6.65822	0.00000	10.40455	9.66974	37.25522	0.09898	8.04276	44.02488	6.64876	57.23505
1131.37572	6.88994	51.955		48.97774	8.66936	9.41977	9.31352	7.51444	1.00000	4.54041	6.37767	45.97701	0.33984	10.63970	5.22778	8.73831	53.86701
1128.09860	17.79025	45.44694	6.55453	64.05370	9.55221	7.74296	9.27970	8.82340	0.00000	6.16679	8.89759	38.61124	0.67763	10.70598	8.62118	7.15394	54.92793
1071.52075	22.76498	-8.73508	5.33706	43.83812	7.14844	6.33729	7.95768	5.79009	0.00000	8.86515	6.49186	37.58778	0.16793	8.93006	24.99798	8.41978	34.13925
1181.58189	28.16555	11.85	4.84199	58.54957	6.97206	6.76799	8.15425	8.61177	0.00000	8.36510	9.44145	51.44871	0.08169	7.53371	38.01667	7.66392	46.14325
1143.75391	26.26362	32.44874	1.27068	52.26764	6.13413	9.82939	7.82675	7.13537	1.00000	5.67023	6.35415	56.78922	0.08889	5.57782	-99.73314	9.61184	46.40876
1057.83805	9.29291	37.49223	8.03842	33.08033	8.22679	7.98460	5.42006	8.98020	0.00000	8.44719	6.74845	51.14970	0.24988	8.46347	15.07041	6.64990	64.25366
1135.12253	15.24072	37.1759	5.37509	49.96323	6.90451	10.19454	8.16461	5.55410	1.00000	5.19182	8.54272	62.72368	0.11105	7.87489	128.9889	8.58555	54.43890
1089.93071	36.19119	34.8825	5.50158	90.87971	9.51868	9.12339	10.23019	7.62979	1.00000	7.23089	9.79141	60.69791	0.71029	7.76083	128.62667	6.37857	61.01914
1113.06934	23.31278	41.09822	9.49691	63.13599	9.73915	10.37339	9.47781	7.07836	0.00000	5.89130	7.56086	45.40895	0.82187	9.26364	120.74792	8.70707	53.21999
1133.77181	9.43705	4.02219	6.70321	43.57324	11.88393	8.47790	7.32507	7.15582	0.00000		7.71944	51.06660	6.49614	8.52718	101.02083	8.03970	55.92560
1145.20576	4.22090	19.04222	4.99509	54.86927	7.36237	8.67784	8.79017	8.08722	1.00000	6.64797	7.63068	64.43873	0.14035	7.67792	-98.11889	7.41361	63.62512
1059.61459	4.67594	50.8	6.69261	47.26262	7.36823	7.71452	10.49083	7.14239	1.00000	6.48689	7.93609	45.28183	0.13618	10.04367	3.16667	8.47356	46.34715
1157.89484	23.49340	-22.53722	6.70724	54.57508	6.10605	6.13398	7.99019	8.41934	1.00000	6.15868	7.40271	43.07313	0.08373	6.14968	-42.98194	6.81018	36.95410
1154.42793	5.36468	51.38673	4.74331	69.42050	8.77630	9.11078	8.67878	8.89945	1.00000	6.99246	6.77693	44.30410	0.37867	6.98057	0.30367	6.50908	38.58400
1137.89399	14.50715	42.64031	7.52167	49.22163	9.00709	7.33165	6.27059	9.39874	0.00000	9.79470	9.27995	70.54615	0.43254	8.08956	125.51176	8.53842	67.27372
1098.67406	26.79041	34.08565	7.42283	43.56147	5.26727	5.87886	9.55450	8.27086	0.00000	9.26680	5.40384	67.84056	0.06280	10.96069	74.80555	7.58428	59.89210
1111.83528	8.21195	49.13645	6.32303	87.44914	5.68460	5.38934	5.11544	9.40860	1.00000	5.18875	8.00026	35.32313	0.11332	8.87020	8.91229	6.35010	47.27086
1121.84862	-0.75889	6.33444	5.61993	35.01009	8.89461	6.50222	6.00373	7.46204	1.00000	5.36044	8.59841	69.60883	0.40404	10.51144	124.95278	8.23349	48.55466
1097.70485	16.01751	11.00599	3.40442	52.82998	11.44709	8.88856	7.63843	8.24474	0.00000	11.26456	8.49241	43.90488	4.23985	9.25791	77.5609	9.66476	51.41004
1067.60822	31.51396	51.39323	6.17048	53.08508	5.94366	5.82743	7.22697	7.01575	1.00000	6.38193	6.72642	49.95291	0.07674	8.08508	0.47713	7.73968	61.96867
1054.85584	17.76289	33.72255	6.23668	34.67675	9.04327	8.90875	9.21949	8.69932	1.00000	7.12366	7.96434	46.37165	0.44679	8.34339	-116.37697	6.89327	55.35412
1090.95204	1.64749	44.97639	6.77246	39.43565	6.98336	5.71160	8.24721	8.12333	0.00000	8.14298	8.38691	51.31210	0.14744	8.68825	19.61222	11.23223	28.39378
1169.38077	16.52353	56.03361	7.29516	52.08638	8.74752	9.12468	8.53690	7.95758	1.00000	5.70354	8.15297	54.69165	0.35059	10.26036	35.96944	8.71814	46.79349
1160.38913	-4.01289	25.66795	8.31226	49.14502	4.70452	4.97382	4.98060	6.18459	1.00000	4.56673	9.11277	40.05666	0.06744	9.73567	85.83636	9.15162	71.84986
1136.65143	22.29642	27.71809	8.12006	50.56702	6.57247	5.17532	9.43714	7.38879	0.00000	6.57265	7.28082	55.90981	0.11934	9.25398	-82.35176	7.74963	53.63138
1165.31283	0.86031	39.96348	5.71345	62.11273	5.16073	8.24050	8.10268	8.56357	0.00000	9.48688	7.43547	57.91020	0.09918	10.08631	-4.83076	8.57382	36.50716
1165.86298	21.67815	36.19278	5.18393	54.51322	8.46758	9.59278	5.56253	7.49987	0.00000	8.28356	7.79139	27.93707	0.29016	9.63968	117.65694	8.11660	57.32467
1093.36284	10.45913	26.18924	7.08312	46.42073	10.57776	8.08452	7.59045	8.97650	0.00000	8.95426	7.59443	47.90063	1.82230	9.12926	-98.15529	8.70469	61.36629
1184.43605	28.80128	64.5635	9.24993	59.08963	11.73321	7.69117	10.27962	7.93510	1.00000	6.08435	6.58457	55.04786	5.62937	12.98297	39.8302	7.58693	52.64073
1137.56096	28.61852	10.10649	4.80546	38.14755	5.77446	9.05162	8.80406	8.20215	1.00000	4.60130	7.41174	45.58957	0.09161	8.92948	76.35484	6.63279	59.98192
1197.74242	31.14365	10.20898	9.53298	75.05563	7.64194	8.96591	6.85657	9.41643	0.00000	6.40705	7.32484	34.39789	0.22119	8.98627	123.758	8.34436	45.72228
1194.78757	11.02749	37.16911	7.00717	72.38674	6.93487	9.66091	5.60506	8.55540	0.00000	8.16443	9.59997	29.06749	0.14171	8.49068	10.03478	8.43615	70.90403
1192.13977	14.33874	5.4709	5.84015	40.08823	8.14718	8.93031	8.94940	10.25371	1.00000	5.71147	7.14655	32.93547	0.27311	9.10051	100.24529	7.45153	40.27512
1150.99161	24.54850	-4.83	3.93664	49.51082	8.96968	8.39529	6.35213	7.79702	0.00000	10.25307	9.43408	68.35837	0.44332	8.71340	29.65806	7.12757	55.40158
1071.29183	-8.48610	54.84444	5.06980	60.73266	6.59679	5.32200	11.71930	7.51578	0.00000	11.45518	8.86835	38.41813	0.10438	5.48951	38.16694	8.16940	63.44081
1058.84442	18.84176	19.30157	4.16342	67.46884	6.64990	6.76848	3.73069	6.86354	1.00000	6.30954	8.51325	46.74975	0.11408	8.40649	72.85107	6.41308	46.06126
1169.09364	-7.75691	52.21099	5.40564	53.23907	8.14675	6.17146	8.10939	8.26402	1.00000	5.76113	6.43145	55.15132	0.21842	7.02460	7.02238	6.11068	52.61071
1080.21756	-2.83424	30.5427	6.37534	62.36828	9.87279	5.20221	7.31068	7.73140	1.00000	3.79360	4.87705	53.37400	0.92926	11.40897	-97.54667	6.91297	50.74067
1167.22815	3.61499	60.02427	5.46443	58.46248	7.41605	9.23922	7.97432	6.85281	1.00000	5.52633	8.17203	29.30258	0.14675	9.35337	30.28491	6.44730	50.93183
1075.16612	10.35706	45.44694	6.04287	47.36659	8.94836	10.02354	5.27625	7.60994	0.00000	9.30063	8.19823	37.32928	0.43094	9.05308	8.62118	7.96353	44.87521
1077.30260	13.67923	51.42708	7.71347	27.59380	4.33809	5.26412	6.14970	8.01222	1.00000	5.33387	7.09211	55.49542	0.07748	7.10795	-0.91979	8.73256	58.05439
1101.03767	12.24560	41.14676	4.55214	42.73657	8.81302	9.48060	8.86501	7.22813	1.00000	7.70466	7.87245	48.48108	0.37793	5.41429	-73.49484	6.14621	44.82342
1173.73536	19.14003	53.49389	6.09594	75.16623	8.60185	6.20131	7.76771	8.67460	1.00000	5.51104	7.56537	22.63362	0.31304	9.10392	-1.29243	7.61045	53.06574
1071.34135	20.64327	48.8222	5.00793	59.81043	3.21230	7.20558	1.31057	9.72633	1.00000	7.87475	6.71598	80.03486	0.09544	9.57978	2.12213	7.48611	63.49521
1122.19691	3.91245	36.61954	8.88445	65.65715	13.77740	7.33317	11.15858	7.63347	0.00000	8.18803	9.22324	33.28574	42.94318	8.59524	4.08282	6.95609	50.18361
1089.73370	20.24242	20.28527	9.17466	47.93921	3.72583	7.44746	9.49540	6.48442	0.00000	5.13818	9.81001	51.36229	0.07819	11.74198	-103.42897	7.21112	57.58159
1164.65095	24.02737	-7.60361	4.54081	70.93484	8.03203	7.70933	6.97751	6.34989	0.00000	9.35985	7.58053	55.07463	0.21103	9.57090	37.00438	6.70422	48.35450
1176.78739	-6.69739	29.21399	6.46476	66.10553	5.46300	5.77800	7.76353	8.81603	1.00000	6.23516	7.74211	41.26114	0.14582	6.05269	78.95693	9.62954	41.52447
1185.31869	1.94192	7.06273	4.85537	51.58513	7.17364	6.10149	4.49382	7.78799	1.00000	5.65326	5.86307	34.87301	0.17417	9.84805	-1.4001	7.57247	42.10451
1147.84095	18.41079	44.73941	9.12221	40.97721	7.94746	9.24072	5.93806	7.75467	0.00000	7.74253	9.46247	56.46846	0.22781	8.89589	-93.12577	6.46683	50.97719
1088.61463	15.42663	38.96667	5.59721	62.15608	9.53122	7.76225	6.54917	7.05062	0.00000	9.37736	9.62515	44.27631	0.67999	9.91858	-0.18333	6.98761	41.54470
1096.96947	15.47984	30.16688	4.32483	23.08547	9.23445	9.44797	6.94749	7.76542	1.00000	4.94962	7.71307	51.15442	0.51888	8.73585	-96.39774	7.32139	58.28125
1181.35752	10.72518	42.7392	5.92631	43.10755	6.62054	8.04918	8.61562	8.08385	1.00000	5.23191	6.90626	41.35694	0.09764	9.83331	-84.62081	7.18313	62.60579
1182.93759	13.59603	33.72255	7.19378	46.62423	9.02610	9.64520	8.66226	9.07840	1.00000	5.89325	6.58092	41.64530	0.42234	8.99103	-116.37697	7.76569	50.11110
1160.43474	17.00682	14.8361	4.95619	38.44836	11.41830	10.29311	6.91066	6.71590	1.00000	6.02469	6.02497	51.35105	4.09324	8.14590	120.97844	7.43487	39.56033
1113.75920	20.56847	41.91738	6.35935	30.38200	7.30720	5.23445	7.04236	8.65103	1.00000	4.12894	8.25848	42.95526	0.13761	6.19005	3.1631	8.31001	60.69707
1059.81417	13.90712	-0.71667	8.95019	52.12510	5.61988	6.02747	9.92729	5.36093	1.00000	6.85591	6.97519	51.27648	0.09526	8.74987	-48.52333	6.69907	33.15589
1194.44417	27.33346	49.13645	7.09367	71.21701	12.01263	11.89464	7.45748	9.41601	1.00000	6.03697	6.15484	69.76700	7.41839	7.39042	8.91229	8.18311	36.48849
1197.15561	23.38863	60.18427	7.95462	73.83775	6.51771	5.87684	8.57508	7.88945	0.00000	8.55738	5.62570	65.84328	0.11599	9.97083	24.95034	5.98883	51.32243
1136.26357	3.27086	34.61667	4.48926	60.47459	7.85594	7.10746	5.46079	7.45265	1.00000	6.81261	7.69949	50.11526	0.19210	9.64590	135.6	7.67750	56.87914
