H2CO	CO	latitude	longitude	O3	NH3	SO2	TEMP	C2H3NO5	PRES	CFCs	Pb	warning	PM2.5	NOx	PM10	CH4	PAHs
63.43288	7.04503	43.32686	-2.98884	6.82210	5.88455	5.89925	9.37863	0.29931	1176.63606	29.44749	51.82681	1.00000	6.55274	7.79328	5.71729	5.38449	8.00809
34.43422		50.74497	3.20639	4.84347	6.49531	6.66739	8.57049	0.66850	1179.35673	39.44457	43.62028	0.00000	5.89189	7.14581	7.91642	8.06530	7.24338
40.18339	8.03718	16.68911	98.50893	5.70921	7.94645	7.92746	20.04023	0.64450	1096.20993	47.95816	35.06694	0.00000	6.01907	5.99170	7.88333	8.05189	8.92123
46.49525	5.02352	40.56754	-89.64066	5.88941	5.84948	9.47156	19.94193	8.12198	1069.67044	71.79755	59.43430	0.00000	6.06157	7.74599	10.84324	7.26399	6.52371
69.08098	10.05757	35.06667	135.21667	6.24783	4.63839	6.05946	6.63600	0.39912	1192.07907	40.42669	54.10578	1.00000	10.50182	5.97690	5.00296	5.97224	6.80655
28.43024	6.34738	17.94979	-94.91386	6.37259	7.44839	6.29769	-2.48597	0.34519	1128.29911	54.00477	63.42941	1.00000	8.13459	8.02826	5.23191	5.00235	5.76662
33.82242	4.55708	25.92127	86.79271	10.03436	8.26775	6.69008	0.13032	1.91595	1170.87228	43.61627	42.46310	1.00000	6.18631	6.65000	9.29017	5.51442	6.76131
45.28203	9.26390	32.05971	34.8732	6.07773	3.50973	7.74936	19.24420	0.39958	1153.58262	38.76029	27.00882	1.00000	9.05042	8.56214	5.16263	5.23091	8.05435
35.69551	5.69574	45.69558	4.7934	7.59706	9.51996	4.71556	13.35636	0.41287	1126.56554	41.79236	69.77286	1.00000	4.68921	8.04986	5.57872	5.71898	7.08604
28.38190	8.08405	50.23805	8.86704	4.78338	8.38356	7.67159	22.27370	0.45357	1143.53737	63.19764	44.66792	1.00000		7.44666	7.21598	6.76809	6.92442
19.72639	8.94531	43.4125	23.225	5.74239	5.18375	7.97723	16.97695	0.41842	1187.45087	41.85559	49.83742	1.00000	9.15632	7.69911	6.62617	6.50579	7.42440
47.13947	7.80579	26.68451	-80.66756	5.55850	5.62487	6.89007	14.93264	0.48631	1199.40827	34.22219	45.73980	1.00000	8.50610	4.91006	5.94881	5.44881	7.07973
62.72426	9.57455	26.32293	91.00632	6.51224	4.85503	9.18286	2.78050	0.31183	1121.28700	41.61922	54.15961	1.00000	9.41792	6.64927	4.61779	5.54261	7.03125
34.96291	6.05396	40.65538	-74.38987	7.23041	8.87771	7.07036	13.41585	2.04866	1166.01061	58.96624	39.49633	1.00000	7.32400	7.24644	9.42974	5.07477	7.29576
41.49573	7.26141	36.19278	117.65694	6.72031	6.00038	6.34818	29.50299	0.66293	1102.44311	42.98282	40.96422	1.00000	4.52184	7.24546	7.62311	6.53564	6.15134
69.24763	9.33417	39.33427	-76.43941	4.39622	6.04277	7.31027	25.91980	0.49686	1146.53838	49.30695	78.63624	0.00000	3.44111	6.66196	6.72226	4.33582	8.22159
26.99516	8.37795	36.46917	10.78222	5.68926	5.01542		9.37889	0.33662	1075.05872	47.74994	37.62843	1.00000	8.05680	8.81198	5.59732	5.36529	7.51571
25.56573	6.47369	-6.48167	106.85417	8.08067	7.37475	7.43309	13.42253	1.70423	1097.23079	73.44434	55.66024	1.00000	6.37481	8.59862	9.14330	6.17428	6.34888
62.79558	6.84318	30.81383	75.16878	8.36789	8.30421	8.52721	15.60788	4.12470	1068.90920	70.36294	49.94922		6.63289	6.93871	10.14251	5.94659	7.32745
55.50596	9.39078	36.19278	117.65694	5.01266	5.81288	7.74723	10.59026	0.37823	1168.36716	55.83345	44.14872	1.00000	8.59823	7.18125	6.76559	6.72189	5.93089
51.21075	6.32121	1.6	103.81667	7.72880	9.70180	7.15650	23.69820	0.41856	1193.13790	62.35949	46.82486	1.00000	5.50849	9.23281	7.37319	5.62747	6.95147
53.61128	6.69839	6.25947	102.05461	8.62213	8.84302	6.19664	-0.96096	0.74657	1071.57381	61.47698	33.79053	1.00000	4.62024	5.94203	8.07074	6.30549	7.09422
47.11000	9.92191	51.78771	56.36091	5.24670	5.05417	4.14134	18.71596	0.36191	1152.12320	41.49147	43.01529	1.00000	8.62570	8.17928	6.16444	6.30881	7.52782
38.48636	6.50212	52.86147	9.5926	6.23328	6.96830	6.35628	14.63327	0.33964	1061.67735	76.79830	62.45857	1.00000	6.74155	6.80919	6.45148	6.29871	7.32368
40.96372	5.35877	45.0408	-93.263	6.08085	7.82428	6.95835	10.71292	0.22982	1056.76844	49.15629	25.12274	1.00000	6.86039	7.80937	5.33769	4.52311	9.41679
23.28605	7.82810	50.64336	7.2278	8.50714	10.28510	6.61821	19.24713	1.18128	1156.36805	46.57496	43.59545	1.00000	3.98462	6.62538	8.75469	5.79668	5.63235
39.38493	9.34364	-3.14306	-58.44417	5.81722	4.70035	8.39154	21.42548	0.36056	1141.05039	46.43112	57.83714	1.00000	7.72049	7.42273	5.47102	5.84574	6.35454
44.90127	8.54920	53.51684	-113.3187	7.16714	8.53531	8.04859	12.72600	0.39266	1074.96470	60.38148	37.80167	0.00000	6.21267	6.79702	6.25260	9.45380	9.25998
24.70561	5.60457	51.39148	-0.29825	8.31255	7.13339	8.09570	26.08073	1.24872	1182.81303	73.71396	23.66844	1.00000	6.75783	7.52584	8.76455	6.26526	8.82569
48.54441	6.22561	45.40008	-73.58248	7.44012	8.16931	6.16042	13.74498	0.46873	1080.52486	60.17893	57.43940	1.00000	5.69696	8.24015	7.51502	6.24442	7.60669
42.04321	8.99257	34.56861	105.89333	3.39841	6.26876	8.24492	30.36019	0.27830	1163.43677	52.66208	63.03219	0.00000	4.59984	6.62183	6.61902	6.54908	7.33384
38.62064	7.47958	53.37596	51.3452	5.32123	9.48731	6.62007	23.60127	0.34561	1165.02580	72.65741	42.23254	0.00000	4.71185	8.79142	6.53671	5.99080	6.41620
45.89046	9.22065	32.44874	-99.73314	5.35190	8.59950	8.96167	13.82944	0.30878	1178.80962	35.50333	47.51533	1.00000	10.74368	6.88926	5.41195	5.70579	6.97058
45.32882	5.01735	43.71032	-1.05366	6.18071	8.84853	6.78489	12.07918	1.11319	1094.95645	46.01132	61.50916	0.00000	6.76523	6.46992	8.50910	5.18448	5.60945
53.02709	9.10063	6.95194	121.96361	5.53074	4.98280	8.39228	15.93958	0.36666	1108.14200	51.25664	66.52333	1.00000	7.78782	5.00362	6.34173		7.45852
35.51880	4.32064	48.52961	12.16179	7.05221	7.56644	6.49708	18.46204	0.45536	1088.40487	57.51512	84.39428	1.00000	6.70485	6.74116	6.31381	5.51763	6.61368
10.61617	8.70148	52.57583	6.61944	5.91484	6.27877	7.42862	25.34327	0.28648	1117.28642	41.62130	55.40013	1.00000	7.91727	7.03712	6.00741	6.23656	7.21726
52.66867	6.40579	45.69558	4.7934	6.54702	5.79179	5.23350	11.04755	0.24530	1055.08752	59.56474	41.53269	1.00000	8.47466	6.70653	4.43210	3.81339	9.91714
57.43404	7.01123	44.98901	38.94324	4.68179	7.09892	5.57724	15.22888	0.72571	1138.05458	40.52159	56.57141	1.00000	5.84938	7.25523	7.47832	6.61092	6.74576
45.26570	4.92513	30.35028	112.19028	8.99919	9.22791	5.65556	17.02368	0.64478	1051.15126	58.26219	48.32868	1.00000	6.15305	5.20003	7.89553	5.43347	6.76842
19.51754	8.58429	46.18396	6.10237	3.54785	8.43976	6.20477	9.05533	6.17272	1192.87697	70.74015	34.61201	0.00000	3.33292	7.84753	10.58488	6.00108	7.00748
26.23483		37.13548	-3.67029	5.74938	9.73256	6.08493	17.73639	0.41496	1073.62070	56.82471	46.16148	0.00000	7.58305	7.27281	6.22499	10.57349	6.59938
26.83435	8.58418	36.91023	-121.75689	6.58458	6.70986	7.39957	15.57423	0.47086	1061.66294	33.42748	37.04340	0.00000	4.98147	6.46056	7.03629	7.24343	7.66539
55.02652	5.15995	-33.79176	151.08057	6.60383	8.92268	7.00248	20.40826	1.04879	1127.61100	67.22685	33.22700	0.00000	6.28413	7.80594	8.55470	4.73961	8.03999
45.07733	6.69956	56.56317	-2.58736	5.44908	7.79238	6.43750	11.79174	0.37284	1163.83184	64.91410	51.28265	1.00000	7.60438	7.65732	6.07667	5.45358	7.14742
45.48115	5.24342	41.55947	14.66737	8.23550	8.55092	7.03409	24.14945	0.92719	1126.40451	56.51648	27.61273	1.00000	6.48772	7.64359	8.21546	5.65083	7.03441
45.08603	10.97203	-29.2975	-51.50361	4.63299	7.40690	6.42466	25.82680	0.75619	1159.95034	63.78268	62.89755	0.00000	5.68411	7.25575	8.13793	7.16217	6.83662
63.99870	5.51676	23.73333	114.68333	5.91231	8.70632	7.68084	15.58284	1.40334	1109.66546	62.73594	51.36025	1.00000	6.19732	7.54179	8.97777	5.17469	6.66506
33.56893	6.11526	16.0567	103.65309	8.32841	6.68437	6.63870	-1.02925	0.70574	1070.48330	31.60237	62.82081	1.00000	5.48901	6.79096	8.11070	6.87156	7.66492
61.42173	5.66353	44.73941	-93.12577	9.06678	7.88999	6.52174	36.90321	0.83882	1136.20711	33.04099	44.53139	1.00000	4.94483	6.02953	8.04365	6.15361	6.97220
57.45691	5.47929	51.14942	15.00835	7.45796	7.50706	7.71644	22.78012	0.34810	1071.20246	67.90525	50.84751	1.00000	5.64806	5.38435	6.65521	6.02048	7.41677
53.37714	5.93052	33.7207	-116.21677	8.81232	7.38041	5.75780	11.56234	1.13515	1172.21627	47.50235	38.92928	1.00000	5.32745	7.82372	8.57115		7.34656
53.84021	6.52688	54.48147	53.47103	5.56044	9.51081	7.35537	35.95034	0.67195	1127.33037	65.80330	75.24185	0.00000	5.45494	6.58469	8.09584	4.93601	7.46785
40.83607	6.75377	39.32288	-76.72803	7.83275	10.33504	7.45023	12.37596	0.39616	1093.19298	45.48531	58.92196	0.00000	6.80107	6.53168	4.32467	10.13240	5.49034
62.10234	8.50266	11.84962	-86.19903	4.08130	7.19218	6.06036	13.35535	0.82234	1161.47194	51.10363	59.66553	0.00000	3.73470	6.53105	8.06943	8.24505	5.63491
55.91368	4.29158	55.8736	85.4265	8.00975	7.49575	7.15856	21.70351	0.26117	1113.38420	57.60352	45.58924	1.00000	6.70497	6.84811	6.02406	6.39825	7.39216
61.08288	5.01994	35.48199	137.02166	6.70706	9.90500	7.21987	8.45916	1.46132	1180.36051	46.71256	18.43010	0.00000	6.09212	5.17831	8.88498	3.77118	9.13038
48.92761	7.91101	20.14298	-77.43532	7.65132	8.43520	6.55733	18.08246	0.31232	1060.41072	40.73823	47.98485	0.00000	5.61992	6.04423	6.75762	7.87927	7.56607
29.09037	5.11244	30.35028	112.19028	7.17072	10.01399	8.51115	4.16321	0.61666	1135.37772	56.22412	23.38921	0.00000	6.92333	8.99506	7.90154	7.18790	7.97215
45.85469	8.92071	43.32686	-2.98884	7.05080	2.13790	7.01849	9.38657	0.24567	1086.83661	51.59089	48.94569	1.00000	8.55296	9.63416	4.60629	4.83033	6.87662
25.98883	7.12573	48.98693	2.44892	6.04104	6.77413	6.56642	20.64088	0.31330	1106.47539	36.23775	88.22020	1.00000	8.11397	6.24043	5.53013	4.76983	7.37593
33.04081	7.80041	50.9803	11.32903	6.08540	7.57167	5.60409	7.72087	0.26822	1107.49870	39.15344	40.13202	1.00000	8.29114	7.58717	5.15547	5.34594	7.23145
43.38055	8.38837	27.9247	78.40102	5.78347	7.69476	5.85394	26.93577	0.68339	1079.72371	33.25160	60.97355	0.00000	2.98234	6.40945	7.90655	6.34153	7.40712
64.52671	6.37825	48.52961	12.16179	5.97795	7.17021	8.12410	19.81715	0.83021	1162.36081	50.21722	45.62832	0.00000	5.23884	7.03150	8.14575	6.98548	8.41095
62.85537	8.83372	53.53041	43.67663	6.02166	6.74781	7.07012	11.33115	0.29384	1099.10434	27.07753	48.47215	1.00000	8.79385	7.21731	5.09208	5.72266	8.49394
32.58229	9.02900	48.35149	8.96317	3.88114	8.22774	8.58699	8.71183	0.23840	1195.05937	36.01620	24.87256	0.00000	5.94316	7.06970	5.01546	8.23884	8.42581
37.48143	8.78066	40.85158	122.74754	5.48457	6.90841	5.36749	13.08936	0.35411	1185.81222	35.49306	43.50569	1.00000	9.03501	8.57108	5.77103	5.69133	6.88471
63.02740	9.75886	33.52253	-117.70755	5.13293	6.68790	6.99533	20.93789	0.50364	1195.96735	60.02306	49.32405	1.00000	9.21500	7.09316	6.98702	7.41993	6.49364
42.97279	8.08590	35.20889	111.73861	8.34867	11.22263	7.00073	20.64689	8.35292	1185.15516	64.40102	52.51079	1.00000	5.21353	5.09429	10.88883	4.95872	8.26712
40.02911	4.37797	55.1904	30.2049	7.02018	8.34323	7.49323	-11.18085	1.78758	1183.13486	41.89267	47.28097	0.00000	6.56349	7.93329	9.14333	5.05881	7.41615
41.83840	5.99410	12.74482	4.52514	5.63860	7.64701	6.72836	3.52977	0.33965	1054.00180	50.83069	41.97261	1.00000	7.09188	7.00925	6.14882	6.36675	6.12720
52.28077	6.33443	56.85836	35.90057		7.07489	6.31691	4.92785	0.25142	1075.01160	56.32134	57.14081	1.00000	6.84185	4.56717	6.28188	5.48313	5.62940
49.74785	6.46357	42.58342	-71.8023	6.58057	5.70470	9.21482	27.89755	0.30985	1103.77380	38.26024	38.21350	1.00000	7.30965	7.25320	4.76559	4.15913	7.15382
16.74822	7.89952	40.37528	28.88222	5.00148	8.45647	7.41325	23.97135	0.39851	1112.11108	45.88002	35.35469	1.00000	6.78887	7.10419	6.21930	9.24619	6.61252
42.22619	6.60073	4.02219	101.02083	8.54263	6.43470	6.61877	5.35068	1.05117	1102.86537	42.63275	53.29275	1.00000	4.70967	4.84677	8.41532	6.76723	8.70410
43.03008	3.49574	26.11527	86.59509	7.71070	7.68038	6.45940	-0.84199	1.61356	1098.78820	27.63601	31.03023	0.00000	7.42990	6.19969	9.08542	5.13186	5.58791
49.29945	5.05300	36.46917	10.78222	5.77004	6.53012	7.56545	14.07432	0.27600	1106.89081	49.80672	31.23910	1.00000	6.93693	8.36809	5.43263	3.92056	7.26199
66.30342	6.65759	36.76775	2.95924	3.67234	9.62553	7.62353	8.35131	4.04704	1123.86517	44.00855	53.42790	1.00000	5.72245	6.50782	10.11898	5.42331	6.85472
53.63814	9.95167	42.64031	125.51176	5.28972	6.37441	7.36589	3.29923	0.27632	1128.50109	66.90221	49.47667	1.00000	9.57390	7.75223	6.92369	7.77219	6.66641
64.59642	8.79676	44.31771	9.32241	4.77521	6.53852	6.06800	15.48565	0.24733	1115.45585	65.62466	42.04307	1.00000	8.40936	6.28363	6.65266	6.33949	7.63648
57.08508	6.28662	48.86667	2.08333	8.35481	7.96889	6.82848	12.36210	0.87362	1081.53522	49.60732	54.05710	1.00000	5.37596	5.96949	8.43811	6.17530	7.54399
32.49374	9.89641	56.11281	69.49015	6.18748	3.36875	9.68599		0.37290	1101.12714	30.44021	48.59527	0.00000	9.42903	8.08162	5.57741	6.12321	7.88933
52.40101	5.83705	32.5007	-94.74049	5.11421	10.99825	7.06732	-5.58792	0.60341	1106.65722	38.91382	40.75302	0.00000	6.50998	7.07815	7.74132	4.37621	6.76352
67.08089	4.11275	51.14942	15.00835	7.29536	5.78271	6.69718	26.92238	1.42080	1150.90428	51.46905	33.30041	0.00000	6.80388	5.68247	8.89840	7.47477	9.60047
31.04538	7.35416	42.8334	-80.38297	7.08611	4.80253	8.83582	14.18262	0.30655	1121.88392	63.41306	53.37648	1.00000	7.31139	7.26867	4.81706	4.89862	6.70043
62.08090	6.00120	56.85836	35.90057	6.74237	9.30644	5.86181	2.88366	0.44014	1158.52303	60.05466	63.38484	0.00000	5.62150	8.35897	7.20546	4.75244	8.31246
40.47017	7.38251	55.63711	37.38115	6.67930	5.37685	6.41929	12.61900	0.27890	1126.47702	58.46076	36.04118	1.00000	6.44137	7.51805	5.22113	5.19448	7.91367
39.00293	7.33374	32.5007	-94.74049	9.86569	10.09252	7.62497	-2.52438	2.48993	1094.73702	53.46547	53.67371	1.00000	3.64347	7.62203	9.60328	5.70663	8.08050
35.31334	6.54251	-33.59217	-70.6996	6.82509	9.54946	7.74883	2.62094	0.39067	1099.61780	43.58844	85.72895	1.00000	5.04648	6.74803	6.69569	5.46314	7.70651
40.55440	5.94255	36.81667	117.81667	6.61207	6.40672	5.60030	16.05934	0.34181	1192.87357	68.83284	56.43713	1.00000	6.96086	8.13201	4.74177	4.41546	7.42247
25.82190	7.68606	42.67164	14.01481	6.80623	10.73549	9.11061	22.01943	0.41554	1148.99089	60.98214	31.60271	0.00000	7.13175	7.33634	5.95357	9.87793	7.86011
28.04442	5.39831	60.02427	30.28491	7.74730	8.23203	5.48696	17.85733	0.62806	1052.29158	47.54788	43.61660	1.00000	5.93130	5.79089	7.89004	5.31447	8.05852
57.39985	8.84781	38.17492	-122.2608	6.26618	8.93487	6.40922	3.42719	0.29523	1141.30804	47.96851	41.03106	0.00000	5.86359	6.61236	6.45343	7.34376	6.66877
39.51555	7.96670	48.28259	9.72749	7.00739	2.28352	6.53284	5.98783	0.21037	1155.70996	34.20057	51.91238	1.00000	7.48480	7.29594	4.81397	4.66540	8.20897
63.50238	5.99163	-23.44361	-51.87389	5.20725	10.41698	8.01737	19.82648	0.61518	1162.64614	49.66317	66.75662	0.00000	6.09731	8.40602	7.96559	4.81115	6.52992
31.01741	10.26921	50.23271	12.87117	5.67737	4.52357	7.12122	5.06431	0.28031	1157.36571	61.64963	19.33098	1.00000	10.36889	7.77705	5.45921	5.74926	7.36406
35.79920	6.88027	23.73333	114.68333	5.75872	6.58145	6.39761	-4.13606	0.50405	1174.68320	34.52998	49.34201	0.00000	5.22299	5.78017	6.85766	8.23224	6.41920
62.74035	8.42555	31.71667	73.38333	5.95207	9.15521	5.61368	30.50510	0.23408	1093.21345	50.87761	41.60053	0.00000	6.08179	7.07127	5.73091	8.34395	6.37925
70.11240	6.64502	53.30972	83.62389	5.73083	9.45416	9.30813	17.41532	1.05013	1151.03287	43.62252	45.60008	0.00000	5.10790	7.48464	8.64357	4.46862	6.96318
46.65494	9.31332	27.85	112.9	5.36626	6.50700	7.66455	29.39185	0.44940	1079.01895	44.14859	48.52145	1.00000	7.83902	7.03245	6.85169	7.03526	7.93204
45.43096	8.17102	52.86147	9.5926	6.41265	5.45500	8.11762	8.71409	0.34425	1129.77278	18.78874	84.24070	1.00000	7.02277	6.65495	5.77251	5.84061	7.82890
49.77761	6.41665	25.49043	85.94001	8.56277	7.53121	7.60993	11.27498	1.22273	1099.11754	53.95237	37.87906	1.00000	4.90997	7.02295	8.69984	6.13674	7.75630
50.52878	5.14298	34.4833	136.84186	9.49246	10.12876	4.28537	9.12908	0.37344	1198.99039	49.32872	73.42053	0.00000	5.21779	5.59594	4.52074	8.02738	6.94991
50.37006	5.16811	40.1675	34.37389	5.26147	9.59225	6.25819	19.90880	0.73516	1153.92298	65.49619	45.56036	0.00000	7.08470	8.63009	8.15458	5.56061	8.57177
57.06577	11.16058	38.17492	-122.2608	4.02568	8.67087	6.67520	11.57139	0.28209	1183.39804	47.65036	38.29972	0.00000	6.02907	7.73661	6.12084	8.18169	6.72072
58.06647	6.49156	39.32011	-76.51552	5.87147	6.39874	5.03708	11.76407	0.31237	1104.61287	55.56382	54.78758	1.00000	7.44119	7.77287	5.62709	4.96542	6.57870
20.81153	4.86391	36.46917	10.78222	7.05386	7.50366	6.00777	4.13070	1.20138	1173.01191	49.29207	50.79957	0.00000	6.23974	6.93374	8.79640	5.73623	5.63615
72.34569	7.27590	48.35149	8.96317	5.45181	6.06835	6.31331	18.59215	0.38013	1080.79657	44.74403	54.13074	1.00000	8.12965	6.22073	6.15347	5.45053	8.83643
63.62961	10.35170	51.40148	-1.32471	6.43121	3.25537	8.74298	9.97017	0.39454	1108.46697	42.31307	49.10065	1.00000	8.41920	6.54568	5.35509	6.24178	7.14675
54.74466	9.23002	-4.83	29.65806	5.52868	7.73719	7.87919	3.30409	0.19453	1063.48615	52.86413	46.21824	0.00000	5.67041	5.77308	5.25127	10.03850	6.99261
39.39096	6.25392	8.88988	-79.62603	5.84580	9.02749	6.04573	22.17468	1.62146	1093.93244	38.44408	51.44266	0.00000	5.18533	8.00601	9.10593	4.82064	5.38087
54.62653	5.41983	34.77453	-96.67834	6.53418	7.05055		29.13020	0.71308	1054.99966	59.18079	42.02387	0.00000	6.10385	7.07716	7.94558	6.96638	6.74150
39.82257	10.81380	50.82882	-0.32247	3.21281	8.08124	6.53879	13.71445	0.47758	1087.58895	73.00113	68.56745	0.00000	7.45217	6.71462	7.21413	10.39006	7.87316
43.64983	5.27140	52.61131	13.31783	7.57042	9.84506	5.78771	7.81829	0.43006	1104.97814	63.09648	32.74837	0.00000	6.64325	6.38708	5.75130	8.24645	7.89372
50.73180	10.89276	36.76775	2.95924	6.81742	1.86471	7.32031	3.31129	0.31582	1087.18310	51.37642	47.87673	0.00000	10.12084	5.63834	5.16627	6.27320	7.26178
27.55735	8.87398	48.98994	2.1699	5.62016	6.05715	5.63588	10.08066	0.21451	1060.92489	50.89361	46.93080	1.00000	8.76921	6.39475	6.44547	6.66043	6.75510
24.36471	8.63007	53.53333	-7.35	5.62330	7.57090	9.39147	10.85007	0.28749	1142.55090	50.26894	31.61900	0.00000	5.11870	7.60622	5.80120	7.34068	9.04819
38.42194	6.04681	50.75	2.25	6.07300	7.08794	6.48640	5.37242	0.35123	1172.68185	49.18933	54.14358	1.00000	7.43546	7.52287	5.36309	4.39441	8.70710
13.80484	4.76954	-15.21194	-75.11028	8.77285	6.95554	6.04466	7.27036	0.43991	1086.92159	36.46637	30.95472	1.00000	6.22419	6.08136	7.26510	6.56714	9.56192
37.54288	8.85383	3.51667	11.5	4.76257	7.80853	7.73015	12.28701	0.09538	1180.25553	78.53173	50.57850	0.00000	5.24081	7.85085	4.44868	8.99745	7.44371
43.29585	6.97873	26.44931	91.61356	5.97543	5.95081	6.77801	10.07439	0.23689	1140.92215	65.25397	79.00904	1.00000	7.69071	6.51155	5.64676	5.36847	6.68127
52.08966	7.20899	39.32288	-76.72803	2.91515	9.09820	6.24923	24.44442	13.28226	1189.13066	41.56797	32.50630	0.00000	5.24387	8.06946	11.36950	5.67923	6.74153
58.63439	8.77345	36.19278	117.65694	6.88844	8.81666	5.89532	14.57755	0.24868	1164.96398	71.92552	38.99532	0.00000	5.02806	7.61850	4.89879	8.08300	8.38985
25.79198	7.23551	60.2052	24.6522	8.06666	10.81868	8.29418	-9.68701	0.29375	1063.98544	30.52719	55.08566	0.00000	6.67356	6.73915	5.47791	8.77862	8.14085
27.22395	6.11991	10.10649	76.35484	5.91504	7.35820	7.20207	20.62041	2.46561	1097.75852		55.74585	0.00000	5.18101	7.92255	9.58512	6.13035	5.51385
62.77431	8.54916	7.57944	-8.53778	5.63085	5.82696	8.15622	2.68709	0.38573	1146.77001	34.37924	43.18826	1.00000	8.04589	7.13474	6.12123	6.15959	7.86465
44.17828	9.61920	25.49043	85.94001	6.79347	5.67568	7.21088	10.75327	0.36475	1064.30631	53.73843	64.63465	0.00000	9.59813	8.16018	4.49038	5.14717	8.30229
52.12215	7.68425	24.05979	77.40858	6.40531	9.75851	6.78540	26.22040	0.34643	1100.24596	69.91353	57.21426	0.00000	7.21898	7.58044	6.38192	8.93327	7.72748
39.90464	8.37538	42.7392	-84.62081	4.79447	7.39256	4.93509	22.24091	0.59559	1129.91696	64.82172	56.00485	1.00000	8.85938	7.55632	7.30545	6.75993	6.88035
37.99254	5.00479	21.28306	-89.66123	6.93958	9.40489	6.95956	-2.00640	1.16807	1067.29624	41.06141	43.69933	0.00000	6.10222	6.95692	8.77403	4.01745	6.43816
47.59283	6.15594	10.10649	76.35484	6.89486	9.43934	5.82306	12.66371	0.49724	1178.65499	61.74391	45.65381	0.00000	5.28151	6.32475		4.36390	7.11208
51.01144	10.35917	10.20898	123.758	6.62286	4.02864	6.64113	10.19064	0.18568	1098.59921	33.97709	60.16266	1.00000	11.60906	6.79694	4.19536	4.68415	6.61206
52.68187	6.16112	36.65	138.31667	8.80278	10.19647	6.45510	12.69467	1.74350	1174.68942	60.43641	53.21484	1.00000	5.77038	6.55790	9.12296	5.24091	5.13715
41.30084	9.14117	53.43333	-7.95	6.96490	4.20671	6.44325	6.16772	0.28021	1115.11463	54.63983	57.83165	1.00000	9.59802	5.45604	4.23903	4.87358	7.27607
53.34022	5.68550	3.27833	32.88667	4.43567	6.81762	6.52497	13.55428	2.34991	1097.61237	59.67832	72.66460	0.00000	6.47061	5.70827	9.60357	8.10361	8.02651
44.86596	11.87419	42.50729	1.53414	2.41197	7.27380	5.95072	2.54835	0.73579	1169.81968	72.07177	84.80649	0.00000	6.40467	6.82862	7.77928	7.52968	7.10249
49.44967	9.75521	10.29085	105.75635	5.00807	5.35113	5.75492	19.56626	0.37482	1091.12737	49.35799	39.65737	1.00000	8.69594	7.84625	6.79358	6.92217	7.72498
46.72571	6.13145	33.54428	-84.23381	11.17409	5.21940	7.07678	16.70707	7.10629	1186.89539	39.01501	49.01749	1.00000	3.59264	7.62148	10.72896	6.81871	8.64191
49.39224	5.54674	29.21399	78.95693		9.55174	6.08575	35.33918	0.37782	1138.35894	60.04118	33.33977	1.00000	5.70822	5.70393	7.26025	5.72545	9.18217
49.12266	10.54071	-34.64167	-60.47389	0.36825	7.27394	8.11862	-10.21053	0.16700	1060.41948	58.53891	62.31683	0.00000	6.88969	5.88940	4.73456	11.83386	7.10084
43.80502	7.30926	49.13645	8.91229	5.63937	8.37238	5.93068	1.72381	0.39925	1062.19462	45.99170	56.06065	0.00000	5.93300	6.22021	7.20479	6.94230	7.74086
41.88419	7.25616	40.65538	-74.38987	6.01834	9.36695	7.87660	17.55890	0.51003	1123.56773	41.08721	54.85907	0.00000	4.56349	6.88362	6.38004	5.69799	7.38973
59.89887	4.48769	45.50369	11.412	6.31633	5.15695	5.56162	12.65734	9.25145	1124.11932	59.08570	51.24175	0.00000	6.62850	8.92462	10.98995	7.39090	8.71061
56.81308	3.65241	12.25282	79.41727	10.52431	10.09108	6.19063	6.63425	1.60632	1128.33872	50.59920	30.50093	1.00000	6.83898	7.73912	9.05628	4.84498	7.29034
