H2CO	O3	TEMP	CO	longitude	CFCs	PRES	warning	C2H3NO5	PM10	NH3	SO2	Pb	NOx	PM2.5	latitude	CH4	PAHs
39.35125	6.80146	1.15976	6.06663	-97.03285	45.66524	1139.53857	1.00000	2.97199	11.05223	8.48291	8.15219	54.62278	8.35786	8.71450	47.92526	10.14051	10.01557
34.53560	7.61650	14.00814	6.21252	136.61667	81.71499	1097.67332	1.00000	10.63923	12.34320	5.50060	7.16759	41.38884	7.42964	10.80996	36.53333	9.16451	9.24972
24.43945	10.70014	5.75523	5.63626	68.11759	31.69824	1149.40307	1.00000	1.88031	10.60094	9.01979	9.04856	56.21099	10.50244	8.38588	26.9423	10.46300	10.40060
45.78765	7.24511	17.55114	7.40674	-3.67029	53.17587	1148.26452	0.00000	9.92505	12.27638	8.99662	7.54986	38.97293	8.85952	12.82746	37.13548	8.21167	9.77612
36.00995	9.26646	26.22668	7.41104	-2.58736	47.38894	1141.20198	1.00000	0.09230	4.98426	8.13686	8.55452	76.13864	9.61706	7.13482	56.56317	9.27286	6.42540
52.96514	8.02098	18.76462	8.71728	-71.19901	24.50933	1180.79775	1.00000	0.08570	6.79553	9.32548	7.39289	63.50389	8.06077	7.41438	-30.60106	9.55508	6.34273
43.73842	8.59773	19.31265	11.88362	0.47713	62.03083	1128.28550	1.00000	0.15365	8.06569	8.73749	9.20488	56.98942	9.49864	7.33456	51.39323	10.71742	6.41204
50.69135	7.82508	11.77729	5.50829	-73.0515	77.06063	1055.33712	1.00000	0.55989	9.40030	7.80036	7.47053	57.71986	7.32902	12.09453	41.55815	10.08442	9.97383
48.85878	8.22503	4.53771	8.66854	2.59753	51.11795	1132.28561	0.00000	1.84913	10.56413	7.88467	8.56272	84.80738	8.08473	9.99451	8.88649	9.98224	8.68656
43.69753	9.74446	15.21634	8.73593	34.86563	60.90937	1058.12138	0.00000	0.22839	8.26098	12.43183	9.17538	62.91950	6.71428	12.14236	31.92923	9.16855	10.31038
43.94592	9.18523	20.26237	8.87749	122.22833	46.18082	1187.42682	0.00000	0.22410	8.10739	7.33708	8.07385	65.06599	7.72641	9.38594	40.66482	7.35636	9.96860
43.78220	8.78032	19.54691	6.78793	37.92792	51.83626	1126.80061	0.00000	5.63518	11.70549	9.38907	10.87204	51.11308	9.15215	13.53105	53.93361	9.14497	9.60773
58.89782	9.85040	16.21039	9.09732	-73.25383	56.98673	1140.98626	0.00000	4.88856	11.55444	8.88635	7.10105	47.05612	6.66224	10.39906	-3.74912	9.66365	8.35504
37.68170	6.93417	18.63520	4.67380	138.89585	36.80865	1099.86373	1.00000	2.70549	10.95355	9.22569	8.51048	46.79756	8.53123	8.96735	36.33011	9.45046	10.87775
46.10748	9.00674	12.72033	10.09831	-82.45426	41.43359	1197.53315	0.00000	0.08842	6.32062	8.90171	8.58441	52.76879	7.63561	8.91369	27.09978	7.47549	8.39311
46.51894	7.99208	-1.09866	11.48470	55.4504	46.52484	1148.21236	1.00000	0.25449	8.35749	8.10451	6.56789	55.85583	10.60039	7.84630	-20.88231	11.48766	6.14208
48.52584	8.05356	28.39823	9.29439	-7.95	63.17406	1128.15578	0.00000	1.82450	10.56226	8.36641	8.12595	34.97989	8.43853	10.64911	53.43333	10.06967	9.98460
54.40049	8.43216	19.23805	10.76267	67.84222	35.17064	1068.47281	0.00000	0.09762	6.76409	8.85497	9.27474	75.96262	7.75970	8.77446	40.11583	6.48367	8.01971
48.29673	7.73583	-0.17811	9.71196	73.08333	36.10550	1143.14322	1.00000	0.08060	5.62745	8.70304	8.37689	25.93437	7.81678	5.44960	19.21667	8.86659	6.02849
42.89945	8.11249	36.83038	5.81334	2.18247	19.65948	1055.44572	1.00000	2.16392	10.73544	7.84384	11.03203	42.55697	7.08235	11.05322	41.41204	9.01921	9.93176
53.90825	7.25979	22.34854	9.99674	-9.24671	71.76074	1115.08023	0.00000	0.94248	9.88237	8.69926	7.02318	67.41676	8.42206	9.30838	38.72706	11.83271	8.92818
49.21141	9.01118	32.79977	8.75488	-4.22398	44.76074	1187.36333	0.00000	2.95355	11.03588	9.57433	10.50414	44.76271	7.72653	12.10106	57.47908	10.04620	8.93531
50.49226	10.27371	19.38487	9.19150	151.07986	36.18894	1199.78852	1.00000	0.43339	9.08233	7.42619	8.12579	60.24413	8.06056	7.87844	-33.88096	9.39231	10.70567
45.35981	9.96211	9.38743	10.32834	75.37991	51.20960	1103.24794	0.00000	1.03938	9.93894	5.85376	7.70494	49.00576	8.57922	10.70323	25.75728	7.58833	9.02353
18.81573	10.21909	16.13453	9.70413	120.56528	47.26595	1092.06330	1.00000	0.08873	5.53379	8.21522	9.01882	38.54331	9.25889	7.34601	14.66	11.15745	6.93705
31.73399	9.17860	27.15398	9.66711	56.36091	42.35524	1184.25794	1.00000	0.19976	7.90243	10.62993	10.02892	29.99169	7.20716	6.96152	51.78771	9.94897	7.11869
33.00030	9.26591	23.00831	8.51708	-116.21677	41.08400	1075.71773	0.00000	2.46967	10.86388	7.58636	8.65103	37.78630	6.66903	10.53220	33.7207	8.95854	7.71941
35.51772	8.96053	31.45895	7.17469	-1.60452	48.98747	1063.69728	1.00000	0.11586	7.18313	8.33308	8.59463	52.08714	7.48167	12.03565	42.06166	10.46403	10.00498
62.30373	9.38906	24.09612	10.23396	6.26667	47.29815	1130.20885	1.00000	0.38494	8.87112	10.30630	8.55477	62.94432	10.37868	9.25455	51.21667	11.11526	9.30272
36.24511	10.33437	3.91432	5.19017	11.34046	57.74238	1147.94281	1.00000	3.79346	11.31453	8.38879	8.19558	75.08235	10.06516	8.60618	50.72043	9.28924	10.92537
32.78629	10.24095	2.69860	8.73956	144.09638	54.31908	1185.85368	1.00000	0.15036	7.20726	11.54209	9.71831	56.68660	9.89331	7.94146	43.82634	8.43443	7.65173
45.00528	9.03484	22.08928	6.93977	0.47713	59.76379	1052.00665	1.00000	0.46197	9.11678	7.19277	8.20570	33.63901	10.30014	12.31285	51.39323	10.09157	9.34061
42.95430	5.75779	17.51606	6.48089	44.53333	66.22129	1145.67860	1.00000	6.66516	11.87270	2.89864	8.21346	79.20228	7.70757	12.73454	-22.9	10.60392	8.38421
42.77140	8.59406	21.09451	6.71156	120.33063	50.20751	1153.74313	1.00000	1.46598	10.33239	6.40898	8.11209	62.75997	8.16942	10.92961	37.65181	11.33408	8.88799
40.01444	9.82916	10.93102	7.49346	-41.25528	90.18064	1106.81498	1.00000	1.94255	10.62917	6.53353	8.10308	59.08242	7.93973	9.99014	-19.32556	10.07627	9.46402
31.82746	7.98356	17.44309	9.06936	116.11768	27.19514	1195.57720	0.00000	0.08708	6.00990	10.52333	9.12048	61.11238	9.32773	10.87661	24.28859		8.18421
46.48605	8.50363	4.75517	7.85246	-52.2	46.83773	1158.69257	1.00000	1.06650	9.95515	7.75415	7.96607	41.02127	8.09430	9.09711	-28.44917	9.45928	10.25218
44.52812	7.37578	22.13021	12.23589	-96.67834	41.07699	1124.95309	0.00000	0.09150	6.92689	9.10895	8.16744	60.78742	10.24724	8.74531	34.77453	7.94014	7.55956
43.39781	8.59927	8.97840	9.09765	128.9889	54.24123	1054.90841	0.00000	0.23661	8.15671	8.10037	10.85419	60.24783	8.36466	10.68370	37.1759	7.39128	10.60015
32.49223	9.40549	-7.00944	6.85805	17.8031	62.00818	1163.67914	1.00000	1.05269	9.97658	9.08764	9.88291	55.65066	7.99319	7.01058	48.43174	11.42876	10.44246
31.62344	9.45194	-3.30334	10.97093	-60.94228	39.25841	1087.17527	1.00000	0.11433	5.69580	9.44085	10.05963	64.06246	9.40731	7.70370	14.67751	11.07132	7.45955
38.53451	7.88535	19.70390	11.87979	9.15214	61.72581	1138.71984	0.00000	0.21411	8.22345	5.77751	12.11646	68.35256	6.48426	8.88360	49.97704	10.31666	10.58249
59.27840	8.62029	15.91876	10.71975	55.4504	70.17974	1179.20396	0.00000	0.06753	6.45226	9.20168	9.47127	42.79066	8.10007	9.27007	-20.88231	5.48015	9.25599
28.38946	6.82877	14.55095	4.47054	-70.92866	56.29643	1090.40542	1.00000	3.27792	11.13982	7.16775	8.56418	71.57371	8.61398	11.29216	42.52787	11.10652	9.32272
59.11298	7.62716	7.00280	9.09928	-85.43772	37.20703	1129.98630	1.00000	0.15160	7.61381	12.40404	7.39509	20.78246	8.84868	6.89720	10.63504	8.91137	9.76084
47.73269	7.68775	13.75258	11.12665	-3.67029	54.06666	1066.53927	0.00000	0.11398	7.19583	9.95813	8.20257	63.82260	8.55643	9.11805	37.13548	7.60591	9.65163
30.88031	7.34667	6.22907	8.62254	76.56719	38.90397	1153.18746	1.00000	0.07632	7.23656	8.71638	8.20647	37.03606	8.23091	11.00687	24.41288	9.57735	10.12859
30.84040	9.16317	13.31077	8.64544	-88.27205	50.00318	1076.10465	0.00000	0.41465	8.88385	7.08562	6.98225	62.83975	9.81552		44.27804	11.59583	9.44498
55.75023	8.53026	13.55831	11.36255	26.01649	44.04773	1103.32503	0.00000	0.24834	8.43172	6.13514	9.01560	69.00166	7.77816	8.34128	44.43579	8.67186	10.32375
21.03219	8.73503	16.09075	6.21820	120.89694	54.58572	1186.41745	1.00000	6.56853	11.85985	7.47688	9.10909	44.92517	6.80999	7.68621	14.95472	9.09708	10.83495
42.10564	7.02943	13.85838	8.04040	36.7138	45.77158	1135.14057	1.00000	0.74523	9.59355	8.33396	9.35802	43.30485	9.59072	7.67631	35.95664	9.91850	10.74936
54.53169	9.48645	7.63257	10.91512	119.58627	48.98206	1081.21229	1.00000	0.20978	8.23241	10.12472	8.24972	41.80772	7.63122	8.19236	23.5654	11.01219	9.75519
42.83138	9.62642	11.48277	7.03977	-97.54667	29.80860	1104.40484	1.00000	1.90213	10.59980	7.52398	9.05355	62.25545	8.96214	8.74366	30.5427	10.81846	9.53726
23.68243	7.20789	26.30744	10.55027	122.9666	40.98147	1062.24744	0.00000	2.14895	10.70652	8.62502	9.65245	69.76870	8.75931	10.77134	10.7375	9.71795	10.95675
50.92932	6.73427	4.88132	10.07927	-87.93341	62.61900	1058.94540	0.00000	0.09474	6.86986	8.86981	10.66898	56.71855	10.51000	7.61766	42.55308	5.33720	7.73267
78.35421	9.79264	13.84542	12.82929	122.05228	44.23052	1069.51057	1.00000	0.10309	6.30598	7.77533	9.49883	51.43953	8.95812	7.58753	37.19723	10.84080	6.81895
39.62060	8.34013	27.88815	8.85886	150.99292	41.88578	1154.38272	1.00000	0.07835	5.75222	5.92644	8.69862	48.62452	7.49480	9.56799	-33.75881	11.98597	10.95830
58.15109	8.81582	28.40534	10.03612	72.93924	50.54480	1173.31087	1.00000	0.56775	9.31808	10.70654	7.88221	59.48786	9.44445	8.10894	18.87813	9.97356	6.73708
59.81066	9.64483	6.24576	8.62974	-84.13722	45.81792	1084.45479	0.00000	4.49694	11.48149	8.86545	7.51525	50.09988	9.72666	10.49742	9.92787	9.80159	9.19743
33.04258	9.11299	25.66624	10.74157	35.7	53.22906	1185.19480	1.00000	0.04113	4.42658	7.99745	7.99109	57.03507	8.86939	7.40265	-7.76667	10.91092	9.23696
52.63513	8.39154	13.06974	9.58725	-42.98194	31.44262	1156.02349	1.00000	0.45383	9.00559	10.90499	7.55016	69.05459	9.72508	7.13965	-22.53722	10.14757	7.64146
27.18159	9.59688	10.73215	7.21691	75.92694	58.29634	1155.13278	1.00000	2.74405	10.98022	8.26966	6.83180	58.96204	7.72695	7.18297	14.46693		9.98710
26.51135	7.82543	15.81018	8.66428	137.95378	41.36745	1071.79598	0.00000	0.20397	7.95832	9.96888	7.72515	33.86512	9.22844	9.76072	35.82756	5.06902	10.36357
54.36667	7.44668	24.38243	7.18649	-78.19444	56.04351	1081.25709	0.00000	4.73010	11.52475	9.29991	10.03720	37.15634	8.67632	13.55533	38.91817	9.41453	9.49422
46.94636	8.67701	32.56558	8.77291	-73.75513	48.73576	1140.99883	1.00000	2.99784	11.05645	5.18874	8.66613	63.54001	6.63071	11.02612	40.60538	9.68346	8.41978
58.20956	8.31929	4.66794	9.71838	17.8031	50.66562	1183.02709		0.19496	7.60349	10.21920	9.77268	36.33547	8.45736	10.09809	48.43174	6.62462	9.48607
48.66786	10.11145	27.77410	7.05259	150.60036	71.31298	1184.94155	1.00000	2.03646	10.67013	5.45567	9.39262	74.06854	9.00405	11.68350	-34.88422	11.26883	8.17577
45.62867	9.03204	1.88044	9.62416	71.67164	71.17829	1157.77765	1.00000	0.47054	9.07438	11.62325	8.82423	53.14580	9.47909	7.43471	30.29184	9.85159	7.72257
57.13471	8.02828	20.08410	7.30615	-69.96533	62.83771	1173.01299	1.00000	0.32392	8.56245	10.58896	9.89894	73.50052	9.07631	12.18489	43.91452	8.14084	13.77985
56.45362	7.81436	29.88880	8.25506	72.54566	45.60984	1076.83101	0.00000	0.15095	7.70943	13.60023	8.01515	40.17201	9.46958	10.96232	29.69221	6.99165	11.00249
47.30535	8.97015	9.32306	10.26045	-101.2591	42.48944	1107.37010	0.00000	2.19436	10.74333	7.30687	9.26331	66.38697	8.66757	8.72149	21.01858	9.87965	8.61913
52.80257	7.13927	5.85230	8.00084	-111.89903	58.32132	1175.84494	1.00000	0.17851	7.88818	7.21082	6.80461	30.50283	8.43242	11.75166	33.50921	10.63045	9.56562
	7.22411	4.93562	5.45853	38.16694	42.18766	1129.20939	1.00000	2.13025	10.72772	10.08620	8.34353	52.26171	9.64797	8.03898	54.84444	10.86454	10.06835
43.77565	8.18906	24.99912	6.89273	-2.52398	47.41619	1096.11125	1.00000	0.19413	7.84845	9.33578	9.06924	46.98402	9.00043	10.06618	53.19146	10.28847	10.53528
50.71893	7.99569	9.03265	8.88862	-82.90375	63.32552	1129.38562	1.00000	0.21006	7.96714	8.80468	9.29897	36.37087	9.48210	8.39647	32.54044	9.07157	11.45666
60.61404	6.65429	11.22368	9.44362	-94.74049	31.74598	1057.85429	1.00000	0.43996	9.05849	11.89635	8.20375	41.05482	9.09549	8.26099	32.5007	8.86750	6.73034
24.01697	7.62610	21.52947	5.77252	24.71204	39.06073	1172.33201	1.00000	1.97908	10.64298	9.93997	9.71245	55.27992	7.24755	6.72794	41.57439	11.44852	10.47838
50.74353	7.84198	25.71102	10.37018	-60.47389	34.68366	1139.22312	1.00000	0.17630	7.63722	10.09939	8.12786	63.83755	7.54397	7.82561	-34.64167	9.46605	7.47375
69.95506	8.55350	18.94346	9.40855	8.73812	41.17075	1164.15963	1.00000	0.22219	8.45148	12.77602	9.09866	37.04166	7.95878	6.48495	41.91886	9.57053	7.27723
17.74575	7.04175	8.36167	9.98671	84.63445	44.16958	1123.06454	1.00000	0.08150	6.33673	10.80027	7.88233	63.70969	9.02610	5.79258	24.81757	8.15634	6.03921
	7.90512	23.62854	10.43791	70.96699	60.13755	1164.52030	1.00000	1.36565	10.25324	7.57708	9.53578	49.46518	7.49653	9.32815	30.46907	10.02149	9.80852
36.19653	9.07205	19.63681	9.84124	3.87723	36.06983	1072.87268	0.00000	0.08536	6.94866	12.69588	8.56704	40.97453	7.82656	9.78629	43.61092	8.51304	8.14997
37.73223	7.45540	6.36062	8.51574	5.51978	46.36368	1197.73923	1.00000	0.18230	7.77633	2.65604	7.93002	74.10502	8.95222	17.46501	51.44889	10.69977	7.46089
73.22146	8.04557	-0.74733	11.11905	55.4504	48.67830	1129.38219	0.00000	0.11299	6.53364	9.82964	7.91638	65.30605	6.00715	10.07380	-20.88231	8.15095	9.46548
52.16048	9.63239	12.25182	9.76461	-81.23621	60.74097	1145.23481	1.00000	0.65675	9.46982	4.01442	7.23286	45.85431	8.80341	11.06294	33.98154	9.48114	9.61084
38.16235	8.61438		9.97308	-15.58602	49.26563	1105.30140	1.00000	0.08323	6.59930	10.82047	8.35117	69.18418	7.66413	7.10482	27.76056	9.07815	7.74935
43.24503	8.07644	-0.85643	11.29549	-77.55777	17.48562	1095.39602	0.00000	0.12931	7.32722	9.91730	10.27175	70.45633	9.33451	10.65717	37.52487	9.04855	11.02876
59.35427	10.74326	10.72848	10.77812	30.91105	15.49326	1198.28013	1.00000	0.37369	8.89935	11.67987	8.66206	62.76547	7.34040	8.49500	3.02013	10.36099	6.69074
29.01924	9.23987	22.38153	11.51170	0.93333	8.30104	1099.72447	0.00000	2.07457	10.66987	7.15552	7.64787	54.42990	8.01401	12.60681	52.68333	7.17577	12.20583
56.44874	9.05050	20.75980	8.80722	36.7138	25.67672	1133.79577	0.00000	0.08980	7.32766	10.93167	8.64727	66.31117	8.71740	11.76703	35.95664	8.25826	11.15152
42.58344	9.20100	28.92612	9.94310	137.95378	59.39841	1060.29767	1.00000	0.08030	6.65455	8.67803	10.11031	70.12394	8.19106	8.29633	35.82756	11.81705	7.53768
48.80278	9.58553	15.05548	6.77813	-77.43532	71.74841	1064.23885	0.00000	3.61093	11.26247	8.03927	10.54480	85.64683	9.52443	11.12768	20.14298	9.60923	6.70003
47.31146	8.50907	16.78514	9.14913	-77.70066	44.46246	1132.49087	0.00000	0.20276	7.99346	9.81373	9.76755	27.46622	7.44501	9.70678	43.16547	6.48442	9.92652
23.22295	8.45444	7.74546	12.68130	-76.51552	36.52584	1164.63096	1.00000	0.92679	9.84769	12.43624	8.94631	46.79218	9.32581	6.61404	39.32011	8.28090	5.57101
52.82700	7.37215	14.70090	7.80606	-81.38758	44.41967	1125.10525	1.00000	0.53095	9.15831	8.54576	7.03566	65.30934	7.02861	7.07183	30.17746	9.36452	11.93142
37.67529	8.71472	24.49275	11.92992	-73.78458	61.92234	1111.96332	1.00000	0.01998	4.89034	7.90815	8.30943	63.17845	6.70415	6.44197	41.0051	9.99368	6.39124
43.82514	8.64843	25.03916	8.29527	-98.15529	68.51438	1077.33029	1.00000	0.30704	8.65534	7.21248	9.18342	54.44977	7.84020	10.44405	26.18924	9.60933	10.14291
65.64199	8.85318	15.74491	11.01537	4.07601	41.41411	1125.94805	1.00000	0.06581	5.50370	8.43589	7.65714	56.17252	7.80773	7.04784	50.88506	11.16728	7.24208
38.40458	8.56216	3.48430	11.56886	138.31667	40.08675	1101.10863	0.00000	0.43414	9.08931	7.22105	10.35801	60.91347	7.54259	7.45035	36.65	11.50587	9.71545
48.27301	9.57913	22.54153	8.89573	139.55028	43.28747	1109.72679	1.00000	0.11701	6.75131	9.10031	7.20788	65.19128	8.51773	8.22461	35.30889	11.01344	8.91530
70.10401	8.55530	15.49686	11.07345	77.54372	43.26509	1094.99835	1.00000	0.10108	6.25080	7.83377	8.60168	53.99276	6.35868	6.81789	10.12268	11.06273	5.79638
54.52349	7.03938	22.83249	6.21469	88.1453	34.51766	1133.18818	1.00000	1.79364	10.54310	3.64376	8.49042	54.05099	8.82975	15.51108	22.4711	9.92841	8.01579
57.49875	8.61523	30.66660	9.38883	-84.20299	69.61133	1160.83531	1.00000	0.29309	8.34798	10.95729	9.07275	50.75120	10.05420	5.87000	39.43534	7.64346	12.15604
36.66029	7.35927	8.28191	9.82092	6.76111	28.80815	1078.07773	0.00000	0.11041	6.97368	8.96450	7.99846	28.13994	9.87769	8.76301	53.16167	3.34427	9.86924
42.13097	8.35673	10.52211	9.50867	38.28402	61.27347	1115.33215	1.00000	0.06969	4.69223	8.60555	8.40924	74.08834	9.54655	6.25580	34.5624	8.66236	5.83173
51.55482	9.93643	7.80082	10.03637	-60.93173	36.46566	1081.51662	1.00000	0.22405	7.98939	10.46689	7.16723	40.81845	7.86089	7.06367	-31.4488	11.07839	6.78227
48.85063	9.44908	37.08440	6.58687	-73.26022	56.40283	1173.06136	1.00000	0.89210	9.82184	9.09355	7.14353	53.90271	6.84207	8.24904	6.46838	9.89709	10.81988
29.24036	9.00264	20.95395	10.08217	-82.61573	66.14533	1125.61264	0.00000	0.27118	8.46707	8.06642	8.02252	45.25055	7.66675	10.24454	41.24255	7.62944	11.13866
23.50433	6.27449	33.35086	9.80068	30.2049	62.49794	1050.86129	1.00000	0.15765	7.50502	7.82333	7.47536	72.80398	9.53451	8.99988	55.1904	12.10131	9.13910
38.62083	9.09027	32.56704	11.62419	-94.41551	54.44593	1170.44366	1.00000	0.33950	8.81788	11.05903	8.79566	62.20528	8.94429	6.57856	39.09112	9.37527	5.35526
32.18420	7.92023	10.17342	8.32411	11.04979	48.45275	1070.13146	1.00000	0.57500	9.29173	13.14134	8.40940	57.94476	7.36024	7.38848	44.59445	10.14644	9.64506
50.70027	8.13242	6.14415	8.72136	102.56365	49.67863	1137.62219	0.00000	1.12789	10.08183	7.85542	8.03048	85.60216	9.54680	10.43408	13.65805	10.38073	8.83679
54.06408	7.19317	4.40847	6.59463	138.89585	56.07502	1197.79321	1.00000	0.58693	9.28947	9.75453	9.51405	48.08310	7.65163	8.56626	36.33011	11.01347	10.15307
40.86244	7.42137	26.80352	10.42353	-91.77127	94.10730	1161.12958	0.00000	0.15049	8.07981	5.92029	9.55559	64.54664	9.40410	8.14320	37.95143	11.50171	9.98286
36.06055	7.67874	0.16220	6.70816	-156.47432	50.07349	1125.53173	1.00000	1.19797	10.09176	7.56197	7.80412	36.40892	8.39787	10.22772	20.88953	10.84766	9.44821
46.39900	7.21227	16.49920	8.99424	39.25	46.76114	1090.67144	1.00000	3.60071	11.23794	4.53799	8.41551	69.60241	8.60817	11.19315	-6.8	9.83128	8.15623
9.64103	9.03031	4.86649	7.28858	105.75635	61.90482	1165.44014	1.00000	1.32996	10.22496	7.76217	9.23658	37.34932	7.25941	9.07501	10.29085	10.18856	9.80356
46.50257	9.54163	16.17938	8.63833	71.67164	41.82928	1064.03785	1.00000	0.08677	6.31836	9.08432	8.26480	43.23511	8.90991	7.29412	30.29184	11.55409	7.56791
62.54890	9.07080	20.44343	6.31339	-96.72365	44.84424	1085.06285	1.00000	1.55487	10.36160	8.97426	9.51997	38.53330	7.62878	10.43926	17.06542	10.67750	8.68276
46.49750	9.07854	3.13958	5.43254	146.05093	33.73730	1073.29942	1.00000	0.99710	9.92125	6.24020	8.33746	77.40835	7.78786	14.18199	-34.28853	10.13496	8.80960
53.95451	8.88692	14.35135	9.38521	122.20488	66.15558	1112.38574	0.00000	0.28210	8.62236	8.83538	9.01680	60.64046	9.62564	9.83775	29.98869		12.52140
38.13047	8.30242	25.79262	9.96643	116.82887	62.83945	1075.07471	1.00000	0.05809	2.40116	7.15865	9.27640	43.62210	7.96675	6.61523	-1.26753	10.76188	8.98351
60.52144	9.84102	4.48030	10.97168	51.67462	28.67200	1132.14290	0.00000	0.20212	8.00607	8.62802	8.61878	38.34979	7.72761	9.29272	32.65246	7.41247	9.53724
29.43114	9.14605	9.82917	11.19233	-73.26022	32.03854	1160.28766	1.00000	0.29184	8.54142	12.08717	8.40689	60.75470	9.52254	7.10651	6.46838	8.75761	5.66130
53.13934	9.96396	14.42926	7.43655	103.65309	46.94315	1162.91448	1.00000	0.36831	8.82159	9.18696	9.16565	68.64718	7.23104	8.76483	16.0567	9.70728	10.95971
51.04672	6.78369	12.38390	13.04045	9.00472	41.69168	1073.49998	1.00000	0.11566	7.01975	8.99565	8.49133	54.87979	7.89587	7.76598	4.2475	11.17589	5.34248
47.24803	8.57939	20.10835	5.18876	-73.97069	39.18176	1121.52234	1.00000	0.62618	9.41323	10.36231	10.48392	49.42438	8.80948	8.70913	40.64621	10.63390	10.75426
33.08899	6.76341	10.10133	9.39590	13.63617	43.75200	1150.99844	1.00000	0.28802	8.49231	10.27470	7.56471	56.91828	7.32107	8.02170	50.50301	10.36729	8.36496
32.92575	6.83294	3.08697	8.26635	-51.87389	56.72628	1142.84831	1.00000	0.52875	9.20670	9.04668	9.28011	55.62034	7.50364	6.95114	-23.44361	9.93752	11.06131
28.15577	10.68678	14.32503	8.39054	-90.10674	18.62024	1099.89823	1.00000	1.75160	10.51270	8.12804	8.97594	54.11289	7.62410	6.61626	29.84576	11.66129	9.53776
44.08417	7.94186	15.78125	9.52406	-39.25	67.13505	1088.60508	1.00000	0.51011	9.24202	4.41087	7.14665	60.88280	8.38721	11.61691	-12.91667	9.20599	9.37008
47.23040	8.54614	24.37493	12.64865	-84.23381	55.29169	1127.09596	1.00000	0.09399	6.01609	9.38287	9.23737	57.48842	9.39028	5.81825	33.54428	9.41325	5.60166
48.80592	9.27194	17.55336	8.61385	27.06365	61.51664	1128.54867	1.00000	1.30868	10.18651	14.80097	9.61151	39.77742	9.03583	5.34647	50.18545	7.76609	5.71721
22.48369	9.12936	15.33171	11.44338	9.32241	37.38870	1065.66110	1.00000	0.11334	6.85407	7.47861	6.86002	54.31681	9.90863	7.24716	44.31771	10.79768	5.37983
74.86458	9.35262	1.51621	7.45661	72.54064	46.94348	1107.64457	1.00000	0.78498	9.67930	8.22875	9.56609	31.90262	8.55945	9.07702	31.82539	11.92364	9.07231
49.84393	8.90112	-3.09691	6.10956	126.835	57.51679	1091.26271	1.00000	20.61644	13.00662	4.64853	7.91345	56.15374	8.34255	9.92208	37.65639	12.14034	7.91861
63.33813	7.22492	26.28576	6.24632	-43.80139	54.20919	1194.17915	1.00000	2.30708	10.77433	5.09347	9.48061	59.83536	8.50635	12.84857	-20.25333	10.42118	8.70784
59.22193	9.86297	-7.68510	8.97691	-51.50361	30.82855	1053.80108	0.00000	2.18896	10.72942	7.76772	9.57634	78.82884	9.28635	10.51409	-29.2975	9.28910	9.71547
45.27516	8.80076	18.67224	10.49044	-87.45476	32.28123	1088.14135	1.00000	0.99879	9.90483	10.24082	10.48139	54.75242	7.57995	7.93680	41.47892	9.58507	8.85629
67.38210	8.41908	11.71470	6.23082	76.32756	46.80656	1059.54965	1.00000	3.03081	11.08277	8.17254	8.42302	37.00553	6.78917	6.83512	9.57046	9.51968	11.40576
