O3	C2H3NO5	NH3	PM2.5	CFCs	PAHs	PM10	CH4	warning	longitude	CO	Pb	PRES	NOx	latitude	H2CO	TEMP	SO2
3.87001	8.97652	8.48007	6.46041	39.96556	5.43603	7.42705	8.06228	1.00000	2.29275	5.18691	31.45203	1131.42952	7.54108	48.79325	39.66837	24.65791	8.99446
7.44306	6.89383	5.16425	7.27798	50.74246	6.11025	6.88334	6.83027	1.00000	107.60627	7.70690	43.00400	1164.30780	5.29920	51.82721	66.47638	13.61528	4.60639
5.75050	13.65770	5.09650	5.13627	36.02164	5.91065	8.33674	7.57618	1.00000	25.8191	7.73089	39.00391	1160.76087	4.72480	53.5942	44.05517	3.95688	4.31376
5.15462	3.56334	5.97193	7.22532	48.66539	4.66714	4.17946	5.68991	0.00000	139.6853	8.95909	53.46972	1108.77176	8.18965	35.815	35.48584	12.52661	7.54039
8.94147	7.92380	2.66607	5.54815	51.99338	4.69003	4.83779	6.00558	1.00000	101.02083	6.73833	50.51549	1084.32995	4.74889	4.02219	24.82551	15.48142	4.34501
5.79864	6.62435	8.54864	5.74748	46.47176	4.43637	6.35200	6.05859	0.00000	120.03308	10.34564	35.37465	1133.29535	6.29536	28.88162	46.88074	16.43471	3.02426
4.28989	8.98793	6.92619	7.25761	51.76699	4.02372	7.75754	6.39605	1.00000	79.87116	5.53289	28.21247	1189.29023	7.21031	6.84019	54.80775	-3.37949	6.15541
7.41423	3.19213	6.50822	6.59735	42.78059	5.33412	6.09976	7.15443	1.00000	11.412	7.40920	32.83750	1078.99726	4.79079	45.50369	39.82941	12.27379	7.98669
10.37838	5.72561	9.93767	5.83684	38.21157	6.04675	6.45477	5.99251	0.00000	6.92917	5.73067	33.58025	1131.50918	7.56771	52.31333	45.52516	22.56356	8.91278
7.28090	8.34252	5.07687	6.78603	43.17840	3.70185	7.36382	6.66098	0.00000	39.25	8.72787	38.46675	1121.54832	6.86343	-6.8	58.48150	23.14325	5.97750
4.85643	8.03985	6.14118	5.55600	69.83015	5.81181	7.38877	5.98051	0.00000	-37.03861	4.64942	59.01211	1137.31627	5.62946	-10.90889	56.26216	7.45258	7.37402
3.35875	8.06517	8.94866	7.67342	43.19319	9.68357	6.11236	6.01081	1.00000	12.1369	4.57345	47.74071	1098.42091	8.02072	51.04962	66.55971	24.01498	9.22194
3.86890	11.21702	3.52570	6.38571	51.46597	4.92319	7.95174	7.16651	0.00000	70.91106	6.15692	53.47063	1101.22538	6.09132	29.38242	57.67589	18.30197	6.00200
4.31901	13.71173	4.13050	6.00102	43.24607	3.33990	8.41728	4.50191	0.00000	83.62389	13.18797	33.38837	1157.55485	5.95425	53.30972	32.32612	-1.22834	6.29486
6.33050	6.51443	6.03353	7.13740	59.48629	5.32655	6.99467	5.88345	0.00000	153.10236	9.66956	24.63456	1066.54464	7.36148	-27.50578	43.58734	8.20090	9.22819
4.85899	3.84874	7.96956	6.82244	51.49262	6.00052	4.91370	6.29230	0.00000	-5.53715	4.99172	58.41638	1125.67928	8.42906	50.11861	29.04680	12.38085	5.10333
8.43601	7.49824	8.39343	5.62541	59.77704	5.30528	7.20028	8.66917	1.00000	-51.50361	7.41653	35.76703	1060.60594	7.73730	-29.2975	53.89208	5.69192	8.83560
8.10447	5.57385	4.59703	7.03700	62.53090	4.30754	5.73415	6.37081	1.00000	115.8614	7.56019	56.79789	1140.65061	4.14672	-31.95224	27.40369	17.19971	6.41246
8.49961	6.26735	6.51630	5.51792	60.68327	4.27431	7.05845	5.33454	0.00000	-122.24064	6.12960	35.86496	1169.33509	7.53962	47.80527	56.67937	22.54570	7.12129
5.71246	5.70274	8.68299	6.00042	64.70431	7.58856	5.45280	4.56762	1.00000	122.22833	5.28362	61.05196	1158.14192	8.81013	40.66482	64.10451	12.82764	8.02274
8.48219	20.84219	2.67846	6.58355	45.78524	4.62187	8.76076	6.00727	1.00000	-58.38341	6.72847	37.32404	1069.94268	5.37208	-34.64966	45.92363	6.51091	3.52012
5.36346	8.93108	7.13752	6.89383	47.88817	4.08830	7.39032	7.86154	0.00000	-48.29694	3.14677	42.44189	1184.05474	7.01237	-20.87306	42.34809	23.98787	5.70167
3.35654	1.96077	3.44993	4.66698	64.32568	7.31455	5.22292	4.94097	1.00000	-82.00919	6.92166	60.60747	1060.62621	4.97674	23.04419	7.64839	19.55665	6.96318
3.69621	6.30231	7.10020	7.00639	56.22204	2.77893	7.17562	6.76438	0.00000	10.58082	4.99831	60.31992	1155.87859	7.59956	35.72917	28.95530	30.14533	6.09713
10.97293	5.19980	2.86198	6.40975	46.19484	3.31034	6.01059	5.30906	1.00000	-73.9625	6.91188	43.26050	1172.28871	4.69158	40.81	45.84999	5.49625	5.61763
6.08487	5.71103	10.73615	6.71736	51.70960	8.01162	6.85996	6.36658	1.00000	53.26023	3.29886	23.85264	1120.88123	9.71592	54.39304	40.47105	12.06212	7.03734
4.62119	6.92431	8.05842	6.44908	68.17990	7.93268	6.98097	6.53419	1.00000	2.95924	5.05331	38.41099	1074.37327	7.19589	36.76775	51.31882	14.51150	8.09203
5.37770	4.00960	8.47183	6.82289	30.00212	2.81527	4.83979	6.07304	0.00000	-71.05977	4.28515	51.12910	1144.94024	7.23160	42.35843	32.05598	14.46240	5.90738
5.78164	5.19463	6.93703	6.68152	67.88434	6.58948	6.49655	6.37308	1.00000	-58.38341	6.34168	31.49737	1052.18579	6.90657	-34.64966	50.69026	5.94169	9.40943
6.45260	6.26131	5.41279	5.98594	27.66313	4.66239	7.15783	6.13568	1.00000	-58.70072	7.04603	55.62491	1079.04175	5.77990	-34.74785	38.39284	27.73890	5.96972
7.60568	4.72692	6.13340	4.80335	49.97019	5.53371	6.35228	6.33846	0.00000	-88.42814	6.86251	47.12106	1072.50624	7.48955	42.16808	43.04855	14.73041	8.02307
7.27836	5.27037	10.77816	5.78826	41.60623	5.11981	4.59724	6.00159	0.00000	-91.11667	4.79923	52.47021	1074.56869	7.93634	14.93333	34.88371	2.73142	4.47745
5.61836	7.11915	5.26736	5.07800	39.97203	5.50491	5.63500	6.23050	1.00000	5.16108	7.48687	29.72949	1194.46586	6.34767	48.77275	17.47531	0.09876	8.82488
8.01679	5.59917	6.53630	6.56694	39.62372	4.08242	6.13633	6.36762	0.00000	-1.29772	5.35981	21.58715	1097.81355	9.74561	50.76306	13.23094	-5.00243	9.25584
6.72134	5.64089		6.65985	58.65798	9.53425	6.21682	5.94049	1.00000	8.86374	7.29537	59.90428	1169.35575	8.16178	44.89784	50.87846	19.39955	7.71424
4.48349	3.74463	5.57953	8.19737	48.48743	7.13853	5.64517	6.51301	0.00000	37.73333		59.38811	1125.36523	7.61562	-4.06667	35.18502	18.18838	4.43258
4.52206	7.53973	6.30657	5.23678	52.22835	6.26836	7.07006	7.05804	1.00000	-98.1664	5.55441	80.27252	1185.98531	6.71591	19.32932	44.91822	37.64884	7.24729
9.13320	6.04064	3.73547	6.70465	25.19921	5.28243	7.10348	6.30413	1.00000	140.11667	7.22647		1126.79740	5.14267	37.56667	53.12778	36.46812	3.91577
4.42651	9.07585	7.04959	8.14750	43.88375	7.63764	7.69178	6.84361	1.00000	136.13108	4.60521	50.96804	1088.89073	6.49021	34.75856	37.48909	2.01676	7.33607
3.78037	22.70667	9.33441	5.86231	57.63881	3.87759	8.94449	6.83166	0.00000	75.92694	4.27236	48.56705	1107.58043	9.41379	14.46693	51.80138	3.34072	4.77772
9.03931	6.02463	12.00785	6.68925	60.77985	6.61251	6.06304	6.25209	0.00000	-120.45794	5.55149	63.11665	1155.92410	8.43046	34.63915	42.08749	37.42324	7.47123
5.86225	5.47092	6.90059	7.21128	57.81932	8.87692	5.09293	6.43290	1.00000	84.87144	5.14480	50.86089	1159.85262	7.67020	47.46657	31.19034	19.16920	6.10748
5.88376	6.72278	8.27664	5.82641	27.25195	7.67122	6.71678	5.06221	1.00000	-2.01111	4.93398	41.46498	1062.37466	7.74043	52.66277	37.66656	11.21199	8.10190
5.97966	5.94675	10.83113	5.89662	47.79724	5.27465	7.14319	7.97654	0.00000	9.29109	3.69948	50.91097	1174.83175	8.88781	45.39402	41.64393	8.66932	4.30652
7.82816	8.76666	6.03203	5.32755	40.51968	5.21875	7.41859	7.21062	1.00000	9.32241	8.00589	49.79996	1082.68453	5.47926	44.31771	49.21708	25.15430	5.11537
4.47599	4.53368	6.91066	5.84368	38.64163	6.80325	4.50821	6.60724	1.00000	-73.89875	6.81617	37.84604	1156.72951	7.81029	40.93121	31.81762	15.61341	8.66116
4.85932	3.63756	8.71297	7.28710	28.38223	7.35845	6.24523	5.42232	1.00000	120.14278	2.98550	55.08781	1076.37210	7.78745	32.50611	20.01961	25.96328	5.36010
5.03672	7.46884	7.52936	7.16387	18.75358	9.08218	6.62063	6.52519	0.00000	44.02488	5.37746	46.24899	1086.09542	9.01471	32.61603	64.21286	14.24831	3.00184
3.99856	2.87813	9.57432	5.30405	78.24849	7.79558	5.65080	5.48558	1.00000	-69.96533	2.28818	28.61208	1174.33540	7.57312	43.91452	55.43598	20.88980	6.94621
6.02547	9.60614	8.11413	6.53297	41.19746	7.28019	7.38179	6.62087	0.00000	104.1451	4.47128	50.21382	1086.25410	8.09228	15.79408	46.58366	-6.96180	4.19074
5.48451	6.75372	9.83978	6.51825	16.87318	9.37229	5.99733	6.50303	1.00000	-121.74052	3.79978	15.15950	1132.74340	9.88827	38.54491	52.62374	10.35739	5.76549
4.74319	10.79437	8.01852		55.22243	7.96607	8.14429	5.58908	1.00000	-77.37331	6.08318	24.51553	1148.74149	8.05860	37.60876	34.91339	2.88544	9.59589
8.08771	3.65271	9.28271	6.51015	59.87857	5.02429	5.63897	7.26392	0.00000	-7.95	7.90485	51.50122	1197.42118	7.43900	53.43333	50.90591	26.38200	6.49529
4.61493	8.55224	8.83042	6.30008	39.02127	9.05629	7.40870	8.08219	1.00000	72.68533	4.12820	56.97272	1198.55378	8.24149	22.75218	62.54600	-0.00448	6.70122
5.48965	3.88122	7.29692	5.29076	50.12586	8.43043	5.63656	4.87903	1.00000	38.01667	5.28064	38.39343	1085.25604	7.03802	11.85	57.83871	-5.20160	7.79073
3.92810	7.20325	6.12315	6.37180	29.01761	6.41282	7.30967	7.94957	1.00000	122.20488	3.91597	49.70418	1080.77980	5.97118	29.98869	47.69430	17.47802	5.75673
7.45258	8.05938	7.46222	3.00186	61.70987	4.99157	7.16321	6.17952	0.00000	13.57661	5.04855	20.64767	1118.87053	5.78914	37.31065	57.31299	24.82300	6.03238
5.35109	5.47644	7.10044	5.56666	54.31719	7.58720	6.39744	6.64813	1.00000	-98.1664	6.29032	40.86252	1114.13183	8.63594	19.32932	36.32892	19.76767	8.05358
4.77588	8.44420	8.39015	5.52244	40.87300	5.94654	7.19785	5.47649	0.00000	6.10237	6.26520	43.31012	1144.81198	9.55739	46.18396	65.86356	14.07713	3.63490
7.88242	5.71670	5.65278	6.33984	38.37142	5.41596	6.13997	7.55104	1.00000	-105.11221	8.44755	55.90292	1061.39291	4.53236	39.57582	44.04624	23.82395	5.31913
7.03591	5.67404	5.04614	6.54984	33.24388	7.98760	6.48680	4.27623	1.00000	-73.75513	7.24101	48.72419	1187.55628	6.64311	40.60538	44.63510	-8.29450	8.26901
7.22704	3.67284	4.86802	5.37636		6.05605	5.53636	6.72899	1.00000	9.85	8.01830	41.97690	1167.88677	4.06072	53.63333	63.37928	10.96028	3.76125
8.25474	3.83051	3.85099	7.11956	69.85114	3.70923	5.75670	6.80477	1.00000	-93.11308	6.72652	38.75180	1091.63540	5.39590	16.75973	31.87902	11.64725	5.67669
5.63943	5.22145	7.10728	6.20498	30.77213	8.72038	5.41252	8.40956	1.00000	6.51352	4.92787	51.62113	1183.06833	7.80733	51.19139	37.56297	11.04860	6.46835
3.79660	6.60469	7.96708	7.17124	32.97856	5.89182	6.82102	6.54556	1.00000	33.72798	3.30468	57.17769	1162.59771	5.75662	53.53395	26.91476	14.56226	7.50544
7.76540	4.61405	6.23380	6.50746	41.10582	9.90638	5.74272	7.78174	1.00000	89.20083	6.88718	47.29420	1169.85572	8.03070	55.54028	40.72176	3.67743	8.69160
6.52506	12.75484	11.17946	5.93980	56.64094	5.89528	7.93829	7.77280	0.00000	114.51667	4.16046	53.14201	1184.42972	9.29881	33.78333	54.04830	6.31741	3.81579
5.04745	6.21545	6.69920	7.06331	60.67673	7.35076	7.15602	8.98190	1.00000	4.47124	7.09887	32.84976	1174.18330	6.77049	51.95838	11.73419	11.34890	8.96922
7.95239	12.92633	3.63723	6.63612	74.67543	5.34975	8.06305	6.10840	1.00000	-78.19444	7.26033	37.42547	1144.32803	3.74404	38.91817	33.21165	27.49042	4.35426
5.36930	2.73831	8.71570	7.34059	36.48150	7.90084	5.60871	7.01017	1.00000	48.41667	4.56169	31.85995	1052.82605	7.50746	-17.83333	41.18991	20.19542	8.32124
7.09934	10.14709	6.53411	7.70121	67.07705	9.88548	7.79530	7.39523	1.00000	14.39024	6.09897	46.63813	1130.65970	8.88298	42.22718	73.73771	21.76217	5.53640
4.37404	2.49825	8.77986	7.79740	62.85370	3.92330	4.54408	8.17677	0.00000	37.73333	5.78232	46.19865	1177.78264	8.81057	-4.06667	52.38193	21.60151	4.80531
2.57430	3.89556	8.03837	7.94027	50.43015	6.70279	6.21912	6.53917	1.00000	-102.36764	5.86601	52.01682	1133.77390	7.57618	31.84568	70.09479	17.14951	9.62312
9.84996	5.11598	12.20689	5.23823	66.74924	6.88986	5.49965	6.98477	0.00000	-115.98391	6.45847	40.70689	1166.53579	7.61705	36.20829	32.00399	3.31031	8.30744
8.64960	10.25092	4.24195	6.32296	84.53760	3.69319	7.41795	5.27085	1.00000	86.79271	5.69334	23.76590	1092.85263	6.90856	25.92127	46.95483	20.37081	6.24179
6.12821	2.11391	9.11208	5.97349	64.81539	5.78334	6.54596	7.92303	0.00000	121.12251	3.99917	48.92672	1089.45022	7.84900	14.62578	52.14261	19.20739	4.70315
6.75099	6.14098	9.51541	4.41814	64.73856	6.08344	5.56770	6.23959	0.00000	8.77155	3.12830	63.94811	1132.69045	7.45873	50.23019	81.28433	13.56653	4.84132
7.23116	14.01550	7.89077	5.11842	36.46479	11.59412	8.17780	6.49126	1.00000	120.74221	6.57664	71.71570	1081.69239	9.04393	31.64615	31.41980	27.84966	9.30207
4.07734	6.50794	10.68082	5.38651	52.75392	8.28325	5.71994	5.45226	1.00000	29.00974	2.37677	56.83586	1051.55608	8.50164	-24.19436	52.31955	43.45947	6.99474
3.91978	6.38039	6.65237	5.95589	25.64285	4.92556	7.18829	7.23837	0.00000	-122.24064	5.26988	46.63419	1164.19481	7.33623	47.80527	33.54813	28.66244	4.67409
6.99548	3.05865	7.48250	6.94218	28.53743	9.50325	6.00520	6.53979	1.00000	-117.79394	6.07430	51.22794	1193.53439	9.54644	33.76446	68.93968	7.01378	6.39689
7.30847	5.67444	7.40563	5.85080	67.36481	3.90257	6.65844	5.30471	1.00000	86.59611	8.15866	52.86587	1130.68263	6.05808	25.87498	58.64036	18.27195	7.76068
7.25736	4.58684	6.93237	6.16899	57.99140	4.72703	5.39830	7.17512	0.00000	140.73667	7.46399	48.18780	1173.22265	8.24235	41.77583	10.16529	22.80946	8.05860
5.46404	3.43175	10.78618	6.09595	44.51004	7.52961	5.07641	4.46686	1.00000	98.19151	3.31929	48.20125	1148.29231	10.56593	14.0823	61.98707	22.05791	7.05471
4.92218	5.20014	7.56892	5.35433	52.88860	5.51103	6.20661	5.86392	0.00000	78.23456	5.26668	49.22922	1091.67760	7.94515	28.92694	68.88878	2.84268	4.68572
7.72755	5.89408	4.24405	6.74231	72.22251	3.59449	6.08442	4.62597	1.00000	-52.20639	5.80102	66.41700	1157.93609	6.92103	-3.20333	45.60178	11.37982	6.62962
9.37912	6.23235	9.14849	6.13718	50.03566	5.93764	6.65402	5.77259	0.00000	-77.03116	6.66101	62.28970	1169.58402	7.29539	3.8801	44.10625	9.84195	8.00002
6.26250	8.59213	9.22646	7.21783	43.51481	4.12319	7.31233	6.96974	0.00000	72.68533	3.61485	27.90114	1086.64635	7.35135	22.75218	47.04065	14.31708	5.19814
5.20964	6.05062	6.90173	5.79339	97.98268	8.77620	5.51622	4.81090	1.00000	-69.96533	4.13663	42.81243	1167.77901	6.83032	43.91452	59.77973	14.68629	6.17915
5.48079	4.80519	6.28243	6.82104	53.50760	5.66867	5.02450	5.88311	0.00000	-122.39168	10.94954	62.85067	1117.70028	7.59550	40.58654	58.43309	33.81087	10.62546
3.16171	6.23952	4.36393	7.43996	29.25362	4.36050	7.24195	6.19913	0.00000	77.40858	6.97241	45.30185	1093.53602	7.06418	24.05979	40.24783	7.29436	5.68953
6.85470	6.37438	8.28839	6.10940	41.55750	6.13793	6.04248	5.60826	1.00000	10.03988	9.40546	56.66380	1167.36957	3.66095	53.6052	48.19324	20.10518	7.96965
5.39432	15.44287	6.49701	6.16237	28.33202	7.43245	8.23593	6.14558	1.00000	73.97117	7.53048	50.87913	1097.69720	6.20162	31.96258	66.73210	10.35023	11.60659
3.86433	7.17358	7.77547	5.92365	58.46076	4.88187	7.35204	5.69474	1.00000	104.1451	3.38123	68.91629	1066.65013	6.74311	15.79408	21.37867	21.67614	5.90196
6.12262	2.75882	4.85128	6.62036	55.51015	5.11117	6.58667	5.56839	1.00000	55.4504	7.22308	55.88615	1088.36444	5.32827	-20.88231	52.40659	16.36276	4.72306
7.24995	2.26028	7.07641	9.12647	51.36960	5.71031	5.61046	5.49220	1.00000	-81.56929	8.99121	31.49172	1092.65822	7.29668	41.55838	34.54377	30.98564	10.00139
7.82768	6.99836	7.58480	7.35240	34.83300	6.55204	6.34726	5.59128	0.00000	30.79165	6.00216	47.34584	1065.47824	7.82331	-27.76952	37.08650	18.38335	8.88591
7.21867	2.06187	6.83244	5.94683	62.63996	7.58295	5.26170	7.49067	0.00000	39.8302	5.26574	49.79578	1068.05455	6.26776	64.5635	41.42990	28.79779	4.97735
5.01669	5.63917	6.64533	5.20937	57.92381	7.56783	5.78843	7.44357	1.00000	32.6178	7.40322	60.02461	1063.55520	8.39554	46.65581	43.01254	24.36601	9.64246
6.27632	6.54610	6.59261	6.71567	35.96890	4.77072	4.19810	6.27649	1.00000	-85.43772	8.07061	51.70500	1106.60033	5.03315	10.63504	62.12032	12.02404	6.38436
5.04201	5.99814	5.32228	6.05677	62.55380	3.78514	6.93667	8.19436	0.00000	-87.88754	6.39695	42.71822	1058.66037	5.99388	41.15376	31.86444	-9.87670	5.70801
5.16319	7.86669	11.18122	5.37291	49.44504	8.52717	6.94674	5.53382	1.00000	-73.9614	2.36897	21.35748	1171.71183	9.31987	10.15031	68.07237	16.58664	7.28957
7.19095	2.60786	7.10860	7.32845	9.25711	5.77871	4.80847	4.49304	0.00000	8.86374	8.50355	19.60087	1187.40629	7.01013	44.89784	36.71341	1.63412	8.83398
8.32601	5.69318	7.35682	6.20350	73.70867	5.44700	7.01452	6.18874	0.00000	1.10687	7.80604	57.19404	1091.07459	8.11692	41.15612	42.68916	24.23063	11.03253
3.58842	8.12793	6.62585	6.07616	60.84512	4.29545	6.85078	6.75642	0.00000	-76.51552	4.94365	39.11804	1057.13862	7.98960	39.32011	57.83201	21.95209	5.03268
6.65742	5.32698	5.96974	6.32938	53.19499	4.70415	6.62591	4.36806	1.00000	13.39954	7.68289	47.58665	1104.93847	5.16670	43.62558	73.41203	22.00839	6.26940
6.01875	8.54870	7.31429	7.76304	78.58398	9.46535	6.84903	7.35479	1.00000	-1.86343	5.31993	64.35793	1156.61855	8.47715	38.10558	54.31337	14.91023	6.88198
8.43856	7.53343	6.02169	5.05588	61.80899	4.62161	6.12391	6.83051	1.00000	8.51667	8.36776	51.04000	1147.99616	5.15435	51.88333	58.97619	24.84433	5.79809
2.60391	6.17166	8.82894	6.89981	61.91210	4.13920	5.80084	7.72529	1.00000	117.63083	3.71857	37.87495	1194.02097	6.89401	35.50056	51.45257	16.98233	7.76612
6.37100	8.18480	7.32328	6.00432	75.76432	9.12188	6.87617	5.00274	1.00000	-8.07257	7.65847	34.94392	1091.87448	9.26331	12.74409	49.35119	3.24473	8.82633
5.01312	5.39499	6.55801	6.79574	46.14447	4.50031	5.77797	5.33816	0.00000	-90.10674	4.44014	47.16078	1069.26076	6.48999	29.84576	67.00317	33.76494	6.24832
7.09839	14.57421	5.75270	7.69035	65.89127	3.86706	8.32094	6.08216	1.00000	6.74549	7.55171	31.21829	1169.68860	5.30693	49.5099	28.35694	4.19764	6.87551
6.55923	7.56189	8.98733	5.73921	40.90664	8.12766	6.96953	7.61006	1.00000	-85.76942	4.23861	45.30868	1135.27502	7.97070	39.78504	54.96981	17.99403	8.65872
9.35127	3.69943	3.41975	7.25610	39.26233	4.95058	6.24955	8.08081	1.00000	-98.15529	6.79290	53.28712	1168.73150	4.66078	26.18924	56.08851	3.79276	4.28225
7.27077	3.51712	5.69500	5.90970	70.27444	5.36176	6.14567	6.70554	1.00000	-96.39774	7.80109	60.89032	1097.53085	4.68416	30.16688	36.56039	3.21099	6.13385
8.45805	5.66479	5.03065	6.01078	60.58843	4.53450	5.60064	4.14615	1.00000	-77.70066	6.72011	45.84544	1133.40362	6.43984	43.16547	61.52660	24.30621	5.20753
5.93815	3.82842	7.16867	5.38206	60.17502	8.12364	6.04063	6.31422	1.00000	2.25	5.96944	64.38721	1178.10020	7.73881	50.75	47.50440	-5.42013	8.35459
6.82880	7.36915	10.01206	6.54000	52.97507	5.17426	7.04972	7.21212	0.00000	-60.94228	4.38324	49.89521	1064.61375	7.51624	14.67751	47.25923	3.82186	4.35803
8.34163	5.61731	11.54389	7.47094	94.94013	5.66784	6.54362	6.46960	0.00000	17.8031	1.85992	37.08429	1173.18398	7.21841	48.43174	66.20148	15.56217	5.21420
6.58361	6.08520	8.23198	6.54984	27.87674	5.22551	6.22336	7.24690	0.00000	51.67462	8.04368	53.85648	1089.02732	7.69317	32.65246	60.86670	1.78708	5.16143
8.66135	5.28865	4.58866	4.60930	55.03927	4.69188	5.34660	5.25191	1.00000	117.55417	5.61116	74.37580	1050.90726	6.59819	34.86472	25.34688	-0.18565	5.97910
7.10097	5.34437	4.99367	4.98505	49.27778	4.73410	5.67819	6.32719	1.00000	-5.53715	7.21906	40.53592	1055.63571	5.27806	50.11861	49.01926	8.88195	5.64231
3.61365	4.57139	7.54331	5.85806	65.61102	7.27820	4.48763	6.29848	0.00000	-87.882	5.94279	51.22667	1083.02885	7.22017	41.85059	43.80804	5.63760	8.84596
7.52357	3.80085	4.59382	5.73755	58.94546	4.75729	5.09478	5.56714	1.00000	-71.23106	7.11735	54.77433	1102.55507	5.19981	-32.45242	53.31824	11.05668	4.96923
8.43121	5.24416	4.42620	5.71043	64.44128	5.47495	6.82767	6.67223	1.00000	9.32241	7.44303	39.60102	1067.65914	4.93182	44.31771	51.43980	16.97873	4.65645
5.17462	5.74566	8.92832	8.05548	46.45370	8.79636	6.07445	5.34698	1.00000	101.02083	4.11823	38.88502	1091.39135	8.66507	4.02219	60.03684	9.64505	7.06487
3.35043	5.18738	9.32426	6.01663	38.31785	7.60526	6.42807	7.33223	1.00000	7.02238	3.78090	52.65790	1129.01222	7.14261	52.21099	52.45353	1.77185	8.50903
4.66152	5.93574	8.97318	5.18615	54.11986	4.43004	4.99389	6.39475	0.00000	-121.74052	4.23679	48.06708	1080.81207	8.71498	38.54491	59.41415	15.99318	4.86183
7.80767	5.04641	4.08735	3.83181	51.08480	5.84159	5.81082	5.22072	1.00000	76.03889	7.67370	49.69998	1093.18250	5.69164	18.18158	44.12254	7.17139	2.43273
6.45233	6.05108	3.74625	7.39070	51.15112	3.49619	6.13658	6.07779	0.00000	26.97253	10.20491	63.53849	1081.31155	6.16512	49.65186	47.33764	-5.25199	6.62406
8.23005	5.02692	5.70218	5.10421	53.54539	4.62944	6.02033	7.40584	1.00000	91.61356	7.95574	59.23795	1083.45817	5.04329	26.44931	23.36855	8.78584	
8.15995	6.68208	7.91292	5.20958	51.51666	5.01173	6.60314	6.91145	0.00000	4.52514	7.51517	52.07125	1199.91754	7.78205	12.74482	44.68964	15.08538	8.91454
	3.71683	3.91057	7.61786	54.24734	5.46747	6.07125	5.90697	1.00000	8.77155	8.47869	60.25217	1080.70100	4.01137	50.23019	66.76438	1.24279	2.85966
8.68572	4.45544	4.81742	6.13192	43.76817	5.72855	6.35156	6.81545	1.00000	86.59509	8.31808	36.17689	1054.28820	4.43684	26.11527	61.27411	7.55600	4.07067
3.50237	9.18446	8.10094	5.47587	50.45225	7.55307	7.53653	7.44206	1.00000	-84.13722	5.73298	59.46474	1149.77460	8.24762	9.92787	41.48542	20.57532	8.17695
7.79913	6.64468	6.58056	7.33043	45.02653	5.81873	7.18163	5.16119	1.00000	140.73667	7.63879	54.01795	1193.13253	5.82024	41.77583	61.76383	12.13309	6.04067
4.04161	6.89244	6.76303	6.65743	40.20924	7.05632	6.81679	8.36662	1.00000	136.51667	5.45397	66.47405	1070.43617	6.48226	35	50.43592	4.09783	8.37100
7.49252	8.47090	5.06815	5.40320	61.05278	4.59759	7.51379	6.30776	1.00000	-105.11221	8.08367	59.18836	1117.47357	4.02164	39.57582	42.42532	39.54977	5.33216
6.24705	5.59863	7.77163	6.64969	25.25802	5.65092	5.55397	7.30141	1.00000	135.21667	9.76772	65.64418	1173.92500	4.94587	35.06667	53.56283	2.48092	4.77031
7.11100	6.89998	10.00315	7.29256	81.97835	6.60245	6.34493	4.93532	0.00000	5.22778		57.69056	1172.19437	6.88720	51.955	76.21631	13.23272	5.35556
5.61376	5.68585	6.98743	7.38865	54.76683	10.03787	6.24758	4.83233	1.00000	-73.78458	4.93830	59.63074	1169.10447	7.43501	41.0051	67.17202	21.42021	7.46078
7.99980	4.99742	4.45864	4.73146	44.77476	5.69424	5.07790	4.54186	1.00000	-84.13722	7.83338	72.75011	1150.85046	4.26144	9.92787	62.45972	19.81893	3.94093
7.05338	5.16119	9.28345	6.74174	65.25371	3.98589	5.97441	5.88958	0.00000	-60.1831	5.63544	50.12752	1091.60727	6.79026	46.1351	55.60299	7.63894	6.09341
4.22150	5.09452	7.38711	7.03630	67.68883	8.40957	6.82480	6.86673	1.00000	74.4818	4.79056	48.97996	1085.36320	7.61218	30.21121	56.67106	5.39840	6.63782
