SO2	PRES	longitude	H2CO	CH4	TEMP	O3	Pb	warning	latitude	CO	PM10	PM2.5	NOx	CFCs	NH3	PAHs	C2H3NO5
8.68649	1117.19171	115.04814	58.67515	10.08863	20.40100	8.63355	58.33004	0.00000	30.24706	5.69145	6.45685	6.78914	8.55780	72.41319	9.36988	5.15843	0.20793
7.70407	1098.43087	-76.43941	36.13268	8.87013	23.28855	7.59479	35.52643	0.00000	39.33427	5.96323	10.35760	6.05951	6.71129	57.36683	8.64592	5.06533	2.54638
8.14405	1192.90229	100.04427	59.84790	9.86036	15.91981	6.75605	13.41339	1.00000	13.8196	4.86778	12.02902	8.46362	6.57452	48.39248	8.93412	6.07672	13.36352
7.65189	1157.09251	120.57224	53.19760	6.91667	-2.73361	7.43290	33.13944	1.00000	15.72892	5.95329	4.12255	7.23180	4.93696	59.62707	5.16313	9.56097	0.13609
9.05733	1167.37426	34.37389	60.56062	9.49433	2.53946	6.77107	45.93660	1.00000	40.1675	7.48267	8.12518	5.77193	9.40269	60.80621	7.65892	6.76738	0.40921
7.62217	1167.17832	-103.42897	66.01009	9.05294	10.93576	7.22832	55.79691	0.00000	20.28527	6.31500	6.82743	8.62130	4.86427	51.24213	10.05540	7.57382	0.21351
9.30957	1100.71240	178.00417	47.93859	8.41185	33.69320	8.46846	40.64511	0.00000	-38.65333	4.93258	6.63364	5.87227	4.95622	63.48415	8.65152	4.40196	0.14769
7.80907	1151.07164	17.22635	62.03210	9.42004	2.39547	9.22885	47.19113	0.00000	48.8449	10.74631	9.04258	7.69069	7.93638	32.79912	9.71763	6.79839	0.77341
7.78670	1099.66389	75.96976	36.92173	10.06501	8.55563	7.71007	46.81634	1.00000	15.73628	6.85702	9.64854	6.58787	8.43730	50.46204	9.19914	6.23705	1.38766
7.63063	1099.31442	-60.93173	58.49201	11.09297	-3.17366	7.84159	42.37595	1.00000	-31.4488	5.76090	10.33466	6.88133	7.93181	72.01680	11.26831	6.61470	2.53798
6.98996	1061.25450	1.26738	45.60882	6.64773	5.09205	6.51491	36.67828	1.00000	51.84819	4.81545	5.38297	6.94619	6.14490	58.78223	6.02111	8.94948	0.10697
7.82978	1117.74094	18.34717	48.78432	7.33020	18.19619	9.38644	48.66940	1.00000	54.60528	5.86159	6.99909	6.34274	5.64073	54.00565	7.17199	10.16304	0.18976
7.87164	1183.09058	-37.07167	75.71396	8.72453	8.51855	6.54325	59.62940	1.00000	-10.91111	5.66601	7.39573	8.01269	10.58294	37.64528	9.91009	4.62907	0.22473
5.66229	1064.81162	32.6178	39.80473	5.49323	13.74229	6.84630	32.33939	1.00000	46.65581	5.25411	4.37063	6.20109	5.72579	57.20710	6.72461	8.77738	0.11984
6.62597	1067.14882	-2.58736	28.49588	6.51167	16.60955	8.32634	35.81004	1.00000	56.56317	7.73342	8.49970	8.93142	7.82723	84.12965	5.96375	7.13885	0.53820
7.92443	1053.70040	-82.45426	68.51191	6.97833		7.55824	51.43216	0.00000	27.09978	5.71124	5.97718	8.24161	5.25057	55.84234	9.02010	3.73661	0.10698
8.06451	1118.62951	-117.23991	41.48257	10.64163	15.78330	5.74036	26.48604	0.00000	47.64995	11.64234	8.97969	7.10524	4.82323	60.67191	6.61176	7.46809	0.75776
7.57652	1069.21530	140.11667	63.20053	9.79900	12.26608	7.39207	48.61808	0.00000	37.56667	5.37757	4.07944	7.93787	5.82838	59.13600	5.97207	3.15211	0.15426
8.07136	1132.88878	-86.57415	36.70281	5.97933	21.86568	7.53416	39.03277	1.00000	15.48131	6.77392	6.99143	5.20624	5.86871	57.57077	7.21038	8.76898	0.19506
6.27021	1169.79525	27.25	40.59543	8.84641	8.44801	6.95146	47.54773	1.00000	42.7	4.87727	5.64452	8.38810	12.03943	32.07717	10.09243	4.67204	0.17548
9.04610	1120.14457	-4.83076	41.43219	6.72646	26.99379	8.58161	35.26096	1.00000	39.96348	5.13855	6.15185	6.22171	6.52550	50.37338	6.63100	9.04595	0.12940
7.61820	1057.82909	2.18247	71.91583	5.62921	15.18956	8.45977	37.60245	1.00000	41.41204	4.86256	10.02538	7.30149	6.77440	80.53516	10.01424	8.44404	1.99262
8.99850	1106.13281	76.03889	28.42792	5.99409	20.89415	6.67830	38.85375	1.00000	18.18158	4.79922	6.15191	8.86964	7.90276	47.24387	5.50427	7.08838	0.15517
	1097.39434	6.26764	51.55210	5.91951	16.36457	6.93136	47.29264	1.00000	4.92675	6.03596	6.21454	7.98385	6.56527	57.43212	6.59974	8.29708	0.13603
7.56523	1075.53546	16.50104	34.80402	9.49394	-5.18669	8.90085	65.92671	0.00000	41.24264	6.35098	9.08021	8.55356	7.06712	52.68844	9.27487	5.85708	0.83529
8.06282	1111.66946	-8.33147	41.70669	9.97542	12.94884	6.71323	30.11572	0.00000	41.20485	4.52462	7.90020	8.24248	6.98451	34.93959	10.10390	6.44913	0.38100
7.39445	1184.69856	35.59642	45.98834	8.77701	7.17520	6.51554	60.75326	1.00000	3.11988	5.73093	8.83694	7.63582	9.46175	69.08724	7.63472	5.04959	0.71936
7.75806	1159.28567	-87.45476	43.60749	6.05065	-2.46997	5.97109	48.73974	0.00000	41.47892	8.55325	8.07583	9.13565	6.09753	39.43588	10.15271	5.29071	0.35270
8.61156	1186.65376	-51.50361	49.70744	8.45674	15.14118	7.85652	41.79270	1.00000	-29.2975	5.70596	9.38998	7.12838	8.28519	53.83215	10.37840	7.07874	1.07890
6.21339	1155.06982	-80.31727	50.97920	10.00868	2.63053	8.39662	46.54349	1.00000	25.67927	7.75745	7.97647	5.69541	9.96380	56.48221	7.43636	5.59986	0.34285
7.66170	1107.32443	-83.55521	46.32176	10.17864	16.73066	8.76624	42.28976	1.00000	41.66394	9.65181	10.04052	7.58819	7.43772	40.77593	4.06125	7.17983	1.89797
7.70514	1082.44975	9.85	20.65094	11.35768	8.30303	7.36970	48.41999	0.00000	53.63333	10.95225	9.17728	7.39092	6.74373	47.79323	8.04708	7.47303	0.91081
7.77498	1169.00726	8.96317	47.78616	10.34485	30.84102	7.91730	73.25731	0.00000	48.35149	8.94956	8.40894	6.41006	5.87670	37.58106	7.18547	5.29875	0.50502
7.51522	1136.87918	2.18247	58.24038	8.18929	10.66082	6.67106	48.73460	0.00000	41.41204	7.62922	5.81597	8.61841	4.53971	32.45375	8.78939	6.94110	0.19938
9.32819	1152.82434	120.4861	53.04254	9.10642	22.16671	7.76243	56.25426	1.00000	16.0438	5.95138	11.14847	7.89306	6.48313	83.99578	10.15037	7.55375	5.55310
5.74885	1130.64804	83.62389	50.02043	5.90066	-3.18864	7.51613	42.92456	1.00000	53.30972	5.80584	4.28173	6.16788	5.55337	65.12740	5.77383	8.65738	0.13907
7.53529	1066.10681	-87.71255	66.16583	6.16426	20.83468	8.21381	48.06275	1.00000	41.84364	4.75359	8.94239	8.89151	8.08431	42.13122	9.58949	8.49280	0.72516
6.64215	1181.22397	8.96317	62.69696	6.34662	0.82137	7.55003	45.46435	0.00000	48.35149	7.46566	5.95537	7.34554	3.45225	32.65890	10.56942	6.35870	0.16812
8.37556	1095.18764	101.02083	52.99958	5.20661	14.98897	7.55996	32.51654	1.00000	4.02219	7.78521	5.33088	7.60673	5.95430	32.88338	5.12257	9.28483	0.12726
7.02434	1169.70330	34.02537	56.97766	3.32375	5.45482	7.49704	40.02886	1.00000	38.37255	8.40521	4.60160	7.99790	5.40178	65.72645	7.08380	7.67926	0.10970
5.56984	1060.43715	9.32241	55.30127	8.80294	7.41238	6.78559	43.06891	1.00000	44.31771	8.94371	9.65423	6.54836	7.37718	55.95289	4.54293	6.57305	1.38265
9.35872	1085.68663	-2.09814	56.73617	6.97232	18.11322	8.24591	49.61614	0.00000	57.14369	8.01980	5.76942	5.00649	3.85285	52.33021	8.77290	4.64952	0.20803
	1087.74821	59.6	50.72702	5.12864	9.68602	9.63026	58.90563	1.00000	47.83333	8.99018	3.87037	8.41194	3.86105	34.19775	5.68529	10.13715	0.10256
7.37324	1099.20092	81.54855	69.61123	10.96698	10.91237	6.96323	57.56272	0.00000	26.2649	2.92861	7.95196	7.54985	9.20176	55.99248	9.54557	6.03960	0.33639
7.15992	1055.81605	38.01667	83.65080	7.16525	16.98055	8.13647	48.12211	1.00000	-5.41667	6.09400	7.19251	7.47984	6.64884	41.55253	5.13597	9.38374	0.30215
8.02308	1077.12639	-87.66561	41.16844	8.59347	17.87810	8.00595	41.57544	0.00000	41.8542	5.55886	5.65086	8.50058	4.26047	47.08238	8.94723	3.97089	0.11003
6.57405	1132.13109	120.5875	67.97830	7.08052	26.55543	6.51197	52.50817	0.00000	16.455	6.76003	8.62245	7.89559	6.45527	54.38874	10.92710	6.67573	0.54941
8.74171	1160.91745	-73.02841	29.17467	8.45478	29.05728	8.11298	44.12745	1.00000	-36.9256	4.70930	9.09711	9.27170	9.03575	17.75809	10.68127	5.19774	0.78394
6.70241	1125.38261	43.67663	43.10847	8.94948	5.68180	7.17756	38.61630	0.00000	53.53041	5.18395	6.85275	6.36575	6.53633	58.64124	8.63466	6.15998	0.23816
6.63451	1185.00972	24.43973	25.70770	6.30029	9.48298	9.09224	54.00577	1.00000	0.76755	5.02681	3.39991	7.63978	5.09584	68.89719	6.32073	8.50858	0.10077
8.24696	1094.95914	113.69785	48.83460	7.53590	4.45701	7.45307	43.83865	0.00000	-7.73379	7.44352	9.48119	7.70056	4.06231	52.67129	7.76314	6.19955	1.14675
7.09390	1162.16471	2.35739	49.67423	7.11956	15.95317	7.06125	30.78937	1.00000	41.63976	5.57065	8.52178	8.40280	9.21855	70.83709	9.60311	5.08397	0.44816
7.82718	1094.02394	76.11996	71.44915	4.15822	11.91832	6.64226	43.96075	1.00000	11.12018	8.45007	5.11614	9.81444	6.69054	50.78523	3.82536	8.10323	0.22255
7.58988	1171.03257	-93.75018	46.16235	5.44309	9.94029	6.52382	51.05014	0.00000	32.52515	9.33653	8.06891	9.37076	6.56705	44.69522	10.86849	5.42966	0.41503
6.74583	1078.85092	86.51499	62.44162	10.22251	34.28339	6.32293	51.87914	1.00000	23.1959	7.43399	9.56273	8.11313	9.13478	51.78017	6.19247	4.87727	1.22552
7.35132	1166.99454	24.14662	50.24030	9.42670	24.35932	9.21568	51.15430	0.00000	65.84811	5.26959	6.72891	7.27347	6.01881	31.56717	9.95973	8.56883	0.14884
7.41482	1102.22537	138.89585	37.68383	3.91008	36.49316	7.39395	42.25064	1.00000	36.33011	8.79716	5.03768	6.86962	5.12383	61.55972	7.00036	8.77532	0.17111
6.32833	1148.07049	10.98461	73.29997	10.22876	45.54637	7.08680	29.62518	0.00000	48.35693	6.33143	5.61136	7.40058	7.08474	52.70181	8.33792	6.14429	0.12980
6.92352	1057.43306	139.07204	50.02302	5.45309	22.08668	9.02800	61.75230	1.00000	36.24624	7.01126	7.46867	6.66626	6.48799	27.30056	6.92192	8.03204	0.24543
7.74291	1074.89697	116.10146	40.07946	6.90419	8.96524	5.89489	30.64462	1.00000	5.90702	5.28496	6.52194	9.21582	6.47896	48.90466	6.96191	8.71585	0.11138
6.61437	1148.82352	-2.68333	47.35873	6.33813	9.24081	7.08739	34.23813	1.00000	43.31667	5.50565	5.98960	6.19568	6.23177	43.75481	5.96465	8.71739	0.16269
8.80866	1130.91568	-91.58045	52.88274	10.10014	23.02224	7.44469	62.24555	0.00000	41.6764	10.59707	6.41690	7.34584	5.95188	52.52223	9.44676	8.24184	0.18661
6.76401	1158.66317	-156.47432	67.67469	9.65129	22.39854	6.95708	41.97475	1.00000	20.88953	7.03294	10.13453	5.98459	8.04575	17.65230	5.82247	6.67520	2.15212
8.63279	1160.40478	-70.6996	32.92317	9.93064	1.76694	6.98465	47.37384	1.00000	-33.59217	7.99791	9.84431	9.07383	7.92436	36.58412	5.17354	6.16195	1.54565
7.72024	1190.54772	110.71639	45.32123	8.60245	20.27320	7.95013	21.91452	0.00000	-7.54972	5.53367	8.26798	7.87340	6.84835	28.43526	11.16686	7.52271	0.46261
7.09289	1142.83489	33.72798	38.59761	9.28142	13.88198	7.42677	66.41231	1.00000	53.53395	6.18770	9.45602	7.75046	7.62174	37.60286	8.50142	6.00391	1.10976
8.65216	1139.30323	-85.43772	44.48704	10.34539	13.51200	6.80966	38.04425	1.00000	10.63504	7.33651	8.52452	8.01777	8.75052	37.47991	9.26886	4.94008	0.54528
6.35489	1183.06706	10.18527	47.47397	6.60914	7.05330	6.83141	40.75182	1.00000	47.98372	7.41129	5.87221	7.09337	4.98459	38.22490	6.35688	10.35654	0.15734
7.58870	1106.48901	115.04814	9.19996	6.06753	12.27005	5.19031	45.43931	0.00000	30.24706	7.80681	9.20928	6.46991	4.85910	48.48646	9.29275	6.14661	0.98003
7.92493	1076.83925	6.61944	39.85636	9.61429	9.07751	7.83965	46.85493	1.00000	52.57583	9.11304	10.30877	7.01061	7.19030	33.08285	8.29728	5.54157	2.49818
7.39427	1172.51212	121.3152	41.51477	6.07767	8.52585	8.51185	39.94675	1.00000	14.14989	6.41329	4.26244	9.87151	5.30328	42.36378	5.35396	9.55999	0.15300
7.05391	1117.43069	117.65694	58.44102	7.41766	-1.00867	7.19185	47.69888	1.00000	36.19278	5.26092	4.04855	7.57096	5.05538	44.38247	5.04980	9.45443	0.12796
7.65565	1141.23533	77.40858	50.64475	7.24373	12.91850	6.57572	53.89942	1.00000	24.05979	4.09722	6.69703	7.33520	7.81077	38.31097	5.11103	8.23752	0.18992
6.97518	1134.34364	88.58	33.64216	9.19478	18.94669	6.86258	56.18735	1.00000	23.18	8.12479	8.39631	6.50269	7.85169	46.74131		4.89983	0.49849
7.99772	1124.95230	-73.97069	38.66569	10.12526	19.24098	7.87448	46.18370	0.00000	40.64621	6.08473	5.34662	8.58414	7.63957	58.04159	7.31632	6.17165	0.16012
6.38196	1188.39841	-93.11308	32.32456	6.37650	7.06973	6.43610	47.23071	1.00000	16.75973	6.08047	7.93964	6.13447	7.49459	66.58551	5.30472	7.92420	0.33681
6.76274	1181.76422	35.7	54.36849	5.47899	-8.40518	10.27050	35.06708	1.00000	-7.76667	5.35881	5.31837	7.24043	6.87742	65.30924	6.56715	6.98002	0.16259
6.95701	1071.86163	99.1625	49.70553	7.48894	16.14557	6.23171	50.81874	1.00000	3.3285	3.78642	9.96612	6.56949	7.81313	44.33815	10.86909	5.51203	1.82448
6.95742	1118.40673	-80.58556	51.76193	8.56634	4.92353	7.17869	40.98284	0.00000	22.98212	9.01755	10.64759	7.19125	5.54519	45.30286	7.87272	6.49930	3.45679
8.24683	1193.64059	33.34864	64.22881	10.16894	9.03344	8.00392	36.54214	0.00000	46.75451	4.87928	7.24128	6.21236	5.54271	40.82165	9.60602	7.63453	0.24174
9.00574	1054.27482	25.8191	61.50195	11.63823	21.21017	7.47140	50.27903	0.00000	53.5942	9.06921	7.53344	8.03013	10.07618		11.23204	6.94411	0.27748
7.10722	1104.04155	36.73307	31.36758	7.24950	13.40272	7.16539	31.09799	1.00000	55.38752	4.03406	8.87098	7.81055	8.90194	12.13249	11.52574	6.35383	0.69392
8.21016	1143.90042	137.23333	40.91083	7.97468	25.01185	7.95035	28.83839	1.00000	35.8	6.12447	8.23962	5.56800	8.77827	36.16355	10.00201	6.26456	0.45659
7.37157	1111.18345	32.6178	43.34121	5.79716	8.94411	7.24614	43.15113	1.00000	46.65581	6.73631	4.72423	8.21008	4.65173	27.70626	6.91944	9.24265	0.12141
8.68804	1110.45355	-73.58248	48.27773	8.51338	14.61063	8.59450	43.24938	0.00000	45.40008	5.01742	3.59053	8.43931	4.11512	62.41557	7.27076	5.26787	0.15804
9.04416	1179.55668	84.13864	51.74394	13.22849	-1.31462	6.77804	19.23347	1.00000	22.88783	7.27861	8.60063	7.19193	10.88291	36.49030	8.83644	4.00212	0.56580
6.27820	1075.32439	-120.00865	59.17445	9.57793	44.84077	6.21819	51.92066	1.00000	46.32374	7.56483	7.78856	7.67272	8.56320	50.24754	6.84745	6.20030	0.30523
7.28542	1104.78887	84.13864	51.33514	6.88948	33.72523	8.50470	39.96153	1.00000	22.88783	5.18085	10.70360	6.33045	8.26054	59.71328	9.18809	7.41038	3.65587
5.73309	1066.42806	85.37752	39.95734	5.15596	8.11279	8.60740	53.86643	1.00000	22.10194	5.60368	5.55696	7.79227	6.53775	50.48440	7.16128	6.76398	0.13829
7.69018	1166.10824	138.89585	25.44626	4.35010	6.73025	7.89511	43.81859	0.00000	36.33011	11.91246	8.50741	8.86043	2.38501	34.03449	8.41103	7.41254	0.53683
8.72443	1182.62239	36.36339	57.86559	10.38760	3.52056	7.90381	60.35573	0.00000	0.03813	10.03237	6.12541	9.15131	6.45718	66.63148	7.81279	4.83259	0.14247
8.87696	1078.66386	-2.09814	48.26501	6.57084	12.58564	6.78998	32.43254	0.00000	57.14369	8.83744	6.98883	6.33860	5.61922	34.05456	9.44965	5.48243	0.18255
8.39927	1107.59916	124.95278	47.39478	9.84336	22.49260	7.04177	46.60555	1.00000	6.33444	6.51061	9.98043	9.62671	8.47988	55.16985	8.35499	6.07822	1.81699
5.05709	1071.66728	121.06761	58.26215	8.13941	9.42380	7.18794	15.21057	1.00000	12.35275	6.18363	8.09219	6.20223	9.82525	37.72064	9.69692	7.05063	0.34027
6.29337	1142.81972	30.28491	44.68870	9.16077	9.21472	6.82237	23.86067	0.00000	60.02427	8.33039	7.97087	7.27584	5.38013	55.81838	9.45889	8.30438	0.35269
8.68188	1062.41446	88.58	63.10985	6.50739	7.14465	6.61437	31.82886	1.00000	23.18	6.08574	6.44394	7.34153	6.23353	53.73073	5.86754	9.07812	0.12361
8.04688	1192.01974	69.01354	53.10148	8.27029	6.64587	6.59219	44.39058	1.00000	38.55632	4.17119	8.09283	6.98660	6.38297	80.43413	8.24410	9.37718	0.36079
9.46279	1193.64128	39.25	47.52612	8.33462	10.78863	7.21276	44.91176	1.00000	-6.8	6.24196	11.11733	8.23913	6.65422	42.18927	9.34244	6.87623	5.45700
7.45590	1105.81818	126.28333	38.66699	5.72070	6.35425	7.80759	53.62801	1.00000	45.35	7.62663	8.02599	8.45251	6.92445	40.65310	6.63854	8.76708	0.33805
6.74446	1159.13495	74.3092	57.50438	5.77127	29.73730	7.48348	65.33152	0.00000	33.37526	7.48358	6.91022	7.64521	5.76335	56.95944	6.24458	10.51770	0.19398
7.09444	1150.31233	151.08057	46.07948	13.72507	15.59385	7.60007	45.78195	0.00000	-33.79176	9.49242	6.82471	6.68521	7.88126	45.22644	7.86797	6.29747	0.28056
7.35212	1174.21939	-4.10734	37.10168	8.79039	11.04304	7.02385	42.94859	0.00000	38.68712	6.58901	8.66886	7.59659	7.03887	34.34026	10.39421	7.56873	0.56315
7.21193	1184.84269	-1.325	42.77290	10.99278	11.40246	9.02393	37.98761	0.00000	38.47917	9.38382	9.57917	8.40759	9.52974	60.69158	9.30788	5.29538	1.23568
6.86598	1172.76353	34.8732	54.19794	8.67892	25.04291	7.67933	49.23379	0.00000	32.05971	6.46835	6.25650	7.56004	3.81788	52.26179	9.44428	8.79506	0.05652
6.55444	1072.04705	-0.18333	46.99214	10.38262	28.95190	7.00954	49.76942	1.00000	38.96667	8.15302	9.04339	4.92798	8.60518	54.70379	7.96319	5.48826	0.77238
7.77540	1051.62936	-84.67837	58.15019	7.19294	0.32514	5.14490	61.21597	1.00000	34.06635	8.00407	4.95800	8.45466	4.28266	45.65760	4.15806	12.55110	0.12472
8.25084	1159.71744	-73.02841	28.69049	9.38700	24.29824	8.35134	41.03614	0.00000	-36.9256	7.65638	6.94265	5.53858	6.97628	64.94941	10.94151	7.85437	0.23169
6.79238	1148.80681	120.74792	42.42700	6.55962	-0.53979	7.02445	46.34225	1.00000	41.09822	5.67311	10.38805	7.39170	8.29727	42.94007	8.15215	8.20535	2.69982
6.12849	1066.49927	74.80555	52.29956	11.65463	11.27872	7.32928	67.55072	0.00000	34.08565	7.48514	9.90154	6.57276	9.21536	65.65887	10.30463	7.33982	1.76557
7.05216	1173.33910	77.40858	36.41843	6.08151	-2.86216	6.59250	28.34695	1.00000	24.05979	5.97331	7.01946	8.34113	6.84131	40.49117	7.14752	8.53537	0.20837
6.56891	1178.97123	-82.46148	49.26821	7.43258	9.20775	9.19713	27.41825	1.00000	28.15112	5.01292	7.40583	8.17566	6.56561	42.60405	6.67585	9.53933	0.26448
7.32261	1189.09503	79.87116	69.89096	7.75002	26.03922	6.56635	44.18595	1.00000	6.84019	5.89783	7.51215	7.05729	10.02890	93.66916	6.73248	5.17801	0.29064
7.01962	1059.82027	13.63617	61.65086	9.38801	1.26995	6.96036	47.46827	1.00000	50.50301	7.32449	7.00158	7.58078	9.89832	36.55512	9.26858	5.41898	0.16932
5.66652	1115.38755	68.49143	38.70682	8.28863	-9.62276	7.71167	56.75303	1.00000	25.80565	4.74790	9.16351	7.45407	7.84088	35.39270	11.58891	6.13548	0.89642
7.42129	1053.25170	43.83992	51.10863	9.06347	23.30807	6.59811	36.56088	0.00000	55.39485	7.74730	6.61446	7.32467	7.36470	48.54690	7.77640	6.02543	0.23607
5.93087	1054.34320	39.28333	42.87595	9.24240	30.36585	6.51438	28.89087	0.00000	-10.33333	9.47745	6.50320	9.06826	6.17280	43.49595	6.54755	1.91897	0.16967
7.07231	1163.02487	13.29371	62.41103	9.28961	17.21068	8.14701	46.71671	0.00000	52.53048	5.57297	4.85980	8.66455	7.09868	47.81431	7.34228	4.67831	0.12204
8.43688	1098.95876	13.58357	62.72042	6.74304			34.03612	1.00000	-1.63333	6.12700	5.97412	5.50421	6.35279	44.18072	4.96935	9.27034	0.19493
7.58425	1188.26402	-4.10734	58.31523	5.74924	26.94607	6.74249	79.16703	1.00000	38.68712	4.07578	8.33808	7.36884	8.78468	62.51539	10.65704	6.31617	0.45840
7.03858	1140.59429	115.8614	60.28102	8.50889	10.16587	8.89505	51.84195	1.00000	-31.95224	5.34188	9.37237	7.44524	7.78568	60.54747	11.05323	8.04798	1.10037
8.06811	1056.77797	116.10146	50.01396	10.36363	13.27441	7.36629	45.29867	1.00000	5.90702	7.00805	6.50953	8.66995	11.03391	54.19578	10.31116	4.96406	0.22507
7.64799	1171.53680	-40.7475	68.20416	10.13926	7.61031	7.19927	16.41328	0.00000	-4.16694	6.43516	7.05437	8.58503	7.69070	46.49011	8.62925	7.03633	0.22948
7.97722	1157.67343	1.04945	45.21899	10.18915	17.93751	7.04649	43.83573	1.00000	35.06544	5.93837	8.11346	9.90847	9.76201	59.96948	11.56302	5.44063	0.42136
7.62189	1176.69531	103.6032	55.52393	9.20811	5.10080	6.91550	65.26227		1.6561	7.35162	10.97172	7.99279	6.17334	62.44462	7.57325	6.87303	4.69720
6.63065	1087.65811	115.8614	55.68636	10.56410	21.43334	7.17193	52.73486	1.00000	-31.95224	7.40349	8.41755	7.31898	8.80752	38.48613	8.00753	6.89437	0.45472
6.18963	1196.90242	1.15597	66.35041	7.31806	26.11718	6.80657	54.10791	1.00000	51.78967	5.52035	5.22930	8.43182	5.20732	40.06705	6.04181	9.59160	0.07001
6.00044	1068.77603	110.8405	41.39971	10.45853	19.50244	6.40249	65.26941	1.00000	-6.8048	8.03917	10.92862	7.46673	7.21569	35.55302	8.52706	6.68471	4.48336
9.03326	1120.71964	138.89585	44.58293	6.67381	9.97696	6.25246	51.84281	1.00000	36.33011	4.83808	8.90568	6.53879	8.23593	53.08692	9.32749	6.08355	0.71149
8.00532	1092.38273	-71.19901	57.96574	5.37740	24.15251	9.26113	48.44089	1.00000	-30.60106	7.01163	11.14545	8.88538	5.65175	42.01752	9.73866	5.70889	5.57459
7.27935	1132.69323	-37.65	60.70924	9.09295	18.24112	9.57216	41.37305	1.00000	-10.91722	5.84764	7.33880	9.42310	9.95146	47.48381	8.48049	4.41780	0.25139
8.26294	1133.85719	19.21437	40.82745	7.85094	32.21350	9.72326	19.72740	0.00000	44.75874	9.35823	7.92418	7.70603	5.36872	29.82031	8.38086	5.44362	0.28349
6.91785	1193.71821	74.3092	64.09325	7.56591	36.50141	7.63571	32.34121	1.00000	33.37526	4.31026	4.46624	6.83476	5.84686	78.60032	5.39886	9.16195	0.10557
9.34417	1132.81343	-121.74052	38.06543	7.65883	27.86619	5.61128	50.56906	0.00000	38.54491	6.17104	4.96272	6.81113	3.37838	37.99025	7.44977	6.15496	0.15056
8.77713	1114.25874	5.03586	30.03800	8.05307	29.64495	6.52659	39.47212	0.00000	43.83125	7.53248	7.52126	6.46288	3.77494	46.56490	8.57919	7.30973	0.26909
6.57385	1057.53851	-86.19903	64.09067	6.65500	12.03208	8.59687	26.71904	0.00000	11.84962	6.59056	7.17008	7.03762	4.97536	47.60771	10.34122	7.23320	0.18208
8.23239	1185.67936	69.01354	61.12517	8.25818	13.43385	6.91885	48.47595	0.00000	38.55632	6.29514	10.31367	7.54192	7.14241	45.31141	12.08492	8.03711	2.48509
8.33837	1055.29785	-4.10734	40.02853	6.59502		9.10248	53.22852	0.00000	38.68712	8.51100	7.46954	8.09502	5.91907	79.08319	10.38632	6.33301	0.24486
9.93547	1100.24615	100.48528	47.67878	6.95798	12.63891	6.77157	34.90241	0.00000	14.37395	7.54057	6.34164	9.72543	5.54603	40.31370	8.94743	6.08468	0.13198
7.78497	1067.36375	-118.25508	50.53969	7.78964	8.17012	6.74803	37.18289	1.00000	34.14251	5.70603	6.94801	6.50723	6.21242	42.92260	5.96525	9.45939	0.22851
6.36934	1055.33754	2.59753	20.79459	5.78084	17.74646	7.09640	38.54883	1.00000	8.88649	4.97318	6.25345	6.88216	7.63659	44.32452	6.19783	6.91721	0.09767
8.01584	1133.84495	-2.09814	45.52523	11.09752	8.95360	6.26601	62.65280	0.00000	57.14369	11.13715	8.40113	6.59112	7.08305	37.41135	7.03266	4.86501	0.44458
7.53044	1178.64588	35.7	29.85283	12.42793	15.90383	7.93288	46.36050	0.00000	-7.76667	7.23164	8.18653	7.73031	9.45303	69.90053	9.22250	5.10129	0.40849
7.31270	1134.72706	-1.29772	52.48188	9.89751	9.23635	6.59769	23.10634	1.00000	50.76306	6.90111	9.31715	8.30875	8.32732	43.31813	8.02234	6.17218	1.04896
7.14118	1067.83079	76.92421	39.55483	10.28052	14.00153	8.12076	46.71371	0.00000	60.97944	5.43048	4.24799	7.33140	6.59105	51.37171	6.31570	2.38079	0.06372
