CH4	PRES	warning	PM2.5	SO2	latitude	C2H3NO5	CO	NH3	TEMP	longitude	NOx	PAHs	H2CO	Pb	O3	PM10	CFCs
7.92399	1143.22131	1.00000	7.80339	8.13188	25.49043	0.09276	5.50957	6.02595	27.25766	85.94001	6.39694	8.69920	50.53010	70.16073	7.10867	7.40475	71.81696
8.68020	1156.82850	0.00000	6.34808	11.53120	30.76468	0.30716	9.24415	5.30841	-6.20984	74.12286	7.48593	6.43466	76.86125	39.60842	5.67530	8.85102	53.05894
9.69317	1105.38663	0.00000	8.85378	9.74283	20.22816	0.11337	8.53993	6.51257	23.33524	-103.5687	7.56501	6.98597	43.42139	44.57716	9.46886	7.26333	54.21110
8.26833	1114.65472	0.00000	11.84060	9.41621	48.73218	0.07529	8.45722	7.19162	10.36571	11.18709	7.34793	4.52247	39.13518	56.49219	7.35380	6.40982	53.97158
1.46035	1131.80393	1.00000	6.18954	12.40412	40.58654	29.04331	6.67911	6.37155	12.02940	-122.39168	8.60719	11.67681	49.72667	60.93395	5.96274	13.59469	20.08967
9.43876	1160.37919	0.00000	6.83144	9.77510	33.98154	1.07826	8.55456	8.85397	26.57743	-81.23621	7.58990	8.30596	60.52461	53.83567	6.40255	10.25427	47.13770
4.75050	1131.65491	1.00000	9.62336	6.24854	21.59983	0.24249	7.27062	7.42952	36.83485	71.21169	8.25311	10.48319	60.52463	56.26582	7.27246	8.46957	60.07646
6.01537	1160.04596	1.00000	12.00991	9.63362	14.62578	0.41698	9.74702	7.17242	27.82727	121.12251	7.62882	8.80170	38.82018	63.47957	6.45885	9.27430	55.28034
2.84790	1162.16480	1.00000	4.19321	9.15126	-6.91806	0.20516	9.54846	6.81501	21.60359	106.92667		12.04772	49.02767	43.96988	2.76646	8.13043	38.37187
9.23232	1163.00452	0.00000	8.43393	7.81994	6.84019	6.28099	6.44665	7.17454	21.66191	79.87116	8.90176	9.39799	49.23327	38.10587	6.14241	12.05368	46.47912
6.17984	1076.41158	1.00000	7.48832	5.36091	22.83957	0.05955	8.34857	7.70883	25.89948	91.84128	7.72067	7.32715	41.39131	72.31380	9.34080	4.87926	38.85142
4.52953	1166.81957	1.00000	6.31684	7.87602	5.84752	0.18099	7.12088	7.17793	13.29419	-5.682	8.69246	8.19805	46.54756	53.36117	4.66902	7.88475	29.44254
5.14365	1154.74046	1.00000	7.82101	7.12249	50.56149	0.06906	7.13758	8.75068	25.60825	4.69889	6.91899	7.38852	62.30018	67.36313	4.49244	5.57731	39.58870
7.15247	1119.12745	0.00000	10.72389	8.39857	48.77275	0.04168	7.73554	9.04035	31.83234	5.16108	8.23809	7.53624	51.19806	44.01219	9.36414	4.62230	69.49975
10.02666	1175.38373	0.00000	8.17606	7.46338	20.88197	0.09408	7.42612	8.83465	22.59811	85.83334	9.05554	3.57703	61.47611	55.44957	8.10821	7.00601	59.03703
8.54257	1075.31700	0.00000	8.42383	10.27876	53.69786	0.08873	8.96892	8.54459	11.37887	-2.68758	7.88621	5.93083	66.13298	56.03037	7.12445	7.18410	45.66694
7.95651	1064.80197	1.00000	9.99524	6.95602	47.38093	0.05693	5.50947	7.28297	10.70375	-122.23484	7.36321	8.15198	30.49736	48.13791	10.07389	5.90827	40.68758
6.16348	1142.70514	1.00000	9.38291	11.30492	50.76306	1.63503	7.02358	6.84260	27.85030	-1.29772	7.33042	8.55013	42.06106	40.42253	6.97192	10.67514	31.85774
9.77762	1162.35606	0.00000	10.53629	9.46119	10.10649	0.06971	8.28051	7.10144	10.37937	76.35484	6.29895	8.46701	50.67429	34.37778	7.83611	6.75611	62.17802
6.53268	1084.58117	1.00000	10.33878	8.88952	53.43333	0.38201	9.31016	7.65503	22.28599	-7.95	6.32975	9.90526	42.01372	65.90681	6.46481	9.14835	50.53553
10.96827	1144.83606	0.00000	8.36450	7.61248	33.7207	0.09903	8.65865	6.09183	0.76444	-116.21677	7.07984	5.24163	45.22864	77.84076	6.44470	7.11915	42.55853
6.19836	1120.09124	1.00000	9.33442	6.25005	55.8736	0.07853	7.37753	9.21764	5.50337	85.4265	5.20580	8.76079	35.21076	49.48541	8.81520	6.60518	48.90284
9.69912	1110.24005	1.00000	11.94188	6.15546	12.04161	0.16714	8.28596	5.29754	-3.01473	75.35927	9.41205	5.91797	72.10910	53.98709	8.34856	7.59281	47.64588
9.82501	1162.84674	0.00000	8.47466	7.78767	33.41012	0.09303	8.77583	7.36151	13.66511	-91.06177	7.40817	5.13679	48.06324	53.96323	7.51094	6.48567	63.73886
8.39821	1081.35579	0.00000	10.50772	7.81409	37.58105	0.45261	8.82595	7.75651	19.28868	29.26639	7.95804	6.40966	50.41829	60.40331	6.63914	9.27983	57.88545
10.60958	1136.69266	0.00000	8.32153	10.44244	22.37066	0.12486	8.21052	7.93708	32.24616	114.10479	9.61357	6.49362	53.06155	49.52288	9.16721	7.93182	57.82677
8.87641	1066.83321	0.00000	9.40872	10.86533	34.8825	0.25375	7.71384	9.06072	26.04782	128.62667	7.06016	9.53431	61.28493	58.48093	9.01719	8.55424	38.19836
7.73476	1192.43366	1.00000	9.11243	9.65529	8.35122	0.80930	7.41896	7.53173	3.64231	-62.64102	9.96271	10.76947	40.68328	46.63817	5.97380	9.92233	58.98618
3.14409	1094.59975	1.00000	8.12444	9.17716	9.58126	0.15775	8.56531	4.83655	21.33921	8.2926	7.88035	11.89831	39.65791	51.29637	4.15985	7.93460	39.06879
4.16423	1184.10993	1.00000	8.42620	9.84038	52.68333	1.58712	6.78902	7.47564	13.54044	0.93333	8.55057	10.18370	48.96860	46.91972	6.68891	10.63693	48.10124
7.24264	1061.91888	1.00000	9.34856	8.25548	40.68066	0.11730	6.29845	6.03085	3.54619	-73.47429	8.89229	8.02518	39.51954	65.56584	6.20856	7.43792	39.38889
4.77161	1186.56843	1.00000	5.56195	11.09094	50.71229	1.56192	7.69932	7.30663	14.22055	4.52529	8.95466	10.44914	78.70131	53.26432	5.62804	10.63866	59.44703
5.69005	1087.33425	1.00000	9.28785	4.69642	52.86147	0.06432	9.48438	6.96625	7.86793	9.5926	6.80770	8.80724	63.38910	24.35049	11.51904	4.13916	84.50112
8.96108	1104.32617	1.00000	10.93453	6.60096	34.86472	0.11130	8.06888	6.83689	7.56971	117.55417	8.23742	7.71031	51.16623	48.73160	6.83983	7.28954	65.81313
5.62746	1087.97066	1.00000	8.48917	5.51685	11.8659	0.07113	6.53026	7.53285	22.08639	34.3869	7.83058	10.14682	51.21080	56.31334	10.87431	5.35601	48.66602
10.89505	1190.97587	0.00000	6.55195	7.57070	54.60528	2.34537	9.13450		8.14603	18.34717	7.57014	5.86447	54.48733	63.21642	4.53593	11.05774	52.29747
7.91556	1096.42548	0.00000	9.48562	11.76729	31.28092	0.07261	5.62320	8.17039	19.58156	74.85849	8.27146	8.52664	30.26859	53.31618	10.11956	5.89222	27.59520
10.51459	1115.21828	0.00000	9.94007	8.64203	52.71083	0.72576	7.61543	7.12586	20.91833	5.74861	7.17542	6.63306	60.88735	44.13668	6.25354	9.80353	36.58144
6.08512	1169.42089	1.00000	9.02986	8.57759	54.39635	0.60236	7.07186	8.01113	25.59026	24.04142	5.79968	10.58617	42.01625	56.13368	6.13477	9.66627	50.59556
6.80193	1151.63336	0.00000	10.37539	10.33115	44.35056	0.10011	10.07832	7.68872	22.71945	142.45778	7.39247	5.17813	53.49311	74.39819	7.51030	6.37834	57.29757
11.19905	1134.16609	0.00000	9.12058	8.48659	1.6	0.19442	7.37924	9.63758	-0.77487	103.81667	7.69814	5.50446	66.62535	63.41029	9.93481	8.04450	50.83517
5.48475	1135.79928	1.00000	6.61844	12.04946	41.91738	0.83470	7.06665	6.81397	15.64811	3.1631	8.64026	10.49913	64.64446		6.04799	9.93366	57.19744
4.59399	1187.33848	1.00000	8.25393	10.91930	36.24624	2.01238	7.84941	7.88525	13.91310	139.07204	8.43855	9.36104	49.05324	67.40224	6.50775	10.89944	52.21260
5.79242	1065.90237	1.00000	3.32556	8.39069	51.12794	0.10214	7.79781	8.89784	23.33407	4.21372	7.77091	9.76596	80.08590	55.33563	4.05629	7.08072	70.15531
5.54334	1147.30560	1.00000	8.54222	10.26029	15.48131	1.54338	10.40911	6.86606	20.35113	-86.57415	8.08325	12.95301	39.06323	52.79049	6.18518	10.60799	42.20933
10.07642	1187.91322	0.00000	9.76798	7.84733	36.61954	0.06271	7.13754	5.31595	12.02840	4.08282	8.01009	4.88592	42.10378	48.10140	8.30075	6.93101	62.77094
6.58366	1134.57125	0.00000	9.53187	8.79571	8.35122	0.15728	7.87296	7.85128	24.29657	-62.64102	8.43204	5.63532	63.17415	76.24106	6.36342	7.91580	51.56924
6.00960	1178.64143	1.00000	9.31204	4.58660	34.25628	0.10567	6.37259	8.07977		-78.04471	8.33214	6.79877	55.52068	37.22624	9.77314	4.89264	42.60634
6.00406	1163.28329	1.00000	7.41783	5.31111	39.57582	0.08801	8.42830	6.72856	4.06075	-105.11221	6.73513	6.95653	62.86332	67.81988	8.41841	5.06503	35.95525
6.50495	1104.69338	1.00000	8.07948	8.36496	55.8736	0.26068	8.19926	7.59390	18.50814	85.4265	7.86613	9.03465	39.40996	36.11836	6.17177	8.70461	61.25751
7.10868	1129.93383	1.00000	8.50316	6.45142	-6.91806	0.09305	7.15070	6.55947	27.84701	106.92667	7.90899	8.39948	35.15289	52.19524	9.93544	5.52223	45.46928
8.44808	1086.25737		11.78014	10.32896	3.11988	0.10276	5.44538	7.25595	7.41656	35.59642	8.32890	8.23296	45.18348	66.85633	9.54519	6.28244	36.33256
7.83539	1127.65030	0.00000	10.88119	6.87331	38.10558	0.51283	6.40850	8.10933	17.29517	-1.86343	9.29421	5.69834	43.74095	55.15598	5.62634	9.46535	52.50750
6.00780	1119.85959	1.00000	10.34190	6.27713	-22.57306	0.15794	7.10624	8.77950	18.25615	-47.1725	7.21168	8.82779	63.37659	48.20597	7.67817	7.78003	51.61956
5.99967	1196.95101	1.00000	8.48149	10.51336	14.67751	2.22908	7.30000	7.22672	7.25952	-60.94228	7.07798	10.73048	67.26683	64.50122	7.05592	11.00050	42.93438
8.30040	1159.35485	0.00000	10.94033	7.76728	-31.25033	0.20101	7.40010	6.71720	17.82320	-61.4867	7.27628	5.50103	26.17670	53.64759	6.79195	8.40100	37.81116
10.64604	1145.25414	0.00000	11.35764	7.81053	52.57583	0.55141	8.24027	6.16886	17.23552	6.61944	6.44820	6.58858	80.56616	56.70391	6.98942	9.55599	46.18059
7.40086	1105.30282	1.00000	7.54703	5.21794	30.81383	0.05026	7.75443	7.28111	10.25603	75.16878	9.00217	7.41904	70.22543	53.36085	11.76174	3.06878	63.34867
9.72747	1051.80011	0.00000	10.08292	9.30773	32.17629	0.10505	8.27986	7.79978	14.15702	75.06583	8.69416	7.76160	46.52702	57.65801	6.82885	6.80251	45.25285
11.16839	1199.34815	0.00000	10.35901	9.27202	14.8361	0.12737	6.51404	8.00930	14.02656	120.97844	8.16081	6.98396	58.15364	54.90403	5.90345	7.69909	49.39892
4.56660	1061.89307	1.00000	8.84315	10.50187	36.24624	3.08504	6.53184	8.97245	17.93024	139.07204	7.94576	10.89687	55.22823	62.69375	6.75067	11.33781	64.69267
8.79447	1115.46904	0.00000	8.56101	9.64515	-24.19436	0.04513	8.02944	5.56874	19.87090	29.00974	8.91447	7.11533	43.34545	60.15665	7.38890	6.18828	39.85857
7.49736	1183.54447	0.00000	7.55942	9.22057	12.25282	0.16645	6.53708	7.96179	16.09605	79.41727	7.26586	5.95429	34.48546	47.19937	6.12794	7.94450	51.93475
4.73076	1059.37541	1.00000	7.82827	11.35934	38.55632	3.22021	8.24692	8.17015	19.57923	69.01354	6.97700	11.34765	63.82425	52.68043	6.53262	11.38596	67.87971
9.75718	1118.89507	1.00000	10.69837	8.06054	42.62833	0.18123	8.33242	6.17922	26.09398	20.89389	8.19598	7.91997	42.50409	62.17546	7.54833	8.02483	74.96464
6.32160	1063.18176	1.00000	9.92489	6.16823	33.92866	0.04358	7.46401	6.47754	18.50449	-6.90656	7.93657	10.28654	37.81699	66.52804	12.13687	5.14942	37.52272
7.40732	1166.28515	1.00000	11.31931	6.38333	9.3337	0.21441	5.26104	9.03943	34.02773	122.8637	9.49083	6.40458	72.35224	53.85694	7.72371	8.43756	51.23104
5.26996	1122.32105	1.00000	8.82209	5.02085	43.62558		8.01942	9.03047	30.13207	13.39954	5.83680	8.36178	61.31425	58.62444	9.68352	5.37211	46.91466
6.40022	1070.86937	1.00000	8.81582	6.67326	-21.41222	0.08641	8.14172	6.91903	9.65083	-42.19667	5.59648	10.00456	46.05996	66.22909	9.55133	6.45537	39.96916
6.84836	1099.85397	1.00000	12.43240	8.21231	-31.4488	0.44793	6.96076	7.15674	5.16859	-60.93173	7.34096	7.13207	39.31261	60.67891	7.54592	9.29650	61.19920
6.65156	1141.26649	1.00000	9.78421	8.64339	24.81757	0.10834	6.78258	7.84881	3.05347	84.63445	7.27387	10.44504	61.82847	61.75836	5.63252	7.48983	60.51062
6.40105	1152.16246	0.00000	10.16336	8.93067	56.11281	0.04414	7.70094	7.74002	2.32930	69.49015	8.33240	6.31102	66.76243	57.29709	10.74767	4.69367	27.32175
7.11195	1144.07858	1.00000	9.96733	7.50581	33.86419	0.19285	6.96499	7.65150	12.51329	48.26258	7.06302	9.28871	38.91371	61.60171	7.39340	8.18251	43.62963
7.85852	1172.01914	1.00000	9.63379	5.71744	44.97639	0.04801	6.50510	8.39076	23.22163	19.61222	8.52074	5.11973	28.39243	43.28637	6.80969	6.48037	50.74858
9.49945	1177.38007	0.00000	9.29385	11.20921	46.1351	0.17460	9.56429	7.75804	6.96689	-60.1831	6.65950	7.77924	65.22754	46.66613	8.67271	7.99629	44.46886
9.61787	1088.96432	1.00000	10.65617	7.58059	23.04419	0.12395	7.49654	7.44443	25.57090	-82.00919	7.20398	7.44758	50.68851	46.62668	6.70556	7.26372	64.82373
3.56780	1111.62127	1.00000	7.16083	10.66045	41.16704	2.13049	8.86038	9.24437	16.99313	-73.20483	9.24955	11.02115	37.57616	57.76042	5.74853	10.96411	40.72374
9.45310	1183.17767	0.00000	7.85389	9.57668	41.6764	0.49746	8.10543	8.21587	15.07637	-91.58045	7.10220	7.91990	67.45912	60.95637	6.80176	9.34565	34.72069
8.15450	1089.07166	0.00000	8.47207	10.11039	-34.28853	0.12897	8.96571	8.18303	11.27687	146.05093	6.78677	3.60456	43.95828	63.29604	5.56658	7.40263	65.69126
11.15598	1185.58008	0.00000	10.43243	12.01920	6.45407	0.17579	8.87247	8.63418	16.67309	3.39467	8.00567	8.63228	71.71031	46.52015	7.86319	8.13541	37.49040
7.26923	1198.81526	1.00000	9.69031	7.69826	50.76306	0.15589	8.17618	7.97633	31.78572	-1.29772	5.51302	9.75856	62.68545	56.18254	7.99273	7.65969	70.58016
7.12414	1114.68727	1.00000	9.75063	7.39844	-28.81833	0.07443	7.92906	6.88700	13.07893	-52.51028	8.10868	11.15544	37.24554	55.78999	9.84714	6.76669	60.61092
6.57666	1108.99088	1.00000	10.25154	7.68695	57.97472	0.15324	9.97017	6.83777	34.75499	33.2525	6.49207	8.12669	50.77591	43.80341	5.98137	8.02834	49.56977
10.73242	1172.30972	0.00000	7.85917	8.87255	-3.20333	1.60002	8.22964	9.54272	24.12408	-52.20639	6.97476	7.28953	58.82222	48.11468	5.93549	10.63323	36.82843
4.92840	1099.75268	1.00000	8.61471	4.02557	41.1053	0.06049	6.31362	6.56290	13.68705	-7.32097	8.32793	8.26747	45.68949	51.42529	10.41433	4.10807	45.09564
8.31068	1157.46154	1.00000	7.32472	8.12176	35.88264	0.02704	8.66357	7.84374	20.15761	-80.08199	6.84080	9.40222	54.20739	55.32799	9.74002	5.91475	38.64674
5.93502	1053.06030	1.00000	10.04458	8.59517	41.85059	1.07115	7.47343	9.21719	17.83259	-87.882	6.84603	7.93701	64.93403	32.91675	8.09424	10.26214	72.31638
7.46920	1164.69531	1.00000	8.74222	9.41803	16.68911	0.09234	7.93684	7.48060	30.25384	98.50893	8.13543	8.29363	43.03430	49.05740	6.07134	6.91615	63.58434
7.58977	1120.22845	0.00000	8.57594	8.42000	39.32288	0.55561	7.79666	6.75710	16.33024	-76.72803	7.99317	8.36232	36.27226	38.67440	7.60793	9.51779	46.69793
6.57201	1177.46470	1.00000	9.65782	7.11758	41.91886	0.13124	9.07157	9.61830	-2.39689	8.73812	8.92075	9.63360	29.05785	61.45371	8.68291	7.43128	44.97773
6.28230	1138.18082	1.00000	6.93859	6.96580	44.43579	0.05296	8.66922	10.03260	12.39720	26.01649	7.88959	10.06369	23.33306	38.75680	8.65406	6.57323	58.52927
4.72193	1133.15514	1.00000	7.54197	9.81955	18.57677	0.24103	8.20369	9.98382	19.33651	-72.22625	7.59798	10.10443	64.13768	35.15639	5.28801	8.63106	56.42886
9.95214	1117.54406	0.00000	9.31655	10.19056	31.28092	0.26957	6.12080	5.42702	15.84295	74.85849	8.08254	4.34342	47.76926	74.38125	5.65834	8.55915	41.08458
9.44699	1061.62472	0.00000	9.37011	8.89588	26.91756	0.08888	6.37303	6.63398	11.64656	-82.07842	7.95770	5.22295	49.15022	78.01311	9.86016	6.86304	40.99308
11.01955	1152.19118	0.00000	8.78450	9.11790	38.96372	0.17261	7.24877	7.67097	11.57678	-76.99081	9.67391	5.98843	71.87187	48.90532	7.95111	8.19011	21.48833
6.59577	1169.95289	0.00000	10.40208	11.53041	44.35056	0.06606	7.24003	7.18529	11.63430	142.45778	7.46579	7.93654	70.22250	56.15834	13.46213	6.71554	45.07479
	1132.33088	0.00000	10.53540	8.73959	15.72892	0.38543	6.42678	7.36309	5.19247	120.57224	7.71370	5.84693	61.48690	75.00278	6.25856	9.21412	44.20527
4.89345	1145.80084	1.00000	9.34796	4.76286	34.75856	0.08188	9.53868	7.64708	4.60189	136.13108	7.87896	7.63898	56.53333	50.66767	8.93673	6.22829	37.88749
6.48468	1084.28166	1.00000	10.26606	6.15194	46.75451	0.05906	6.95782	7.12537	15.99280	33.34864	7.99455	8.67673	53.74841	69.75540	10.27822	5.82378	34.87736
5.54323	1132.33862	1.00000	9.38151	5.66415	53.53333	0.07103	4.78371	10.95648	4.70533	-7.35	8.71713	8.36457	88.21976	21.89725	9.28623	6.39238	57.20252
8.30962	1179.46524	0.00000	10.51921	8.95467	52.59319	0.06760	8.33053	8.73763	5.92646	13.32127	7.16419	6.24053	56.10600	50.23678	8.17012	6.23041	68.15865
6.99966	1144.73710	0.00000	10.61327	9.24592	24.81757	0.06938	7.66011	6.80216	6.29405	84.63445	8.54049	6.01063	46.69206	52.06504	10.45182	5.53876	29.50386
6.32576	1069.63691	1.00000	7.23980	10.19895	-11.94306	0.35847	7.77917	6.38013	19.86752	-76.70944	9.17205	8.88803	63.71210	46.59774	6.03793	8.94647	41.39219
6.41506	1139.36248	1.00000	7.46543	9.52321	51.30001	1.14731	7.86139	6.96292	-5.54685	13.10984	5.57438	11.39572	56.63406	46.77731	6.46300	10.30666	39.39634
4.90816	1054.66165	1.00000	7.89198	9.62049	40.24537	0.48613	7.27008	6.50579	9.43406	-75.64963	8.88071	9.70986	52.75070	71.18294	5.97068	9.41362	43.31067
7.99458	1056.11341	1.00000	9.25456	10.20517	11.8659	1.19406	8.55950	8.02815	22.14632	34.3869	7.88252	11.40555	43.20659	61.63527	6.67033	10.36961	43.82767
9.63111	1114.05507	0.00000	10.60527	11.16385	7.6	0.11261	6.53791	8.40527	26.13408	4.18333		9.02133	58.59675	52.85740	8.24939	7.37988	80.47459
5.11474	1107.10959	1.00000	4.42323	8.66557	45.78071	0.04390	6.49256	7.12584	25.18004	12.84052	8.38124	9.10843	43.47993	65.90821	3.15625	6.07531	47.93817
6.66431	1107.29622	1.00000	10.40932	7.98159	20.88197	0.53507		9.24888	15.87849	85.83334	7.02589	10.48781	61.79758	20.76158	6.90760	9.47036	23.47736
6.58039	1154.36734	1.00000	9.29219	6.34302	23.0072	0.08618	8.45983	5.27448	25.99487	-82.4017	8.68125	9.76537	49.28076	32.23150	10.34465	5.45828	48.01522
9.02363	1106.40864	0.00000	8.30641	9.57708	37.65639	0.26279	6.36611	7.38394	8.02816	126.835	8.18146	5.00737	65.82070	60.48311	5.33930	8.54134	48.33478
10.56954	1110.92332	1.00000	9.89030	7.87648	23.15678	0.21865	8.73854	9.11617	11.95134	-81.24441	7.32164	8.99849	57.39116	41.45792	7.57915	8.29352	44.89902
7.18968	1111.47050	0.00000	8.07293	12.88931	44.97639	0.04116	7.49369	7.60846	-7.79059	19.61222	9.63608	7.35787	28.71613	55.07367	8.57613	6.16688	41.28829
7.73634	1056.45952	0.00000	11.94389	6.54183	36.72544	0.08888	5.84245	8.33520	19.20031	3.55665	6.72337	4.89478	47.50636	47.59570	7.66334	5.48545	48.83513
7.93453	1195.17579	0.00000	8.67557	9.20888	20.21322	0.09210	7.31507	6.53891	28.43236	-100.88023	8.01785	7.24169	62.30879	42.59567	8.64544	5.24982	47.32020
8.54944	1076.88204	0.00000	9.16620	7.77276	36.76775	0.06998	9.30228	7.08302	12.29544	2.95924	8.21159	5.23389	76.10333	46.06923	8.29729	6.24876	30.06634
7.45805	1114.03369	1.00000	9.27554	7.52720	12.74409	0.08424	9.22533	6.88137	24.18651	-8.07257	8.93005	10.23912	27.65950	74.23402	9.52687	6.83364	54.91623
6.47854	1155.27755	1.00000	12.20691	6.61454	28.15112	0.19060	9.31324	7.65300	20.98448	-82.46148	7.19882	9.54604	57.82542	55.33194	8.36272	8.00969	41.59049
10.22603	1129.00609	0.00000	10.03277	7.93808	47.30997	0.16125	8.51305	6.30469	0.86779	8.52462	6.78408	4.21949	55.18360	35.64970	9.16303	7.68807	49.44130
6.89408	1160.18352	1.00000	7.95637	10.92324	29.65163	0.34658	9.98009	7.32329	9.69853	-82.32483	7.99665	9.98127	41.08671	62.39723	6.47622	8.96480	37.65312
4.98037	1183.44109	1.00000	8.29458	9.97434	50.82882	1.15584	7.00000	8.21644	-3.89661	-0.32247	8.78804	10.46428	45.02139	50.90868	6.09796	10.32242	46.61453
10.82219	1134.33176	0.00000	8.92224	7.81195	49.68369	0.15658	8.33908	7.94148	23.87178	8.61839	8.11012	4.29539	58.57007	66.70399	9.55555	7.72460	36.36411
10.24172	1091.34516	0.00000	9.96520	8.28639	56.03361	0.34208	8.32713	7.64906	14.78141	35.96944	9.29008	5.82171	43.07430	48.12410	6.17798	8.99945	45.75242
9.11444	1175.69158	0.00000	7.81025	8.03470	38.45598	0.12219	6.51598	6.84703	17.53498	48.87498	6.86591	5.30316	58.78905	64.97293	9.74168	6.18747	55.83962
5.95537	1128.15282	1.00000	10.34776	5.19494	-21.98333	0.06365	7.33147	8.18420	17.32286	16.91667	7.68638	8.31135	54.71678	55.38742	10.42812	5.72549	58.22489
7.08661	1116.92892	0.00000	9.78259	7.88536	44.31771	0.06621	9.20197	8.96588	13.16312	9.32241	8.31980	7.31299	49.73290	72.55438	8.90260	4.22019	82.50364
3.34115	1083.29044	1.00000	5.08737	11.72677	52.71083	1.49230	7.90719	6.07040	-1.16020	5.74861	9.28331	11.40514	70.36392	62.97045	4.55270	10.61164	49.67553
11.04515	1181.46367	0.00000	7.80668	10.80338	47.64995	1.04274	7.03674	7.91159	29.47720	-117.23991	8.69001	7.15057	27.23505	60.45502	5.75492	10.17730	18.15723
6.19510	1064.48955	1.00000	9.84665	5.43059	40.82232	0.06082	8.11732	8.03707	4.24005	-74.15987	8.77957	8.47933	63.85277	64.14448	9.19142	5.93547	34.09764
7.06753	1116.61027	0.00000	9.61945	8.99758	17.94979	0.05851	7.06254	7.20986	6.78371	-94.91386	6.43914	6.56238	72.44443	51.59347	9.85718	5.25499	62.68335
6.73575	1058.96502	0.00000	8.54847	6.43385	6.95194	0.02577	6.43933	7.03046	15.39481	121.96361	8.85998	4.82441	62.24059	50.93582	8.30695	3.85773	53.38208
8.75222	1197.43748	1.00000	10.37282	9.52963	-21.15	0.19936	9.69884	7.30738	30.82321	46.58333	8.70389	10.86406	69.79935	74.73207	9.01918	8.37482	51.99174
5.38303	1102.97707	1.00000	9.41668	7.52273	-44.39672	0.50769	7.80979	7.23830	9.42295	171.25364	6.59526	10.65079	33.60531	65.96261	6.64797	9.31753	55.84201
6.57769	1088.65796	1.00000	9.00053	7.69605	30.17746	0.23635	8.36317	9.15791	-2.80324	-81.38758	5.80204	7.69298	87.05759	64.95318	6.35251	8.41891	30.97725
6.44768	1188.28802	1.00000	10.48547	11.34581	50.18545	1.90724	5.73897	7.67755	17.75436	27.06365	9.61529	8.56921	43.39991	69.65598	7.73874	10.82728	37.80920
7.07907	1068.76657	1.00000		6.90050	3.31332	0.10867	8.14683	8.52086	21.74096	117.59152	8.89590	9.06330	55.00517	48.53360	8.54572	7.26427	43.66239
6.20456	1196.60522	0.00000	7.89001	5.89965	53.0233	0.09781	8.51332	7.67500	15.03434	-1.48119	5.82992	8.08775	44.81486	48.69772	7.81705	6.42700	77.55645
10.06269	1167.89535	0.00000	9.94979	6.45788	52.71083	1.08088	9.53460	8.31363	6.30297	5.74861	6.53330	7.02231	54.76951	64.02024	6.32762	10.26202	59.71096
8.53486	1069.65358	0.00000	7.72017	10.13526	48.79325	0.05032	8.31508	7.09857	17.26380	2.29275	8.51664	8.11395	53.65600	39.17692	7.03398	5.62563	56.93696
6.52894	1086.85013	0.00000	5.53267	10.46638	34.25628	1.00566	9.84347		24.63386	-78.04471	8.40091	9.00102	46.38947	44.83044	6.42914	10.14594	58.93195
9.11935	1123.99466	0.00000	7.96909	9.03756	43.1009	0.09585	7.94434	7.31976	24.07451	-75.23266	6.58983	6.07926	50.92279	46.27731	9.95209	6.39018	71.77331
6.07655	1117.18644	1.00000	8.08117	5.43237	36.20829	0.05146	7.69030	7.79013	38.33570	-115.98391	6.09536	9.41144	45.14050	48.28567	10.99740	4.40409	42.55866
