O3	PRES	CFCs	warning	TEMP	SO2	C2H3NO5	NOx	longitude	CO	PM10	PAHs	Pb	PM2.5	latitude	CH4	H2CO	NH3
10.25180	1130.97323	73.38261	0.00000	18.39070	8.84661	0.14642	9.32262	16.91667	7.15832	4.79596	11.02018	57.27945	4.87966	-21.98333	7.87760	58.06627	6.97405
8.48468	1083.51582	74.49549	0.00000	25.68763	9.07217	0.15957	6.10431	8.88104	10.06112	6.54684	8.44604	69.49862	6.96584	45.79377	6.23452	39.78123	9.68343
10.63569	1071.76038	69.90808	1.00000	-8.90013	8.64845	0.84845	4.51211	-99.32556	8.77586	8.99549	10.15938	55.73070	6.19515	19.32889	10.33341	45.34014	7.66905
7.86228	1141.47934	70.04899	1.00000	10.34665	8.77629	0.87963	10.98325	-2.01111	6.98243	9.03673	10.81780	74.55744	9.02645	52.66277	8.71652	49.11578	8.68919
5.63555	1129.97641	71.24833	1.00000	16.76672	7.92022	15.46061	6.13869	77.24779	7.40691	12.09042	11.83694	71.22988	9.22125	10.58806	7.95068	48.60170	8.46807
7.01195	1102.65909	74.29451	1.00000	9.92016	6.86502	1.55941	9.09226	-0.45877	8.07017	9.71474	10.07572	54.14267	10.50522	46.32313	12.25535	58.53035	9.00469
11.35987	1124.60101	69.54082	0.00000	11.79382	12.26330	0.20656	8.37822	-121.75689	6.41188	5.49126	10.31140	50.98707	5.40163	36.91023	7.17308	55.34565	9.26927
8.04042	1075.20323	64.10967	1.00000	15.75823	7.67070	4.54053	8.62190	-37.03861	8.25087	10.84510	9.16638	52.43599	9.61110	-10.90889	9.90949	41.41267	8.38306
7.23111	1076.34818	75.49375	0.00000	21.78257	8.10879	0.56514	5.75762	38.12408	8.14975	8.49909	8.11008	40.65240	6.76206	53.77166	10.32383	42.84451	8.73860
8.51592	1085.89661	77.54747	0.00000	17.47076	7.43309	0.29600	7.52391	-86.77917	10.20764	7.75480	10.75584	60.47194	7.20484	36.02506	8.34331	59.84100	9.10940
8.32137	1116.04730	74.00442	1.00000	17.87315	7.90540	0.38787		69.67639	9.59258	8.06082	6.06631	76.57556	12.30352	41.29444	4.21475	53.97374	6.11112
8.80293	1138.76044	84.25383	0.00000	16.59317	7.52751	0.15488	7.13802	51.49621	7.43263	4.48327	11.57938	77.43468	5.06510	36.64852	9.85563	41.41863	8.19201
9.08275	1059.40084	78.17034	1.00000	21.39752	8.88538	3.90214	5.53824	-42.98194	9.19575	10.66807	9.51517	53.30043	8.06256	-22.53722	10.47895	63.37717	7.43935
6.78633	1157.26609	66.33922	1.00000	10.95594	7.43841	0.13331	8.99139	5.2875	7.88346	4.90503	7.12827	49.09144	7.08655	51.65333	8.05919	71.72394	6.29567
6.09203	1131.62429	76.41724	0.00000	16.46382	10.18047	0.14660	7.14356	10.03478	8.30296	4.47903	14.57292	44.66653	10.38849	37.16911	7.87964	43.33546	9.39612
7.64830	1077.80490	81.14330	1.00000	14.92941	8.00716	1.04230	8.33628	5.4584	7.39813	9.30447	11.64184	48.64955	9.19018	43.32393	8.50610	40.59133	8.42919
6.39571	1099.73772	68.07896	0.00000	17.19745	8.86209	0.18788	6.82485	-2.68333	9.11168	4.89835	9.69100	63.37137	9.65506	43.31667	7.43515	56.99410	7.11946
6.79423	1172.57224	64.53737	0.00000	-0.68463	8.20603	0.15254	5.89572	-42.98194	9.50750	6.25238	10.71223	51.55037	9.33778	-22.53722	7.69720	55.86679	9.41272
12.44130	1078.92674	81.14350	1.00000	15.19029	8.53009	0.73428	8.10030	15.28318	7.78740	8.69206	7.31123	46.88841	8.45891	-4.26613	10.52215	50.44139	8.27070
8.67601	1081.85170	67.92761	1.00000	26.76910	8.94182	0.59315	5.77865	15.28318	8.24507	8.52625	11.28220	45.51677	9.38378	-4.26613	10.21414	39.16621	7.97141
6.49779	1088.79842	79.64997	1.00000	25.90977	9.66754	0.15978	8.17570	102.3278	9.06610	6.20989	6.93709	46.35406	8.33286	2.2139	9.11072	46.80129	6.83306
7.12090	1175.57067	74.48647	1.00000	47.14263	8.10115	0.60282	8.08331	-80.08199	8.55027	8.67644	5.50175	55.45940	7.84103	35.88264	5.67013	41.43508	8.21813
8.18159	1055.92756	63.62781	1.00000	12.25244	7.32692	9.00817	3.04341	0.57856	7.81631	11.53772	9.91903	59.20829	8.03248	40.70995	11.40813	31.89144	7.11607
8.60279	1119.95255	75.99474	1.00000	28.47139	9.29685	1.58517	6.78823	12.70038	8.37833	9.71697	11.01470	36.62567	9.02317	45.9836	7.55003	57.95671	7.94969
7.89546	1154.02235	81.66265	0.00000	14.01581	9.44987	0.14392	7.78518	-86.58208	8.57221	5.48194	6.17513		11.48225	13.48082	2.85570	75.74675	9.79651
11.15551	1146.74745	73.13310	1.00000	19.45694	8.04120	0.42058	4.88339	-81.77285	8.08885	7.86021	10.21579	62.74272	12.71314	28.54944	6.40869	47.88128	10.09649
6.78010	1159.53155	64.02620	1.00000	10.77262	8.11982	0.19338	6.60100	140.11667	8.42206	5.93560	7.46831	54.72046	8.61152	37.56667	4.32112	51.09038	8.58972
7.36528	1164.09651	75.66299	0.00000	-5.03506	6.23638	0.18281	8.75157	-1.29243	8.52396	6.02336	11.00795	53.12659	11.54674	53.49389	4.73333	53.16011	8.54404
4.93907	1164.47597	68.22584	0.00000	14.88789	8.59805	0.14880	3.64259	-87.66561	8.92619	5.75405	8.17891	62.27308	7.91334	41.8542	7.27812	60.17651	7.50020
8.14351	1122.34714	71.51577	0.00000	24.82767	7.12649	0.20913	6.43105	-71.08977	7.40640	6.25670	9.34983	47.49573	9.79895	41.9001	5.69573	51.41813	6.67110
10.56493	1154.16912	60.10430	0.00000	-6.06335	8.76425	0.22901	5.49926	15.28318	9.15714	7.15168	8.87277	75.39809	8.31359	-4.26613	5.59631	79.04246	8.33191
4.34937	1082.22875	79.53000	0.00000	7.48903	10.15815	0.10725	4.83372	73.97117	8.53270	2.60165	11.04112	56.16977	10.25781	31.96258	7.63855	44.90153	9.35638
10.25777	1079.64859	76.17047	1.00000	11.24749	8.80417	0.79487	5.38445	49.62251	6.84894	8.85760	9.89967	69.51649	8.90276	27.0174	9.36496	37.82198	6.96783
10.94174	1082.34816	63.50824	1.00000	10.98588	8.48604	0.31217	8.42628	15.16554	7.16546	7.62503	9.97559	60.50618	9.79650	-4.5833	7.91204	54.71659	9.33409
7.05227	1088.06740	59.77387	0.00000	9.59942	8.44095	0.13371	7.59445	83.97573	8.65245	5.14989	9.02873	55.80394	11.04004	21.46527	5.03021	52.20107	7.78965
6.45135	1195.29434	90.14188	0.00000	20.96786	8.47820	0.16655	8.08949	8.77069	8.73067	6.83468	11.84049	16.40315	9.85068	50.80904	7.97739	51.75335	9.89479
11.19293	1096.82125	80.38661	1.00000	27.74002	7.52081	0.74300	5.35372	14.34085	7.80693	8.84302	10.28133	22.82391	6.41114	40.87363	7.44215	37.19758	9.66423
8.53113	1076.27394	60.70802	1.00000	-5.35217	6.94780	16.60348	6.61783	103.65309	8.47235	12.16075	8.45412	50.86506	10.76035	16.0567	9.49293	37.42341	8.33329
5.35222	1129.45476	77.86074	1.00000	-2.23164	9.67889	0.19225	6.77035	42.7125	8.70457	4.80179	8.50252	44.25316	7.06255	11.15583	8.88009	47.21368	8.85594
5.18052	1085.05354	50.49361	1.00000	-2.08741	6.59169	0.24064	4.58712	-34.88111	9.37118	7.41314	8.97389	39.89523	8.99128	-8.05389	6.44920	39.58263	7.56622
8.89802	1182.30330	61.87902	1.00000	14.32224	8.04014	0.34273	7.93875	-35.71667	8.19937	7.43302	5.65716	60.14136	12.67017	-8.66667	8.71742	61.14045	8.48668
8.81169	1148.37807	68.68432	1.00000	12.40855	9.49670	0.46577	7.34335	48.26258	9.15526	8.35390	10.55589	27.25116	11.14678	33.86419	9.74473	47.46167	7.79401
8.16625	1083.06372	74.95140	0.00000	23.63738		0.31651	5.23645	130.57211	8.32501	7.53784	8.34133	60.66016	8.73463	45.75279	5.95107	38.54364	7.59626
8.91942	1178.80428	73.80882	1.00000	13.86204	8.79676	0.52608	6.70505	-122.38731	8.96246	8.37387	9.74247	55.51543	8.60957	45.53929	6.76609	57.26983	8.62244
9.13127	1089.79530	69.42152	0.00000	24.59158	8.53625	0.15553	5.62218	-0.18333	9.42860	6.42153	8.41288	37.51020	7.88618	38.96667	5.61024	58.68859	8.23380
10.15899	1058.81721	73.41858	0.00000	13.51209	9.33760	0.19287	6.47726	12.70038	9.49988	5.36725	9.65149	45.61070	5.48772	45.9836	7.64145	53.55394	8.38774
7.81686	1077.36086	74.83487	1.00000	14.77197	9.35021	0.23621	7.39587	38.02486	9.21767	7.12358	8.35200	60.67599	11.70853	55.64776	8.20488	46.54198	9.29852
5.47591	1159.43241	83.10158	0.00000	15.52652	7.84713	0.14117	6.17186	-73.95958	8.88116	5.72839	11.50469	49.42238	9.69069	40.57788	7.71696	44.68626	8.76184
8.21438	1073.97980	70.17917	1.00000	2.57366	6.42223	3.57004	4.86315	-93.71133	6.96324	10.55989	10.71959	58.73010	7.79005	41.57721	9.47679	20.45178	8.76933
10.22320	1096.06935	71.61488	1.00000	26.31558	8.21411	0.33038	5.80747	-42.98194	9.22522	8.04512	10.59753	44.25539	9.87028	-22.53722	8.75038	51.01305	8.11636
8.82391	1116.86054	73.73609	0.00000	14.46477	8.97704	0.25512	9.76459	-96.39774	8.12560	7.35849	9.71745	54.56991	10.67795	30.16688	5.48416	56.69812	9.26510
7.21979	1178.57970	73.33551	1.00000	9.72967	8.74144	0.18940	7.16424	-73.20483	8.14438	5.20992	7.08521	46.37083	9.49643	41.16704	5.92212	38.25464	7.84628
6.59990	1114.43652	73.71540	1.00000	11.56238	8.87417	0.33555	5.65482	107.60389	9.18849	7.75736	6.61189	47.23490	11.22092	-7.01833	9.90622	59.52961	6.83754
11.16467	1097.30458	76.50028	0.00000	13.54675	7.63152	0.49508	6.14471	-98.15529	9.22054	8.14823	8.10209	47.84109	7.48926	26.18924	5.24262	61.48494	8.67216
9.82045	1180.74680	84.34477	1.00000	10.57519	7.21255	0.40693	8.73705	10.7	8.34379	8.18967	10.53164	68.51945	11.22659	4.96667	7.07667	37.97853	8.74251
9.16198	1192.01012	59.71613	0.00000	16.44375	9.16300	3.98161	5.02408	19.27498	8.73700	10.69132	8.88294	54.23854	5.56156	50.20528	10.99612	36.97144	8.92569
5.86291	1190.10124	64.72883	1.00000	0.84417	7.84835	0.22617	5.52710	8.70745	10.20120	6.18808	8.74432	40.80378	10.12465	49.03685	9.79242	47.37398	9.75171
10.11733	1090.16796	67.35727	1.00000	42.47436	8.76491	3.82981	7.94773	-88.70464	7.14539	10.67070	7.94355	59.66381	9.81790	34.25807	8.85877	49.36785	6.26669
10.36187	1109.32245	82.88572	0.00000	24.42826	7.18655	0.17008	7.43796	83.36889	7.40053	5.70510	10.36319	62.44739	5.00145	26.76628	8.37187	63.43219	6.92154
11.46652	1089.99449	68.90288	1.00000	23.78535	8.59377	1.98520	7.99224	9.72749	8.24394	9.96130	7.95986	54.36419	9.33623	48.28259	8.50421	42.42589	9.02947
7.01975	1079.92619	78.73831	1.00000	18.87473	7.52219	3.89325	7.13806	123.17306	7.17285	10.67350	6.24249	48.67300	10.84662	41.27194	6.78732	16.36474	8.70389
5.63939	1056.57180	65.78933	1.00000	17.91831	7.52283	0.11602	5.68636	-95.36969	8.71927	5.47082	8.58549	58.66768	8.39303	35.74788	7.39930	52.62040	8.93621
6.22650	1113.67642	67.82543	0.00000	18.38599	8.68011	0.28015	6.39044	29.00974	8.07216	7.06720	8.92508	44.19364	10.39619	-24.19436	5.43255	28.28624	7.32988
6.22131	1157.13843	80.56435	1.00000	15.28998	5.10892	0.22243	6.44652	-88.27205	8.37788	7.22115	8.18210	62.43060	9.82835	44.27804	7.22588	25.40696	9.02634
10.47014	1118.91616	69.30435	1.00000	10.03037	6.73777	0.80564	8.89743	10.58082	9.19624	8.94105	8.90765	40.77000	8.41368	35.72917	10.60512	43.55187	8.97287
8.33871	1177.16881	60.25422	1.00000	28.50963	7.81551	0.32151	7.34011	72.93924	5.89505	7.73310	12.00126	50.29763	9.28239	18.87813	9.70359	37.93810	8.46109
11.52016	1086.55331	67.68157	0.00000	34.79449	8.28436	0.34628	7.36598	4.63031	8.81964	7.41154	8.17642	48.93218	6.83041	43.67681	5.16048	46.65516	7.63099
	1105.37332	68.55263	1.00000	8.83664	9.38427	1.15426	5.70153	37.56667	7.56038	9.36683	7.71609	43.75323	10.62258	55.85	6.88349	54.80131	8.83946
6.78954	1087.05937	80.98594	0.00000	40.86376	7.45887	0.17658	5.50866	11.5	9.00140	6.83227	6.91508	43.99166	8.64507	3.51667	6.91134	75.89142	7.84425
8.63439	1124.95555	77.78366	0.00000	2.87357	8.19539	0.16018	7.12774	9.32241	8.71595	6.95047	9.43336	42.44811	6.90454	44.31771	6.80062	59.74794	8.28480
10.45579	1105.96658	75.76022	1.00000	15.72579	7.57458	2.44968	6.20750	32.86389	7.13430	10.16716	9.19917	48.81989	7.42314	53.95278	8.75182	29.26136	9.19553
7.19341	1130.04356	69.30820	1.00000	15.56050	9.83053	12.76410	7.25378	83.62389	7.56539	11.89691	9.15406	51.29981	9.18436	53.30972	11.83210	50.31591	7.74304
8.99640	1165.25242	58.43359	1.00000	20.28746	10.10778	0.90668	9.99672	-86.77917	7.54544	9.08898	9.44479	64.75146	8.39644	36.02506	10.84281		8.74742
8.02186	1095.55092	68.46201	1.00000	18.43541	7.31236	10.03143	6.38462	55.4504	7.74132	11.65254	8.96662	27.80355	6.73319	-20.88231	13.43569	61.29728	6.08342
8.29609	1130.98612	70.03297	0.00000	15.31603	8.68981	0.22509	6.12154	29.47306	8.70825	6.02151	8.93931	46.45455	6.09333	0.49113	7.59440	49.36983	7.11338
8.56972	1164.17302	75.89876	0.00000	29.25403	7.68125	0.59132	6.82848	30.98551	9.68590	8.62106	8.00420	74.50486	8.86845	2.41669	6.52174	55.09275	8.04552
8.18727	1173.68677	68.10907	1.00000	12.47432		0.11315	5.17296	88.18466	8.58274	6.61399	10.67972	45.69202	9.25570	22.19303	7.81286	51.26475	9.92127
7.46643	1187.55073	82.71010	1.00000	6.46139	9.42738	3.28505	5.73155	30.98551	8.24431	10.50237	10.47768	22.47609	10.75901	2.41669	10.72989	46.78767	8.54234
8.22091	1187.98115	63.60813	0.00000	11.98979	7.55405	1.35250	7.30281	12.84052	7.49720	9.57154	6.59244	71.41193	9.02192	45.78071	6.12831	61.21246	8.39776
7.76908	1187.99632	67.74895	0.00000	16.80351	8.54978	0.16129	8.85453	-15.6	8.43567	6.03955	9.69893	98.14051	10.17087	13.56667	6.37845	64.38070	7.11848
9.30569	1109.76797	75.41257	1.00000	29.57204	9.15483	1.02135	5.05139	-82.32483	8.29177	9.27325	10.58012	46.12409	8.90847	29.65163	9.39934	77.52215	8.50177
12.74605	1126.33664	71.40903	0.00000	-0.36682	6.99497	0.00786	8.91352	35.59642	8.88006	3.62838	11.93366	54.08623	4.27519	3.11988	8.64540	42.21624	10.15492
7.38157	1120.06520	75.92617	0.00000	3.75604	7.76900	1.13034	7.46136	-101.2591	7.60899	9.36623	11.63046	45.52379	9.53623	21.01858	9.38098	27.49869	7.84126
10.50701	1080.84503	69.88146	0.00000	21.15114	7.66909	0.18896	6.68216	24.75	7.22359	5.11992	8.47981	42.33219	5.42490	55.25	6.31560	39.51257	6.49105
11.59419	1103.35841	74.55931	1.00000	25.52502	9.09961	1.11932	7.53461	-77.70066	7.21546	9.40102	7.74185	42.07613	7.16448	43.16547	11.59377	34.57108	7.48335
7.78811	1069.82494	63.85510	1.00000	7.10898	7.80359	0.70500	7.42363	44.53333	7.84377	8.78158	4.74752	57.20779	10.47673	-22.9	4.29219	64.63536	8.84819
8.78062	1074.18554	77.93251	0.00000	14.58249	7.20245	0.44359	7.11414	-2.16	8.08588	8.23125	10.02087	57.61450	9.70354	34.31	6.10903	62.66421	8.25446
7.55972	1117.59918	74.76267	1.00000	13.75239	8.01107	4.76857	7.19424	6.26667	7.14080	10.89164	9.91751	58.10893	7.78979	51.21667	12.45417	35.07880	8.67647
7.05886	1194.62994	70.43298	0.00000	20.23477	8.65697	0.38709	6.84860	7.20769	8.50483	7.86474	8.26279	61.50541	9.65504	50.80019	6.27447	66.53420	8.81837
7.92003	1146.66103	66.23346	1.00000	11.44313	8.74145	0.22251	8.09282	120.82747	7.83457	6.89090	5.61564	42.94559	9.28655	37.30553	7.26461	54.45637	8.80592
6.32086	1120.27149	80.26426	0.00000	8.02625	6.95333	0.39389	7.91458	-5.682	8.08624	7.92067	10.51809	61.48273	9.70530	5.84752	7.66945	60.51417	9.56944
11.00168	1199.40129	58.12151	1.00000	14.81913	6.93313	0.82114	8.90537	-101.2591	7.85581	8.92525	8.19958	76.32590	10.37560	21.01858	8.91847	77.44429	7.10266
5.91854	1084.35439	75.76446	1.00000	13.87941	7.37921	0.22085	7.33820	114.51667	8.30923	3.71813	7.97358	52.97331	6.69456	33.78333	6.27372	41.88253	9.99020
10.87249	1068.22079	67.19284	0.00000	2.96581	7.35210	0.08937	9.44359	-73.75513	9.36750	5.73425	11.48317	51.66499	4.06501	40.60538	8.76661	35.93468	9.12014
9.48979	1196.94163	74.50659	0.00000	21.22898	8.01844	0.19857	7.21576	10.58082	8.28261	5.64136	7.89053	59.38373	3.67985	35.72917	6.90785	61.02268	9.17261
11.25889	1167.46939	67.40902	1.00000	17.43779	7.23240	0.28919	5.38559	-52.35558	7.01084	7.77231	9.88350	55.75779	9.81914	-14.66463	7.99403	77.37661	8.34499
7.85123	1173.51783	75.95793	1.00000	-3.82172	9.11361	0.71239	9.18880	-37.07167	8.73296	8.86395	11.96273	47.34038	9.41001	-10.91111	8.23938	27.07562	8.81559
5.73206	1075.01119	70.66880	0.00000	10.04193	9.19383	0.10127	7.59423	136.51667	7.37359	4.09916	11.62646	42.11493	11.63760	35	5.72729	42.88627	10.13381
7.78204	1094.97975	68.40174	0.00000	-2.08510	8.97879	0.54589	7.54548	12.1369	8.44200	8.33594	7.74357	70.88322	10.71911	51.04962	4.18055	64.18044	9.25575
11.04754	1118.56748	68.00494	1.00000	7.84916	8.02153	0.36007	7.00868	42.54536	8.50575	7.46550	9.95403	48.42456	8.81536	-0.35817	9.49624	57.22373	8.33000
8.04164	1189.99113	76.94076	1.00000	10.27163	8.48637	1.31954	6.33579	-69.08333	8.91954	9.46365	10.29231	67.96602	10.48465	-16.25	10.35307	56.60904	10.19673
7.64249	1192.11349	67.97824	1.00000	21.95197	7.75910	0.13021	6.81497	-67.15407	6.95781	5.63155	5.99396	46.09215	10.76543	18.42745	8.44083	43.45728	8.77374
7.40781	1154.66919	67.23517	0.00000	12.16075	7.41346	0.34293	2.45875	-3.59625	7.13827	7.69300	7.96917	53.28502	9.84089	5.27247	6.30496	57.93473	7.90327
9.45850	1075.97419	75.53050	0.00000	15.77493	7.56261	0.23000	7.69271	-120.00865	7.69607	7.29729	8.92248	47.52295	6.33167	46.32374	6.28759	68.74357	9.02807
7.73755	1072.93079	59.27608	1.00000	3.56628	9.46132	0.21614	7.50466	13.58357	6.78654	7.13474	6.14071	30.06622	9.59138	-1.63333	5.04630	26.41976	6.39610
8.56668	1140.28870	75.89382	1.00000	10.90479	10.15541	3.16879	6.56438	97.01124	9.76357	10.46979	4.58167	21.98521	12.95521	17.30858	7.42968	38.87001	9.28751
11.06665	1113.58120	71.18715	0.00000	17.07487	7.54033	0.16788	7.33264	51.0193	7.87298	5.39872	8.90262	53.22503	6.97207	35.6803	5.34910	53.34576	8.19149
5.43871	1090.98013	57.54138	0.00000	8.99204	8.85463	0.08000	7.59473	-79.62603	7.23582	5.75710	12.36698	51.51505	9.94681	8.88988	8.49209	18.91334	7.40965
6.41786	1133.73357	72.77617	0.00000	-2.07957	6.65819	0.11450	8.17437	-82.90375	8.57195	4.07079	13.23361	84.22563	11.50726	32.54044	5.88055	30.88526	8.93503
7.17940	1163.42697	74.60659	0.00000	4.71344	8.53921	0.16894	4.77179	-52.67056	8.74416	5.85160	9.73023	39.48273	8.89438	-26.22861	7.37810	64.54693	8.85203
6.68056	1162.46888	69.55820	0.00000	6.36439	7.70039	0.15959	8.31962	114.33333	9.25341	6.35643	8.95166	50.82101	10.98446	-8.43333	5.03646	61.98224	7.71474
6.24749	1136.55675	75.95703	0.00000	28.80595	9.67565	0.09259	6.53490	24.99798		4.39632	9.17883	56.57924	10.31673	-8.73508	6.07570	47.15527	8.59524
6.45352	1151.35532	69.85022	1.00000	6.42623	6.37888	0.15603	7.77912	-73.20483	9.17859	6.34165	6.32444	64.61481	7.23639	41.16704	7.29019	49.20831	8.55777
10.28604	1199.13242	72.23207	1.00000	10.29702	7.39758	14.13132	7.76135	-48.52333	8.15907	11.99990	6.62544	56.38066	10.37916	-0.71667	10.66261	63.59483	9.10569
5.14425	1150.12367	66.95528	0.00000	25.34630	7.90266	0.16052	5.09537	68.88871	7.98385	5.94783	8.50724	57.49708	9.77055	25.95533	6.63431	22.89579	7.33129
7.60719	1079.73280	65.60404	0.00000	22.67440	7.86509	0.70095	9.06209	-116.21677	8.35658	8.76647	10.86610	56.35589	10.72452	33.7207	6.63447	50.41176	8.80832
8.11108	1066.26886	63.84941	1.00000	13.73641	7.46182	0.31918	7.52973	-71.06616	7.59285	7.82156	6.81053	60.81446	11.20840	42.4251	5.95142	60.76380	9.15159
11.18088	1093.10583	76.22095	1.00000	12.66568	9.43346	1.67090	5.29466	16.43915	8.86221	9.76048	8.95795	43.85464	9.80601	43.50891	7.85204	80.65697	9.03327
9.86507	1122.56340	57.64985	1.00000	16.02931	8.06211	0.83858	4.58830	73.97117	6.68239	9.03737	9.95767	51.98106	7.46822	31.96258	11.82347	54.80101	7.76765
6.73994	1086.96284	70.63741	0.00000	13.87602	7.72142	0.21786	6.98686	0.57856	9.53134	6.77465	10.88514	75.40784	9.97116	40.70995	6.86308	58.01727	8.59202
9.31069	1164.33535	76.34099	0.00000	20.21645	8.52927	0.21872	8.77067	77.9129	7.25704	3.60813	13.34887	38.09494	6.15618	25.6439	10.15811	29.27009	8.19171
9.42957	1126.33145	61.60636	1.00000	26.36415	8.40992	5.03734	9.98654	-91.73625	9.67389	10.95024	7.91739	67.41589	10.25281	35.25064	9.14182	56.04709	8.61741
6.28550	1076.17645	74.84308	0.00000	9.65260	10.00547	0.13605	6.79107	72.54566	6.83477	6.78877	10.77892	54.75814	9.29091	29.69221	8.26160	65.91355	7.98647
8.30178	1188.17573	77.74113	0.00000	26.92682	8.03969	0.46116	7.50240	115.88782	7.71009	8.20024	8.97894	74.65829	8.87715	-32.05251	7.27134	56.06605	6.96176
5.24941	1149.74667	71.88965	1.00000	12.43855	6.91372	0.37207	5.58305	84.13864	9.61457	7.69714	7.90668	35.47618	7.46093	22.88783	5.88937	44.99222	8.53812
11.33525	1167.33194	78.14250	1.00000	16.01679	8.38210	0.17497	9.21909	-80.58556	8.05165	7.02834	9.61760	40.29727	10.40393	22.98212	7.82751	67.80572	6.37891
7.64760	1186.96387	63.67372	0.00000	7.52129	7.39222	0.42540	8.10306	-58.70072	7.43166	8.12810	10.51301	47.76462	6.74927	-34.74785	8.33351	42.36372	9.58301
7.28779	1104.39527	62.99367	1.00000	12.46376	10.05024	0.72803	7.18666	3.64633	8.68849	8.92355	11.68206	46.04172	7.98579	6.8485	11.21707	49.67033	9.34989
10.46892	1078.52693	72.40684	1.00000	10.22695	8.48319	1.10210	6.46684	71.30633	9.56689	9.33814	8.73480	53.13804	9.43771	21.34222	11.48180	31.39876	9.42348
9.04976	1112.64431	71.89283	1.00000	28.35851	8.21859	0.24654	8.25423	-86.19903	7.36590	6.57938	5.90443	45.03192	11.09249	11.84962	4.53911	35.68612	7.49273
5.68113	1136.70775	70.21318	1.00000	24.05235	8.84552	1.15801	5.76325	18.34717	6.41766	9.31310	6.19041	56.44373	9.11367	54.60528	7.08202	58.99275	9.44435
10.70237	1070.31562	61.09405	1.00000	18.56657	9.22723	0.26678	10.08273	-117.14392	7.97613	6.25338	3.71455	53.66343	12.80492	32.9156	7.24858	46.09418	8.25734
5.60760	1113.07202	68.98113	0.00000	26.78471	7.62741	0.13410	5.66501	-6.03731	5.78592	4.58207	9.69104	57.29072	10.47341	37.35813	6.08648	54.47137	8.80744
9.20851	1192.99025	71.78766	1.00000	13.87742	7.54724	3.01394	9.05233	-51.87389	8.04784	10.41711	8.55035	59.81990	10.36891	-23.44361	9.50880	36.28487	8.25705
9.42231	1073.66314	66.79925	0.00000	20.47755	9.00856	0.31499	8.36403	106.88324	9.41535	7.92440	9.26223	60.39969	6.91846	47.90771	6.22405	48.91176	8.02306
6.46399	1174.82201	70.87343	1.00000	22.92737	9.77479	1.43365	6.97860	-0.45877	7.66174	9.62781	7.80257	40.45325	9.27782	46.32313	4.26270	72.47106	7.62300
9.00194	1193.72473	77.35611	1.00000	31.59515	7.62251	2.22546	5.42227	6.9747	7.50475	10.07744	10.24402	55.78860	9.72576	50.82709	8.32517	66.14518	7.98170
7.84790	1051.14417	78.28570	0.00000	14.22988	6.84909	0.44019	8.80542	6.26667	7.27533	7.92323	10.58241	26.46721	9.83406	51.21667	7.06307	39.15606	8.49707
6.61624	1105.06375	70.90269	1.00000	13.52346	8.37869	0.33085	6.93222	67.84222	7.66447	7.88837	7.41088	50.14439	9.72806	40.11583	7.59161	52.89495	8.66289
7.53417	1058.03647	65.54626	1.00000	7.57592	8.42287	0.19393	6.83640	73.66633	8.25253	6.30293	5.52982	49.70924	9.52973	25.92493	7.15908	38.03588	6.15175
5.28325	1086.68503	60.09794	1.00000	29.04434	7.51738	0.07408	5.60770	12.19458	9.15994	7.14535	8.16691	64.26993	7.99458	10.61285	5.37844	61.25984	7.12934
7.95211	1143.44970	76.92394	1.00000	5.53302	7.31696	0.12766	8.49458	-73.26022	9.18215	2.99294	6.63548	40.66303	8.52149	6.46838	6.35600	55.83544	9.07533
