TEMP	latitude	warning	CH4	longitude	CO	PRES	PM10	PM2.5	H2CO	Pb	PAHs	SO2	CFCs	O3	C2H3NO5	NOx	NH3
14.52547	-32.05251	0.00000	6.85124	115.88782	6.45056	1093.05473	9.03059	11.45406	41.59022	43.57472	4.86364	8.47033	64.62028	7.47125	0.51484	6.69812	8.44235
4.87463	55.63711	1.00000	8.39385	37.38115	9.65611	1109.88671	6.73909	8.02935	15.38500	70.00925	8.17439	7.20827	69.40097	7.86452	0.06617	8.12535	5.65297
5.12714	-7.0981	0.00000	7.95961	109.3243	9.08728	1066.85478		8.87299	43.88666	54.61219	3.69993	8.51885	77.40096	8.97401	0.37531	8.75374	9.01933
13.71232	43.61058	0.00000	5.56860	1.33467	12.40596	1160.92921	10.80594	5.77382	51.45826	61.48643	7.12843	6.14764	43.69714	9.08407	2.36904	7.20856	10.58686
4.61574	22.37066	0.00000	9.15979	114.10479	10.74246	1159.65522	8.62975	6.86047	35.74037	17.23941	7.05049	6.04437	65.71284	6.51505	0.34789	8.48984	9.36670
27.77338	-7.60361	1.00000	6.85360	37.00438	9.26654	1157.44595	5.68624	7.67914	17.92051	50.08096	9.17478	7.33844	58.72177	6.37045	0.08594	7.50464	4.32363
9.50847	-10.91722	0.00000	7.49010	-37.65	7.24474	1106.42792	9.45808	8.35481	53.98985	52.99416	5.28685	7.37118	67.48404	8.19392	0.64217	6.63910	8.41637
16.03155	27.9247	1.00000	7.86502	78.40102	7.40149	1071.72684		7.59762	59.73314	39.06998	7.86753	7.63248	41.49769	6.99210	0.06976	10.38582	6.33966
23.78282	55.63711	1.00000	7.07537	37.38115	6.27168	1129.89852	9.10375	9.67527	64.38937	45.37687	7.95840	8.07975	42.20580	7.10950	0.49055	7.60998	7.99876
12.39362	39.09112	1.00000	7.21251	-94.41551	6.20570	1096.03460	6.14154	8.62743	64.07256	41.61833	8.05525	8.65749	41.13887	5.63119	0.10511	8.94537	8.73625
18.99012	45.49428	1.00000	7.85331	-122.86705	10.19976	1134.87748	5.05705	7.61562	50.33996	44.30491	8.44760	6.94024	48.94887	7.00286	0.12114	6.74928	4.89407
19.25442	30.81383	0.00000	7.76240	75.16878	10.26164	1194.00513	10.90933	7.12000	19.60851	90.83345	6.56608	8.92429	50.42704	7.57100	2.61803	9.28682	10.68772
19.52295	-10.33333	1.00000	7.34411	39.28333	6.42554	1149.76001	8.78377	8.17043	59.90054	42.46037	6.57734	6.04763	52.75399	7.57876	0.40384	10.48689	7.37589
8.41573	61.72744	1.00000	6.69256	17.10558	8.77501	1118.33364	6.46880	8.56457	40.13072	62.47792	9.36152	5.98593	49.97993	9.22195	0.11516	8.14129	5.68711
9.37283	43.16547	0.00000	8.25885	-77.70066	5.99480	1158.26725	10.75224	6.49445	27.04988	36.97424	3.09229	6.56614	32.33660	7.94729	2.27135	5.78075	9.51874
9.88833	15.72892	0.00000	7.37820	120.57224	2.74941	1139.02594	6.98495	3.93928	58.91998	53.78793	7.45901	8.38261	53.15834	7.20012	0.13551	7.25386	9.60164
21.15868	-38.16604	1.00000	7.24876	145.13643	10.32055	1159.29903	7.37248	9.75330	51.13824	53.28755	9.47958	7.95669	68.09849	7.43071	0.15261	6.96713	4.96402
15.60726	27.9247	1.00000	7.28202	78.40102	7.86445	1055.21164	7.36092	8.46542	34.81728	83.46808	9.19248	7.29651	37.51322	5.80219	0.14873	8.69984	7.86834
21.56296	42.8334	1.00000	6.69527	-80.38297	8.37323	1180.80605	5.52456	9.18535	83.89305	41.81010	8.18074	6.80917	73.18394	7.17851	0.08623	9.13488	8.58102
19.00024	25.13915	1.00000	7.75200	73.06784	8.26223	1173.93052	5.49359	10.48255	41.97233	25.18128	9.24900	7.96228	25.74014	8.81163	0.09204	10.50819	5.74047
6.90939	23.02677	1.00000	7.65598	113.13148	7.30846	1081.47013	6.66881	6.04736	33.74480	34.06334	7.75568	8.17863	60.63168	6.33133	0.12011	10.70696	6.29733
-5.49633	26.68451	0.00000	7.90404	-80.66756	6.53988	1091.79106	10.12913	6.72484	49.92653	38.59323	5.84625	7.56665	59.26451	4.71953	1.21844	6.91402	8.10693
9.26224	53.5942	1.00000	8.80832	25.8191	3.27615	1110.87518	8.75959	8.79417	61.70293	70.09341	5.89392	7.96195	49.60897	6.82313	0.36807	7.55261	5.50428
18.94424	52.66277	0.00000	7.12763	-2.01111	7.88293	1137.70869	10.38035	9.54333	61.36215	29.00751	6.55765	5.05849	65.18137	6.86889	1.53571	9.98500	8.94803
28.19712	55.62047	1.00000	8.12718	37.49338	6.00667	1087.01207	6.51160	8.34033	27.86008	34.45034	8.39488	8.44495	59.52981	8.32651	0.09815	11.33959	9.38008
27.22374	-29.2975	1.00000	8.89027	-51.50361	6.98666	1099.99564	6.09448	6.12542	23.97036	51.63471	8.22244	6.52701	70.86813	7.12580	0.10585	10.00949	6.76854
21.95871	28.54944	1.00000	8.93367	-81.77285	5.81821	1198.42229	6.48914	9.75880	45.65402	57.77487	6.23011	7.17925	62.19565	8.42878	0.13129	7.45300	6.25377
14.58010	56.85836	1.00000	7.75230	35.90057	12.67462	1083.06142	7.38247	12.06548	47.73002	74.79415	9.94478	8.18602	48.23518	7.73347	0.14676	4.60233	4.73652
29.54069	49.07866	1.00000	7.43739	30.96755	8.60882	1134.76440	6.68923	8.34952	35.81898	41.94467	8.78879	7.63239	63.63566	9.15856	0.11297	9.12391	5.28563
-5.65124	30.81383	1.00000	8.00480	75.16878	4.04139	1100.73666	6.50737	9.54896	67.98011	47.36525	7.58795	6.78637	33.59607	7.84140	0.09665	7.05665	8.44300
16.68168	23.07492	1.00000	6.56835	88.28637	8.55244	1086.59710	7.27474	10.78331	70.19717		9.24038	6.91048	63.18375	6.20607	0.14106	9.21684	7.81254
16.74547	33.95015	0.00000	8.17604	-118.03917	5.44844	1167.72094	9.19926	4.78963	80.00743	24.56141	7.15445	8.01824	48.75455	6.74972	0.55997	6.82488	8.37306
31.33366	-10.95817	0.00000	8.24884	-38.79084	8.63200	1131.21954	7.31904	8.25417	64.13438	39.60309	7.00582	7.77281	63.34024	6.32252	0.16123	10.58830	9.19255
24.46785	51.26	1.00000	7.40269	-2.1875	10.59230	1083.07195	6.62193	10.36358	57.21370	35.59268	8.84668	7.03668	40.02859	7.63736	0.09665	7.02019	6.15094
27.13956	13.51825	0.00000	9.22603	99.95469	11.25211	1130.24599	7.73215	6.37696	49.48946	43.15282	4.65072	9.50102	45.47974	6.62374	0.18472	10.30065	10.16317
31.88114	48.77275	0.00000	7.71709	5.16108	6.89096	1167.57381	9.30198	8.58417	39.28394	47.41486	4.88292	6.60005	61.53575	8.73270	0.54898	6.63287	8.55862
25.94774	41.85059	1.00000	6.57589	-87.882	10.15653	1051.93200	5.89493	9.09311	86.57723	45.35301	9.76901	7.39716	52.47412	8.16587	0.10549	7.17937	3.51401
9.71679	53.49389	1.00000	6.69220	-1.29243	8.54916	1094.01522	7.76078	9.53048	23.65659	57.49112	9.23498	5.93181	59.42428	7.37110	0.20149	9.29402	6.29450
40.49984	53.6052	0.00000	7.91893	10.03988	10.24460	1095.35433	9.31694	7.35701	36.96630	36.24547	6.56819	8.85136	52.71979	7.50818	0.55321	9.13096	9.74702
10.57633	18.18158	0.00000	8.51795	76.03889	5.55864	1104.01328	8.88419	11.89247	62.59691	59.62247	6.18155	6.48969	31.01536	6.88950	0.39043	9.21313	7.16625
9.95179	35.48199	0.00000	7.43418	137.02166	8.86235	1101.60377	8.38345	7.40752	51.22143	35.54211	8.03197	6.81557	62.34591	6.20640	0.27420	5.67203	7.50330
36.45859	36.27462	1.00000	7.52074	4.85668	8.07572	1141.90881	5.63934	8.21040	33.53754	41.01799	9.06251	7.23426	41.67949	7.64794	0.12836	9.15155	5.90850
17.73242	38.10558	1.00000	7.98361	-1.86343	9.86690	1134.48829	7.37378	10.26584	27.27476	32.01059	9.10266	7.10206	53.46532	7.23477	0.21004	8.37350	5.82202
20.05871	35.82756	0.00000	7.96458	137.95378	7.35853	1061.10460	7.30359	6.01249	27.56704	55.18498	8.84971	7.15232	57.65553	7.82088	0.16062	6.02526	8.21765
24.68249	48.98693	0.00000	6.43732	2.44892	6.39017	1057.89801	8.74746	10.76227	24.59877	35.21052	6.22547	6.10704	63.09893	8.02240	0.37517	10.19593	7.15656
10.14605	29.98869	1.00000	8.55645	122.20488	8.92206	1148.56798	4.33809	8.46318	37.80955	45.75498	4.60179	8.21989	62.25916	7.98268	0.08857	9.88540	3.86498
12.76812	13.51825	1.00000	6.75973	99.95469	7.49424	1103.96421	4.84529	9.13449	45.27345	23.28778	8.05721	6.87575	64.19985	5.47104	0.09483	10.34784	7.97889
20.69952	-2.68333	1.00000	7.30392	33	6.44961	1124.24944	5.91034	12.59242	44.68950	46.26401	4.42578	9.66280	50.42613	7.41851	0.09224	6.98731	6.30933
12.86021	39.32011	0.00000	7.27210	-76.51552	7.18782	1065.34603	9.08056	9.84109	68.71218	39.26977	6.31738	6.54923	71.24261	6.96624	0.42743	10.21881	8.79048
19.78785	37.49223	0.00000	5.98945	15.07041	7.61066	1095.12216	9.00580	7.11593	47.47707	29.25415	5.82034	7.63942	33.16843	7.44479	0.49542	5.60382	8.79939
21.12149	36.61033	1.00000	6.41254	-88.31476	6.75458	1100.01290	8.66919	6.95619	61.75666	44.43555	7.20114	7.83219	42.20711	6.88543	0.39217	9.68930	6.87009
31.57735	32.65246	0.00000	8.42832	51.67462	8.61333	1180.52324	10.26058	7.32051	39.79563	53.42143	6.02415	7.58176	54.08123	8.16232	1.38070	5.94320	8.04200
23.33458	27.85	1.00000	6.63241	112.9	4.34497	1138.62454	6.51696	8.18443	38.94864	48.32880		6.92452	52.28978	7.44356	0.13501	8.95664	8.52842
7.00514	53.38333	0.00000	7.64481	-0.76667	7.77098	1153.90748	8.92694	9.06040	47.76389	50.08208	6.70790	5.76474	52.25147	7.25401	0.44816	8.74514	8.06665
30.06379	26.2649	1.00000		81.54855	7.98996	1151.87408	3.53402	9.91853	33.02661	43.50860	4.77819	7.41565	54.91290	8.90099	0.07603	9.68812	6.08829
4.76487	38.47917	1.00000	6.96069	-1.325	8.35453	1166.24063	5.53106	5.82575	69.79888	56.91849	7.93597	7.76602	55.89690	8.55562	0.10268	9.11680	5.33163
18.79438	35.20889	1.00000	9.10993	111.73861	6.64151	1192.64046	5.28062	7.53946	40.75347	45.42200	6.36859	8.74997	49.27621	7.76179	0.08353	9.70912	5.76882
6.33487	-20.87306	1.00000	8.18234	-48.29694	8.61188	1052.96467	6.43824	13.07032	30.87926	84.75671	10.43209	7.08234	35.56639	7.39257	0.10511	9.39000	6.38024
13.36413	55.54028	0.00000	7.56129	89.20083	6.96893	1181.91095	11.51421	6.27186	48.75247	42.64421	5.57340	7.83394	38.44192	9.03983	4.66028	7.37280	8.18615
36.99334	23.1959	1.00000	8.08482	86.51499	7.83941	1111.25420	9.37056	7.15326	40.92052	28.97662	5.94553	7.13302	32.54761	7.54506	0.59232	5.82092	8.55782
21.46356	34.09668	1.00000	7.74514	-117.71978	8.81019	1068.82377	7.76763	10.44737	22.44686	66.24761	8.95020	6.72134	64.68995	8.19864	0.21611	9.27538	7.31997
10.46649	34.31	0.00000	6.41140	-2.16	8.09211	1144.73646	9.45883	8.80655	78.64164	68.71385	8.32427	8.41843	45.87538	7.19387	0.64034	12.17411	9.65745
30.23647	28.98002	1.00000	7.55003	77.70636	5.24926	1196.74513	9.30427	7.10266	54.11594	36.87282	6.11837	8.15190	66.13100	7.20867	0.63180	8.87715	5.55176
25.73215	45.49428	0.00000	7.68813	-122.86705	7.73442	1193.75285	6.07658	9.14326	25.77331	30.77356	8.86490	7.88382	64.31626	6.53281	0.11169	9.95729	6.56128
23.10329	38.58894	1.00000	6.35291	-89.99038	7.43496	1053.70768	4.72849	10.55611	33.07675	60.70320	7.95164	9.06906	44.44829	7.38293	0.08624	10.23093	10.66380
5.89391	44.27804	1.00000	6.47480	-88.27205	10.80951	1060.94672	6.77180	12.06694	53.75329	48.08141	10.35913	7.15319	50.40103	7.03393	0.07724	6.34286	5.58613
11.97560	31.12406	1.00000	8.19587	-97.90308	8.01428	1168.33817	5.71375	6.49448	46.93601	18.81958	8.03436	8.50262	36.71012	8.08620	0.14456	8.98429	6.80251
3.17067	54.39304	1.00000	7.31557	53.26023	9.02639	1147.44563	4.54706	6.47126	34.31946	21.74008	8.60331	6.90738	60.16289	8.30085	0.06898	7.92570	5.01269
0.90542	22.98212	0.00000	8.71981	-80.58556	7.81510	1071.70575	11.00376	7.45131	43.65089	39.92322	4.76277	7.76890	36.80186	6.66563	2.86458	6.09512	7.96437
21.14333	39.32011	0.00000	7.30377	-76.51552	7.45300	1095.31718	10.57326	5.85499	18.14709	61.64542	5.88769	4.91992	50.65393	8.50464	1.83887	5.68905	7.84787
16.36890	-10.33333	1.00000	6.86369	39.28333	7.85769	1057.35180	7.97842	6.84179	62.79108	53.23789	7.22190	6.43552	16.78564	7.73968	0.21010	9.62703	5.97859
5.63106	45.4473	1.00000	8.67183	-73.75335	9.87491	1060.95113	8.40510	10.69256	40.13903	44.92556	9.51809	6.96840	30.53556	7.10093	0.27717	7.29242	7.24454
-1.44243	36.27462	1.00000	7.74768	4.85668	4.86418	1195.96592	6.81982	6.69633	49.68285	43.07447	8.19580	9.19178	51.70808	8.13144	0.07926	8.15748	6.70194
17.05486	61.78491	0.00000	7.82131	34.34691	5.44686	1061.22411	9.00897	4.43511	35.23604	60.73084	6.64978	7.75458	84.14604	10.00640	0.44414	6.07977	8.84965
21.92074	-4.26613	1.00000	7.84248	15.28318	9.91870	1079.47600	5.35865	9.35537	59.17270	41.17597	2.91364	7.99962	57.52362	6.30094	0.07212	10.80336	3.40881
15.73466	51.24197	1.00000	7.22269	4.82313	8.85767	1140.90739	5.79792	9.11346	60.83339	60.95792	8.50638	7.60113	50.69853	8.17610	0.11470	9.46442	5.67308
7.58303	37.35813	1.00000	7.19104	-6.03731	4.84194	1060.75006	6.18920	10.03176	39.74612	45.52474	3.54020	8.15829	50.53408	7.06604	0.13923	7.35904	3.84409
24.81433	45.75279	1.00000	9.89381	130.57211	6.48651	1151.26498	7.29999	8.20768	58.16953	48.70907	5.64406	6.71766	47.06906	8.82554	0.15265	9.19659	4.91267
13.56283	22.88783	1.00000	8.41293	84.13864	9.30581	1154.38248	6.96008	9.04912	40.55756	53.85949	9.07393	6.89641	32.57961	6.41931	0.10335	7.58022	6.46340
1.31719	20.88953	1.00000	6.10726	-156.47432	8.92446	1079.02429	5.90993	7.51129	12.68293	69.39220	9.49763	7.49880	58.44716	7.04827	0.07858	7.95325	4.30544
14.56395	-14.66463	1.00000	6.49620	-52.35558	9.77774	1149.99056	6.50520	6.13993	44.41384	52.44128	8.72008	7.73792	64.76313	8.89277	0.12259	6.58776	5.43741
13.27461	30.81383	1.00000	8.55258	75.16878	7.30615	1186.58254	4.58814	10.39767	34.54581	43.39203	6.50685	7.73919	39.06956	6.73076	0.09470	8.87263	7.73441
20.42480	48.79325	1.00000	7.86334	2.29275	7.08341	1083.71044	4.48584	9.09794	28.89540	45.03999	5.99871	6.47738	43.44424	7.23127	0.07965	9.97044	7.41994
6.05500	41.72063	1.00000	6.91488	12.6723	5.82992	1093.23871	8.31889	6.62958	49.43060	53.40661	7.71788	6.91375	43.04769	7.25453	0.25872	10.42198	8.49242
17.15314	19.04222	1.00000	7.25214	-98.11889	8.34781	1158.16919	5.24788	7.72933	25.98416	33.47990	5.92572	8.47928	51.50194	9.17864	0.06932	11.01705	6.96457
7.92651	-11.48472	1.00000	8.83631	-37.93278	5.62109	1143.67509	7.67523	9.05887	64.01241	53.93639	7.20827	7.66036	71.03950	7.92263	0.17716	9.22013	7.70556
1.09129	-1.26424	1.00000	9.64682	104.09701	9.20346	1170.20292	7.36716	9.87339	35.45245	29.32144	9.03830	10.15225	52.74712	7.29357	0.13272	8.81311	5.75082
11.36656	33.95015	0.00000	6.01526	-118.03917	8.84969	1126.54383	6.21013	8.08166	50.46114	57.68468	5.89408	7.26213	48.18132	7.63613	0.10867	9.15023	8.30490
12.37109	11.15583	0.00000	7.92429	42.7125	6.52674	1086.17092	8.69766	6.95761	59.42414	8.35989	6.19728	8.59498	55.12590	6.08699	0.39218	6.19617	8.37414
4.25564	9.15093	1.00000	7.45774	-79.62098	7.59036	1159.32230	4.37262	10.03448	22.09150	65.59167	3.96505	7.13166	48.52193	7.14419	0.04371	7.60104	2.51968
7.30949	51.24197	1.00000	7.95170	4.82313	5.12004	1091.62252	6.83998	8.67229	47.05047	0.00000	7.05977	8.23442	64.33316	6.71776	0.14603	8.16999	6.17333
6.65323	-4.06667	1.00000	7.91095	37.73333	7.71500	1081.85944	4.99325	7.99488	30.17324	27.59980	4.15364	6.14248	56.00166	8.87320	0.05711	8.93487	2.75665
28.11697	29.69221	1.00000	7.36205	72.54566	4.52033	1111.68807	8.64378	8.91353	43.52850	34.77066	5.54845	9.57372	56.23198	8.88984	0.32040	7.95835	5.57291
20.38390	36.20829	1.00000	7.01832	-115.98391	6.77169	1114.46723	3.00390	9.58805	48.17518	44.63346	5.25888	8.76093	67.09370	6.88247	0.07878	9.71333	5.62792
29.38818	20.88197	1.00000	7.04072	85.83334	7.62803	1114.52715	6.88086	7.98899	56.91546	14.25354	5.72116	7.28492	45.05098	6.12076	0.12430	9.78577	4.77260
27.10496	54.48147	1.00000	6.00286	53.47103	4.71686	1067.20208	5.75799	7.96629	61.64276	45.80262	5.22318	8.20780	74.29806	7.62813	0.08615	9.52142	5.71257
18.10991	25.80565	1.00000	8.82095	68.49143	8.19077	1102.62250	5.70622	5.07941	53.12243	32.18031	7.81537	7.27965	63.99309	7.53612	0.09007	8.64692	5.81743
21.42734	6.8485	1.00000	8.34421	3.64633	8.04438	1174.25939	5.77277	7.46705	58.93200	55.16247	9.90180	7.12204	25.72213	7.37793	0.11562	9.05002	3.81418
18.23586	58.63667	0.00000	7.56436	59.80222	7.66648	1130.15810	8.76204	7.08502	62.61831	51.55692	6.12979	9.68974	46.10805	7.34384	0.34815	5.57363	8.72339
11.42484	40.94065	1.00000	6.90505	-73.99681	7.28221	1110.90377	6.29990	5.01335	39.50790	41.18586	7.90670	8.55471	47.78666	8.04783	0.12447	10.97375	6.75210
12.86669	50.23019	0.00000	7.22906	8.77155	9.59303	1114.33847	10.53759	7.99508	50.43504	40.32631	7.02299	9.63386	19.47802	8.20306	1.80461	7.67864	9.13433
7.29706	41.85059	0.00000	9.34662	-87.882	8.73263	1149.24661	11.96892	9.70930	53.22748	32.33706	7.56583	7.79022	70.65681	7.38046	7.28378	6.24107	8.96921
7.54459	48.35149	0.00000	9.53063	8.96317	3.96746	1139.80236	7.23890	5.54166	73.12243	31.57430	6.43253	7.33461	43.14576	5.42386	0.14467	6.60635	9.38118
7.34733	26.91756	0.00000	7.28496	-82.07842	5.36242	1128.42113	7.75327	6.19665	14.53289	45.95650	5.56770	8.64190	66.28855	8.50767	0.13431	5.60979	9.47009
32.87203	9.15093	1.00000	7.50601	-79.62098	7.01994	1149.80731	5.97036	7.99771	46.66916	39.45441	6.03498	9.28290	48.88982	6.68689	0.08022	9.47693	5.53156
12.66323	50.11861	0.00000	6.46555	-5.53715	9.74380	1118.31978	10.84165	7.96075	57.54833	57.48953	5.96313	6.19400	56.37191	6.65234	2.41776	9.48445	10.21528
24.74324	42.50729	1.00000	7.60610	1.53414	9.76275	1181.43599	4.44595	10.77706	45.40091	35.34304	9.00241	8.00611	58.41898	8.25901	0.08608	8.14626	5.38808
1.65751	48.77644	1.00000	6.74584	2.29026	9.08433	1083.56404	6.05614	8.23842	36.36973	37.31655	7.95266	8.62622	62.47644	8.94784	0.07416	8.29271	6.85825
0.20555	30.81383	1.00000	7.54448	75.16878	9.41562	1106.60497	4.96462	8.86409	28.69118	45.18703	8.71874	7.01554	53.01683	7.19302	0.05636	8.13908	5.44712
6.62626	36.91023	1.00000	9.12813	-121.75689	9.21354	1084.18468	6.76564	8.41135	37.94933	34.77985	8.78067	7.99580	60.73638	7.91488	0.08954	8.24414	5.78636
0.29121	21.53889	1.00000	6.56985	71.57737	8.58266	1101.20092	7.14081	4.95580	52.99427	10.87316	8.10266	8.70571	67.27850	7.38519	0.13417	8.63013	5.39581
8.47632	48.78232	0.00000	7.66898	9.17702	4.81494	1062.48314	7.12634	5.99289	54.95804	34.66394	3.94093	7.80705	65.24926	7.38619	0.10124	4.35500	10.73870
38.80311	33.37526	1.00000	9.44195	74.3092	7.18629	1089.43894	7.64345	9.12056	42.21807	58.09223	4.82745	8.05150	32.65129	6.78614	0.14409	9.98567	6.79526
21.39299	45.53069	0.00000	7.79263	9.40531	10.61436	1163.21487	8.50441	7.32800	56.70929	46.04616	6.63499	6.90751	58.97725	8.08654	0.30849	7.39525	9.61142
5.29159	39.32011	0.00000	8.07868	-76.51552	7.78388	1078.52963	10.96598	6.12834	45.22960	48.05644	6.04187	6.36086	63.53012	9.23016	2.72602	6.38611	8.05645
5.11224	7.06273	0.00000	7.65542	-1.4001	9.23882	1180.21373	8.78666	7.86500	42.35276	44.14848	8.52277	8.35928	48.47399	9.87823	0.34354	9.01236	8.24203
35.24806	54.58048	0.00000	7.89811	16.86194	6.39152	1148.13850	8.87746	5.16091	55.58968	45.08422	6.66883	8.08105	51.15337	7.65140	0.41444	5.77976	8.83235
34.13308	37.31065	1.00000	5.85763	13.57661	10.40728	1079.51282	5.04087	9.60554	71.70797	37.55673	7.93626	7.35121	56.72987	8.38587	0.09819	7.85771	5.58365
7.19976	51.88333	1.00000	6.58982	8.51667	6.12919	1165.20675	5.99384	8.70011	54.69598	41.40862	4.54448	7.62887	48.44939	7.84139	0.10370	9.05507	5.23932
15.84223	46.1351	1.00000	7.87308	-60.1831	10.08054	1171.14054	6.17924	10.19054	68.21063	37.48100	9.79570	8.08239	58.89215	6.38066	0.10606	7.16804	5.03538
-0.17030	52.71083	0.00000	6.73294	5.74861	7.50026	1179.08023	8.00248	9.60166	41.70445	57.67038	7.23258	10.00939	41.19983	5.35087	0.21580	10.78169	7.56941
27.06788	32.42067	0.00000	8.17273	-104.22884	6.43833	1168.82544	7.40980	7.10297	35.79853	59.05072	7.02323	7.87910	50.68860	6.63741	0.15898	6.27522	8.78399
-15.64577	12.1277	1.00000	5.85166	78.15794	3.87497	1062.49312	7.84510	10.97685	69.29271	60.72242	4.94557	8.59684	36.49236	8.28638	0.23102	7.25398	5.64033
13.56437	39.43534	1.00000	7.42001	-84.20299	5.73941	1131.12058	6.64325	7.17599	9.90653	32.43873	6.47776	7.68911	63.91186	7.87450	0.07998	10.02891	6.92154
24.30736	30.76468	1.00000	6.89481	74.12286	4.81131	1164.74931	9.05984	6.62399	38.83841	35.63139	7.04498	7.06596	43.89348	6.79983	0.46682	7.95862	4.59026
36.33213	35.06544	1.00000	7.51124	1.04945	8.66850	1087.64739	6.19317	10.23289	64.51404	40.42006	8.93162	6.75349	50.33361	7.92006	0.11046	9.24518	6.61528
5.52258	53.5942	0.00000	7.37406	25.8191	9.42313	1053.62299	9.87619	8.49635	44.21895	31.13187	6.87590	6.95337	37.43341	7.16126	0.99000	8.83094	10.16943
3.68709	51.95838	1.00000	8.09560	4.47124	7.23344	1178.36648	4.67734	7.80702	58.63513	45.27372	6.48334	6.12632	65.94432	7.34315	0.10788	10.45402	8.26897
20.95592	22.37066	1.00000	6.40839	114.10479	6.32718	1077.15163	6.39031	8.48761	60.73913	31.84669	5.98415	7.20381	29.90399	7.90312	0.10010	8.53905	6.00494
17.11533	50.80904	1.00000	5.48367	8.77069	7.76507	1095.84888	6.37918	9.92661	54.29465	75.06155	8.95979	8.79969	58.58812	7.35678	0.04760	10.25998	6.93398
25.61128	0.51667	1.00000	7.16747	101.44167	8.08671	1147.04351	6.97599	8.87309	55.72618	52.30740	8.41060	9.05292	60.93598	5.78117	0.11240	9.54235	7.96690
23.93383	0.51667	1.00000	8.39523	101.44167	3.97289	1106.01989	7.24338	7.95506	39.99791	34.13911	6.76179	6.23553	40.04816	6.85188	0.16969	7.98642	5.85793
20.46544	51.78771	0.00000	7.64828	56.36091	8.65493	1097.65313	11.53140	8.28907	57.45952	33.22908	5.65219	7.20661	66.09352	7.12715	4.75954	7.07664	7.17099
27.65457	35.61452	0.00000	8.64990	-88.81395	6.66439	1133.72356	8.37925	6.73760	55.61975	65.16982	7.07830	6.66264	71.79098	5.82021	0.26877	6.67726	8.55648
7.92832	49.07866	1.00000	8.10286	30.96755	8.86875	1174.43716	5.97965	10.64586	61.28101	42.20733	9.47641	8.42074	61.31022	8.26254	0.08623	9.05848	5.90387
18.59301	26.68451	1.00000	8.76694	-80.66756	9.78492	1084.46073	5.54540	9.69359	27.50327	35.26423	8.33508	6.44672	53.95552	5.51368	0.08570	8.18486	5.90393
26.50116	6.84019	0.00000	8.33267	79.87116	10.08698	1155.60104	8.85144	7.77966	15.76757	55.30074	7.54497	7.82956	52.43043	7.99248	0.41406	8.84272	8.93874
30.46958	28.15112	1.00000	6.00086	-82.46148	6.44614	1135.43210	8.41661	10.43376	32.19644	33.26940	6.00392	8.81948	62.93692	8.56949	0.25125	9.37056	
-4.83600	50.09019	0.00000	7.59196	8.4493	9.84164	1124.80531	9.44225	7.19009	41.23625	43.17890	8.06892	9.40606	60.70513	6.86382	0.68096	9.11532	9.61113
17.96308	52.86147	1.00000	7.69540	9.5926	6.56267	1061.44315	7.62791	8.49713	47.10627	59.00499	8.07096	8.88490	43.23113	7.83134	0.15306	9.70084	9.44299
27.68041	23.04419	1.00000	6.60162	-82.00919	8.00777	1145.02129	5.12572	9.58629	36.24172	49.64043	7.36017	5.90881	65.35295	7.98981	0.11287	10.64854	10.06918
9.97493	53.95278	0.00000	6.63474	32.86389	9.85698	1159.17248	7.98912	7.86492	45.42295	65.79802	7.55787	9.09167	55.03556	7.66475	0.24003	9.24617	8.16420
