PM10	NH3	warning	H2CO	SO2	TEMP	C2H3NO5	Pb	NOx	PM2.5	latitude	PRES	longitude	CH4	PAHs	CFCs	CO	O3
8.00263	5.02702	0.00000	47.84986	7.22748	13.77980	0.05704	61.82289	8.06816	6.15567	15.48131	1066.60405	-86.57415	7.99139	7.93272	83.12055	9.23255	7.85705
8.19894	6.64967	0.00000	61.79430	8.19880	1.68169	0.04969	35.08256	11.63387	7.71250	-17.83333	1076.61017	48.41667	5.93833	6.13931	39.56761	8.47169	7.69693
6.11567	7.94638	1.00000	65.62592	9.82275	-8.09398	0.02033	40.83428	6.83217	7.95881	34.14251	1124.34477	-118.25508	9.98175	5.41193	42.97509	7.63692	7.86222
7.39871	6.84924	0.00000	44.02739	6.72786	18.63531	0.03542	25.92580	6.88363	8.67979	28.88162	1110.23518	120.03308	7.74460	4.79550	81.14415	10.13622	6.76108
4.94259	6.34851	1.00000	51.98528	9.09382	11.28349	0.02212	46.50131	5.90589	9.09924	46.75451	1176.26112	33.34864	7.05396	8.37200	55.31505	8.17294	7.81057
7.95330	4.64841	1.00000	45.66661	8.11236	6.62451	0.05451	33.92454	9.56459	7.62674	10.61285	1195.08425	12.19458	7.37352	5.88948	49.73590	6.46238	9.70798
7.38260	8.42963	0.00000	50.66556	8.90877	37.10854	0.04723	67.41142	9.11334	8.58471	40.72586	1087.78572	8.55552	6.43239	6.91888	44.93942	10.04817	6.94518
6.14200	6.64240	0.00000	48.80868	7.60938	24.58147	0.02232	60.46094	9.57823	7.74750	39.43534	1156.81855	-84.20299	7.18190	4.92533	40.58857	11.30801	8.15389
8.93460	8.47315	0.00000	30.74833	6.89981	-12.37330	0.09971	56.12931	10.80448	8.56414	3.11988	1197.15589	35.59642	8.47091	5.28611	59.19755	7.78190	6.85549
5.83231	5.61138	1.00000	35.33945	8.37598	15.69334	0.03001	53.66593	6.27474	8.26893	37.52487	1079.46854	-77.55777	7.48442	9.36986	49.08363	7.73285	8.13414
12.67171	7.65927	0.00000	42.62236	10.88212	25.92473	3.33248	71.55719	7.39804	7.12560	10.7375	1071.35508	122.9666	8.08621	6.90101	51.46637	3.40708	7.87249
10.71934	6.08908	0.00000	68.72421	10.98722	19.76127	0.49068	61.60182	7.57099	8.75931	3.02013	1149.38245	30.91105	8.83768	7.35398	56.62872	5.09705	9.00833
9.39492	8.48747	0.00000	35.43131	7.91511	19.18770	0.14028	35.73786	7.69095	8.05073	1.6	1080.29890	103.81667	7.53022	6.11307	42.65302	6.95358	7.15988
7.73818	5.26865	1.00000	56.65248	8.19177	-12.72184	0.03933	45.41352	7.39338	9.08989	12.74482	1118.55152	4.52514	10.28664	6.72163	33.11658	7.36050	7.56146
8.44182	7.62833	0.00000	46.12449	8.02896	8.57838	0.06720	58.27095	10.22262	8.24251	27.92333	1051.61360	118.53333	6.76943	6.63750	52.84992	7.23569	10.57163
4.99007	6.46171	1.00000	61.56492	8.79893	12.29839	0.02555	27.89753	5.22778	7.01614	38.38479	1133.74995	-0.76773	7.92979	9.58377	26.57821	8.60633	6.72039
9.23395	9.05781	0.00000	28.30869	6.78094	31.06842	0.12893	14.10621	7.98667	8.90236	35.815	1069.43441	139.6853	9.73537	5.90773	28.06697	10.64002	8.45460
10.38240	6.99878	0.00000	45.06791	6.18835	9.27126	0.35369	37.23915	6.71216	6.75393	46.75451	1082.50877	33.34864	8.23522	7.99940	46.26268	9.08120	10.25960
6.35120	7.00593	1.00000	60.67345	9.69582	1.83835	0.02325	44.50230	5.66265	5.95333	33.08014	1188.67081	-83.2321	8.80440	8.78613	20.66722	10.72306	7.76050
13.03629	8.36421	0.00000	45.76558	5.96050	22.86651	4.79874	43.28090	4.76176	7.84632	39.71734	1051.18145	-74.96933	8.28248	6.58381	44.01917	8.72720	7.58476
7.60529	6.60380	0.00000	45.71466	6.90341	4.59003	0.04478	63.35867	5.99001	6.74468	45.35	1070.93297	126.28333	9.33659	6.58090	41.48549	8.88629	7.61610
6.73940	3.49244	1.00000	25.25831	6.05330	16.16349	0.03672	57.02948	7.33506	9.35414	36.72544	1066.10304	3.55665	7.31449	7.70517	38.66263	7.17982	8.03753
8.76787	7.65067	0.00000	67.72681	8.51846	17.77222	0.08558	54.16573	7.59085	6.83863	35.21222	1110.31464	2.31889	6.21209	7.32088	46.39690	6.01833	7.35837
6.53548	6.88095	1.00000	41.59086	8.66991	8.19141	0.02366	55.89812	8.53338	7.84237	37.74615	1182.69101	-25.66689	8.73389	8.90009	67.26975		8.17705
4.59262	8.65537	1.00000	62.59076	11.05092	19.04551	0.02905	59.85743	2.49371	7.87490	41.72063	1087.31675	12.6723	7.04543	6.00235	34.31857	7.89956	8.71806
10.03997	3.00615	0.00000	78.20739	6.31418	-1.19778	0.26043	43.92709	5.09858	8.33127	37.49223	1074.93412	15.07041	7.46322	4.76420	44.68013	8.68406	8.82206
7.06927	4.76693	1.00000	22.09069	7.22962	-0.64857	0.03882	42.09342	7.46780	7.99014	11.12018	1072.03026	76.11996	7.93689	7.40883	32.20060	5.22720	6.54949
5.76264	6.16635	1.00000	74.44816	9.66373	11.99730	0.02118	60.51737	5.12531	6.52667	34.4833	1100.06452	136.84186	9.17915	9.43354	40.08141	9.35795	7.80050
10.11527	7.82967	0.00000	51.14317	6.31903		0.27619	33.03931	7.31995	6.47243	8.62261	1177.99610	-70.20749	9.17298	7.13864	40.41529	9.56113	8.46449
9.47627	7.54946	0.00000	40.35813	6.09999	13.95798	0.15198	63.88223	6.34917	7.75837	51.39323	1191.93842	0.47713	9.20228	5.63198	69.50993	9.59473	8.46236
7.88008	6.29533	1.00000	66.10789	8.73109	3.12159	0.05036	42.84216	7.86992	7.00160	-27.76952	1184.28137	30.79165	4.92268	7.38219	52.75786	6.87207	7.40656
9.77213	6.01946	0.00000	72.34234	5.87578	11.40495	0.20476	43.06733	4.58148	6.70729	13.51825	1137.54814	99.95469	8.35648	7.23581	69.78602	8.16302	7.77763
5.09787	7.23066	1.00000	41.47521	9.68548	13.39903	0.01675	28.83617	6.63572	8.15716	48.98994	1121.75532	2.1699	9.02784	8.63980	38.86252	8.00598	9.89619
8.24958	7.60672	1.00000	39.77909	10.62927	2.07619	0.05856	30.18161	9.20157	7.99793	58.7002	1166.47651	59.4839	6.96940	7.92620	36.45925	9.04876	7.07760
10.13591	10.24053	0.00000	74.94161	4.36180	11.70455	0.28372	72.03449	3.98306	6.06870	-0.71667	1145.12219	-48.52333	9.07471	8.97470	47.58852	8.02541	7.46413
7.31464	7.49584	1.00000	50.85272	8.88932	8.67702	0.03398	56.10776	8.86273	8.27526	6.45407	1142.83491	3.39467	7.36059	7.02474	35.13831	9.23841	7.61168
7.75432	5.12644	1.00000	21.93608	6.59474	7.85040	0.04988	64.05741	8.25143	8.62362	43.61062	1120.16906	-72.97261	7.09618	7.98685	48.04673	5.58978	6.77643
6.31861	4.28212	1.00000	41.60053	9.22967	-0.88047	0.02219	48.50423	5.43662	8.60080	19.32932	1058.11454	-98.1664	9.33387	6.07466	49.93488	6.33886	7.61169
5.69944	6.58873	1.00000	50.62644	8.06126	-6.26763	0.02315	61.59043	5.37108	6.25927	19.32932	1141.71580	-98.1664	6.41942		60.89329	5.81119	8.03811
11.25418	6.72164	0.00000	71.99576	6.40389	3.09693	0.82355	44.42884	5.17006	7.48755	41.16704	1074.03800	-73.20483	7.81709	7.58082	56.52769	8.18157	6.48931
8.41591	7.36668	0.00000	47.38431	7.77087	12.28339	0.06852	64.15197	10.64582	8.39574	29.21399	1075.57487	78.95693	7.32348	5.57967	41.36120	8.44862	7.38337
12.70076	7.19838	0.00000	57.59947	11.51042	17.24337	3.42501	43.91095	6.53767	8.32385	51.38673	1191.73223	0.30367	7.18543	6.35820	50.37808	5.55218	9.54748
5.90490	6.60666	1.00000	40.74904	9.34620	-6.48393	0.02579	50.81038	4.63828	9.12802	48.15659	1149.23249	28.28489	7.11562	11.12025	48.18110	10.19303	5.35568
9.09807	8.62799	0.00000	57.34767	5.66563	12.76971	0.10353	52.99687	6.38698	7.85854	45.40008	1114.09275	-73.58248	6.89316	6.26489	38.61655	10.01763	7.25099
9.40757	4.43341	1.00000	60.66916	7.79408	7.31846	0.15105	32.76936	9.26504	7.92523	41.1053	1127.30709	-7.32097	9.71477	8.50517	35.70397	7.88128	7.38215
8.84164	8.08241	0.00000	27.03223	7.02506	20.32614	0.09924	45.29998	8.58219	7.92980	28.15112	1161.85908	-82.46148	7.06385	6.04666	36.72991	10.64604	8.42187
5.19792	7.92017	1.00000	54.98090	10.45018	22.26333	0.02382	19.57153	6.53490	10.58328	-33.75881	1151.46699	150.99292	8.23888	6.47154	40.92291	9.50327	7.42368
6.18456	6.64989	1.00000	56.52932	8.06967	35.66944	0.02441	48.63635	5.97774	7.97589	35.21222	1072.05876	2.31889	7.32663	6.58246	51.66611	6.60383	5.99098
6.02378	5.09429	1.00000	64.34542	6.88206	15.03234	0.02113	39.89999	5.60685	7.37360	3.7278	1129.65504	98.6738	7.08460	10.35054	28.08460	8.51585	6.65826
9.43664	7.53220	1.00000	47.30920	10.00776	26.49576	0.14233	53.73812	7.53978	7.75150	26.76628	1151.64119	83.36889	7.16154	13.75619	30.07515	10.39414	6.45358
6.19102	7.10191	1.00000	53.63667	9.34994	18.71023	0.03154	28.28346	6.34312	8.69983	38.47917	1169.64161	-1.325	8.09627	7.00787	63.28986	5.87137	9.63030
5.52630	7.34756	1.00000	65.58029	11.18268	16.07382	0.01397	44.09632	3.88429	8.00786	47.98372	1130.09330	10.18527	8.94774	5.62254	45.79401	8.19942	7.45756
4.75697	8.17815	1.00000	66.61422	10.38432	8.39773	0.02701	53.84886	6.45704	9.34483	49.41029	1124.89579	38.15035	8.99487	6.55173	73.91242	9.29790	9.12087
6.04929	7.39330	0.00000	40.30106	6.25445	23.68642	0.02514	61.36689	12.03945	8.45526	36.82167	1106.89424	128.63083	6.95308	5.77943	32.88386	9.76256	7.55750
10.23698	7.17631	0.00000	49.86410	9.91297	7.57504	0.31826	33.41261	8.06096	7.19100	32.54278	1148.75486	111.50861	9.02930	7.60650	55.19220	4.36710	7.31871
8.50995	8.39780	1.00000	22.47099	11.14062	19.89215	0.07482	64.72919	7.72240	7.96696	45.51667	1077.59158	4.86667	7.41927	9.99361	75.51483	11.17972	8.11299
6.07383	8.44251	1.00000	71.62277	11.41965	15.48363	0.02971	67.36442	6.46708	6.64493	-5.85746	1177.41918	144.23058	8.67037	5.71753	50.13318	7.25357	7.28776
11.62421	6.59213	0.00000	75.74076	6.34859	25.12498	1.18525	70.14449	5.62933	8.19047	39.45621	1141.59327	-77.96389	7.92544	7.40619	40.66662	8.31139	8.59826
8.41219	7.47698	0.00000	56.93782	7.45444	26.53384	0.06047	55.22851	11.30828	9.04531	43.16547	1190.12788	-77.70066	8.13668	4.88381	51.64778	9.94862	9.51316
	7.23788	1.00000	40.57277	9.56638	8.55944	0.01608	58.13937	4.99261	5.64072	33.98154	1102.16075	-81.23621	6.30865	7.17740	32.89037	8.48135	7.44678
11.41193	8.50538	0.00000	28.49199	6.95725	10.93459	0.95941	46.11888	7.34070	6.09942	30.29184	1086.07769	71.67164	10.09781	6.43982	39.58103	9.85437	9.05500
5.91912	4.17933	1.00000	50.40417	6.66292	27.43960	0.02964	38.23888	6.83003	7.42462	38.91817	1134.13961	-78.19444	8.16116	9.84808	55.00975	5.98645	7.91549
5.46760	8.48425	1.00000	72.40224	11.27108	26.96076	0.02979	54.51353	6.71322	6.27039	41.8542	1102.43706	-87.66561	6.43849	5.24096	67.62008	10.70112	10.03249
6.92339	9.40657	0.00000	56.97172	5.06416	14.48421	0.02710	40.37054	5.51606	6.83752	33.78333	1091.08036	114.51667	6.71855	7.88432	48.81179	8.98980	8.98399
8.00442	5.40802	1.00000	53.13410	7.45341	10.93410	0.05972	36.63774	7.93566	7.96429	52.47774	1135.27489	10.5511	8.27977	9.73793	75.29147	8.50537	7.18611
4.51308	8.13089	1.00000	37.15199	9.94636	8.01166	0.01860	70.98218	4.24130	6.97032	-25.42778	1146.49953	-49.27306	7.56864	5.86336	40.16031	6.32992	7.91211
6.47518	6.48163	1.00000	50.98131	9.45840	1.96152	0.03006	52.86667	7.60142	6.13683	24.28859	1129.38795	116.11768	6.68730	6.13915	53.24666	5.89536	8.56735
6.09435	6.12148	1.00000	47.48639	8.42259	23.19339	0.02119	53.81467	6.97579	9.04475	50.23271	1158.66953	12.87117	7.50721	8.04596	52.02194	8.35679	9.58737
8.04230	5.78132	0.00000	30.56181	9.33386	13.63814	0.05132	53.63785	10.79854	8.25464	41.15376	1080.95169	-87.88754	8.41421	7.83728	62.86993	6.28918	10.73931
8.14439	6.32896	1.00000	50.51817	9.41292	17.21224	0.05678	63.40074	7.93915	8.31291	-7.51611	1196.38684	109.05389	9.48771	10.31312	29.52398	8.72690	7.14390
3.38181	6.59635	1.00000	50.66275	8.97462	4.14123	0.02798	54.65513	4.59242	8.16622	40.93121	1195.66175	-73.89875	7.36958	8.47580	38.83555	7.92234	6.37346
6.79024	8.41902	1.00000	40.87472	9.55452	12.78040	0.02466	54.44439	6.97364	8.50989	23.07492	1110.10986	88.28637	7.38793	5.95611	36.89253	8.26890	7.40041
7.36029	6.64425	1.00000	52.43992	9.68159	9.46730	0.03514	40.33603	7.13264	5.24012	6.84019	1051.84993	79.87116	7.92428	8.29142	51.87558	9.94956	8.68503
8.19214	6.01922	1.00000	64.20783	9.27800	19.59819	0.06114	50.13537	8.15087	6.42762	19.04222	1112.41193	-98.11889	8.59388	6.17937	35.53545	8.32877	7.99773
7.58072	6.48823	0.00000	71.36022	8.19367	1.56868	0.04647	43.57591	10.13226	7.65173	36.21544	1071.67503	65.93249	7.50857	6.33784	38.02871	8.13810	9.45913
11.38989	5.94799	1.00000		7.70062	21.29790	0.93815	47.08588	11.59700	8.75338	33.35283	1078.49103	-111.78903	7.73905	11.64543	43.98706	7.54184	8.80169
5.45286	6.33450	1.00000	43.11196	9.56159	7.92480	0.02325	58.11399	5.57027	7.67380	33.95015	1069.93557	-118.03917	8.12254	8.75485	37.98309	8.90483	7.94920
5.00025	7.35364	1.00000	30.72600	10.97859	34.11442	0.02642	36.77604	5.15962	7.85772	34.5624	1110.03465	38.28402	9.01252	4.98225	51.99459	6.74356	7.05803
8.98674	6.67617	0.00000	45.94439	7.88682	29.86436	0.10793	25.62840	8.32325	6.12447	4.96667	1095.95651	10.7	9.30130	6.85538	45.07664	9.82025	8.41514
8.36644	6.70665	1.00000	44.11956	10.60086	13.53651	0.06817	35.99410	7.33862	8.18939	40.57788	1151.59447	-73.95958	7.92016	9.56365	50.32982	10.30325	7.57506
5.99993	7.84266	1.00000	63.54061	9.13127	34.25900	0.02607	39.73552	7.50994	9.42172	45.47885	1178.84096	133.42825	7.00500		48.56733	9.59619	7.10090
8.72581	6.66918	0.00000	57.64099	9.13603	17.75868	0.08501	63.84899	8.38823	7.68928	-54.8	1163.37997	-68.3	9.14655	6.95064	48.80986	6.62669	8.70555
7.56044	4.69596	0.00000	52.17171	8.93538	6.18626	0.03983	38.88933	7.58773	7.76612	25.13915	1125.53306	73.06784	8.15287	4.16011	35.00354	10.04856	6.93992
10.40223	6.25794	0.00000	30.55961	6.11380	29.18631	0.36472	53.70419	6.57662	9.77261	11.12018	1185.80791	76.11996	6.21269	5.00253	21.20516	9.92046	7.45205
11.03475	6.76373	0.00000	53.04853	8.20693	4.23898	0.65656	69.44120	7.95929	7.00380	10.10649	1127.50359	76.35484	8.81449	5.82364	40.21745	9.71605	6.98486
9.61511	5.91487	0.00000	62.90919	9.97006	8.39782	0.17575	26.82638	9.18813	8.20063	7.57944	1186.23902	-8.53778	7.79656	5.61737	51.31299	7.85576	7.26094
9.52203	6.78056	0.00000	62.43470	9.33202	33.19476	0.16673	33.28369	9.13744	5.39837	31.12406	1056.94620	-97.90308	8.90358	5.95362	56.53487	7.53858	8.37139
9.80143	10.51552	0.00000	59.94895	6.15643	-0.47590	0.21086	26.65086	7.63714	7.03260	54.90083	1085.58613	38.07083	9.53084	7.19590	38.71925	10.40002	10.00054
5.68422	4.97273	1.00000	69.35617	7.97741	8.88531	0.02498	31.99392	5.79830	6.51777	52.31333	1096.96832	6.92917	7.45160	9.32155	72.81436	7.80870	8.57575
7.85261	7.91644	1.00000	52.61915	9.70866	24.35884	0.04285	39.05061	8.07434	9.07596	41.63976	1173.48135	2.35739	7.23425	9.67775	53.49502	9.90900	6.11085
7.93003	8.43192	0.00000	59.42334	6.52428	27.49178	0.05280	54.38173	11.29535	8.65226	36.20389	1122.16416	127.08472	4.81492	5.67734	51.91737	7.16439	7.30308
5.60978	5.30141	1.00000	55.10554	7.31896	22.09893	0.02310	47.21652	6.90484	7.56694	41.63976	1182.15503	2.35739	6.87670	9.10489	60.09752	6.98670	10.58283
4.87577	6.54050	1.00000	67.71424	11.01901	10.86981	0.02432	57.95081	4.00423	8.90446	-26.22861	1114.64333	-52.67056	9.19205	5.89834	58.81467	5.94539	7.83366
7.56639	7.35797	1.00000	60.96242	8.72289	7.69958	0.04582	54.87560	6.61464	9.40974	18.87813	1164.14930	72.93924	7.69892	6.98402	59.98295	8.67046	8.02098
5.52980	8.19545	1.00000	42.21336	8.14052	16.50275	0.02137	38.33237	5.92129	5.50819	14.95472	1128.87167	120.89694	7.51953	6.03798	52.70399	7.03620	7.42771
5.79745	8.02851	1.00000	41.90286	9.63813	6.52895	0.02549	43.38435	6.32113	8.88393	48.35149	1171.25778	8.96317	8.94766	9.24436	46.47845	9.74493	7.02882
7.30753	6.23502	1.00000	8.95107	10.13252	15.43387	0.03419	19.49673	7.78456	8.78805	19.32889	1090.89864	-99.32556	7.67636	7.83237	34.76773	8.57174	9.05802
6.70679	3.52656	0.00000	44.38230	9.99592	36.13323	0.02346	45.74767	11.03426	8.35508	13.73417	1062.90075	-89.71472		6.80901	30.83175	9.00830	8.54085
7.50298	7.58214	1.00000	63.33173	8.93205	3.97323	0.03954	47.04499	8.52201	8.59111	45.73333	1057.11849	4.91667	8.02068	7.35719	43.77447	9.72260	6.84808
10.85742	6.31234	0.00000	53.64447	10.36024	16.11702	0.55735	52.13966	10.02906	8.21964	43.83125	1121.89067	5.03586	7.34723	6.68085	63.56710	4.71872	8.52183
10.70460	8.05396	0.00000	46.99825	8.79764	6.66709	0.48883	47.36172	8.38209	7.63826	-22.57306	1161.19082	-47.1725	8.23278	5.61570	29.57338	5.97636	7.77419
8.37489	6.42269	0.00000	35.29688	8.81108	1.27798	0.07170	55.90379	9.47628	8.45453	48.98994	1079.65595	2.1699	7.19188	6.86001	76.04495	7.16310	6.24724
5.38535	7.96610	1.00000	63.91922	10.72739	20.01170	0.01632	42.63333	4.68684	6.68296	19.64745	1178.43785	-102.04897	8.08668	6.36894	35.02664	6.73319	7.24875
5.64201	6.88309	1.00000	49.01499	9.30764	12.89468	0.03148	75.24697	5.05471	7.76376	50.72043	1168.95829	11.34046	7.32777	6.31736	36.09737	6.70683	7.56534
4.85314	9.26173	1.00000	62.43247	11.36781	5.14311	0.02767	52.98342	4.64370	6.22842	53.16167	1195.29455	6.76111	8.03373	5.03077	29.39825	7.85507	6.41113
7.16783	6.27087	1.00000	51.33850	9.81747	30.24092	0.03478	40.32673	7.24908	7.61989	13.51825	1061.01832	99.95469	6.67559	9.60827	52.17138	8.40108	6.34047
6.91912	6.12450	1.00000	53.01313	10.63945	29.59461	0.03254	69.18430	7.83689	7.88199	34.08565	1113.64475	74.80555	7.05641	6.87493	44.41735	5.32180	8.42880
6.03114	7.19255	0.00000	48.25424	9.67415	16.64128	0.02721	75.03232	5.82421	7.65049	51.12794	1176.43628	4.21372	8.01914	5.96810	66.92090	7.20531	7.28335
7.10894	4.83530	1.00000	37.87469	8.41836	-9.98080	0.03707	47.93433	7.89968	9.72105	5.84752	1112.46365	-5.682	8.41674	6.41944	62.02430	5.78866	8.67192
6.65669	3.60717	1.00000	19.86079	8.81143	21.34901	0.03316	65.19384	6.73139	7.49709	50.75	1050.73089	2.25	6.29737	5.34049	46.68236	6.28548	6.71032
9.98868	7.68088	0.00000	16.87522	8.44535	16.14100	0.25668	48.84861	10.22702		53.30972	1178.21843	83.62389	7.61459	4.77946	39.10438	8.91124	8.29047
5.94046	6.52974	1.00000	66.73451	8.95894	33.20689	0.01831	45.25412	7.28907	9.03549	53.94313	1197.22883	10.30215	7.15190	9.16059	47.65279	7.43991	6.09752
7.88606	3.92095	1.00000	42.04872	7.79530	16.72590	0.05326	25.20905	7.80045	7.73814	26.2649	1060.72432	81.54855	8.61908	8.68548	59.38347	4.53900	7.22895
8.33743	4.26515	0.00000	44.09252	6.73524	18.79953	0.06707	31.54045	6.50655	5.79137	16.75973	1116.25424	-93.11308	7.08666	5.56500	43.41971	9.22391	8.99935
11.08270	7.27927	0.00000	24.64880	6.63191	4.98154	0.70415	53.82242	5.24914	7.08000	8.79577	1094.09466	-75.69947	8.41233	8.54502	40.38906	7.82379	8.70282
11.59582	6.86120	0.00000	49.19692	10.64743	26.16150	1.14140	37.40264	7.26580	8.31914	40.66482	1093.08326	122.22833	7.60935	6.57806	54.93025	5.67809	9.32288
9.93990	6.91361	0.00000	30.73288	9.18448	9.34165	0.23510	56.60918	10.07811	7.62190	57.47908	1172.69114	-4.22398	6.89128	5.92342	34.18206	7.90788	9.63601
6.67715	5.11736	1.00000	32.76254	8.75496	17.73706	0.03498	41.35752	6.46642	8.80484	35.8	1160.74553	137.23333	8.20944	9.05585	35.66666	8.13968	6.19260
9.15193	6.34205	0.00000	56.07011	6.21893	5.08743	0.11062	48.73557	6.65134	5.76310	6.8485	1186.94100	3.64633	6.48271	5.72049	51.15584	9.70837	8.26472
5.67540	7.14139	1.00000	56.89798	9.38807	17.50524	0.01807	67.38316	5.84133	6.73510	10.15031	1172.60842	-73.9614	8.33406	8.46705	48.04978	9.98602	9.20150
8.89232	6.87322	0.00000	20.11534	6.25266	19.76456	0.09487	63.20578	5.90107	8.24039	48.77644	1197.41169	2.29026	7.29902	8.69079	26.32145	8.19314	8.66699
8.61384	7.33841	0.00000	53.59969	8.02405	-2.98498	0.07780	59.19305	9.68475	5.87613	10.58806	1133.30825	77.24779	6.56358	5.51721	47.33825	8.29512	9.57665
5.04972	7.97097	1.00000	54.96125	9.49726	21.10499	0.02499	64.31583	5.31189	8.08329	8.88988	1181.21506	-79.62603	7.12402	10.14399	46.47911	9.98746	6.38845
6.40448	7.52897	1.00000	52.94297	8.24632	3.76702	0.02767	46.20516	7.41425	6.92575	50.26729	1139.11597	-119.27337	6.57932	9.52163	43.31193	8.96668	8.33640
8.29005	2.28650	1.00000	57.99602	6.46065	5.90625	0.06467	62.45985	7.98946	5.69596	31.64615	1162.46816	120.74221	7.67386	8.63983	59.77956	4.41206	6.87272
8.72293	5.91551	1.00000	30.75412	8.76519	13.20965	0.09148	36.34231	7.79500	8.94231	29.22254	1167.72900	79.5286	10.05683	11.88675	39.40805	8.74344	8.79649
7.14644	8.80400	1.00000	44.16027	10.26770	2.80225	0.03891	52.69550	7.19157	7.71895	44.89784	1123.03341	8.86374	7.38875	6.48211	47.77362	8.34257	9.43730
5.58634	7.75049	1.00000	61.68760	9.82180	14.35927	0.02016	54.34705	5.10121	7.19108	50.74497	1096.30449	3.20639	9.00929	6.37937	52.20357	6.89196	7.52509
9.87393	6.36623	0.00000	68.37662	9.42646	5.57394	0.22066	27.75550	9.75583	10.06891	45.35	1130.22105	126.28333	8.81709	5.64509	43.73899	7.47804	8.98364
5.85762	7.76175	1.00000	31.45409	10.85865	4.43103	0.02454	28.67148	6.44492	7.76274	24.96334	1160.82294	10.18003	7.29598	4.13666	31.47908	8.37634	6.95420
12.86080	8.07811	0.00000	55.97131	10.15602	11.78944	4.02726	30.52812	8.13822	7.74728	53.6052	1153.29769	10.03988	7.26470	4.23083	58.80059	6.82807	7.34432
7.96123	6.32594	1.00000	51.35870	8.24383	22.06839	0.04649	54.76323	6.67180	6.88451	42	1173.47550	21.32778	8.46652	7.43625	36.06110	8.22293	6.83979
10.37235	8.42167	0.00000	47.29764	5.87599	8.26237	0.34249	39.76604	8.04830	8.26283	35.95664	1123.79693	36.7138	8.23338	6.27576	29.45533	10.32841	7.52220
6.87102	7.12988	1.00000	36.30654	10.39798	28.20501	0.03339	38.32193	6.15408	7.38260	33.4425	1104.34306	129.96972	8.42227	9.04443	40.00386	10.44967	8.18708
8.62107	7.18642	0.00000	57.81029	6.49629	8.27372	0.08109	50.88625	7.24369	7.10693	39.45621	1107.50920	-77.96389	8.85977	6.63834	66.40973	9.76869	8.06282
8.07612		0.00000	44.89187	7.71018	19.73782	0.05417	55.29048	8.05839	7.04997	13.48082	1099.14743	-86.58208	8.72855	5.44131	60.35402	10.28086	8.34588
6.87491	3.47186	1.00000	51.71844	9.40420	19.65432	0.04046	30.82879	6.51042	10.01590	7.65649	1151.78858	4.92235	7.46840	6.57866	70.14878	5.20341	8.10523
13.01001	6.25684	0.00000	39.03912	5.11605	24.75243	4.66095	83.05423	3.36507	8.92217	-30.60106	1089.78311	-71.19901	8.47566	8.72839	50.18784	6.74731	8.20820
5.50590	9.01505	1.00000	58.88950	11.73937	24.25428	0.02713	36.73612	4.85299	8.03457	39.57582	1117.07089	-105.11221	9.65056	5.26542	56.35511	8.39771	8.58118
4.76770	6.38803	0.00000	42.85002	7.73157	11.35443	0.02527	51.75297	9.45928	6.80107	27.55898	1131.50128	68.21204	8.69209	6.70103	70.01280	10.77398	8.09776
10.45017	7.69259	0.00000	53.71935	9.80846	27.69066	0.38287	44.28821	7.95199	9.04299	39.43534	1081.77916	-84.20299	8.04367	7.45800	36.59329	4.73299	6.31343
7.91600	7.21697	0.00000	30.53126	7.71613	14.22720	0.04801	58.44372	9.86391	7.58269	40.72816	1051.24496	-74.07764	7.00151	5.23696	48.39982	9.85515	7.14052
7.16241	6.30144	1.00000	47.21259	9.87756	20.59219	0.03728	58.46632	7.42359	8.46074	42	1079.55234	21.32778	9.52557	7.54259	24.69959	5.54169	10.30254
