PAHs	latitude	PM2.5	SO2	CO	CH4	CFCs	PRES	PM10	C2H3NO5	O3	NOx	TEMP	warning	longitude	Pb	NH3	H2CO
6.77323	23.5654	5.18484	6.89988	5.74490	7.57806	85.85713	1193.39898	7.90248	0.32105	5.01970	9.10155	11.51312	1.00000	119.58627	62.54528	3.72342	34.14254
6.35677	40.1675	5.41827	6.88385	8.38490	5.64996	65.17351	1098.04624	5.10072	0.14539	4.72014	6.19982	15.91076	0.00000	34.37389	68.37217	10.77234	74.35567
7.82233	9.6531	7.61398	7.13337	8.07374	6.35811	66.79007	1125.80344	8.63183	0.53000	7.57350	8.20303	21.79045	1.00000	124.3697	29.02624	9.61124	39.69752
6.44468	41.41204	9.83334	7.86426	6.73948	6.84847	75.07590	1186.30240	11.50940	7.56911	4.19917	8.12995	10.22248	1.00000	2.18247	54.40638	7.23527	51.55966
5.15530	45.40008	7.78063	7.43273	6.31665	5.61642	79.38282	1187.88161	8.91589	0.73215	6.61192	8.60291	22.14951	1.00000	-73.58248	66.73222	7.14782	73.12249
8.43054	29.21399	7.03861	7.70627	6.08782	3.14651	77.94059	1050.19022	8.19382	0.42755	4.12467	8.40951	36.06291	1.00000	78.95693	50.56355	7.19040	51.62982
6.50229	10.10649	6.35466	5.65673	6.91372	4.94433	72.51122	1093.65081	5.48984	0.16486	6.21171	8.60653	12.85807	0.00000	76.35484	61.04667	9.16198	31.21722
6.89011	27.85	5.31171	8.86729	6.50899	8.05166	78.41175	1180.76593	7.25472	0.27643	6.24379	9.05315	20.67768	1.00000	112.9	70.67138	3.79155	37.39521
7.56261	48.49144	5.15436	5.80098	6.78423	8.84755	84.02794	1160.69160	4.38602	0.26789	4.56702	8.11268	15.92077	1.00000	9.20427	80.61019	6.57962	65.55692
7.83006	40.64621	9.44657	6.98940	7.20717	4.32787	86.70530	1056.35818	10.02813	1.84940	9.61512	8.13891	0.25376	0.00000	-73.97069	54.64203	11.21393	52.55047
7.17874	36.76775	7.54550	6.30130	4.05834	5.42014	78.97920	1148.26677	8.48952	0.47200	6.81443	6.64429	10.80691	1.00000	2.95924	42.29362	9.55253	57.72992
9.03062	43.61058	6.07105	7.08916	8.01984	8.38239	72.75297	1092.23541	7.00762	0.22277	5.66918	7.91239	22.62717	1.00000	1.33467	34.32860	6.30014	25.38577
4.83884	53.30972	8.25078	8.37587	6.13362	8.00118	85.16222	1101.70220	10.19747	2.18138	8.18253	6.23646	15.22533	1.00000	83.62389	56.96618	11.81263	38.11423
7.95268	51.40944	9.02055	6.90569	6.66217	5.02888	54.05567	1077.88768	9.28202	0.91892	3.75387	8.89190	17.78348	1.00000	46.04833	56.87265	6.95266	39.32950
8.63403	43.50891	8.66416	5.92047	7.49907	6.19771	73.24737	1115.62168	9.48841	1.11018	5.81492	8.91537	-10.94186	1.00000	16.43915	62.43120	7.44102	51.59115
8.50630	32.5007	5.77952	6.65613	7.60086	6.31042	85.86720	1117.42981	6.00000	0.18967	5.95268	9.24110	27.77299	0.00000	-94.74049	43.62171	7.55277	42.48658
6.54638	60.97944	7.42199	6.29798	7.95703	7.76342	74.49353	1100.47224	7.62764	0.31504	5.54752	10.15443	-7.87991	1.00000	76.92421	38.13721	7.84979	53.78151
6.57344	38.38479	4.63717	9.65233	8.01488	7.55489	79.12822	1183.98503	6.62755	0.22645	3.80917	10.03801	31.51256	1.00000	-0.76773	57.67349	5.11921	50.61647
7.99996	48	6.13653	6.78874	7.40767	5.77471	69.34137	1196.98924	5.71477	0.13471	6.01200	9.11820	21.07699	0.00000	-4.1	59.13767	8.85234	47.55545
9.09316	45.53929	7.09704	6.83723	9.86373	8.13953	69.29862	1096.51447	7.50531	0.31326	6.14739	8.68732	13.83731	1.00000	-122.38731	43.02564	6.78446	40.20252
6.97482	26.76628	5.62264	5.82716	8.11683	9.41564	87.23643	1147.39196	7.35761	0.27240	3.78996	6.78991	7.51440	0.00000	83.36889	64.44005	9.01492	25.27730
6.68505	42.52787	8.13775	8.06887	7.38638	6.03392	82.18861	1156.19334	11.00459	4.64839	5.60798	7.28153	32.54555	1.00000	-70.92866	47.17340	7.48636	60.77656
7.59462	46.08333	6.70247	7.60635	7.73215	5.39139	73.41855	1183.34838	7.17751	0.22646	7.05303	9.75906	10.43626	0.00000	122.08333	59.74924	10.10538	65.26216
7.82070	3.31332	8.62650	5.94997	7.06279	8.96992	62.81061	1052.80330	5.12830	0.07567	6.69554	8.62006	17.67353	1.00000	117.59152	49.34497	8.10320	64.85374
8.09255	6.9909	4.94399	7.84836	8.66334	9.13530	73.58757	1093.88020	4.23781	0.14621	6.82925	8.33249	15.97650	1.00000	79.883		5.06768	44.69529
6.40052	-30.60106	8.97139	5.83473	7.32741	7.43958	67.86443	1143.22565	9.04799	0.73577	6.66330	10.45434	18.67078	1.00000	-71.19901	50.86080	9.19149	57.91077
7.68339	40.65995	5.99362	7.61386	6.38775	9.77118	66.84735	1154.08488	4.28856	0.22075	7.15363	6.30155	12.59066	1.00000	-111.99633	52.36487	7.64818	62.72626
8.42288	-21.15	5.11282	7.63556	6.37325	6.16613	77.00731	1197.25045	5.73514	0.16262	6.60131	8.74482	22.25974	1.00000	46.58333	49.58406	8.72924	61.28614
7.22654	53.30972	8.35756	6.77657	5.88150	5.98195	74.08467	1059.12987	8.15195	0.36179	6.29190	7.08569	10.71848	1.00000	83.62389	45.15153	11.00693	50.36301
10.81264	38.54491	6.14506	8.34649	6.65903	6.17390	85.17953	1102.55817	7.23885	0.24115	5.99780	8.54493	12.76088	0.00000	-121.74052	69.04772	8.47717	52.16385
7.51716	-7.01833	6.33773	8.02321	8.26520	8.11177	79.37485	1090.25652	7.27250	0.23589	6.34047	8.90873	24.23296	1.00000	107.60389	48.91107	4.96631	55.34816
6.90508	23.5654	7.03792	6.77551	5.99625	8.51719	68.43815	1168.45306	5.07165	0.17381	6.52616	9.64607	27.02034	1.00000	119.58627	45.47095	3.75741	49.37962
6.38152	34.8825	8.37082	6.96228	5.67362	6.31925	74.75647	1111.77111	11.07989	5.05147	7.77883	7.24849	20.80070	0.00000	128.62667	72.71439	5.99566	32.71591
6.63087	-17.83333	7.63149	6.77679	6.48619	6.39179	76.19076	1189.57087	8.93230	0.72388	8.12105	8.49522	13.89255	1.00000	48.41667	57.67349	7.03436	62.64855
7.83993	18.20854	9.62351	5.49858	7.98830	4.74985	60.42721	1090.28554	10.74551	3.67082	6.06697	5.29737	-3.78875	0.00000	-71.10077	29.06997	5.03804	40.75240
8.69908	29.65163	6.93441	5.96585	9.20749	9.33126	74.91002	1065.54852	5.39058	0.13938	7.49701	7.35201	10.90355	1.00000	-82.32483	78.18964	7.07502	19.42103
6.84252	52.86147	6.68733	5.50986	7.87357	4.39512	72.00056	1187.69674	4.89374	0.10854	4.94823	6.79266	20.32798	0.00000	9.5926	50.36681	8.95363	60.58029
7.29092	35.88264	10.49018	8.11045	7.69827	7.92864	71.56339	1052.45797	9.25587	0.95327	5.15867	9.11506	14.20885	1.00000	-80.08199	47.61035	11.00923	44.75831
5.62879	18.18158	9.05225	8.95262	7.29478	7.78748	71.05257	1086.71901	5.82296	0.20692	10.88540	3.96883	8.21649	0.00000	76.03889	48.28264	8.97777	55.16682
7.99589	45.47885	8.97586	5.40146	7.38697	5.23256	81.40871	1085.50349	8.98906	0.66149	4.00186	8.59984	15.71408	1.00000	133.42825	64.75950	8.25811	49.09216
7.15610	-31.95224	7.74962	6.77078	5.87120	5.09692	63.15369	1162.78588	9.31735	0.96315	5.58089	8.24513	30.15543	0.00000	115.8614	46.41142	7.25167	50.08695
8.13139	14.14989	6.59146	6.24227	8.18280	8.23591	81.21118	1122.51773	6.81348	0.19375	5.59320	8.70750	17.18118	1.00000	121.3152	39.97569	7.05304	37.25040
6.63499	-34.64966	9.44633	8.15028	7.05450	4.71001	72.39652	1123.84940	7.13905	0.27594	3.25109	9.30824	7.73247	0.00000	-58.38341	30.79916	9.43098	45.46620
7.20624	43.61062	8.63509	7.47800	7.39494	5.81771	66.52592	1129.72243	9.07861	0.80260	8.50872	6.17955	19.19483	0.00000	-72.97261	28.66660	8.87804	37.43852
7.22543	12.1277	7.72884	7.89923	8.13815	3.59050	78.44855	1122.47451	6.08017	0.19890	4.95774	9.83565	4.82209	1.00000	78.15794	69.38220	7.25321	40.48539
5.24838	34.8825	9.00648	6.21194	6.80962	7.81528	82.43465	1090.03698	4.66491	0.15219	10.30628	4.20647	19.58660	0.00000	128.62667	29.07384	8.81303	60.84103
6.72512	53.43333	8.91000	8.22308	6.94969	6.71512	77.47380	1145.11498	7.80141	0.31192	7.00913	9.84338	21.69564	1.00000	-7.95	50.97563	7.89203	56.76545
9.14995	1.6	5.70359	5.89324	6.64650	4.35092	61.64617	1154.93320	5.20877	0.12955	7.65758	9.66696	13.53385	0.00000	103.81667	0.00000	9.08391	34.92197
6.00504	55.62047	10.03985	8.84185	8.00075	7.69164	76.72830	1117.56335	8.86049	0.60489	9.12824	3.26808	14.53521		37.49338	44.92112	9.17465	27.57958
7.48002	26.44931	5.54250	6.71546	8.11138	6.51498	71.81314	1186.79597	6.25640	0.15336	5.49263	7.55737	6.62511	0.00000	91.61356	52.48512	6.55859	68.25520
7.47101	44.99012	9.17457	6.96293	8.52840	3.63339	85.96052	1133.14140	4.80388	0.05997	3.92539	10.96875	24.60703	1.00000	-123.02621	37.66975	6.34502	72.55401
7.26740	42	6.81000	8.44039	7.65944	9.19192	75.01991	1073.83711	6.44912	0.23626	8.66950	7.09402	-7.96333	1.00000	21.32778	54.89347	4.36277	30.79865
7.06740	40.1675	3.71405	6.55358	6.42930	9.15407	76.86790	1123.68006	4.39116	0.09234	5.74429	7.16528	14.78274	1.00000	34.37389	34.86621	3.97674	45.74702
6.48712	52.4089	8.19581	9.18385	6.92212	8.19465	82.95279	1176.84522	6.40570	0.21609	5.41962	9.34706	17.59852	1.00000	31.3237	75.42548	7.73918	41.93224
7.78596	15.46063	5.45122	7.00221	7.70413	8.25652	71.32863	1059.87000	5.68316	0.04413	4.13816	8.28533	9.71249	1.00000	99.89166	57.14906	5.58508	57.03500
8.31341	23.18	8.71436	8.89378	7.29469	8.11873	64.26687	1195.06790	7.93593	0.30358	8.99204	4.40137	4.69790	0.00000	88.58	34.36963	7.92950	38.57455
6.64608	38.40917	7.41828	8.22305	6.68425	6.21729	86.10274	1130.61552	11.58280	8.22973	6.22381	6.36576	41.49937	1.00000	112.73333	68.24846	9.28790	54.15355
7.47134	47.30997	6.62491	6.44024	7.70300	10.12614	68.88612	1165.55319		0.13426	8.62705	5.95620	15.82525	1.00000	8.52462	48.87063	6.11409	64.14313
6.73381	6.46346	7.18485	6.64332	6.61437	6.68595	85.14303	1098.18966	6.12224	0.14348	4.18590	9.40673	17.88519	0.00000	-2.31938	43.60487	8.37631	43.43236
8.09995	49.97704	5.44548	7.90404	9.17296	6.45357	67.20821	1163.30363	3.64193	0.12133	4.48522	7.44341	22.96894	0.00000	9.15214	51.94614	6.81167	53.81071
8.23381	51.24197	7.18508	5.17294	6.95124	9.48053	57.63796	1107.63415	5.10491	0.09383	8.56579	8.72407	3.65017	1.00000	4.82313	51.58711	8.93727	47.45520
6.40574	43.91452	10.67140	6.48075	8.49244	8.07382	79.79147	1076.95043	7.66741	0.30235	8.12524	9.99833	32.09722	1.00000	-69.96533	67.60312	5.12378	56.94721
6.75851	50.64336	7.28530	8.09732	7.50610	6.92266	62.62978	1064.91470	9.54008	1.22990	8.58002	7.04032	19.32976	1.00000	7.2278	40.75819	9.75239	39.46665
4.90708	30.75545	7.75167	6.45496	7.72489	6.75633	72.53310	1057.28591	6.50226	0.24964	9.41177	10.00483	9.07130	1.00000	20.22625	33.20907	8.14191	48.86535
7.07708	24.05979	9.23298	7.18749	5.33107	6.02823	88.51561	1132.92126	6.35697	0.19233	6.38472		0.67447	1.00000	77.40858	64.23776	8.60163	46.81681
7.90943	36.33011	8.57897	7.58624	6.44589	6.05635	73.43066	1185.31999	7.47056	0.28341	6.72297	9.26279	2.34238	1.00000	138.89585	63.43854	8.03462	65.43969
5.29217	42.4251	3.63934	6.92884	6.70319	8.29619	63.66317	1143.10905	5.81459	0.14985	4.86763	8.61657	24.46742	1.00000	-71.06616	74.33390	4.07272	52.93999
7.54907	53.53395	6.84292	7.39683	6.65391	7.06729	58.28318	1064.43153	8.93783	0.69974	6.33647	11.61364	7.01503	1.00000	33.72798	45.04404	4.06506	56.13427
5.93245	33.45122	8.02220	8.30895	7.53416	6.06793	75.74748	1121.69757	6.72842	0.23570	10.22159	7.12349	8.07236	0.00000	-86.99666	47.52591	12.14717	45.58349
6.76962	35.74788	6.99587	6.42677	7.06289	6.50458	80.36432	1183.79512	8.57541	0.58118	8.61763	4.16023	19.33373	1.00000	-95.36969	38.96489	13.96312	62.54785
9.13290	44.43579	8.05179	5.83012	7.59821	6.98836	85.45311	1184.39353		0.69772	7.52028	5.87218	4.10331	0.00000	26.01649	54.47087	7.27810	41.83256
9.16131	25.49043	8.04149	8.77752	5.68229	1.31300	69.94944	1097.06814	5.26569	0.21011	1.88297	8.31147	19.02153	1.00000	85.94001	44.21330	7.35771	44.22102
6.17081	32.9156	7.69133	9.28282	9.08133	5.45730	82.89302	1143.60261	6.89554	0.20848	7.83634	9.07652	5.58495	1.00000	-117.14392	49.30750	6.88302	63.76024
6.93260	12.1277	7.95218	6.61838	7.05828	6.77515	73.53539	1187.75750	8.14236	0.37426	8.35329	10.41378	10.70187	1.00000	78.15794	63.53339	6.73640	33.43543
7.48575	14.62072	8.02303	4.57700	7.95703	5.50441	65.46786	1126.21589	10.41622	2.66179	4.87518	6.30709	7.45283	1.00000	74.83554	22.27172	10.07383	52.03061
6.82885	56.11281	6.02350	6.68921	7.06815	5.83534	70.17187	1153.29514	6.42186	0.24065	5.45605	6.66089	3.73987	0.00000	69.49015	36.20042	8.01705	58.87792
7.24995	55.38752	9.18790	6.98162	6.78049	5.21974	65.57625	1071.50662	7.06965	0.13905	4.90637	10.54843	7.18273	1.00000	36.73307	47.86362	6.76827	42.18667
7.66151	53.83333	7.61460	6.27359	7.16439	4.69483	72.37505	1076.23221	8.83741	0.63569	5.61448	7.78683	18.34938	1.00000	-2.98333	70.07271	7.33355	66.42649
7.09202	5.84752	6.81048	7.63836	7.31501	5.97822	60.04947	1065.43857	7.00228	0.23985	6.28291	9.53539	17.20947	0.00000	-5.682	38.32670	9.29288	42.31771
9.17611	6.46838	8.99085	7.02749	7.62983	4.88917	77.26086	1136.52479	6.27241	0.19633	5.13086	8.18255	33.42251	1.00000	-73.26022	66.03156		70.32226
5.39124	51.955	8.13351	7.67480	7.03800	9.11355	51.45128	1117.82873	4.08743	0.18150	6.59781	9.08440	4.60049	1.00000	5.22778	32.77709	6.39868	50.96335
9.47473	-25.54073	6.03143	7.43007	6.16217	7.38826	75.57769	1051.98426	8.16047	0.39494	6.01982	8.22459	-7.07526	0.00000	152.70493	54.61077	8.99366	45.38430
8.51631	42.24113	4.57694	6.19216	8.57095	8.91195	65.51298	1134.56446	4.43555	0.07182	3.43030	6.92237	-3.64332	1.00000	-88.3162	67.09551	7.66941	61.31439
7.48791	52.57583	5.65800	7.15644	8.69154	6.84606	71.37835	1067.73804	6.09262	0.19382	5.39826	7.82600	20.01940	0.00000	6.61944	82.90355	10.04673	42.02548
7.39918	36	7.37627	7.59866	6.36371	7.86375	70.31280	1095.73290	6.73717	0.26146	5.66264	10.19923	-1.49309	1.00000	139.55722	47.86034	5.78427	46.38670
7.37777	41.15612	8.03266	5.88187	5.62269	6.52190	73.91079	1110.63784	5.04501	0.19973	8.49587	4.81136	37.23833	0.00000	1.10687	56.23962	9.06295	53.17260
5.78861	53.5942	9.06973	7.76872	8.09576	4.93734	60.16525	1132.06775	7.56759	0.31645	3.99567	8.89152	4.27873	1.00000	25.8191	53.28350	9.24584	37.43540
8.34356	15.46063	8.44363	7.13912	5.45756	6.20451	74.33127	1054.03272	10.62870	3.22391	5.24878	7.99124	7.08984	1.00000	99.89166	40.44248	8.37282	43.99917
8.01312	25.87498	8.10525	6.75065	8.97124	7.23727	93.87617	1101.62704	9.78504	1.46364	7.91646	11.13005	24.44383	1.00000	86.59611	51.06599	3.23046	60.12710
7.32127	41.94175	8.43278	6.62734	8.56211	7.13364	78.68211	1076.51084	5.92257	0.17913	8.75666	4.76762	5.31400	0.00000	123.50266	63.35373	8.87734	66.80799
7.65281	28.88162	10.15291	7.05101	8.29577	5.40220	73.64121	1190.52875	6.71016	0.21288	3.67596	10.86097	21.43360	1.00000	120.03308	43.78547	8.09884	55.33091
8.27278	42.64685	7.36018	6.96736	7.93501	5.22087	76.89029	1082.10747	11.25897	5.94488	7.68374	8.69868	17.00214	0.00000	-5.55835	56.26322	9.93306	70.74881
8.64811	42.35843	8.58858	7.56658	8.92419	5.28745	75.38722	1165.78287	11.02366	4.78232	7.11858	7.14922	10.35212	0.00000	-71.05977	51.43178	7.45625	55.67311
8.24313	26.44931	8.66965	7.17955	6.74219	5.62335	72.80257	1182.45713	8.57236	0.58744	8.53959	6.17882	17.53791	0.00000	91.61356	44.87413	8.43532	47.56172
6.75991	20.88197	5.81735	6.83318	6.43577	9.53120	72.46599	1081.00765	8.30277	0.41624	3.96674	6.53967	11.85006	0.00000	85.83334	51.59858	8.85751	47.86230
6.72513	14.66	5.98935	6.46141	7.08219	4.03059	68.15774	1129.62789	5.05195	0.14033	6.50806	8.57351	20.78066	0.00000	120.56528	62.41942	7.67582	43.39073
7.08507	-8.43333	5.70558	7.01160	5.02644	8.64418	78.07146	1198.72449	5.37848	0.15911	5.46877	8.30292	7.19520	1.00000	114.33333	49.93776	5.65528	52.71036
7.29910	40.60538	6.21413	8.51054	5.82220	9.31585	72.90154	1075.22246	4.57186	0.09611	6.16208	7.38268	25.05972	1.00000	-73.75513	63.15518	6.96658	39.16094
7.17011	32.52515	7.09329	7.83131	5.73832	8.18042	73.14347	1185.80279	8.07268	0.28952	4.49107	8.92356	17.01193	0.00000	-93.75018	65.59336	11.02795	45.47460
7.44609	34.06635	5.08706	6.39277	9.08576	7.85925	72.11109	1161.23803	6.55768	0.17517	5.26263	10.02489	9.18517	1.00000	-84.67837	54.18897	4.19499	25.51112
6.94796	27.85	5.92348	6.93906	8.64710	8.77157	66.62052	1164.87055	5.69557	0.12859	3.58428	7.13183	10.66646	0.00000	112.9	61.16438	8.92496	51.91222
7.84372	49.07866	5.21411	6.51111	6.77228	9.68558	69.48951	1185.24239	4.02406	0.10680	6.60327	5.96809	7.98068	1.00000	30.96755	46.62326	4.90897	31.44676
7.14650	15.5439	7.73424	8.81804	6.70150	3.93748	71.67706	1074.94779	6.40532	0.12829	5.24223	8.47889	0.33865	1.00000	73.7553	46.37468	8.83014	74.97416
7.70098	51.08468	11.12036	7.55026	7.28168	5.72100	71.68721	1060.89763	10.17433	2.11092	0.61751	10.62294	7.32584	1.00000	7.11393	58.29936	7.58042	76.96674
6.80759	-4.06667	5.69790	6.48155	7.08195	8.22112	83.46513	1159.96410	4.98645	0.10212	3.31538	7.28171	19.02414	0.00000	37.73333	49.78443	11.23322	63.90292
7.48760	55.8736	9.22610	8.49622	8.41482	5.56019	64.32299	1084.53099	9.16668	0.95424	4.06319	9.18908	12.99419	1.00000	85.4265	28.10198	7.42018	62.93926
7.99209	25.13915	5.56281	7.12998	6.03557	8.68376	71.75669	1083.71976	5.87195	0.09044	5.16050	7.61709	25.04210	1.00000	73.06784	61.46547	6.08940	57.37731
6.81883	13.65805	7.97049	6.63482	6.24177	7.09721	74.21701	1192.56187	8.66335	0.51333	8.40827	8.50457	17.14248	1.00000	102.56365	63.62453	8.91585	41.56333
7.76664	28.71271	6.35502	7.49026	6.61762	8.14436	64.25241	1110.79465	6.51705	0.15943	5.48754	9.45020	25.85950	1.00000	77.656	36.42831	6.70933	58.84940
8.80902	5.84752	3.77642	6.46912	7.37594	8.16338	78.56172	1081.56865	7.13591	0.23988	4.77143	8.09614	10.73611	1.00000	-5.682	41.18420	7.21497	77.70143
5.53298	13.70167	6.78824	6.44517	7.55223	8.75249	81.04855	1193.92448	4.97415	0.20340	5.26503	8.81677	6.51364	1.00000	-89.10944	41.02738	8.54544	51.82293
8.97515	4.94273	10.67383	8.02071	6.16874	6.31535	64.87047	1125.52128	8.78740	0.61999	3.21752	10.88255	20.95963	1.00000	15.87735	50.94606	7.03024	48.33003
8.82860	15.5439	8.46178	7.77343	8.99055	6.55722	70.36609	1199.75830	8.41305	0.51561	6.55167	8.74661	34.81860	1.00000	73.7553	24.53754	10.24792	52.44031
7.21520	50.75	7.74650	6.29405	7.00460	6.12763	74.78208	1155.18989	8.72739	0.59898	7.04783	5.87435	26.25224	1.00000	2.25	45.84708	11.85818	79.51622
5.57449	34.8825	5.52929	7.31488	6.95371	7.46159	56.87796	1169.03660	7.04113	0.23291	5.22927	11.15156	9.06511	1.00000	128.62667	34.49146	5.01193	76.34520
6.01289	33.37526	10.06558	5.33982	8.52582	5.73582	75.66702	1188.57248	6.84115	0.21989	4.24533	10.36419	-3.80780	1.00000	74.3092	71.77856	8.44878	63.91413
7.38072	51.26	9.46226	8.45569	7.09510	7.03183	70.76563	1146.76705	8.24160	0.38905	6.51787	9.59226	18.41161	1.00000	-2.1875	64.07829	8.09696	59.88548
7.40246	25.75728	5.49965	7.13059	8.26917	5.32053	80.52632	1070.47785	3.08757	0.05398	4.18431	6.45857	26.51548	0.00000	75.37991	54.59436	7.77234	51.69269
6.25663	60.97944	8.43116	7.52016	7.09330	4.93110	71.56887	1092.90975	8.31381	0.44760	4.77097	8.60019	12.11810	0.00000	76.92421	53.41176	8.18611	48.56118
7.43404	37.35813	4.09222	5.99830	7.11410	10.00709		1073.22066	2.82895	0.10092	5.41204	5.54954	9.43350	1.00000	-6.03731	64.30906	6.78260	52.85662
6.60038	6.46346	5.70504	6.26016	8.36255	5.65659	68.60575	1145.13627	4.95167	0.13647	6.12827	9.35910	-1.31552	0.00000	-2.31938	81.70757	8.97034	32.55228
6.85341	52.86147	8.02945	7.06763	8.93161	8.31752	80.60208	1181.35460	6.66671	0.15692	6.57215	10.14887	15.54022	1.00000	9.5926	56.27982	8.22714	41.35230
7.55062	21.59983	8.09449	7.49244	7.14626	7.14349	86.44630	1055.25331	9.48456	1.18139	7.80598	6.35735	11.90955		71.21169	33.06135	10.91327	60.67907
5.68351	37.31065	9.18622	7.74872	5.92828	5.04856	78.92224	1121.65468	8.54476	0.53785	3.57905	9.24654	7.47507	1.00000	13.57661	29.21844		71.80040
6.48125	27.34089	7.43774	8.07351	6.53037	7.33076	78.25136	1121.06104	6.62429		8.39190	5.09903	15.75532	0.00000	117.4831	34.29774	8.31698	30.70409
6.84850	51.30001	8.90898	7.12321	6.56239	7.96971	68.67490	1074.41372	9.70582	1.37974	8.52352	4.59614	19.07625	0.00000	13.10984	48.90528	7.44160	56.10203
7.36635	44.35056	6.51990	6.61517	7.72961	8.70440	82.84506	1138.86607	4.99528	0.18115	5.25176	8.59216	4.13494	1.00000	142.45778	56.31419	7.71215	44.97647
7.10987	-32.45242	9.35516	8.35515	7.33286	4.57212	69.40264	1107.10495	9.58658	1.20063	5.68811	5.32808	23.72812	0.00000	-71.23106	62.19011	4.61720	52.05140
7.59234	34.95303	4.68469	8.52823	6.07751	8.25908	72.39856	1112.58939	6.15609	0.15682	4.59296	8.60634	28.61140	1.00000	-120.43572	51.75355	7.18898	49.05248
8.37757	-29.2975	3.17552	7.91857	6.27515	8.24692	78.70089	1063.41752	6.40717	0.17656	5.65841	8.47910	39.35209	1.00000	-51.50361	56.66928	2.71888	40.39526
7.25539	51.955	5.42108	7.82167	4.73984	10.67809	68.61013	1147.59174	2.83279	0.04418	8.04323	5.40297	5.43053	1.00000	5.22778	41.18717	8.61772	63.72973
6.33912	43.96222	6.28903	6.00033	6.35890	5.55434	67.14419	1157.45854	4.20962	0.16484	5.10334	7.66852	25.20954	0.00000	43.63417	49.74163	8.70146	57.57213
8.43311	4.96667	6.94306	8.07496	7.20015	7.21350	65.10320	1141.71992	7.75027	0.26025	4.53290	10.94841	28.31062	1.00000	10.7	44.63730	5.66820	64.03662
9.08940	37.65639	7.24283	6.76690	6.95529	4.96892	63.56399	1114.09886	6.55878	0.22304	7.65722	7.81136	35.65482	1.00000	126.835	67.49165	8.88167	48.85776
7.49520	32.61603	5.33805	7.66144	8.72252	7.19553	75.39306	1158.40683	6.19689	0.18893	5.68480	7.88569	28.58786	0.00000	44.02488	51.29128	9.27486	26.01286
6.40040	31.92923	6.53624	8.71884	7.35370	10.39849	73.78450	1084.00633	3.71169	0.13021	7.96805	5.33583	31.54041	1.00000	34.86563	40.46670	7.43823	45.89606
6.57367	39.71734	4.56954	5.35042	9.12321	11.15714	77.01105	1125.47344	2.28702	0.10594	7.13956	2.68337	1.23972	1.00000	-74.96933	54.13727	6.70587	50.38189
8.16304	53.7446	6.29876	6.59436	7.84926	9.31169	78.99784	1148.16176	4.59059	0.12282	7.12430	7.98777	15.26513	1.00000	-0.33525	34.60136	5.46134	64.72832
7.85925	49.88307	4.65027	7.20409	7.09034	6.05601	65.24981	1091.46158	6.79502	0.21743	7.71129	8.61993	13.70287	0.00000	-119.48568	47.91469	7.31153	47.82499
4.68896	35.06544	5.85147	6.87743	7.09558	3.05641	72.84380	1081.38083	3.67234	0.18381	7.03871	9.21347	19.55956	0.00000	1.04945	37.43612	5.55720	66.63607
7.90419	11.93381	7.38261	6.39461	6.45140	4.67466	70.81720	1094.11261	7.35963	0.21569	6.61879	8.05506	22.22051	1.00000	79.82979	58.86037	8.06224	52.43474
7.55837	10.22677	8.72745	8.50688	6.66725	4.06354	62.19673	1123.23355	7.73198	0.31636	8.11142	6.71798	12.68358	0.00000	-67.33122	40.00539	8.05062	51.06602
7.75277	41.66394	7.22451	6.54239	9.05501	5.13891	69.57959	1124.30096	7.35334	0.24043	7.84747	9.20814	20.12455	1.00000	-83.55521	63.90891	5.91119	35.39168
7.65676	42.55308	4.67918	5.57088	7.98187	9.45057	70.74573	1062.28404	5.30894	0.23632	7.07276	6.96882	22.42771	1.00000	-87.93341	83.31737	7.76457	48.58110
