C2H3NO5	CO	longitude	TEMP	NH3	PM2.5	CFCs	latitude	warning	SO2	CH4	NOx	PAHs	PM10	Pb	H2CO	O3	PRES
4.85282	6.19474	19.91667	-0.56504	6.94796	7.24858	51.55732	-11.78333	0.00000	6.53967	6.07936	6.69750	4.65389	11.25370	66.41393	47.11115	10.13087	1099.06064
0.26480	8.39430	120.89694	22.20072	6.65018	6.19169	63.00044	14.95472	0.00000	6.06307	6.28279	7.09457	5.30924	7.97140	86.83970	29.10984	9.79982	1165.96490
0.20820	6.00507	72.54064	8.56596	6.13038	7.81937	57.03025	31.82539	0.00000	5.79197	6.38196	5.95066	5.28876	6.98220	58.76910	63.74960	10.99029	1134.02991
0.69469	6.69339	103.81667	7.56015	6.33517	6.76985	51.29427	1.6	1.00000	8.00830	8.03632	9.66356	8.70580	9.16038	62.11009	33.77432	5.74549	1146.42880
0.14466	4.71620	79.82979	31.31482	6.09443	7.17737	41.56663	11.93381	0.00000	5.93410	4.09752	8.97052	7.87482	5.20156	50.04309	28.83524	7.64700	1178.09428
	7.52427	17.58522	18.19995	7.33552	8.19657	57.10606	40.53123	1.00000	8.88380	8.82479	9.53370	10.20738	9.85113	64.28928	30.10465	5.82001	1075.86817
0.76950	8.63710	12.1369	26.36049	6.49249	7.45429	45.29870	51.04962	1.00000	9.85365	6.25396	8.54838	6.55447	9.26052	38.62655	54.15061	4.28703	1100.15992
0.33600	8.05024	32.86389	5.58278	6.49160	7.01122	35.74935	53.95278	1.00000	8.49256	8.49773	7.83225	3.74196	8.17047	39.19338	62.65192	9.00122	1125.55426
0.58965	7.94700	35.34722	2.44989	8.72570	5.79720	58.96340	-23.85972	0.00000	7.74523	4.13418	9.34133	6.64927	8.97839	58.30139	46.99264	4.57821	1123.37364
0.28443	6.31103	8.88104	8.55864	9.44305	7.78868	50.59906	45.79377	0.00000	4.65256	6.52410	8.34490	6.41011	7.78327	71.80308	42.92652	5.52132	1128.27987
0.29281	8.63941	-13.2356	25.01251	7.34983	7.73680	38.46179	8.48714	1.00000	8.86539	7.42987	6.81762	6.94994	7.67275	56.46324	47.80518	5.46203	1176.88718
0.78769	7.98924	15.28318	18.55603	7.32538	6.49971	43.07504	-4.26613	1.00000	6.53811	6.66069	8.92711	5.58239	9.33528	55.91222	39.36880	6.50890	1153.95812
0.17522	8.02278	77.5609	15.64764	6.40124	6.95687	53.10555	11.00599	0.00000	5.93788	6.81023	8.77940	6.42000	7.23034	51.14538	58.57674	9.04072	1050.43114
0.47695	7.38712	-78.87836	5.86561	8.53238	6.40001	50.53074	35.05266	0.00000	7.20948	6.65627	11.47453	5.09333	8.77362	37.54509	41.81120	8.93609	1090.49433
0.67106	7.91848	-73.89125	19.93371	5.43582	5.25214	39.43994	40.67705	1.00000	9.39674	6.89445	7.54355	6.46017	9.03327	63.82483	65.10684	5.22307	1147.88346
1.24170	4.86353	6.26764	8.42784	7.23035	6.08787	39.13131	4.92675	1.00000	8.37638	5.15609	8.31401	6.93483	9.78441	46.04945		6.32492	1130.50997
0.11415	7.12628	5.06258	2.81730	6.57048	7.26028	43.09408	7.50251	0.00000	5.95551	7.49315	7.67863	8.92715	5.15318	52.91982	49.50548	4.49986	1159.46330
1.02139	7.85046	-44.31389	23.15751	6.26093	7.84287	49.27452	-19.7625	1.00000	5.44562	10.48997	9.76013	9.61113	9.57684	34.70944	32.33901	8.58786	1174.14894
0.12879	7.47502	6.8625	16.00399		6.83389	52.41765	51.47805	1.00000	5.60910	2.54129	10.62942	4.90898	6.07908	58.59421	50.89528	1.96917	1118.78022
0.05025	7.16402	2.59753	21.79523	7.10569	6.35702	60.34582	8.88649	0.00000	5.64702	5.32386	7.23037	7.84364	4.95641	52.18785	32.73085	6.54166	1083.42446
0.32526	6.94997	48.87498	16.45662	5.20609	6.44772	66.70341	38.45598	1.00000	7.66251	7.43842	10.28017	9.32643	7.65853	39.58564	37.22133	4.66387	1145.92341
0.21635	6.85491	38.94324	-3.25037	7.39404	6.15023	58.12075	44.98901	1.00000	7.57795	6.32350	7.28512	5.17871	7.40835	71.66995	35.09624	6.66113	1072.46201
0.59345	8.52169	-88.70464	14.37834	9.13209	7.75473	55.63671	34.25807	0.00000	5.59885	5.63438	9.04482	6.69807	8.89289	54.85324	65.91220	7.84766	1079.39081
0.20707	5.84231	30.38167	29.96585	5.63463	8.07165	47.45978	59.80917	0.00000	5.86823	4.84981	9.41877	8.75255	7.21398	67.80974	43.82912	5.52646	1158.95522
0.16502	5.64223	2.45012	20.51424	8.59707	7.71531	56.65066	48.90982		5.69940	6.08601	8.26619	5.33929	6.93650	44.98021	54.07803	8.32680	1109.48952
1.08746	6.59169	139.6853	9.71549	8.25238	6.85158	46.54830	35.815	1.00000	11.68430	7.18881	7.53396	8.54358	9.67738	70.97909	44.18318	4.17849	1137.17217
0.10695	6.55586	13.10984	10.46349	5.85724	7.74549	69.35300	51.30001	0.00000	5.96223	4.20076	6.94210	6.06791	6.40348	56.04058	54.61721	7.92049	1131.53675
0.36672	8.25190	122.05228	9.27638	6.62859	8.04350	59.89540	37.19723	1.00000	8.49364	8.31091	7.51186	7.74886	8.48283	68.70505	49.47119	5.85940	1052.75705
0.12675	5.58595	-2.98884	3.26280	7.17892	6.38413	47.23177	43.32686	0.00000	5.55710	5.04215	9.90516	8.31036	6.02041	43.54062	57.89668	6.61778	1062.16076
0.09688	6.11288	16.54165	13.74026	5.05775	8.34243	27.69246	68.79833	1.00000	10.47202	7.40447	5.11000	6.00564	6.54955	63.71714	56.67251	4.80650	1194.36983
2.49024	8.04204	-0.33525	23.40047	5.81331	6.77931	64.95534	53.7446	1.00000	8.17372	9.96904	8.53958	9.49881	10.56851	23.76092	48.42140	6.68540	1167.67076
0.04695	5.64079	-68.3	4.50253	7.03731	8.06881	51.51170	-54.8	1.00000	7.27141	4.36070	7.97251	5.43061	6.43989	21.14866	48.82912		1143.23758
0.07043	7.00718	8.62118	20.02181	7.44343	7.16995	68.13805	45.44694	0.00000	3.62171	7.49614	8.22574	8.69858	3.89600	61.58867	46.99895	4.51535	1127.69009
0.13838	7.90748	-68.30472	8.97987	7.06966	5.72258	52.43959	9.91861	1.00000	9.19464	6.84522	8.03825	3.39788	5.88069	60.00967	28.57303	6.62674	1124.72220
0.10361	7.30768	118.53333	23.58108	9.68481	8.11198	70.69173	27.92333	0.00000	7.59528	5.26080	9.09961	11.22682	5.72946	43.90419	56.02062	4.63068	1190.88119
0.39926	6.98417	2.18967	4.64484	4.86104	7.18881	56.24198	48.8765	1.00000	9.36506	3.79049	7.46460	7.03027	8.46187	64.90978	37.83525	5.51895	1088.22559
0.52823	7.55010	137.4	26.01053	7.57825	9.10004	67.24744	34.81667	1.00000	10.02415	6.18373	7.73488	5.93659	8.89065	42.95708	45.39451	7.39928	1179.79191
0.13797	7.27646	36.73307	2.98125	8.33930	7.62032	39.02898	55.38752	0.00000	4.93539	6.60998	9.84257	9.03736	5.31123	76.72375	24.14522	4.89775	1132.56755
0.22145	6.97751	77.23826	3.57979	6.30953	7.49690	24.59125	11.50526	1.00000	8.63956	9.30296	7.81501	4.20620	7.65814	26.46154	41.47461	6.57905	1188.63830
0.25937	6.96429	10.58082	2.99214	6.66111	6.95352	56.56307	35.72917	1.00000	9.67611	8.43094	7.82951	4.17309	7.70398	38.22610	53.08320	7.38045	1113.83490
0.70003	9.43849	-1.99421	19.26521	7.12093	7.39668	59.51893	51.35084	1.00000	15.59444	6.27344	6.17102	10.43592	9.06859	72.37348	45.40398	1.11781	1130.94271
7.26211	6.96617	6.26667	-2.75603	6.02220	6.68284	33.92018	51.21667	1.00000	9.68990	4.08038	8.00506	9.53626	11.65863	40.40616	67.99396	3.87859	1057.56133
0.17090	7.39749	46.5813	2.15791	7.95478	7.46739	61.99809	54.8421	0.00000	5.02056	4.68596	10.70861	8.28315	4.52241	54.39979	50.47520	7.56125	1198.78278
0.30182	7.77240	48.87498	20.62082	6.78113	6.10463	41.79550	38.45598	0.00000	6.03894	4.05274	11.80065	5.64810	7.75687	59.34745	45.91477	9.10673	1077.22778
5.52916	8.03702	-74.07764	14.72000	7.24485	5.20971	42.63120	40.72816	0.00000	6.91401	4.95208	8.46286	3.22020	11.37376	60.57308	42.45879	7.48577	1179.04230
3.78364	7.47022	-76.78319	9.25842	7.13065	7.17399	50.72415	18.00747	0.00000	7.51013	5.71161	9.88726	3.42278	10.99089	65.92495	78.65558	8.89619	1072.20463
0.30023	7.71870	7.11393	14.96191	6.36520	9.00250	69.00642	51.08468	1.00000	9.22585	4.54770	9.64620	5.66077	8.04632	41.30599	40.37359	4.86255	1123.54362
0.15492	6.64389	-82.42491	18.84547	7.49024	7.01695	91.55478	42.97086	0.00000	4.33682	6.52095	8.53656	8.33550	5.66038	58.66867	36.77499	4.79286	1072.60751
0.11948	7.42587	168.31366	-9.99601	8.31473	8.11704	56.90384	-17.73648	0.00000	6.04070	7.32128	8.57419	8.12924	5.13801	26.92704	46.68875	5.51904	1097.35417
0.23201	5.65257	104.09701	4.46577	3.99519	5.23889	46.57668	-1.26424	1.00000	9.67752	6.41974	8.20853	4.88889	7.81181	50.22932	58.06609	6.76425	1067.99380
1.47211	6.44650	17.4674	21.06314	6.10029	6.42781	30.93276	50.86079	0.00000	6.38599	5.28288	6.33825	2.62903	9.97432	60.77499	34.56784	9.75509	1130.47915
0.27220	4.61667	122.05228	27.83876	7.04198	7.44634	40.06750	37.19723	1.00000	10.00798	5.65226	9.91391	4.72507	7.53988	44.15449	58.31841	3.85170	1150.65114
0.99343	5.82469	11.04979	30.57681	6.74453	6.14714	70.27264	44.59445	1.00000	7.09701	5.16183	8.46650	6.83550	9.60726	36.63770	54.80758	6.60309	1184.53582
0.16321	5.97932	124.3697	16.84504	6.68656	9.26608	24.46067	9.6531	1.00000	9.72917	8.94201	8.28061	3.52974	7.15781	64.68031	42.18969	6.53757	1194.89505
0.38350	7.32245	-82.07842	22.86357	6.90922	6.61162	62.97217	26.91756	1.00000	6.69537	8.19481	8.35090	8.78216	8.54614	43.93190	59.65472	7.03777	1132.47321
0.31773	7.07240	79.87116	18.12156	5.99086	7.05457	69.99945	6.84019	1.00000	9.97678	8.24045	7.09511	8.31005	8.37527	42.58293	29.98198	6.04713	1194.86525
0.18926	5.88674	-119.27337	20.48212	6.93868	4.99271	65.31786	50.26729	1.00000	10.76856	6.14966	6.68082	7.09507	7.58258	67.18778	41.83353	4.04373	1050.25700
0.16936	6.92299	-76.51552	-3.48904	8.29285	6.22354	42.77380	39.32011	0.00000	5.87774	6.24448	8.31829	6.20001	7.17478	73.71018	44.83139	10.92067	1070.94078
0.49855	7.97257	34.8732	19.96977	6.49437	5.60037	59.04211	32.05971	0.00000	6.44630	5.68193	10.60186	5.13609	8.78702	31.19212	55.67870	7.87951	1158.62088
0.11605	7.06021	-47.53028	3.65755	6.78513	8.78830	41.84735	-22.45667	0.00000	7.13739	5.79404	6.00401	7.76517	5.77376	62.52344	46.58831	5.92977	1153.10611
0.21013	7.36367	4.62744	21.04997	7.46774	7.68597	39.70481	36.06386	0.00000	6.06979	5.98451	8.11372	7.69978	7.06282	68.87978	45.53025	5.68180	1127.82309
0.37874	6.99843	76.03889	29.87058	7.15837	6.92710	33.18327	18.18158	1.00000	10.38266	8.46850	8.93569	8.54487	8.50545	64.03181	64.83485	4.71985	1195.62793
0.35960	9.63521	10.03988	-3.21089	6.49652	6.30845	76.66962	53.6052	1.00000	7.56331	3.30383	8.38871	6.84796	8.15022	50.49735	42.58895	4.06579	1076.85523
0.18665	6.18638	125.51176	19.14068	7.17877	6.91206	44.78283	42.64031	0.00000	5.57532	5.79480	9.86900	7.46570	7.28391	56.59027	49.97096	10.07202	1167.83667
0.26446	7.63616	-52.51028	23.45095	6.36377	7.67540	66.58937	-28.81833	1.00000	6.43541	8.32176	6.55268	5.65151	7.99249	52.22276	22.54833	8.32409	1113.97824
0.57170	8.65856	-75.11028	36.14226	3.38409	7.55333	43.41082	-15.21194	0.00000	4.87756	4.35915	7.15068	5.81245	8.91299	59.72359	74.37248	7.08482	1190.19566
0.95031	7.55923	-79.62098	20.60664	6.03112	6.61423	46.39904	9.15093	1.00000	7.85414	9.18393	10.60167	9.79223	9.43701	34.92784	47.79585	5.27062	1158.76402
0.27345	6.43727	19.27498	4.77000	8.09416	6.50264	66.24222	50.20528	1.00000	8.35596	8.43115	7.80076	8.01049	7.97662	71.36463	41.96427	6.42294	1126.47540
	7.71249	6.74549	15.30215	5.81847	5.06360	46.25529	49.5099	0.00000	7.13533	4.27710	10.94150	3.32104	10.64478	79.74931	60.70316	8.50093	1103.35121
0.69642	5.22551	120.74221	5.53824	6.55581	5.90112	42.84559	31.64615	0.00000	5.72076	6.97491	6.13904	6.13498	9.25115	61.25247	35.73657	8.10388	1095.81071
0.24124	5.48468	101.18445	-1.61152	7.39930	6.37508	61.51326	13.44581	1.00000	8.43917	7.70993	7.66642	8.05365	7.56792	36.00219	50.32064	5.44329	1180.63295
0.27250	7.73603	5.06258	20.30636	8.01083	6.34496	49.03167	7.50251	1.00000	8.05958	6.12135	9.31052	4.53570	7.56349	45.19323	35.28493	5.27786	1150.80765
0.38897	6.22284	-1.5443	9.89348	6.45955	6.04105	37.36308	50.75767	1.00000	9.35346	7.44994	7.85294	8.11126	8.41466	50.25891	62.13682	4.81386	1095.09476
0.10496	6.55180	27.02444	9.95637	6.86163	7.45124	73.53743	39.59611	0.00000	3.70081	5.70756	9.00965	6.23829	5.10692	56.76305	25.88698	7.18188	1186.25940
0.17260	7.53614	5.2875	10.75492	7.18417	6.38820	38.66391	51.65333	1.00000	9.64299	8.76422	8.75203	2.91357	6.87547	53.12002	32.01199	7.30149	1144.87703
0.16945	8.02789	30.28491	29.87387	6.49488	7.76235	83.70671	60.02427	1.00000	10.26189	6.57820	9.04896	4.65560	6.95449	23.52897	39.63799	2.93277	1123.54725
0.13032	7.71593	8.4493	18.09077	6.75752	6.16620	56.49048	50.09019	0.00000	7.56869	3.72050	8.59468	10.12447	5.90640	31.17612	61.82287	6.34464	1113.94086
2.21465	7.56844	-13.2356	18.01991	5.85495	5.28741	46.96382	8.48714	1.00000	11.07871	9.21262	10.94800	11.92721	10.43303	46.92066	46.69152	4.28460	1050.54205
0.44422	6.42952	-2.98884	6.73175	8.42329	9.03993	41.74167	43.32686	1.00000	7.20636	5.73174	8.35622	5.20745	8.53997	9.23029	28.53359	7.80328	1084.04693
0.46565	7.64791	16.54165	25.49560	6.89016	8.03675	61.22368	68.79833	1.00000	7.13231	3.94978	8.18688	6.31591	8.69170	41.60030	41.47490	6.94179	1125.56822
0.81467	7.48959	126.28333	30.77099	6.56614	7.70917	46.88001	45.35	1.00000	10.14651	5.11822	6.92786	7.43974	9.33146	43.53623	34.84933	5.56868	1130.01461
0.18952		69.01354	19.79988	8.10330	7.67372	54.71049	38.55632	1.00000	8.89247	7.20685	6.68059	5.29032	7.70428	31.69112	39.08690	7.39699	1120.39832
0.49863	7.46405	136.61667	37.73154	7.06384	6.34442	71.69646	36.53333	1.00000	7.70128	4.46507	8.09544	6.51965	8.83043	55.98809	37.89057	5.67651	1193.48772
0.30889	6.70326	-71.05977	4.01845	6.08355	7.06204	42.50418	42.35843	1.00000	7.16456	8.84569	7.07180	6.95036	7.98654	43.76683	46.13480	7.14577	1197.93808
1.13401	7.11003	9.15214	10.77319	6.54288	6.01106	56.37757	49.97704	1.00000	9.02734	5.20614	9.05025	6.69615	9.68657	78.39007	53.22212	5.46186	1151.60414
0.18414	7.85669	29.47306	26.00249	7.54708	6.87900	54.54666	0.49113	0.00000	5.38468	4.80544	8.82719	5.74192	6.60495	37.75358	49.33793	9.20523	1081.91951
0.28496		18.69303	22.89633	7.39126	8.79894	78.34767	12.18441	1.00000	12.39499	5.64815	4.84698	8.16993	7.94978	64.41157	36.50954	3.65010	1056.90341
0.82686	8.08313	-15.58602	19.39461	7.25894	8.91809	80.17887	27.76056	0.00000	6.32602	5.57921	9.12672	5.09708	9.28477	57.15700	57.03137	8.79670	1136.53322
0.66226	7.30482	27.18052	3.98757	6.54497	7.28824	42.09539	39.12074	1.00000	5.99501	5.30863	9.28728	6.14724	9.01304	7.66136	81.45291	8.79331	1085.40043
1.01934	7.26796	-73.0515	18.03628	6.36031	7.71490	29.32472	41.55815	1.00000	5.16621	10.74638	12.40527	11.27313	9.54485	51.43513	49.18466	7.54102	1122.55893
0.14244	7.73634	86.00214	22.80318	7.72220	6.60931	36.91204	46.51872	0.00000	8.55569	3.96417	7.10661	9.17680	5.98159	20.62144	41.54503		1137.28528
0.74658	6.64598	10.58082	20.99080	7.78519	6.08164	21.46491	35.72917	1.00000	7.48535	6.22080	6.77242	6.44516	9.24061	54.85120	63.61530	8.14552	1099.18082
0.09927	5.27939	-90.10674	6.31653	6.82007	4.85904	37.57442	29.84576	1.00000	7.01773	4.71714	8.88695	5.25410	7.14139	52.05190	59.49318	4.44149	1196.81422
0.09652	7.05234	73.06784	19.21516	8.14332	6.02705	54.35051	25.13915	0.00000	7.17198	5.28211	7.69291	10.22432	5.48544	27.05175	59.96172	5.11251	1147.20457
0.13902	6.02875	34.4587	15.60432	6.82634	5.13889	60.35377	-13.7804	0.00000	4.83565	6.78290	6.79100	5.89732	4.35532	18.36253	58.33963	10.54459	1156.95331
0.28572	6.54538	104.09701	17.46890	4.78553	6.47336	58.78902	-1.26424	1.00000	9.33122	5.17300	9.41344	5.49622	7.84129	11.84907	64.50096	4.94619	1106.75099
0.28966	8.07926	6.83042	8.87943	6.24126	5.60239	48.80476	6.15038	1.00000	6.96407	8.49546	8.15460	9.69286	8.15927	32.73601	23.85493	5.86177	1096.43130
0.41492	5.92499	2.95924	21.52080	4.92415	7.99344	65.60536	36.76775	1.00000	8.34069	8.47899	7.18954	6.09190	8.44416	51.78310	63.09420	6.46748	1090.20718
0.22923	7.34908	30.28491	13.45415	6.82243	9.56324	51.97763	60.02427	1.00000	10.29102	7.47510	6.40092	6.42290	7.61440	70.15070	35.22828	5.49017	1113.62479
0.19220	5.82218	-89.71472	8.76077	5.83487	5.71889	56.79455	13.73417	1.00000	7.74851	8.21836	7.47397	3.63249	7.04253	58.54877	72.73488	8.45457	1141.39837
1.02435	8.45924	36.25361	7.49124	8.41358	7.63756	44.72564	47.48444	1.00000	11.92814	7.88253	5.94409	8.50897	9.62626	15.31499	75.25173	6.12485	1077.90584
6.21957	9.98366	120.57224	29.26546	7.89658	8.26440	50.54517	15.72892	1.00000	7.30685	8.60838	9.85744	9.78735	11.49519	40.71795	48.36958	7.46408	1100.53780
0.26296	7.45597	-0.59543	18.87116	6.58710	6.39988	36.85791	44.80477	0.00000	5.19500	5.70142	6.44853	6.16658	7.99943	49.35614	68.61786	10.83271	1067.52246
0.31399	6.90666	-97.35992	32.88137	6.86050	8.23202	52.96128	19.8173	1.00000	8.96526	4.24726	9.15928	6.18754	8.45929	42.84214	40.15183	4.70602	1127.80771
4.10503	6.86700	-88.42814	10.69789	7.12848	7.62049	62.77251	42.16808	1.00000	9.36103	5.55248	7.00556	8.35502	11.07420	63.07830	28.95022	7.48087	1063.16937
0.23906	7.03965	9.15013	24.76858	6.50524	6.80746	72.63303	13.70727	0.00000	5.25772	6.16343	6.31889	6.39585	7.55681	26.12112	52.79753	10.51166	1066.82981
0.16914	6.85471	11.37703	4.57781	6.10188	6.16928	32.65104	48.06919		6.31216	5.04409	9.80665		5.64004	53.42621	58.99077	6.32871	1104.70320
0.26705	8.32675	-87.65644	35.95102	6.31693	8.80742	35.61010	41.80753	1.00000	7.37970	8.60560	6.95828	8.16287	7.30494	52.66287	28.98926	7.07250	1086.59165
0.14990	6.73769	8.62118	3.18103	5.99933	7.32069	69.47058	45.44694	0.00000	6.25818	6.30476	9.37438	5.94632	6.65326	81.72942	43.03300	11.51632	1147.43341
0.12713	7.78591	-88.42814	32.10836	7.73093	4.82287	38.52685	42.16808	0.00000	3.11333	6.41487	9.10051	5.96634	5.73415	71.82184	32.46812	6.56105	1053.06692
0.10853	5.94682	27.18052	-8.14864	7.68407		40.69809	39.12074	0.00000	4.26319	5.85392	9.40655	9.02456	5.77843	24.50745	35.50812	4.85258	1097.14876
0.23083	11.19880	106.85417	21.04022	5.59659	5.79155	30.33766	-6.48167	1.00000	8.74550	6.44120	5.20888	7.45562	7.24394	73.28620	40.79647	4.65877	1127.85797
5.39490	7.56612	72.54566	15.98376	7.51454	5.70625	42.43053	29.69221	1.00000	7.31130	8.47447	10.32455	11.45410	11.34880	38.79260	63.65855	6.23551	1077.71286
0.94783	6.82034	126.835	13.34309	5.04023	6.53653	56.04263	37.65639	0.00000	6.18688	4.59842	9.80076	3.41166	9.49527	61.38021	74.09780	6.85435	1056.98562
0.14913	7.27313	-73.02841	36.45162	6.27901	4.75159	37.78825	-36.9256	0.00000	5.77696	4.77081	8.38928	7.50253	6.61897	57.05780	51.71065	6.86548	1095.60500
0.21358	7.99170	121.06761	17.38817	7.09198	9.40653	69.98576	12.35275	1.00000	10.65566	7.64031	7.00938	8.04724	6.86733	49.90589	36.98439	3.52123	1114.06775
0.08483	8.37026	120.97844	9.13825	8.75033	7.26484	45.04200	14.8361	0.00000	8.61810	4.52568	5.99590	9.74094	6.52516	39.65825	39.75551	5.31529	1169.80671
	6.45763	65.27258	26.52548	7.67116	7.26294	20.32940	58.04254	1.00000	9.69009	6.64298	6.86078	7.68328	10.50732	36.41311	54.36839	6.82219	1111.33267
0.12046	7.25963	79.87116	8.27375	5.78470	8.36580	65.53528	6.84019	0.00000	5.16552	4.76084	8.75635	7.02970	6.77321	27.60784	59.96372	9.92576	1072.37988
0.09783	7.88740	-80.08199	12.77824	6.50853	7.17198	53.63762	35.88264	0.00000	4.94133	6.60710	8.80312	7.69365	4.02416	60.73524	40.95124	6.42760	1051.46210
1.92965	6.84485	114.51667	17.37747	6.42329	8.26028	77.02098	33.78333	1.00000	7.60298	9.39715	10.78471	10.50890	10.30745	28.10300	40.88142	6.32134	1079.74541
1.32209	6.46922	4.52514	4.39818	8.23207	7.95681	56.39363	12.74482	1.00000	7.00533	3.49860	8.63091	7.83082	9.83538	39.48237	51.91131	4.36334	1164.58029
0.20280	8.19182	-42.19667	-2.28027	6.99163	7.90321	62.94853	-21.41222	1.00000	10.17490	7.20386	8.24228	4.91033	7.33384	48.09740	50.60048	4.67470	1063.71470
0.21965	8.37398	88.1453	17.79124	7.88760	8.01520	72.44131	22.4711	0.00000	4.49897	5.42052	7.30226	7.33653	7.89687	43.00966	48.10989	6.53852	1052.02110
0.76269	6.25111	106.92667	10.26846	5.78971	6.51131	56.90251	-6.91806	1.00000	8.32749	8.08718	8.34049	8.95385	9.30042	46.91825	37.90845	5.36149	1085.13356
0.11732	6.48408	9.17702	18.37650	6.61258	5.98921	72.42913	48.78232	0.00000	5.56071	6.60524	7.46964	8.05809	5.00845	60.33393	31.12775	5.45162	1061.07254
0.08993	5.96823	6.26764	8.19773	8.06023	7.28742	42.92938	4.92675	0.00000	2.66629	8.05895	9.58348	5.68857	4.74169	33.80960	57.01213	6.22474	1078.40878
0.26720	8.40604	38.94324	1.87234	7.54180	8.31306	31.37371	44.98901	1.00000	7.82595	3.90061	7.57500	6.46529	7.82571	45.84448	44.28679	5.53052	1085.27828
0.13050	7.72205	-82.35176	32.18040	5.61666	6.70795	58.74758	27.71809	0.00000	5.87414	6.07191	7.99510	5.88283	6.38942	57.92936	38.94114	12.08273	1140.74419
1.39770	6.81794	25.34244	3.29614	4.78448	6.76408	60.43530	50.75932	1.00000	7.71943	6.68629	7.79145	6.55836	9.96166	44.56806	36.14381	6.91396	1128.70758
0.49025	6.20493	6.8625	23.52892	6.72620	7.78668	44.20620	51.47805	1.00000	7.39040	8.59447	9.08645	7.43024	8.74474	58.63918	37.80740	6.47468	1069.04125
0.12627	6.76488	65.50917	17.12875	8.24066	7.43438	35.57305	44.85278	0.00000	5.19090	6.71437	7.88203	7.54071	5.91062	39.66722	51.40928	9.85777	1073.84074
0.21944	6.61226	-122.2608	15.56971	6.78416	6.91304	29.86179	38.17492	1.00000	10.15461	6.89652	7.17588	4.71485	7.21670	71.97796	57.50153	7.38874	1179.95562
0.16624	6.89331	30.4347	1.14511	6.24727	6.55665	63.07453	-1.9487	1.00000	9.81203	7.46797	8.47163	3.89959	7.03923	45.43377	48.24290	6.51664	1050.52623
0.20817	8.60583	36.73307	19.90184	7.85451	5.83560	77.73663	55.38752	0.00000	7.19733	5.02552	6.92060	7.75621	7.32805	58.08059	47.97650	6.26231	1145.47799
0.43910	8.12775	13.10984	4.59715	7.01994	6.11416	36.62846	51.30001	0.00000	5.57849	3.81393	10.08281	4.03428	8.50393	50.19578	36.73096	6.38682	1104.42236
0.11118	6.67737	-3.52751	5.25983	6.27849	9.57910	38.67412	50.7236	0.00000	4.89420	6.13679	7.86221	8.12440	5.37594	66.31155	46.20387	5.59832	1112.38085
0.17000	7.08033	-78.04471	15.33137	7.22912	6.35229	56.01212	34.25628	1.00000	9.03438	6.98776	9.06772	3.19243	6.45991	43.12896	60.90029	6.63024	1184.68760
3.34867	8.85295	8.77155	17.75716	6.93777	7.81991	40.32090	50.23019	1.00000	7.09991	9.46666	10.11963	11.36258	10.86278	35.13645	51.68511	6.45110	1189.28399
0.09919	5.67121	37.49338	31.72818	8.29089	7.01814	35.49850	55.62047	0.00000	4.93503	5.92337	9.23394	7.52975	5.21665	50.95069	30.97473	6.49145	1067.25696
0.19849	6.62702	-116.21677	7.16321	7.30532	7.83738	32.79206	33.7207	0.00000	7.32205	4.96811	8.12692	8.38807	7.40443	33.11793	72.83953	6.04771	1097.93302
0.15997	7.98507	136.51667	10.16127	8.23955	6.99605	57.69269	35	1.00000	9.80325	4.40060	9.51150	5.31339	7.12628	67.32652	64.74024	3.01913	1067.00032
0.95133	6.91791	-103.42897	13.68780	6.43334	7.22493	48.90468	20.28527	1.00000	9.18242	6.63400	7.75338	6.10169	9.55154	83.06843	46.50177	7.56363	1091.62594
1.18796	7.45642	-81.23621	31.36946	7.49967	6.67191	40.61644	33.98154	1.00000	6.50889	9.15883	12.17754	9.43803	9.77740	53.52594	44.28139	5.91845	1191.46088
