CO	SO2	CH4	NH3	O3	NOx	PRES	C2H3NO5	longitude	CFCs	PM2.5	Pb	latitude	TEMP	PM10	H2CO	PAHs	warning
4.96035	8.15267	6.30499	8.07386	9.02415	7.36284	1081.02287	0.04918	-7.32097	59.80873	7.95005	52.60365	41.1053	29.07695	6.99457	69.84836	6.95077	1.00000
7.39571	6.56734	9.07509	8.11017	8.09909	5.79343	1070.57939	0.15341	-123.02621	71.63230	8.10138	73.91757	44.99012	21.50050	8.35191	44.67131	8.40527	1.00000
8.72954	7.89183	5.37256	8.16151	9.13037	6.05545	1058.49624	0.07180	40.17171	41.19720	6.34126	71.95163	58.1908	16.84875	7.20920	51.82295	7.46293	1.00000
5.54632	5.07035	6.32035	9.52995	7.22445	7.06242	1098.22157	0.22629	4.62744	67.76688	9.53989	64.38332	36.06386	2.14076	9.00210	63.75256	8.45495	1.00000
3.97278	9.39949	9.29440	8.08179	8.84684	8.95187	1173.91108	0.39231	6.26764	49.84838	8.84788	43.57555	4.92675	35.02472	9.56212	52.21872	9.16964	1.00000
4.29501	8.85401	6.84536	5.97123	5.48408	6.08957	1190.07677	0.04845	-87.88754	38.76647	8.29610	42.97677	41.15376	17.51228	6.64939	56.03781	6.81306	1.00000
4.88848	10.58409	6.73660	8.29094	8.99931	6.50205	1118.78631	0.17116	120.74221	38.55069	8.97970	50.40550	31.64615	7.76150	8.56357	51.39152	8.88383	1.00000
4.60442	5.43240	7.46794	8.33991	7.95949	6.00498	1074.10294	0.29757	70.96699	62.87072	6.55003	43.70749	30.46907	11.79292	9.23552	43.81907	7.06246	0.00000
5.12502	9.14822	9.14848	6.09282	7.20275	9.67022	1147.33338	0.08147	-80.08199	59.24424	9.44284	53.46754	35.88264	26.35408	7.27671	32.18575	8.61037	0.00000
6.53092	9.81250	7.97680	4.82368	7.97816	7.88642	1080.55925	0.15289	-1.98956	57.32414	11.05591	71.29999	5.30383	22.30715	8.39453	39.51667	8.52130	1.00000
4.41509	9.69048	8.44908	6.72983	7.41964	8.02116	1107.07477	0.08482	74.12286	47.16232	9.59196	39.29029	30.76468	22.80397	7.61476	60.47311	9.04697	0.00000
7.71676	5.15190	7.24925	10.49060	7.43933	7.34585	1132.09403	0.06096	9.17702	73.81013	4.81621	37.21791	48.78232	13.42459	6.66461	41.70233	5.83352	0.00000
6.24471	6.16834	9.18590	10.49505	7.71100	7.22324	1057.08241	0.65585	13.63617	66.77711	7.33190	59.08882	50.50301	26.84465	10.12011	55.61432	7.67639	1.00000
8.53995	7.65428	8.82543	9.19951	6.91595	6.65219	1132.61218	0.04978	-86.57415	40.32795	8.98088	26.54462	15.48131	26.46702	6.82521	41.05234	9.54804	1.00000
7.70155	5.41339	7.44174	8.29704	8.66914	9.48434	1115.71020	0.37636	73	55.42490	7.80598	25.31115	40.93333	30.42680	9.55702	58.14156	6.41100	0.00000
6.46714	6.59460	8.35846	9.57825	8.17061	8.50148	1149.25390	0.14851	-44.31389	71.17862	8.65883	53.52851	-19.7625	20.99530	8.44711	53.76758	8.54782	1.00000
7.70472	6.12553	7.17499	9.68948	7.94445	7.68933	1132.50725	0.09254	-73.81669	59.04918	4.61330	50.75236	45.44868	4.67928	7.34212	46.54302	6.17397	0.00000
6.79679	10.78939	8.45182	6.78876	4.89718	6.55664	1064.87718	0.16404	-15.6	68.66800	8.31248	37.66411	13.56667	30.86434	8.48107	50.38826	9.79587	1.00000
7.74082	8.26838	8.12995	5.89970	7.20450	5.99983	1086.49571	0.59411	-84.50855	62.26762	8.16049	54.35198	39.08367	8.89056	9.98566	57.41914	8.77869	1.00000
5.89321	5.36835	7.69928	9.79410	6.82266	6.84642	1116.38001	0.14851	-73.95097	41.83466	5.04576	41.88173	40.72371	6.39232	8.45461	39.96088	6.40297	0.00000
6.06791	5.91662	7.95586	9.02333	7.10210	6.36492	1148.22449	0.12342	46.58333	66.26050	9.39852	71.35582	-21.15	-0.60212	7.87617	51.41629	8.87470	1.00000
5.58523	10.04721	6.99902	8.01165	6.99186	6.76934	1110.00462	0.05799	13.63617	45.92490	9.54401	27.78420	50.50301	16.22997	7.34351	62.28961	9.92275	0.00000
5.72737	5.86267	7.62760	7.51337	8.43146	8.63334	1173.05233	0.18171	72.93924	42.40051	9.55904	58.67059	18.87813	19.65744	8.49143	45.71629	9.02487	1.00000
6.49686	7.47929	9.18437	8.79301	6.75292	7.96221	1127.91096	0.25364	3.55665	46.88900	8.21562	47.85201	36.72544	12.92023	9.12541	60.76275	9.46764	1.00000
8.45617	8.43277	8.80898	6.24342	7.80960	8.68834	1129.33405	0.02355	-73.75513	40.15517	7.89726	46.72409	40.60538	4.58944	5.96167	48.67666	9.12206	0.00000
6.34846	7.83355	8.17508	9.31994	6.82612	8.91128	1098.90512	0.25846	-25.66689	70.18273	5.12675	59.52635	37.74615	29.03761	9.07877	41.04636	5.24214	0.00000
4.30044	4.72197	5.73926	6.51632	6.21378	7.02104	1156.72419	0.38347	46.83187	61.35694	11.26687	35.25326	14.53767	22.83238	9.53538	57.25551	9.93471	1.00000
6.93387	9.13102	7.02150	5.70679	6.86113	6.95834	1172.35054	0.10024	-7.32097	73.92992	8.40702	47.15213	41.1053	29.85895	7.61377	52.44192	9.90344	1.00000
6.55050	8.79352	7.03202	9.67704	7.08705	7.63167	1061.42645	0.06545	46.10925	73.78328	6.99539	42.65067	43.35071	11.86853	6.38701	54.86574	13.17060	0.00000
5.61587	8.39902	7.63464	8.89188	5.14147	7.63395	1121.85424	0.02945	-121.74052	68.69555	8.36038	56.86880	38.54491	14.69541	6.03135	40.81443	8.93761	0.00000
5.10374	9.21577	7.73955	5.56752	7.92092	8.30183	1145.73348	0.28086	47.3799	65.42962	8.60669	51.22115	33.14447	-2.17869	9.22306	64.61510	7.82708	1.00000
6.15363	3.48948	7.53380	9.11222	5.99084	6.67174	1125.78427	0.13946	7.36027	53.40345	7.21238	62.81708	51.20219	3.56688	8.20610	64.88818	6.88154	0.00000
8.80018	9.08932	9.05993	9.38417	7.30681	7.29425	1120.93234	0.07225	-58.70072	35.33728	7.58905	49.29593	-34.74785	7.78033	7.26708	63.58982	10.71384	0.00000
4.82785	8.71545	6.78475	8.75327	7.31223	7.60102	1144.58387	0.09137	-88.64235	37.19447	9.16717	56.58440	46.09273	13.36370	7.45910	45.33551	8.62884	0.00000
7.15591	7.63607	8.36645	9.44522	8.44616	5.77297	1059.29047	0.29146	-103.5687	45.36531	6.70814	83.92162	20.22816	29.05789	9.29449	50.39599	8.40261	1.00000
4.72107	6.41614	7.57302	11.69259	6.71668	8.63039	1119.69445	1.10759	20.22625	73.21992	10.05381	41.03591	30.75545	19.53179	10.65602	49.43243	10.58458	1.00000
5.78836	8.63036	6.75035	9.97658	8.55103	6.34355	1087.65837	0.03118	43.38531	53.33040	8.84394	52.13252	9.89206	10.74501	5.56448	44.16842	8.78548	0.00000
6.38894	5.42595	6.73415	7.58389	8.07771	7.50724	1194.44331	0.63614	6.8625	54.82817	7.62786	53.73548	51.47805	17.82497	10.13467	34.51484	7.38737	0.00000
6.48195	8.56918	8.04077	5.94031	5.67245	8.29204	1073.74963	0.98078	74.3092	63.34371	5.27009	48.28563	33.37526	9.67822	10.55659	43.22420	8.21947	1.00000
6.88214	9.43979	7.25869	8.38146	7.33577	6.91542	1177.34459	0.06513	-72.27814	55.41222	10.16396	43.14975	42.93369	20.01661	6.25661	50.65444	5.15595	0.00000
7.89027	9.38404	7.67256	4.19346	7.42447	7.48754	1148.41520	0.24408	137.23333	44.62601	7.16719	46.88118	35.8	2.35620	9.03934	43.49396	8.69103	1.00000
5.17209	5.88710	7.36270	9.91638	7.43910	7.98223	1180.67092	0.09177	19.27498	64.64278	4.26041	63.19822	50.20528	17.84290	7.98178	46.23316	6.50407	0.00000
8.33328	7.75997	7.30565	6.72603	6.65996	7.25997	1158.09111	0.07038	-73.26022	40.79017	9.68158	44.16321	6.46838	29.38213	6.80289	51.88961	10.66589	1.00000
4.30139	6.57643	9.22375	8.41650	5.74834	8.99368	1073.07028	1.18155	-98.1664	41.78667	7.41037	46.08131	19.32932	23.65039	10.73978	41.82958	5.53822	0.00000
5.65626	10.10237	8.00360	6.10467	7.53759	5.51262	1155.34045	0.24167	-79.62098	52.13078	8.69948	39.08006	9.15093	-6.04720	8.93085	49.03583	8.93598	1.00000
5.25645	5.08548	7.46614	8.23052	6.43761	8.15509	1081.66702	0.15536	112.9	47.48358	9.09657	58.79479	27.85	24.80761	8.63190	52.53064	7.72695	1.00000
8.37565	7.55766	6.79089	10.43021	6.70259	8.78458	1051.69421	0.05731	26.01649	38.63230	7.17937	40.66490	44.43579	20.19608	5.24843	37.39492	9.19628	0.00000
4.62157	9.95651	9.27145	7.78145	6.39513	8.26775	1132.37717	0.06385	153.10236	71.98748	9.49387	31.25082	-27.50578	15.12146	7.01426	49.01532	8.33190	1.00000
7.52935		7.08955	7.69886	8.38748	6.97846	1168.69911	0.08916	29.91582	70.85758	9.58953	45.18874	31.20176	19.66473	7.55930	52.10113	10.57328	1.00000
7.30986	8.71442	7.96609	4.45776	8.01452	8.71274	1111.46646	0.06486	1.04945	35.85638	7.88626	53.97768	35.06544	27.97875	6.98050	43.98307	7.51786	1.00000
5.32733	9.12663	6.09492	8.61573	9.14284	8.39129	1056.06155	0.04550	-2.98884	71.30148	9.33900	42.99145	43.32686	8.92746	5.68921	45.56771	6.49705	0.00000
1.84554	10.45776	8.81564	8.89013	8.65081	8.32432	1086.41090	0.29217	7.02238	25.47576	8.37827	44.57299	52.21099	13.99078	9.31590	50.68382	6.22190	1.00000
6.21677	7.24021	6.74472	8.56310	5.97696	7.98094	1096.06467	0.26057	-7.32097	35.74637	9.22256	36.41565	41.1053	28.78048	9.15225	41.82586	10.21202	1.00000
5.11693	6.50643	7.74789	9.41009	9.00755	8.89465	1191.62630	0.34625	68.75915	54.87079	7.95740	73.97046	27.52948	11.14060	9.46365	61.28478	8.30272	1.00000
4.55629	10.87042	6.57294	7.55650	8.85320	8.01422	1066.51857	0.30511	-65.61427	65.83143	8.34409	51.67549	-27.4338	30.74438	9.30885	53.16675	9.13884	1.00000
6.25064	6.55891	6.34501	8.38548	7.82864	7.92668	1167.94573	0.11981	37.00438	62.18628	9.55059	43.47728	-7.60361	9.59919	8.00769	37.85318	9.39754	1.00000
4.51697	9.42429	6.59718	6.07770	6.33153	4.91705	1156.91434	0.12758	-97.35992	45.28889	9.52972	28.83941	19.8173	11.09939	8.37339	53.28310	7.65761	0.00000
4.27507	7.66489	8.43125	9.34067	7.77787	6.92615	1137.78310	0.16458	-41.45861	55.56269	5.05614	56.68753	-4.42472	8.65627	8.56849	57.40906	5.62638	0.00000
6.97198	8.38512	7.70858	9.65840	6.65059	7.62178	1141.57184	0.04657	-2.09814	51.89336	8.23158	57.08560	57.14369	9.70888	5.43785	66.86601	9.52011	0.00000
6.29825	10.48392	7.83584	6.42164	6.67252	8.48639	1141.95925	0.07096	-96.67834	55.02075	10.04078	49.70538	34.77453	26.87812	6.59408	64.46882	8.66526	1.00000
6.23983	8.85096	6.14398	9.23189	7.91727	8.18688	1060.41047	0.14709	171.25364	67.95152	3.88703	57.37958	-44.39672	10.79024	8.39424	28.93523	5.78832	0.00000
4.92099	11.32379	7.37700	5.49658	7.38624	9.98043	1079.08784	0.07014	8.52462	45.27622	5.65746	57.23447	47.30997	8.09225	7.56471	46.84942	8.48152	1.00000
4.84842	9.59840	8.90102	8.51646	6.83995	8.28371	1071.93362	0.12394	-97.35992	58.05788	9.20928	60.07917	19.8173	29.67010	7.67244	44.05942	9.01694	0.00000
3.70815	8.57227	6.09954	7.62363	6.34391	7.62149	1129.91801	1.33529	73.66633	55.76413	6.06469	57.45542	25.92493	26.85544	10.86060	47.21431	5.95940	0.00000
8.51137	9.23816	6.85905	8.52834	6.95282	7.58461	1122.45879	0.36212	9.47629	43.05254	5.49117	62.91653	53.59337	8.68024	9.48343	48.53570	5.19170	0.00000
6.93134	6.34790	6.90225	9.53354	5.62227	9.09725	1066.96680	0.06679	6.10237	58.05949	6.57260	79.63366	46.18396	18.89054	7.18202	32.68317	5.67421	0.00000
7.13017	6.60363	6.82757	9.38097	6.87416	8.36342	1052.60961	0.16909	-74.13653	47.62819	5.22930	43.16062	40.63316	12.53206	8.42029	48.80103	5.98054	0.00000
7.83769	8.78837	6.69990	9.80957	6.78231	5.44726	1072.42037	0.02097	5.16108	67.93825	9.13422	53.73449	48.77275	-4.33440	4.48065	41.12490	6.39313	0.00000
5.69568	8.34860	7.39187	6.67096	8.02923	8.33656	1077.48712	0.09067	111.4834	68.77938	7.01969	53.90092	65.93381	5.59261	7.47402	31.68964	7.89454	1.00000
6.29975	6.65218	8.37952	9.14541	7.26554	5.48117	1052.33801	0.27949	-76.70944	49.59806	6.87279	55.16603	-11.94306	35.51808	9.22204	48.93096	7.19950	1.00000
4.26316	9.97720	8.26800	6.82488	6.51935	7.50581	1196.85049	0.49977	-86.11084	77.20104	8.42138	49.34014	41.75338	20.20531	9.81266	77.59932	9.21103	1.00000
5.59684	9.21055	7.63980	10.46276	8.34326	8.16640	1105.89515	0.03847	46.04833	60.74703	9.98879	35.61198	51.40944	8.53675	6.09861	28.89965	6.91664	0.00000
6.77816	5.50950	7.62405	9.74738	8.30644	8.06038	1141.33068	0.15420	76.03889	47.71159	6.50755	45.39263	18.18158	17.80709	8.51842	48.24353	5.01368	0.00000
6.79594	10.07542	6.84812	6.04823	6.71516	7.08969	1128.69317	0.42843	120.89694	49.74729	10.13514	53.39440	14.95472	17.08991	9.66175	49.71343	10.48765	1.00000
4.90960	4.89921	7.94681	6.92329	7.92852	5.75338	1142.33239	1.01462	8.64409	63.76749	10.32581	51.98105	48.07667	-4.42446	10.56623	51.07225	10.36751	1.00000
8.45983	8.22725	6.53109	7.22359	8.31479	9.69795	1124.08757	0.05611	-61.51889	63.88604	8.93362	47.84800	10.66668	26.87054	6.97063	52.07348	9.26283	1.00000
7.70006	4.97943	7.33296	10.59138	7.09290	8.73157	1109.97536	0.05748	97.01124	33.42802	6.19919	48.77354	17.30858	20.26805	6.68306	45.12183	5.27143	0.00000
5.93551	5.50280	8.15070	10.15556	6.21967	7.05374	1140.07347	0.68380	114.33333	83.99823	7.42609	47.05025	-8.43333	15.56316	10.16126	61.34280	7.31277	1.00000
6.27201	7.00531	8.31915	9.31235	8.30711	6.74961	1165.73722	0.12214	8.61839	55.29735	7.82427	46.08630	49.68369	16.61013	7.96088	39.24315	7.80248	1.00000
8.56493	7.24651	7.40049	9.21603	6.80438	8.37452	1105.71282	0.05314	121.12251	58.09564	8.22394	42.36232	14.62578	12.22127	6.29339	31.55488	8.21519	1.00000
5.73585	9.58442	9.35284	4.89393	9.39775	6.56560	1198.75678	1.26750	-73.97069	21.05286	8.64887	39.95515	40.64621	5.97494	10.81203	62.99799	10.42175	1.00000
5.94548	6.40145	6.79151	9.11199	6.89587	5.85189	1123.51653	0.23874	18.30056	38.23805	6.83500	43.45166	50.5107	24.33507	8.96791	24.21124	6.06554	0.00000
6.71903	8.64834	6.79580	7.44793	8.13619	7.69205	1110.43392	1.13988	120.74221	53.15101	11.62900	62.76624	31.64615	9.90615	10.69153	59.26372	10.13552	1.00000
3.98036	8.30362	7.11723	9.37908	5.43053	8.12809	1102.52762	1.02007	35.59642	66.83512	10.52182	69.27991	3.11988	8.60907	10.57596	26.92448	8.09228	1.00000
3.12445	11.62577	7.63728	5.40347	8.23131	9.71192	1079.59529	0.14769	69.67639	74.37524	12.43636	67.95466	41.29444	16.96148	8.35111	63.36831	5.45377	0.00000
7.19500	7.82370	7.50403	5.86701	9.73800	5.27523	1084.32274	0.30370	120.74221	53.64584	9.39893	35.32508	31.64615	14.34830	9.29735	48.82227	8.81025	1.00000
7.22338	7.33680	7.83798	6.16674	8.34498	9.00362	1111.54047	0.11979	-73.02841	48.05153	9.99241	51.53736	-36.9256	7.28757	8.01748	52.63185	8.63174	1.00000
2.92975	4.71885	6.85902	7.79032	9.38787	5.32161	1182.80834	0.11931	140.11667	68.68675	8.34556	47.41897	37.56667	2.93904	8.04078	66.41051	7.44073	0.00000
6.85973	6.45314	6.03418	6.54425	4.41880	8.29587	1098.93502	0.04426	-77.43532	49.56268	9.09111	41.65238	20.14298	14.72943	7.00502	51.06085	8.94224	1.00000
5.88334	7.07056	8.75768	5.35071	5.56507	7.46474	1089.02285	0.12732	8.62118	56.62929	9.35714	68.95688	45.44694	21.00002	8.35964	44.42166	9.58918	1.00000
4.90391	7.00481	6.68628	8.46306	6.36222	9.38628	1180.47920	0.24440	98.50893	49.66393	8.86821	39.22348	16.68911	17.68908	8.93140	49.59055	8.77316	1.00000
6.98026	6.24402	5.81745	9.18325	8.41574	6.81896	1080.43813	0.23248	-120.43572	42.60624	7.41058	48.38858	34.95303	22.37864	9.02396	55.53891	5.26186	0.00000
7.29358	4.59130	7.92886	8.01308	7.95481	7.60962	1151.83019	0.43469	104.09701	23.85720	7.44694	42.86083	-1.26424	24.82010	9.70197	52.84242	7.44274	0.00000
6.89055	6.64628	7.75149	8.15604	8.83245	7.16658	1081.31231	0.46442	38.2739	24.15111	7.41328	32.77386	46.7055	18.08794	9.76664	42.84457	5.98954	0.00000
8.43551	7.24467	7.67303	9.59000	8.44351	7.39164	1175.95520	0.09259	2.12213	53.55395	3.79619	53.89464	48.8222	16.21956	7.93175	45.41138	6.45600	0.00000
6.44115	8.32429	8.12424	5.95086	8.00406	9.99082	1076.72358	0.31522	104.1451	50.91580	7.24438	51.89177	15.79408	16.46797	9.29358	50.88434	9.90257	1.00000
8.05592	8.38881	7.45110	10.26147	6.82410	6.79421	1153.56681	0.05343	-104.22884	55.63982	7.27958	38.61971	32.42067	9.68059	6.94078	59.17254	10.00889	0.00000
9.25923	8.21011	6.29991	6.29888	6.93389	8.54477	1145.34410	0.04701	34.11169	32.84539	8.87208	56.69247	0.46005	14.38490	6.41641	59.01472	10.17130	1.00000
5.90110	7.77507	7.54086	8.86632	8.97741	8.65839	1148.34673	0.55773	73.06784	62.22831	6.14511	63.78196	25.13915	10.01449	9.91438	39.73205	5.59745	0.00000
7.42723	8.08041	7.85114	10.04029	9.37368	8.41437	1124.05965	0.03892	104.1451	59.26101	8.48568	42.65437	15.79408	24.02926	5.13332	59.27421	8.50618	0.00000
6.27405	6.30786	6.59488	9.07983	5.89594	7.02096	1056.34358	0.11452	37.38115	39.12859	7.83491	62.96744	55.63711	31.00702	8.00292	35.90863	7.34029	1.00000
5.12767	5.52320	8.91453	6.88839	8.19892	7.41631	1058.67360	0.49244	-2.09814	71.23361	9.73895	26.36839	57.14369	17.35023	9.82743	56.43600	10.00220	1.00000
6.88952	7.26424	6.19255	8.40508	7.60387	7.43350	1175.78588	0.23211	-1.64295	37.79873	9.38378	73.69882	42.8139	35.54008	9.04580	49.16538	10.55126	1.00000
3.06076	8.86623	8.21801	5.75074	8.54458	7.27789	1079.96519	0.04223	-98.1664	64.83705	10.56001	58.94014	19.32932	23.70590	6.65616	53.50862	7.35553	0.00000
7.00714	5.22030	8.69133	10.54102	7.95863	7.72433	1134.13237	0.06678	74.4818	39.77325	5.68646	64.96886	30.21121	9.42657	7.40797	53.14910	5.71306	0.00000
3.72039	2.94679	6.89060	8.52073	8.03266	6.45194	1170.49053	0.12741	139.55722	57.65230	7.03293	66.02444	36	11.31592	8.06888	52.95104	8.19733	0.00000
6.85112	5.04087	6.56759	7.31068	6.09048	8.15717	1140.87569	0.05654	116.10146	52.56883	8.91003	46.56816	5.90702	14.44024	6.79916	44.42764	6.91387	1.00000
8.21180	5.40073	7.62992	5.78204	7.75348	7.35416	1168.54846	0.30123	6.26764	43.76063	10.34030	63.28936	4.92675	26.33172	9.31278	38.74347	9.08064	1.00000
7.35036	6.11383	8.49617	8.84019	7.56936	8.41122	1053.63609	0.08078	34.86563	51.57844	7.88899	44.70197	31.92923	29.76625	7.15686	52.11454	7.18294	0.00000
4.99524	5.75286	8.52710	9.20190	9.31690	7.01013	1166.85522	0.10638	-1.48119	43.22535	5.51686	47.78063	53.0233	9.24993	7.66887	55.50809	6.56456	0.00000
4.31029	9.79406	7.21583	6.56434	6.78840	6.98783	1163.66006	0.10954	-73.0515	34.81639	8.82103	40.06621	41.55815	0.64542	8.05832	29.67743	8.82130	1.00000
4.45589	5.56699	7.47199	10.84224	5.74121	6.18199	1071.74015	4.93198	-8.07257	42.59851	9.50469	53.63263	12.74409	1.33440	12.18868	46.73416	9.90992	1.00000
6.70992	6.53713	6.51802	7.88211	4.83549	9.34270	1122.55787	0.70058	-41.45861		7.60033		-4.42472	3.15906	10.17693	46.79193	6.41982	0.00000
6.33931	10.80912	7.28644	5.56760	7.15230	8.25705	1174.26242	0.16035	129.96972	51.24057	7.19996	49.51280	33.4425	7.84867	8.67398	48.11554	9.82721	1.00000
6.91774	9.16376	7.48562	4.38749	6.16171	6.68348	1190.47177	0.02085	118.9707	48.66456	8.54307	33.35047	-3.5403	27.98480	5.50367	54.76072	9.11296	1.00000
5.73748	9.76572	7.00870	7.61668	6.86422	6.25506	1083.20904	0.42442	-104.83192	33.97191	9.05336	49.01717	39.72943	8.67528	9.68118	32.55676	8.12355	1.00000
7.28390	7.55508	8.16724	8.68217	6.04925	6.94592	1072.19628	0.20860	-117.14392	80.41211	8.97919	56.44384	32.9156	3.68148	8.90817	31.95264	10.60518	1.00000
6.51170	10.66203	4.48332	8.88941	7.62919	7.61484	1101.90253	0.23760	29.91582	39.10717	9.22413	37.32158	31.20176	5.49384	8.96821	23.00136	10.00613	0.00000
8.48194	8.91330	7.06424	10.69494	5.65551	7.87160	1077.91643	0.06080	-73.02841	61.83725	7.48841	50.37857	-36.9256	3.95996	6.48560	45.18891	9.75224	0.00000
4.88183	7.98082	8.03001	6.08608	6.11043	7.55580	1156.35801	0.09413	-0.2	20.29950	9.67366	56.63394	51.65	5.10659	7.66545	41.75609	8.06555	1.00000
6.44935	6.17658	7.46243	8.74156	6.80319	6.65408	1193.61916	0.54834	-60.94228	15.75194	6.82080	38.45414	14.67751	17.92282	9.96200	72.32743	5.88747	0.00000
7.24626	6.94010	6.29225	6.30824	7.90310	7.74001	1169.45826	0.06152	46.10925	37.83447	11.15156	66.12600	43.35071	24.01907	6.96281	33.96759	11.73209	1.00000
4.48218	9.10376	7.54038	7.14102	7.62867	8.22549	1111.27282	0.11694	114.68333	53.58217	7.08516	46.28013	23.73333	18.18091	8.10068	46.87963	7.75225	1.00000
5.78828	8.02138	6.84854	9.35590	7.39177	8.20640	1052.67084	0.65416	40.17171	49.58989	10.22805	40.30381	58.1908	20.29832	10.07591	62.25074	8.87218	1.00000
5.48381	8.23693	9.26496	11.06636	7.01395	8.71129	1116.25164	0.03268	29.00974	39.37128	9.15231	44.29894	-24.19436	7.69001	5.01001	51.52686	7.37381	0.00000
8.43056	8.58356	9.08662	11.14000	8.96738	8.00802	1180.48031	0.13185	-38.79084	51.62894	6.89300	71.11259	-10.95817	22.35219	8.06765	48.22098	8.69444	1.00000
8.31166	7.83715	7.40368	8.66732	8.37081	8.17962	1155.85461	0.09333	86.59509	52.79008	9.14626	55.16024	26.11527	15.38503	7.71803	56.84134	10.36280	1.00000
6.81240	6.99357	6.63998	6.16211	7.94599	8.79267	1163.31668	0.56978	-47.1725	56.28200	9.27247	58.43538	-22.57306	8.09489	10.02409	44.49293	10.16662	1.00000
4.00281	5.26549	8.21590	9.66278	7.94470	7.84415	1144.77805	0.96498	-122.39168	67.38790	9.54096	60.52581	40.58654	17.29422	10.51162	52.39753	8.70290	1.00000
8.58510	8.11889	5.52754	8.02568	6.68908	6.44148	1115.40191	0.02914	73.06784	41.59209	7.54378	59.44783	25.13915	14.43207	5.27772	59.11151	8.67256	0.00000
7.03127	8.27855	6.45920	7.59983	7.00469	5.89854	1168.66011	0.05824	136.13108	55.26929	8.37267	47.59779	34.75856	24.64276	5.66722	37.50445	9.41854	0.00000
4.96747	7.73352	5.17785	5.75687	8.34645	7.81929	1058.24477	0.13833	115.8614	43.31546	8.29693	46.03856	-31.95224	9.15525	8.11137	50.26440	8.38705	1.00000
1.83581	9.53874	8.33735	10.13332	8.40645	5.59908	1168.31905	0.76332	-97.54667	48.59677	9.91594	51.44012	30.5427	3.79335	10.26817	63.08926	8.88280	1.00000
3.76046	6.74031	6.97271	9.07780	7.40482	7.93835	1195.93202	0.36249	-1.98956	59.52244	5.82675	43.28775	5.30383	5.00928	9.44973	51.03871	5.89692	0.00000
5.82271	8.20807	8.77824	7.92555	7.70641	7.17814	1092.36326	0.03564	4.07601	52.78635	8.04191	41.51131	50.88506	15.98279	6.05537	59.21155	11.18141	0.00000
5.41100	9.99428	6.97867	5.36428	7.81346	5.50722	1078.50923	0.07172	118.9707	49.20914	9.33980	55.18801	-3.5403	11.95087	7.35283	47.24556	8.87759	0.00000
5.17031	8.73272	8.04384	11.05477	9.03536	7.25341	1168.21441	0.04100	99.96667	45.75518	9.59824	62.84813	8.43333	14.86689	5.83539	56.94102	8.00097	0.00000
4.12245	5.35490	7.61850	9.76221	6.57593	7.75012	1082.44509	1.70608	12.70038	54.31623	10.40400	53.08135	45.9836	26.07878	11.11132	60.67971	10.56614	1.00000
5.74291	6.79040	6.64628	7.65817	8.01205	8.19665	1154.63871	0.83327	34.86563	47.52269	5.72110	23.44226	31.92923	15.55016	10.35508	40.00513	7.86579	0.00000
5.27274	6.31651	7.69809	8.00505	8.50214	6.94970	1103.14062	0.24716	116.82887	42.78801	9.74736	34.57610	-1.26753	11.64944	9.07614	39.21722	10.03116	1.00000
7.84899	8.91013	5.00061	8.89396	7.70204	8.61412	1098.41221	0.06102	14.01481	60.28542	8.13519	40.95739	42.67164	8.04175	7.06852	42.55391	10.99214	0.00000
6.33739	8.13806	8.07030	5.72054	5.42243	7.59953	1120.64121	0.08212	89.11943	78.02953	6.14028	54.81573	23.9028	17.92656	7.26165	74.21559	7.06339	1.00000
5.88434	4.87865	5.80050	8.61609	7.44032	8.34023	1199.85458	0.09651	-84.13722	66.58128	9.82913	38.29159	9.92787	6.64762	7.92078	38.93402	8.02300	1.00000
