PRES	SO2	warning	CH4	NOx	PAHs	CFCs	longitude	latitude	H2CO	Pb	PM10	C2H3NO5	NH3	PM2.5	O3	CO	TEMP
1150.92705	10.41045	0.00000	9.35439	10.14627	8.49185	49.15036	37.38115	55.63711	50.38402	44.56331	9.95662	0.19097	12.30309	11.16996	8.34430	7.83071	22.73624
1182.35980	7.67089	0.00000	9.81492	9.64191	9.47968	61.35838	145.13643	-38.16604	56.08647	50.96593	7.77165	0.02977	8.14673	8.90779	8.99016	9.70870	-0.64226
1153.36535	10.15024	0.00000	11.24808	7.65103	9.18228	27.56372	-81.23621	33.98154	44.10142	51.56506	10.70366	0.38564	8.77780	7.96547	7.40839	11.65752	14.42841
1097.56724	10.42578	1.00000	11.85784	10.55397	9.57980	46.25225	38.94324	44.98901	58.40255	60.85992	11.59697	0.91868	9.83399	6.65899	8.62284	5.62269	0.23921
1054.89818	9.66240	0.00000	10.97253	9.99336	8.37374	33.77329	3.20639	50.74497	45.59932	51.00055	12.80593	3.06352	10.74529	9.66561	9.29071	10.65327	6.22532
1164.39274	10.56751	0.00000	10.03186	9.47354	9.23832	79.95858	-88.42814	42.16808	54.37950	50.94068	6.95360	0.01851	8.52202	8.69318	9.05646	7.69396	2.68274
1145.36564	9.54082	1.00000	12.39562	8.66730	9.40679	78.18228	18.30056	50.5107	36.41862	40.90557	5.47223	0.01624	8.29672	10.29818	7.53953	11.72900	16.28138
1101.06058	8.30609	1.00000	8.94952	7.11143	8.99006	75.69656	12.1369	51.04962	39.57221	41.56174	10.45576	0.30763	9.06982	5.14739	9.93638	9.77941	18.79285
1094.24036	10.05666	1.00000	8.20905	9.89824	10.16765	54.30524	13.57661	37.31065	42.43880	49.79623	8.85852	0.06592	8.99192	6.88529	5.76500	11.64837	9.47388
1143.05407	8.60868	0.00000	7.94827	9.62343	10.08427	58.48860	2.18967	48.8765	74.72249	68.38194	7.50173	0.02538	8.30671	8.50348	6.03652	10.02473	13.48738
1100.64439	10.16875	1.00000	8.79345	8.98594	10.48979	35.40837	-73.97069	40.64621	54.61598	52.20993	10.55455	0.33266	8.96349	4.47580	9.12931	9.63881	22.39111
1158.75798	7.55247	1.00000	8.92734	9.77620	8.57781	59.04866	77.54372	10.12268	59.94828	43.13901	9.06162	0.08191	4.11629	8.38311	7.16772	14.54547	10.49027
1193.59877	8.00401	0.00000	9.96079	8.97591	8.63893	37.59388	-102.04897	19.64745	43.27158	46.54443	10.04784	0.20506	10.74378	11.13003	6.98037	7.14128	4.05217
1181.60868	8.39812	0.00000	9.68888	11.28460	9.51072	61.03369	-2.12139	52.48173	25.77699	70.09638	8.55467	0.05108	9.42088	9.62968	10.72102	8.70335	3.00948
1075.84895	10.45829	0.00000	9.44751	7.00646	7.22497	73.72417	-86.19903	11.84962	63.88028	60.19095	9.26514	0.10288	12.37886	11.52826	8.90151	7.92421	25.71794
1072.12515	8.54225	1.00000	12.64222	9.26397	9.04949	57.42863	-73.9625	40.81	52.82292	67.60988	6.64418	0.01528	11.71625	6.83127	4.17077	7.23773	-3.89033
1087.76670	10.14195	0.00000	9.50845	10.42141	11.36917	50.82196	14.30935	40.92298	22.38229	35.21215	7.16485	0.01972	6.89493	8.58250	6.56447	9.02814	6.34028
1121.08872	8.81827	1.00000	9.50043	10.64512	8.34275	43.14489	117.65694	36.19278	56.83515	58.68413	8.79489	0.06752	7.81404	7.56964	8.95067	11.69647	13.85351
1083.65420	9.20734	1.00000	10.96747	9.45790	8.96244	40.91997	24.71204	41.57439	50.26580	54.62652	7.40470	0.03541	9.86444	9.29105	7.98049	7.72546	27.97535
1051.27029	7.95953	1.00000	10.60841	8.86957	11.52029	44.33799	12.70038	45.9836	52.84273	46.94476	12.01771	1.38811	11.85166	9.30113	10.96759	8.18253	22.50261
1067.83981	9.71811	0.00000	8.94642	8.49307	10.76304	44.04004	-82.61573	41.24255	48.19799	42.27208	6.27189	0.01715	8.74962	9.42343	10.66141	6.60555	23.05752
1138.97688	9.92561	1.00000	10.88572	9.83198	9.26472	58.55453	33.9162	51.67822	28.15051	42.97779	7.66435	0.02289	6.97895	9.99052	9.57209	10.31934	18.91340
1120.24291	9.73808	1.00000	10.82226	8.85394	7.67852	35.17910	-41.45861	-4.42472	41.70099	48.75567	10.14508	0.22735	10.94592	4.29552	9.88022	6.46319	8.35813
1150.29334	10.22576	0.00000	10.35787	8.03961	7.61993	64.71844	98.6738	3.7278	63.18585	45.34363	8.60811	0.06648	11.44213	12.31558	8.37063	6.11635	22.68680
1148.70602	9.41240	1.00000	11.77799	10.06409	9.28922	37.68570	37.92792	53.93361	34.36113	63.33529	11.44734	0.79659	13.85716	6.61455	10.46585	4.62551	15.98633
1122.11821	9.63398	0.00000	11.53978	10.73370	8.82054	58.42380	17.80774	40.55851	5.65872	64.32215	9.06861	0.08073	10.62281	7.74707	8.83187	9.05456	2.49972
1167.61648	9.53147	0.00000	10.76267	9.82417	9.94695	24.28585	125.21972	-8.99167	69.12982	47.13369	11.40370	0.76974	10.64753	10.08882	7.32977	8.03158	18.85362
1099.28949	8.03984	0.00000	11.66879	10.18996	7.58367	36.12620	7.973	51.168	46.85185	67.32432	10.11597	0.22131	8.60645	9.85749	5.40003	6.29457	33.06615
1121.01062	10.67269	1.00000	10.50030	7.99775	8.62985	51.88315	114.10479	22.37066	62.77776	42.25432	7.09658	0.01732	8.13733	9.19707	8.65073	8.55753	5.08151
1057.67615	9.42450	0.00000	11.33568	10.67027	7.88493	25.95278	88.18466	22.19303	50.49787	59.09539	8.04595	0.03200	8.00414	7.73750	9.57256	8.96847	9.70081
1138.97641	8.24846	0.00000	9.32257	9.48849	10.18160	60.75471	-2.68758	53.69786	29.83735	41.87283		0.01963	7.88825	8.97727	11.01214	9.01137	14.63216
1124.84205	9.50211	1.00000	7.46880	9.32422	9.15778	49.80832	-97.54667	30.5427	64.42177	52.72132	11.07710	0.55635	7.07191	5.60521	10.46236	11.86471	9.29818
1144.15998	9.86372	1.00000	9.81899	9.48505	9.81630	67.24858	-49.27306	-25.42778	32.44605	58.85088	7.66927	0.03050	8.74956	8.97154	7.81574	10.50198	9.11951
1189.95507	10.67536	1.00000	10.21842	8.29457	9.01376	32.84448	11.04979	44.59445	75.00756	76.63242	14.03807	10.46283	12.48112	6.73217	11.89055	9.46711	9.25932
1169.21596	9.93242	0.00000	10.62344	9.18372	8.75480	68.19152	9.15013	13.70727	48.35815	41.15589	11.18616	0.61678	11.81337	10.32294	8.45667	8.63128	22.23474
1168.74521	9.02800	1.00000	11.47678	9.47291	10.03497	41.02824	-84.13722	9.92787	49.83001	73.43753	6.35797	0.01553	6.63644	10.68241	8.45906	12.22081	22.91575
1197.03787	9.18178	1.00000	9.39799	9.15524	8.56981	49.98136	-91.06177	33.41012	42.91042	57.77166	7.65996	0.03843	4.60163	10.24334	9.84367	14.84233	16.67309
1111.70814	8.64627	1.00000	9.42939	10.22097	9.22648	60.34727	4.21372	51.12794	58.16416	50.68138	7.03781	0.02280	8.47703	14.34691	7.81322	9.82135	17.20965
1060.84675	8.27205	1.00000	10.20976	8.16520	11.07925	42.61943	1.10687	41.15612	55.03211	56.35420	13.50699	6.15025	14.95390	8.41007	10.16744	7.07975	10.49057
1151.72514	10.23830	0.00000	9.12016	9.04974	9.41096	49.31223	104.1451	15.79408	69.19362	51.60242	9.25033	0.09776	12.05055	13.18844	8.48656	6.30584	10.37285
1178.59954	8.26327	1.00000	9.94180	10.56117	10.52324	25.29312	-52.51028	-28.81833	53.77443	62.05969	10.06553	0.20160	9.48107	7.80492	10.49880	8.76656	14.30058
1152.13063	11.15570	1.00000	9.96844	8.95756	8.44763	48.60804	-73.97069	40.64621	29.30380	65.30966	7.57235	0.02832	8.02578	9.22314	6.55380	11.11574	20.83881
1081.14310	10.95374	1.00000	14.19724	8.09477	9.81126	62.22381	-67.33122	10.22677	66.21814	72.35801	5.61945	0.00489	8.62925	8.83195	6.16506	10.30408	12.35180
1122.16782	9.06821	0.00000	9.63566	10.21595	10.75098	66.26804	-52.51028	-28.81833	40.63534	48.54632	5.91326	0.01072	10.53748	7.83038	11.46656	8.30540	16.90498
1064.99228	9.69765	1.00000	11.51911	9.54224	8.40077	48.32930	-86.99666	33.45122	38.12773	39.49126	7.22102	0.01240	7.36784	9.90007	11.08213	8.67390	11.58989
1110.25188	9.61057	1.00000	10.80610	9.46388	9.38870	67.64399	83.36889	26.76628	40.05710	65.59508	11.69520	1.01121	12.56558	8.92247	9.98638	6.50406	8.90798
1104.60269	8.91997	1.00000	10.87322	9.19813	9.81190	13.62675	117.27583	35.64889	55.06982	39.43248	10.10665	0.20901	7.26420	7.69509	9.98410	7.35267	28.32705
1139.16849	10.99893	1.00000	12.71865	8.27109	6.54692	51.88067	8.62118	45.44694	46.23089	53.21181	9.34700	0.10349	7.59627	6.88715	10.35258	7.66874	9.81797
1135.14577	7.88142	1.00000	8.33413	7.68945	10.04163	44.86516	-79.62098	9.15093	43.14040	55.31404	9.33708	0.10855	7.38116	7.79311	8.87420	11.89233	14.98905
1094.28367	9.25053	1.00000	9.81053	8.53351	10.08223	46.48916	72.34424	40.78206	63.41236	45.44538	9.84194	0.16950	8.35993	8.88503	11.10566	9.10365	26.01214
1122.99554	9.48414	1.00000	11.54339	8.88513	8.83619	41.02211	-86.57415	15.48131	45.74918	68.29214	9.58614	0.14029	10.24335	5.12005	11.36957	7.06478	3.57939
1093.60245	8.28691	1.00000	11.04340	10.66211	8.34891	55.11938	71.52847	32.57756	44.88004	41.52683	7.75650	0.03777	7.27457	7.77648	8.00141	12.24591	16.26627
1161.34899	9.00689	1.00000	11.72148	9.96048	10.18987	45.88569	9.47629	53.59337	38.59714	66.96691	12.35978	1.95926	12.04555	6.37400	11.08528	6.11357	-2.50126
1108.64792	9.77772	0.00000	8.92379	9.00402	8.64922	39.32640	-96.39774	30.16688	60.08590	56.72004	13.07086	3.98913	8.14165	10.53762	8.09445	10.97930	18.37909
1131.76978	10.73898	1.00000	8.92443	8.65378	9.20350	53.13854	59.4839	58.7002	58.27198	76.53738	9.87164	0.16842	6.28524	8.00013	3.79586	9.36820	11.24853
1050.30280	8.79543	1.00000	13.08122	9.33561	9.40516	62.11367	-76.88442	40.2737	36.60858	67.45867	10.45415	0.30191	10.79888	7.42728	10.94395	5.47068	28.02158
1071.60952	10.98529	1.00000	13.35528	10.19331	9.01317	42.52028	18.30056	50.5107	51.06009	59.21978	10.86555	0.45411	12.22440	5.84215	10.01334	5.31767	3.88257
1155.76939	8.38173	0.00000	10.27193	7.96195	8.46631	31.72985	76.35484	10.10649	28.88716	42.64280	6.20127	0.01264	4.59804	8.77989	6.13397	7.23097	27.16486
1135.01722	8.86528	1.00000	11.38922	9.30734	10.38406	41.11253	-37.93278	-11.48472	58.03320	52.90073	8.00839	0.04395	9.51183	7.17412	8.96316	9.33807	14.88450
1108.75400	10.08205	0.00000	12.77754	8.17244	9.18312	38.21813	11.412	45.50369	53.15578	43.26317	13.29990	5.01298	8.05268	8.29990	8.33026	9.73508	13.83702
1108.32218	10.03665	0.00000	10.68671	9.21585	7.73644	62.89682	-37.07167	-10.91111	37.09916	64.37047	9.09114	0.08539	8.76686	7.78063	8.38536	10.47043	8.76942
1134.37724	7.93373	1.00000	11.31903	11.18560	8.76447	76.13572	-82.00919	23.04419	53.30850	36.50988	9.73055	0.15314	7.88424	9.46290	9.92740	9.44444	9.32288
1089.60805	8.84631	0.00000	9.38316	9.12381	8.32024	28.54399	-63.90389	-8.76194	63.40053	35.71534	6.35714	0.01163	7.34359	9.55645	8.51166	8.15454	27.70935
1070.34317	10.25315	0.00000	9.45682	10.07005	8.57551	20.18703	139.07204	36.24624	50.80532	54.37844	9.07032	0.07990	14.28610	11.83992	10.31480	8.42702	15.66616
1191.08530	10.22648	0.00000	12.25816	10.19286	9.79207	33.76009	-156.47432	20.88953	42.79465	59.49111	10.60261	0.35411	7.91822	9.07987	5.19639	6.30508	26.30584
1111.75778	7.09207	1.00000	11.35924	8.97933	8.42191	43.74510	105.75635	10.29085	31.84692	70.25381	10.63126	0.35838	8.43657	9.66384	8.83020	9.12648	-8.07583
1057.62518	9.19059	1.00000	10.46906	9.00104	9.06729	17.96540	1.04945	35.06544	64.07283	53.24351	12.36788	1.97583	13.80855	7.20809	10.43068	6.38878	13.14464
1193.51280	9.90416	1.00000	12.15499	9.36819	8.78179	62.63988	117.63083	35.50056	66.62084	54.39474	7.23129	0.01802	8.05256	9.03586	9.08629	9.91001	23.93914
1076.00792	10.71481	1.00000	10.08480	8.54010	9.26853	44.82471	109.22921	34.65918	53.82584	44.56282	8.20605	0.04332	7.97981	7.61263	6.48226	11.73597	19.50955
1107.53426	8.16891	0.00000	11.00882	8.92510	8.24408	36.80832	24.14662	65.84811	70.36648	46.69559	7.80745	0.02783	9.51510	8.34401	9.89852	9.07011	25.44641
1100.87673	7.30782	1.00000	12.48554	9.32736	9.40283	49.04292	124.95278	6.33444	54.47696	67.98474	12.22981	1.72618	11.32104	5.99153	10.97072	5.78954	20.72283
1190.88622	11.49523	1.00000	11.00522	9.03309	8.76830	54.45905	103.61667	-1.6	39.68774	48.01501	7.25923	0.01552	8.90203	9.33347	9.58970	9.90565	26.93944
1129.71305	9.66690	1.00000	10.71578	10.00208	9.69774	40.65169	139.07204	36.24624	47.95262	58.16100	8.99615	0.07692	8.64777	6.13865	8.66767	9.29316	5.18729
1188.53840	8.98274	1.00000	12.37087	11.06869	8.33716	57.34074	100.04427	13.8196	38.57203	66.89203	4.52135	0.01398	11.32306	11.06408	3.78231	8.11256	29.08590
1174.41288	8.73106	1.00000	10.05951	9.75769	9.31348	48.08571	-94.41551	39.09112	45.36238	47.94629	9.12332	0.08442	7.42891	6.54133	7.41290	10.91091	-10.34384
1060.34632	8.43179	1.00000	10.30977	9.22404	8.76746	22.19705	-71.29144	41.54566	71.54038	57.09685	11.30527	0.69929	10.67219	6.78416	11.61187	7.20921	27.36121
1095.52134	8.81708	1.00000	11.48119	9.88131	9.16047	49.23335	13.32127	52.59319	33.47880	52.59541	9.31356	0.10885	9.54265	7.50943	10.67024	6.50887	16.47969
1189.83360	9.91686	1.00000	10.39067	8.88531	7.89340	58.20999	71.30633	21.34222	30.90193	47.46492	11.23947	0.64544	10.66492	7.27008	10.67262	8.62996	10.93389
1157.30281	9.57449	1.00000	8.39659	7.65578	10.93631	37.58436	-75.23266	43.1009	45.48219	51.84204	9.76373	0.15183	11.49025	8.60269	10.95173	9.78026	3.88285
1112.53377	9.14076	1.00000	10.80417	9.51773	10.07378	52.65334	24.99798	-8.73508	54.25054	46.55083	8.56132	0.05362	8.69222	6.67440	7.78137	9.06226	16.28072
1160.56995	9.21365	1.00000	11.51415	10.35207	9.54130	39.92578	126.835	37.65639	35.48882	41.64727	10.18699	0.23011	13.32728	6.67274	9.88738	4.70618	-2.44752
1194.83336	8.15619	0.00000	11.78406	10.50023	9.37876	50.34121	75.06583	32.17629	49.85473	46.05649	10.76414	0.41666	12.29243	10.18103	8.27867	7.63682	11.85187
1166.50330	9.52445	1.00000	10.42936	8.62298	9.00975	66.61397	12.19458	10.61285	74.37782	50.12742	10.12956	0.21668	11.02552	9.32724	10.96622	8.35663	9.23954
1197.95455	9.02189	1.00000	11.84235	8.08664	6.64783	36.19802	-117.79394	33.76446	45.70292	31.13634	9.75381	0.16225	10.44285	8.21221	9.52922	6.89906	6.45918
1089.52251	9.35004	1.00000	8.80270	11.48760	9.43690	35.01326	109.05389	-7.51611	45.87286	51.24070	13.24741	4.75468	8.52857	2.84930	14.38581	7.32204	-4.07458
1190.15169	8.48702	0.00000	10.33890	8.40401	8.90899	31.58868	-93.12577	44.73941	29.35426	71.36983	6.24418	0.01424	8.34798	8.73646	8.36271	6.67768	13.73565
1082.50590	9.94308	1.00000	12.28735	10.07438	9.85703	44.31238	-73.9625	40.81	29.33273	45.93646	12.02461	1.40996	13.27827	8.62314	9.03073	6.37236	26.89657
1124.17991	10.21366	0.00000	11.56847	10.50323	9.20173	50.52097	29.26639	37.58105	35.63973	39.14432	13.31041	5.05882	7.57003	9.16335	7.72312	9.70671	11.66010
1098.33642	9.48090	1.00000	9.96974	11.33540	8.21873	25.94611	24.71204	41.57439	48.29864	63.34002	13.50122	6.11727	14.64190	5.61030	10.88687	7.05852	19.53357
1166.13995	8.71508	1.00000	10.78264	9.49391	7.75742	55.44535	56.36091	51.78771		49.20203	9.41155	0.12134	9.07601	5.53631	8.69353	9.38221	20.65185
1112.44091	10.71074	1.00000	11.62545	8.71614	10.02180	63.43526	69.67639	41.29444	31.36757	39.30504	7.75469	0.02820	5.97810	8.28048	7.81934	12.25240	-7.39898
1150.02138	11.11311	1.00000	12.66803	6.80560	9.20240	50.99621	-80.22588	26.2173	31.88052	61.82228	9.71914	0.15599	9.80219	8.17016	10.19693	5.63044	6.46875
1158.46106	10.42074	1.00000	11.75334	9.34171	10.06906	54.23215	-103.5687	20.22816	34.58593	51.45729	9.10715	0.08561	9.46709	8.23505	10.44024	7.95850	-4.15577
1071.17823	11.19626	0.00000	9.08106	9.62414	10.76967	59.71278	122.05228	37.19723	64.17675	49.96248	9.80979	0.17455	11.69341	11.90519	8.02010	7.60895	-4.64370
1093.44134	10.67407	0.00000	8.64593	7.93524	10.30984	56.27797	17.10558	61.72744	43.32679	47.27614	7.70818	0.03374	8.29329	9.35849	7.35699	8.68302	0.34870
1168.18237	9.46284	1.00000	13.30317	9.07551	7.46650	38.76586	2.31889	35.21222	60.30270	47.18455	5.86801	0.01434	10.05981	8.93457	4.04022	7.76933	1.07828
1168.80747	9.14991	1.00000	9.11532	9.23946	7.74327	37.60838	12.6723	41.72063	34.50936	52.32436	10.50808	0.31605	11.18787	10.60402	9.63119	10.00374	12.23991
1084.56127	10.68867	0.00000	11.05173	9.75174	8.88824	56.22614	74.85849	31.28092	50.09487	61.44597	9.65418	0.14777	10.15604		7.70531	9.67007	8.47613
1060.27406	10.77057	1.00000	10.75855	8.54160	9.05464	63.85819	-82.61573	41.24255	60.43984	61.68536	8.87756	0.06766	9.95164	9.84859	8.92806	7.22920	19.62097
1099.68497	8.49482	1.00000	9.63557	10.20070	9.46782	18.22593	34.33825	53.59782	50.85794	47.47265	10.35496	0.27665	9.31238	9.27832	9.61188	9.76823	14.47480
1128.21771	8.53141	0.00000	10.60095	7.85325	10.47937	29.41075	-50.00639	-25.42944	53.37478	58.38598	10.81260	0.42568	12.14958	10.32653	9.42724	9.17132	25.83154
1070.35549	9.79739	0.00000	10.37643	10.92404	9.58055	65.02051	-61.4867	-31.25033	44.19191	55.34544	7.56888	0.02777	8.73328	8.18053	8.49293	7.01049	9.59668
1066.68649	8.06371	0.00000	12.05961	9.34329	10.41434	44.49690	74.3092	33.37526	48.89745	30.23337	12.53878	2.33904	9.60839	9.36540	8.76700	9.37326	16.48212
1074.55915	9.66065	1.00000	11.59688	9.26104	10.22443	32.78473	49.62251	27.0174	48.28071	43.89314	7.50934	0.03051	6.87621	8.50134	7.06995	11.85169	17.19007
1122.17725	9.77791	1.00000	9.89377	8.83666	8.19945	64.88092	102.42587	15.58552	46.36965	30.71981	12.28727	1.82229	12.14151	6.79453	11.53304	7.82521	31.07315
1116.83396	9.80171	0.00000	11.13242	9.47025	10.61067	78.75048	-5.22126	33.43443	47.68162	41.30874	7.72817	0.03676	8.04798	6.99840	5.94367	7.74840	22.40453
1139.32499	9.13064	1.00000	12.14926	8.68150	9.92179	41.85614	113.13148	23.02677	27.30949	59.35834	10.42443	0.29750	10.85694	6.74570	11.24986	5.60372	23.41700
1137.63492	6.80998	0.00000	9.84227	9.47653	9.58908	49.81029	72.54064	31.82539	51.11821	59.29369	11.01071	0.51699	11.18368	11.28590	7.57914	7.54959	29.45608
1198.07869	11.10379	1.00000	12.84877	7.96272		15.68391	135.21667	35.06667	64.08557	65.51467	5.71023	0.01189	8.97602	10.55055	6.81019	8.58455	10.17201
1166.70253	10.19227	0.00000	11.17324	6.10626	10.14081	55.66284	117.63083	35.50056	27.51436	50.47134	9.15609	0.09045	8.23476	6.77448	8.37469	7.95262	
1163.09790	9.91085	0.00000	10.77504	10.52005	9.18472	53.60652	120.74792	41.09822	36.98802	70.87179	9.20600	0.09954	10.30536	9.69201	6.71761	7.75132	16.21144
1102.00636	8.61241	1.00000	11.16431	9.85860	9.97761	42.55352	24.71204	41.57439	51.51435	67.98312	11.00798	0.51645	11.61568	7.77566	9.63769	6.05014	4.38327
1059.44176	8.25669	0.00000	9.48064	7.12638	9.02936	16.43357	-91.06177	33.41012	47.03384	39.13413	8.66192	0.06078	10.04460	11.99900	6.10225	5.81371	15.32880
1135.96917	9.07784	0.00000	10.88592	9.24360	9.36862	22.53667	-69.96533	43.91452	80.42120	47.83776	13.15521	4.33816	8.79864	10.08561	8.51744	9.74817	7.60348
1176.56218	9.24528	0.00000	9.40621	9.86335	10.31626	17.37884	-102.04897	19.64745	29.18882	58.66572	9.90368	0.17782	12.77256	13.04087	8.33689	5.99392	23.80400
1054.66275	8.39711	0.00000	9.50419	6.82393	10.26787	29.57657	2.45012	48.90982	36.81403	34.44254	8.91612	0.07855	14.54449	12.07799	9.60791	7.06358	12.41041
1176.87396	10.18831	1.00000	10.33045	9.05404	9.42657	50.16412	120.97844	14.8361	44.56055	46.07083	8.00146	0.03271	7.64615	8.63855	9.00580	10.76910	21.46714
1150.27686	10.81309	1.00000	10.89143	9.45568	9.56893	72.06749	57.3552	51.4781	34.87968	63.08607	11.77356	1.09530	12.05982	5.20299	10.82214	6.32455	20.91635
1062.66088	9.33272	0.00000	11.24349	9.11442	9.31559	55.35570	111.73861	35.20889	61.47198	52.44088	8.58067	0.05121	7.81927	8.23346	5.13416	9.43108	14.47097
1065.50034	10.11320	1.00000	9.07079	7.84359	9.39718	28.14101	2.18967	48.8765	41.91170	59.81132	9.57447	0.13281	8.77704	12.59886	8.94323	10.99385	8.08643
1053.43164	11.16446	0.00000	9.64620	8.86167	9.51995	39.22911	-7.32097	41.1053	32.73322	43.49375	9.56470	0.14133	9.25010	10.27314	5.69091	8.00526	28.31403
1180.17937	9.48189	0.00000	9.72470	9.61374	9.93761	62.43806	-49.27306	-25.42778	42.33957	51.88854	7.47115	0.02823	9.29828	7.58867	6.41613	7.16622	21.44524
1103.86323	8.92882	1.00000	10.39336	10.15432	10.29533	25.01380	30.28491	60.02427	46.90832	66.65160	7.74536	0.02893	6.72592	8.67786	6.71368	12.07997	5.28234
1188.69065	9.13890	0.00000	10.31309	9.51852	9.10447		10.03478	37.16911	41.85776	68.90892	11.12550	0.58205	8.82461	10.41305	7.69943	8.51056	20.57617
1159.13416	11.11047	0.00000	10.17227	8.58950	9.40823	39.43481	-103.42897	20.28527	48.54471	35.87661	8.74205	0.06506	9.59474	11.18313	5.64400	5.84256	28.44498
1143.95357	9.77336	0.00000	9.56388	9.89134	10.81560	44.38963	-94.41551	39.09112	41.30075	55.95276	9.76635	0.16136	12.24677	12.20971	8.14568	6.95547	19.60932
1083.90472	10.72108	1.00000	10.96992	10.53765	8.23246	45.02512	110.8405	-6.8048	41.06511	71.51523	7.41898	0.03130	7.72584	8.94458	7.24655	11.11778	15.47608
1176.21317	8.60589	1.00000	13.31208	9.19367	10.83965	59.09994	68.11759	26.9423	50.30510	57.83766	6.24260	0.01372	7.81448	9.86671	8.87122	9.54801	-0.06880
1114.65704	9.56119	0.00000	9.74834	9.51784	10.13479	44.41568	-41.25528	-19.32556	53.29192	46.26426	8.76545	0.06653	10.19206	8.23760	7.31250	9.54330	4.62102
1087.58615	10.03654	1.00000	11.18882	8.66402	11.15583	76.29726	33.9162	51.67822	48.37849	68.03659	8.60407	0.05530	7.19836	7.06926	8.61826	10.82968	10.52294
1126.68857	9.16730	1.00000	12.02175	8.11224	7.33074	41.20552	8.77155	50.23019	46.67989	60.82496	7.83023	0.03503	8.22136	7.18313	8.22040	10.47848	16.87614
1115.61817	8.34731	1.00000	11.44230	9.23071	10.58126	28.96977	-82.07842	26.91756	42.53119	64.12175	8.34056	0.04847	5.15073	9.28369	12.05680	11.59303	11.23565
1129.34502	9.97126	1.00000	11.53362	9.99030	10.36951	47.55910	12.87117	50.23271	68.95718	78.63280	7.25762	0.02437	9.35760	9.02881	8.37696	8.36283	-0.56736
1091.47790	9.43743	1.00000	9.63739	8.46760	9.70447	45.74723	-88.70464	34.25807	53.61995	72.45120	11.00870	0.51869	8.83861	9.39653	10.93120	10.97160	12.39370
1183.29214	10.78829	1.00000	9.30249	8.97750	9.27365	61.94066	117.63083	35.50056	47.71006	56.04792	10.72607	0.39127	7.87812	5.56463	11.72432	10.12666	19.90889
1143.28172	8.70316	1.00000	12.82329	8.84662	9.33631	68.25719	-48.52333	-0.71667	47.89539	41.97230	10.70387	0.38394	10.38954	9.11416	9.24421	6.24394	9.44935
1107.58272	8.97876	0.00000	10.96055	11.91115	8.29417	63.19916	-82.61573	41.24255	58.45629	48.18858	6.87143	0.02238	7.33665	8.28400	9.67474	5.18051	28.89843
1179.23189	9.53095	1.00000	11.37668	8.70561	10.12009	44.82481	-74.96933	39.71734	33.70926	57.18949	11.81627	1.13945	12.82125	9.08358	9.21057	7.10715	13.18804
1177.55229	7.52672	0.00000	10.28664	10.02511	11.80312	77.05896	2.95924	36.76775	55.62260	50.68534	8.49065	0.05575	5.36339	7.85936	6.25470	8.63536	39.85708
