PRES	warning	PM10	C2H3NO5	TEMP	NH3	SO2	CO	longitude	CFCs	PM2.5	latitude	NOx	CH4	O3	PAHs	Pb	H2CO
1079.68086	1.00000	7.93065	4.59174	26.06421	8.22661	6.19937	4.62006	13.10984	72.84123	5.71932	51.30001	4.86611	7.37620	7.07387	8.77288	76.51773	36.35785
1074.43087	1.00000	7.71390	3.89315	12.64888	7.84636	6.68712	7.09728	26.01649	62.85513	7.42098	44.43579	6.25447	7.04504	6.70222	8.83139	65.63115	42.16827
1139.45252	1.00000	8.90328	8.08793	12.07883	6.38988	6.11157	3.88416	-50.00639	61.08112	8.47890	-25.42944	5.70418	10.65553	7.37001	7.88174	54.02942	51.38637
1065.48408	0.00000	7.96765	4.52516	13.88856	10.90476	6.93008	3.18633	-98.11889	79.02744	7.71027	19.04222	10.41356	9.23619	6.96885	6.18845	49.80301	43.15672
1111.96889	1.00000	7.12685	2.05889	18.42406	8.77562	7.76210	4.15663	4.18333	56.11651	5.85875	7.6	5.74006	8.85113	8.78688	7.24388	48.07862	41.33092
1185.33128	1.00000	7.81600	3.31038	26.67741	6.00674	7.83954	7.09272	-77.43532	72.73113	8.29554	20.14298	7.47074	7.01170	7.25309	8.72665	44.43600	73.32650
1062.84672	0.00000	8.47772	5.91782	29.81964	5.03741	7.91145	5.43611	77.24779	72.43632	4.56795	10.58806	6.37555	6.30849	7.13346	10.09009	42.07143	42.64853
1063.54096	1.00000	8.62495	6.73676	-1.93302	5.61483	8.02147	7.33603	-93.263	71.45457	7.22889	45.0408	8.43362	7.49286	8.84997	10.35119	46.88308	33.97419
1119.77587	0.00000	7.57399	3.51345	13.54650	9.36363	7.22828	6.77583	-73.78458	58.12626	8.61010	41.0051	11.56559	10.78729	7.67164	7.49826	51.73173	37.88059
1093.62300	1.00000	6.09736	2.01143	2.28959	9.06626	6.51725	5.69552	43.38531	29.66285	9.05667	9.89206	6.99420	8.98251	8.90920		58.16766	39.40686
1148.25010	1.00000	7.35698	2.33353	-3.09424	6.06631	6.05542	5.99219	76.11996	67.29072	8.89910	11.12018	6.37349	8.03857	8.18130	9.15287	34.01702	31.20828
1154.14007	1.00000	8.82988	7.59715	34.74529	2.63147	8.11686	10.35525	38.07083	73.53746	9.02998	54.90083	2.76866	10.56833	7.21889	6.10502	61.91269	39.53984
1099.79430	1.00000	6.17189	1.66144	-0.94205	8.95087	5.41673	3.11628	-52.51028	64.64823	5.59718	-28.81833	5.93254	11.20721	6.16446	10.45096	7.43979	37.03364
1156.06776	1.00000	8.04098	4.25735	14.01096	6.34537	9.23843	6.42070	38.15035	77.43756	12.13571	49.41029	2.98388	9.10280	7.98952	7.39474	47.49854	40.88058
1102.62714	0.00000	7.15588	3.25280	-0.54657	5.56628	7.59674	6.29914	129.96972	47.99050	6.91254	33.4425	3.35727	11.02838	9.40447	8.36508	65.53093	38.60252
1053.57724	1.00000	7.66868	2.51922	23.52740	10.25216	6.01379	5.09811	-88.27205	60.26678	5.88346	44.27804	6.09748	8.14053	9.02149	7.46214	48.66181	42.66950
1155.87036	1.00000	9.24451	10.95767	14.80870	6.10816	6.53480	9.73056	119.58627	24.64690	7.35479	23.5654	5.33466	10.09515	7.22931	9.38939	48.79952	51.49495
1198.55782	0.00000	5.98926	1.88047	22.39086	5.75717	7.86071	6.89615	-1.64295	68.75332	5.64900	42.8139	6.38499	6.70483	7.81306	10.42409	52.31569	74.42347
1090.96220	1.00000	9.11104	10.04115	-2.08836	9.11079	5.20143	6.82471	-2.77259	65.63642	6.14662	37.49073	5.55839	8.90009	7.77331	8.47439	43.58653	64.41975
1168.76887	1.00000	6.43903	2.20271	19.30857	9.79705	7.89858	2.25396	27.06365	64.79413	6.15298	50.18545	7.76724	11.55109	7.19272	9.46408	25.49040	39.69272
1156.66995	1.00000	6.78351	1.88956	15.57284	1.30495	7.46737	8.66603	18.28333	68.29903	8.69751	59.33333	5.92277	9.11678	6.00648	7.74360	55.15981	53.05657
1162.60208	0.00000	7.08968	2.89972	31.22444	7.65560	8.99126	6.36217	38.01667	75.22238	5.59383	-5.41667	6.91966	7.49446	6.80380	9.53369	41.82547	38.69728
1064.96906	1.00000	7.69894	3.60820	4.85675	6.20592	7.30602	5.49148	0.93333	58.02384	6.11452	52.68333	8.97050	7.14977	7.14145	10.51221	47.83567	41.82969
1156.12315	0.00000	9.03178	8.70878	28.19139	10.80105	7.30562	6.17791	-83.48216	37.66849	8.02655	42.30865	9.59344	12.05467	7.04140	4.98439	39.18208	14.73974
1180.45369	0.00000	9.82343	17.95803	5.13158	9.54652	9.31285	10.84990	-3.05	53.58777	5.10338	53.81667	7.05534	10.99477	7.69201	5.42999	54.29933	36.63554
1079.25383	1.00000	7.64288	3.90842	7.33662	7.39628	7.53410	8.41329	25.8191	56.75763	7.23093	53.5942	8.28924	9.40398	8.36197	12.09651	63.74505	65.93329
1144.53489	0.00000	7.43810	3.20852	21.99011	10.87267	8.35266	7.42210	-0.2	57.88393	8.33180	51.65	10.29058	8.67101	8.12647	8.80422	28.94701	23.66066
1124.69624	1.00000	7.42611	3.39479	13.26611	7.87039	7.99468	7.35913	-65.71875	55.83388	6.35198	-21.44345	4.27610	5.81041	7.91253	7.23806	48.30495	44.27903
1131.24860	1.00000	7.98182	4.26644	17.38220	6.88340	6.99340	7.96671	97.01124	72.87737	7.61306	17.30858	6.00842	7.49632	6.63955	9.09489	63.44905	54.27381
1155.84443	0.00000	6.78942	2.47662	-18.22359	7.85557	8.00298	8.21732	123.62494	68.19874	4.79050	12.37169	8.37788	7.32101	5.16364	7.41235	57.63936	72.53103
1154.54402	1.00000	8.00115	4.56699	19.60450	8.27854	7.74639	6.01575	76.11996	44.16358	7.42113	11.12018		7.51578	8.08942	8.93782	51.62518	42.83841
1159.30080	0.00000	6.34899	1.20040	20.55253	6.97301	8.29645	6.80861	85.37752	53.41401	5.84640	22.10194	5.28614	10.36108	8.04095	7.11779	23.81128	53.58329
1161.83604	1.00000	6.00430	1.82775	21.62249	8.49548	7.95899	5.78838	-79.62603	48.30165	7.57790	8.88988	7.50313	8.21383	8.77581	8.05318	58.19587	50.06783
1143.94347	0.00000	6.68348	2.73964	17.93746	10.55567	7.84289	8.84444	-25.66689	63.33976	7.40197	37.74615	9.55944	10.49997	7.46558	7.49164	51.15633	65.05195
1146.01275	1.00000	6.80425	2.37206	15.03909	6.75655	7.41018	4.67416	59.80222	67.45444	7.84564	58.63667	7.27486	8.03117	8.62136	8.38965	59.95687	42.24398
1137.48550	0.00000	7.66903	3.95679	17.18662	4.72019	7.25853	4.98822	-52.2	54.05321	6.71658	-28.44917	6.66506	9.71366	9.43336	8.16899	48.24044	34.11868
1150.27722	0.00000	7.98616	4.69789	19.65810	11.93271	8.26109	4.97639	133.42825	59.62893	8.23985	45.47885	9.60503	10.24911	7.70814	6.20433	54.91361	20.86053
1054.74102	0.00000	8.74200	6.65739	11.30978	5.77798	7.25839	5.92082	-118.25508	68.09573	6.48949	34.14251	7.23582	8.89773	7.56103	9.39221	44.04572	39.04787
1193.94563	1.00000	7.41121	3.83127	33.13210	5.13977	8.69518	5.22515	100.24529	65.00861	6.61872	5.4709	9.07373	9.38278	6.08555	10.74728	41.20405	57.85346
1187.07274	1.00000	7.68122	3.31744	13.86518	9.16870	7.81255	6.22896	-50.19556	74.54984	6.25817	-19.72806	6.58944	8.74648	6.36833	9.30224	75.15180	39.84718
1057.84936	1.00000	8.13393	4.60478	24.30835	6.94659	8.00322	8.76885	14.72443	60.05192	9.43243	36.92574	5.40329	6.11244	7.42502	7.97834	67.87284	48.66463
1127.24720	1.00000	7.32430	2.81264	20.31538	5.09625	8.04031	9.05102	75.37991	68.43823	6.95174	25.75728	4.73083	6.90117	7.47067	7.01636	48.65983	40.38737
1064.12872	0.00000	7.71095	3.64205	11.27952	9.21957	7.30449	7.98773	-42.19667	50.64317	6.68101	-21.41222	4.72971	8.58140	10.31939	7.87344	23.82464	39.15512
1117.74871	0.00000	6.80448	2.63935	28.30426	5.24102	6.09401	5.27525	84.63445	71.98715	4.48581	24.81757	7.80625	9.30438	8.91590	7.14247	30.73032	68.93204
1051.05199	1.00000	7.17445	3.02904	25.08644	6.71595	8.21990	5.53852	4.18333	62.92288	10.42850	7.6	3.38257	11.43921	8.38926	6.94268	42.15653	54.79030
1096.72449	1.00000	9.23811	11.24090	18.21341	9.62542	6.54545	7.38522	-2.1875	70.71859	6.09565	51.26	5.01952	6.96418	5.90530	5.23761	32.11983	15.04671
1183.39295	0.00000	7.27304	2.94962	35.67046	9.27122	7.05083	8.00791	98.50893	62.12880	4.45161	16.68911	7.65649	10.06014	5.87599	4.88914	56.31611	40.44629
1085.10433	0.00000	6.47262	1.76532	13.04482	12.34585	6.11028	1.88874	-80.22588	72.97551	9.75995	26.2173	10.30370	8.65184	7.60029	6.68585	16.74060	21.60509
1116.23627	1.00000	7.84014	2.81269	32.33915	9.18260	7.69600	6.21728	-81.79819	44.90353	6.06045	41.48199	5.38404	8.83967	7.19484	8.71942	38.94526	49.81874
1055.74372	1.00000	6.11197	2.79131	2.57368	9.29193	7.67452	5.99465	112.73333	51.39319	5.66488	38.40917	4.91528	8.93665		9.17391	55.55766	68.93232
1089.74769	1.00000	8.10109	4.76625	15.61659	9.41346	6.99731	5.94087	7.02238	70.41498	6.17798	52.21099	6.18209	8.88787	8.91845	7.97220	20.22830	29.85035
1088.97199	0.00000	7.78885	3.18547	23.61327	8.50075	7.13369	7.16790	-95.63079	64.75157	4.71498	31.76212	6.63543	9.78311	7.46815	4.19587	52.20209	58.78205
1180.68137	1.00000	5.83706	1.46558	24.18936	8.45537	8.46594		38.07083	78.99798	6.33030	54.90083	6.11281	9.49036	7.98539	9.96423	47.48917	39.84527
1060.34567	0.00000	6.26242	1.76486	2.13470	9.13693	7.11127	7.36479	104.1451	74.06119	7.58188	15.79408	4.98053	7.50135	7.77390	10.00107	58.92699	51.21578
1104.04966	0.00000	7.03693	1.22688	11.55674	6.96399	6.45048	7.87559	-75.69947	61.68392	6.59973	8.79577	5.35957	5.92405	8.89292	11.30243	21.15649	48.12215
1194.45407	0.00000	6.63584	1.27655	21.32688	4.64734	6.87298	5.10653	117.7	62.02904	5.27795	35.85	7.08127	10.90268	8.12774	7.04288	72.31165	44.00759
1109.85642	1.00000	7.40746	2.79872	9.29627	5.48563	8.45382	5.39237	2.29026	54.72007	9.80576	48.77644	5.02105	10.15092	8.94001	7.58661	59.80549	57.28371
1193.66072	0.00000	7.07160	2.09343	23.55195	9.02078	6.47691	4.10082	99.96667	47.97881	6.53057	8.43333	4.74165	7.44023	7.59630	6.45640	45.27761	69.03886
1161.35338	1.00000	6.51074	2.01008	9.40070	9.04417	8.26630	6.66288	79.82979	71.42056	6.34922	11.93381	7.13211	9.24723	7.08014	8.24002	12.26040	64.10662
1149.43502	0.00000	7.73852	3.07601	18.89763	9.91471	7.08439	7.27637	-117.70755	61.13189	7.59367	33.52253	5.06501	8.02930	6.04267	8.06682	34.89444	60.16730
1160.50544	0.00000	7.10288	2.00191	20.09261	8.19340	6.61314	4.64411	140.73667	53.67987	6.16131	41.77583	4.80657	7.65008	9.06912	6.76882	69.62489	38.72048
1075.95814	0.00000	6.50634	3.09506	0.71662	5.24180	10.08342	7.09926	32.86389	69.02574	5.26168	53.95278	6.23062	10.34775	7.62515	8.82765	27.09927	52.54273
1116.26756	0.00000	7.05640	2.01689	-10.35424	7.52093	7.61230	6.15048	-73.58248	51.27022	4.60139	45.40008	7.31881	8.54592	6.82685	4.78569	53.67247	
1063.08362	1.00000	8.06060	3.57648	30.31940	4.39214	7.47702	6.87849	13.10984	61.77442	10.93935	51.30001	6.64363	9.36145	7.68050	9.18491	44.76958	63.48078
1136.30743	1.00000	7.72165	2.94362	17.86179	10.10226	7.04614	11.87669	37.55	71.56340	4.68268	6.03333	5.92867	8.98027	7.95492	9.61082	52.50721	58.50208
1138.86388	1.00000	7.71663	3.18063	12.30616	8.37366	8.49080	4.71815	-78.19444	63.19135	10.93841	38.91817	5.41885	9.06197	6.81924	8.83273	50.50716	57.99648
1156.34226	1.00000	7.87095	4.03759	11.58735	8.54087	5.90428	8.86620	-68.3	63.11421	5.60196	-54.8	3.96081	6.62460	8.19643	8.14919	41.82088	42.70862
1076.21826	0.00000	7.81449	4.04935	-5.15572	6.00073	7.05590	5.92712	43.67663	66.04173	6.48576	53.53041	5.84680	8.39237	7.49598	9.81429	54.70156	28.68498
1155.53344	1.00000	9.33862	12.45115	24.39853	9.96734	7.04956	6.24447	47.3799	64.18563	6.61094	33.14447	6.35711	6.66018	7.48128	6.87090	79.70836	61.75286
1103.44751	1.00000	7.49069	2.76617	11.02773	3.23461	7.83746	9.13092	-80.58556	47.04393	9.09992	22.98212	3.50775	7.58308	7.22506	5.68016	40.83248	61.25811
1178.37216	1.00000	7.82656	2.96533	7.24870	6.94192	7.85316	7.00206	124.95278	62.56320	7.69830	6.33444	4.73203	4.99843	8.24174	7.71617	56.25065	52.67510
1182.47480	1.00000	6.77315	1.97601	15.59510	7.28516	7.46011	6.31140	-7.32097	45.48443	10.48652	41.1053	5.02002	8.70851	8.24820	8.57616	32.35607	44.86178
1131.01434	1.00000	8.36354	5.54961	9.19830	8.94293	8.93658	9.26809	-72.86843	58.39599	6.83982	41.27621	7.30844	8.80714	7.09819	10.72678	71.07769	35.80046
1118.67943	1.00000	8.06994	4.84400	26.91745	10.25136	7.32675	8.13256	71.21169	59.44860	5.19231	21.59983	6.57831	8.20635	8.64217	7.42325	43.14556	39.83342
1085.24597	0.00000	6.65938	2.27086	22.75284	6.29440	6.72266	6.92526	-88.70464	65.48526	6.27645	34.25807	6.67591	8.77122	8.01600	9.81141	44.59940	40.92127
1061.31855	1.00000	7.57905	3.79021	22.02758	9.08379	7.60084	8.07267	-87.65644	72.66029	5.15165	41.80753	4.34224	5.90607	9.15607	5.00192	29.19954	31.68283
1053.63153	1.00000	5.32261	1.54192	20.55808	5.57587	7.85257	6.77950	145.13643	50.91505	9.59902	-38.16604	5.45867	10.28724	7.16372	8.74154	32.81072	33.75565
1133.59147	0.00000	8.37310	5.14566	-1.85371	4.49651	6.19677	6.38068	144.09638	62.73333	7.86580	43.82634	4.67358	9.10818	7.37886	10.08335	53.72772	47.16740
1132.16809	0.00000	9.29407	11.60490	3.60247	6.81451	6.60855	4.02271	113.82465	63.99753	7.10233	23.29549	9.96275	7.98743	6.48559	6.42121	48.59253	33.24029
1184.31882	1.00000	8.43892	5.67366	17.63472	3.62597	7.91183	7.32908	-78.04471	75.47141	10.79329	34.25628	6.48464	11.92190	7.67802	9.89063	22.29422	23.15772
1129.48509	0.00000	6.97845	2.36074	30.00893	8.34457	7.68472	5.33776	51.67462	43.51015	7.11508	32.65246	10.03445	8.32056	7.53515	7.10058	49.13334	29.46348
1055.62786	0.00000	7.29695	2.81951	22.59330	6.26977	6.68367	8.14052	81.54855	82.25087	7.34772	26.2649	3.90814	9.19324	5.88331	10.84387	65.77961	52.99255
1110.66972	1.00000	6.93393	2.66209	18.60219	6.70014	7.20890	6.34635	140.11667	72.63758	9.65732	37.56667	4.11069	7.83553	8.82015	7.23354	59.01996	34.74552
1100.14659	0.00000	7.76618	2.66707	23.90293	6.82059	8.22260	6.25744	-87.71255	70.42059	5.40404	41.84364	6.99842	7.82866	7.97898	9.62766	32.23772	36.45132
1181.37065	0.00000	5.50822	1.02924	6.80948	6.57333	7.46209	5.23162	-0.74934	46.69859	6.47445	51.62907	7.10172	6.56463	8.38773	10.26600	34.56007	36.94976
1184.15167	1.00000	8.72433	6.78692	23.25967	8.83986	8.67610	8.47155	103.6032	53.10509	5.60369	1.6561	4.20868	8.28009	7.68639	9.59228	29.50038	37.54742
1119.05942	0.00000	6.89720	3.10891	43.72676	5.06870	6.69969	5.77571	-122.38731	65.72314	5.17654	45.53929	4.96195	11.93444	6.44066	6.86862	43.71148	50.65425
1059.64925	1.00000	7.85669	3.71958	25.02048	2.27373	6.44050	7.64780	-79.59415	65.75656	8.66696	-2.13404	7.07462	9.84422	7.95156	8.91271	58.99112	45.02435
1133.39433	1.00000	6.45510	2.33496	32.77595	9.39635	7.37242	7.19696	24.04142	56.21796	6.83806	54.39635	4.57248	6.85563	8.11957	6.31843	49.83850	84.34005
1070.35080	1.00000	7.58836	2.86687	6.72158	6.66154	7.04580	3.64445	6.51352	56.00762	6.54204	51.19139	10.67045	7.21717	6.62758	9.91471	62.27903	23.92939
1108.74904	0.00000	7.19707	2.78723	4.76050	7.85356	7.75668	7.24266	1.04945	64.73299	4.57402	35.06544	6.52954	9.21305	6.19332	4.37797	50.16460	29.64259
1090.46657	0.00000	7.84301	4.34843	27.57517	5.60673	7.62104		8.4493	58.87015	4.15135	50.09019	7.36626	9.51098	5.09390	7.23059	69.95700	25.89720
1178.49738	1.00000	6.11663	1.27040	4.92924	5.49803	5.53337	10.85789	6.76111	60.37985	8.50846	53.16167	4.51243	8.17507	8.01651	8.29774	43.50977	9.85328
1133.05347	0.00000	7.32714	2.97410	7.72464	3.19093	7.26568	6.03881	85.37752	63.60929	4.96772	22.10194	5.65404	9.43943	5.95087	9.09249	58.29969	49.06801
1118.70587	0.00000	6.43754	2.33320	0.67325	5.67174	6.59510	6.64623	-121.75689	62.55467	5.70665	36.91023	7.09964	7.65667	8.20181	9.63231	37.68495	29.90354
1088.39051	1.00000	7.61650	3.08607	16.01354	6.42801	7.03817	6.35791	2.95924	58.04998	6.25212	36.76775	6.26401	10.50523	7.85655	10.39149	46.27855	46.00236
1054.82047	1.00000	8.33127	5.30435	0.71982	10.41507	7.38602	5.30730	34.37389	57.24839	6.30634	40.1675	8.00226	10.52897	8.44278	8.25679	63.65822	57.37692
1140.90615	1.00000	6.95538	1.98877	18.21955	5.61628	6.92659	5.42225	-76.72803	58.53181	12.34093	39.32288	2.81529	9.22910	7.33346	6.52968	54.94864	41.12004
1125.02687	0.00000	7.17375	3.15547	11.32655	9.89154	9.92938	10.51283	17.58522	60.61974	5.92242	40.53123	6.10759	8.98460	8.05635	6.50879	57.99584	63.34444
1070.31872	0.00000	7.69525	3.52825	19.17008	5.68733	6.38231	6.01400	1.53414	63.42089	5.36401	42.50729	6.84180	10.50989	6.73456	8.07987	49.81204	54.68494
1197.46282	1.00000	7.57729	2.19598	14.58762	7.21688	9.78067	7.50178	14.72443	64.16626	8.13230	36.92574	6.83107	8.56871	7.27711	9.61832	49.86775	51.06949
1088.30390	0.00000	8.58462	6.19237	4.45719	7.76461	9.71744	7.51125	-60.94228	69.43051	7.46828	14.67751	7.01446	5.81630	8.21065	11.54053	35.80440	50.87315
1097.76433	1.00000	6.93751	2.11268	17.32104	5.91170	7.40240	5.21310	137.95378	69.23305	7.55857	35.82756	7.23272	7.36080	4.79331	8.57713	61.86470	65.27429
1139.70278	0.00000	8.41120	5.34904	20.74529	3.25217	6.46524	4.93130	-91.11667	60.04348	5.16921	14.93333	5.82933	9.96745	8.06506	9.17600	55.86503	67.25049
1108.86263	1.00000	8.50139	5.58745	-4.76722	9.31886	7.30399	5.81218	12.87117	59.00004	4.89506	50.23271	4.90809	8.39406	8.73143	7.79642	41.06123	60.01468
1119.30469	1.00000	6.96250	2.27918	13.59979	6.58444	8.46806	6.05933	-5.22126	66.31878	6.09833	33.43443	6.49968	8.91980	9.72109	11.87910	55.98900	34.02142
1081.86376	0.00000	7.22886	1.99445	11.86686	9.53173	6.45915	6.16804	136.84186	45.91194	5.39217	34.4833	7.93515	8.09174	7.47127	5.92701	62.74125	46.86286
1067.62205	1.00000	9.48813	14.04597	2.22126	9.80016	7.45573	4.91123	29.47306	51.60587	8.14655	0.49113	6.02021	10.14001	6.85036	10.18971	50.14322	63.63345
1122.08828	1.00000	8.27412	5.09372	10.36061	4.89401	9.33185	4.76865	-76.88442	53.99674	9.74791	40.2737	7.61653	10.31722	7.62771	9.49473	20.19349	33.99821
1190.97806	0.00000	8.20788	4.97194	15.00260	8.81631	8.23545	3.12258	23.225	66.38159	8.88391	43.4125	10.60532	7.59916	6.54725	7.73784	29.75938	41.11311
1100.67414	1.00000	8.47334	5.58775	19.21619	7.39111	7.06678	6.72606	-77.96389	62.34235	6.51061	39.45621	4.73844	6.71218	6.99888	9.12551	45.94392	44.46482
1097.14766	0.00000	6.68964	2.45021	20.78550	7.17437	9.03005	7.40973	0.75	69.29917	7.22504	52.41667	4.02058	10.09952	8.33150	8.13110	42.64088	58.56125
1143.26933	0.00000	8.63502	7.21268	5.54251	9.55715	7.37064	4.91333	76.92421	81.04050	6.99210	60.97944	9.96660	8.32724	9.12595	7.27255	45.59893	62.98681
1169.52646	0.00000	6.97731	1.40802	24.39567	9.70474	7.27493	6.31249	8.64409	75.89604	5.21101	48.07667	6.15372	7.61227	7.70173	5.20821	67.70726	25.97711
1071.75568	0.00000	6.69805	1.97400	25.89185	8.52970	7.86374	6.06761	122.9666	59.18856	5.75448	10.7375	7.74139	7.39255	8.48063	6.14623	58.85854	44.68202
1073.40997	0.00000	9.29855	11.32182	14.80756	11.16138	7.75023	5.28739	34.3869	71.42757	7.29635	11.8659	9.30930	8.93906	8.60389	6.56209	15.60213	72.76624
1175.77196	0.00000	7.16857	1.88507	26.19965	8.41351	6.11369	3.54783	77.24779	71.09629	5.51181	10.58806	9.45963	9.84781	9.68059	4.20444	38.41952	52.83024
1088.04565	1.00000	6.89105	2.50497	23.73814	7.42171	7.58286	5.67709	-1.05366	78.36947	8.89610	43.71032	5.86057	10.42447	7.03724	9.27197	46.76045	42.83929
1067.06462	0.00000	8.58724	6.34700	15.24566	11.63639	8.25954	4.41676	105.89333	61.12067	11.89772	34.56861	12.32215	6.91624	8.51640	11.40803	52.51484	42.21635
1194.45320	0.00000	7.66785	3.55070	17.53516	9.67840	8.11410	5.13971	-1.32471	51.72090	7.73542	51.40148	9.39336	11.22488	7.93784	4.66898	36.99895	37.46885
1145.99522	0.00000	7.05810	2.28139	8.64478	5.64132	7.91885	6.69742	59.80222	59.54061	4.96260	58.63667	8.16575	7.67635	7.53265	6.22270	16.20070	53.00954
1132.82005	1.00000	8.35342	6.13693	17.15912	5.02382	7.09431	4.36144	-72.27814	72.24282	8.31444	42.93369	7.76345	9.61620	5.96091	8.61628	60.94673	41.49049
1165.38312	1.00000	6.16455	1.88606	14.24041	9.18329	6.47722	6.37209	79.87116	70.81729	5.18913	6.84019	4.34431	8.97537	7.62686	7.87252	55.06252	47.98137
1138.91759	0.00000	6.91970	2.53149	23.92808	8.78932	6.20566	7.05164	115.70111	57.29110	6.45149	37.73222	8.52386	7.47894	9.28679	7.60051	42.37924	59.69421
1166.94256	1.00000	7.38129	3.79196	10.90043	7.37774	5.99443	4.13867	13.57661	71.26977	6.38917	37.31065	4.57014	6.98041	6.98774	8.38559	54.70385	69.08850
1186.19781	0.00000	7.22733	3.11121	21.57081	8.72021	7.22718	8.36188	71.30633	54.08441	6.07902	21.34222	7.42112	8.85002	7.68334	8.47226	39.96476	39.60260
1185.76908	1.00000		6.82965	9.28558	3.39869	9.21011	6.05271	20.89389	65.71930	11.34763	42.62833	5.35199	10.71387	8.01285	8.44992	60.54137	32.03101
1139.39101	0.00000	7.72706	4.01428	26.71019	7.72148	7.98697	8.05637	1.6	48.16642	6.56694	43.11667	9.50073	9.91904	6.63950	6.71712	52.83634	11.72305
1059.89092	0.00000	7.57137	2.45481	1.93636	10.11757	7.51017	4.12778	-91.73625	54.62512	6.47615	35.25064	9.26906	12.22485	8.95766	8.74790	65.10648	47.50272
1173.71457	1.00000	6.05861	1.60003	26.66391	7.58754	7.97437	4.92217	140.72287	70.37744	6.43297	53.14657	3.77597	7.20021	5.29635	9.18030	64.71551	58.38437
1072.13074	0.00000	7.61475	3.59858	10.06716	9.40024	7.33743	7.47254	0.93333	57.25155	6.00335	52.68333	9.41226	7.62377	9.73408	8.18998	44.66172	56.56004
1182.45552	1.00000	6.59787	2.58539	-5.47707	10.34582	7.53152	4.91518	-76.88442	66.43812	5.48613	40.2737	5.30906	7.77023	7.01422	6.49532	67.56515	35.02703
1059.74110	0.00000	7.19707	2.72306	10.51096	4.85682	7.62216	5.89067	-80.22588	74.69204	6.66678	26.2173	5.48882	9.76244	9.03070	9.07695	56.22608	50.28075
1118.63370	1.00000	8.02585	4.44654	8.70389	7.96448	7.11160	6.62093	9.47629	55.28307	6.93205	53.59337	8.71260	6.36090	8.08389	9.76309	65.00685	47.39004
1114.19964	1.00000	8.10591	4.83845	11.78149	7.77320	6.57896	6.24269	136.51667	47.99665	6.72036	35	4.73702	7.49378	6.12312	8.24294	71.43248	65.87626
1088.22520	0.00000	8.11202	4.28187	16.92490	9.38428	6.34598	7.51056	74.4818	48.29829	7.61401	30.21121	8.05599	10.62355	7.51533	5.68708	42.88745	58.63694
1179.62423	1.00000	8.97009	8.34337	0.74955	7.68275	8.15647	7.13241	1.26738	51.27722	5.85028	51.84819	3.04268	5.89568	6.59219	6.86645	53.58943	26.90951
1100.57561	1.00000	8.24484	4.76846	25.63772	7.22503	6.70041	7.13097	-48.59278	41.97663	7.37193	-23.7975	5.13237	8.21470	7.63337	8.23532	57.08412	34.45493
1115.59108	1.00000	8.24060	5.08576	13.69188	10.91097	8.77528	4.90020	-0.74934	64.77708	7.57235	51.62907	8.95403	6.50099	6.71271	10.66457	29.40762	47.54722
1134.85670	0.00000	8.43655	6.72198	20.08647	7.09505	7.79787	6.97226	-56.52361	63.12943	4.44426	-33.38056	7.97023	7.69736	8.15967	6.05306	62.01078	42.98950
1059.24084	0.00000	7.56651	2.81535	22.75443	12.15421	9.06354	5.79601	-89.99038	45.55645	8.42757	38.58894	10.97594	10.24208	7.77715	7.50077	27.59180	57.98133
1139.60637	1.00000	8.01931	3.41357	24.11995	9.81287	6.59697	7.92511	-38.94722	44.12383	5.92134	-15.675	7.55829	6.99310	7.14500	10.94166	60.42199	43.80875
1107.08056	0.00000	5.34931	1.99536	19.50721	11.03322	7.17610	7.27358	7.02238	53.42600	9.18517	52.21099	10.70530	10.27014		8.07704	60.81288	48.62891
