longitude	NOx	SO2	CFCs	NH3	O3	TEMP	C2H3NO5	PAHs	PRES	Pb	PM10	CH4	H2CO	warning	PM2.5	latitude	CO
37.55	8.00932		34.54280	7.10593	7.79075	31.71405	0.20570	9.53389	1099.69338	52.58534	7.51859	9.85258	17.10479	1.00000	8.27006	6.03333	10.06146
27.46153	9.07154	7.37775	59.05648	7.84109	9.13252	26.90374	0.26800	10.60947	1161.39026	55.31782	8.07091	7.43335	40.88609	1.00000	6.73841	-21.44236	9.39161
-93.75018	10.70348	7.53484	32.91862	6.25350	8.51495	22.64248	0.90697	9.83196	1055.92983	52.33931	9.74180	9.47426	39.95884	1.00000	7.07399	32.52515	10.43289
13.10984	6.91307	7.18069	50.92191	10.95982	8.81312	28.79913	0.63536	9.47528	1123.46765	51.61404	9.27229	6.76583	29.21912	0.00000	5.34105	51.30001	11.87932
76.32756	7.10266	7.93456	54.75749	9.76433	8.34044	18.90862	0.17105	7.50749	1150.10885	60.09862	7.08352	7.75130	65.39419	0.00000	5.99416	9.57046	12.11387
34.02537	9.93097	8.78751	53.27296	6.94132	5.47081	13.96372	0.85205	10.98658	1136.80243	43.58262	9.59482	8.77978	45.29152	1.00000	6.45288	38.37255	8.60695
3.47717	8.85163	7.02214	27.59360	10.31188	9.94686	7.88816	0.21961	5.31579	1066.28151	51.79561	7.90598	8.58205	31.04980	0.00000	8.00465	36.76639	10.00933
-85.43772	4.76623	8.42799	56.05360	7.83270	7.63285	18.07237	0.14115	11.51742	1061.64361	56.32909	6.64449	7.73974	44.40319	1.00000	8.97165	10.63504	8.68141
32.88667	11.33230	7.99780	66.39328	8.92723	7.46918	29.10834	0.43285	8.17258	1137.08076	59.06557	8.82843	7.04948	29.69320	0.00000	9.41129	3.27833	6.04139
102.42587	6.22414	8.08374	30.87889	6.76159	7.57466	9.65539	0.12478	9.04169	1148.86970	66.88884	6.33136	6.20564	49.54401	1.00000	9.53899	15.58552	9.59107
37.56667	7.28737	7.71672	25.11149	9.49112	7.90383	45.08109	0.12101	9.86789	1096.16985	43.31148	6.87547	7.28308	43.48732	0.00000	4.27391	55.85	8.89312
83.97573	7.04519	6.53914	35.69381	7.57959	6.91045	8.12140	0.18367	9.33839	1140.32396	76.88763	7.58464	8.93491	52.28773	1.00000	7.08038	21.46527	9.72519
-0.32247	5.55071	8.82466	32.30482	8.72945	7.48280	28.09914	0.05946	10.93330	1063.93762	63.12520	4.66944	7.40313	35.84336	1.00000	9.96612	50.82882	7.22255
9.22796	8.30377	8.89820	63.64106	8.53990	7.69111	35.56737	0.06554	6.24651	1060.95519	37.71855	6.16166	9.25515	51.50893	0.00000	6.06705	48.46458	9.75611
5.37429	6.50191	9.22005	45.15888	10.33643	8.67479	28.40702	0.11159	7.90047	1106.17139	63.67136	7.16277	7.36610	64.38899	0.00000	5.95380	51.03427	8.58512
2.31889	8.48918	7.33253	82.30413	9.28876	7.76992	31.75162	0.49567	8.72998	1192.10988	53.42062	9.12384	5.74456	40.47922	0.00000	6.59379	35.21222	10.07714
122.9666	8.34502	9.43301	46.10184	6.30219	7.43110	14.44064	0.08272	9.00025	1087.05027	80.98551	7.66631	8.35315	59.55163	1.00000	11.68060	10.7375	9.08410
137.4	8.74337	9.10496	42.08752	7.23110	7.89725	14.76295	0.90509	8.72986	1185.50516	57.42654	9.72078	6.32333	67.42341	1.00000	6.15007	34.81667	9.42841
-84.20299	8.25806	8.69332	68.52060	7.61838	6.83420	12.77696	0.12244	6.50916	1186.39283	46.23590	6.39729	9.20320	41.42236	1.00000	10.24416	39.43534	8.83640
-86.99666	7.23182	6.84355	34.96900	6.19970	8.74864	7.97352	0.07175	9.41880	1186.42542	40.33808	5.87570	6.62339	47.11283	1.00000	8.61974	33.45122	10.11646
18.84	10.58774	9.07164	26.33528	7.19704	8.98809	13.54912	3.93711	9.89425	1062.29066	52.28261	11.22049	9.28654	30.87428	1.00000	5.01004	42.28639	8.74053
-2.98884	6.46208	7.49103	44.56779	10.18601	8.49879	2.38737	0.14110	4.56210	1182.27250	28.03422	7.79770	8.29149	42.75114	0.00000	8.75457	43.32686	8.62460
26.97253		8.76799	38.96118	9.85722	10.08840	14.38412	0.68294	8.99699	1121.88796	58.13260	9.38034	9.35536	45.66163	0.00000	7.17874	49.65186	4.50998
72.34424	7.19201	7.52312	56.87908	8.03294	9.76968	11.82857	3.16351	6.78250	1052.74124	33.85393	11.00747	7.68375	32.63704	1.00000	5.05789	40.78206	6.74453
37.73333	4.67678	6.97685	23.37613	8.15863	8.80675	17.46892	0.09061	11.39856	1165.42681	64.13413	4.06040	9.34650	66.18567	1.00000	9.03511	-4.06667	8.30092
15.00913	8.37049	7.74671	49.50049	7.07735	7.52962	19.95113	0.22600	9.89772	1075.19002	58.64370	7.87785	8.05252	73.60789	1.00000	7.56976	37.51803	10.41605
11.37703	10.46003	9.49493	50.92082	9.99963	8.16440	14.73623	0.85343	8.74916	1137.92234	58.24036	9.61126	5.98854	67.54560	0.00000	8.45026	48.06919	8.99913
10.18003	10.06076	7.56752	38.04413	6.91406	7.22817	-0.33032	7.93123	9.36154	1174.91453	72.49739	11.92928	7.42427	58.69021	1.00000	5.17936	24.96334	7.96011
-121.75689	5.53061	8.99896	54.16067	9.45114	7.78879	23.26322	0.14288	7.56559	1066.79957	85.47180	7.00140	6.32034	42.92093	0.00000	6.36863	36.91023	9.42903
-94.91386	8.18169	9.07865	27.28965	7.00736	8.16644	0.84984	0.68097	8.13503	1063.07070	33.11208	9.38922	7.79000	61.71881	1.00000	7.12520	17.94979	7.98144
88.18466	7.35440	9.09463	28.37118	6.00826	8.02283	5.05067	0.27806	11.04004	1097.90632	40.87163	8.27412	7.54205	37.56525	1.00000	8.41887	22.19303	10.13464
75.96976	9.14303	8.84953	49.49669	7.99092	10.23317	14.87963	0.21640	7.49629	1170.43337	55.20350	7.96292	7.41577	75.81854	0.00000	8.38342	15.73628	8.67717
-6.90656	5.66567	8.21381	26.22320	9.97623	7.00382	13.84463	0.57796	9.80756	1145.98019	57.39279	9.18171	7.76997	52.55132	0.00000	4.33674	33.92866	8.25230
-49.27306	6.12516	9.23398	60.46628	8.15526	7.47255	-3.35294	0.10903	11.20292	1165.10064	54.43951	6.55901	8.36567	78.76482	1.00000	9.22185	-25.42778	7.63384
25.34244	7.34402	7.54965	62.72941	8.29742	8.66430	8.43465	1.12730	10.17494	1173.45642	38.02059	9.97673	9.50087	54.04158	1.00000	6.27052	50.75932	5.81927
4.69889	9.82031	7.77750	57.27573	9.88692	8.02062	28.26202	0.77108	7.04047	1197.53164	29.80890	9.50468	6.93283	34.79713	0.00000	8.99445	50.56149	9.83390
13.28702	11.41307	7.68730	61.41226	5.15917	10.00523	16.56322	0.67724	9.78059	1190.47777	74.48971	9.42395	7.40929	50.16794	1.00000	7.97331	52.4581	10.88461
126.835	8.29045	6.73979	38.19249	9.09173	8.48620	29.51639	0.50052	7.13444	1149.36891	50.06888	8.97773	9.63581	67.43697	0.00000	7.08642	37.65639	9.33085
-102.36764	8.41830	7.91113	69.39893	9.22778	9.68767	9.49045	0.54594	10.84710	1174.60008	55.73932	9.18130	9.22528	33.26481	0.00000	5.78477	31.84568	9.10059
78.14797	5.96252	11.41044	76.36184	8.70823	8.95115	21.41794	0.24830	8.35926	1063.39399	52.26731	8.11590	7.85239	38.72312	0.00000	5.49899	15.45144	7.55840
2.2469	7.87960	7.92365	48.34629	9.47567	9.62467	16.20788	0.56011	8.60634	1150.02825	22.16097	9.25571	7.20189	57.84304	0.00000	6.46007	48.90472	8.13778
-6.90656	9.99433	7.31771	62.09592	5.56813	8.30692	31.73287	0.53063	8.74930	1106.17960	47.88442	9.14196	7.71501	49.66981	1.00000	8.37224	33.92866	7.46146
14.34085	10.10847	8.33566	31.12738	4.95992	6.68181	17.87040	0.50241	7.60933	1133.50692	49.82164	9.05489	8.63719	59.58401	1.00000	12.06095	40.87363	9.78367
126.835	6.63100	8.37949	54.53547	7.09531	6.80158	17.90040	0.09698	9.38058	1106.01505	51.35694	6.34890	9.78750	37.17800	1.00000	9.36394	37.65639	8.86563
2.08333	11.09738	6.25165	50.61722	5.97864	7.74462	30.32859	0.80626	6.70908	1100.08246	57.93640	9.57141	6.93971	46.58860	1.00000	9.37521	48.86667	9.62654
8.96317	7.21401	9.68545	34.73343	8.64074	8.69407	18.51924	0.02828	8.05055	1133.95263	27.66626	5.64279	9.32230	34.07351	1.00000	10.06275	48.35149	7.61378
91.84128	10.66742	7.44851	43.16671	6.14126	8.05155	17.45156	2.42665	9.25318	1103.69170	52.45778	10.73227	7.72210	61.82169	1.00000	5.88415	22.83957	10.46600
135.31667	11.01585	6.40208	30.31292	5.87677	7.96749	8.56660	3.95512	8.76222	1146.04456	60.34809	11.21917	8.09671	59.21718	1.00000	5.24564	34.25	10.42810
-63.13414	6.89172	7.62645	51.62659	8.85128	6.99951	6.88736	0.08178	9.83799	1115.08140	62.77719	6.51472	7.93794	55.79262	1.00000	9.84156	46.23899	6.76828
-96.72365	10.44522	10.46374	23.39987	7.50103	8.58122	15.87850	3.68768	11.34127	1146.49334	47.13236	11.15534	8.41979	55.01149	0.00000	4.67287	17.06542	9.32290
-105.36369	8.41439	7.02564	55.46510	8.90747	6.62907	29.26687	0.21659	7.52134	1097.65953	49.28538	8.09766	7.13338	38.59756	0.00000	8.47768	22.49396	5.92254
-7.95	8.75093	7.70197	32.82492	5.41382	7.75194	1.89941	0.66246	9.97579	1181.13892	40.22433	9.33746	8.39483	53.78473	1.00000	9.23620	53.43333	10.41571
7.60872	8.83934	8.73348	57.93660	7.37900	8.89825	22.64640	0.25988	12.30486	1080.97756	61.81185	8.30638	7.24016	45.16924	0.00000	4.44015	43.78956	11.24437
-94.74049	11.69664	8.06014	68.29372	7.20450	6.87760	11.62197	11.78689	12.20919	1060.90308	43.32644	12.33244	8.58091	51.34688	1.00000	4.11809	32.5007	7.54789
-60.93173	6.27631	8.59346	52.55585	8.14039	8.03259	8.82774	0.25983	9.45037	1158.99655	62.58359	8.30832	9.43358	67.57548	0.00000	4.28286	-31.4488	8.13802
-86.99666	8.29660	10.42216	42.78326	6.33908	8.59950	18.06381	0.30741	9.34468	1060.44046	76.85927	8.55342	7.60454	40.62467	1.00000	8.05216	33.45122	9.77268
-1.86343	5.10653	8.09254	48.61276	11.58805	6.53733	27.30578	3.92373	7.15708	1053.04282	47.49791	11.22286	7.74428	52.08088	0.00000	8.62721	38.10558	10.39020
19.27498	10.46499	9.32994	52.50301	4.01035	8.30570	21.53173	0.98470	7.57011	1129.21135	40.23645	9.68269	7.52995	39.57956	1.00000	9.66863	50.20528	9.69744
-82.00919	8.69720	7.92531	25.69183	6.37780	8.38296	10.19602	0.12882	10.80535	1196.36727	42.13530	7.11016	7.45919	36.42387	0.00000	5.79699	23.04419	9.54721
-67.33122	9.70889	8.15883	44.78154	5.51360	8.51893	26.53256	0.43385	8.87272	1066.67011	47.78101	8.87156	8.93635	42.75731	1.00000	8.83768	10.22677	10.34282
36.36339	7.01165	8.35288	48.09396	7.35320	6.59583	22.81408	0.12715	7.58742	1192.93381	51.75302	5.56780	6.75057	39.59114	1.00000	12.89575	0.03813	8.38538
-87.93341	8.68945	8.21627	26.31442	9.56857	7.96718	26.46478	0.73487	10.17423	1161.65603	38.23800	9.47543	8.10286	74.13494	0.00000	6.14156	42.55308	10.38890
-1.29243	9.61723	7.84999	65.66949	6.51540	9.89202	29.67478	0.53147	9.21937	1074.35338	85.73617	9.07785	6.69513	64.83613	1.00000	6.91013	53.49389	10.27884
-48.62789	9.80338	6.08350	47.07316	5.57209	8.34891	9.13710	4.84259	5.08612	1142.17127	53.48879	11.43487	7.35240	34.81036	1.00000	5.82637	-17.74431	10.57734
121.06761	8.19406	8.06048	38.10142	7.56003	6.60163	11.75002	0.46000	9.10422	1152.48826	44.28157	8.82308	6.54315	61.58494	1.00000	6.29212	12.35275	8.80740
120.74792	7.61680	6.80504	40.76112	11.55626	9.84601	27.92236	1.18018	5.24124	1115.12607	50.78294	10.02558	7.33379	64.65060	0.00000	10.55442	41.09822	13.49307
-87.882	9.86854	6.67980	36.81022	7.01500	7.94515	13.88410	0.32921	9.49270	1073.31490	65.12646	8.47917	8.07954	21.00514	1.00000	5.95623	41.85059	10.29958
2.1699	7.46832	6.94298	49.62470	8.94553	8.49584	6.95721	0.66074	11.39085	1197.64776	56.69374	9.29947	7.07477	61.03715	0.00000	3.79122	48.98994	11.67483
46.10925	4.90634	6.74061	46.47665	8.84313	9.79325	13.11884	0.12317	8.72859	1109.60217	48.87760	6.98965	8.87326	29.18607	0.00000	5.87246	43.35071	11.51322
24.71204	8.88111	8.75357	22.96104	6.96060	6.43681	22.26173	0.14193	9.32611	1156.25735	73.60438	7.13944	8.78693	51.23078	1.00000	7.72398	41.57439	11.17908
-63.90389	7.88411	7.06546	75.74266	10.16921	8.89747	9.11361	0.14643	6.29330	1082.10983	57.56590	7.55528	7.39922	46.20688	0.00000	7.53943	-8.76194	7.45535
-82.00919	5.76922	5.64779	60.75945	10.04758	7.35262	41.21530	0.07840	7.45334	1129.05800	63.19630	6.02160	9.58673	59.73349	0.00000	6.75266	23.04419	8.62520
-103.42897	10.10437	9.44381	59.22947	7.61489	6.14152	19.95822	0.65700	10.69239	1064.14018	52.25093	9.38359	8.53357	64.05510	1.00000	5.36380	20.28527	9.19660
5.51978	5.86180	8.21010	36.48839	8.88949	8.51236	14.07643	0.13349	6.37568	1162.45332	34.94774	5.58535	8.19908	43.77965	0.00000	6.55130	51.44889	9.55220
15.07041	9.03059	7.45096	52.53708	10.73535	7.76986	18.61084	1.59745	10.78834	1068.36587	57.19539	10.31648	8.29734	55.38549	0.00000	4.96077	37.49223	10.44433
139.07204	7.02137	8.33722	76.88296	5.64487	6.31714	17.46639	0.48503	9.87222	1056.72967	45.84883	8.94597	10.63757	53.57914	1.00000	7.55250	36.24624	10.69182
-2.16	1.42170	8.48778	63.70471	8.63233	7.26253	20.09081	0.05562	15.33195	1101.74874	50.18220	5.17805	8.77118	22.18639	1.00000	6.85805	34.31	8.60370
-93.263	10.19985	7.58324	81.67662	6.97758	8.91150	6.55201	1.56817	10.03636	1176.89484	75.01291	10.28417	8.19570	60.85141	1.00000	5.86675	45.0408	8.87247
-121.75689	9.75382	7.03256	49.90614	5.98445	6.75338	11.98957	2.63241	7.23341	1090.58540	51.85069	10.80998	8.56864	19.62239	1.00000	6.06345	36.91023	9.20796
-58.38341	10.41190	6.50127	64.75098	6.46215	7.44855	-9.16696	0.23646	10.78802	1066.80621	65.05563	7.90397	9.40106	10.40034	1.00000	7.62999	-34.64966	11.28201
13.39954	4.60316	7.94964	21.43656	9.02881	8.14697	22.36521	0.07410	8.75119	1114.45404	55.87873	6.17442	8.18832	50.77023	0.00000	5.33651	43.62558	6.42493
-4.10734	5.65437	9.19621	63.63558	6.50660	8.87152	7.98741	0.13755	11.51526	1070.70826	62.91436	6.99276	8.87700	43.66127	1.00000	7.41058	38.68712	10.15411
14.34085	9.35173	7.26146	54.85856	7.70973	8.51284	4.47253	0.30174	10.04029	1073.12064	48.43107	8.29399	7.54180	67.32103	1.00000	5.83268	40.87363	10.41225
28.67582	8.52688	8.28882	64.96665	6.10418	8.03107	-1.43722	0.15364	7.68385	1170.33363	44.71590	7.08154	7.54170	48.02869	1.00000	7.66813	40.98894	10.30418
105.75635	8.70548	7.68038	40.65207	7.57389	8.20585	34.29860	0.18343	10.85266	1111.95991	39.37848	7.42116	8.23948	35.25448	1.00000	7.66391	10.29085	10.17092
120.56528	9.31722	7.68686	50.56709	8.67828	7.55618	14.23890	0.40791	9.07683	1194.83018	63.73320	8.83946	7.29124	21.31389	0.00000	7.25173	14.66	9.37055
16.54165	9.29284	7.75701	53.55540	8.14623	9.20129	15.63640	0.31996	10.51850	1125.69531	49.24064	8.47686	8.94375	35.47857	0.00000	5.68708	68.79833	8.32921
-15.6	9.73337	8.54578	44.34413	12.94581	7.10218	24.97025	7.33283	10.11261	1174.68983	42.44632	11.85678	8.78910	57.98866	0.00000	7.02646	13.56667	9.70720
0.75	6.54006	8.60878	53.68402	8.85829	8.39700	7.81559	0.07132	12.14280	1075.43207	50.87999	6.52690	8.61633	42.73327	1.00000	8.66727	52.41667	7.40090
47.1192	7.63674	7.15708	36.05192	10.10683	8.09334	14.18422	0.05404	4.96085	1093.11910	47.64333	6.00278	9.10985	70.60907	0.00000	8.19260	42.819	7.85088
126.665	9.43056	7.68576	62.93660	5.10736	8.87380	1.01992	1.48408	6.42482	1140.78624	64.42056	10.21415	8.31983	47.00562	1.00000	7.79927	36.6009	9.98267
4.52514	4.72126	8.95124	38.63554	8.03767	8.07151	33.17010	0.06686	9.46487	1182.45178	35.23779	5.65027	8.81981	39.68945	0.00000	4.74944	12.74482	10.08913
11.37703	9.33227	8.54557	40.74385	5.08785	7.50016	21.81993	0.68813	9.03267	1151.65445	67.04591	9.36499	9.01786	37.30024	1.00000	8.99378	48.06919	9.75562
-1.64295	6.88237	9.23337	45.72257	8.62315	9.05454	-11.00157	0.05504	11.59080	1127.81029	53.35309	4.90447	7.41319	73.23925	1.00000	8.76230	42.8139	10.06740
-77.02303	9.32117	7.96213	40.15318	3.23919	7.98564	19.06143	0.10206	4.64908	1165.84054	55.24318	7.17304	7.83813	63.66332	1.00000	10.29522	38.70734	12.80472
5.55575	7.97177	6.31387	69.82169	8.28291	8.92106	12.73337	0.40818	8.84385	1112.40801	55.59676	8.70858	6.95643	18.38250	0.00000	5.55955	46.67535	12.47308
-2.16	10.17930	7.81491	63.08410	6.29962	9.02964	15.60542	0.50026	10.44660	1096.13641	82.07105	8.98603	7.63419	44.74722	1.00000	7.66490	34.31	9.70591
11.37703	9.03810	9.13248	48.01488	6.46047	6.29560	9.89799	3.18052	6.50024	1124.47364	42.08825	11.00381	8.62889	47.42401	1.00000	5.92909	48.06919	8.58509
5.2875	9.63808	7.12303	44.95152	9.13441	8.40331	28.91091	0.47633	7.62303	1084.00627	78.72920	8.95150	9.10292	53.62599	0.00000	8.62189	51.65333	7.49070
72.54064	8.52645	8.59461	40.69750	4.76879	8.29034	17.11482	0.25877	8.64524	1081.73263	30.07413	8.21583	7.69548	73.50642	1.00000	9.00081	31.82539	11.44820
91.84128	10.69739	9.55884	54.25107		6.82700	1.19114	1.23520	12.30968	1157.06107	47.57033	10.04503	8.81222	52.29397	1.00000	5.37591	22.83957	9.04807
-6.00137	6.03312	6.37723	55.50849	8.76189	9.19837	35.74396	0.09320	10.05591	1083.74896	50.70186	5.06709	9.46716	38.66212	1.00000	9.37764	33.42585	7.27731
123.17306	9.63980	6.92267	52.77504	6.80028	7.56440	8.47665	0.94229	9.69426	1095.22354	37.25714	9.78619	8.11273	39.06604	1.00000	6.58551	41.27194	9.67556
53.26023	5.11018	9.90167	71.33580	8.04293	5.72543	23.68766	0.12341	10.52525	1154.51836	26.03084	5.47406	7.41504	33.87873	1.00000	8.54302	54.39304	8.58572
38.28402	5.04797	7.70398	69.74179	8.09017	6.87406	10.90389	0.07361	9.67100	1122.80181	65.50381	6.00044	8.44536	45.32609	1.00000	9.05497	34.5624	8.75543
-59.13316	6.19051	8.63153	65.97152	7.90415	7.69047	0.68211	0.10821	8.24038	1180.24050	62.24609	6.04535	6.89162	73.54842	0.00000	5.77576	-37.32167	9.38613
73.08333	5.94848	9.08488	36.38464	9.58649	8.50672	30.21193	0.10371	5.26783	1115.77232	74.93078	6.46020	8.31318	36.41441	0.00000	8.05831	19.21667	5.53599
69.49015	5.79756	6.98940	30.78007	8.62722	10.56785	26.95024	0.09306	7.64374	1127.07955	27.04457	4.34896	7.91014	60.59977	1.00000	11.10455	56.11281	7.50145
-77.70066	10.71289	7.34348	43.61342	4.68268	8.65049	19.81213	0.68997	8.23486	1128.26402	41.28419	9.41315	7.26213	52.30480	1.00000	8.43240	43.16547	11.97974
-85.76942	7.18279	9.16126	41.00338	5.51958	7.29430	-2.67234	0.22359	5.59114	1114.14827	87.31459	7.62806	8.70035	74.87310	1.00000	9.78562	39.78504	9.48518
-88.27205	10.07136	7.56819	61.27698	4.60792	8.48173	-3.29758	0.17438	6.96823	1171.10624	33.71433	7.87809	7.16419	40.05785	1.00000	9.92699	44.27804	11.31892
3.50309	4.86623	6.96440	27.41629	8.46324	8.88888	9.99791	0.09133	6.13387	1097.58957	46.44350	5.84379	8.29879	35.71777	0.00000	7.33661	34.15429	9.34966
-1.32471	8.17856	8.27716	54.59070	5.26391	8.53150	11.97021	0.30646	7.57805	1077.77433	76.31844	8.41269	8.39115	36.10376	1.00000	9.83349	51.40148	11.24723
5.06258	7.51214	8.54284	33.22479	6.89081	7.72786	6.02018	0.21200	11.14013	1181.57592	25.27643	8.10727	7.92999	49.28506	1.00000	8.01215	7.50251	9.04192
19.61222	7.70574	7.84341	63.39861	9.00170	8.07128	14.01054	0.09764	5.38297	1053.01143	71.05813	5.80542	8.64684	34.70370	0.00000	7.45470	44.97639	8.20122
-4.10734	8.50380	6.54343	39.79884	5.31768	8.92504	22.59647	0.33555	8.71845	1166.75543	56.02406	8.66036	8.51313	27.19997	1.00000	10.28853	38.68712	7.34313
137.23333	7.03615	4.87312	26.38297	8.62986	8.10136	24.59101	0.27296	10.26099	1090.23908	67.74574	8.08207	8.02576		1.00000	6.97973	35.8	7.56515
65.27258	10.30020	9.15358	28.00270	12.46353	8.27396	7.18199	3.26667	6.86851	1196.79245	65.99684	11.02674	6.95804	71.68003	0.00000	10.42604	58.04254	6.94234
-75.87877	6.52695	8.64584	51.37053	5.68893	7.82184	-1.11566	0.33937	10.09921	1179.87377	71.64996	8.57923	6.14750	41.03675	1.00000	7.84712	5.6561	10.71507
153.10236	9.23559	8.55568	44.72939	5.68349	7.26841	3.83497	0.87472	10.09672	1103.92995	49.12631	9.64503	8.01139	54.77846	1.00000	9.95403	-27.50578	9.44988
111.50861	6.31633	8.92930	53.04403	10.54965	7.97473	5.04549	0.36339	3.78055	1158.20691	58.38544	8.44256	8.10909	60.97466	0.00000	10.71633	32.54278	10.84544
10.5511	7.34718	8.25926	38.12022	11.45057	9.05228	18.12897	3.52074	7.57126	1108.22760	61.27927	11.09989	9.20437	11.22318	0.00000	7.32856	52.47774	11.60735
40.17171	6.04789	7.97214	51.53899	5.65630	7.65435	4.61344	0.21296	9.28729	1169.11498	62.02582	7.69239	7.37868	63.29364	1.00000	9.51416	58.1908	10.69406
-117.79394	7.13894	7.66836	33.21952	8.59454	8.80032	17.85069	0.05925	7.84847	1156.00558	31.26615	5.29180	8.77177	58.57363	0.00000	5.29592	33.76446	9.29141
10.03478	4.94277	7.05480	49.56394	9.87399	8.28009	11.69287	0.14072	5.99402	1082.27398	50.96010	7.03891	9.85428	70.07405	0.00000	8.57440	37.16911	7.39766
-85.76942	8.21514	7.56200	39.19800	5.53239	9.18577	2.41850	0.10388	7.67214	1087.80254	62.26592	6.65449	6.93665	60.71351	1.00000	9.31891	39.78504	10.90385
5.22778	7.45839	6.41321	55.93615	7.42094	6.78070	20.19222	0.06980	9.39001	1082.86925	51.22272	6.50335	8.23527	51.53960	1.00000	7.19799	51.955	8.92870
-2.58736	11.75130	7.13388	43.52998	11.85647	7.74152	33.26067	3.76164	8.55948	1059.04560	39.87486	11.18868	8.68587	41.51888	0.00000	9.73514	56.56317	8.38437
10.5511	6.68886	10.02434	51.74451	7.25659	7.20310	11.58032	0.11116	10.73767	1077.01701	44.10021	6.22680	8.91406	33.64106	1.00000	12.25266	52.47774	7.58989
7.973	7.60926	8.66377	67.22639	9.76286	5.63994	9.14669	0.08314	4.42332	1068.49093	20.84752	6.63558	7.27242	45.73550	0.00000	8.34529	51.168	9.27104
-73.75335	5.34290	9.19218	35.01288	10.83370	8.77914	10.99942	1.14480	7.69774	1155.99418	34.01904		8.26285	22.45561	0.00000	8.21776	45.4473	12.84865
8.96317	8.45233	8.68001	42.71080	11.59707	9.46740	8.30003	0.35701	6.40625	1167.32617	43.94327	8.51267	7.97295	50.88971	0.00000	8.00019	48.35149	11.16600
-113.3187	10.56523	8.58589	50.94620	5.18841	7.27327	24.73300	4.82803	7.78116	1186.77880	42.61713	11.42408	9.51281	51.67765	1.00000	6.99663	53.51684	8.17158
1.53414	9.90264	6.66822	49.09301	7.05336	9.44187	15.91468	0.14514	8.32638	1078.30385	54.29540	7.50178	9.54537	49.95131	0.00000	8.47787	42.50729	7.41090
68.21204	7.15523	6.26080	48.03662	8.17534	9.71529	10.66341	0.06846	8.03681	1156.20487	41.68145	6.28805	9.16299	29.34504	1.00000	13.09089	27.55898	6.87051
-65.61427	6.96621	8.23069	53.80690	7.17589	7.19152	31.60815	0.08467	10.94503	1102.54029	37.77414	6.17082	9.21075	47.41589	1.00000	8.40783	-27.4338	8.37796
76.56719	8.39743	9.15023	37.37676	8.27440	8.21829	12.79956	0.56664	10.70054	1164.89194	69.20041	9.08896	8.04943	69.76419	1.00000	5.84880	24.41288	7.11692
72.54064	8.40759	8.43106	40.72201	8.88047	8.18011	29.86538	1.29825	10.44329	1060.55159	34.15513	10.09839	8.77647	29.06190	1.00000	4.90811	31.82539	6.42765
14.34085	7.38083	8.73491	57.02732	7.04880	9.72019	13.68538	0.05387	8.47961	1165.24472	73.33417	5.95152	8.88602	50.26189	1.00000	10.54727	40.87363	9.17098
-82.32483	7.05063	8.03014	47.34013	9.12410	7.44005	11.11096	0.07847	5.39761	1144.69051	60.55275	6.21528	9.38922	40.93385	0.00000	7.48744	29.65163	9.80155
72.54064	6.90363	8.00188	47.01810	8.31605	7.94599	28.30778	0.35422	7.93149	1092.84415	73.45245	8.45141	8.53387	47.50782	0.00000	6.28299	31.82539	8.30450
120.56528	7.36957	7.14942	42.08039	5.51543	8.35746	31.54545	0.21605	8.62745	1172.89991	34.20853	7.92335	8.72450	51.35844	1.00000	6.51157	14.66	11.09252
