H2CO	CH4	PM10	NOx	PRES	PM2.5	CO	O3	PAHs	latitude	C2H3NO5	Pb	warning	CFCs	TEMP	SO2	longitude	NH3
51.61083	9.31419	10.37121	10.89336	1132.18745	9.69585	7.18839	10.37240	8.97152	36.06386	0.16169	43.41086	0.00000	39.75589	18.98842	9.17921	4.62744	9.06607
42.52467	7.00587	10.37109	10.54448	1170.94433	9.20996	7.98965	10.54582	7.75414	60.18427	0.16478	73.01855	0.00000	47.23925	24.86007	9.08158	24.95034	9.86461
55.25361	8.49508	10.73407	10.13281	1105.40115	9.66828	7.91183	9.62330	8.63882	48.49144	0.22918	62.84771	0.00000	32.97380	21.97960	7.44689	9.20427	7.70221
62.52115	10.22258	7.76805	11.57576	1074.91733	7.61734	8.76092	11.37948	8.38177	51.39323	0.01886	54.41564	1.00000	48.69301	13.11006	8.78924	0.47713	10.36594
14.55638	9.48286	9.96110	10.66850	1090.26487	11.92128	6.00794	9.94021	9.02582	41.09822	0.10998	58.18654	0.00000	57.76441	26.46340	9.88045	120.74792	7.83170
59.27390	10.98943	9.89712	10.04108	1057.08786	7.91783	7.64516	9.94302	9.41559	34.77453	0.10306	47.09557	1.00000	70.96955	22.14146	10.91926	-96.67834	9.18073
56.66036	10.90573	9.39571	9.38795	1170.77944	11.36494	7.21793	10.45824	8.69725	18.42745	0.06273	46.65426	0.00000	51.08426	7.82761	9.18760	-67.15407	9.12030
56.67245	4.79216	11.05456	10.71220	1182.54046	10.29642	5.61543	11.54387	10.51857	24.41288	0.31349	55.09882	0.00000	79.63496	20.35012	8.39123	76.56719	10.60785
70.45255	12.01021	7.70790	6.68086	1159.70936	11.06162	7.97742	10.07833	9.36862	-25.42944	0.01973	45.64944	1.00000	59.88138	11.71651	8.94326	-50.00639	9.24451
48.49355	11.58637	9.35340	6.58097	1070.64428	9.00305	8.06646	10.16015	7.91189	-11.48472	0.06095	46.44024	1.00000	51.02048	13.89280	8.69765	-37.93278	9.90335
41.81301	9.60758	13.65346	11.13657	1167.46717	9.43292	8.47765	8.82942	9.46694	-12.91667	4.18566	64.45047	0.00000	52.79619	19.76446	8.69686	-39.25	7.34277
62.45084	9.74739	10.64799	7.50271	1117.63830	9.45436	8.66943	11.73544	9.48999	53.69786	0.21004	53.20413	1.00000	50.89396	14.04993	11.07681	-2.68758	6.99792
39.49046	10.17225	7.92506	11.43129	1181.45146	11.95284	10.07693	8.77320	10.14143	55.38752	0.02080	42.78367	0.00000	53.61580	17.25280	9.11292	36.73307	8.14852
32.57557	9.73053	9.38321	11.26391	1170.71509	10.91174	9.24040	9.99799	12.07596	51.40944	0.06387	72.10142	0.00000	54.71555	27.08267	8.65738	46.04833	10.07361
49.95800	12.60921	10.25750	9.29183	1155.16552	10.25656	10.97240	10.79753	7.30501	38.72706	0.14412	43.02272	1.00000	63.68799	11.43769	6.62997	-9.24671	9.75292
68.74341	10.63195	10.88737	9.76747	1075.05096	8.27354	7.24581	8.67817	9.30949	52.09	0.26651	32.17116	0.00000	32.13362	1.46256	10.42143	5.23333	8.40906
58.52737	9.15841	11.23361	8.25832	1167.69177	10.94413	5.65348	10.90848	8.95973	57.30185	0.37176	50.02207	1.00000	21.49764	17.09107	9.05240	39.85331	10.95899
41.41872	10.70077	10.45836	9.46682	1052.30267	6.71672	7.69564	8.76218	9.39801	52.61131	0.17655	51.90278	1.00000	32.09815	19.55853	10.14003	13.31783	7.23062
49.57108	7.24368	12.94457	10.98542	1166.98000	8.77480	9.04065	7.35634	9.60044	42.35843	2.05976	71.63311	0.00000	57.40024	12.71979	9.86847	-71.05977	8.32561
48.57868	9.97959		10.33411	1171.98168	9.75429	7.59358	10.17041	8.14986	51.03427	1.04514	32.14803	0.00000	52.40674	8.40642	6.43411	5.37429	6.80552
45.81997	9.50471	7.87232	6.10113	1179.73382	11.80944	6.89968	9.88537	7.91964	37.31065	0.01674	47.78725	1.00000	61.87812	22.34385	8.47449	13.57661	5.79777
38.51689	10.38757	10.69427	10.20696	1118.37411	7.42998	7.71137	9.53844	8.99524	-2.90055	0.22661	40.20019	1.00000	32.25548	18.63865	7.56391	-79.00453	9.06723
32.27241	10.94574	11.20679	10.25894	1080.71428	7.80867	5.71367	10.28368	9.29911	28.98002	0.36617	44.51706	1.00000	49.46034	9.17021	11.39056	77.70636	7.41464
54.44103	10.11817	12.79364	9.24901	1101.99391	7.49440	7.50266	9.15023	8.41042	45.39402	1.77454	39.11845	1.00000	47.36707	19.86065	8.97123	9.29109	7.36764
73.41547	10.12751	13.36207	11.30054	1071.32304	10.63592	9.95722	12.11553	8.02396	36.64852	3.13101	69.91924	1.00000		0.25154	9.73686	51.49621	8.67941
60.08536	10.06576	11.17383	10.91601	1162.92956	8.25264	6.61071	10.99034	9.36368	27.09978	0.35110	68.35203	1.00000	57.43928	26.70152	8.33953	-82.45426	8.05405
54.92086	10.40239	10.38235	9.55172	1146.71858	10.13631	8.31346	10.04170	9.55689	59.33333	0.16208	41.55560	0.00000	69.61590	16.65342	8.29091	18.28333	8.91108
41.51257	8.44849	10.60770	11.69556	1135.25647	9.50985	8.68829	12.51694	9.69717	54.84444	0.20534	73.80662	1.00000	67.05780	17.85694	9.74701	38.16694	7.75104
57.11083	4.11091	9.93504	11.52687	1114.24494	9.00819	5.88521	12.48305	10.39359	-0.71667	0.10541	37.51224	0.00000	70.67785	7.01178	9.11080	-48.52333	9.13235
68.44570	7.73061	10.34689	10.32123	1141.63272	11.29176	8.92326	8.56241	9.68523	45.40008	0.15594	38.40613	0.00000	63.57155	13.61361	7.69764	-73.58248	6.88907
48.73503	10.43459	10.45713	9.11099	1094.29976	6.69056	7.69853	9.31365	7.88790	45.53929	0.17344	34.98170	1.00000	52.90540	19.97218	10.94811	-122.38731	9.33072
53.90537	10.28413	12.58851	10.14200	1166.56993	9.86529	6.76655	10.73911	10.16661	25.92493	1.44215	67.90407	0.00000	31.67320	21.15832	7.11920	73.66633	9.24081
54.35224	9.78615	10.34966	11.47862	1086.48627	9.44623	7.70782	11.27156	6.94587	64.5635	0.16120	63.43737	1.00000	45.53358	10.62570	10.15541	39.8302	10.37876
48.28018	8.73889	8.06294	10.71479	1170.22872	10.95146	7.80923	11.42370	9.07875	42.22718	0.01297		0.00000	62.11445	24.55314	8.60063	14.39024	7.89783
45.57761	7.68492	11.49717	11.20928	1168.13901	9.06574	9.52595	12.29112	8.93859	33.78333	0.48851	60.73506	1.00000	82.99983	9.91562	7.88547	114.51667	7.30861
52.11970	9.92157	7.77303	11.50715	1197.29850	8.73504	10.16187	9.59956	7.43135	53.5942	0.01329	51.48855	0.00000	74.27769	35.26727	7.99111	25.8191	7.42871
38.98221	10.48085	10.06583	8.74985	1116.88337	11.60904	7.33367	11.26932	10.18893	55.25	0.11934	42.48352	1.00000	77.85431	18.00806	6.98122	24.75	10.24979
49.58428	10.77934	11.24564	8.82055	1099.22948	10.03906	8.73366	10.98014	9.98967	34.25	0.38261	37.83376	1.00000	40.95136	21.07184	8.42055	135.31667	8.65919
47.54976	11.43948	10.72874	7.52741	1065.65115	8.40370	8.38882	9.61512	7.92575	36.24624	0.23066	44.43631	0.00000	27.38015	8.08696	8.60761	139.07204	8.95581
43.86169	9.74092	11.09694	10.91662	1160.85026	8.13223	7.95294	10.71590	7.52019	18.57677	0.33261	65.05716	1.00000	77.98340	-8.16063	8.14802	-72.22625	8.78969
44.00448	10.25814	10.83082	9.50300	1199.43110	6.52188	7.58101	10.38310	10.57329	39.09112	0.25173	64.67356	1.00000	38.00226	17.68750	10.67172	-94.41551	7.57872
56.86564	8.40889	11.29226	8.99381	1142.90733	12.15693	5.65151	10.07894	7.71376	52.48173	0.40443	60.00096	1.00000	42.35833	15.38882	8.31785	-2.12139	7.28997
55.76311	10.88480	8.89837	11.04945	1095.32983	11.19265	9.19850	9.91480	8.80131	48.90472	0.03659	29.77649	0.00000	59.87579	10.64541	9.99940	2.2469	8.60437
45.47088	4.39408	10.70997	9.63455	1110.81578	9.20626	6.92277	11.04180	10.63335	17.34769	0.22508	49.47636	0.00000	54.24073	3.24382	9.17230	78.55757	9.16165
53.05965	9.74191	11.63831	10.47186	1132.42327	13.34999	7.30842	7.96646	9.62943	-33.79176	0.56210	64.06183	0.00000	45.68049	13.85677	9.84466	151.08057	7.22243
71.01871	9.84723	10.81789	10.53276	1113.49307	11.48382	5.12583	10.81980	8.33429	35.82756	0.25263	42.81053	0.00000	74.27985	33.60931	8.65218	137.95378	8.81260
20.28451	10.09675	12.35710	9.92985	1178.98090	10.70249	6.04505	10.63846	9.32554	53.69786	1.14876	51.81862	0.00000	65.85052	35.87751	9.03510	-2.68758	8.95794
70.79791	9.24623	10.77070	10.42793	1182.19295	7.96528	8.58153	10.26891	8.22291	38.96667	0.24044	58.13972	1.00000	62.33809	5.94468	9.05260	-0.18333	7.08096
45.82905	9.37304	10.74761	8.51910	1098.10390	11.43477	8.23389	11.57949	7.90852	45.16024	0.23339	60.47719	1.00000	45.20150	8.57404	8.50464	-93.08883	8.22666
34.59264	8.04113	11.11030	8.38502	1056.94098	11.69076	6.78798	10.05132	8.11512	41.48199	0.33378	56.71707	1.00000	86.31603	17.31639	8.67771	-81.79819	9.63060
38.37607	12.37564	8.31377	7.47335	1160.79643	10.70867	7.96882	9.39656	9.07940	-37.88333	0.02561	39.44013	1.00000	59.44511	12.77768	8.64541	145.06667	8.50727
54.99668	11.67341	10.98375	7.85285	1123.85534	8.55784	9.02894	10.05539	7.19463	35.89972	0.29938	24.78779	1.00000	70.77685	26.35073	8.72270	14.51472	9.30845
53.97465	10.09263	10.34064	7.53304	1176.10657	9.59034	7.73084	11.25620		39.43534	0.15606	62.44953	1.00000	60.86579	-5.31789	7.72459	-84.20299	8.82891
61.27189	10.57656	10.67528	10.29872	1078.99074	10.49025	6.13525	11.19606	8.26104	50.06	0.21669	55.17912	0.00000	48.49166	11.13079	8.58244	43.2379	9.22364
86.26324	11.83189	10.33737	9.29369	1151.87999	9.58034	6.44548	12.33477	8.24647	-5.85746	0.15218	51.12160	0.00000	53.36937	17.62303	8.66571	144.23058	8.98319
48.97853	11.19071	10.79397	8.85314	1168.88946	10.62957	7.07816	10.21725	9.31470	33.44872	0.24649	46.24999	1.00000	52.10618	18.37655	9.89195	-86.78777	6.93913
39.74609	11.27588	9.65610	8.21004	1093.89410	4.91586	8.31995	8.66423	9.87496	-10.91111	0.08032	50.14609	1.00000	59.97420	15.69807	9.00120	-37.07167	8.59025
10.61135	10.14062	12.99042	8.95383	1134.20680	7.67993	6.84178	8.75172	9.12202	51.88333	2.15910	56.45855	1.00000	53.20785	17.99478	7.51403	8.51667	10.12957
65.25082	11.23208	9.79912	11.25640	1084.95699	7.60391	5.96757	11.10346	8.84555	-6.8048	0.09448	45.84488	1.00000	40.51159	4.86352	7.18225	110.8405	9.45777
44.48551	12.19927	10.42259	9.38129	1152.79582	10.99753	9.30674	8.82775	10.55751	25.80565	0.17191	53.69599	1.00000	28.83356	6.73344	7.09243	68.49143	8.79749
28.77803	10.72251	9.95725	9.72146	1097.40136	7.10489	7.49890	10.09311	8.43606	51.12794	0.10751	52.26717	0.00000	56.78223	16.91025	9.26025	4.21372	8.62896
58.05139	7.44747	12.25999	11.41265	1169.34334	9.36816	5.01314	10.80283	10.10383	43.11667	1.03766	40.84636	0.00000	33.39595	1.31278	9.49014	1.6	10.25029
62.26619	12.42203	11.15599	8.74596	1177.56444	8.87287	7.06803	12.60762	10.36691	27.0174	0.34793	60.66630	0.00000	48.43088	30.48122	7.51048	49.62251	9.11750
53.80994	11.28167	12.18231	9.87579	1066.42013	9.34219	9.90139	11.90482	9.43284	41.14676	0.96653	37.08149	1.00000	62.69436	22.09332	9.75069	-73.49484	10.26091
48.76474	5.51650	9.73956	9.82497	1180.80844	9.91915	6.42508	11.57556	10.35694	38.40917	0.08959	38.52153	0.00000	48.23033	20.66539	9.56141	112.73333	9.17291
42.64939	12.60311	9.53337	9.83196	1194.11006	9.87781	9.86714	10.20107	8.54591	50.64336	0.07132	48.44567	0.00000	72.35607	18.01450	8.97616	7.2278	8.78710
77.33523	6.50369	11.05343	9.29227	1189.46725	9.58800	6.32126	11.87819	9.18283	25.92127	0.31469	54.09369	0.00000	44.44824	22.00020	9.34262	86.79271	9.70618
76.26755	11.67687	8.06375	6.76619	1161.34339	11.60624	7.10333	7.83952	9.33251	53.69786	0.01866	92.26801	1.00000	72.96198	1.85764	8.65334	-2.68758	10.91575
37.82283	14.27875	12.24714	9.18615	1192.10746	6.88359	9.45805	8.89128	9.52923	53.49389	1.03032	26.40134	1.00000	65.98382	7.93255	9.87758	-1.29243	10.07854
63.28723	11.23562	10.75864	10.30939	1172.97904	10.17898	7.13208	10.97014	7.75359	36.06386	0.23570	18.28368	0.00000	48.41103	27.85633	7.72015	4.62744	6.24525
39.66493	9.52184	10.39965	5.92745	1079.87333	8.55734	7.14023	9.30595	8.81631	29.98869	0.16478	47.75131	1.00000	45.92103	7.62445	8.02726	122.20488	8.69625
51.43647	11.09884	9.87232	9.53729	1118.33712	6.23020	7.37738	9.55292	9.85663	32.9156	0.09813	57.58426	1.00000	49.33903	19.63382	10.36774	-117.14392	8.79043
39.82198	10.71563	8.28730	11.34134	1182.04260	6.99901	8.27497	11.09890	10.02528	37.58105	0.02094	23.56310	1.00000	42.37242	16.61530	9.46636	29.26639	8.24476
60.62560	9.58777	9.22969	9.88581	1166.93754	7.60858	9.53009	9.27235	10.17140	39.33427	0.05468	52.73684	1.00000	61.25539	12.85937	7.95756	-76.43941	7.61609
73.34610	8.33951	13.32606	12.60771	1104.14951	13.77933	2.47554	9.61981	6.17070	34.25628	3.01878	59.28769	0.00000	61.78459	18.96879	9.10286	-78.04471	9.02936
47.20552	10.15213	8.81458	10.30903	1192.24595	7.02162	8.58095	10.56696	9.22810	53.30972	0.03717	45.20865	1.00000	57.61186	9.33006	7.79372	83.62389	10.01735
34.61286	9.25229	11.32539	11.83578	1176.36590	9.20515	6.70664	12.06808	9.68434	49.97704	0.41287	58.13010	1.00000	57.40923	-1.49680	9.91827	9.15214	8.28510
54.20139	11.41559	9.64955	9.76342	1186.09912	6.67373	7.10614	9.67547	8.80447	38.91817	0.08370	63.83770	1.00000	61.01591	13.34453	8.69850	-78.19444	9.52261
52.33019	9.08915	7.75635	11.64972	1077.88874	9.14096	5.42360	12.15925	9.17669	52.09	0.01111	63.25702	0.00000	48.49529	23.83217	7.97477	5.23333	9.93384
52.89824	9.69985	10.84303	9.93499	1088.61471	7.25599	7.94160	10.87233	8.86766	48.90472	0.25886	35.98466	1.00000	55.23951	11.45784	9.48322	2.2469	8.13276
52.97780	12.75243	10.66621	8.58209	1145.31330	9.33845	8.23040	9.54206	8.39114	44.22639	0.21725	21.56293	1.00000	58.07844	19.28842	8.77707	22.53083	8.88248
62.17177	8.98572	11.24165	6.54301	1094.10630	8.63756	8.31104	9.68023	9.44766	38.17492	0.38050	67.82589	1.00000	43.67401	17.70910	8.70282	-122.2608	9.45309
68.75673	11.22729	10.02472	9.66771	1090.43984	10.65431	7.77315	10.45674	7.32075	53.95278	0.11833	60.04185	0.00000	43.19257	22.56532	8.53867	32.86389	10.37798
55.89558	5.89723	8.91007	9.24741	1065.55432	10.15119	7.79553	10.42196	8.20751	35.48199	0.03792	52.89856	1.00000	47.36286	40.80212	9.43326	137.02166	8.74770
46.51557	12.83718	8.58402	7.73956	1129.14425	10.08666	9.91025	10.41755	9.13969	31.12406	0.02759	55.04759	1.00000	53.79472	4.07447	9.46076	-97.90308	8.40445
17.83958	9.57604	8.42584	5.82864	1092.36361	10.93512	6.46551	9.19532	6.97478	35.48199	0.02539	64.49459	1.00000	76.26785	30.44499	8.95162	137.02166	8.00786
44.01858	9.69977	12.16032	9.17030	1059.05098	7.32715	7.31802	11.97530	9.31357	-23.7975	0.94528	61.22568	0.00000	57.00735	15.55146	7.69909	-48.59278	8.11941
40.91927	8.40819	9.20007	9.81931	1194.26279	11.32889	7.06318	10.42863	8.64977	50.18545	0.05425	36.74769	0.00000	45.33920	0.32650	8.35882	27.06365	10.64144
38.34099	11.40179	8.93674	7.09990	1124.60045	10.41552	7.01341	9.62781	8.55198	49.5099	0.03724	43.04133	1.00000	51.92287	13.52100	7.85846	6.74549	8.13978
53.62650	5.04216	9.60982	8.06097	1108.50942	9.45489	6.96149	10.62214	7.42686	53.49389	0.07287	51.61347	0.00000	43.70083	4.69540	10.88192	-1.29243	9.43208
38.63860	9.70663	7.67298	9.18866	1143.65105	4.96176	11.17783	10.63709	10.13603	39.46667	0.01862	42.43012	1.00000	62.44611	24.21470	7.51011	141.95	8.25070
57.51809	12.63625	10.60512	9.44380	1050.04104	10.46654	8.38884	9.08229	9.34051	37.65639	0.20311	66.99150	1.00000	49.71800	35.68558	10.77185	126.835	10.40981
51.46114	10.34462	11.47948	9.99249	1154.02353	10.97024	6.57749	10.39474	9.20030	-33.75881	0.47847	58.12925	0.00000	48.93118	0.01278	8.59923	150.99292	8.09612
62.77312	6.63545	9.38954	4.57402	1131.81478	11.02122	4.50070	8.75279	8.89463	42.22718	0.06783	48.40874	1.00000	15.39171	17.65000	8.41552	14.39024	9.49178
67.21843	11.74731	12.49210	10.51477	1057.95928	9.45104	11.75785	11.00059	7.51550	35.25064	1.31439	58.23286	1.00000	55.10790	14.24285	10.65567	-91.73625	10.23907
55.69739	5.53591	11.46266	9.33623	1087.62347	9.08760	6.13329	10.64424	9.67004	60.2052	0.47263	64.88595	0.00000	73.35664	6.63583	9.87237	24.6522	7.82046
34.83079	7.92703	9.93115	6.19166	1171.20011	10.40317	6.98116	10.90333	9.95018	46.09273	0.10392	75.48206	1.00000	58.19089	4.25586	9.05424	-88.64235	9.27169
64.61069	10.24917	11.97836	10.33618	1192.29408	8.90585	6.25676	10.24070	7.85254	52.59319	0.78573	51.45338	1.00000	33.65616	15.29652	10.02393	13.32127	8.80886
74.12986	12.34137	11.26589	9.14806	1183.37360	9.24014	9.64468	10.55314	10.34497	41.54566	0.39112	50.86248	1.00000	49.24291	20.94504	8.72205	-71.29144	9.12782
70.82445	9.23465	12.11241	9.96250	1090.23100	12.08938	7.24390	8.88792	7.77921	13.44581	0.89803	43.60194	1.00000	28.17771	7.91212	9.08733	101.18445	9.57470
51.73556	11.50100	6.81128		1162.54906	7.36481	7.26643	11.60722	8.68625	25.80565	0.00559	42.78493	1.00000	39.44470	32.83526	11.17388	68.49143	9.29653
80.02691	12.30471	10.47541	8.62611	1174.11142	9.42759	7.82148	9.88455	10.50733	44.75874	0.17776	55.32786	1.00000	28.26063	20.32127	8.77257	19.21437	9.19628
45.20898	10.17444	8.54749	10.36919	1142.02158	8.15091	10.15763	10.18574	7.13563	3.11988	0.03321	36.45691	0.00000	48.76004	14.65460	9.95632	35.59642	9.41585
63.18459	7.37817	12.39947	8.07561	1107.39740	10.41148	6.43599	11.81637	9.36434	45.40008	1.19469	34.20869	1.00000	80.54700	10.29087	11.57548	-73.58248	8.49008
38.81323	9.62122	9.50063	10.47818	1170.42086	7.28653	8.16388	11.72689	8.49324	35.82756	0.07069	46.56253	1.00000	42.52219	26.70557	8.63243	137.95378	9.56855
49.62146	7.50968	11.52853	11.03926	1076.88685	9.77197	4.98082	10.78946	8.62102	47.80527	0.49919	58.20125	0.00000	76.64759	24.77964	8.81195	-122.24064	8.96404
72.35616	12.24162	9.63621	9.52938	1175.83593	10.05582	8.48409	10.92358	9.81727	53.43333	0.07956	47.04379	0.00000	63.32086	-1.95832	8.79071	-7.95	8.43505
59.75917	10.50207	12.24352	10.59362	1122.36566	10.43240	6.45655	10.63159	9.63696	-34.64966	1.02381	46.48395	0.00000	68.43429	12.51993	9.28322	-58.38341	8.36320
71.06459	10.30574	11.41253	11.05628	1057.82964	9.40109	6.41082	9.64019	8.16740	51.64316	0.44581	56.45138	1.00000	52.72610	20.06223	8.79810	-0.36053	8.96288
56.27211	10.06405	9.71038	9.96884	1121.15646	10.56432	8.23711	9.70386	9.64580	53.14657	0.08175	46.85348	0.00000	41.58672	10.93191	7.08049	140.72287	10.36836
59.97996	10.35057	9.44839	9.96140	1080.04367	7.43145	7.35748	10.92759	9.43769	-6.8	0.06793	60.00658	1.00000	45.61516	7.08327	7.62777	39.25	9.98997
51.20576	11.34105	8.80103	6.51438	1121.75337	9.99971	7.40481	9.21692	10.68752	33.93113	0.03804	49.64379	1.00000	76.84095	23.03812	9.08984	-117.54866	9.39746
61.58693	10.87778	11.08062	9.82661	1141.86791	9.92562	7.65452	10.64373	9.09530	59.80917	0.31968	61.09895	0.00000	57.25846	-10.61140	9.63323	30.38167	10.15886
59.19408	9.28075	10.53883	5.65260	1115.33467	8.50486	6.72382	10.17917	10.50825	40.57788	0.18808	75.91882	1.00000	61.53340	3.57755	9.13685	-73.95958	9.99694
52.01450	10.84797	10.39815	9.98749	1147.99220	11.71251	5.25181	11.21365	9.25635	38.91817	0.16674	65.30191	0.00000	54.35464	28.47609	9.30207	-78.19444	7.88257
33.13982	8.91153	10.47923	9.35679	1158.63150	6.56123	9.98513	9.75281	9.99579	-27.4338	0.17479	41.44749	1.00000	55.91083	13.24518	8.71592	-65.61427	9.99320
64.40095	6.47391	12.24706	11.21289	1172.46369	7.75889	9.12896	8.77128	8.88949	43.67681	1.02879	40.91663	0.00000	62.44833	21.56082	9.64167	4.63031	9.20126
56.43050	11.61480	8.51937	9.68122	1065.21269	11.34470	7.98083	10.33825	9.75747	50.23271	0.02940	52.92905	0.00000	47.03277	6.85574	10.71663	12.87117	7.89750
50.24704	10.70747	12.69066	11.06953	1199.40854	10.55435	10.80565	12.61097	8.57180	-4.5833	1.59778	33.41218	1.00000	43.88571	3.45542	8.92211	15.16554	10.81276
60.77666	10.54421	7.28779	9.50839	1153.41039	6.31581	10.44997	9.78613	9.50867	55.38752	0.01575	62.10241	1.00000	46.83036	14.81167	7.65948	36.73307	7.90839
38.68595	8.40834	11.19108	11.62357	1170.96180	8.86255	8.74437	11.78178	7.06135	33.03699	0.36042	57.76158	1.00000	40.49819	4.88526	11.10757	-117.29198	9.00094
41.16834	8.34033	12.13594	8.64154	1094.79333	11.16801	5.36871	10.34772	8.92852	42.35843	0.92091	56.01822	1.00000	58.11570	23.70219	9.95565	-71.05977	8.13037
17.21437	9.85774	10.47949	10.08113	1079.22290	6.12780	7.99776	11.15394	8.76344	41.72059	0.18050	51.81818	1.00000	44.86492	23.27091	9.76704	-87.70172	7.92897
59.56702	9.54124	10.60809	10.02628	1138.16006	7.51214	7.95293	9.78626	10.02553	-10.33333	0.19810	45.97230	1.00000	66.73747	23.54540	8.19496	39.28333	9.81269
49.22867	9.21989	8.65096	5.86112	1091.73545	10.84856	5.96112	8.63142	8.85853	41.48199	0.03368	64.95960	1.00000	44.68187	30.76681	9.57880	-81.79819	8.61795
43.46993	11.75598	9.05653	10.16465	1142.99969	6.87596	7.29229	8.51649	8.32418	48.98693	0.04327	51.76773	1.00000	27.17709	-1.82469	8.59731	2.44892	7.74298
58.32303	10.48129	10.76992	10.14634	1105.22676	7.61866	7.75499	8.75793	8.83234	34.25628	0.23768	41.66201	1.00000	37.51487	-0.57289	10.26456	-78.04471	7.36131
34.79101	9.81702	10.96424	10.14948	1157.37526	8.18727	8.52208	10.24744	8.33712	40.87363	0.28507	73.63843	1.00000	36.21443	-3.93035	9.32257	14.34085	8.94139
48.20130	10.12976	10.11866	11.49228	1060.30075	8.04535	7.36293	11.23594	8.28924	50.56149	0.12382	50.24837	1.00000	76.69123	25.84458	8.86374	4.69889	10.51199
39.59040	6.73343	8.83299	8.94420	1104.94846	11.66474	7.71814	10.12368	9.16800	38.58894	0.03794	51.86883	0.00000	68.93603	6.96176	10.48384	-89.99038	9.57308
41.65047	12.83656	12.23803	11.22628	1072.29967	10.14472	10.34793	11.60381	8.58689	51.88333	1.01851	53.92581	1.00000	66.82109	20.47477	10.50870	8.51667	9.21992
36.48370	9.25306	9.92390	7.24432	1163.91014	11.22443	5.94262	9.39386	8.95582	-6.48167	0.10712	38.91827	1.00000	44.13978	-4.73286	7.74005	106.85417	7.48551
61.02186	9.45567	10.16532	8.01808	1194.59483	11.20952	7.58815	13.15090	8.89451	0.46005	0.13039	63.38246	1.00000	28.42196	13.32812	10.35260	34.11169	10.45412
67.45918	9.82459	12.06172	9.02108	1119.24161	10.47688	6.38684	10.71577	9.44682	40.57788	0.85375	59.00892	0.00000	57.38243	21.77216	8.64110	-73.95958	9.15927
53.89364	11.10198	9.50028	5.98111	1054.57859	9.06380	6.44749	9.03614	9.01753	42.4251	0.06934	54.43514	1.00000	66.32110	5.84048	9.53199	-71.06616	8.57398
83.76148	9.31120	8.58743	10.99858	1089.17184	11.76996	7.94581	10.29449	7.72442	55.82885	0.03131	54.97473	0.00000	66.80190	8.16759	8.78055	-4.21376	8.79089
66.25640	11.46033	8.71630	7.54634	1101.95722	11.06035	8.09066	9.38477	7.29646	21.01858	0.04081	50.68483	1.00000	45.38455	25.16156	9.57582	-101.2591	9.46577
47.39101	12.29567	10.99624	9.61401	1167.68719	10.00348	9.51517	10.93778	8.49428	19.30157	0.29784	48.06442	1.00000	41.10550	-3.72734	9.69866	72.85107	10.01627
