CH4	TEMP	PRES	PM10	H2CO	warning	Pb	SO2	CFCs	CO	PAHs	NOx	PM2.5	latitude	C2H3NO5	longitude	O3	NH3
9.61620	7.64589	1082.45928	8.61497	53.04452	1.00000	69.41690	5.22262	56.89225	7.54007	10.09022	8.08878		29.65163	9.15991	-82.32483	3.75319	4.20972
7.17411	30.12476	1163.51293	8.27884	43.61664	1.00000	45.30324	7.09003	60.61495	6.12708	9.50432	7.13956	6.27329	-2.90055	6.09084	-79.00453	7.11153	4.14112
7.06367	30.65484	1129.95152	7.65296	52.68995	1.00000	26.90047	4.76568	65.34213	6.47015	6.20547	6.28097	5.54720	51.30001	3.85117	13.10984	4.62620	9.98606
9.15113	24.94260	1164.66276	7.02808	28.15529	1.00000	57.67641	6.70241	63.27980	7.16013	6.02496	5.98644	6.24164	44.31771	4.62614	9.32241	5.15307	10.32599
9.53112	16.24465	1141.19379	9.19240	49.89006	0.00000	68.97627	9.08417	66.47648	9.09296	10.12618	9.69136	7.10800	48.73218	14.32438	11.18709	7.76519	6.41420
7.19305	34.82178	1199.85185	7.10522	64.81744	0.00000	60.24672	6.09803	63.63875	8.26394	10.96111	9.49995	8.06575	21.28306	3.16044	-89.66123	8.50305	5.60477
6.89601	20.38907	1064.35471	6.09008	49.76424	0.00000	57.41262	6.07240	62.10539	5.78344	10.12735	9.09322	8.23930	44.89784	1.36802	8.86374	8.46326	6.57751
8.33017	8.99165	1063.05812	7.51637	38.56277	0.00000	60.29789	9.21238	73.19809	5.98143	4.18915	7.93496	11.99196	12.74409	4.19638	-8.07257	9.49005	1.08909
8.10869	11.18561	1130.26194	7.64699	49.35276	0.00000	69.58976	8.33074	64.02233	9.31322	5.18411	6.00022	10.21762	25.13915	3.98497	73.06784	5.49985	4.98430
8.80594	-0.66050	1101.22088	7.02392	36.70058	1.00000	75.48239	4.69652	75.77982	7.67254	6.62783	5.90897	6.77743	48.77644	2.25179	2.29026	6.79070	11.12955
6.18296	9.93612	1110.04019	8.82697	45.31473	0.00000	55.08622	9.14245	45.21793	7.24932	6.09000	4.53664	8.32399	-21.15	10.00806	46.58333	3.81135	5.80845
8.63712	16.92616	1181.28154	8.38280	48.06176	1.00000	57.65874	6.42036	64.79991	6.10231	7.22551	6.18648	7.04030	49.41029	7.96946	38.15035	6.89208	7.84281
6.46448	8.71596	1054.71703	8.14721	44.95184	1.00000	48.75241	6.16098	66.28812	7.46255	10.01872	7.68814	6.91094	50.71229	6.20771	4.52529	5.60795	3.62675
8.23255	17.51324	1191.50893	6.98622	31.40614	0.00000	58.61633	10.49128	63.64467	8.86699	6.48939	5.73258	8.85514	8.43333	3.02749	99.96667	5.93898	8.21614
5.96086	-3.33957	1076.75987	7.08947	48.87625	1.00000	70.77078	5.10729	61.65562	8.66924	8.26071	7.08410	9.33937	40.98894	4.28771	28.67582	6.54433	7.57304
7.47207	13.02486	1178.95383	7.53377	58.27950	1.00000	67.46726	3.00168	66.28967	7.05767	7.15361	5.40662	7.39052	40.81	3.70443	-73.9625	6.64799	9.40334
7.64924	-0.17055	1064.33058	8.49950	28.31006	0.00000	42.15191	9.68913	79.77693	8.60924	5.82890	4.13081	8.31816	-1.6	8.80624	103.61667	5.06822	8.90155
7.99759	15.28066	1125.40889	7.93572	27.92743	1.00000	69.76394	5.84003	51.59724	6.80345	6.83252	5.40471	7.44594	42.58342	5.10201	-71.8023	7.25893	9.36994
7.95466	8.28886	1186.69140	6.52260	60.53704	0.00000	69.68325	6.02958	69.31199	8.38163	8.78475	11.14982	8.07124	51.39148	1.82774	-0.29825	8.98972	5.90251
7.24243	19.80442	1113.09524	9.45124	32.56472	1.00000	60.65213	7.04048	63.07931	8.30343		7.56810	8.16679	-8.43333	18.93370	114.33333	5.89816	4.57460
9.37833	31.53689	1092.34976	8.77400	32.73641	0.00000	52.10698	6.09336	66.37980	7.69511	8.52133	9.08544	8.90874	32.5007	9.74142	-94.74049	6.97862	7.18419
5.02174	-7.12753	1199.80134	10.04430	29.23940	1.00000	48.41705	4.61191	58.02934	6.10941	8.87835	4.73831	5.42656	8.88649	32.14618	2.59753	6.92139	8.34767
7.46706	6.01791	1094.80947	8.81636	47.12670	1.00000	52.45266	4.46732	77.05219	7.93997	9.18760	7.06745	7.52796	-6.8	10.33890	39.25	6.64244	6.77059
7.82146	8.54010	1151.60724	7.85664	55.89465	1.00000	52.85036	5.60930	67.35088	7.16893	6.35433	6.55248	5.35678	-3.14306	4.92088	-58.44417	3.61903	12.17195
7.52072	17.16682	1080.74133	8.22285	53.02389	0.00000	51.62282	4.60572	51.71770	8.43001	9.82775	10.49024	7.72881	3.7278	5.39791	98.6738	8.22756	7.98264
5.47078	11.40116	1125.36346	7.89372	51.81485	0.00000	58.41553	4.96790	68.58759	7.37330	10.23243	9.02935	8.41677	8.43333	5.05705	99.96667	9.07827	7.57646
7.23186	10.39336	1134.72926	6.83138	41.66761	1.00000	50.80088	6.29870	58.30154	8.82485	6.60367	4.45779	6.58935	39.43534	2.83196	-84.20299	8.77003	10.85953
7.31609	16.06743	1184.14947	6.65725	45.59284	1.00000	33.86788	8.75901	72.39593	6.76323	6.19295	6.02104	7.17943	39.00622	1.86819	-77.4286	6.11734	5.14244
9.70586	13.66852	1135.60035	8.37828	23.74211	1.00000	51.64961	6.78853	64.85618	7.08195	5.56886	6.89231	6.13876	-17.73648	6.30651	168.31366	7.08465	8.35466
6.52855	35.13286	1125.53801	6.92206	61.30275	0.00000	32.57722	10.54303	73.21177	8.70042	8.01774	7.72873	7.59792	9.15093	3.75342	-79.62098	8.39947	4.82530
7.20538	20.97268	1145.85211	7.33414	38.72896	1.00000	70.40498	5.46226	65.86575	7.32924	6.99778	4.74438	7.83346	37.31065	3.28862	13.57661	5.60833	8.67380
7.64810	5.51291	1051.74661	7.19052	40.86754	0.00000	44.18556	4.93477	52.19216	9.09038	12.68375	10.12966	7.41185	47.4943	2.87588	-122.24092	9.65638	5.77630
6.20275	14.87153	1191.46953	9.23552	32.70490	1.00000	57.76739	6.78974	76.70732	8.85520	6.29384	6.13289	6.41362	50.23271	15.19007	12.87117	6.31678	7.25628
8.46544	24.31833	1081.91890	7.69588	43.78184	0.00000	40.52793	8.49127	52.46612	6.19271	5.52533	7.17571	10.20431	34.4833	3.69551	136.84186	8.57592	6.45920
7.08072	8.55365	1144.08575	7.64508	52.70522	1.00000	48.59190	5.74609	54.63136	7.75572	5.26290	6.72921	5.04246	45.53069	4.11520	9.40531	7.91621	7.34573
7.02946	17.53131	1149.78221	6.51745	27.78377	0.00000	34.65539	4.69654	68.51841	7.79800	7.74595	10.57967	8.33078	21.46527	2.13342	83.97573	7.78711	8.77058
7.46405	6.96087	1134.69173	8.04885	40.94083	1.00000	51.93292	6.40942	65.08141	7.13454	6.36823	6.98137	5.09690	41.16704	6.06483	-73.20483	5.11500	11.63837
7.53350	10.42098	1189.91868	8.70514	11.07757	1.00000	61.13811	5.62221	66.10044	9.51167	6.95291	7.01875	6.33036	42.62833	10.23807	20.89389	5.90296	6.47810
5.76445	15.53954	1191.48127	8.54099	44.45346	0.00000	36.46519	8.29534	55.36698	7.96431	6.10794	7.67837	10.55927	12.74409	8.65006	-8.07257	7.23411	7.29887
6.09978	30.96635	1099.03299	8.02078	31.74565	1.00000	49.11855	5.00209	64.63157	8.52365	8.77609	4.32691	4.16572	23.1959	5.10141	86.51499	7.86241	8.28479
8.22527	17.15401	1192.62736	7.28789	31.97212	0.00000	56.48864	7.03952	75.27854	6.04314	8.04478	7.26931	10.26415	33.92946	3.66809	-116.97725	8.64077	5.92145
4.65377	0.08223	1088.33093	9.33769	40.56028	1.00000	32.88093	7.32368	72.70363	7.75917	6.94762	5.16440	8.00801	49.03685	16.29035	8.70745	4.87349	9.40585
8.74449	14.88814	1079.70855	7.83615	37.75073	1.00000	59.31203	9.15741	61.62345	6.42296	8.58990	5.89339	4.88283	14.66	4.96044	120.56528	6.70413	5.32144
6.38174	28.14873	1196.43057	7.46526	53.65659	1.00000	59.65110	7.75354	48.81879	6.58542	6.89832	6.02148	7.98926	58.7002	2.24740	59.4839	7.89477	7.36834
7.89183	5.70167	1062.86808	7.42697	53.27762	1.00000	72.40842	5.32761	58.89746	8.74234	8.20796	5.92660	8.62512	32.61603	4.06875	44.02488	6.22871	7.57159
7.74495	16.55326	1177.55553	8.93129	44.37955	0.00000	50.17491	7.06198	70.60356	7.59686	6.54717	10.34439	8.92572	48.73218	10.81815	11.18709	11.28204	5.79826
7.78835	19.04414	1157.11588	7.73284	37.74798	1.00000	41.02382	5.08094	72.15669	8.43884	6.54023	7.31040	5.36651	56.9083	4.59066	60.8019	5.12522	11.99932
6.81824	24.90851	1195.03151	8.24619	32.32899	1.00000	51.61200	7.99725	65.46717	7.60748	8.29800	5.01923	4.39062	35.25064	6.76368	-91.73625	6.64258	7.35078
7.94841	14.63853	1172.70567	7.46492	46.38188	0.00000	42.44950	10.96959	64.02318	8.30512	5.74786	5.90249	9.94773	13.51825	4.85591	99.95469	6.29773	6.24422
6.67436	21.09972	1126.00761	6.89042	53.34221	1.00000	40.87774	7.16450	65.18713	9.09834	6.81924	7.20797	5.71536	26.11527	2.98594	86.59509	5.00169	7.47640
9.51063	0.87761	1146.25232	6.86814	57.92303	0.00000	49.55652	5.86604	74.46289	8.19541	8.93177	7.65331	9.08441	40.85158	2.75220	122.74754	8.26876	8.01056
8.05207	18.87845	1182.66639	7.43892	41.91858	1.00000	44.14228	4.70095	47.72935	5.71872	5.67703	6.66157	4.14358	31.82539	3.32275	72.54064	5.53776	9.32359
6.98306	9.80186	1111.02442	6.62075	30.25731	1.00000	37.61851	7.97291	64.80826	7.27070	8.97194	4.81327	4.16201	50.7236	2.61358	-3.52751	8.07131	5.74304
6.77063	20.76855	1129.59138	7.45723	28.49880	0.00000	42.04422	7.78744	67.58830	8.28372	6.88877	9.06792	9.35618	61.78491	3.02085	34.34691	8.52688	5.56177
6.53777	13.70391	1169.04498	6.22061	56.10022	0.00000	46.72945	4.12488	76.00999	7.89149	9.13511	8.50620	8.66055	40.1675	3.47781	34.37389	6.00231	9.99742
8.94743	8.34140	1191.20047	7.63603	59.98901	1.00000	39.64371	6.54887	63.65451	7.31360	6.84662	5.28514	7.17219	16.75973	3.81156	-93.11308	4.11938	9.58021
7.39328	10.77186	1166.47538	7.60408	65.65720		40.95870	6.07795	58.77656	8.16134	9.00085	10.68303	8.10673	51.65	5.17861	-0.2	10.04885	5.99681
9.42796	11.01416	1106.83444	8.53458	55.39777	0.00000	40.23725	7.35740	50.54048	5.98872	8.90925	8.78836	9.19950	51.39323	8.81431	0.47713	9.61321	4.74842
6.23673	16.90783	1148.23041	7.94386	40.53080	0.00000	53.57563	8.62907	51.96661	9.27563	7.00362	6.57384	8.19740	47.38093	4.51906	-122.23484	8.02801	10.36679
7.40272	11.22263	1132.82334	8.37471	29.04504	1.00000	46.93234	4.22281	72.80521	7.72031	5.96211	8.30013	3.85990	38.38479	7.00852	-0.76773	6.28503	8.57582
9.36266	14.59896	1087.95972	8.54928	53.97864	0.00000	62.66011	7.94981	47.67155	5.68484	9.27153	6.71767	9.80427	10.58806	8.29157	77.24779	8.25994	5.00585
7.90162	13.42457	1141.72299	8.45956	34.49339	1.00000	38.27835	7.79527	58.67237	7.10026	5.59971	6.07812	6.04835	58.23583	7.13905	92.48278	7.07133	9.05718
7.90935	12.14896	1133.88040	8.42711	48.97820	0.00000	58.19639	8.73563	76.70893	7.98807	10.40613	8.70102		9.3337	7.29814	122.8637	6.29756	8.77260
7.93455	0.42427	1197.90893	7.88317	48.63351	1.00000	53.81018	8.81028	55.00799	8.77040	5.26979	7.27818	4.37800	46.1351	4.17543	-60.1831	6.16529	7.54716
6.44358	30.94874	1104.88827	8.55823	46.86154	0.00000	39.40434	5.66013	46.78917	9.73437	9.72476	7.94320	9.74885	-28.81833	8.02702	-52.51028	10.58113	6.03686
6.59532	22.55146	1136.57103	7.72646	54.17358	1.00000	46.70325	5.80881	54.32643	7.33664	5.13803	7.30754	3.48174	33.52253	4.12526	-117.70755	4.69594	10.91051
7.41719	3.88235	1105.47417	9.21747	53.78482	1.00000	56.36559	7.74383	72.64757	7.35897	7.96767	4.78645	4.43966	43.96222	13.82031	43.63417	7.63043	7.63240
6.46930	4.03580	1198.24667	7.54781	44.53012	0.00000	76.86081	5.44655	62.78393	6.66756	9.71643	9.84014	8.18796	29.21399	3.47730	78.95693	8.16829	7.04781
7.60233	22.60552	1094.77498	7.58561	30.07416	0.00000	33.97698	9.21385	64.85879	7.97959	10.11963	8.42120	6.56079	51.65	5.19954	-0.2	6.30277	7.00662
5.74634	20.82932	1186.79748	6.81314	59.30647	0.00000	38.85215	4.75322	59.24759	8.63115	10.29889	12.76686	6.50419	34.4833	4.01571	136.84186	10.55261	6.74585
8.39368	18.02836	1094.22286	6.65752	57.58773	1.00000	64.61188	5.41665	81.06809	9.81895	9.58577	5.68459	4.27838	28.90054	2.82847	-81.26367	6.93619	6.44989
9.44855	8.71007	1156.28096	5.93561	25.38964	1.00000	48.50356	6.07099	51.77877	6.15908	9.31746	8.32169	8.28874	48.46458	2.67185	9.22796	4.80861	4.96158
9.22032	14.27053	1166.29263	8.68638	47.85316	1.00000	25.85706	7.13743	63.86956	6.27598	9.32217	5.98357	5.65414	29.84576	9.63887	-90.10674	6.49940	5.07013
6.05134	37.91427	1173.30344	8.78907	38.71833	1.00000	51.17642	7.01275	47.67152	8.04203	7.01473	5.39149	8.33901	36.76639	9.91041	3.47717	6.07391	7.06081
7.82865	6.35189	1088.88373	8.17028	36.59132	0.00000	47.60719	6.00555	52.47897	7.34308	9.02135	6.48037	10.00890	40.85158	5.86594	122.74754	9.11583	7.43806
8.58870	13.03450	1160.91799	7.55602	39.81465	0.00000	57.66843	9.26087	68.57477	7.90439	4.75507	3.55357	8.49842	-8.99167	4.45350	125.21972	4.07532	7.18480
8.12947	21.26635	1099.55132	5.37242	32.40523	1.00000	50.65490	6.52352	49.94277	5.93757	9.71737	7.84613	7.24426	38.70734	1.91283	-77.02303	4.75360	4.17592
6.82290	20.64790	1171.20290	9.06657	44.85097	1.00000	65.78135	7.37237	65.13584	8.13769	9.07466	7.69331	8.26058	16.75973	12.89963	-93.11308	6.28780	4.22913
6.99226	11.98463	1062.99660	7.04552	36.10679	1.00000	60.97987	5.54819	49.97864	7.94020	6.10738	6.15270		28.90054	2.10419	-81.26367	4.15410	10.03165
7.40636	10.32996	1067.42235	9.81552	61.69953	0.00000	59.31512	11.00497	59.53327	7.82124	7.59142	5.52252	6.75211	12.04161	25.75781	75.35927	6.20770	6.78528
8.51522	9.15005	1168.19459	7.00681	56.63278	1.00000	44.54665	8.28814	90.36075	7.47553	7.55997	4.50590	3.97198	37.05944	3.16786	37.3825	7.61775	8.42158
7.96287	20.51494	1086.93480	7.24545	33.72275	1.00000	64.51360	7.08243	65.26909	8.03221	7.69302	6.41488	7.11557	18.87813	2.50586	72.93924	6.43927	7.93608
7.27421	0.18327	1093.12000	6.77187	27.46871	1.00000	71.19320	6.90527	69.74453	7.74060	10.07453	6.70024	4.90164	36.61033	2.93317	-88.31476	5.69681	4.17779
6.36668	2.99188	1060.57080	8.04968	42.16662	0.00000	61.68712	7.53528	53.86297	7.34606	9.95803	9.48846	8.61959	38.96372	4.86706	-76.99081	10.69018	3.69537
7.29223	5.47710	1178.52814	8.33638	28.14472	1.00000	32.27384	8.58393	53.80810	7.05001	8.98802	4.30452	2.64523	26.32293	6.27560	91.00632	5.93755	5.95892
7.16768	12.12697	1060.58175	7.80349	37.41815	0.00000	55.64309	4.37880	79.79399	7.87276	9.65324	10.89105	8.04685	37.74615	3.57976	-25.66689	9.46288	7.37793
8.37411	24.34229	1101.00079	8.42745	49.70393	1.00000	68.80658	5.08885	68.52994	6.60865	9.83663	7.95383	7.85779	34.81667	7.04994	137.4	4.31219	5.01042
6.32911	25.69127	1082.71259	7.38629	51.08289	0.00000	61.35574	3.73350	63.72811	7.26822	9.40893	9.21573	8.11806	53.30972	3.55314	83.62389	10.05412	9.78996
7.49505	10.70951	1118.63785	7.95399	45.99670	0.00000	49.65334	9.53771	56.50542	7.80883	7.67974	8.18032	9.56571	52.26083	5.41578	7.00417	7.92843	8.94271
7.70876	13.57242	1181.12773	7.27981	50.80957	1.00000	66.85113	5.51306	63.35773	5.87504	5.40581	7.69800	3.92292	55.85	3.66901	37.56667	8.04509	9.88606
8.29860	9.76448	1091.57056	6.62156	46.15965	0.00000	63.86892	9.14202	59.04374	6.36983	7.43189	7.09473	8.89210	48.28259	2.09323	9.72749	5.75222	6.82572
8.70736	9.12028	1051.99765	7.46635	41.74548	1.00000	64.78777	7.72275	65.00368	8.20424	8.60330	5.50281	5.40235	48.52961	2.28290	12.16179	7.14875	6.26196
5.68710	16.55971	1066.17910	8.55901	37.41191	0.00000	33.23130	8.12729	68.23671	7.12927	4.47619	5.84420	10.66350	53.49389	7.65157	-1.29243	7.20942	7.62164
6.41222	24.21832	1175.58615	8.28342	58.16674	1.00000	41.00829	3.82186	54.18354	6.67186	11.85278	8.00581	6.69899	6.45407	5.97779	3.39467	2.47273	2.28468
8.33317	9.44755	1056.74304	6.20694	48.41864	1.00000	42.72239	3.43486	52.40210	8.53061	6.81489	6.87825	5.93123	40.98894	1.73087	28.67582	8.04613	7.36785
6.92675	22.89345	1188.02145	8.34332	23.98118	0.00000	56.90764	9.07735	49.63910	8.89697	5.84741	6.50869	9.80587	10.10649	6.75423	76.35484	6.54226	6.57232
6.24215	27.32316	1132.57235	6.95871	57.76739	1.00000	61.57635	10.41117	52.74970	9.36462	6.13095	5.04910	9.02212	40.78206	2.34686	72.34424	8.71548	9.19125
7.29942	12.90556	1164.96415	7.78128	41.30010	0.00000	40.89216	7.43579	69.50920	8.29399	6.71363	7.73387	10.22853	17.06542	5.41387	-96.72365	5.86931	7.32315
8.09738	0.78844	1103.86035	8.89584	64.79422	1.00000	48.80577	6.49096	69.60258	7.34290	8.97433	4.71398	4.61820	49.03685	11.84037	8.70745	7.50849	6.94120
8.23483	18.18482	1098.02354	9.12214	44.03992	1.00000	49.58870	4.42677	69.00321	8.23902	4.54325	7.65872	2.42036	39.71734	13.82801	-74.96933	5.04324	12.49514
7.14932	13.94590	1138.58475	7.55901	46.16451	0.00000	55.21416	8.75429	40.55127	8.60096	7.87772	6.22197	7.90091	31.28092	1.75008	74.85849	4.13582	8.90020
8.95512	14.20209	1122.33327	8.87431	64.49073	0.00000	67.72439	7.96523	74.74910	5.77771	4.96273	7.34966	10.72068	-7.0981	10.34254	109.3243	8.75252	5.00379
6.57085	18.23248	1074.51121	9.12249	45.87129	0.00000	53.85295	7.65564	47.77329	8.19056	8.80473	11.04219	8.33047	37.19723	13.48806	122.05228	8.22243	3.78915
7.33484	30.46749	1066.61681	7.74323	74.96042	1.00000	65.06123	8.43199	53.99474	7.08403	8.92025	6.10816	3.97976	7.50251	5.21877	5.06258	6.41606	5.33372
9.20774	10.91309	1050.10618	7.53499	59.07466	1.00000	63.80918	5.76191	71.22705	5.94909	6.98555	6.26180	7.03502	46.32313	4.24194	-0.45877	7.14235	9.69722
6.15782	13.57580	1197.89747	8.17407	31.40342	0.00000	71.42960	8.95392	65.63003	6.91695	2.80010	3.69843	11.23615	-34.88422	6.27331	150.60036	5.10169	5.27881
7.05205	5.73590	1089.06721	7.47332	53.13492	0.00000	64.46145	9.28274	58.38899	6.99782	5.98514	7.33085	9.10344	51.65333	4.56907	5.2875	9.14123	3.95857
8.65625	18.44187	1102.39431	6.79204	61.16325	1.00000	62.37420	7.49903	66.71534	8.78295	6.21862	6.71468	5.92132	53.49389	1.61913	-1.29243	7.50864	9.51249
7.18761	14.54692	1151.05757	8.51529	39.94870	1.00000	37.02286	6.87127	53.19990	8.23842	6.13667	6.48243	6.20356	40.87329	8.27858	14.43865	6.07833	8.76169
8.57965	28.20292	1136.24702	6.93853	52.12436	1.00000	38.70596	8.16553	66.36903	7.25922	9.23915	7.19611	7.37283	54.39304		53.26023	3.84562	4.42741
8.13970	7.14800	1107.21947	6.64751	47.15545	1.00000	65.90845	8.31470	56.13105	8.07686	8.93220	6.13582	5.21536	40.1675	1.68969	34.37389	6.61062	5.14988
7.18738	22.39655	1111.93546	6.56238	51.30183	0.00000	63.65533	6.53093	62.06235	9.84606	7.75811	9.97136	9.34528	35.05266	1.68755	-78.87836	6.99395	5.66726
10.06529	16.86490	1153.09972	9.91162	56.76746	1.00000	34.99166	8.70502	68.87058	7.27868	5.48365	5.70336	6.95052	36	27.79606	139.55722	7.72062	10.12341
8.71776	15.89504	1059.44227	5.23153	46.70058	1.00000	68.63520	4.18919	70.26137	9.43753	8.99553	6.52276	8.15548	-1.6	0.94501	103.61667	5.67014	7.38227
8.60703	10.73266	1174.33392	7.89611	40.56538	0.00000	47.51786	5.99203	51.93636	7.38598	7.13274		9.27622	-28.81833	7.03542	-52.51028	6.82291	8.14572
6.82978	29.43925	1175.00743	9.46049	43.05610	0.00000	32.93718	7.92311	54.26720	7.55942	4.68743	5.13322	9.09399	20.28527	18.47496	-103.42897	5.97491	5.04437
5.95655	7.39960	1111.03306	7.54487	38.92590	0.00000	62.91269	7.70471	69.52783	7.97003	8.16072	9.01865	9.31059	39.71734	3.85024	-74.96933	9.37371	4.55948
8.52657	9.85168	1088.25586	8.85351	43.25156	0.00000	67.24349	7.05938	66.80719	7.65910	7.39930	9.24231	9.47713	-33.38056	10.56422	-56.52361	7.39389	5.78587
7.33594	13.58540	1091.91263	7.80311	54.30215	0.00000	50.52542	5.68091	43.56448	9.98148	8.12669	6.38983	10.10302	56.56317	4.63849	-2.58736	6.91874	8.82973
7.11605	-1.19979	1136.69503	6.42033	34.64642	1.00000	63.11745	7.23119	59.64184	8.51762	6.55163	6.27612	7.37696	5.6561	2.09677	-75.87877	7.21581	9.27541
9.84327	14.34504	1066.05474	8.69281	61.99734	1.00000	76.91918	4.31450	66.98247	7.16303	7.00595	5.60430	7.61564	22.98212	8.90273	-80.58556	6.57612	8.54135
7.34999	15.21080	1157.89333	6.96232	79.12114	0.00000	20.82945	5.97556	82.32005	5.81333	9.92637	9.75060	8.69804	40.82232	3.07667	-74.15987	10.04985	5.39284
6.60821	30.94824	1092.09537	7.18068	58.91699	0.00000	78.25913	8.60317	64.46390	7.92038	7.26919	5.96580	6.87413	41.9001	3.41364	-71.08977	5.82199	4.54378
7.55406	18.70110	1057.16380	8.30786	44.13621	0.00000	71.16534	8.41058	63.70000	6.32449	4.69260	6.29301	10.13358	37.35813	6.73838	-6.03731	7.14846	4.92678
9.18579	17.43142	1071.57235	7.82924	57.85799	1.00000	58.59204	7.67901	72.96774	9.26905	8.49136	6.59573	5.43170	10.58806	4.66723	77.24779	6.88711	6.02279
7.42184	19.96354	1199.77095	6.99555	24.40982	0.00000	45.47943	7.56035	68.87039	9.78700	5.86447	6.51623	5.90932	58.04254	2.87790	65.27258	5.33295	8.37491
5.74979	-1.92840	1083.29874	7.90444	34.33380	1.00000	64.72271	4.92489	69.24190	8.67215	5.52078	7.99477	2.98687	4.73245	4.85306	-74.26419	6.62932	9.57287
7.53279	18.40424	1132.16174	7.41788	59.72746	1.00000	46.39381	3.11261	57.20908	6.14243	11.21668	6.53169	5.48537	23.9028	3.52077	89.11943	6.18263	4.20064
8.34546	26.41640	1073.09482	8.35547	43.53005	1.00000	54.26413	3.97541	72.57460	6.91559	6.90011	7.03013	5.06231	25.92493	5.98142	73.66633	4.28597	8.98263
6.49560	6.04700	1157.27085	7.74554	30.71626	1.00000	59.59201	5.07085	72.30998	6.56908	6.23169	5.95109	5.72003	24.81757	4.17419	84.63445	4.12669	13.08313
8.40042	34.86812	1152.85539	6.39926	32.06477	0.00000	40.08471	8.99016	52.24100	7.99754	6.75948	7.01335	9.89673	26.68451	1.15988	-80.66756	5.82468	6.74160
7.02801	8.85152	1096.16635	7.67127	55.10319	1.00000	30.27582	5.28039	70.81179	7.10124	5.94535	7.21077	4.94042	41.29444	5.03077	69.67639	6.98451	11.26388
9.36975	5.35258	1083.18845	8.12198	20.59219	0.00000	66.39520	9.14311	55.96161	8.27468	2.95132	3.17108	10.76664	36.27462	5.76776	4.85668	4.10128	6.08225
6.84991	13.79830	1142.12810	6.26082	39.87223	0.00000	49.41867	6.40481	51.95256	7.26132	10.12915	5.27668	10.34233	49.41029	2.34287	38.15035	10.71409	6.48821
8.62828	13.33318	1087.09962	7.22274	31.01728	1.00000	34.20020	4.90731	62.58251	7.15743	9.45484	7.47071	7.56990	-14.66463	3.52094	-52.35558	5.98658	5.83685
7.60112	16.36484	1138.30301	8.96217	62.29191	1.00000	47.46502	7.21936	51.39890	8.23272	8.78571	6.30764	6.48542	43.96222	11.52713	43.63417	6.16152	5.82537
6.64376	18.09888	1171.89315	7.18830	42.24014	1.00000	53.76880	8.27105	78.57175	8.12235	5.53827	7.35949	4.90552	47.38093	3.34599	-122.23484	6.39901	6.54594
9.76908	12.83298	1099.48571	6.42738	58.61150	0.00000	50.75878	11.25473	56.27294	6.70776	6.40167		7.78268	4.02219	3.12033	101.02083	7.10030	4.59530
8.14159	18.99117	1131.28249	6.63420	38.95056	1.00000	63.96181	5.67246	68.92668	8.37737	6.21160	6.29405	5.86354	38.96372	2.15930	-76.99081	5.50001	10.96394
5.65648	0.72064	1149.48629	7.86850	36.43148	0.00000	46.68481	7.49761	61.27406	8.27981	9.07007	9.08538	7.15262	41.6764	3.92561	-91.58045	7.06491	2.79547
7.35585	10.46207	1060.32350	7.62915	34.69835	0.00000	46.84343	5.75623	59.20230	7.29477	9.20691	9.11063	8.61097	21.46527	4.77302	83.97573	10.32346	6.86782
7.68401	15.23327	1194.70572	8.32830	62.24875	0.00000	48.86995	5.70753	43.50329	7.67738	9.30515	9.31864	8.57828	20.74122	7.00445	-100.44843	9.04594	6.88644
8.33593	10.04562	1069.67569	8.13424	60.64258	1.00000	50.28312	6.05728	68.59797	9.65573	7.01914	5.41459	8.18173	26.44931	6.07686	91.61356	7.34313	6.40062
