PM10	Pb	latitude	CH4	NH3	H2CO	O3	warning	TEMP	CFCs	PM2.5	PAHs	NOx	SO2	longitude	PRES	C2H3NO5	CO
7.92120	43.49127	41.80753	10.80823	7.55326	46.44229	9.73468	1.00000	8.68752	61.46345	11.37423	8.07026	4.83492	7.66499	-87.65644	1081.68360	0.46978	7.00686
10.92431	49.69011	43.11667	9.97991	8.24319	47.35939	7.58514	1.00000	21.14678	66.51537	8.08373	8.06998	9.69338	8.19885	1.6	1087.96765	7.50559	8.69524
10.45301	29.66811	32.52515	8.55556	7.67647	67.26508	10.56178	0.00000	1.03711	71.41682	7.52392	6.79646	9.06237	8.37219	-93.75018	1198.73745	4.75894	10.58962
10.67212	35.79912	37.49223	8.70553	8.13620	50.39300	7.21445	0.00000	20.02883	49.08645	8.68259	8.01366	9.20823	8.57661	15.07041	1117.60018	5.98324	8.93335
6.04930	36.89511	23.9028	5.21804	8.18366	15.09050	7.76803	1.00000	22.73496	57.61275	7.32202	9.17578	6.82300	9.12859	89.11943	1065.22361	0.17100	7.60481
9.48408	62.38524	44.73941	8.66303	10.74305	54.10725	7.98640	0.00000	9.51581	52.64749	6.70020	7.87251	9.55806	6.54914	-93.12577	1097.49933	1.94480	7.51964
11.00481	43.55462	49.28669	9.12175	7.29565	43.38053	10.26379	0.00000	35.47567	60.67054	8.29889	8.10004	8.84005	7.24299	1.00288	1184.58376	8.31832	9.85900
8.45825	47.18744	27.09978	7.52745	8.37909	29.40247	6.58881	0.00000	27.58476	72.01332	8.79508	7.47962	8.05046	9.46537	-82.45426	1052.36244	0.81648	5.10897
6.66242	51.08642	-27.4338	5.56637	9.27651	64.90886	6.80289	1.00000	20.43891	69.67549	8.92549	7.68245	5.82486	8.86894	-65.61427	1111.98824	0.38230	7.46592
9.81539	69.53774	37.65181	7.32473	6.91063	37.05380	8.59963	0.00000	0.64657	59.84329	8.40332	6.73643	8.44019	7.40943	120.33063	1142.25312	2.69134	5.30174
6.15339	50.06653	38.40917	7.90216	8.50406	51.98363	6.85614	1.00000	11.21665	75.80934	4.85049	8.59477	6.44083	7.49507	112.73333	1197.47797	0.24681	10.69693
7.56522	41.89178	41.8542	4.80201	7.59654	51.44898	4.94138	1.00000	32.11265	55.40324	7.25580	8.37042	6.05522	6.72518	-87.66561	1167.52545	0.52248	9.11187
8.91486	37.96815	54.90083	9.78878	8.61634	51.74303	7.11170	0.00000	18.36012	60.56728	5.67201	9.05331	10.30538	7.68212	38.07083	1177.06539	1.23817	6.95127
8.05501	56.15507	68.79833	10.65970	8.64506	70.95534	7.01308	1.00000	6.83208	77.86788	9.99421	5.64955	4.30811	9.13787	16.54165	1097.40346	0.66952	8.49873
10.26877	73.19061	40.65538	11.73984	9.19675	41.38634	5.03284	0.00000	20.55080	74.44374	6.05572	7.52712	10.23080	9.21707	-74.38987	1189.12315	3.98012	8.71844
9.45451	51.54453	38.91817	8.67258	8.85224	50.20593	8.49393	0.00000	13.01398	69.78453	7.65967	8.09216	9.04960	7.35384	-78.19444	1144.50656	1.89474	8.51991
8.47788	48.68016	8.62261	9.78284	9.38212	37.47452	8.80936	0.00000	13.23738	51.37212		6.35816	8.80916	7.88773	-70.20749	1163.90911	0.66642	7.83228
7.64856	56.04917	-33.88096	7.83617	8.04970	58.91887	4.21410	1.00000	17.76004	58.69251	6.73004	7.99033	5.40340	7.31379	151.07986	1088.46269	0.42864	9.59108
6.36828	31.95430	49.65186	9.16829	8.06503	79.73312	6.81314	1.00000	8.48665	64.83732	11.24741	8.98492	6.07984	7.56152	26.97253	1124.78209	0.31010	5.50218
8.62026	43.08659	18.51957	8.20471	6.96828	79.15076	10.52466	1.00000	22.80334	66.00584	8.92783	8.17168	7.67314	9.28492	73.85535	1196.61825	0.89202	5.74559
10.57702	59.72970	36.76775	8.97952	8.09474	43.18260	9.61527	1.00000	19.96627	62.07953	8.09771	7.10517	7.10372	6.30010	2.95924	1125.92503	5.15708	6.43922
8.37878	63.63506	40.94065	8.24186	8.15588	52.61777	8.32838	0.00000	15.99401	57.05133	7.54449	5.94215	7.04656	5.77578	-73.99681	1136.17927	0.74190	8.71636
10.34606	50.87981	30.81383	9.50524	7.57223	49.64880	10.61822	1.00000	5.91466	68.33420	8.78240	6.05170	6.58517	8.01629	75.16878	1191.30646	4.30100	6.74571
9.59279	41.23965	-10.91111	8.34176	10.14440	57.00208	9.87950	1.00000	10.23643	73.88910	6.98274	5.82895	7.14236	8.89132	-37.07167	1152.53313	2.06661	8.00611
10.57576	39.03889	45.99194	8.02199	8.45480	28.73513	10.31398	0.00000	15.17408	70.71980	6.86377	6.77525	9.31818	7.92877	29.41824	1078.79483	5.30535	6.05287
7.59473	44.06099	40.67705	8.35493	8.06310	54.10479	7.10031	0.00000	5.07200	73.53038	3.48429	9.07159	7.46647	6.21085	-73.89125	1199.26611	0.49956	3.07682
8.52503	31.36174	42	8.76184	8.67295	23.96607	8.98759	1.00000	43.64704	68.16991	8.90304	8.33248	6.80344	9.52332	21.32778	1101.37172	0.84280	6.62060
5.55688	52.62218	43.78956	9.17444	8.20952	55.24575	7.70488	1.00000	29.77754	64.21152	2.84358	9.12008	7.34557	7.52112	7.60872	1148.28898	0.16764	9.21015
6.22184	51.22753	61.78491	6.12160	8.03117	38.08835	7.45025	1.00000	6.89594	80.04011	5.93352	7.59323	5.97571	9.41694	34.34691	1139.69253	0.39085	8.96835
9.93295	55.99050	38.70734	9.76803	7.88198	26.31728	9.06001	1.00000	7.16049	61.95022	9.03716	6.63226	6.22798	7.40999	-77.02303	1182.13787	2.95414	6.78954
5.10406	33.89191	0.76755	7.22502	8.09040	80.43698	8.97273	1.00000	20.32654	58.11465	3.62554	8.43960	5.98548	6.85420	24.43973	1082.16532	0.21468	11.80733
6.80277	57.88773	47.46657	9.07940	8.07802	49.71680	3.78343	0.00000	23.09438	55.34011	6.22508	7.76260	7.61876	9.31488	84.87144	1083.11946	0.39136	4.48357
7.04393	47.80800	39.45621	7.42925	9.58541	65.00403	5.80292	1.00000	7.56511	72.19795	7.95028	9.02095	5.38139	5.83984	-77.96389	1099.81159	0.35131	8.20990
9.58939	64.71341	28.90054	9.81105	5.81668	41.41206	5.37598	0.00000	20.12739	58.91163	8.56281	9.49864	9.74198	8.35890	-81.26367	1119.17211	1.90499	7.58638
10.38572	46.50078	59.33333	9.44236	9.39407	36.68011	7.84296	0.00000	34.35474	71.13683	6.20942	5.98434	9.28797	7.91068	18.28333	1140.77722	4.47908	7.08267
9.32840	45.16797	-19.7625	9.90220	6.42602	50.65099	9.64794	1.00000	3.37552	56.33440	9.17992	7.32882	6.56702	9.25756	-44.31389	1146.03692	1.72279	6.68849
8.83979	53.02479	42.30865	9.53436	7.42439	57.30013	7.34134	0.00000	36.45505	50.11907	6.99590	8.41844	10.89282	8.40183	-83.48216	1081.59487	1.19424	6.33718
9.90863	48.95249	34.15429	9.62169	8.06210	52.48432	6.43509	0.00000	20.38541	61.74112	7.57404	8.09408	9.16706	5.16092	3.50309	1069.60022	2.84629	7.21605
8.15993	42.05693	42.55308	9.52547	7.91047	35.44450	9.29557	1.00000	9.96248	67.36560	10.35283	8.57660	7.16801	7.54569	-87.93341	1156.21263	0.73401	4.96827
9.33655	40.11692	12.97389	9.64940	9.32708	52.03781	11.85949	1.00000	13.45191	77.44816	10.37144	8.02172	6.57971	5.72255	123.99333	1191.00744	1.76447	5.62439
7.67861	45.25371	10.20898	6.92289	7.26788	49.94647	8.03893	0.00000	15.62479	68.06596	6.33731	7.20807	8.41643	7.96783	123.758	1142.47830	0.62921	4.69311
8.53571	38.15438	51.35084	8.85346	7.54545	59.72956	5.72215	0.00000	9.98124	61.91881	5.66099	7.04423	7.83683	8.53753	-1.99421	1070.78459	0.93267	4.56679
6.64010	48.67031	48.98693	6.92693	7.78117	40.56838	6.33371	1.00000	25.04519	68.98575	5.92754	7.45604	5.80514	7.38790	2.44892	1122.54490	0.42148	9.64033
7.63600	44.05909	9.89206	10.25240	8.88387	58.97448	9.65706	1.00000	0.68827	67.13527	11.89794	8.25534	4.83159	7.62628	43.38531	1126.69993	0.52237	6.31111
5.21612	47.50798	43.48961	7.72753	8.39464	53.07121	8.61752	1.00000	11.99433	46.57587	6.17225	5.88904	5.94771	8.38075	-8.2194	1148.47535	0.11283	12.61018
5.71779	41.41720	-33.38056	7.78117	6.90547	45.72172	7.76656	1.00000	24.37854	68.47660	4.98996	7.75701	5.82357	7.70205	-56.52361	1121.39783	0.19273	10.32765
8.59831	42.47487	55.25	8.02414	8.52307	52.26073	9.06390	1.00000	13.70304	59.33479	8.61399	7.57823	7.22652	7.63066	24.75	1086.00029	0.88326	6.24666
8.76414	27.10734	31.20176	8.06429	8.22744	19.94059	10.42731	1.00000	30.31169	65.10495	9.34044	8.13729	7.19896	6.10773	29.91582	1133.53430	1.07321	5.65697
9.59073	41.50633	34.9	11.35412	7.76316	59.17739	4.85904	0.00000	11.93882	73.68270	6.64790	6.59180	10.93562	9.39610	137.5	1050.68443	2.20965	7.20445
9.66154	46.55861	7.62789	9.13161	9.17875	74.26724	8.66237	1.00000	21.61739	68.48344	8.33139	8.57302	7.37200	7.02112	4.74161	1102.39206	2.22321	6.19729
9.87577	38.43095	-25.42944	8.65050	7.65756	48.16871	9.70699	0.00000	7.79339	70.00431	6.63019	6.17043	10.02745	6.40696	-50.00639	1137.07562	2.66923	10.08522
9.74322	60.71503	40.85158	9.49227	8.17784	45.20757	9.97445	0.00000	21.28017	63.62641	7.41305	7.27284	10.25011	7.11053	122.74754	1112.14132	2.40442	8.65280
8.42347	45.94604	45.0408	8.69425	7.53886	56.30668	9.38548	0.00000	1.42933	62.12579	2.39649	6.87734	11.62274	5.98195	-93.263	1078.86831	0.85711	9.93424
7.23379	42.11884	33.7207	4.42430	8.55942	62.70382	5.75579	1.00000	21.14142	64.57993	4.75379	9.57221	5.46194	8.20280	-116.21677	1104.20890	0.45649	7.44800
6.08860	48.85739	45.35	6.18742	8.08900	59.54569	7.15723	1.00000	21.33275	64.78395	4.01403	7.45431	7.50141	7.38894	126.28333	1090.55647	0.29494	8.97441
5.27009	64.96455	38.68712	7.58297	6.20852	51.31214	8.39147	1.00000	20.11746	60.15438	7.22960	8.58597	8.30401	7.85029	-4.10734	1057.61748	0.23332	9.75228
9.63962	37.04541	54.39635	9.84916	6.39222	64.81170	10.52745	1.00000	20.26258	55.47803	9.49647	7.01339	6.86537	7.60940	24.04142	1110.96796	2.25676	5.95967
7.66886	24.99716	-7.57897	8.74390	5.92509	53.42950	8.30740	0.00000	18.52290	73.07253	3.93354	7.71489	9.26134	8.62434	112.23109	1071.75707	0.52743	9.43732
9.95169	64.87442	45.50369	7.83542	7.22431	41.74888	9.92278	1.00000	12.57089	66.49619	6.99484	6.94781	8.16227	7.76505	11.412	1129.65373	2.96557	6.61287
5.41032	46.71442	12.74409	6.84986	6.52269	51.02684	8.19636	1.00000	12.59324	51.97472	4.41680	8.68499	7.77218	8.37828	-8.07257	1055.90471	0.24270	8.88211
10.46329	40.63528	10.13361	7.91705	7.10665	41.79350	8.79637	0.00000	30.44700	47.72542	7.80988	7.65484	9.09936	9.58396	124.84472	1165.50832	4.90373	7.20254
8.12822	42.63113	49.28669	9.07762	8.50536	43.37254	5.61828	0.00000	10.44974	61.00607	7.41831	8.07740	6.59005	7.36653	1.00288	1097.78676	0.70741	8.55770
9.28310	39.25729	43.91452	9.28265	7.57891	54.76442	7.21054	0.00000	24.72925	61.81514	6.49025	8.05235	9.44675	7.48262	-69.96533	1083.26853	1.58258	6.72300
5.82568	55.15809	32.61603	8.52182	9.17570	53.33501	7.82175	1.00000	20.63340	77.06830	4.39232	6.31222	5.06366	8.29198	44.02488	1143.54012	0.22670	10.86725
10.95892	46.76174	10.31672	10.27324	6.95390	53.89715	6.94939	0.00000	20.35348	55.47827	7.46954	7.30192	10.31361	9.10302	123.89071	1139.99915	7.69291	8.55950
7.90114	42.64203	41.47892	11.67150	8.58186	54.19454	8.99598	0.00000	20.70403	73.50034	5.85707	8.78441	11.10061	8.21467	-87.45476	1113.48692	0.58515	7.93781
12.06211	64.35910	46.32313	10.24632	8.58321	26.38202	7.73406	0.00000	26.74751	65.85600	7.93382	8.11803	10.39309	7.83844	-0.45877	1063.68895	22.91935	8.96835
9.36828	53.93135	40.2737	10.94898	6.38130	63.14499	7.80255	1.00000	8.36529	71.87096	9.64036	6.62381	5.54202	7.63539	-76.88442	1126.49222	1.68472	7.18982
9.67965	31.25379	23.9028	9.22096	8.03878	43.81632	10.00404	1.00000	30.12629	53.43240	9.18828	8.13404	7.05846	6.36330	89.11943	1072.83754	2.33026	5.86170
6.72955	29.32902	40.55851	9.06248	6.69467	59.33924	6.24527	1.00000	21.04987	70.36661	4.82984	9.56705	3.94322	8.96843	17.80774	1120.57485	0.20572	9.36699
10.49343	55.50280	-21.205	8.63984	7.96457	43.49611	8.78840	0.00000	23.11920	71.85832	6.88475	8.26756	9.80416	8.80255	-41.88778	1188.16815	5.04974	7.26890
7.79540	44.02447	36.08497	8.73588	6.92682	76.17735	5.59588	0.00000	30.31693	54.18895	6.04060	7.85816	8.75409	6.92045	9.37082	1133.19424	0.55494	5.44813
5.80850	47.32926	-30.60106	4.66464	8.93922	65.80026	7.95201	1.00000	0.27631	72.37732	4.06091	8.36660	7.51675	9.09995	-71.19901	1080.65547	0.31669	9.08069
10.18004	56.71430	22.83957	10.19441	7.84238	60.17307	11.59930	1.00000	20.20413	55.24839	9.62697	7.62090	6.47125	7.45530	91.84128	1158.77834	3.66866	6.32713
8.56318	56.82659	5.6561	8.11399	8.47894	44.86378	7.74168	1.00000	38.22806	73.68152	8.75760	7.33916	7.17590	7.66186	-75.87877	1124.60479	0.79007	5.95796
8.59429	58.76112	49.5099	11.03653	5.69297	66.71504	3.40019	0.00000	5.98425	62.90399	4.67907	7.79520	9.52642	7.72644	6.74549	1125.69981	0.94680	7.66675
8.87757	53.64836	15.58552	9.26252	6.17689	58.06096	7.81996	1.00000	15.70767	79.10339	9.01324	8.42848	6.40735	6.99991	102.42587	1081.96293	1.12206	6.71281
9.17300	35.84137	53.19146	11.23604	6.47640	29.67235	4.27057	0.00000	39.27717	76.35556	5.91750	9.64673	10.07935	7.79580	-2.52398	1065.07481	1.48673	6.33565
8.54985	47.74710	46.23899	9.92643	9.24375	37.00591	8.22127	1.00000	22.93662	78.85954	9.76153	8.74729	5.13032	7.84187	-63.13414	1142.29457	1.01001	7.70513
11.69807	65.03679	22.83957	9.87606	10.06890	32.27787	8.45090	0.00000	16.51778	68.05104	9.29537	6.86632	11.24827	7.98898	91.84128	1083.61022	16.05813	8.84507
9.84533	28.95274	26.76628	12.33695	9.31076	44.31559	5.48180	0.00000	17.54978	60.60981	5.82147	8.99353	13.03055	7.08953	83.36889	1098.90043	2.75833	7.84112
7.65105	60.93291	52.48173	4.70805	7.77146	33.14982	5.06988	1.00000	-4.18323	69.60339	9.51022	7.29624	4.77666	9.29468	-2.12139	1066.23453	0.57203	8.47869
9.38464	53.60576	-12.91667	9.57506	8.16694	42.36265	10.08283	0.00000	15.29629	67.75566	7.79996	7.45532	7.77255	10.50076	-39.25	1076.22323	1.65390	8.90554
7.94023	53.33353	24.05979	9.45663	6.40886	46.39403	6.96485	1.00000	27.89377	73.52169	10.44641	8.04457	6.09160	9.65112	77.40858	1165.55497	0.49167	5.71067
6.09441	42.75716	28.90054	5.27762	7.65802	45.10905		1.00000	20.04166	53.73698	7.44766	5.77219	5.07908	7.61796	-81.26367	1154.31808	0.21150	10.54242
6.63532	50.04167	48.90982	8.14409	6.62185	48.41727	5.95450	1.00000	32.06162	74.54248	5.06745	7.47761	6.46190	8.67582	2.45012	1085.95868	0.35163	9.51449
10.20982	65.58805	36.92574	8.48558	7.26247	55.18683	11.06551	0.00000	33.28250	67.86319	5.15941	7.63805	9.91945	7.43555	14.72443	1119.85126	3.84209	10.44069
8.64365	47.85913	41.54566	9.55821	8.40545	38.11942	8.61020	1.00000	8.29331	73.21518	9.40669	8.33465	7.04726	9.45573	-71.29144	1101.18999	0.85936	5.97005
9.09278	32.71838	41.54566	7.24156	7.87015	53.80697	10.03076	0.00000	25.42117	62.27269	5.71278	8.19782	7.48024	6.27060	-71.29144	1095.21232	1.28940	9.66700
	56.93758	-36.9256	8.57436	9.55857	43.08354	12.20431	0.00000	4.39119	65.28481	6.54715	7.91584	8.54480	7.94380	-73.02841	1196.15769	1.27150	10.51897
7.46272	39.60586	35.95664	5.50125	7.87734	39.95429	4.93664	1.00000	-7.20963	47.06121	6.18797	7.22673	6.43540	7.64982	36.7138	1162.14685	0.46041	9.39435
6.59657	45.99521	30.76468	8.64036	9.80693	27.78867	5.88117	1.00000	20.85255	66.75845	4.85237	8.54993	5.26382	8.83155	74.12286	1161.82252	0.25519	12.12936
10.96840	31.36287	53.5942	9.45163	5.36288	48.14259	10.14289	1.00000	26.58334	56.88389	8.34883	6.88903	5.96690	8.00960	25.8191	1084.74176	7.92615	7.47664
7.93226	59.68937	-22.9	4.28246	7.58668	61.23307	4.06291	1.00000	33.73724	52.13730	5.84446	7.35775	6.83325	8.51726	44.53333	1050.71665	0.58124	8.27142
5.81883	46.20070	34.06635	6.86783	8.63335	52.19176	6.73220	0.00000	13.27718	81.39751	3.96630	8.20340	7.36866	7.17365	-84.67837	1071.06553	0.27146	9.58654
7.17171	61.64874	-22.45667	8.50414	7.72185	56.42091	4.79974	1.00000	22.64834	66.53332	4.39218	9.38709	5.04220	8.90401	-47.53028	1113.70810	0.49485	10.45999
7.87282	54.30437	60.02427	8.73855	7.12699	63.75491	9.77938	0.00000	24.16937	83.90351	5.74088	7.10030	8.46464	9.68207	30.28491	1190.67052	0.56856	9.20162
7.86311	45.10672	10.63504	6.22089	8.68579	51.71791	8.74448	0.00000	-2.67488	61.63757	7.80763	7.89776	7.38638	6.21167	-85.43772	1152.79900	0.51659	3.74480
9.01100	60.08082	-3.74912	8.97213	9.65041	52.39964	6.89121	0.00000	11.93279	62.39993	6.88291	8.23887	9.08881	10.13594	-73.25383	1169.66135	1.32990	5.14735
9.49607	55.07642	41.77583	8.88837	8.90969	62.88346	10.98579	0.00000	11.36221	76.09110	7.01881	9.01945	8.56137	7.84829	140.73667	1088.83185	2.07505	9.40070
9.65726	56.44629	51.65	9.08334	8.08215	51.46776	8.19431	0.00000	22.32318	62.55859	6.33950	7.82359	8.45748	8.11292	-0.2	1060.66797	2.09186	9.04350
3.72660	47.43473	9.15093	7.59079	7.43079	83.57920	11.15715	1.00000	18.98580	60.34091	2.40551	6.49871	8.38085	8.10503	-79.62098	1065.77137	0.13244	11.90068
8.69460	35.62767	48.35149	10.19679	8.40116	47.07103	9.18380	1.00000	39.78841	79.02156	10.98241	6.97640	4.36849	8.10397	8.96317	1188.06975	1.03882	7.28480
9.86235	34.35851	-33.88096	8.36593	7.89972	44.94848	12.57544	0.00000	7.93587	59.05447	10.52115	8.83838	7.85520	8.65515	151.07986	1131.55112	2.62393	
8.67449	68.02374	25.75728	9.02497	8.66266	31.13524	9.03731	1.00000	35.77169	62.96680	9.43518	7.89777	5.33532	7.85973	75.37991	1119.78171	0.94249	7.61734
8.79473	39.93662	10.13361	8.52524	7.89738	41.35765	8.84179	1.00000	7.76245	64.67371	9.41240	7.94885	5.82722	9.00079	124.84472	1111.45101	0.94090	6.87854
9.59630	42.86077	25.92493	8.04580	8.32577	56.94306	8.29087	0.00000	-13.87970	61.28725	7.24141	9.69143	9.68111	7.53852	73.66633	1074.52959	2.07443	8.00848
10.42255	63.18813	5.6561	6.44245	5.78177	45.09845	11.23236	0.00000	10.32657	71.89118	8.55807	7.24771	6.84241	6.07492	-75.87877	1071.71735	4.58852	11.22321
9.13690	63.73800	48.90982	8.21395	8.16227	51.15111	8.15188	1.00000	13.62139	77.29162	7.63122	8.81974	6.32483	6.03846	2.45012	1111.28838	1.44071	8.02420
8.67565	41.17731	44.80477	8.24172	7.35693	45.78052	7.53455	1.00000	19.40518	74.67323	8.31973	7.28702	7.00807	8.77134	-0.59543	1067.50650	1.02271	6.63861
9.86551	44.11358	21.59983	12.40722	8.96387	69.83533	5.79701	0.00000	18.72372	58.35894	4.58576	7.51692	11.95268	8.53728	71.21169	1188.81169	2.71607	8.66191
7.64329	53.92432	9.82564	9.70667	6.97503	43.90493	8.87748	1.00000	-0.51933	66.94827	11.23667	7.63602	4.01653	6.82155	78.25795	1093.19079	0.50334	7.68340
6.33224	41.21101	43.61058	9.78452	8.14517	63.87421	6.91124	1.00000	1.05827	68.89057	4.43666	7.93107	3.40224	8.62064	1.33467	1139.18980	0.16362	8.70784
7.22396	48.88773	-23.7975	6.18777	7.30318	49.94659	5.04335	1.00000	21.25839	72.17515	10.12093	7.83351	8.45535	9.70870	-48.59278	1086.34973	0.41237	8.72575
11.30433	33.10312	29.21399	7.89103	8.52680	2.38972	10.05081	0.00000	7.99695	68.91965	8.40266	6.77294	7.69223	8.33040	78.95693	1189.02895	10.82784	10.48161
6.49664	32.35289	51.955	5.24766	9.20407	58.16472	6.19803	1.00000	9.87013	66.48657	6.22805	7.59352	9.18416	8.00557	5.22778	1196.84987	0.38384	10.13797
10.30918	51.21840	41.47892	10.40989	6.60852	37.37006	4.26917	0.00000	13.86175	64.24505	7.56779		9.19426	8.72566	-87.45476	1051.74718	4.02040	7.94369
8.82357	41.82471	25.66795	7.81536	8.50719	36.13797	8.14972	1.00000	35.46024	62.38040	8.62126	5.57978	7.21217	8.16770	85.83636	1108.31928	1.09158	5.88616
7.76516	37.80685	23.49668	8.46468	7.82717	39.95650	5.62114	0.00000	10.66493	62.92470	4.50085	7.08232	7.44274	7.75672	86.68363	1192.52237	0.58418	4.79068
8.91531	29.83919	20.28527	9.93061	5.99857	30.91191	9.00351	1.00000	28.87783	66.14389	10.66799	8.52948	6.51299	7.61330	-103.42897	1079.35818	1.15105	5.04881
8.90594	50.73033	38.38479	9.92179	8.22649	34.63391	11.52766	1.00000	9.62112	62.94450	11.35488	8.27273	4.78271	9.31997	-0.76773	1198.60563	1.30404	6.64519
9.34849	58.16958	-7.73379	8.82605	7.32628	56.22888	7.63491	0.00000	3.49335	60.59794	5.53706	8.44293	9.12301	10.26983	113.69785	1130.92993	1.77742	6.16784
7.79772	35.98928	25.66795	7.85870	8.01767	33.86792	4.29578	1.00000	18.08315	73.09496	5.92554	8.73691	5.89738	8.20457	85.83636	1143.91849	0.51369	5.94449
6.46030	46.72508	-1.6	5.44713	7.97416	32.83967	7.40243	1.00000	-0.59955	63.82758	6.85758	6.45753	5.49942	7.89092	103.61667	1128.45964	0.12173	7.17108
8.96623	43.84847	6.45407	10.72042	8.38040	55.76054	9.11260	1.00000	1.75949	72.11418	11.31061	8.89928	3.87493	8.18513	3.39467	1051.77471	1.31291	7.46912
7.08801	34.46456	27.9247	5.98033	6.41927	38.74228	5.21701	1.00000	7.42343	56.54093	7.24405	6.80973	7.89604	6.61447	78.40102	1059.68733	0.49164	9.31335
8.77677	56.23162	39.00622	9.60944	9.06826	56.84250	9.05628	1.00000	31.49486	53.41424	9.26667	7.18701	7.28580	8.12875	-77.4286	1161.83675	1.16791	5.85721
5.63513	65.32086	-11.78333	6.39053	8.20996	43.09320	8.13334	1.00000	19.26297	52.10350	6.43452	6.54461	9.23225	7.00766	19.91667	1082.84829	0.39303	7.80540
5.49237	48.43519	51.30001	6.17484	7.22821	29.67046	7.99767	1.00000	18.04009	67.16857	6.19397	9.34724	8.53962	10.36136	13.10984	1162.81607	0.37567	11.72358
8.22931	41.88217	-23.85972	8.09816	8.88926	63.71100	6.57314	0.00000	21.37437	69.03656	5.40944	7.01457	7.71674	8.97211	35.34722	1099.74618	0.67226	5.19775
6.56059	49.45445	51.03427	6.93056	7.48638	27.49942	6.25318	1.00000	26.82735	64.51638	6.38303	7.91438	6.28852	7.17192	5.37429	1188.47061	0.07021	10.24233
9.76866	41.93369	45.99194	10.17323	8.46944	53.58295	10.81128	1.00000	24.93180	46.76904	11.22092	7.11432	5.49267	6.42781	29.41824	1098.65405	2.58482	5.54961
5.83432	35.73857	-4.42472	9.51160	9.04541		7.41651	1.00000	1.66427	56.16010	5.83710	8.16201	5.66262	8.60354	-41.45861	1168.66751	0.29540	9.15178
9.23178	33.53707	34.25	9.31514	7.07628	63.74974	10.08735	0.00000	2.99041	58.46004	5.73616	6.39809	10.81912	9.55675	135.31667	1150.95697	1.60840	8.84932
7.73275	46.67793	-22.45667	8.71908	7.23049	49.45528	6.07083	0.00000	19.52871	65.88822	5.18782	8.03249	7.95122	10.00262	-47.53028	1196.40134	0.54592	3.67250
8.54144	44.53232	46.51872	9.10810	9.37185	31.71527	8.31211	0.00000	-9.66742	68.82032	4.10412	8.54584	11.63583	6.76471	86.00214	1057.37018	0.84262	9.29179
9.99143	40.89711	31.76212	11.52437	7.64371		12.10202	1.00000	20.32265	62.94283	11.95434	5.80855	4.24294	7.68934	-95.63079	1063.23004	3.14841	6.60941
8.73022	52.39097	51.67822	9.59229	7.47590	38.91028	11.29138	1.00000	23.94421	64.09736	10.32539	7.85549	5.61095	8.10124	33.9162	1196.98752	1.06904	6.85764
8.60641	43.70540	37.73222	9.25865	8.01208	30.47686	8.58276	1.00000	13.12758	70.17018	9.93378	7.91080	5.89760	7.07368	115.70111	1120.70053	0.89694	6.47922
11.10242	20.87660	37.19723	8.54744	7.54771	42.95730	9.54273	1.00000	-2.87401	73.41126	7.43144	7.49208	8.50672	8.06831	122.05228	1090.54674	8.99539	5.37642
10.11364	46.16431	4.73245	11.27582	8.03073	55.37820	6.37706	0.00000	5.70138	64.30087	5.68082	7.78289	10.77959	8.65065	-74.26419	1076.64483	3.54248	8.17141
7.23425	44.92278	42.7392	7.90376	7.65614	39.52543	5.36509	1.00000	12.38404	62.64943	8.02610	8.80203	5.78964	7.95796	-84.62081	1175.46041	0.31802	6.64434
