Pb	CO	TEMP	NH3	PM10	CFCs	SO2	PAHs	PRES	NOx	H2CO	C2H3NO5	longitude	O3	CH4	warning	latitude	PM2.5
52.69678	8.87263	14.35492	8.08414	9.23693	64.91338	5.59832	10.60581	1100.20519	11.48208	49.67432	10.56330	-122.24092	3.96449	7.66487	0.00000	47.4943	4.84368
58.26677	3.56894	3.19548	7.60198	6.89699	52.84528	4.04098	9.57054	1167.22212	6.89333	31.16203	2.29022	-94.91386	8.10125	8.18796	1.00000	17.94979	4.53014
25.62262	9.58131	18.53677	4.70139	6.85433	46.58097	5.85312	8.07144	1071.98705	8.63474	26.88179	2.40872	-1.98956	7.40693	7.10217	0.00000	5.30383	9.37860
50.59973	9.48246	7.23737	5.57728		38.40823	5.81978	9.35793	1053.33333	9.75550	32.34870	2.00900	-51.87389	8.64969	5.37186	0.00000	-23.44361	7.93737
41.26214	9.02106	13.35062	5.33127	7.69431	43.80028	7.94526	8.76569	1129.10461	9.61259	26.07783	3.76905	76.11996	7.19639	8.79418	1.00000	11.12018	8.96801
46.84251	8.56046	18.85236	11.38455	8.16109	41.77743	4.43906	7.51666	1182.50454	10.68648	28.63552	3.88748	-85.76942	6.23245	6.59659	1.00000	39.78504	6.65458
27.96214	4.77594	18.14474	4.05566	6.48501	42.26018	6.65553	7.10875	1183.73364	5.67129	9.80538	1.34359	82.85749	6.50969	6.79964	1.00000	17.54907	7.09843
23.69366	8.86686	7.26594	5.99042	9.61090	54.36255	4.35397	4.87329	1101.87918	7.90690	52.27890	14.87766	5.74861	7.18025	5.79117	0.00000	52.71083	4.52164
33.44290	6.17109	1.57130	10.53635	7.42628	38.27092	5.14098	7.65389	1178.97694	9.28917	46.50216	2.30553	45.36561	7.51407	7.36987	1.00000	41.09246	5.89844
27.61174	10.30826	9.48239	7.94426	7.21195	59.32896	5.96108	4.69440	1155.11143	10.49831	54.14487	1.75789	73.06784	6.32161	9.17590	0.00000	25.13915	7.39468
	8.98485	5.68730	8.80276	8.56286	51.37929	5.51609	8.00969	1097.35227	5.57295	56.43642	6.88788	135.31667	8.06425	7.07634	0.00000	34.25	5.99306
43.06408	3.43756	13.10144	10.86017	7.44961	45.57917	7.79126	10.03622	1076.86480	11.32758	52.65353	3.22925	-87.71255	7.09321	5.03841	1.00000	41.84364	
41.40751	12.89783	22.08842	8.65708	7.84405	33.19287	6.74196	4.36538	1134.15007	9.18049	30.59679	4.07465	113.13148	6.68603	6.46004	0.00000	23.02677	8.43328
54.68202	9.27982	16.23311	7.09284	7.41845	60.79918	11.10254	11.74413	1095.92009	7.37644	30.24099	3.49631	112.19028	4.95209	7.19988	1.00000	30.35028	7.68298
40.58919	8.68432	5.52741	7.87958	7.20328	55.36163	7.01075	7.96139	1161.17778	7.05736	44.37716	1.95124	98.19151	7.66100	6.47886	0.00000	14.0823	7.59995
26.54303	7.65865	35.87094	6.20982	7.91083	60.47084	7.06420	7.30262	1071.63458	7.20414	32.17426	3.14353	2.2469	8.23507	7.28703	0.00000	48.90472	12.25825
52.12927	6.51712	14.80796	6.23601	7.84214	64.92579	6.26946	6.95838	1081.83031	7.91722	34.26610	3.63369	99.95469	7.97999	7.04265	1.00000	13.51825	7.52769
45.58758	7.83138	9.40188	11.90108	6.76244	38.30788	7.81571	7.09995	1054.33272	9.16247	38.76103	2.40326	-97.50417	6.88829	7.47332	0.00000	25.87972	7.34560
46.80344	9.33467	16.58904	7.17396	7.12174	62.21932	9.10563	8.25358	1114.33575	6.10257	40.42066	2.52672	-88.27205	8.19384	6.38850	1.00000	44.27804	6.12400
55.17101	7.97323	12.38014	5.39927	6.15104	47.64567	6.88212	7.53031	1166.81215	9.06621	32.73853	1.34259	13.10984	6.77641	6.50832	1.00000	51.30001	9.99054
38.20908	7.71328	7.21149	8.22175	7.40910	68.29926	6.33131	6.25249	1145.10824	10.01684	37.95940	1.85528	-47.1725	6.58645	7.21516	0.00000	-22.57306	6.52058
64.69629	7.85172	12.89037	11.58239	7.01088	84.45183	7.99794	10.91031	1181.99931	12.00144	24.61170	3.08195	-15.58602	7.21595	8.48602	1.00000	27.76056	6.28366
32.07103	9.23371	34.72995	4.73764	8.06607	66.60256	5.18129	7.46080	1159.02383	7.19910	50.79067	4.92255	-122.2608	7.82234	8.12576	0.00000	38.17492	9.67484
46.21154	6.69849	0.15614	6.84642	6.84567	47.75841	6.35157	6.22913	1163.89117	8.69332	43.22493	2.08406	136.51667	7.59230	7.81776	1.00000	35	8.41773
28.41292	7.27070	21.37965	7.18578	7.37167	88.13620	4.16696	4.71019	1135.20512	10.30796	38.32644	3.24033	15.00835	8.93838	6.47097	0.00000	51.14942	3.94786
36.93474	7.58949	17.33370	6.02797	6.57172	58.59335	8.28756	7.96638	1089.72376	9.10642	33.08084	1.72848	78.23456	6.53076	7.35658	1.00000	28.92694	8.19184
24.23337	9.50929	-1.34384	6.45624	8.18592	36.00912	9.93161	8.37027	1104.31231	8.25019	51.37365	4.35277	9.85	6.41618	7.84509	1.00000	53.63333	7.99517
51.62791	9.19146	14.28821	6.47691	7.11259	58.42412	6.48061	7.75039	1122.16167	10.84102	35.66010	2.63025	171.25364	7.52957	6.21976	0.00000	-44.39672	8.06630
36.42147	8.75640	19.12131	7.95212	7.64252	43.40676	9.51922	7.53759	1103.93258	6.90845	42.08279	3.50443	-34.88111	7.28236	8.65206	1.00000	-8.05389	6.61967
44.17356	9.48621	5.05359	6.98582	6.63950	51.58253	6.88706	7.90751	1073.64670	10.41602	7.48333	1.94224	2.1699	8.11868	8.20303	0.00000	48.98994	8.23881
31.20377	10.01574	8.36274	6.27406	5.99378	50.04166	10.00893	10.83174	1088.05825	6.17188	39.44415	1.81409	115.70111	7.67384	7.30779	1.00000	37.73222	7.14329
50.43940	7.89781	4.81051	5.18332	7.51524	51.29392	6.02015	9.39215	1129.58248	6.01756	29.53426	3.67866	137.36215	9.64613	7.96643	0.00000	36.75965	10.48682
46.91859	8.72863	5.92081	5.34767	8.33645	38.10230	5.74877	7.58328	1101.93832	9.73263	41.20457	5.24025	78.23456	7.42959	6.79929	0.00000	28.92694	8.86761
54.59042	8.49641	39.60598	7.52298	6.15695	69.53327	5.78473	10.79005	1054.32392	9.52229	26.70981	1.98136	47.1192		6.18146	0.00000	42.819	7.26544
61.46521	5.69874	15.73056	8.14542	7.93080	53.52424	7.14794	10.16551	1078.64667	9.93787	21.47883	4.65995	86.68363	6.45377	7.35320	1.00000	23.49668	6.57696
47.56897	4.15777	3.89581	10.22746	7.90090	58.01257	7.95329	9.44545	1077.35604	9.58493	31.27703	3.09652	-100.44843	7.04245	7.53483	1.00000	20.74122	5.23732
41.53250	7.59813	27.38098	7.06666	7.56304	53.20962	5.16180	11.58263	1141.24023	6.62277	52.82613	3.24005	33.34864	7.43839	9.70466	0.00000	46.75451	8.90076
38.03726	8.97060	-4.90070	6.19701	5.14272	76.16429	8.30564	7.17842	1141.58892	7.90668	50.37824	0.58155	-1.05366	6.74168	8.18994	1.00000	43.71032	8.56225
9.92177	9.29993	-2.01069	5.97838	7.17002	51.77243	5.51467	7.98110	1095.67964	8.39559	45.23359	2.31113	18.69303	6.29207	6.91145	0.00000	12.18441	7.66638
41.34994	7.74197	19.53581	7.89367	7.36778	48.83394	5.35797	9.87697	1084.00512	8.90703	48.22094	2.73005	84.87144	8.14837	9.24896	1.00000	47.46657	6.01073
59.47014	5.45791	26.83124	7.70069	6.04227	46.97838	8.65818	9.05824	1193.31897	8.52438	32.28512	1.48133	68.21204	9.18455	6.86036	1.00000	27.55898	6.36858
34.67014	8.70729	19.74530	6.21314	6.98261	63.89190	10.11567	9.69420	1164.02990	9.22369	45.50899	2.59576	118.9707		7.28820	1.00000	-3.5403	8.62649
42.06757	8.47277	24.36525	7.91330	8.79540	41.29357	10.24662	9.93596	1057.78937	6.63222	38.97745	7.18543	36.73307	8.30633	6.51372	1.00000	55.38752	6.22748
44.32135	5.57275	14.13691	8.76340	7.88873	51.71402	5.29240	8.21742	1100.84146	7.87333	39.04434	3.68787	-122.39168	6.39016	7.58943	1.00000	40.58654	5.50648
41.41152	7.26657	14.29878	7.75885	6.27880	69.76668	10.34098	8.16530	1092.27868	11.10110	56.56409	2.19535	11.04979	6.01168	7.18024	1.00000	44.59445	6.73873
38.01629	9.00127	9.52080	4.04592	8.53541	76.26644	7.59060	9.59511	1121.69474	9.77652	40.74921	5.87127	-70.6996	7.21774	8.51950	1.00000	-33.59217	10.88289
41.88070	4.47848	19.65263	6.87594	7.75431	42.97624	7.01811	6.32471	1063.69404	8.65131	35.37981	3.10402	-111.99633	6.65413	7.21545	1.00000	40.65995	8.06476
55.36929	8.43555	-3.41195	6.48509	6.68361	58.33052	5.71958	9.16494	1196.63531	9.81886	38.84033	1.51723	-43.80139	7.17820	8.11212	0.00000	-20.25333	8.40821
27.66900	7.02544	2.09255	8.63140	8.02007	59.26243	8.93836	5.95607	1093.71730	7.49512	49.28337	3.58962	-1.29772	7.96441	6.69188	1.00000	50.76306	7.85684
43.19543	7.50435	7.13903	6.94198	6.94337	46.97230	7.68211	7.74600	1067.54229	7.36774	46.80612	2.16318	11.18709	7.59739	7.42803	1.00000	48.73218	9.32458
62.56379	7.84501	9.60053	9.86178	8.82254	68.36072	6.41789	7.02656	1087.94920	7.95985	76.10393	7.81085	5.06258	6.59603	7.03147	0.00000	7.50251	5.53276
42.90225	9.34466	8.48332	3.75059	6.76542	65.66599	6.77705	6.17178	1086.29353	7.51233	45.47039	2.90356	-2.77259	4.65168	7.94589	0.00000	37.49073	12.60538
42.41691	8.20652	3.94773	9.00719	8.25694	53.40227	6.47102	5.56682	1089.48514	9.49217	37.02725	5.09010	47.31667	8.04713	7.40558	0.00000	-19.65	5.84637
53.22005	9.59950	3.08664	8.30803	8.72612	77.03324	7.48599	6.32609	1179.75536	7.80874	43.16728	7.20498	-45.94722	6.30166	6.75246	0.00000	-21.42917	7.56731
50.34398	9.40540	32.71200	7.36498	7.10330	71.63709	10.68073	9.69248	1151.30690	6.99522	47.72403	1.33576	128.62667	5.91262	8.20193	1.00000	34.8825	6.63685
51.90177	8.37799	7.12996	4.32023	6.90276	45.94993	8.05418	8.20485	1195.93695	12.28457	34.76575	2.32734	-97.90308	7.02274	7.94250	1.00000	31.12406	9.27386
59.00573	8.28216	14.41473		7.90794	89.54682	5.63161	10.25810	1123.50247	9.86307	64.92832	3.75092	83.97573	7.90568	8.69630	0.00000	21.46527	6.26144
51.41428	6.88975	15.31000	5.56874	6.79352	57.08086	7.97770	8.27390	1122.59921	10.86292	47.02380	1.81255	38.15035	6.39269	8.32369	1.00000	49.41029	10.62699
60.13243	8.76852	23.63991	5.41089	8.31205	49.06306	8.48811	9.98736	1072.83789	8.48850	38.58800	6.08820	17.10558	9.06759	8.02378	1.00000	61.72744	7.68181
68.62476	4.99408	14.68091	6.93483	7.34438	52.43019	8.38233	8.89003	1106.55229	7.31771	27.64195	3.57311	73.7553	6.14496	5.83257	1.00000	15.5439	6.04714
61.70855	9.04161	2.09573	8.71263	7.29950	50.13444	8.91223	5.50781	1170.21706	10.16086	40.66155	2.97865	73.38333	7.21400	8.98313	0.00000	31.71667	8.15015
38.51913	6.00737	10.39424	11.43150	5.84017	57.69774	5.97721	6.55437	1184.26882	9.67438	61.25236	2.36450	78.15794	5.21601	6.60059	1.00000	12.1277	6.37418
36.39679	13.15462	15.82596	4.23102	7.30306	45.04845	10.36937	11.00384	1130.32896	5.57460	48.18034	2.94373	-82.35176	8.05640	6.42549	1.00000	27.71809	8.44003
53.77749	9.79793	20.33359	2.47018	5.89709	50.29813	5.56354	8.75336	1080.05915	9.16859	45.18456	2.03327	3.47717	7.79165	5.48473	1.00000	36.76639	11.44790
47.15662	7.05174	10.66884	10.65210	7.62032	66.56307	4.82399	7.68418	1188.83689	9.06202	47.21814	2.99353	-35.71667	7.52580	9.03332	1.00000	-8.66667	5.69485
44.47554	9.13154	10.05134	10.37249	6.62044	55.57103	3.45806	5.36528	1186.00886	9.85178	34.24415	2.54595	-117.14392	7.50800	7.85006	0.00000	32.9156	4.87869
53.24078	9.19296	12.42877	9.73133	5.76852	53.08539	4.69097	5.96508	1178.59391	8.33721	49.22074	2.56358	84.87144	6.66162	7.82162	0.00000	47.46657	5.56732
40.67442	7.04854	3.00989	10.49058	8.57372	49.62962	5.50537	6.45782	1080.47983	10.69366	36.76478	6.75113	-60.93173	6.99977	7.65254	0.00000	-31.4488	5.64831
49.86627	11.86783	13.55069	4.91446	7.54677	33.92633	9.95050	10.38288	1151.53179	7.25630	38.03107	2.85603	76.11996	7.49262	4.74998	1.00000	11.12018	7.63666
32.00658	8.65889	0.33372	8.59958	7.99194	79.78848	7.35700	7.14071	1150.41192	12.38317	24.77630	4.24106	-74.13653	6.79634	6.74779	0.00000	40.63316	7.05086
40.03282	6.12461	-1.57384	4.91577	8.02563	65.38101	4.40566	6.83005	1067.21825	7.24701	30.89501	4.26169	117.4831	6.31001	7.40459	1.00000	27.34089	7.60806
25.40846	10.99358	21.21691	8.69924	9.17413	58.91458	5.89601	5.68757	1128.42511	6.81133	28.95316	10.34589	-61.4867	8.20678	5.41682	0.00000	-31.25033	7.02009
54.43114	8.44266	30.57542	4.43550	8.00140	62.62479	7.36300	9.17094	1159.56265	10.19053	33.40161	3.82263	-118.25508	6.50314	7.13502	1.00000	34.14251	9.87741
48.93792	9.33468	-2.00695	6.98079	7.75939	48.16860	10.94093	9.94639	1110.43631	7.75942	52.98761	2.96325	37.00438	8.53263	6.33586	1.00000	-7.60361	8.22910
39.50676	7.92408	10.89815	10.78478	8.19594	63.61550	3.76304	5.32059	1122.08475	8.91779	37.64438	4.35478	76.11996	6.33814	9.64128	1.00000	11.12018	6.75742
30.57323	4.81958	14.61539	7.69696	5.98757	52.23762	5.80837	7.77519	1098.08969	8.38388	31.13738	1.40687	116.10146	7.17727	8.33241	1.00000	5.90702	6.47351
39.11496	5.70475	8.12281	9.08628	8.10927	56.21288	8.02645	10.05170	1189.34020	8.93058	36.49513	4.82258	122.20488	6.28489	6.84950	1.00000	29.98869	5.21566
57.59743	9.50790	12.54985	4.60412	8.21111	60.30071	5.63918	8.31137	1103.72464	8.49217	50.92131	4.44854	9.40531	6.63968	6.95510	0.00000	45.53069	9.89557
29.56030	7.39401	19.62183	5.87917	7.16768	72.14787	8.13393	9.03798	1061.96558	8.10523	56.45955	3.11766	118.53333	5.06929	8.68193	1.00000	27.92333	7.20791
42.53370	9.45060	25.39222	5.91228	6.94759	44.19631	6.09624	9.70280	1100.86854	7.42684	47.95509	2.35926	-93.75018	7.60294	8.01938	0.00000	32.52515	9.11337
53.60345	5.78997	12.42488	10.46383	8.03894	57.65922	5.67678	8.66513	1078.22304	7.67395	43.88095	4.03425	1.53414	7.08783	7.82677	1.00000	42.50729	4.28125
32.34419	7.25013	13.77705	7.06818	7.63414	35.74348	2.85450	8.75086	1087.06001	6.19513	33.94732	2.88375	5.2875	6.57995	6.51619	1.00000	51.65333	4.78823
35.56092	9.25935	10.54094	5.71894	6.93006	53.97482	4.69780	8.72773	1074.79209	9.13581	36.33527	3.35898	17.10558	5.89286	7.92851	0.00000	61.72744	7.60049
76.84832	6.98033	23.49850	11.37494	5.08461	57.98181	5.00605	9.29663	1119.18374	9.42108	59.58448	0.71087	4.92235	9.40706	8.86034	1.00000	7.65649	5.20741
57.43774	9.76470	19.87839	8.76967	6.45495	73.20332	7.19409	6.49175	1171.35442	8.47985	51.89046	2.11903	-97.50417	6.51233	8.66190	0.00000	25.87972	7.76257
47.88748	8.10066	6.25360	4.63879	7.62752	58.59475	7.80602	9.50252	1085.84979	11.47495	25.96492	3.94353	27.46153	7.03819	9.61437	1.00000	-21.44236	9.97893
43.85677	5.30125	15.61962	9.38685	6.54803	59.33414	2.73014	9.29625	1167.84760	8.07615	51.00016	2.52507	153.10236	7.94084	7.08799	1.00000	-27.50578	4.58815
52.91031	8.35812	24.40855	6.89372	7.35991	33.65029	9.11269	8.01692	1106.75490	9.24737	36.90351	2.76118	-120.43572	6.92365	7.37525	1.00000	34.95303	7.24254
55.32594	7.81146	5.10016	4.13119	9.25669	36.51687	7.58051	9.45157	1063.91414	13.15143	28.08852	10.51550	10.18003	7.90544	7.00704	1.00000	24.96334	9.03371
60.32462	4.59102	23.10776	11.03119	8.22053	55.03605	6.39534	10.22494	1192.22778	10.12799	46.73273	4.95138	45.36561	9.12563	6.12734	1.00000	41.09246	5.17428
42.98400	8.32693	2.90399	5.96374	7.03618	51.69166	10.71078	10.29110	1194.34909	10.97867	34.32139	2.13971	12.19458	5.56846	8.38682	1.00000	10.61285	9.05988
46.22463	8.18799	22.66681	5.86906	6.99992	77.97567	8.44884	8.23904	1097.32632	8.12673	47.99310	2.81903	-2.52398	7.59949	8.40276	1.00000	53.19146	11.24605
33.58360	9.24120	16.54617	4.36024	8.36369	56.39544	7.62398	9.09885	1141.26807	9.67811	43.08081	5.81975	122.22833	6.43464	7.58164	1.00000	40.66482	9.01450
74.42396	10.31943	14.77720	4.91906	7.63487	53.14719	9.25050	10.43046	1060.96709	7.53988	46.24573	3.09514	29.41824	6.08521	6.82298	1.00000	45.99194	10.26954
33.81916	5.42282	25.95701	6.48695	8.14388	58.45856	6.30030	8.49222	1189.96182	8.03444	29.91020	4.41528	6.51352	7.40199	6.43437	1.00000	51.19139	6.66589
69.12779	7.91800	3.31236	6.80192	4.92385	25.61782	5.76159	7.03958	1052.33927	10.09762	49.91282	2.29205	103.65309	7.13418	7.15836	0.00000	16.0567	9.52255
45.75181	8.88746	21.96962	6.36776	8.77790	45.97202	5.05890	9.90744	1132.85905	9.10358	42.67532	7.29840	88.1453	9.30888	8.11823	0.00000	22.4711	7.26130
62.71013	9.12337	13.45812	6.11887	5.47027	54.70064	5.06616	10.09694	1102.04431	8.84046	47.34083	1.94559	76.03889	7.25886	7.10766	0.00000	18.18158	5.68912
37.71835	9.71536	22.92090	8.69941	8.62450	50.32263	3.78470	5.40013	1127.66198	8.45762	26.05886	5.92682	83.36889	7.49991	5.65888	0.00000	26.76628	4.85968
43.85747	6.05781	24.71452	8.10395	9.25771	79.34051	5.77269	8.74607	1150.92699	8.60931	48.04587	11.26487	36.25361	8.40554	6.84771	1.00000	47.48444	6.03692
56.32157	8.84661	22.62574	6.49515	9.09040	53.95346	6.23441	9.36803	1150.04964	10.52574	55.54066	9.25208	111.50861	5.96144	8.13224	0.00000	32.54278	7.27265
50.87482	7.62549	10.97739	5.49807	7.97053	25.57694	7.82499	8.30604	1080.42124	9.27184	54.68028	3.75423	128.9889	7.66465	7.44936	1.00000	37.1759	11.38489
52.22507	10.02805	25.39750	5.88114	7.16507	52.57764	8.37580	4.52801	1057.98893	9.96555	55.41671	1.94008	-75.60804	7.77000	7.66800	0.00000	39.96097	8.32603
22.20975	9.14830	-1.13937	7.23454	7.54010	39.94078	6.83346	5.80268	1150.59886	7.68897		3.31760	16.50104	6.28104	8.38895	0.00000	41.24264	7.03800
41.96333	5.99563	11.61242	10.58131	6.91435	46.39248	7.32001	6.73813	1138.18603	9.90983	41.46080	2.32702	2.29275	6.55530	7.90328	1.00000	48.79325	6.99152
65.22691	9.03892	38.13294	4.81436	6.69437	41.49814	8.82590	9.36052	1116.17994	10.48834	26.53027	2.33936	36.73307	6.15122	8.31271	1.00000	55.38752	10.06131
21.56673	7.27290	9.51103	5.16543	5.35069	69.01074	6.45810	6.80447	1100.74061	10.62996	40.07629	0.88133	5.74861	6.46065	8.77842	1.00000	52.71083	10.85076
78.16974	8.54684	16.52387	6.55367	7.02928	52.56998	5.73183	9.41987	1174.98422	9.02336	38.08148	2.51324	116.82887	6.32134	7.98023	0.00000	-1.26753	6.89149
49.27980	5.53689	20.18648	12.01912	7.07605	45.98953	5.20187	7.41953	1063.10449	9.39046	45.06340	2.49958	78.55757	7.11338	8.47454	1.00000	17.34769	5.49901
47.51990	7.26008	15.65093	6.25437	7.42151	43.76617	6.18847	5.85246	1087.49720	8.61005	24.04967	3.18226	-73.26022	7.13878	7.58071	1.00000	6.46838	8.61064
23.31937	7.59004	12.50707	8.00558	7.17277	54.60817	7.65606	7.46836	1169.37040	5.69956	29.57440	2.36941	-2.1875	7.55640	9.11008	1.00000	51.26	6.92096
56.63635	9.12353	12.29479	4.31852	6.87252	46.06637	7.58434	8.79334	1198.88484	8.98652	12.50075	2.42428	136.51667	4.68391	8.57116	1.00000	35	11.51980
48.41662	5.97179	6.91167	8.00649	6.80348	42.61828	2.02070	9.82404	1057.06738	7.69647	56.24022	1.91545	-76.72803	6.95083	7.30183	1.00000	39.32288	4.49331
48.93820	7.74156	10.51356	4.52267	9.31105	47.28184	8.22071	9.37498	1116.01486	11.46442	38.86340	11.53877	32.88667	7.83070	7.81980	1.00000	3.27833	10.81946
65.61889	8.41123	8.22488	7.66784	6.70605	33.20070	8.80891	7.40559	1190.98375	6.70072	36.45809	2.32354	-76.88442	7.17963	7.17587	1.00000	40.2737	6.62684
15.55040	4.50457	18.33244	9.80087	7.23955	36.90964	9.64684	10.16720	1150.05477	9.35836	57.70173	2.34988	101.96857	6.13617	8.38130	1.00000	4.88441	5.65057
49.02783	8.60897	28.48966	8.16706	4.93954	72.95792	4.30056	4.50714	1078.57672	11.08633	20.26959	2.03890	-34.88111	8.76387	9.13488	0.00000	-8.05389	5.01304
51.26779	6.40559	11.36054	8.55583	6.93571	35.35416	8.30065	10.47866	1059.23093	8.46082	33.49885	1.29095	-1.05366	7.34334	7.14122	1.00000	43.71032	5.21286
50.43698	7.55474	19.98626	6.14769	5.89086	61.25311	7.48348	7.06035	1129.72800	8.89097	56.51512	1.52551	-3.67029	8.06630	6.23435	0.00000	37.13548	10.15148
57.91132		4.62695	7.07950	7.19521	50.07473	3.54638	11.36030	1148.75260	7.88388	47.55768	2.28716	36.7138	8.38740	8.44529	1.00000	35.95664	4.73851
30.05374	6.09062	11.20414	7.56177	6.87691	44.03513	7.30323	7.16007	1079.53246	7.49454	27.92282	1.87139	11.37703	8.78514	9.36742	1.00000	48.06919	6.54297
33.30254	5.19663	19.45080	8.36923	8.26158	39.67338		8.90590	1174.53890	7.82348	41.98681	4.89354	-8.2194	7.38556	8.82457	1.00000	43.48961	5.41261
35.22944	9.52981	24.79059	4.72627	7.64176	45.85238	8.36808	10.13392	1152.35748	9.91862	44.06435	3.38078	68.88871	7.80285	5.69610	1.00000	25.95533	8.26121
17.89831	8.66874	16.45165	7.78467	8.94494	42.70409	6.72599	7.98180	1087.97493	10.75466	39.17486	8.38241	-53.13722	7.16884	6.78033	0.00000	-22.92306	6.02460
25.49375	8.88230	18.91275	7.38031	7.87075	31.95890	10.66214	10.45189	1076.37084	7.95350	44.40348	4.00344	3.47717	6.44475	7.56029	1.00000	36.76639	8.07082
38.23000	8.52061	9.30308	6.58859	6.09911	59.78170	6.47901	7.95340	1104.41827	8.64249	30.25728	2.14896	99.96667	8.07118	7.77798	0.00000	8.43333	9.84242
47.77287	9.36911	10.82576	4.50552	7.31470	79.27161	5.26768	6.15409	1146.86861	6.12289	66.98894	2.31610	-75.60804	6.89526	7.61213	0.00000	39.96097	5.78277
45.32946	9.47522	20.38627	5.52529	7.15964	37.73973	8.65460	8.79712	1150.37953	9.06783	48.95306	2.21538	104.64992	7.95523	8.34163	1.00000	14.64056	8.02126
41.78240	5.98456	12.39901	6.21328	7.63588	49.47190	6.60952	6.54528	1103.80787	11.88613	35.28496	2.71223	-4.22398	7.09212	8.45465	1.00000	57.47908	8.73082
55.39121	6.30748	19.59445	5.20196	7.62486	50.48712	6.24951	7.33486	1113.06084	11.01079	56.10695	3.03490	102.05461	7.27154	8.15095	0.00000	6.25947	10.91860
35.28325	4.86166	9.19683	6.16185	7.80593	64.81186	4.89692	8.64201	1109.26262	7.37382	20.04043	3.14607	142.45778	7.71922	5.06363	1.00000	44.35056	6.19509
41.30360	8.78534	10.76571	7.79127	5.20474	47.36323	10.36478	9.34325	1121.49428	6.73754	35.90764	1.43931	-68.30472	9.61715	7.47638	1.00000	9.91861	6.33818
48.64970	9.08114	-0.40778	7.79602	8.07175	58.78267	4.84494	3.93749	1098.35698	10.02246	48.07273	4.14078	9.72749	8.13979	7.74186	0.00000	48.28259	5.09361
19.53173	9.80742	0.68355	6.80682	7.20499	32.57185	5.20296	6.64296	1148.33632	6.42747	33.69540	3.22724	-113.3187	7.40371	8.77931	0.00000	53.51684	6.30380
56.82395	6.79050	19.60875	7.89879	5.79897	32.89550	7.61858	9.76941	1143.54367	8.17882	70.15526	1.34158	104.09701	8.67287		1.00000	-1.26424	5.69181
41.19189	4.60979	18.48384	7.01298	8.49214	49.77139	6.09788	7.63463	1100.87659	7.38426	67.37747	5.37009	-0.91979	7.77121	7.63787	1.00000	51.42708	6.49078
48.84947	8.01920	7.03142	8.86542	6.43704	31.46887	3.52531	7.19039	1163.04507	7.40228	46.94567	2.23880	-37.65	7.81968	7.98652	0.00000	-10.91722	4.35674
35.28503	9.53769	13.40066	9.04355	7.64862	36.11957	6.51081	6.57541	1138.32929	6.33179	44.52536	2.79472	18.34717	6.44687	7.50445	0.00000	54.60528	6.75622
52.00884	6.19358	2.35267	11.73530	5.91025	34.71770	2.88110		1112.65168	10.32558	48.78918	1.62306	-76.99081	7.24542	8.04380	1.00000	38.96372	5.50514
52.93633	6.12236	12.70273	10.58461	7.00117	50.88728		8.76803	1128.25497	9.36643	32.59725	2.94712	-9.24671	8.76468	8.85628	1.00000	38.72706	5.21616
39.82069	8.42372	5.68564	9.62307	6.78990	61.11041	6.60166	6.15875	1118.36592	10.45982	51.36109	2.03791	-76.70944	7.56423	6.71176	0.00000	-11.94306	6.95513
11.62723	5.20639	2.95895	8.80361	6.82087	56.57773	6.07837	10.98619	1123.55686	10.47684	70.89347	2.34070	-8.2194	7.30807	7.59602	1.00000	43.48961	5.94947
46.95491	5.42111	12.02422	9.11129	5.91972	60.10557	4.14786	6.56070	1133.18230	8.24135	34.87449	1.63664	4.18333	6.50858	7.24227	1.00000	7.6	6.37573
