latitude	NH3	PM2.5	CH4	NOx	warning	O3	C2H3NO5	H2CO	CO	PRES	CFCs	PM10	Pb	TEMP	PAHs	longitude	SO2
34.77453	7.61561	8.23162	4.68824	8.09445	1.00000	9.29341	0.24412	54.08663	11.05843	1085.53837	55.57850	8.45525	57.75933	9.88875	7.77279	-96.67834	10.06211
7.6	7.04429	7.84077	7.75633	9.06808	0.00000	8.04293	12.39888	38.67790	6.97008	1118.04233	39.97991	12.74207	61.13566	30.54154	7.57375	4.18333	8.37811
43.2907	8.61373	6.86248	8.07634	7.58273	1.00000	7.15135	0.08772	81.52131	8.60708	1112.40274	48.35238	6.48115	37.97231	6.67984	11.17215	5.4384	7.18702
57.47908	7.35778	7.02108	7.07184	8.93682	1.00000	8.47005	0.05272	51.14398	10.04435	1137.62226	33.90282	5.37828	55.04104	11.59930	8.53691	-4.22398	7.59538
37.95143	7.11221	9.89282	4.80459	8.32566	0.00000	7.61785	0.09714	31.44263	5.14617	1079.38479	44.37660	6.94047	75.72917	22.47680	7.77608	-91.77127	10.16497
41.47892	7.90843	6.64221	6.63006	7.91956		7.07549	0.09969	47.02227	9.37784	1195.99554	35.01575	6.83065	58.80076	-5.28161	9.55259	-87.45476	6.70786
43.82634	8.45856	7.13689	6.79517	7.41878	1.00000	6.33374	0.09788	39.57215	9.34608	1096.14154	40.58845	6.41422	56.93977	23.05829	10.79636	144.09638	6.09881
48.28259	8.33039	8.42695	6.07669	9.07257	0.00000	7.66807	0.07856	52.16477	9.11620	1194.55930	58.34408	5.49685	47.48146	-1.08468	8.19080	9.72749	7.19271
-20.88231	6.13644	8.82226	7.98488	9.25060	0.00000	7.90060	0.35135	52.19159	6.99970	1120.89588	24.07461	9.07211	63.12924	14.28791	8.16430	55.4504	5.79523
39.43534	6.61535	9.93678	6.55236	9.05627	1.00000	8.57642	0.63127	37.02557	9.54356	1089.84928	16.39311	9.68711	58.96732	-9.75426	8.24420	-84.20299	9.73240
34.81667	8.81220	9.99164	6.10175	9.34681	0.00000	7.52574	0.51478	55.68571	7.03782	1189.95685	38.50545	9.46803	32.59566	21.65480	7.10146	137.4	8.61741
40.24537	7.38950	7.66803	7.69408	8.90869	1.00000	10.08646	0.06544	37.66474	10.78646	1161.39363	49.52426	5.49813	69.29299	15.48369	8.64265	-75.64963	5.67507
19.30157	8.08064	10.15836	7.92055	7.01883	1.00000	8.56351	2.07331	41.27177	8.89676	1077.29326	50.77040	10.92990	53.57923	31.21340	6.78360	72.85107	9.54657
26.11527	9.44812	9.56907	9.79768	6.72880	0.00000	10.13057	0.17661	77.40514	5.43458	1155.35429	55.48753	8.06900	48.30778	14.08577	9.57350	86.59509	8.20853
-23.85972	9.39864	5.32450	7.01650	5.24071	1.00000	8.16363	0.24703	30.71543	8.49002	1130.73531	48.78580	8.55108	39.16378	17.17772	10.37451	35.34722	7.31468
13.56667	8.16471	9.29430	6.60664	8.76457	0.00000	8.03263	0.38378	50.93212	9.80205	1136.35934	71.95455	9.19502	49.26960	21.37993	5.54507	-15.6	9.84861
33.35283	7.92843	7.79361	9.09974	8.26202	1.00000	8.30191	0.42693	42.87978	8.07060	1180.49413	50.08350	9.28818	51.74957	15.70902	4.22435	-111.78903	9.32671
11.00599	6.78064	8.52794	7.01277	8.57057	0.00000	8.59991	0.82152	51.74776	8.09722	1175.79624	48.06297	10.00414	63.45078	12.52803	4.80333	77.5609	8.17266
48.86667	9.74875	10.23860	8.81443	7.11682	0.00000	7.54660	0.62727	46.63795	8.18411	1128.93291	51.51381	9.67316	30.60803	14.21689	6.99602	2.08333	8.74258
41.72059	7.67422	8.44951	6.66760	8.56046	1.00000	7.98277	0.04541	66.33093	9.61549	1082.79346	37.46064	4.35216	54.28947	19.13880	10.17782	-87.70172	6.24541
39.32011	9.56173	8.13758	6.61447	5.52309	1.00000	8.49280	0.04699	59.30940	10.70971	1153.26541	77.41755	5.12289	40.49206	32.95264	7.62091	-76.51552	7.31702
32.17629	8.44861	9.83108	7.12741	8.34052	1.00000	7.82791	0.42535	48.26007	8.19904	1061.54492	10.43177	9.26854	73.88716	16.08173	5.53275	75.06583	9.11929
39.43534	8.61648	8.63384	7.28144	7.79072	1.00000	8.10869	0.18953	43.92651	7.65987	1088.76447	46.32106	8.53062	66.36833	35.24256	5.04717	-84.20299	8.37762
48.25	7.43824	9.85377	8.03859	7.32153	0.00000	8.36546	0.84292	40.98331	6.14900	1184.20164	73.22035	10.01405	68.39702	10.65673	6.53085	16.4	9.19293
12.18441	8.90573	10.32848	6.88924	8.24560	0.00000	8.72680	0.90608	43.65989	8.57582	1093.60226	52.14545	10.05927	16.97978	23.55582	5.75807	18.69303	8.32925
-8.66667	7.86418	9.94216	6.59010	8.87216	1.00000	8.40863	1.10834	49.50775	11.01748	1177.18634	43.36565	10.28266	55.95048	14.74659	6.70507	-35.71667	10.73302
2.2139	8.85634	11.33367	6.32868	8.30367	0.00000	7.61397	0.15150	59.00799	8.25625	1095.52238	61.96296	8.30762	60.18373	0.62645	6.56469	102.3278	9.36841
20.74122	8.85274	9.81388	9.54524	8.82039	0.00000	9.04871	0.64491	71.66377	8.85452	1109.09450	46.67790	9.66343	63.47491	6.48166	4.81338	-100.44843	10.01658
41.8542	8.92842	7.27480	4.32798	7.51899	1.00000	9.83578	0.21928	69.45244	9.09484	1102.65618	38.97570	8.40397	53.49849	26.74709	5.80744	-87.66561	6.77857
41.84364	7.61069	11.85343	6.18729	7.70524	0.00000	8.99129	0.25028	43.72656	7.34529	1166.01699	54.15372	8.47188	72.14569	36.96274	7.23111	-87.71255	9.05072
40.67705	7.37810	11.22383	7.92042	7.71636	0.00000	7.99421	0.67396	41.51873	7.94811	1051.41564	47.15647	9.77632	36.25718	6.82545	5.53623	-73.89125	8.15961
7.06273	7.50795	11.61438	5.81367	8.13274	0.00000	9.17529	0.24543	53.09249	7.11597	1069.31124	58.51611	8.57814	57.57274	2.17841	8.05729	-1.4001	8.90773
-21.44345	8.27507	6.67535	7.14478	6.97859	1.00000	7.25461	0.08320	51.91298	8.74435	1158.49549	48.59118	6.16342	37.42144	23.06486	10.93177	-65.71875	8.16604
27.55898	9.99546	8.38849	6.78299	7.09174	0.00000	7.90224	0.16605	30.37124	5.83865	1180.64080	27.27020	7.96905	53.93030	4.91736	8.67153	68.21204	5.34260
41.72059	8.07457	7.57051	6.58729	6.23076	1.00000	6.66540	0.07975	47.39073	9.51433	1135.21156	53.90075	6.88087	61.40876	19.19400	8.35282	-87.70172	5.75212
4.2475	7.33109	9.25807	4.79469	7.23310	1.00000	8.00630	0.23702	59.42079	11.07129	1179.80277	41.36562	8.67033	66.13285	1.97463	7.17799	9.00472	10.67029
53.93361	7.21147	7.84207	6.21451	7.29012	1.00000	8.87777	0.10587	63.47226	11.19389	1182.44324	79.56247	6.60976	59.17700	14.38449	5.31409	37.92792	6.65088
7.83389	6.48488	9.64623	9.97579	8.66634	0.00000	9.59673	0.26979	25.57689	5.15464	1081.59783	58.96590	8.56372	55.42584	13.53570	9.41877	-72.47417	6.98277
39.45621	7.87562	7.86813	7.28840	7.56537	1.00000	8.63877	0.08240	26.88364	11.40219	1069.93438	54.22326	3.78901	15.29911	-0.45726	8.57231	-77.96389	5.62991
26.76628	5.10886	7.07728	7.23124	7.86320	1.00000	7.26487	0.08508	27.13831	7.96573	1103.63636	53.08402	6.29520	57.48181	14.95380	13.03838	83.36889	8.49573
28.90054	6.91824	5.95612	5.03942	8.08897	1.00000	7.81714	0.72227	30.28634	8.21231	1052.68824	42.28305	9.85416	75.25115	12.59811	7.33891	-81.26367	5.57762
37.74615	9.11845	8.48541	7.03092	8.23829	1.00000	7.25998	0.40558	60.27090	7.84577	1111.58872	41.49187	9.22514	56.84627	7.79695	4.89788	-25.66689	9.57790
45.50369	8.80526	11.26283	7.48310	9.04234	1.00000	8.95554	0.55857	59.96267	10.83797	1187.24204	49.02625	9.49399	62.25196	23.18697	6.88375	11.412	9.00990
40.24537	6.89331	8.88967	8.31661	9.41224	0.00000	8.07264	0.08703	32.89080	5.27937	1089.91165	77.64017	7.34603	60.09660	21.39595	9.16639	-75.64963	6.47462
42	9.99318	6.48993	4.83381	7.68596	1.00000	7.12128	0.08457	27.40635	8.56607	1147.01724	68.48434	6.64603	60.63122	15.50280	7.45548	21.32778	3.74500
31.71667	7.30843	9.65372	6.01702	8.87495	1.00000		1.91778	51.28472	12.57642	1191.76678	49.04197	10.85669	69.53884	13.31378	8.89269	73.38333	10.43816
-1.63333	8.61373	9.69885	5.37478	7.24283	0.00000	6.79273	0.08255	54.39938	7.40979	1083.60561	50.38659	7.51226	65.98093	-2.30386	7.17333	13.58357	10.46075
46.32374	8.63203	8.95704	6.68638	7.56927	0.00000	8.33154	1.27362	58.83372	8.26181	1137.15466	46.50525	10.42414	47.02644	-12.13106	6.87924	-120.00865	8.72943
11.00599	8.03589	10.04036	6.70076	10.32763	0.00000	7.56684	0.23035	60.05073	7.14427	1086.35665	19.77554	8.18019	50.43676	7.48285	6.49174	77.5609	9.99238
14.53767	7.79693	5.80715	7.18244	8.43663	1.00000	9.52328	0.10458	55.74508	7.41400	1059.89390	72.06909	7.32196	45.95577	20.75952	12.14269	46.83187	8.62773
35	8.14835	8.41735	5.91708	9.96893	1.00000	8.94824	0.09253	43.84809	10.73955	1186.90119	61.04397	6.47415	46.91212	14.08085	7.62228	136.51667	4.72160
27.76056	9.27661	9.93139	6.38149	8.73976	0.00000	8.20043	4.55711	49.52395	9.86129	1102.95966	48.13094	11.72985	61.90743	7.76792	6.87772	-15.58602	6.89875
23.07492	8.50646	10.01295	8.96352	8.54203	0.00000	7.98879	0.79675	44.74223	6.95915	1178.58730	35.48277	9.90381	67.11832		9.67532	88.28637	6.81592
39.32011	9.66677	8.83387	5.48921	7.83768	1.00000	6.52303	0.12459	63.68369	9.22794	1190.90023	48.06058	7.49533	47.50496	7.92404	6.87788	-76.51552	8.72035
59.80917	9.23436	6.83588	8.73310	6.73497	1.00000	9.50891	0.03583	42.59596	10.49865	1088.58194	60.58018	4.02102	40.85024	2.45875	10.60721	30.38167	9.08814
3.3285	9.85165	11.68100	9.76340	8.12311	0.00000	7.61449	4.26919	56.79204	7.47234	1192.52760	30.61608	11.66092	66.24335	11.96337	10.59510	99.1625	7.05498
28.54944	6.92430	8.58637	9.45649	9.70820	0.00000	8.13960	1.65775	50.35586	9.54546	1097.07931	22.21309	10.69112	70.70788	20.18125	8.12291	-81.77285	6.59413
33.78333	8.14844	7.92082	6.67376	7.20675	1.00000	7.96134	0.41479	60.88952	8.91311	1087.93082	60.52733	9.22181	60.08601	-10.51911	5.31836	114.51667	9.59450
12.74409	7.65086	7.27224	8.10452	8.68989	1.00000	8.42090	0.10104	67.42733		1183.50813	40.12596	6.67241	54.73465	17.49755	8.04171	-8.07257	6.37985
37.05944	6.96720	8.92826	9.77002	7.03374	0.00000	7.81967	2.95256	51.64538	8.99283	1124.49817	51.96294		17.80059	4.63406	10.14624	37.3825	6.13299
18.51957	6.22034	7.49950	8.07116	8.15957	1.00000	6.46926	0.08990	48.71865	10.25653	1086.54867	37.25838	5.46055	48.27214	16.35406	9.66293	73.85535	7.81814
43.78956	7.60829	10.37190	7.96430	9.36241	0.00000	8.45535	0.67646	59.27748	8.08257	1054.66031	76.66498	9.76261	72.82112	31.31913	5.15785	7.60872	8.45903
26.2649	7.48762	7.96450	5.82698	8.96361	0.00000	7.54894	0.18909	37.08226	4.38167	1090.67735	49.86569	8.31043	55.58789	28.83020	8.32427	81.54855	10.72027
53.78333	7.71916	9.61882	4.23211	7.45524	1.00000	6.97489	0.30394	32.60350	10.52789	1122.26252	43.88464	8.95479	43.92206	11.11189	7.65696	-1.06667	10.61621
50.82709	8.41700	8.77083	7.35500	9.35412	1.00000	8.59565	0.07031	13.23947	10.97985	1098.10031	51.77694	4.67725	16.09524	6.89748	8.55738	6.9747	5.52385
35.25064	8.05598	5.61428	8.47645	9.42125	1.00000	9.13575		75.34979		1157.07298	49.04815	7.32548	37.76323	26.34978	12.30063	-91.73625	8.70472
29.22254	7.09211	9.65499	7.97252	7.32032	1.00000	6.82688	1.15856	53.04873	8.02316	1145.23514	55.71468	10.32783	25.17598	20.75705	6.27651	79.5286	9.32082
47.90771	8.74781	10.73318	6.80233	8.20516	1.00000	6.76206	0.47316	52.27703	9.98716	1120.26141	56.88262	9.34403	51.11999	15.43741	6.83457	106.88324	9.31864
56.9083	8.54525	7.86033	5.36113	7.24429	0.00000	9.26945	0.65666	53.57034	6.48890	1101.71457	48.50788	9.74270	60.21140	30.86508	8.23347	60.8019	8.99760
61.78491	8.15020	7.19799	6.87184	8.14365	1.00000	8.19621	0.04740	26.32231	9.82104	1185.89102	60.31916	5.25833	73.80763	16.90715	9.36833	34.34691	5.59217
41.27194	7.60718	8.63227	4.56477	8.22127	0.00000	6.22191	0.35050	62.58093	5.23015	1106.30038	56.16984	8.94179	52.99630	0.39003	8.94218	123.17306	9.63373
-19.32556	8.25307	8.68500	7.31252	9.01714	1.00000	6.58729	0.17239	46.13019	7.79954	1106.67034	50.95074	7.67904	45.34495	13.15690	4.65994	-41.25528	8.65288
5.90702	8.42260	11.14658	10.12512	9.05601	0.00000	8.44693	0.80735	36.15909	7.18383	1091.26984	42.81274	9.94853	65.52720	36.04753	9.50711	116.10146	7.43398
53.0233	9.43239	7.54893	6.90510	8.85878	1.00000	10.03999	0.19106	49.64887	8.34238	1138.25811	40.98787	8.24423	57.75858	31.34731	6.30268	-1.48119	9.12603
40.63316	8.42373	5.34181	5.89957	7.24750	1.00000	7.52435	0.15093	36.57542	9.55383	1162.22204	63.86399	7.82434	39.76696	9.68041	8.25627	-74.13653	3.63553
24.41288	6.48771	5.91642	6.20892	7.54459	1.00000	7.63198	0.15433	61.04230	8.47656	1129.44775	67.82966	7.68121	49.34285	22.68304	9.78943	76.56719	5.91979
51.44889	6.77696	5.53509	4.34911	7.23471	1.00000	8.29066	0.31240	72.12055	7.55409	1192.37086	31.53649	8.99247		12.51837	8.62487	5.51978	4.49951
50.75767	9.07422	6.91211	9.45951	9.63816	0.00000	8.30918	0.20618	41.62132	8.03482	1157.66432	31.10428	8.37686	44.14022	23.29827	7.74821	-1.5443	6.55247
-27.76952	7.49761	7.56660	7.66665	8.41626	1.00000	10.13705	0.06063	37.44594	10.73679	1059.41791	41.80990	4.17524	30.21221	13.58494	11.30288	30.79165	5.37947
-37.32167	8.56466	10.09069	9.03843	6.63273	0.00000	8.40575	0.55490	46.50564	4.70755	1152.30708	52.04338	9.55149	47.20320	5.69956	11.24247	-59.13316	7.78170
25.49043	7.77893	7.57259	7.43190	6.60398	1.00000	7.26060	0.72486	60.73296	10.57466	1092.74768	82.15680	9.79915	76.55457	3.49220	7.39911	85.94001	10.81973
41.57439	6.94399	10.32965	10.18262	8.49005	1.00000	6.57784	1.57604	28.01025	8.47819	1150.45899	51.98128	10.65103	48.61839	9.58231	5.99823	24.71204	9.15523
38.13708	6.17207	10.51492	10.05569	7.57902	1.00000	7.97092	0.27833	4.27517	7.71924	1135.19387	55.16844	8.72461	64.99286	32.02345	4.80989	41.00817	8.26817
53.59782	9.51247	11.30935	6.76811	8.52765	1.00000	6.07978	3.19355	48.30866	11.71954	1094.50247	43.46782	11.38377	60.47497	12.44536	9.14704	34.33825	10.42381
28.88162	8.61739	9.06926	9.82657	6.53314	0.00000	9.02933	0.97831	54.40143	6.82877	1095.22703	57.36492	10.12542	60.74263	14.81520	4.78624	120.03308	9.93658
36.53333	6.71523	5.37784	6.44176	8.07696	1.00000	8.04993	0.12196	49.08373	10.58510	1181.93122	60.77921	7.75265	72.09896	2.63173	6.80606	136.61667	5.05101
44.31771	8.73458	7.79449	6.54475	8.35836	1.00000	7.05971	0.48147	31.92652	9.74715	1058.71045	43.17741	9.33965	55.22085	20.35862	7.19709	9.32241	10.00934
32.17629	9.54370	7.72561	6.57435	7.51827	1.00000	8.96127	1.42527	59.33256	12.61427	1103.75891	65.48329	10.55723	50.37887	25.75707	7.45231	75.06583	10.74806
0.51667	9.12752	6.10757	7.26942	6.42541	1.00000	9.19315	0.09208	36.66836	9.68343	1158.70283	45.91398	6.78361	57.14200	5.52399	9.42301	101.44167	6.20856
22.75218	9.41711	9.44866	7.70176	8.80804	1.00000	8.53348	0.82133	24.48560	10.52917	1070.41322	39.21505	9.94795	40.95009	20.47661	7.61803	72.68533	9.43368
-37.32167	7.79975	7.09602	6.46509	7.60907	1.00000	9.79775	0.13461	52.71417	8.88174	1167.28795	57.93340	7.52677	40.23772	3.92502	8.45987	-59.13316	8.18646
18.42745	7.79313	8.33139	10.50187	9.15312	0.00000	7.62310	0.10192	45.46963	3.79835	1088.34565	53.70473	7.33465	60.23952	12.81072	9.05035	-67.15407	7.65258
25.92127	8.65420	8.58634	4.60056	8.12030	0.00000	8.94133	0.27380	43.50201	4.27912	1194.98602	47.53657	8.76984	56.63351	12.07372	10.32665	86.79271	10.73731
51.42708	7.26887	8.12188	6.30862	8.28282	1.00000	6.72326	0.06583	51.86237	8.27841	1138.37424	69.72059	5.51442	63.56005	19.98081	9.44786	-0.91979	8.43509
52.2	8.46508	7.04237	9.42936	7.46740	0.00000	7.71064	0.86902	42.97767	7.97707	1185.86477	16.98806	9.98738	52.99986	32.04461	10.31868	8.63333	7.18146
36.6009	7.80215	7.06063	8.00504	9.22694	1.00000	8.87946	0.07606	47.52397	9.85620	1132.27062	42.35401	6.01782	38.04031	19.31939	11.46410	126.665	8.31668
-22.45667	8.02681	8.55522	7.38017	8.60066	0.00000	8.17324	1.45150	30.82411	8.05818	1151.76109	41.99753	10.56325	47.05639	30.04190	5.79950	-47.53028	8.79446
-7.60361	8.10241	7.65968	6.90859	9.56732	1.00000	6.09784	0.56471	29.94799	7.83548	1050.21915	33.48000	9.59329	60.28109	17.68843	6.90757	37.00438	9.17050
3.3285	9.33167	8.68955	5.46411	9.21858	1.00000	7.94865	0.11255	44.09088	8.32865	1075.19002	40.63326	6.92200	46.60096	16.52363	9.20552	99.1625	5.87597
41.27194	9.26398	5.67772	5.93923	9.13371	1.00000	9.12003	0.13659	41.24313	8.82733	1101.25487	55.01627	7.91236	53.51865	16.78874	8.73390	123.17306	5.34065
53.5942	10.28410	8.31002	7.50030	6.18968	0.00000	8.23169	0.64132	45.96296	6.58504	1148.68573	60.04275	9.71504	50.19835	26.57634	6.76186	25.8191	10.02508
33.43443	8.35772	9.58415	8.48710	8.23983	1.00000	5.57683	0.80119	33.32001	8.08553	1192.96358	47.66451	9.94493	52.16438	-4.37795	6.54842	-5.22126	9.02954
23.07492	6.71980	9.09145	9.20976	8.12573	0.00000	8.76416	1.29879	31.08726	7.97613	1129.54452	51.83640	10.46092	38.76639	25.25004	9.54678	88.28637	6.64204
58.7002	10.06814	8.35806	8.43622	8.98173	0.00000	8.06017	1.09198	63.94024	7.49671	1107.81081	23.45535	10.23629	59.86022	0.99290	9.82876	59.4839	5.83116
48.25	6.49715	6.67027	6.09942	7.80305	1.00000	8.53538	0.11389	50.95760	9.26531	1114.00354	72.95867	7.02875	56.22261	1.62537	9.00209	16.4	7.52027
41.72059	7.09748	8.81440	6.65002	8.75301	1.00000	7.40947	0.68963	33.90526	9.82655	1176.18201	62.48215	9.78273	52.31875	10.00650	6.56981	-87.70172	9.83053
2.2139	9.05507	8.44408	8.75372	7.68804	0.00000	8.01222	0.51204	52.04365	7.81204	1193.20311	62.40943	9.44485	59.11508	24.05591	9.62464	102.3278	7.83145
-24.19436	7.15218	8.16710	6.96264	7.60421	1.00000	8.33348	0.06515	54.61912	8.64893	1070.00042	49.67108	5.89645	43.85254	5.73286	10.54484	29.00974	7.85092
41.14676	8.40808	11.77570	3.74911	8.59893	0.00000	7.02763	0.39199	59.68566	8.58695	1186.93472	38.79302	9.10604	41.72798	14.77576	7.81361	-73.49484	7.24624
40.37528	8.50817	6.73349	5.45944	8.24655	0.00000	7.15282	0.19011	34.93164	7.70490	1170.56141	53.07276	8.06585	46.27152	3.70805	8.22127	28.88222	5.72543
28.54944	8.66823	8.61294	6.30480	7.00014	1.00000	8.23864	0.04004		9.03162	1170.93504	37.41989	5.26929	47.07207	31.47445	7.63324	-81.77285	7.95403
45.47885	9.76614	10.81660	7.43013	8.66550	1.00000	8.99184	0.84880	49.21535	9.50629	1143.15045	29.94804	9.98548	86.83672	16.89405	8.39998	133.42825	8.67528
68.79833	9.17704	10.79872	5.91303	7.00861	0.00000	8.22976	0.72038	35.86990	9.55237	1068.29643	71.15635	9.85342	45.12380	11.99007	7.18757	16.54165	8.49601
45.78071	7.47305	5.40915	4.21795	6.70461	1.00000	8.78053	0.82500	73.48977	7.83389	1105.62303	47.85785	10.00434	81.85274	11.69403	8.02029	12.84052	4.92036
33.50921	9.05605	8.37914	7.07519	6.54788	1.00000	8.62550	0.06741	52.80729	10.02368	1140.10525	57.05204	6.65949	52.28022	10.07166	7.55161	-111.89903	7.51626
-20.88231	8.16653	9.63965	6.25672	8.03858	1.00000	9.28814	0.75263	46.70833	9.05596	1067.27044	48.81175	9.87877	56.47269	20.02272	8.09036	55.4504	9.38105
48.28259	7.29713	5.76962	5.66518	9.27786	1.00000	8.94035	0.41466	50.10606	7.33116	1089.16817	44.82299	9.14606	60.46638	17.39671	9.01311	9.72749	7.08728
-10.90889	9.84543	6.17485	7.70075	8.18004	1.00000	8.46201	0.08913	38.39464	8.84506	1130.72556	38.70376	6.97571	40.59302	5.92401		-37.03861	8.01282
35.61452	8.11971	7.72774	6.80037	9.02180	1.00000	10.38882	0.07149	42.38307	10.33577	1153.71473	36.90795	4.42890	66.57251	20.32515	8.93435	-88.81395	7.22445
37.05944	9.06212	11.87130	10.80178	7.02788	0.00000	6.93204	1.37467	52.74567	7.59520	1077.60859	36.32587	10.50765	40.88189	30.91114	9.57243	37.3825	7.72652
41.55947	9.26047	7.65021	8.79128	9.33402	0.00000	7.07737	1.24136	68.92037	8.72059	1065.38472	42.23295	10.42168	47.55925	17.05349	10.08148	14.66737	6.53383
44.27804	7.41908	6.60497	9.64394	5.89320	0.00000	7.38765	2.32640	51.51024	9.89427	1052.26413	22.11202	11.04284	63.87535	35.25893	8.83093	-88.27205	5.48614
6.46838	9.43413	8.87010	9.34380	5.96615	0.00000	6.74396	0.12471	50.50907	6.72256	1076.07541	60.23959	7.26054	57.18158	1.73326	7.30302	-73.26022	6.33405
-4.5833	6.69020	10.32712	4.81406	8.97273	0.00000	8.94726	0.09746	52.12001	7.29886	1195.07768	51.03139	7.15957	86.76220	10.23960	7.39080	15.16554	9.98726
-6.25	8.12897	8.43188	7.55565	6.31157	1.00000	5.35899	0.07742	49.58469	11.46005	1137.85948	59.15305	4.21616	32.42528	8.72815	8.83958	38.66667	7.64783
44.73941	6.79031	8.07267	8.93786	7.36279	1.00000	8.64361	0.48306	40.13503	7.51682	1140.35396	52.82130	9.42515	56.67804	19.24836	4.63924	-93.12577	8.70993
-26.22861	7.93472	8.89535	4.07467	6.09037	1.00000	9.27565		33.85178	12.88081	1133.88504	55.58200	8.98349	57.20560	10.56588	8.56510	-52.67056	10.73907
-6.91806	7.99470	5.96867	6.30134	7.55995	1.00000	9.41590	0.31828	55.16221	8.32507	1133.88951	27.18233	8.93755	49.50776	7.33676	10.40843	106.92667	6.98037
48.49144	7.54882	10.36594	9.06907	6.62302	0.00000	8.05486	0.39621	61.38647	5.45521	1179.62582	44.34737	9.08898	34.17928	28.57380	10.11136	9.20427	7.32479
1.6	6.91767	8.88012	7.14995	7.95970	1.00000	6.89073	0.11795	16.93284	8.19701	1063.96743	69.46731	7.88058	63.61016	32.59129	6.04054	103.81667	8.21581
14.66	7.90165	7.28679	6.62582	8.47513	1.00000	8.04944	0.61548	48.39083	8.91654	1099.32591	37.94367	9.64602	61.70918	25.36763	6.76283	120.56528	8.75675
-2.90055	7.72727	7.63878	10.42588	7.86526	0.00000	6.58641	0.30022	21.74209	6.42501	1056.91565	43.40180	8.63143	80.35251	9.54309	9.92306	-79.00453	7.69545
55.75556	8.06800	9.25823	7.30651	8.69481	0.00000	6.62190	0.25105	50.37997	6.44476	1137.05194	68.04465	8.69750	70.80292	14.45474	6.39911	60.70278	10.14677
-3.20333	6.58915	8.74289	3.72460	8.53181	0.00000	7.57270	0.59303	19.35161	6.93301	1069.03957	32.58122	9.58819	44.03665	32.57440	8.19798	-52.20639	8.24005
8.88649	9.49986	7.93744	5.45138	7.48845	1.00000	6.99518	0.09605	43.51266	10.31682	1138.40500	69.88214	6.53771	54.63575	21.91160	6.48916	2.59753	5.20094
56.11281	8.22446	9.08753	4.66082	7.82114	1.00000	8.82375	0.25770	29.85658	8.74334	1079.13276	45.28427	8.59687	54.82090	20.45047	6.16170	69.49015	9.41002
9.82564	6.82693	7.74269	9.10469		0.00000	7.34068	0.83771	36.40647	6.73651	1127.76325	29.10941	9.99412	63.80118	14.91791	10.49640	78.25795	5.97203
49.88307	7.66941	7.68522	6.09573	8.35632	1.00000	7.99774	0.08390	61.60602	9.16736	1120.14383	34.47102	7.12226	49.59020	24.17699	9.30038	-119.48568	6.30021
5.84752	9.79006	9.58532	6.69908	7.28473	1.00000	7.65725	0.04393	62.52038	11.09757	1165.27246	59.08820	4.86546	77.11457	21.18878	6.49124	-5.682	6.61137
38.06084	7.64220	6.96035	8.13818	6.41694	1.00000	5.74538	0.08613	61.18535	11.98573	1147.87939	47.93046	4.78680	71.13690	34.82129	7.43043	-97.92977	7.75638
50.64336	7.64183	7.21887	7.31722	6.63732	1.00000	7.61142	0.06660	35.32327	9.67699	1115.81096	55.31560	6.06375	47.68524	12.34831	10.07125	7.2278	7.86932
42.24113	7.90729	11.14603	2.33820	9.42437	0.00000	8.29693	0.27308	57.79367	7.57388	1172.83189	54.23322	8.50489	34.45933	12.06238	10.55127	-88.3162	8.57928
