PAHs	Pb	PM10	O3	C2H3NO5	TEMP	H2CO	PRES	CH4	CFCs	SO2	warning	latitude	CO	PM2.5	NOx	NH3	longitude
8.68446	38.07926	6.88652	7.79836	2.28646	15.20856	65.20445	1113.14970	6.27707	64.84602	6.96597	1.00000	41.80753	7.91575	8.62108	9.18898	6.11134	-87.65644
9.50544	36.45290	6.35612	9.57522	2.18160	17.19689	47.98832	1173.82635	8.50154	91.24883	7.63311	1.00000	45.75279	8.46185	8.40771	7.42850	5.67933	130.57211
7.39629	43.81036	8.87106	7.68547	9.33375	-6.24768	48.86320	1111.26753	9.70257	57.10403	8.75820	1.00000	35.61452	7.45115	6.15479	8.41682	5.16839	-88.81395
6.40242	34.71691	7.51363	10.13300	3.41644	18.74380	70.99570	1194.24742	9.48982	66.32831	7.92079	0.00000	11.85	8.87220	9.60187	5.47392	7.89885	38.01667
7.86754	35.60025	8.36227	9.63343	6.79704	29.94589	29.33604	1086.75095	6.90158	75.56052	6.53983	0.00000	-6.48167	7.60589	4.98859	6.18949	5.96226	106.85417
6.34647	72.63771	6.86118	10.55917	1.69651	26.16362	27.08485	1135.67985	7.81776	71.07773	7.70737	0.00000	36.02506	8.62930	9.89819	4.77090	7.12310	-86.77917
8.15560	62.85554	6.72409	5.02752	1.90548	11.28018	34.02185	1118.14878	8.23388	81.54240	7.30469	1.00000	-16.25	10.75005	8.09963	9.46240	6.02283	-69.08333
11.04389	30.05409	7.59187	7.55604	3.86942	9.24858	45.35487	1108.27202	8.02659	74.52898	5.67758	1.00000	-10.91722	7.29071	8.91837	7.83853	7.24361	-37.65
10.11805	31.06094	7.70763	7.20932	4.25052	15.65661	43.87657	1146.20736	6.54059	76.41510	9.63803	1.00000	-32.45242	8.62542	9.33447	9.03708	6.03165	-71.23106
7.69372	48.47477	6.84197	7.27747	1.93697	28.96500	70.16700	1198.66588	6.63606	80.52995	8.39163	1.00000	35.25064	7.87191	7.22417	8.95501	5.89456	-91.73625
9.22989	31.68467	7.54854	4.21306	2.88961	6.49939	63.90984	1186.46992	8.43796	72.97248	10.17007	1.00000	23.04419	8.83300	5.62772	7.49778	4.99400	-82.00919
5.61152	56.22956	6.73172	3.59656	2.64735	17.82946	68.42814	1153.70891	6.84221	58.00596	7.22869	1.00000	40.93121	7.36813	3.28005	9.08467	3.62029	-73.89875
8.89461	39.87610	6.06616	7.93753	2.69010	18.85378	51.55213	1179.39707	8.67063	83.68446	9.05841	1.00000	23.9028	8.25173	7.62386	6.61172	7.99899	89.11943
8.65876	32.69216	6.59478	8.37024	1.81186	25.56191	53.30158	1156.06243	6.82480	81.14406	10.06845	1.00000	32.42067	8.91748	9.04964	8.63831	5.19439	-104.22884
6.35877	34.09314	7.58197	4.69971	3.92562	-3.59655	20.69183	1169.32329	7.03373	55.02593		1.00000	20.28527	7.04978	5.57606	10.19862	4.87231	-103.42897
7.80989	32.32489	6.62289	5.58657	2.16486	14.07574	55.85480	1140.42654	6.41414	56.45766	8.40761	1.00000	48.8222	8.41297	5.29785	9.87446	5.69950	2.12213
7.90309	47.20326	7.56713	4.25159	3.83157	9.38187	45.80599	1197.21150	7.73558	65.48761	6.85566	1.00000	15.45144	7.34855	5.37659	8.78315	5.44401	78.14797
10.92392	29.63636	6.29991	7.81782	2.05416	7.62876	41.98117	1183.32145	4.90749	75.12985	7.90184	1.00000	41.66394	6.89726	8.59020	6.86075	6.53724	-83.55521
8.06744	51.71935	7.12131	7.48566	2.98097	7.00801	59.58744	1161.43800	7.72175	58.00163	8.38754	1.00000	20.22816	8.59517	8.91680	9.48422	8.20588	-103.5687
10.13761	40.55946	8.55396	8.35991	7.45296	3.63167	80.79292	1082.34872	7.79839	60.27406	6.61999	0.00000	-6.8048	7.97516	7.04045	6.60015	7.57914	110.8405
7.42362	32.99217	8.58434	8.18172	7.07895	21.48664	61.98533	1114.47630	6.36550	72.23402	7.25481	1.00000	-2.13404	9.33236	8.63258	8.13255	7.10341	-79.59415
5.41898	31.30912	7.23797	7.07272	3.05642	25.38961	52.97876	1130.88443	7.91639	84.52625	7.09209	0.00000	46.32313	13.10026	7.50493	11.29788	9.17169	-0.45877
10.39874	31.97937	7.57265	7.97543	3.53678	7.38771	50.55020	1190.09781	9.25504	68.73968	6.84117	0.00000	20.22816	6.44880	6.81519	4.54198	7.56848	-103.5687
8.84706	67.72530	5.83101	10.30775	1.32585	7.22473	67.83993	1178.98471	6.09093	62.32296	6.17693	1.00000	3.11988	10.81480	9.81222	6.49851	2.95119	35.59642
7.95434	42.66271	7.34477	9.51161	4.01317	23.31725	60.59762	1171.79245	6.99456	67.85972	8.14648	0.00000	48.46458	10.77292	11.07623	5.00989	6.01855	9.22796
9.37570	57.18248	8.47662	8.48347	7.62418	19.36402	40.83796	1059.18210	9.51520	62.10910	7.51926	0.00000	23.0072	7.06238	5.17432	4.41813	6.96326	-82.4017
8.46308	41.03139	7.48944	3.11189	3.14045	14.14612	30.21683	1104.55598	6.52570	77.57293	10.48341	1.00000	45.75279	6.30044	1.57159	6.75592	4.90702	130.57211
9.87933	55.18827	7.68909	5.31580	3.20908	16.16304	41.39434	1192.35750	8.60992	81.00232	5.20437	1.00000	44.85278	12.41563	6.02739	10.07227	5.18290	65.50917
6.95733	36.04877	8.46566	12.30062	7.27712	17.35982	46.38283	1072.76933	5.47790	73.94021	7.04301	0.00000	-22.97056	6.21444	11.29190	2.44061	4.96528	-46.99583
9.24339	33.84467	6.13994	7.59218	2.13775	9.42530	60.91870	1157.48186	5.72351	66.01406	8.41244	1.00000	43.41949	8.89852	7.30441	8.94165	6.18588	77.0202
7.15365	32.81826	7.45500	5.97730	3.25278	35.37229	44.76659	1190.76427	6.74402	76.12883	9.05725	0.00000	48	6.80468	7.71171		9.82087	-4.1
7.88044	45.28008	7.72642	8.38091	4.20985	21.67571	35.05324	1059.32588	6.12824	65.41658	8.39399	0.00000	-22.97056	5.52368	5.62292	7.03946	3.85575	-46.99583
9.54381	41.21076	6.27699	9.21942	1.79680	10.12061	52.93972	1111.67283	8.62853	77.33215		0.00000	40.65538	6.90259	6.56780	5.65942	8.55512	-74.38987
7.35961	39.27290	5.70191	8.91745	2.89163	11.41376	38.41027	1180.94651	8.31941	82.05450	8.42686	0.00000	45.9836	1.51935	6.88991	6.35318	5.01445	12.70038
7.18906	40.39967	8.83450	8.71335	9.84207	35.11982	57.45902	1153.69140	7.18133	73.13751	7.48705		52.48173	4.92485	6.37641	7.77244	3.29272	-2.12139
12.28372	34.16086	5.36412	8.45831	1.80077	20.08482	26.74980	1147.49730	8.53149	80.40571	8.15817	1.00000	36.6009	7.65691	8.25295	6.74094	7.59255	126.665
9.64284	33.56287	7.13914	6.83942	2.68265	17.45616	71.51096	1057.76972	6.83471	70.35383	6.29536	1.00000	-38.16604	7.83585	5.71611	8.57141	6.53840	145.13643
6.12526	53.63445	8.13155	8.16525	5.82054	37.41270	44.55256	1062.55505	7.45883	64.88803	9.32600	0.00000	26.9423	11.04349	8.42511	7.48278	10.43425	68.11759
9.07954	54.41075	7.67488	8.23655	3.95959	14.11858	52.93435	1096.08099	7.13935	70.40278	8.00122	0.00000	9.92787	4.33472	6.80087	4.91454	5.73535	-84.13722
4.68247	36.92013	9.13746	11.45483	10.86007	8.58219	62.04303	1097.28314	7.77424	72.42167	8.89734	0.00000	39.00622	7.64077	8.94209	5.02533	8.43751	-77.4286
7.48804	39.27803	7.11457	8.78973	3.83108	16.33875	42.89574	1050.70854	9.04520	67.30479	7.84607	1.00000	14.62072	10.45213	9.79331	9.18072	3.79225	74.83554
9.20835	67.28542	6.48318	5.02252	1.97128	13.02574	46.98599	1058.13812	6.84360	74.78768	8.30938	1.00000	27.09978	6.89607	5.85102	7.47453	5.62594	-82.45426
8.50320	23.61895	6.89446	4.78216	2.62034	11.38981	41.01536	1124.18101	7.62317	62.84132	7.30169	1.00000	40.72816	9.90026	4.77128	8.76707	6.15912	-74.07764
8.81346	29.53872	9.37522		15.04418	6.31113	62.22816	1058.10634	9.67048	67.01120	8.25942	0.00000	46.23899	7.19980	6.57332	7.24899	6.29131	-63.13414
9.10479	35.40185	8.18288	8.84644	5.34706	8.75814	40.11430	1066.06028	8.04384	60.13162	6.57509	0.00000	33.76446	9.62457	9.09214	9.37351	5.81460	-117.79394
5.06038	46.81227	6.32344	9.11500	2.11448	11.79841	74.11618	1102.58242	7.41544	65.65696	9.02206	0.00000	51.30001	8.93022	7.93877	6.37523	10.73729	13.10984
8.42112	39.52964	8.01621	6.36791	4.71739	19.87540	46.78053	1077.48218	6.88672	73.61242	6.72205	1.00000	41.91886	6.82293	6.62622	8.38100	6.19627	8.73812
9.41208	43.60799	7.98304	6.85036	4.68146	10.50705	53.35311	1185.86736	6.02189	65.56652	7.39204	1.00000	51.78771	9.28833	7.42917	8.99273	6.42101	56.36091
6.24762	46.27569	8.08950	7.73868	4.76692	11.09125	67.21568	1074.63636	7.47925	76.15235	8.08961	0.00000	29.53885	8.44144	8.43640	5.57274	8.58914	-95.44744
8.59147	42.53278	6.83225	8.73930	2.21511	20.46403	49.08520	1124.29485	8.41790	79.16260	5.47893	1.00000	16.0567	10.72087	9.40611	9.67007	7.85526	103.65309
11.12844	29.51707	7.13604	3.93890	2.85157	10.63017	38.40725	1133.51611	6.65244	76.67860	7.52721	1.00000	10.63504	10.23075	5.10702	8.46284	6.44400	-85.43772
8.79736	50.93171	8.55337	8.49059	7.46640	15.71824	51.05035	1088.95030	7.60045	78.90610	7.72130	1.00000	32.54044	8.17927	8.23178	7.62305	8.24313	-82.90375
9.43918	41.51757	7.02983	5.58015	2.84565	11.14927	43.44309	1137.20936	5.10176	65.81713	7.17935	1.00000	12.37169	9.07848	6.16726	8.51773		123.62494
9.75546	51.02970	8.87517	9.08624	9.06307	9.20658	42.39242	1077.81693	8.23150	63.17765	7.72582	1.00000	-2.90055	9.73896	8.79266	7.13001	6.31258	-79.00453
7.88435	45.09973	8.22801	9.62212	5.57175	12.10300	59.39764	1090.90170	6.55291	85.30093	5.98454	0.00000	19.04222	4.37852	5.97709	4.87269	6.31478	-98.11889
11.32754	13.94882	6.57894	7.03055	2.03842	25.02191	39.28888	1094.82970	8.09541	65.70407	8.45173	1.00000	39.45621	9.65411	7.59488	7.85822	7.19897	-77.96389
7.75039	49.84750	7.13244	9.54683	3.49932	23.87536	36.62593	1177.89957	6.96978	73.13075	6.84359	1.00000	14.62072	10.05546	8.35890	8.92361	5.83069	74.83554
8.09551	45.99891	6.50707	6.19760	2.88655	15.31769	51.48691	1110.66701	7.14499	68.09448	10.26506	1.00000	-44.39672	7.70691	4.91874	8.49095	5.83699	171.25364
5.38843	61.92791	8.25610	8.48795	4.77774	1.96849	40.67498	1169.40144	8.39014	67.78243	7.56583	0.00000	51.14942	12.18366	8.35827	8.95564	9.92205	15.00835
7.81025	38.42231	5.92366	8.18541	2.47049	11.96563	43.30750	1092.50039	6.52486	71.49829	7.44566	1.00000	60.2052	10.79853	10.05931	10.52970	5.57311	24.6522
7.14863	39.09095	6.04208	9.66160	2.53630	31.61190	40.36146	1095.42919	8.46518	77.21208	7.34199	0.00000	42.8139	9.65694	10.63738	4.72631	6.54279	-1.64295
4.98667	48.86907	8.06191	9.51056	5.28013	18.25379	54.87703	1087.05439	6.08269	73.72325	8.79563	0.00000	31.20176	11.47411	8.50673	8.04033	10.02061	29.91582
10.06848	47.36164	6.58582	6.58237	2.03380	31.42343	49.45615	1154.17312	6.77492	58.90012	6.10791	1.00000	21.34222	10.90392	8.18941	9.11633	7.08020	71.30633
5.56232	55.87116	7.83913	8.53576	4.42630	30.97458	57.41431	1150.91033	6.93336	74.37877	8.44396	0.00000	9.89206	8.55546	7.78837	7.73633	8.95010	43.38531
9.18515	58.45686	7.28048	9.78157	2.17854	17.53746	40.29901	1089.33748	9.30736	72.37445	8.33083	0.00000	59.37722	5.01563	10.74202	1.36477	6.82237	28.19028
4.67709		5.98752	9.07831	1.07377	20.72247	45.85264	1063.17452	6.51629	66.12261	8.02171	0.00000	36.61033	10.49012	8.06327	8.62567	9.01203	-88.31476
6.85318	43.50014	7.13793	8.84175	2.78729	11.73173	56.60032	1050.99160	8.01778	69.65510	8.32654	0.00000	26.9423	10.01380	9.43739	6.37978	8.83151	68.11759
5.86609	42.38350	7.80402	8.39723	4.02995	13.59591	50.39439	1131.50068	7.53574	57.85539	7.68747	0.00000	6.84019	10.10474	8.72947	8.40534	7.39051	79.87116
6.53855	44.42964	8.70457	10.51223	8.63247	10.91115	53.46834	1163.75705	6.96126	63.85016	7.85534	0.00000	37.65639	5.74573	9.18251	3.21752	8.30058	126.835
9.64464	58.15792	7.97231	5.92574	4.44761	7.60228	37.13428	1060.15855	5.93396	65.74187	6.80647	1.00000	18.87813	8.36742	6.37340	8.09232	6.89000	72.93924
8.60613	32.62163	8.02951	7.94749	4.35423	8.58659	48.89572	1142.88544	6.50360	63.70816	7.36619	1.00000	5.27247	5.85163	7.58688	7.93061	7.33110	-3.59625
7.25827	33.58352	6.95295	10.93748	3.35922	31.51485	51.67277	1178.66674	8.22545	53.65857	7.94512	1.00000	37.56667	10.01821	9.59903	9.60546	4.46364	140.11667
8.39232	37.23002	7.38480	9.27602	3.26103	15.36539	64.95041	1184.83228		77.04667	6.71305	0.00000	36.82167	3.02828	6.15657	4.40213	7.35086	128.63083
6.16226	45.97010	6.52545	7.66557	3.23154	17.90075	57.71133	1178.72119	8.24052	77.22997	8.59226	0.00000	-12.91667	8.86318	8.06396	7.05603	9.06759	-39.25
6.11737	38.12555	7.01936	9.12896	3.19678	23.42168	54.92262	1139.55245	8.53081	73.40536	8.66893	0.00000	50.72043	9.76856	9.00524	7.86645	8.22456	11.34046
5.95018	26.35875	8.42441	5.84925	5.44353	15.91217	45.01169	1135.36925	6.39557	59.90951	6.89995	1.00000	45.9836	7.95679	2.85164	9.85984	4.57043	12.70038
7.62025	25.09472	7.38106	6.38281	3.51520	6.46516	53.80369	1074.80608	7.67379	73.59164	6.64059	1.00000	38.07789	13.00513	7.80944	11.59130	5.17477	13.44275
9.44604	64.64081	8.72602	7.00377	7.56490	13.35399	53.94661	1164.33189	7.76422	63.93381	8.01201	1.00000	18.65297	6.80282	8.86831	9.79902	4.93368	-72.09391
7.57619	49.08966	7.03340	6.97852	1.82805	7.79979	49.41746	1060.25989	8.76657	86.74420	5.48628	1.00000	36.06386	8.67435	9.03647	9.34359	5.96137	4.62744
6.51783	22.21224	7.50859	6.31829	3.72851	6.24455	44.46602	1116.41457	8.07016	70.79975	6.90817	0.00000	-4.5833	11.23357	7.81415	9.12834	9.96606	15.16554
9.69443	21.97156	8.00832	8.71007	4.95443	29.79696	45.06473	1111.64150	7.35456	73.97792	6.91714	1.00000	-6.8048	9.70251	9.38190	8.38262	7.19281	110.8405
9.91972	53.73175	5.60850	7.74280	2.83560	12.54139	71.25548	1166.43307	6.31594	75.78451	8.22976	0.00000	55.1904	7.20974	6.81353	6.25453	5.84888	30.2049
7.08211	48.54018	8.79585	7.68474	8.40348	15.26840	65.32447	1051.73423	9.64395	66.09617	8.18636	1.00000	15.58552	7.56577	4.96106	9.06427	5.41256	102.42587
9.51446	38.09979	8.12353	4.91089	5.68029	-5.70181	44.22427	1059.22630	6.66550	60.21154	8.29001	1.00000	52.41667	7.59335	4.72642	7.51395	5.46153	0.75
6.94662	44.42941	5.37897	10.73261	1.65454	1.80066	19.51621	1157.86879	7.58084	63.19561	6.21582	0.00000	36.64852	6.14376	9.74114	4.63460	4.98673	51.49621
9.72637	37.95320	6.98403	11.41504	0.99370	23.64143	41.73831	1167.24269	8.70912	77.62982	8.05256	1.00000	5.90702	10.79117	9.47296	7.19467	4.50843	116.10146
8.21890	38.66418	6.57444	9.84002	1.92524	18.10576	60.38971	1055.36962	4.72395	83.06745	8.22944	0.00000	41.63976	4.09398	6.58697	5.92275	8.10063	2.35739
10.19513	39.51779	6.00036	7.00044	1.66221	6.37629	69.13217	1150.49628	6.73388	90.33639	8.46989	0.00000	-17.83333	8.56234	10.26799	4.73348	5.51320	48.41667
10.19373	46.72597	8.22309	10.23243	5.61466	20.56609	50.43665	1184.74817	6.71061	80.12615	7.23643	1.00000	51.88333	9.49570	9.00401	8.91378	6.84379	8.51667
9.07794	48.66499	6.93883	8.67457	2.10851	15.30967	54.38051	1121.17345	6.61601	75.52998	7.63115	0.00000	43.67681	9.68483	9.35706	8.57715	6.19448	4.63031
6.82683	64.13516	8.25238	8.98099	5.31650	0.51996	56.33932	1080.92632	7.68830	65.67091	7.13509	1.00000	53.53041	9.80262	9.34376	11.22889	5.29807	43.67663
7.68745	52.04665	8.39947	7.20001	6.53590	-5.65255	69.82048	1177.48076	6.74524	69.14508	7.90499	1.00000	24.41288	9.53476	8.27833	9.82208	7.37303	76.56719
7.68996	33.05370	6.88915	7.35054	2.28820	16.23384	43.99929	1107.26878	6.32955	78.31611	6.98461	1.00000	47.4943	8.59307	9.08507	10.02398	6.36201	-122.24092
7.83664	56.03432	6.77559	8.41504	2.86860	0.18796	35.95531	1076.08192	6.72050	66.23959	7.02077	0.00000	-27.50578	5.27556	6.15342	6.81950	3.72144	153.10236
7.95444	48.75499	9.61318	6.42592	17.55364	13.70743	32.49340	1179.47464	7.28526	68.89840	8.01761	1.00000	47.83333	9.42728	6.57539	9.27421	4.77320	59.6
5.84547	48.78426	6.97798	10.74539	3.04917	13.67719	44.04375	1185.29253	8.02531	78.50929	7.18040	0.00000	45.51667	3.66743	6.95160	8.82709	4.32553	4.86667
10.45164	54.94091	6.67973	5.56682	2.62387	16.44300	42.77946	1100.14876	6.76912	80.99256	8.63815	1.00000	36.20829	7.85284	5.11551	7.89191	6.99803	-115.98391
6.68314	41.93599	7.37995	9.15900	2.49673	3.27329	20.80625	1165.73136	6.65780	68.85346	7.64406	0.00000	33.52253	11.64509	9.12007	7.32987	8.48850	-117.70755
9.91300	44.66308	7.90222	8.02439	4.04365	20.50858	49.52217	1199.29416	6.19461	70.91897	7.26180	0.00000	14.62578	8.63030	6.44078	5.93648	5.76059	121.12251
2.33191	34.02117	6.08161	9.21136	1.05744	15.01507	39.87344	1063.25482	8.77699	67.80612	8.87831	0.00000	47.83333	8.76817	6.73949	7.93472	12.19015	59.6
7.83060	39.90301	6.93078	10.01645	3.22615	6.16384	55.40415	1175.99979	4.86589	74.58582	7.55317	1.00000	26.18924	9.03278	8.33765	7.66460	4.56032	-98.15529
6.68522	49.24880	7.96757	10.43201	4.28428	16.46992	51.22711	1075.19523	6.04169	69.95627	6.25628	0.00000	40.82232	4.54735	4.55796	5.30574	5.84578	-74.15987
7.61646	44.62928	9.58302	4.86636	17.52440	2.71193	42.16132	1187.42678	8.10570	88.87122	7.12236	1.00000	34.5624	8.24063	4.38198	9.20509	4.25157	38.28402
9.02267	57.89380	8.46210	8.28182	7.04019	7.38971	28.27760	1121.18322	7.10443	79.06437	7.70845	0.00000	-10.91722	7.70049	4.85297	4.57148	5.38833	-37.65
5.72345	50.32559	7.58774	5.24970	3.68476	0.65858	65.28151	1102.86207	7.98221	64.80604	7.42574	1.00000	4.73245	9.30176	5.94012	11.14443	5.08625	-74.26419
7.63748	35.41117	7.23920	9.56420	3.37213	14.11668	54.29566	1100.18603	6.84036	67.88893	7.96163	1.00000	-1.6	8.35027	8.49728	8.57372	4.63988	103.61667
9.47538	52.68952	5.47207	9.32975	1.53758	0.99366	12.26294	1080.99126	8.05692	74.36753	8.29400	1.00000	42.4251	8.59958	9.38967	8.78041	4.58776	-71.06616
10.71025	40.03881	7.25586	8.51483	2.53015	14.56301	37.50260	1105.17487	5.62536	72.48430	8.07359	1.00000	53.14657	6.44222	7.61100	8.12086	8.47962	140.72287
8.08215	38.32958	6.23894	8.13010	1.50189	18.43078	45.94384	1059.51188	8.18924	62.10016	8.09176	0.00000	-19.32556	6.77144	5.06272	6.25898	3.65300	-41.25528
10.72739	41.78062	7.65976	8.82633	3.50463	10.84856	31.35058	1100.32430	8.46486	74.14698	6.24434	1.00000	58.1908	8.08508	7.99734	8.41054	8.09640	40.17171
5.77535	28.55776	7.60997	9.07372	4.01304	8.54781	34.32799	1170.81171	8.51698	66.74538	7.95626	0.00000	-29.2975	8.17573	8.67878	5.60163	9.29590	-51.50361
12.10828	55.97152	6.46687	12.87383	1.43417	27.13230	43.93320	1095.94894	8.54690	75.64629	8.34164	1.00000	26.76628	8.88282	8.88957	5.35080	4.57530	83.36889
8.98381	32.95072	7.78617	8.28397	4.54860	19.13521	22.42955	1188.75537	6.19739	71.85479	6.80821	0.00000	41.57439	5.50822	6.40435	5.69778	5.62095	24.71204
7.99908	36.74362	7.29670	8.07778	3.54486	24.39603	47.92073	1091.30711	7.02109	84.68852	6.64419	1.00000	54.58048	7.61609		9.02925	8.80948	16.86194
9.52213	36.03024	6.81542	9.41151	2.98452	11.77429	54.17691	1133.91935	7.44914	74.46148	6.94389	0.00000	40.72586	6.61470	7.60187	6.76958	8.41211	8.55552
7.46404	35.94699	8.31537	9.76502	6.41844	24.87692	24.94028	1123.68766	5.85104	78.45504	8.29532	1.00000	4.96667	10.20719	9.56428	10.59935	6.18708	10.7
7.90812	52.25782	6.80558	8.90750	2.39731	13.71944	53.58932	1172.35573	6.54475	70.15526	6.69799	0.00000	4.92675	6.35135	5.36504	6.31919	4.97031	6.26764
8.04753	62.36655	8.83216	9.27579	8.75964	1.72408	30.09307	1074.35272	9.33601	88.88961	7.37078	0.00000	-4.5833	4.10997	5.05770	4.02710	6.12376	15.16554
7.27615	40.11989	7.88103	7.45533	4.31055	28.31227	25.70254	1085.67298	6.55844	70.49259	7.85200	1.00000	39.12074	8.82835	8.33820	8.47447	6.99838	27.18052
8.85897	38.72335	7.97451	9.77441	4.95072	7.84708	47.45757	1074.17763	7.73599	74.01420	5.84128	1.00000	40.82232	8.81359	9.04525	7.80559	4.81047	-74.15987
10.58724	37.40890	7.60531	10.61560	4.00228	13.06176	45.37470	1196.67079	7.19525	78.01320	7.45700	1.00000	42.55308	9.05355	7.46639	4.30069	5.64395	-87.93341
10.54614	29.90437	7.56237	7.73029	4.79274	-4.20405	50.99067	1109.20027	8.65966	77.69443	6.88359	1.00000	40.68066	7.33378	8.92367	7.37267	6.98925	-73.47429
4.78934	54.77035	7.76569	9.59012	3.98437	17.30851	48.96794	1060.57200	7.68396	71.74037	7.46801	0.00000	50.76306	6.81982	8.06518	4.10760	11.17896	-1.29772
4.76249	37.23956	7.10401	11.99968	3.01254	24.03508	50.84547	1054.48412	7.16682	68.14567	6.22947	0.00000	29.65163	7.61648	8.96198	5.28389	8.53561	-82.32483
10.65895	65.34075	7.95956	4.05707	4.50692	11.61569	52.34446	1129.18044	6.10444	76.77554	7.73941	1.00000	-10.95817	8.36526	5.62160	6.93477	6.71397	-38.79084
7.19621	32.65413	8.56930	7.61924	6.34393	11.00532	34.68823	1101.21439	8.08326	75.18286	6.38580	0.00000	-34.64966	6.75882	7.93942	4.33736	9.78496	-58.38341
8.23686	36.11817	7.32506	4.40394	3.59865	20.57804	52.27650	1096.02446	6.37589	78.67303	8.76617	1.00000	23.0072	9.12395	5.97366	8.82334	5.65844	-82.4017
9.11783	43.01662	5.61434	9.66799	1.95558	19.30229	54.26130	1175.63252	7.10030	63.49402	5.69499	1.00000	36.19278	8.06488	7.27866	9.01361	7.86729	117.65694
7.16890	53.58868	7.52627	6.32996	4.26141	16.02799	51.49963	1094.66733	9.86290	64.88554	8.35194	1.00000	7.65649	7.80794	6.34347	9.12043	5.75363	4.92235
7.93685	32.74684	5.80391	9.02948	2.12718	21.41876	36.95371	1163.58776	6.30755	73.63553	9.00546	0.00000	37.95143	4.90458	6.05643	6.12670	5.68333	-91.77127
8.37616	46.71232	8.34677	5.63303	6.27155	6.86298	57.57805	1066.67640	7.24912	74.12793	8.15364	1.00000	34.85	9.06205	6.23049	8.16169	6.36643	117.33333
4.88539	23.19590	8.10970	9.89520	5.33364	37.25235	49.06718	1126.76102	8.67168	71.26148	4.88615	0.00000	41.09246	8.16183	8.41159	5.93900	8.70703	45.36561
10.87783	50.10610	6.29538	8.85448	2.93240	15.04410	38.90856	1083.88324	8.14083	72.26913	6.90025	1.00000	-3.74912	8.58921	9.70767	8.28528	3.91773	-73.25383
11.98008	31.83132	7.61490	7.18236	3.25798	11.73310	29.28939	1120.22145	9.04834	78.02794	8.34268	1.00000	34.4833	8.27775	10.53870	8.26332	3.36489	136.84186
7.80341	39.06742	8.60203	5.40657	7.38579	15.98239	35.95695	1114.08915	7.83049	64.16317	8.97296	0.00000	14.53767	12.31169	8.73230	8.21406	8.96207	46.83187
8.12920	35.08332	8.42640	8.69542		23.51027	46.98157	1199.73567	8.93457	73.27782	8.60984	1.00000	47.64995	5.40369	6.27609	7.06500	5.26324	-117.23991
8.51682	40.69107	6.49010	6.56216	2.16432	19.59733	76.60737	1059.14813	8.98789	74.81318	8.01111	1.00000	37.1759	8.53050	5.71817	9.00855	5.84724	128.9889
10.55229	47.97257	7.05321	8.94178	3.10700	18.20578	48.35522	1171.45347	7.39444	70.86985	6.33208	1.00000	-29.2975	7.67774	8.39259	6.90032	6.19338	-51.50361
9.05332	40.97278	7.29205	6.27746	3.14617	25.27304	72.16858	1066.11460	7.67761	74.94939	9.50784	1.00000	56.85836	8.82867	8.35997	7.95201	6.83471	35.90057
7.96643	64.73394	7.16646	9.12192	4.20372	28.26407	48.78513	1058.33116	6.87454	70.01906	7.43788	1.00000	33.78333	9.25761	8.45958	9.12541	5.51170	114.51667
8.34274	33.40923	7.79034	9.88255	4.43785	17.86192	48.63230	1196.38331	5.46514	68.70478	7.57598	0.00000	-4.06667	7.13392	10.85916	4.56980	3.31682	37.73333
6.90748	67.97074	7.54199	7.07890	4.44158	21.72869	31.56318	1117.01763	7.44212	70.47841	7.42738	1.00000	45.44868	9.44607	9.37997	11.57305	5.82524	-73.81669
9.43722	55.20037	8.18944	9.70235	5.42556	21.86254	63.14809	1140.65012	6.05699	69.51008	7.41760	1.00000	40.93121	8.11356	7.71122	7.14623	7.11400	-73.89875
