NOx	Pb	TEMP	CH4	CFCs	longitude	PRES	NH3	CO	PAHs	O3	C2H3NO5	latitude	H2CO	SO2	warning	PM2.5	PM10
8.40502	64.20603	20.42377	12.79666	83.14216	9.0027	1102.88439	7.18587	8.41693	4.95351	2.89315	0.41220	11.86064	58.60002	6.84395	0.00000	8.36559	8.76383
9.41430	34.48038	2.95100	2.78848	50.67305	-42.98194	1071.10408	9.68576	11.64995	8.20900	8.82957	0.08730	-22.53722	53.63018	8.21344	1.00000	8.63051	3.93461
8.73018	59.26852	23.61286	5.82747	54.04308	105.89333	1174.19012	9.65987	6.01987	5.90473	3.63376	0.09569	34.56861	43.73682	8.48442	1.00000	7.44727	6.51438
8.01035	62.70876	26.23198	8.78716	37.70419	-117.23991	1102.44790	6.62817	9.41273	7.97998	10.66098	0.33547	47.64995	59.66627	7.22165	0.00000	8.73880	8.40144
6.21373	39.38439	-6.10994	7.91713	49.95795	69.67639	1177.28736	5.47478	8.01162	8.98381	8.71921	1.36569	41.29444	69.00751	7.87996	0.00000	5.91975	10.00570
7.30179	72.47654	27.26283	9.24745	32.84041	-0.74934	1054.39574	12.01645	12.15653	8.10695	9.65286	0.25578	51.62907	48.24484	9.65722	1.00000	8.43086	7.84653
8.11872	42.97458	0.93005	3.13872	53.34907	-48.29694	1079.53858	9.77909	3.35281	7.45416	7.13420	0.14336	-20.87306	50.01878	8.03963	1.00000	6.70309	7.25001
9.41480	60.11257	15.07407	7.47930	63.48819	110.8405	1165.30266	6.73768	10.30203	7.42319	8.40664	2.29113	-6.8048	35.33429	7.12040	0.00000	7.05282	10.54269
7.63012	69.76188	17.69877	7.57189	72.53076	139.55722	1172.55576	8.51136	7.76938	5.15330	8.82547	0.13641	36	60.78160	9.71741	1.00000	7.72399	4.99950
7.42820	76.89465	28.97217	6.90005	19.79985	-119.48568	1164.56552	9.83298	7.48090	6.92956	7.34388	0.13055	49.88307	29.15646	8.42867	1.00000	7.97098	5.93074
7.85188	55.00247	0.78882	9.11443	57.08040	4.21372	1108.83029	7.78968	8.48860	6.11776	8.74460	0.10021	51.12794	65.21471	7.75248	1.00000	8.74048	6.20278
8.26391	45.19233	29.35397	3.02868	72.30389	103.65309	1112.04388	8.15328	9.01194	11.80339	7.16118	0.07594	16.0567	60.32455	7.43557	1.00000	9.78044	2.97676
7.85950	72.87927	29.93411	6.43529	40.30991	-86.11084	1135.44241	10.68616	11.52998	8.06881	7.97833	0.11252	41.75338	24.83400	7.78324	1.00000	8.69142	5.22967
8.52051	65.48855	36.90966	5.76318	36.34004	113.82465	1077.87871	7.15061	9.17577	9.70140	8.77179	0.11728	23.29549	67.83708	8.49136	1.00000	7.91572	5.09622
9.30511	46.59540	23.70275	7.66187	64.39509	5.51978	1172.76173	6.21591	9.18016	6.10790	7.69238	0.48342	51.44889	43.52733	10.09600	0.00000	7.56880	8.93110
9.20541	56.50568	21.35007	5.04448	51.49879	-93.11308	1092.23826	5.79547	5.34083	10.29057	7.92652	0.08014	16.75973	58.06009	7.36562	1.00000	7.23401	5.65335
6.64944	63.75755	19.08059	6.82577	42.19123	65.93249	1158.34925	9.66548	6.81558	7.62690	6.51661	0.21463	36.21544	56.34997	7.74845	1.00000	8.34605	7.15047
6.89137	56.22376	11.08964	14.05731		-1.99421	1101.89487	8.20920	8.93683		4.33224	1.90548	51.35084	56.96973	7.12882	0.00000	7.21560	10.35947
7.07475	63.32651	22.98207	7.01520	85.49823	-81.26367	1079.43550	4.47612	7.75379	6.64333	9.28638	6.32336	28.90054	63.85575	7.81818	0.00000	7.84022	11.58418
6.40190	43.44521	30.19656	8.80843	49.11590	113.13148	1054.78245	7.46564	11.29931	10.13584	9.85297	0.35957	23.02677	43.54155	9.04525	0.00000	7.02262	8.43484
9.27580	27.44072	18.42040	9.61202	45.63668	-80.66756	1052.30094	11.41334	9.06462	7.99602	8.24990	0.27939	26.68451	57.72312	9.61144	1.00000	8.69532	8.03399
8.85798	52.01004	12.49228	4.62098	60.81759	-95.36969	1106.56997	8.25789	8.41475	9.88607	11.49874	0.22384	35.74788	52.80638	6.66288	1.00000	6.73571	7.63452
6.61615	52.57308	6.37145	10.52859	56.01313	-95.44744	1189.46803	7.00653	9.01665	11.11068	7.50010	1.26178	29.53885	64.44144	6.82989	0.00000	8.88848	9.94565
7.37079	88.65878	9.48235	9.61788	52.79883	-76.72803	1062.60667	7.48745	8.62788	8.71451	8.71111	0.18301	39.32288	47.94829	7.89327	1.00000		7.03249
7.42980	58.12186	19.11711	4.79528	21.53502	-77.4286	1104.42651	9.00847	9.49635	9.52116	9.44831	0.07746	39.00622	54.85449	8.78967	1.00000	8.79418	5.89589
7.34953	60.74332	11.68662	9.67186	60.45825	-71.23106	1062.73613	4.43963	8.93586	9.54171	6.97140	0.87583	-32.45242	39.34108	8.45091	0.00000	9.80350	9.49415
6.58351	59.49614	3.32568	6.33083	30.50472	11.04979	1069.58545	9.69935	9.04446	11.70701	9.33123	0.07882	44.59445	60.17741	9.16376	1.00000	6.95573	6.37499
8.51533	74.80858	0.18440	8.54578	49.00710	120.97844	1170.69123	8.87241	8.38445	9.81374	9.34077	0.23315	14.8361	32.56960	9.06633	1.00000	7.59115	7.70879
7.70679	71.13546	6.51656	9.10451	79.22412	34.11169	1095.26163	9.33150	10.11985	9.31728	9.74593	0.24118	0.46005	61.08857	8.47713	1.00000	7.24543	7.81043
6.52326	48.34548	8.44493	11.34586	58.67017	78.95693	1079.84992	7.72389	8.17225	7.22075	6.72838	1.01304	29.21399	57.07127	7.75694	0.00000	7.36968	9.59584
8.70008	70.08980	3.91108	8.68004	63.53723	34.37389	1122.68088	11.41863	9.59717	8.43942	8.08852	0.18194	40.1675	57.42920	7.06999	0.00000	7.98773	7.36504
8.12055	44.19256	12.23023	8.97053	46.47351	-119.0376	1080.99513	8.28645	10.95715	7.06365	6.93168	0.31070	34.21639	70.65325	6.49319	0.00000	6.78319	8.12480
6.74695	60.87368	25.70884	4.95627	43.58463	-75.64963	1152.75532	6.85400	7.05193	7.55899	7.91215	0.11531	40.24537	36.06368	7.60063	1.00000	6.25228	5.83655
8.20759	45.60599	22.42372	9.94889	67.12424	72.54566	1181.16481	6.76712	9.48386	6.53383	5.50407	0.41717	29.69221	63.96491	7.53032	0.00000	7.08017	8.61298
6.65249	66.95623	22.33283	10.15063	52.06565	135.21667	1080.52054	6.43778	9.06595	9.29622	8.65450	0.74995	35.06667	57.08860	9.06796	0.00000	6.82828	9.32818
8.49449	49.67348	29.60876	5.93346	45.76119	-98.11889	1150.94908	6.84878	8.55128	9.06050	9.69259	0.10898	19.04222	58.12754	6.43877	1.00000	9.42675	5.62147
7.59799	66.26933	11.55390	6.31784	54.38827	86.59509	1061.18479	8.77316	7.14022	8.73367	7.44204	0.16405	26.11527	49.48141	7.90907	1.00000	8.80644	7.05075
7.18496	39.50117	30.20185	6.30044	53.69162	12.1369	1144.08988	7.71145	7.50771	4.91485	4.29690	0.07558	51.04962	53.85656	5.61002	1.00000	6.58079	5.22461
7.46699	49.92156	20.79057	5.19266	54.65297	-81.23621	1142.52900	10.98932	10.19762	6.80462	9.91916	0.19183	33.98154	47.01896	8.41624	1.00000	6.23068	7.35197
9.67922	74.90683	12.14391	8.76179	45.27865	-88.70464	1194.71140	5.58631	6.85865	9.68904	7.59336	1.04057	34.25807	45.34591	8.03971	0.00000	7.16912	9.73022
7.48369	72.76420	7.71366	9.81994	48.97938	3.1631	1076.59487	6.32950	8.73079	7.55093	7.49440	1.60138	41.91738	73.69796	7.74006	0.00000	8.43761	10.19167
7.28817	64.10265	2.19210	6.52492	31.21785	19.27498	1087.01357	10.28855	10.61691	8.33645	9.22858	0.12998	50.20528	61.05349	6.50177	1.00000	9.86771	6.47595
8.73975	79.26374	6.70269	4.94176	49.73867	-77.37331	1197.84877	8.26291	8.76372	7.78664	9.89948	0.12610	37.60876	71.84469	8.23992	1.00000	8.78514	6.39294
7.98602	42.58699	18.86971	10.14490	39.22243	-72.09391	1059.74935	6.42994	8.96697	5.51876	5.81823	0.21855	18.65297	54.58402	7.77376	0.00000	8.49892	7.86040
8.66810	42.17363	33.61741	8.55478	46.50683	18.34717	1123.06205	6.78443	10.70105	8.94850	10.25428	0.63814	54.60528	62.79229	8.15392	0.00000	7.44614	9.15174
8.10797	51.86357	27.01226	9.11784	75.14376	-1.99421	1088.99172	7.27722	10.70822	7.28698	7.33581	0.34565	51.35084	44.96096	8.48285		8.54442	8.30456
8.93524	53.77983	33.27838	5.46936	55.66488	10.78222	1116.66711	7.72265	7.02151	7.81544	7.55038	0.10954	36.46917	48.04725	7.80951	1.00000	7.56552	6.08615
8.81668	44.45757	21.94698	9.65989	61.16845	-120.00865	1058.66615	5.00474	9.17880	8.92744	7.91409	0.85372	46.32374	82.91039	9.14483	0.00000	9.20760	9.44820
9.79485	69.22011	22.70814	5.18571	58.85390	4.25633	1172.15345	8.69950	5.98602	8.37593	7.70437	0.14173	51.21187	61.39776	8.50210	1.00000	8.56151	6.62171
7.17627	47.31579	-1.88986	10.62410	56.39325	-87.45476	1126.15500	6.61424	9.79019	6.76113	5.20829	0.28084	41.47892	54.17220	6.06876	0.00000	7.46676	7.77204
9.23611	66.14839	8.10861	7.26135	30.94763	103.81667	1117.48929	5.28994	8.96032	6.07862	7.49795	1.21241	1.6	50.21421	7.01878	0.00000	9.68190	9.84990
9.20939	58.86334	18.10747	8.20475	59.79224	-96.39774	1103.67224	5.26032	8.12720		7.01995	1.29514	30.16688	72.84664	7.76755	0.00000	8.27945	9.90542
9.50108	50.77888	15.27091	6.01479	74.43972	24.99798	1188.54982	10.53679	5.67759	8.46221	8.34567	0.13313	-8.73508	62.36166	7.91218	1.00000	8.12580	6.83445
8.74953	74.19811	-6.77260	10.96240	52.51256	-5.53715	1106.10786	5.99059	8.00570	5.24758	5.49806	0.98701	50.11861	45.48866	7.99734	0.00000	5.97476	9.62521
8.05867	71.85061	25.40983	11.67867	55.19412	-117.79394	1053.53531	8.28946	7.85042	7.10246	11.48061	2.25111	33.76446	53.35911	6.33146	0.00000	7.60361	10.53112
7.81934	62.60978	20.41902	7.10091	53.08699	-8.33147	1128.13109	7.66671	7.33216	6.25763	7.27333	0.09592	41.20485	58.16361	8.40625	1.00000	7.97425	6.87681
9.28645	52.64613	12.50510	7.74530	72.79102	-72.22625	1055.61818	5.34939	11.58557	9.92727	8.59315	0.35479	18.57677	53.07838	8.89192	0.00000	8.72423	8.57536
7.94741	50.80462	26.47984	10.04387	39.00382	115.8614	1122.99108	8.45194	8.61203	2.61038	3.34652	0.27516	-31.95224	57.36476	7.29005	1.00000	10.14778	8.09889
5.94675	45.08430	19.27113	3.01573	48.41721	113.69785	1060.50487	9.63944	11.12087	10.61168	7.88314	0.03686	-7.73379	59.65155	7.64880	1.00000	8.89006	3.44034
7.84902	46.69641	18.87387	8.44992	70.08855	-81.24441	1083.58799	7.31344	10.49172	7.57266	7.99022	1.88100	23.15678	47.79640	7.68214	0.00000	7.59199	10.33560
8.26021	59.46231	20.35189	5.76554	30.08955	17.4674	1085.20392	9.22421	7.13392	8.29844	6.70724	0.11617	50.86079	58.88502	8.14575	1.00000	9.01888	6.70285
5.51224	59.34845	10.87658	10.13384	36.32521	140.73667	1114.27626	8.53007	8.45937	10.37033	9.62011	2.22484	41.77583	57.46970	8.58332	0.00000	7.43678	10.50394
7.70677	43.54281	1.57780	5.63549	66.27034	-91.77127	1092.39335	8.84026	5.89224	5.93717	5.77248	0.09953	37.95143	64.57691	7.82067	1.00000	7.40930	5.75393
8.60526	54.58160	16.86624	11.25552	41.58107	9.5926	1151.15167	6.69336	9.57326	6.15582	5.14731	0.25296	52.86147	69.65254	8.77992	0.00000	9.58709	8.09530
7.62723	53.01768	15.61125	8.00169	55.58468	15.00835	1051.09921	8.88881	7.70216	5.85252	7.54609	0.14103	51.14942	50.13239	8.03020	1.00000	8.27659	6.99099
8.75157	47.03425	7.08031	7.80161	34.01409	-1.06667	1144.77330	10.70959	6.63104	7.03326	5.69690	0.26967	53.78333	48.90421	8.72522	1.00000	8.86945	7.97748
8.56909	30.26556	14.19101	4.20052	45.64053	4.74161	1167.31996	11.13579	4.23142	7.43785	5.06551	0.13463	7.62789	66.90784	8.75030	1.00000	8.84627	6.86591
9.57901	45.67454	-1.55881	6.62255	61.76704	24.71204	1177.41342	9.16723	5.41074	4.11547	5.34328	0.12194	41.57439	50.18893	7.99739	1.00000	8.15977	5.67089
8.50476	48.20535	20.76704	11.11776	47.32532	35.23388	1191.37768	8.21809	8.28233	8.63997	10.35162	2.13148	31.78336	53.37203	7.56094	0.00000	7.07166	10.46513
10.23320	53.40856	20.64875	6.54841	64.64965	-65.61427	1195.61569	11.44096	4.13713	4.22313	5.31028	0.16041	-27.4338	70.18988	5.99757	1.00000	7.75771	6.76464
8.35331	47.27214	23.60845	7.92973	41.77614	102.56365	1171.54705	7.47995	10.37664	9.12594	10.46957	0.17196	13.65805	52.71733	8.28277	1.00000	7.11603	6.57846
8.05180	57.35386	10.78099	11.99917	54.76986	107.60389	1133.05985	8.39067	6.09476	8.51229	10.21017	0.85550	-7.01833	55.60979	7.41794	0.00000	8.91486	9.53208
7.78306	68.04491	10.36442	9.18947	51.31207	-0.33525	1061.71255	9.75686	8.18348	7.64012	8.29419	0.30585	53.7446	27.12772	8.76472	1.00000	8.56275	8.05376
9.17352	69.20632	6.34977	7.79853	50.64921	-1.64295	1166.50841	12.06931	9.31549	9.07890	8.72636	0.17797	42.8139	66.78305	7.47480	1.00000	8.44639	7.36935
8.12500	31.97464	12.83038	8.05293	59.74785	2.44892	1077.32443	6.91914	10.32271	6.99796	7.24092	0.22731	48.98693	63.86833	9.76954	1.00000	9.09093	7.95602
8.08806	55.98860	27.43495	6.21194	45.46551	91.84128	1107.60510	9.33355	6.09219	6.61640	6.40566	0.37049	22.83957	52.49574	8.52505	1.00000	8.20883	8.41022
8.59073	64.73107	-0.04729	5.99269	59.39124	12.1369	1171.32920	8.00215	7.29371	6.33203	7.48911	0.05511	51.04962	48.13134	8.83659	1.00000	7.63014	5.12862
8.87722	55.44069	13.74138	6.24187	46.15276	-73.02841	1182.56640	8.75526	9.44920	10.26188	8.85177	0.17878	-36.9256	73.81496	7.35232	0.00000	5.99549	6.09991
7.88740	51.72832	1.64644	7.48971	53.07616	122.22833	1088.52442	11.76085	6.65767	7.31808	6.53016	0.20047	40.66482	36.16471	7.11509	1.00000	6.00865	7.37130
9.63472	38.54644	9.77789	6.51575	69.58863	17.8031	1146.41467	8.74323	9.47254	9.42853	11.17379	0.15886	48.43174	54.09354	8.18089	1.00000		7.33910
6.12914	52.09958	11.04578	7.54803	53.71136	-87.882	1194.67147	11.96878	5.48945	7.90822	8.47574	0.25057	41.85059	55.41427	8.53358	1.00000	7.01955	8.08183
8.71130	54.55822	4.45801	9.48097	47.20967	19.27498	1100.00323	6.48016	10.37679	8.89830	9.68324	0.78011	50.20528	57.24008	6.39551	0.00000	6.33473	9.36600
7.95266	41.03101	26.05983	7.82543	62.44721	2.95924	1197.57013	7.80668	7.75617	10.55063	12.57059	1.22860	36.76775	47.33758	8.43361	1.00000	5.94658	9.85589
	41.90625	33.96912	7.84428	16.12230	32.88667	1170.85803	10.87892	7.66958	8.91121	8.47288	0.27400	3.27833	57.35849	8.61547	1.00000	8.23741	8.23015
9.24343	37.37405	19.99393	5.00441	46.39482	19.27498	1196.37105	9.99607	4.81023	6.25960	5.69179	0.09330	50.20528	62.62795	5.78038	1.00000	8.16128	5.64966
7.52774	56.45836	5.20550	7.50523	56.93323	-87.88754	1076.26591	6.48869	11.03347	7.06570	7.11588	0.18715	41.15376	37.80209	8.33358	0.00000	9.13095	6.40016
7.82191	57.70569	22.50363	4.58626	62.88046	146.05093	1161.40025	8.23337	5.41525	6.88084	8.95069	0.12416	-34.28853	66.41694	6.00142	1.00000	9.43807	4.14153
9.91962	72.21416	34.84400	11.37596	39.60707	35.96944	1106.95243	6.43499	8.51086	5.62204	4.94904	3.04876	56.03361	61.59471	8.38549	0.00000	8.90064	10.85612
7.04552	70.33853	20.22151	9.62836	42.73371	-74.15987	1126.05939	7.44355	8.99130	6.92149	7.38145	1.86239	40.82232	29.71659	9.01424	0.00000	7.79676	
9.02987	41.45506	-5.86230	3.37031	46.59146	-41.25528	1084.92824	10.19372	4.23707	6.83427	5.41391	0.11083	-19.32556	50.84495	5.64452	1.00000	9.35960	6.41718
7.70509	21.37548	-5.12312	4.54532	34.27367	8.55552	1185.70388	12.09895	11.68388	8.40272	10.23928	0.12567	40.72586	55.14973	8.89315	1.00000	6.40987	6.51823
9.10272	56.01687	9.29447	8.14229	42.01131	79.41727	1161.67596	6.51982	13.96989	9.63603	9.91793	0.17703	12.25282	38.56578	8.23976	0.00000	9.19335	7.46071
7.40850	44.84375	5.17773	12.62074	52.37429	34.86563	1072.95609	9.77073	8.74513	8.96274	11.38876	2.76845	31.92923	32.30687	7.71862	0.00000	7.54483	10.73088
9.18048	43.32419	14.92648	5.36178	45.12099	-122.40433	1167.07075	6.05739	6.75778	9.53909	8.50964	0.07585	37.71715	77.36430	7.12913	1.00000	7.16611	5.47474
7.21552	62.76480	27.07816	8.19803	47.77036	43.67663	1134.10183	9.62938	6.93772	6.10160	8.43211	0.10295	53.53041	60.04563	9.80095	1.00000	8.06500	5.38887
7.30768	51.60908	13.79282	13.88946	25.76337	-81.26367	1174.65345	6.86601	8.83458	5.75105	2.11743	0.28996	28.90054	46.29964	7.75706	0.00000	8.75791	8.10750
8.48867	56.37832	7.56430	9.20766	39.45324	-71.19901	1070.72805	4.75992	7.94897	9.19667	7.52992	4.17930	-30.60106	30.04832	7.44484	0.00000	6.66156	11.16115
7.96702	77.11850	10.35006	4.97872	51.40300	139.6853	1191.94373	8.94666	6.45096	6.96840	4.68189	0.06742	35.815	52.41982	9.07713	1.00000	7.40996	6.20468
10.23669	67.17007	17.08227	6.20604	47.38894	10.58082	1129.90215	8.95490	9.33648	8.61735	9.99800	0.16114	35.72917	50.56916	8.94359	1.00000	5.82267	6.86262
5.89501	54.79679	31.35250	6.74284	34.10836	37.73333	1067.78346	9.77821	5.87214	5.16473	4.82023	0.09957	-4.06667	54.91293	7.70642	1.00000	9.60746	5.92864
9.68437	55.60568	6.85631	11.53501	46.04079	103.61667	1160.02306	6.22784	8.38664	9.18258	8.00486	1.76450	-1.6	40.33777	7.28440	0.00000	7.16993	10.30014
9.15058	41.60939	20.76856	7.02752	61.00787	79.41727	1057.82657	11.52383	4.93093	6.24704	7.51751	0.13860	12.25282	62.15132	8.74888	1.00000	9.53118	6.99476
9.89194	78.53653	36.54677	7.73414	61.15157	40.17171	1157.24854	12.68045	9.10653	9.26689	8.38108	0.27679	58.1908	54.49126	9.64195	1.00000	8.10550	7.77922
8.81961	58.70386	19.20759	3.96405	44.74971	15.16554	1119.59551	9.31515	5.12602	6.66672	6.72314	0.15348	-4.5833	46.41529	7.79814	1.00000	9.16010	5.60475
9.54993	48.03942	23.37869	7.52326	38.21971	28.88222	1082.86215	6.61794	11.79218	6.92472	7.35829	2.40028	40.37528	61.39222	6.63173	0.00000	8.01645	10.62020
7.82891	67.56302	25.48539	8.92141	32.97423	73.06784	1098.24870	8.89496	9.51660	10.57773	9.61011	0.23505	25.13915	36.45837	9.06794	1.00000	6.24788	7.80143
8.21657	68.92392	31.27329	7.37879	37.15511	-88.42814	1179.84863	10.46373	7.34207	8.30141	8.81705	0.14792	42.16808	67.04925	8.34182	1.00000	9.53508	6.30106
8.47123	53.12398	-4.11064	8.05789	55.05728	85.83334	1189.40713	9.97206	7.47093	6.77820	6.12617	0.27908	20.88197	44.61005	7.18653	1.00000	7.76678	7.77475
10.04931	51.73563	9.85845	6.11740	44.76392	34.8732	1105.24955	9.40913	5.95422	7.18420	6.45640	0.15974	32.05971	63.41027	9.29889	1.00000	7.66437	7.45742
8.33418	42.01326	28.35544	9.46011	41.13766	36.73307	1060.14506	8.32728	9.34041	11.81809	8.53925	3.43229	55.38752	40.89545	6.73702	0.00000	7.81810	10.95787
8.25226	59.84559	10.43944	4.87270	47.76716	73.66633	1129.24757	10.08067	11.50507	8.40530	10.24159	0.10907	25.92493	49.13647	7.78765	1.00000	8.79588	5.93212
6.71648	46.75575	21.66920	9.23144	63.97034	23.225	1149.82333	9.80483	9.35784	8.54579	7.58239	0.33109	43.4125	53.22353	7.36996	1.00000	6.75756	8.32956
7.50197	61.42707	11.59798	5.53429	44.48102	153.10236	1075.07448	9.57887	10.43898	8.61630	10.15357	0.12312	-27.50578	67.49380	7.98910	1.00000	8.10020	6.42962
7.72312	46.04527	15.49333	7.45468	45.19817	28.67582	1127.79690	10.27223	7.34319	5.72294	4.51670	0.13200	40.98894	55.20783	10.03274	1.00000	7.44592	6.39743
7.90675	42.61946	0.49909	10.08883	68.46807	32.88667	1061.65831	10.77111	8.79598	8.81916	10.62896	1.15122	3.27833	63.69384	9.51270	1.00000	7.53523	9.77573
6.95336	67.93264	13.03269	5.28195	75.96133	-73.75335	1057.36214	7.41254	7.33071	7.36891	5.62387	0.23777	45.4473	62.35306	7.22383	1.00000	8.87718	7.02320
7.86579	49.20478	10.66898	9.96232	51.63486	-75.11028	1177.26650	7.39195	8.12660	5.63098	6.61930	0.32217	-15.21194	53.21618	10.01750	0.00000	6.62787	8.24477
8.64521	71.89273	28.19936	10.82632	31.40858	4.21372	1139.33543	7.22472	8.20728	5.02182	4.14049	0.31664	51.12794	45.18845	7.26781	0.00000	9.00383	7.95536
8.70308	41.96633	8.17189	4.98546	42.20053	121.96361	1119.88636	9.58246	11.60114	9.35485	10.62855	0.14977	6.95194	47.63208	9.28700	1.00000	8.48840	6.18058
8.11157	49.31230	14.81819	11.01617	55.88785	-73.25383	1138.97412	5.96121	7.41754	5.62407	5.12704	0.55653	-3.74912	36.17105	5.79107	0.00000	8.78057	9.04070
6.26600	59.88115	18.10538	3.21338	40.96919	20.22625	1104.14191	8.93108	3.74222	7.34605	8.71749	0.09191	30.75545	70.92686	7.99005	1.00000	7.95689	5.51456
7.18076	71.56075	7.46456	6.49584	38.33107	-82.61573	1072.41104	7.82581	8.55825	10.45877	9.31419	0.15040	41.24255	53.30102	7.88298	1.00000	7.55772	6.31378
7.28853	51.70459	11.49594	7.30265	49.61288	-82.46148	1107.73105	11.65917	10.71559	8.16324	9.50893	0.14711	28.15112	63.87669	8.36838	1.00000	8.43985	6.99740
7.60787	69.50030	17.01565	5.53374	61.93957	17.4674	1064.61576	9.91098	5.66480	7.52537	8.50576	0.09804	50.86079	64.40676	7.94265	1.00000	8.58062	4.97225
8.69592	47.75061	25.91358	9.86598	44.92540	-58.44417	1117.86732	8.19493	10.88685	7.53334	6.12814	0.51056	-3.14306	47.78797	7.81398	0.00000	7.93433	8.83744
7.63047	73.23436	2.08844	4.93860	64.13549	92.48278	1147.24706	1.40295	9.32661	8.85064	6.27156	0.17839	58.23583	61.89279	8.26157	0.00000	7.64833	7.27992
8.79767	52.22423	24.68545	7.85561	43.57505	-81.26367	1093.47080	8.14114	9.42449	8.29558	7.33981	0.26625	28.90054	43.70857	8.73934	1.00000	9.09633	8.11323
10.19958	61.50689	13.30485	12.77758	66.08567	122.05228	1122.87464	7.81251	3.56262	6.99307	10.18704	2.71911	37.19723	33.27792	7.39264	0.00000	8.34137	10.73381
6.62480	57.34672	24.08689	4.08703	46.57275	-91.77127	1113.28934	9.10566	8.80680	10.09760	10.07478	0.12554	37.95143	67.12809	8.58090	1.00000	8.74805	6.74725
8.10745	55.97554	5.61273	9.01210	45.67929	49.62251	1083.62421	6.53726	10.96810	11.69716	7.29920	1.46052	27.0174	67.67712	7.61991	0.00000	8.64459	10.06862
9.41482	74.55413	11.74897	11.73797	86.46757	-118.10583	1085.11663	5.22183	3.42841	6.77258	8.22252	2.85145	34.09611	46.28712	9.48663	0.00000	8.08225	10.77634
7.92843	49.70747	19.51495	9.75481	63.41031	43.67663	1059.69270	6.29845	9.69901	9.96640	8.15362	2.21351	53.53041	44.53140	10.37089	0.00000	7.51047	10.48951
8.02763	64.12212	24.05631	8.17017	39.33044	7.36027	1168.19499	5.30528	8.15986	5.52318	6.16176	0.93018	51.20219	38.48876	6.73226	0.00000	6.56741	9.60005
8.06291	42.25661	23.58485	7.24010	39.81792	56.36091	1084.59811	11.09016	6.83420	8.02868	8.14448	0.27769	51.78771	31.58047	7.58020	1.00000	7.58501	7.92245
9.02087	61.80146	34.37191	7.87363	47.61533	13.57661	1196.79061	10.04676	8.87424	9.72948	8.67965		37.31065	60.53537	7.05419	1.00000	8.49750	7.68713
9.46578	55.27497	6.74390	9.89757	36.76022	11.32903	1150.98416	8.93104	8.18796	8.87864	10.36480	0.86488	50.9803	57.76675	7.83331	1.00000	6.49909	9.44478
7.87068	66.87662	20.49156	5.57488	62.23060	97.01124	1136.33818	8.27647	7.11160	6.45892	4.58282	0.10268	17.30858	41.45395	5.80872	1.00000	6.89917	6.34125
8.66599	49.40979	27.94860	11.37035	41.94389	137.95378	1179.80436	7.47381	9.19223	9.35550	9.24540	2.05206	35.82756	55.64544	8.17536	0.00000	8.66855	10.44306
	56.48027	13.66083	10.17843	45.10129	38.66667	1079.29021	6.82574	8.01224	6.03700	7.17770	2.18572	-6.25	81.21210	6.98126	0.00000	6.93754	10.49534
10.26867	52.43660	36.55124	11.41255	56.58043	-72.97261	1166.73213	7.48417	9.65900	5.90152	5.15822	1.10696	43.61062	55.10291	7.04736	0.00000	6.79793	9.79338
7.23299	54.62662	6.34308	8.01985	70.46580	126.665	1056.52056	11.73653	9.82198	8.14658	9.66276	0.31889	36.6009	52.39330	7.87324	1.00000	6.83910	8.23328
8.88465	47.54132	1.14704	8.20722	44.72817	114.33333	1145.25758	5.38258	8.03955	6.21316	7.11318	14.17774	-8.43333	45.27338	8.44339	0.00000	6.65251	12.39955
