longitude	CO	CFCs	NOx	warning	NH3	latitude	O3	Pb	H2CO	SO2	PM10	PAHs	C2H3NO5	CH4	TEMP	PM2.5	PRES
-2.52398	7.91489	75.02239	3.71398	1.00000	8.44396	53.19146	8.06066	19.63568	44.71385	8.53864	8.35987	6.47899	6.53955	5.63279	25.38383	7.73234	1061.87097
77.70636	8.27270	74.97392	4.37756	1.00000	7.94464	28.98002	9.45669	41.35823	43.88609	8.02177	7.03884	7.86942	1.73400	5.73682	8.92917	7.38553	1061.67166
-82.42491	4.63912	67.54435	10.25252	0.00000	5.88029	42.97086	10.71017	58.45462	26.24081	7.88866	7.71966	7.46863	5.11863	8.63519	24.90206	6.68375	1119.07762
-79.62098	6.61685	63.74918	7.60330	0.00000	5.83949	9.15093	8.11272	31.34111	67.37478	8.77447	8.14514	8.04973	5.54042	7.49533	12.66940	4.15732	1114.96060
-15.58602	7.13249	67.86642	5.93259	1.00000	10.93196	27.76056	8.36760	50.58121	57.47629	7.79738	6.35287	8.62566	1.92422	5.14512	12.20267	8.90965	1093.22836
99.89166	8.12868	70.20940	5.77701	1.00000	9.05058	15.46063	8.52640	49.21028	34.27364	7.44821	6.54326	8.29610	2.15235	6.12848	15.98263	8.58321	1135.43203
-7.95	7.56640	66.22653	7.90260	0.00000	6.89546	53.43333	7.15891	73.86596	41.69669	8.55070	8.07269	7.50100	6.02496	6.97200	17.78103	7.43556	1127.10654
-118.03917	7.95117	65.72264	9.35612	0.00000	6.76468	33.95015	8.20031	41.78628	65.62754	7.58763	7.36753	8.40242	3.45522	9.11109	10.39756	7.03552	1050.84912
71.67164	7.08881	63.28496	4.97969	1.00000	7.66956	30.29184	4.14369	64.19625	46.54818	6.99206	7.41684	9.64854	3.59573	7.53169	13.96008	5.24380	1055.95960
-86.99666	8.50987	66.19045	7.87554	0.00000	5.31806	33.45122		64.74697	53.38342	8.07573	7.44837	7.66005	3.98327	7.23703	12.24168	6.40043	1178.20820
15.16554	9.28196	65.12642	6.22746	1.00000	7.28407	-4.5833	10.06858	52.13886	53.47622	8.18891	7.68780	8.00261	5.01576	6.86819	27.67734	8.02919	1175.10190
128.62667	7.59583	77.61040	7.85860	0.00000	6.11765	34.8825	7.51538	66.22014	57.65214	9.62203	7.14904	8.16248	2.59681	8.62364	4.40006	6.24482	1170.32117
139.07204	6.83478	62.01224	4.99375	1.00000	7.93304	36.24624	6.44508	55.11020	42.81248	7.04642	6.71561	8.97434	2.17734	4.31474	12.25174	6.62433	1092.58840
77.70636	8.49459	76.08553	7.89028	1.00000	6.88766	28.98002	8.40918	50.82469	32.48894	8.14024	8.34947	6.88946	7.69828	7.63034	21.64526	7.90161	1195.33206
-117.29198	8.41802	69.46171	6.12934	1.00000	8.42153	33.03699	8.50648		53.38513	8.66133	10.46240	9.22031	44.48743	6.76243	6.06177	8.94131	1058.67386
18.30056	8.30556	74.66675	3.71361	1.00000	13.27075	50.5107	7.90799	44.97526	46.75682	7.49278	6.64915	6.39139	2.97715	3.41044	35.35496	10.76229	1173.17041
-79.62098	10.28474	68.69575	8.75884	0.00000	6.21837	9.15093	8.98132	41.81638	48.15785	9.50065	7.66465	7.24979	3.73989	9.32275	21.89956	7.50516	1087.11126
-74.26419	10.46865	64.72262	8.44358	1.00000	6.85096	4.73245	10.41077	24.57195	48.94087	6.73478	8.42626	7.40077	7.59929	8.35689	21.48960	8.88972	1117.82918
-80.22588	5.77173	71.10453	6.75795	0.00000	6.38885	26.2173	6.98931	50.93062	46.27914	3.53605	6.93518	6.49955	2.59500	7.09706	16.80208	5.98446	1166.33679
-4.22398	7.07230	74.91071	5.42646	1.00000	9.31591	57.47908	5.15319	62.85151	44.00691	7.88316	9.18478	8.58991	14.64092	7.64478	12.79317	6.87523	1095.27998
-117.79394	8.20871	86.03702	9.47441	0.00000	7.10068	33.76446	10.21317	55.08825	41.52189	8.02434	7.91086	7.27930	4.61694	9.05223	25.88939	6.26577	1050.33551
9.02596	6.75766	76.35007	10.34742	0.00000	5.46522	48.21644	5.19998	65.11156	40.31186	6.65899	8.32034	6.50072	5.99783	8.51199	12.29961	7.49351	1179.94961
44.53333	7.44228	59.11735	6.35609	1.00000	10.15366	-22.9	6.91130	73.65835	52.03244	7.42809	7.97002	9.15256	5.47110	4.52664	13.00057	5.84259	1194.44289
33.2525	6.04208	89.63973	9.24941	0.00000	5.33810	57.97472	4.09755	66.03620	71.07746	9.22737	7.89472	7.79213	5.36371	7.86245	12.87232	7.17517	1117.27743
-98.11889	5.74736	66.38503	6.86556	0.00000	6.24428	19.04222	7.09642	53.61519	51.85420	7.88805	8.42405	8.21552	7.34202	10.23721	24.18823	9.96606	1058.08567
-76.51552	9.24082	76.97791	9.45354	0.00000	6.36843	39.32011	9.83322	24.56490	35.64432	7.35701	7.00704	5.36626	2.17042	10.21892	9.76080	5.89298	1124.00567
-1.29243	8.96840	61.95317	6.64316	1.00000	10.45003	53.49389	8.39691	31.59994	29.89639	7.81706	8.60877	7.20111	7.99742	5.71484	13.06186	10.36248	1120.64225
76.32756	10.68745	73.87209	5.30215	1.00000	6.62430	9.57046	10.84444	29.86843	39.62694	7.55710	5.78773	7.29079	1.95640	6.60523	21.70275	8.05136	1197.04919
9.17702	7.64074	70.18587	7.75629	0.00000	6.73919	48.78232	6.91860	79.06519	46.31565	9.48944	8.80431	7.94328	10.38377	9.26579	19.40499	8.81627	1058.75637
5.51978	8.38685	75.15984	5.00312	1.00000	7.62591	51.44889	8.34794	61.77867	46.88729	8.12138	8.20791	8.92580	6.08464	6.18692	14.17917	8.01882	1186.63712
-89.64066	6.02481	71.77833	9.44334	1.00000	10.75710	40.56754	6.91427	31.40558	48.55406	6.00864	7.89857	6.10723	4.66760	5.73441	4.20293	5.85127	1180.32431
4.74161	5.39891	80.09539	5.66853	1.00000		7.62789	6.96218	45.99467	41.85016	6.86871	8.52821	8.17221	7.05123	5.99967	26.88793	5.97508	1103.55965
99.89166	8.59449	58.26051	7.16112	1.00000	8.77928	15.46063	9.04498	44.51964	39.41816	7.67828	7.61897	8.01031	4.47075	6.52881	6.59882	8.91117	1190.72845
11.5	10.55492	77.63226	8.83326	0.00000	6.66616	3.51667	9.40233		42.96609	8.15397	7.23632	6.32563	2.66110	9.56160	14.62549	6.74001	1186.99803
103.81667	5.94264	68.69216	6.80014	1.00000	9.54364	1.6	6.69657	70.72191	50.09746	5.46150	6.95639	7.64019	2.30579	6.73189	24.32028	9.38388	1128.67490
7.60872	6.10101	80.20224	9.08850	1.00000	8.78611	43.78956	6.85084	36.88258	50.59134	7.75232	8.78992	6.31944	10.21153	7.34525	1.90207	9.08384	1145.01582
38.01667	5.69145	70.65848	7.74442	0.00000	7.13389	11.85	9.56037	40.65340	51.30336	6.95442	5.82862	7.66094	2.01993	9.00434	26.27891	7.90508	1084.05499
39.28333	4.47147	76.30123	7.30882	0.00000	6.40583	-10.33333	6.06627	44.93364	39.58825	7.45481	7.16841	7.03215	3.36036	7.64571	23.67799	9.91374	1085.14677
18.30056	6.49210	67.52926	7.10043	1.00000	9.87350	50.5107	7.45520	44.40012	35.43105	9.16199	7.12067	8.76311	3.77067	6.09597	14.47832	8.68073	1117.72675
11.32903	6.34275	74.60794	7.40913	1.00000	8.77719	50.9803	5.25927	57.21574	31.91094	7.11260	6.97467	7.42143	4.09534	7.70501	23.98618	6.10264	1159.07966
76.35484	4.94639	73.00490	7.85003	1.00000	9.48817	10.10649	6.63588	47.79796	23.05416	8.07886	7.62096	8.09624	2.87302	6.28402	23.65273	6.22690	1066.39183
9.32241	7.04077	70.65428	4.06825	1.00000	7.09728	44.31771	5.43190	55.13983	24.84220	6.70643	6.34845	9.49135	1.71875	4.69899	16.32793	6.67273	1179.27007
5.55575	9.54166	58.22510	5.99636	1.00000	9.66409	46.67535	9.30448	75.93579		6.89133	6.52337	6.40071	1.82652	5.59769	23.41269		1127.13608
120.89694	7.50362	82.82138	7.25635	1.00000	7.39698	14.95472	8.49015	58.75710	51.34008	6.69272	8.58298	6.66770	9.65476	7.19955	9.29233	8.31491	1064.65170
-88.3162	9.07543	41.21675	3.92782	1.00000	8.73543	42.24113	8.21266	66.66745	55.92462	8.17387	7.98303	6.16922	4.75331	5.06467	27.79677	8.51981	1061.48820
10.18527	6.87475	71.13031	1.53001	1.00000	5.79922	47.98372	6.54801	48.46569	37.00360	6.85137	6.09469	7.11764	1.75999	2.06306	16.42205	9.63390	1123.41638
-119.01677	4.20952	61.67129	7.96428	1.00000	9.24266	36.06523	6.56275	31.03596	41.52346	6.94104	6.32589	6.70494	2.52873	7.64341	13.33280	6.93321	1198.97840
-120.45794	9.92996	47.76866	8.27114	0.00000	5.45639	34.63915	7.77879	50.60041	54.53466	7.06426	7.52189	7.65208	4.65332	8.52655	36.19079	6.28904	1140.16696
0.93333	5.83425	74.62365	7.02904	1.00000	10.49214	52.68333	6.35826	39.85477	36.58808	7.48282	8.22108	8.50686	6.31173	5.73024	18.81382	9.65784	1194.57090
-86.58208	8.16854	74.46300	4.42814	1.00000	10.29945	13.48082	9.48206	50.96440	39.18460	6.83074	7.07508	7.23359	3.13062	5.15075	4.67503	7.93882	1141.85992
33.34864	10.30641	71.10228	9.14247	0.00000	6.72088	46.75451	7.53151	56.63788	23.10373	6.74117	8.71031	6.85150	9.11960	9.10282	5.29240	6.40537	1197.27836
150.60036	7.28211	72.02045	7.78506	0.00000	8.31477	-34.88422	6.52329	52.11688	60.53393	9.11381	6.34133	7.09346	2.28860	8.98711	14.54721	8.84757	1182.70515
36.73307	9.54780	63.55092	8.64407	0.00000	7.33827	55.38752	10.75175	38.72273	50.95233	7.87881	7.34944	7.06142	4.39650	9.79236	11.65269	4.97705	1076.94524
11.34046	11.53950	69.97798	6.78519	0.00000	9.17251	50.72043	9.90442	43.47512	24.17750	6.82391	6.48058	6.12795	2.81415	9.63675	30.42610	8.39672	1156.51980
33.72798	10.23021	80.01259	7.44580	0.00000	7.39436	53.53395	7.56878	57.57452	41.43630	7.65931	8.57049	6.00320	8.01855	8.37707	6.87524	7.28395	1057.71329
46.04833	7.15172	70.71466	7.88512	1.00000	10.02248	51.40944	6.03395	60.71673	43.57356	6.00216	8.58646	8.39642	8.18808	7.38057	23.00072	4.26127	1130.33063
-95.30106	8.74384	63.23587	6.13086	1.00000	6.61143	32.35126	9.90583	54.53670	43.36975	7.77044	4.50547	7.87475	1.23298	7.28256	5.43816	6.96052	1191.60972
-37.07167	8.79731	84.65979	5.91137	1.00000	8.11496	-10.91111	10.17299	57.56414	48.25738	5.57805	6.76888	8.57907	2.79042	6.62833	6.96757	7.36701	1172.02060
6.26667	9.65748	49.74338	8.25650	0.00000	5.99400	51.21667	8.64059	46.39622	37.44827	7.52055	6.33174	6.32758	1.99259	8.27714	17.22179	5.32859	1139.33730
104.1451	9.69768	70.70902	7.51219	0.00000	5.61469	15.79408	7.06664	41.76741	55.84922	7.62010	7.75563	8.33494	5.74603	7.13806	13.28766	5.60198	1058.73126
-86.11084	10.18720	75.80983	11.07533	0.00000	5.25545	41.75338	9.77353	49.14401	23.82957	6.79921	7.33236	7.63782	4.21975	9.75693	5.20945	8.70402	1131.85263
74.83554	9.08976	58.76809	8.33794	0.00000	7.03531	14.62072	9.33304	48.40614	57.38823	10.09783	8.00380	8.56377	5.83769	8.88080	17.26975	7.62128	1166.59142
-74.07764	5.87614	63.11418	9.93644	0.00000	5.34894	40.72816	5.38108	49.33232	38.60208	7.28594	8.39146	9.47386	6.79914	7.57672	15.17900	8.19644	1127.51592
24.04142	10.10593	60.03926	4.02638	1.00000	7.99684	54.39635	10.75532	55.43736	6.56420	8.79150	6.87827	8.86545	3.38578	6.05168	28.37156	7.59518	1125.91413
3.47717	5.03304	74.66613	7.06708	1.00000	9.81159	36.76639	6.86467	44.44022	59.57106	8.33055	7.47886	8.59827	3.66678	6.67028	9.14403	6.49839	1100.41841
13.32127	6.71888	77.02636	7.88890	0.00000	6.01150	52.59319	5.23817	39.03951	56.21922	6.40136	6.62747	8.68283	3.70658	7.72985	14.14978	7.55764	1185.51947
-83.55521	5.49104	57.69343	5.08095	1.00000	7.10148	41.66394	4.78581	24.05913	43.81606	8.01629	6.33460	7.70600	2.78171	6.95509	12.51704	6.17382	1140.13206
-111.89903	4.73561	57.46844	8.54875	1.00000	9.37598	33.50921	6.62226	52.25438	45.54350	6.64560	8.66882	6.92131	9.29917	6.63206	14.79605	4.59329	1191.00052
3.47717	9.28664	52.90483	7.36965	1.00000	8.61921	36.76639	8.78038	51.05620	38.09658	5.18774	7.97472	6.83515	5.97363	6.77384	15.20943	9.22458	1118.78368
11.412	6.42853	62.73534	7.72746	0.00000	6.80869	45.50369	5.11343	18.86452	44.15430	7.84144	9.27514	7.92820	16.07772	8.03516	14.09956	8.11460	1148.88429
-100.44843	9.23000	71.06779	5.10297	1.00000	7.65606	20.74122	10.28371	49.67782	48.22064	5.51978	7.43713	9.01962	4.09976	6.07458	23.19101	6.73435	1195.93374
117.55417	7.26313	65.03222	8.78232	0.00000	6.28957	34.86472	10.17256	44.29348	47.35299	7.24507	8.15355	7.39925	6.66161	8.78768	6.46792	7.34464	1120.03130
0.47713	8.36660	50.49110	8.22855	0.00000	6.30338	51.39323	7.45877	26.09595	46.82057	7.20153	7.39533	6.80131	3.74298	7.57107	18.97744	5.89712	1067.20266
28.28489	7.39396	68.38914	7.43637	0.00000	6.79267	48.15659	8.34814	71.85239	44.02116	6.60992	8.83684	6.73096	10.53602	7.96940	12.55333	5.24140	1095.47808
71.57118	6.95721	79.43120	6.30863	1.00000	9.74147	32.87533	6.00074	40.50368	37.32588	8.33838	8.26853	8.81974	5.20751	7.18693	25.71841	6.96723	1062.53326
84.87144	11.80629	65.85109	9.43341	0.00000	5.31466	47.46657	7.33160	62.45438	56.85278	6.40625	7.27581	7.40071	4.67474	8.85691	12.17407	5.89954	1185.59219
72.93924	11.60725	64.72240	5.50837	1.00000	5.81707	18.87813	9.63969	58.18748	53.02263	8.70149	7.82003	7.18441	4.31716	7.84679	2.81549	8.30906	1158.79469
101.44167	8.07947	74.46614	8.89096	0.00000	4.42345	0.51667	10.82316	52.14816	32.11723	7.35197	8.23366	5.07236	6.41187	10.51801	20.03772	5.42787	1077.41532
11.34046	8.00572	76.65862	7.90402	1.00000	10.29208	50.72043	4.19117	52.30096	49.93213	6.30275	7.52006	7.67135	4.28941	7.78893	21.60848	5.81677	1096.99743
1.15597	6.81578	71.24499	7.52959	1.00000		51.78967	6.81970	37.14870	46.98753	6.24429	7.39554	7.70185	3.96504	5.52903	17.75273	9.64712	1149.92313
8.55552	7.21827	65.59835	2.76914	1.00000	8.38047	40.72586	7.23866	68.53539	40.90381	8.07689	8.41243	5.43673	7.35939	4.29787	23.75664	7.98047	1184.67004
17.8031	8.77897	67.56974	5.86218	0.00000	8.87365	48.43174	5.70754	44.92092	57.21110	7.64192	5.94079	8.37332	1.88838	9.70036	24.57058	7.93518	1182.86006
-91.58045	9.72345	67.75096	6.47222	1.00000	7.39217	41.6764	9.53126	33.51683	17.90440	6.95072	7.50444	7.08488	3.69689	6.77098	6.07135	8.48841	1140.54149
115.04814	9.81637	76.36734	7.09982	1.00000	7.26133	30.24706	9.02912	42.90285	28.11604	7.67663	8.02929	7.17932	5.26618	7.25975	6.62590	8.87463	1111.70984
130.94098	6.01630	63.86443	8.14199	1.00000	8.37347	33.3213	7.14246	47.16119	55.44157	9.24182	8.59767	7.28768	9.53153	7.28650	21.95070	8.15672	1124.22234
4.82313	6.97412	69.36859	7.98651	1.00000	8.29303	51.24197	9.15687	56.80105	54.30421	7.70368	7.15492	8.04186	3.39552	7.07051	17.34768	7.24649	1178.62909
-5.682	6.22010	62.58002	8.10424	1.00000	9.71343	5.84752	6.16280	60.27552	44.29802	7.11056	7.52760	6.52450	4.24233	7.32412	23.99541	4.37187	1068.89644
-7.95	9.42193	72.04406	6.73502	1.00000	10.54906	53.43333	8.26720	26.27627	54.79767	6.08599	8.46511	9.40583	8.11261	5.65515	10.91415	10.02282	1110.30685
14.66737	6.27395	63.12831	9.67929	0.00000	6.50536	41.55947	7.13057	13.97906	59.44921	8.50700	8.47626	8.05647	8.26945	8.01837	33.63314	9.68510	1061.77738
68.88871	5.27095	64.20622	7.42779	1.00000	8.04870	25.95533	5.82144	56.46955	34.08670	6.74703	9.51892	7.03973	18.85368	5.40079	23.50497	5.26804	1193.75912
-111.78903	7.10968	70.93621	8.60796	1.00000	8.35438	33.35283	7.29972	57.30147	49.18124	6.18844	8.45360	6.62471	7.98874	7.60214	36.27274	8.81194	1113.47188
122.05228		81.85530	10.36771	0.00000	6.33170	37.19723	7.65083	57.43663	56.99675	7.75949	8.06394	9.06336	5.89253	9.09001	7.09675	7.47637	1169.49382
76.03889	5.64338	61.97732	7.50673	0.00000	7.02666	18.18158	7.87089	54.30770	42.04772	8.42910	6.89293	6.46614	2.53003	10.22372	2.59978	10.70184	1166.87513
34.33825	9.58421	73.08152	5.66195	1.00000	8.96656	53.59782	9.95468	33.25143	27.38623	6.87722	9.10686	8.41407	13.28674	5.71373	12.33659	8.37874	1120.26402
-3.05	6.57462	63.79935	6.05437	1.00000	9.47295	53.81667	6.78207	67.48135	48.61529	6.16132	6.63673	7.93993	2.59586	5.27816	22.76026	5.71878	1128.90227
39.8302	9.95287	62.84782	7.89551	1.00000	6.70265	64.5635	10.58644	62.88951	40.94467	7.72059	9.85413	7.56200	26.83831	7.86353	14.80295	7.99204	1120.32680
-78.87836	7.80988	66.15244	7.43295	0.00000	7.59576	35.05266	8.19494	46.91894	54.30826	8.09428	6.81873	10.20044	2.55073	7.73936	25.58451	5.74926	1051.42801
153.10236	9.30467	75.01370	6.70463	1.00000	9.10283	-27.50578	9.16284	37.87541	38.70906	6.67300	8.94297	7.39737	10.99180	5.76547	24.96344	9.52435	1142.69122
7.20769	10.31803	75.65692	10.81454	0.00000	5.99537	50.80019	11.35907	49.87239	45.48848	9.03705	8.06306	7.55121	5.27206	11.40812	13.74820	6.62091	1067.17157
118.9707	4.94704	58.44294	7.01014	1.00000	8.37967	-3.5403	5.56662	28.67721	56.68370	6.43116	6.15629	6.28913	2.87003	7.85163	42.14885	5.89942	1057.72169
153.10236	8.11865	55.47463	8.27888	0.00000	6.50172	-27.50578	9.87689	27.64261	27.74803	7.08453	7.30582	9.39719	3.33093	8.92000	7.06365	5.18751	1131.92142
48.41667	4.05571	61.74786	8.75371	0.00000	3.88681	-17.83333	5.16724	46.19197	64.10630	8.94299	6.48227	8.16037	2.38602	8.10096	9.44684	8.70585	1112.24094
46.04833	5.73016	78.03649	4.03576	1.00000	7.01229	51.40944	6.18131	39.76799	20.50369	8.02088	6.62514	8.35454	3.00204	4.57525	6.61747	6.08785	1074.24018
140.72287	8.92570	83.86477	6.04880	1.00000	9.11253	53.14657	8.44969	57.53471	24.90386	5.99185	9.64250	7.19621	21.89459	5.76852	21.11377	9.16179	1118.23854
111.50861	8.74973	67.29214	6.35052	1.00000	9.56992	32.54278	8.11359	59.56207	50.96173	7.41897	7.78829	6.22574	3.81684	6.45793	17.29036	9.72124	1084.15769
-2.16	6.70695	72.11408	7.00599	0.00000	7.81753	34.31	7.35544	51.21195	52.18415	9.08228	6.05106	7.29803	3.25941	7.53749	4.16228	5.17686	1173.83527
10.03988	6.36221	72.09826	4.66529	1.00000	9.31908	53.6052	7.20432	40.99768	49.99142	8.03703	8.51431	7.02380	8.09551	6.05819	23.87937	7.12022	1108.07047
120.33063	7.66265	68.52248	4.93870	1.00000	7.87587	37.65181	9.62426	39.35021	23.34236	7.56961	8.11624	5.37244	4.90830	6.51616	18.44916	6.56468	1191.77253
124.95278	4.80596	76.70748	6.56677	0.00000	6.46187	6.33444	7.85011	48.24220	21.38184	7.93129	8.85262	7.18193	11.03608	7.38062	13.29700	4.68253	1142.98050
117.4831	5.29816	72.23886	9.73436	0.00000	3.90052	27.34089	5.12265		34.28351	7.90012	8.27456	6.98601	5.59117	8.00663	20.71098	8.09261	1084.01533
-75.23266	5.85441	74.62814	6.52524	0.00000	8.13712	43.1009	6.84156	43.96209	39.30534	5.34066	6.47070	7.48907	2.03188	5.19916	0.60593	5.61498	1077.13796
4.69889	6.06413	71.65992	4.48814	1.00000	11.11052	50.56149	7.26535	41.69636	31.65467	7.51175	7.61313	8.46840	3.54587	4.15677	14.09090	8.16831	1082.39297
21.32778	8.87902	67.89038	8.89684	0.00000	5.69306	42	10.18706	31.53896	40.31970	8.48035	6.82562	5.88712	3.62554	10.20432	14.98834	5.80133	1188.00356
-2.58736	4.74495	73.95943	8.73678	1.00000	9.17696	56.56317	5.69448	62.47983	34.56175	9.01265	6.78794	6.66572	2.15045	7.98960	33.13599	6.48610	1186.28801
11.412	5.14407	65.85158	9.31517	0.00000	4.10025	45.50369	7.75595	39.10967	56.77274	8.96820	9.53754	7.51609	18.56144	7.20040	-8.59417	3.23300	1154.81946
-74.73584	9.90036	60.41305	5.58220	1.00000	9.26970	5.20856	10.03697	38.05856	53.55740	6.90124	7.39393	6.41944	3.26410	5.97424	2.43556	8.56177	1166.16129
115.04814	10.32375	60.29548	4.59343	1.00000	8.44157	30.24706	11.52018	50.79281	38.92211	7.26239	7.21549	7.91664	3.34078	6.22401	-0.73834	7.48690	1146.48959
1.15597	6.46570	80.37308	7.50504	0.00000	7.91089	51.78967	8.24287	38.79779	46.08543	5.13477	7.04998	7.74708	2.51531	9.68137	2.80604	10.57242	1106.70556
0.75	7.79072	72.10268	5.41722	1.00000	7.34096	52.41667	8.03697	37.60922	49.97874	8.10111	7.02783	8.70711	4.17887	6.40741	14.12160	7.79767	1146.98870
2.1699	8.22513	64.72893	6.58680	0.00000	7.28036	48.98994	4.04138	74.18624		6.18765	6.08629	7.26278	2.10721	9.67212	14.44722	6.82412	1084.26887
31.4976	8.54963	61.15536	9.85441	0.00000	6.89774	26.67319	9.89625	57.80429	28.01748	6.64701	8.72203		9.17721	9.43268	16.15749	7.11071	1105.60131
2.61667	6.28691	59.39505	4.32009	1.00000	7.25434	48.98333	5.96737	61.10044	45.62952	6.78333	8.49152	6.78330	7.50045	5.06707	19.15802	7.20980	1161.54395
70.96699	7.96185	56.88095	6.25505	1.00000	9.16338	30.46907	6.96620	25.48918	23.96362	7.43843	7.38125	8.70471	2.93603	6.06246	17.32714	9.33739	1153.74375
2.95924	10.16112	82.72910	4.73503	1.00000	7.92188	36.76775	9.07524	57.32186	22.37663	9.04521	7.76018	9.31528	5.35828	5.77344	11.93258	8.81816	1097.97840
73.06784	5.54350	60.60190	7.36057	0.00000	7.71490	25.13915	7.11599	76.19530	50.40736	7.26898	8.51962	8.77990	7.42385	8.53086	24.32735	10.03669	1199.79806
120.82747	5.74737	75.89538	7.41076	1.00000	9.32456	37.30553	6.20718	44.18042	37.56160	8.70511	7.55014	8.69227	3.93044	8.18092	30.92127	4.92395	1194.66177
-83.55521	10.33712	69.50074	6.71473	1.00000	5.92318	41.66394	9.33963	37.87847	64.67727	7.92817	8.61602	8.75620	8.01653	7.96937	19.43327	8.29196	1073.74611
11.37703	6.82945	78.05914	7.42990	1.00000	9.88026	48.06919	5.71391	41.45076	40.52592	8.35503	7.89477	7.27895	5.41910	6.36286	7.68816	7.27611	1136.00353
76.0586	5.80223	76.34907	6.86422	1.00000	9.25714	16.06213	6.59746	49.13367	44.38486	6.66556	6.36648	7.17994	2.48516	7.36450	21.15887	4.90421	1066.23301
14.72443	8.53911	63.70875	9.06830	1.00000	8.85272	36.92574	8.60919	62.50351	35.02265	6.68458	7.93122	7.32085	5.05809	7.41111	29.59788	9.71711	1191.08752
102.05461	6.11229	61.14692	6.04418	1.00000	9.33308	6.25947	7.19843	60.08258	40.08940	6.50381	7.97884	9.51003	4.47197	4.87236	26.38515	6.55875	1130.74106
31.33078	8.53159	70.81020	8.34523	0.00000	6.46999	47.56494	4.03827	44.68945	70.28463	7.93769	6.84494	7.49115	3.94910	9.28248	14.75919	6.42588	1101.79496
106.88324	6.30542	67.31361	6.64930	1.00000	9.17424	47.90771	6.32244	47.37907	42.50481	6.99303	6.87407	7.49905	2.44936	5.49325	4.41395	5.98294	1125.24108
91.61356	10.63877	67.25637	7.12532	1.00000	5.29062	26.44931	9.72394	27.69650	45.31112	7.02758	7.22750	7.17851	3.85125	8.44498	11.08315	7.93653	1137.24343
6.10237	8.44371	65.24308	9.34298	0.00000	5.73240	46.18396	8.66464	65.71682	48.42618	6.78415	6.94317	6.99879	3.08949	9.13268	10.82747	5.76753	1195.95665
4.91667	9.30695	71.78951	7.63193	0.00000	5.80344	45.73333	6.23506	40.08532	77.49648	7.67574	6.61817	7.83670	2.19827	6.95177	24.05380	4.33953	1155.31051
-96.39774	8.34784	64.50671	12.24971	0.00000	6.01861	30.16688	11.59546	48.25059	46.07533	7.69428	7.45973	7.37042	2.81190	10.71876	27.14698		1167.71899
15.07041	4.45138	75.87205	4.39615	1.00000	6.10901	37.49223	7.26509	45.98492	46.29530	8.59632	9.00133	7.84689	11.78581	4.49602	11.35331	5.83384	1106.10565
35.90057	8.56618	59.45150	8.35469	1.00000	7.59047	56.85836	8.43047	56.54671	61.55409	8.63898	6.46654	7.63379	2.21372	7.80226	4.90030	9.09501	1079.50308
22.53083	8.70610	83.99846	6.15399	1.00000	9.43649	44.22639	9.84617	79.73930	48.73859	8.13093	8.33904	5.97663	7.05576	5.74031	10.51002	7.71914	1076.25022
103.81667	7.95922	60.04070	6.08666	1.00000	9.73316	1.6	7.92675	58.21912	49.46120	7.50363	6.77780	7.52858	2.74178	5.58337	19.62328	10.07037	1055.08811
35.34722	8.15017	71.48588	8.15021	0.00000	6.77875	-23.85972	8.71356	49.85803	28.33372	8.64858	7.59644	8.57476	4.10422	10.19044	17.47561	9.75083	1109.08691
10.30215	7.60642	69.73522	7.59179	1.00000	10.89974	53.94313	6.24395	62.91452	63.89380	6.95672	7.81595	7.03170	4.57557	4.94865	11.91100	5.69650	1093.24499
