longitude	latitude	H2CO	PM10	TEMP	O3	PM2.5	CFCs	Pb	C2H3NO5	CH4	CO	NOx	NH3	warning	PAHs	SO2	PRES
77.70636	28.98002	45.62849	7.03992	20.47337	5.60990	6.31555	61.47885	28.47900	0.05805	10.85429	10.33156	4.33228	9.17795	1.00000	5.53767	5.36249	1084.27872
-0.45877	46.32313	43.55739	5.57701	11.54947	6.40484	7.87124	57.80133	38.77699	0.05287	8.57890	4.96320	8.76507	5.61830	0.00000	7.13947	6.58002	1127.03909
44.7662	40.49748	45.12912	6.54811	7.45065	4.81106	6.71816	45.50850	65.69827	0.05168	10.67213	6.83487	8.16273	6.89608	0.00000	5.76064	8.17197	1151.10002
-7.35	53.53333	56.30290	6.23182	22.94889	5.60645	9.14073	27.14168	32.59830	0.04782	11.64566	8.31598	3.05837	7.11784	1.00000	9.05380	3.48897	1077.97801
35.96944	56.03361	29.66458	6.62555	19.74509	7.01209	8.31482	48.60288	49.38811	0.06240	7.85739	9.12186	6.28079	7.30135	1.00000	7.51298	6.43275	1077.24189
10.18527	47.98372	33.05981	6.39599	33.82491	5.52262	6.11384	26.19824	65.34643	0.05125	11.28791	9.15993	3.50869	8.58872	1.00000	6.67104	3.86090	1111.18493
42.7125	11.15583	45.91294	5.49618	4.94596	8.38573	7.99107	56.20827	38.97149	0.04233	5.38171	5.36427	9.78520	7.81527	0.00000	6.52105	7.27234	1154.93030
-119.27337	50.26729	42.14474	4.82411	14.11735	5.71858	8.58586	50.20377	30.34077	0.02919	7.35829	6.86811	7.86432	6.62342	1.00000	7.23671	5.65202	1071.85250
145.06667	-37.88333	44.41952	8.11567	13.61575	8.99348	8.07441	52.71396	27.22049	0.10018	8.75360	5.91944	9.97362	8.24956	0.00000	7.74151	6.53047	1138.46007
120.5875	16.455	76.48792	7.93028	14.65282	6.57666	9.13097	56.12614	60.08676	0.08976	10.24167	7.05177	9.10103	7.95607	0.00000	7.01818	7.62494	1107.75551
9.15214	49.97704	38.24874	5.90264	0.77695	4.74052	5.74785	40.26855	56.89378	0.05019	11.31421	10.56467	3.63099	8.92198	1.00000	5.34741	4.87823	1105.62651
-74.28459	40.5576	61.08797	5.14964	12.22751	6.51771	5.66183	14.33702	64.16040	0.03803	6.85447	8.06400	7.24838	7.25286	1.00000	8.49581	6.94412	1173.52022
74.12286	30.76468	52.43220	6.87467	0.33310	6.95696	6.98683	31.41122	52.71782	0.05843	7.95228	4.97855	9.41081	7.83938	0.00000	6.42073	6.38806	1186.53104
-103.42897	20.28527	48.89377	6.17772	0.41838	7.09061	7.72412	51.53178	44.64366	0.04524	5.57210	5.52121	8.22015	7.30428	0.00000	9.34250	8.56566	1153.02868
24.75	55.25	28.72954	7.55465	30.41206	6.67915	8.06858	53.24781	53.66981	0.06258	8.28379	10.70178	6.66239	6.51160	1.00000	8.58297	7.04480	1091.88455
-84.67837	34.06635	54.81404	5.90844	21.91773	5.79204	7.55612	50.91575	62.61302	0.05041	9.98184	8.48300	4.71765	8.16813	1.00000	8.84886	5.12642	1129.48302
3.20639	50.74497	58.46304	5.94083	27.23032	8.47347	6.18531	57.32602	31.74829	0.04709	8.72284	5.60289	9.68020	8.81529	0.00000	8.05008	5.82242	1140.92230
120.33063	37.65181	59.15874	5.97156	12.04924	5.57719	7.59614	26.64381	49.96784	0.04802	9.09792	9.00433	6.14548	6.38999	1.00000	8.72684	5.81590	1093.76780
29.00974	-24.19436	50.59031	6.63119	27.44092	6.78091	6.52186	60.79229	48.58389	0.04172	6.04459	5.63597	7.89982	7.14512	0.00000	7.19988	8.77792	1189.99738
9.15214	49.97704	39.37797	5.19026	24.52202	4.32716	6.99658	49.26082	19.05220	0.04375	8.82867	6.24578	7.38475	7.66655	0.00000	7.36892	5.58912	1092.82412
-156.47432	20.88953	40.15538	3.81976	-5.81841	3.32227	7.39151	43.59885	60.53681	0.03394	10.88649	9.51909	4.46214	6.72331	1.00000	7.37208	4.28868	1100.59970
73.66633	25.92493	63.94999	5.82229	21.39225	5.27113	8.51718	62.54022	36.11705	0.03925	5.04327	6.61546	8.69501	5.87871	0.00000	7.33189	8.15529	1133.67825
2.12213	48.8222	48.74119	6.17586	27.72279	5.88672	8.32223	32.78321	41.85371	0.06679	9.05558	8.12996	6.32035	7.65577	1.00000	5.46657	5.59285	1086.93048
-3.05814	53.00974	42.61299	6.98093	27.92180	6.11632	8.98581	18.03111	32.80185	0.05610	9.47775	7.13218	7.99981	7.87910	0.00000	5.26976	6.92757	1103.51035
15.16554	-4.5833	42.84759	6.89955	19.71467	6.61753	9.48706	59.69299	50.00034	0.06258	8.90446	9.49299	5.72341	6.20878	1.00000	7.66260	6.86133	1156.91985
-81.79819	41.48199	57.39812	7.38642	8.88299	9.74440	7.35238	56.64206	54.09745	0.08840	8.12233	4.20685	9.39775	8.80349	0.00000	8.29991	7.24753	1182.06982
3.64633	6.8485	73.30106	10.30500	41.79476	6.45445	7.17003	41.93491	46.04006	0.70730	5.10907	5.30134	6.72399	6.38409	1.00000	7.36465	8.86505	1179.60400
-96.39774	30.16688	66.85916	6.18016	8.38933	5.91047	6.98503	66.05921	38.10570	0.05699	8.24443	8.72480	7.06460	6.68697	1.00000	5.97292	5.44639	1104.68119
9.47629	53.59337	64.79695	5.21957	21.16957	6.29944	5.37354		50.94869	0.02722	6.18481	7.33442	9.39337	8.09194	0.00000	6.68745	6.21412	1059.59432
73.85535	18.51957	38.03712	4.47835	21.84998	7.00628	6.98461	48.57211	6.25537	0.03155	5.94365	5.89695	4.49594	7.44127	1.00000	9.55931	5.26490	1108.98186
-82.07842	26.91756	47.38902	8.90821	11.69790	7.21307	6.49778	44.17007	58.64712	0.21363	6.40672	6.94587	5.85721	6.76426	1.00000	7.39458	7.23471	1086.73117
-71.05977	42.35843	45.99451	9.55633	15.87397	6.58939	5.91493	41.43267	50.61528	0.36643	7.15278	7.31851	7.37734	6.56092	1.00000	7.84974	7.04616	1091.54392
100.04427	13.8196	72.34455	7.08355	26.05681	6.51851	4.97586	34.09596	64.42437	0.06088	7.04722	5.54237	9.90700	8.74901	0.00000	7.05432	9.93984	1071.45127
-82.46148	28.15112	57.47909	5.75881	8.84177	5.57453	8.33809	38.97047	56.82782	0.04334	5.50836	6.00361	8.35013	7.61317	1.00000	6.28607	8.96682	1094.24204
-89.10944	13.70167	60.67792	5.48555	9.92450	7.08958	7.46854	69.15001	53.45813	0.03952	6.20443	6.17506	9.80705	7.29763	0.00000	6.84131	7.21347	1125.09761
8.61839	49.68369	56.65613	4.63652	-2.20388	4.79565	6.59448	52.82861	41.42374	0.04367	9.62606	8.15274	5.42187	8.34674	1.00000	7.87063	4.81593	1065.86950
150.99292	-33.75881	60.14519	6.57200	14.68467	5.71122	7.46152	12.59812	75.22792	0.05302	8.02830	6.88037	10.73747	7.44302	0.00000	8.88987	9.12911	1184.46604
-1.32471	51.40148	42.66100	9.61113	6.79201	4.74435	7.06626	42.39170	43.25712	0.35343	4.59250	6.15698	7.00206	7.40456	1.00000	7.07350	8.40902	1158.08951
12.38878	43.1122	56.10204	6.68121	19.79200	6.52140	5.40274	18.21007	33.39196	0.04257	10.38901	6.65300	4.58139	8.54625	1.00000	7.95006	3.77022	1180.75948
4.62744	36.06386	56.97174	9.93250	10.09642	7.75350	7.90106	43.75187	47.27825	0.48574	8.37306	4.83529	7.91878	7.06883	1.00000	7.41394	9.37564	1152.33682
34.02537	38.37255	39.61532	7.22968	15.00547	6.11002	7.65358	56.64740	35.81870	0.07701	5.52039	6.25430	4.84327	7.73357	1.00000	6.88822	8.09562	1093.13825
7.00417	52.26083	30.25703	6.07717	19.61945	5.69571	6.11300	62.76423	42.91959	0.04694	8.07771	8.06848	7.85785	8.39399	1.00000	7.23074	5.82107	1113.76399
5.4384	43.2907	45.54827	4.79249	19.60813	7.36178	7.69418	25.27122	49.41028	0.04457	8.67836	5.12552	7.96797	6.61260	0.00000	7.48545	6.19293	1197.73296
38.94324	44.98901	68.93190	10.43980	16.54544	6.34886	6.55747	57.99915	39.64036	0.79891	9.02359	8.51997	8.05100	7.53863	1.00000	9.16089	7.46160	1170.77424
-75.64963	40.24537	48.59919	5.77413	12.56041	4.78428	7.84860	37.94181	35.05487	0.04333	10.54381	9.36565	4.99152	8.53429	1.00000	5.91766	4.94928	1097.90033
-82.00919	23.04419	56.69090	5.58752	16.39825	4.19626	8.57225	7.50868	50.39490	0.05960	5.04111	6.99907	8.36216	7.64691	0.00000	7.74522	8.07467	1054.84198
-94.74049	32.5007	65.96121	4.99402	19.23726	7.22305	8.28481	55.31113	49.16627	0.05327	3.52975	4.92511	8.08885	7.28447	0.00000	5.86863	7.26679	1055.07461
-74.15987	40.82232	53.28702	6.17652	22.21147	8.52037	9.74233	10.55472	50.16817	0.04109	7.49812	5.91562	4.15344	4.99287	1.00000	6.71634	7.53875	1058.22178
16.91667	-21.98333	40.49729	6.17740	17.72893	7.54280	8.45517	14.71483	54.34718	0.05874	9.36445	7.43524	3.51858	7.19244	1.00000	7.83276	4.90649	1064.96097
-87.65644	41.80753	41.28884	8.25411	13.07266	6.25615	7.23430	22.56949	66.70349	0.12727	10.64460	5.99705	9.46708	8.61107	0.00000	8.15242	9.33422	1126.75106
-117.70755	33.52253	53.92148	7.01883	27.63720	6.15579	8.92538	46.11064	34.25018	0.08091	10.13506	7.89908	9.28013	7.69922	0.00000	7.76007	6.21243	1153.41961
78.25795	9.82564	46.67661	8.08708	1.58371	5.35848	6.32607	52.07088	57.67014	0.11591	11.79314	7.51125	9.08474	8.38785	0.00000	6.60542	8.96205	1055.07559
117.63083	35.50056	39.56519	7.75008	27.21861	6.74964	6.59121	37.06253	47.19715	0.09962	9.63740	6.40751	9.88701	6.35450	0.00000	6.56444	7.35148	1058.07586
76.11996	11.12018	48.57482	6.03129	22.43717	5.22343	6.29368	43.38733	49.46708	0.04788	8.76496	9.15179	7.14988	7.38413	1.00000	7.99512	5.83348	1181.82571
136.84186	34.4833	52.12173	7.65961	18.87258	7.91874	7.86271	61.14300	40.68450	0.07117	6.60258	4.27166	6.67316	5.60649	0.00000	7.68528	11.58287	1133.44783
-0.18333	38.96667	87.71747	5.94979	3.59401	6.97319	7.79121	55.21866	24.13941	0.04610	6.18396	5.02431	5.11239	8.44670	1.00000	6.65453	8.04937	1106.14258
-81.77285	28.54944	57.32139	12.99095	12.57603	8.13538	7.51056	45.16144	48.76321	9.73492	7.36808	4.26996	9.24255	7.95085	1.00000		10.86986	1117.71243
120.57224	15.72892	44.25231	6.12026	14.82387	6.74584	9.60573	24.99464	44.78473	0.06427	9.24986	8.13259	4.63323	5.30833	1.00000	7.53552	5.58257	1126.58207
27.25	42.7	40.77116	7.42884	5.42833	8.09547	7.57034	55.99850	42.52604	0.07725	6.82567	6.56680	4.77915	8.01560	1.00000	5.92495	6.85373	1087.73714
71.52847	32.57756	34.59482	13.21105	14.95005	4.88974	5.83688	42.73266	45.51969	12.11978	5.70103	4.19678	8.92506	7.11516	1.00000	6.71957	12.18122	1170.53164
59.80222	58.63667	62.71280	9.95593	31.69086	7.91909	7.42797	70.49767	57.44203	0.50453	10.60088	6.61393	8.32204	7.91839	1.00000	6.19486	8.02590	1191.67449
16.91667	-21.98333	45.01316	6.96623	22.51303	5.00625	9.68592	42.69780	26.11971	0.02139	5.75602	5.83454	7.05662	8.52309	0.00000	7.94737	10.41264	1086.06461
24.14662	65.84811	48.60445	3.58689	26.14118	3.40591	9.26212	23.74991	60.32868	0.02412	5.27884	7.20872	7.35132	8.55108	0.00000	6.38318	1.06894	1131.44193
76.11996	11.12018	68.08693	6.18883	30.65991	6.32036	7.10284	34.43701	42.23087	0.04567	6.03753	5.92410	7.42222	7.79871	0.00000	7.94548	9.25513	1110.49525
9.17702	48.78232	62.87000	6.65842	4.50018	5.47124	7.43507	42.75482	52.57960	0.06405	5.48643	5.44361	7.29232	5.87079	0.00000	9.47894	10.36746	1052.30011
130.94098	33.3213	64.47393	6.10574	26.82586	7.32274	7.57099	55.36138	27.81481	0.04070	7.26268	7.10663	5.33490	8.04357	1.00000	7.38711	6.08952	1127.77707
112.19028	30.35028	47.59466	5.86858	28.45340	5.88943	7.05568	37.94734	66.90187	0.05210	8.09793	7.44428	7.54929	8.87145	1.00000	7.29382	5.64400	1170.49714
3.64633	6.8485	51.61236	6.15522	12.34379	5.66265	7.33068	68.30901	50.68490	0.03984	6.48512	6.76680	8.12800	7.62295	0.00000	6.70205	8.45098	1057.42234
-80.08199	35.88264	51.32009		-9.58607	6.25917	9.96027	31.89948	38.79249	0.03980	10.68905	9.56974	8.17732	6.59824	0.00000	8.97495	5.66895	1119.07599
7.02238	52.21099	40.62201	6.16744	25.90523	6.66358	7.44199	42.02738	30.65220	0.06924	8.93832	7.15170	5.69113	7.34225	0.00000	8.85438	5.65678	1105.83078
73.7553	15.5439	39.73090	5.84947	12.77401	4.73907	7.59240	54.10712	41.11357	0.04994	6.31580	7.15558	10.06631	8.88464	0.00000	6.51600	7.78047	1079.78907
86.59611	25.87498	47.26580	1.71658	-6.61569	4.29113	7.21920	34.03815	60.85253	0.03014	8.69154	7.53108	6.93256	6.92748	0.00000	7.66816	3.64246	1109.36532
68.11759	26.9423	48.54926	5.07570	11.87522	8.33565	8.49476	53.65938	58.50635	0.03269	9.61895	5.81636	4.39346	6.40942	1.00000	6.78182	6.23959	1159.24336
75.92694	14.46693	47.74480	9.12752	24.48561	7.76048	7.71184	60.37720	51.91015	0.24297	6.24122	6.86838	5.78208	7.07406	1.00000	7.02261	8.72133	1132.19812
30.79165	-27.76952	64.80363	6.25587	26.35021	3.78854	6.59254	15.95902	46.08658	0.04662	5.48803	6.52779	3.59355	4.64695	1.00000	7.38743	7.96791	1168.51218
24.75	55.25	76.02003	7.84627	9.25731	7.34023	6.48439	68.51619	41.81809	0.09401	9.71211	8.30646	5.02937	8.11501	1.00000	6.74039	5.96239	1140.45083
-97.90308	31.12406	40.59264	8.27895	13.24870	8.18940	9.14799	59.82098	46.42789	0.11267	7.47287	7.48770	7.65057	6.55951	1.00000	6.59419	7.05294	1108.79478
-118.25508	34.14251	55.60089	6.79896	6.01929	6.82778	8.86999	59.96576	27.77103	0.05681	6.35919	6.24706	4.93352	5.88656	1.00000	6.74183	6.94881	1090.63672
-103.5687	20.22816	52.38413	7.11075	30.79288	2.97359	7.52482	43.02768	40.17535	0.06875	3.58371	5.62311	3.64499	7.07380	1.00000	7.01184	9.80051	1075.21254
11.412	45.50369	55.60540	6.74331	10.90146	6.69059	7.31334	40.02881	46.48336	0.04762	7.45274	5.44946	10.21038	6.95793	0.00000	7.01766	5.11324	1139.45783
2.45012	48.90982	54.72141	10.03087	5.93761	6.95307	8.36749	51.90307	28.71911	0.54594	7.76504	6.01815	6.94992	8.16439	1.00000	6.34737	9.51505	1141.40784
11.32903	50.9803	46.85082	9.56919	26.19680	5.82534	7.51812	40.69688	48.71682	0.35723	7.23481	5.59394	7.22352	7.91870	1.00000	7.94332	9.39289	1105.34158
102.56365	13.65805	49.62267	6.05017	33.82697	4.89869	7.90445	63.15766	38.95421	0.06120	8.72557	9.48272	7.71099	6.71464	1.00000	7.72641	6.81648	1111.64314
42.54536	-0.35817	54.66045	6.34466	42.32830	2.82976	8.12574	37.68794	54.42811	0.03629	4.89187	5.81792	8.38489	8.49128	0.00000	7.87039	10.29096	1050.42437
150.99292	-33.75881	36.09165	8.43991	17.41267	6.88908	6.43476	41.84755	32.67810	0.14165	6.83374	4.93537	6.56446	7.47104	1.00000	6.65973	9.87431	1175.83986
33.9162	51.67822	55.22326	8.93349	5.50011	4.49898	7.48753	59.53960	29.02197	0.19247	5.51343	4.44251	4.99892	8.80768	1.00000	7.06595	10.24087	1143.87023
106.85417	-6.48167	58.89313	9.27842	17.40314	5.29297	8.09558	40.69179	19.21726	0.26866	4.03881	5.65788	6.87237	7.73362	1.00000	7.92023	9.18120	1189.10841
-84.62081	42.7392	79.26990	5.86493	27.26355	8.21493	5.41832	72.05073	60.32248	0.04486	7.74499	5.41423	4.70541	6.68740	1.00000	6.09988	6.72663	1161.21894
16.4	48.25	54.19925	5.19868	12.38516	7.64351	6.68341	15.72267	15.10702	0.04534	8.01683	4.48172	7.86885	5.25947	0.00000	6.58834	6.81562	1079.01595
12.84052	45.78071	50.72032	5.80309	8.09824	6.85775	7.37878	38.11766	64.01780	0.05943	4.92353	5.18335	8.49589	5.24195	0.00000	7.61332	8.40983	1173.84270
76.11996	11.12018	33.18956	6.08073	20.71468	7.32364	5.99767	48.26625	36.77596	0.04380	3.31585	3.80941	5.99184	8.41982	0.00000	8.09297	9.43963	1092.77672
-73.58248	45.40008	42.11796	3.26982	19.08318	4.98165	7.31183	53.52336	56.84122	0.04862	10.71510	7.84779	6.88827	8.18091	0.00000	7.46231	5.61601	1114.53347
-86.58208	13.48082	50.18471	8.88121	17.12456	9.19542	6.99029	52.54528	34.29888	0.20543	6.66527	6.55903	7.79995	7.79195	1.00000	6.90986	8.17975	1185.33430
6.51352	51.19139	60.15024	4.86526	33.91782	6.80535	7.61728	59.85764	35.42057	0.04675	5.71207	7.17466	9.84459	6.17188	0.00000	7.80743	5.98451	1121.74412
2.18247	41.41204	49.10930	8.06592	8.99660	7.79374	7.87832	56.18166	49.44213	0.10257	7.39969	9.23862	7.46046	9.43230	1.00000	7.72869	8.14222	1136.41939
117.63083	35.50056	67.58875	6.98308	10.93505	3.43725	8.51195	43.22364	23.27948	0.05786	9.17549	7.59709	7.78864	8.46359	1.00000	7.63766	6.82486	1062.32994
-89.66123	21.28306	44.24680	5.70962	28.19222	5.45212	7.04750	55.61226	41.88772	0.04757	8.52718	8.19179	7.06609	8.11725	1.00000	5.94830	4.98496	1160.53709
-9.24671	38.72706	47.03518	5.62672	9.20088	5.15014	6.47537	52.74914	57.24846	0.00221	9.95727	8.79037	5.23062	6.79330	1.00000	6.82306	4.55375	1196.54247
-76.51552	39.32011	44.56575	5.85420	19.13932	5.88213	6.90142	47.93125	46.14640	0.05509	6.71690	6.77304	9.06039	6.83022	0.00000	7.49385	8.79006	1137.11464
-4.22398	57.47908	42.65007	4.76779	13.41374	5.03354	7.23462	37.92703	53.49221	0.03471	9.45873	8.72475	5.19686	7.65845	1.00000	7.01486	5.15858	1107.07818
16.4	48.25	47.54621	7.03489	24.73543	8.14567	7.42863	43.21142	50.56432	0.04539	7.78632	4.84634	9.07455	7.81991	0.00000	6.32340	7.07233	1082.42061
-35.03333	-8.28333	64.35633	5.49228	6.05707	4.99530	8.12267	51.09605	44.56622	0.03663	6.32142	6.10691	8.81114	8.65316	0.00000	6.94287	3.13303	1082.03976
115.8614	-31.95224	66.18939	7.72224	10.45720	6.10733	7.89854	53.23982	72.13569	0.10111	9.36208	9.84908	6.72126	6.60836	1.00000	6.18118	6.96939	1079.52824
-77.43532	20.14298	30.10969	4.78883	13.58643	5.15180	7.24099	32.26930	71.68771	0.03269	9.41098	7.99893	7.52847	6.92804	0.00000	7.02308	5.22866	1156.49947
117.63083	35.50056	70.02660	5.76806	4.73631	6.12047	8.32537	52.69778	43.96041	0.03780	6.15928	6.63177	8.98289	6.20233	0.00000	7.00365	8.35627	1127.13545
-1.98956	5.30383	60.82718	8.03213	3.08797	6.78490	6.57573	62.35844	46.66769	0.09919	3.37147	5.87452	5.61761	7.31010	1.00000	6.99568	8.08037	1161.46456
-70.20749	8.62261	51.31679	6.40749	13.85654	6.38330	6.81432	56.45827	46.96473	0.04596	10.42774	7.00021	9.30518	7.45355	0.00000	6.11630	6.82989	1052.95934
-88.70464	34.25807	57.29287	5.26665	-8.82433	7.00485	5.95331	41.52416	48.39978	0.03885	5.08491	5.84496	9.04843	7.25823	0.00000	7.56459	7.43894	1104.27902
74.3092	33.37526	64.19185	6.56365	30.36898	6.87668	8.53455	56.17027	70.03962	0.03568	7.89282	6.75379	10.36261	6.44254	0.00000	6.32882	8.50921	1124.13834
16.91667	-21.98333	62.85015	6.54124	-2.70685	7.20411	7.80610	60.60857	46.94836	0.04319	7.56674	3.67773	10.28409	7.89570	0.00000	7.70254	6.31408	1052.28769
123.50266	41.94175	50.02794	7.26921	22.82125	3.91226	6.89239	33.29574	55.15578	0.07001	5.54701	6.66236	4.50615	9.28318	1.00000	7.49363	7.46030	1128.02059
43.91385	54.03876	33.26788	6.04463	10.32400	6.37045	6.82081	46.71924	64.04202	0.03751	6.00149	5.82160	8.32732	7.67250	0.00000	5.81079	8.26290	1157.62481
9.20427	48.49144	32.29656	4.93888	27.92675	4.33383	6.19682	41.32734	25.62360	0.03608	8.90977	9.05945	7.73070	4.85594	0.00000	9.27853	3.62515	1181.93591
77.0202	43.41949	44.45056	5.13368	21.23490	7.07174	7.03752	47.99995	12.30744	0.02737	5.79438	6.21801	8.57134	8.15691	0.00000	6.15556	7.60276	1058.58677
113.69785	-7.73379	52.95558	6.27155	12.93689	5.30591	7.05930	41.71029	26.91058	0.05052	10.88056	9.38358	4.24974	8.70332	1.00000	7.74508	4.69855	1192.98689
0.47713	51.39323	50.79787	5.78650	8.02318	4.10474	8.06337	42.74123	61.39047	0.05690	4.03027	6.39075	3.64894	7.65997	1.00000	9.03844	6.82968	1143.64519
44.53333	-22.9	43.47344	4.81084	23.13395	5.36830	7.29174	49.61684	61.67969	0.04148	5.07195	7.91650	6.88743	8.31360	0.00000	6.71791	6.61323	1057.47820
2.44892	48.98693	55.98371	4.48264	2.91481	6.10624	7.78180	48.90560	72.26987	0.03893	7.11735	8.95735	6.26901	9.04551	1.00000	8.02558	6.10246	1188.88837
91.84128	22.83957	42.92886	5.96555	14.21870	6.84562	7.18942	31.93601	55.77761	0.04244	7.79327	6.86592	10.33645	7.44087	0.00000	9.41907	8.12351	1161.35000
0.75	52.41667	51.87527	5.19461	17.05492	6.94411	6.82136	79.04066	76.26300	0.04275	4.05954	5.64135	6.70802	8.32107	0.00000	6.49027	7.34633	1177.91757
77.24779	10.58806	59.00306	10.79992	13.00351	5.44827	7.98049	59.91845	24.85389	1.11726	7.28832	6.59292	7.19280	7.89720	1.00000	10.01253	7.96041	1100.38550
38.12408	53.77166	66.20197	7.97649	36.79583	6.86677	7.98311	41.77879	57.06218	0.10616	11.08313	9.81310	3.44279		1.00000	7.13834	6.10031	1127.54780
113.82465	23.29549	41.39691	8.74394	16.74961	5.25181	7.98949	35.67957	29.17762	0.16028	5.84044	4.56903	5.46225	6.92892	1.00000	7.93310	9.57816	1053.59627
145.06667	-37.88333	50.41336	9.62401	18.59729	5.34649	5.87828	53.99903	49.85716	0.37106	7.60274	6.18869	6.25769	7.68152	1.00000	8.15308	9.50527	1145.82573
8.61839	49.68369	53.71373	6.23919	18.87311	6.31917	7.49756	26.87473	62.98086	0.03912	7.83630	7.73069	7.66539	6.56772	1.00000	8.45282	6.90085	1176.67023
-98.15529	26.18924	38.51314	7.80706	24.74356	8.81824	5.54753	38.69345	49.58794	0.09997	6.16113	4.80241	11.43803	8.66653	0.00000	7.74918	4.44360	1178.66307
-71.8023	42.58342	44.85078	7.20207	29.71771	5.15155	7.53447	45.66143	58.66647	0.07980	6.54666	5.45160	9.39393	7.53206	0.00000	7.15835	10.50827	1158.04279
-63.90389	-8.76194	54.76977	4.89498	19.46458	6.80740	6.46792	59.08166	42.38484	0.05420	6.76969	5.34120	7.63242	7.60515	1.00000	7.00290	5.12478	1141.84238
15.87735	4.94273	60.85971	6.01816	21.59418	7.61997	7.72673	66.67472	31.79072	0.06377	9.14057	5.57079	3.87669	6.90019	1.00000	6.57942	7.37118	1193.97738
89.20083	55.54028	53.28452	8.37683	16.46194	4.94864	8.86608	59.63960	65.68512	0.13302	6.46461	6.68822	5.59048	8.64992	1.00000	5.99518	8.98025	1165.76455
6.83042	6.15038	61.85985	6.59395	13.58876	7.08798	7.87846	57.16632	56.76468	0.05231	9.45417	8.27157	4.27077	7.67303	1.00000	7.34586	5.35251	1137.77482
-52.51028	-28.81833	63.53923	5.34004	22.50421	6.93419	6.74795	40.32300	26.02900	0.03067	5.81352	4.43125	8.67621	9.03265	0.00000	7.41605	4.53670	1070.70784
127.08472	36.20389	67.04061	10.56274	23.17293	6.90337	7.98019	51.24992	67.49207	0.90667	10.00183	6.12794	7.34962	6.80132	1.00000	7.48723	9.44038	1083.54416
-0.29825	51.39148	54.01065	6.37356	16.89519	5.76200	6.74739	54.40692	55.97683	0.03111	5.83945	6.27771	7.97483	9.00184	0.00000	7.48428	8.96520	1184.26756
13.10984	51.30001	45.22245	5.92000	-1.17123	7.88183	6.42594	33.70687	39.57208	0.02917	7.98816	7.21368	8.98583	6.76801	0.00000	6.32017	7.92677	1078.13801
13.58357	-1.63333	56.70428	9.25639	14.79367	4.41835	7.00333	45.22553	52.79430	0.26598	6.10561	7.05981	7.30471	8.13756	1.00000	6.53244	7.94510	1062.65579
38.01667	-5.41667	42.02817	7.33197	4.96911	6.93544	8.46037		52.05269	0.07936	9.38014	9.41743	5.08817	7.81570	1.00000	8.09870	6.59748	1060.64297
75.37991	25.75728	73.77485	8.33010	7.05858	7.52053	6.11787	28.40948	44.88098	0.11951	8.75743	6.31684	5.97554	6.92651	1.00000	9.37475	8.02604	1166.01148
117.65694	36.19278	68.06411	5.19775	18.61751	8.43398	7.70584	16.07390	57.85500	0.03170	5.89434	5.11786	4.66937	7.20542	1.00000	6.93250	6.74635	1176.20315
-15.6	13.56667	51.50418	5.66805	23.07567	5.88420	7.36615	49.16102	55.04873	0.04036	7.39305	7.56538	8.19499	7.17204	1.00000	6.84665	5.58425	1108.26241
117.4831	27.34089	39.68742	5.23371	6.88418	6.32786	8.40541	29.06491	45.80462	0.04663	6.24201	6.84326	9.10151	8.28060	0.00000	6.88726	7.44775	1161.95512
106.88324	47.90771	49.94596	9.58897	28.61883	5.60871	5.86735	53.14529	17.76283	0.37075	5.84143	5.48441	6.66610	7.28271	1.00000	6.74822	9.59506	1117.62637
-87.65644	41.80753	41.28884	8.25411	13.07266	6.25615	7.23430	22.56949	66.70349	0.12727	10.64460	5.99705	9.46708	8.61107	0.00000	8.15242	9.33422	1126.75106
