latitude	H2CO	C2H3NO5	longitude	PRES	CH4	PM10	PM2.5	CO	TEMP	NOx	PAHs	CFCs	warning	O3	SO2	NH3	Pb
15.46063	62.68878	1.37638	99.89166	1089.31069	9.67640	10.38384	9.40823	8.28841	17.70793	4.85469	9.73853	51.86174	0.00000	7.04338	5.30293	6.26120	67.56976
40.93121	22.78664	0.45572	-73.89875	1132.65642	8.45017	9.18503	9.51490	9.94469	22.03752	6.99725	8.25939	55.24391	0.00000	7.70525	4.69154	7.18282	56.84143
46.1351	32.74389	0.10253	-60.1831	1152.96411	7.14153	6.49873	8.09578	5.10439	1.92935	5.91625	8.55885	49.79167	1.00000	6.84017	8.29538	6.59600	48.15484
51.955	56.43737	0.26913	5.22778	1077.71084	9.82087	8.58301	7.30505	7.17293	6.70069	5.35039	10.30914	53.73149	0.00000	8.33020	4.77562	4.64789	53.29284
51.21667	53.52345	0.06136	6.26667	1141.77412	8.91765	5.95000	6.95507	8.71825	5.07856	5.23758	9.09952	54.49918	1.00000	8.12944	7.74025	8.18824	41.92729
51.78967	68.21061	0.09913	1.15597	1164.59745	8.04659	7.10040	8.01667	6.31377	11.67163	5.27544	9.50050	52.33796	1.00000	9.05505	10.02388	6.55705	42.30804
41.63976	58.53504	0.09256	2.35739	1108.32806	5.90535	6.51798	7.67785	5.24979	16.15516	7.17292	7.17565	56.01025	1.00000	7.95925	9.36937	7.54604	48.88335
3.3285	69.52887	9.83032	99.1625	1175.75051	4.64715	12.40730	6.54021	5.96416	-0.52875	8.19781	9.78466	75.85285	1.00000	8.36606	11.11526	6.17994	54.02634
-31.4488	76.77150	0.09631	-60.93173	1095.20323	7.16920	7.15288	7.75790	5.60787	21.20165	6.80675	6.88314	56.02538	0.00000	9.45892	7.66314	7.53867	46.45522
43.61058	56.30236	0.07750	1.33467	1108.47890	6.27879	7.18160	8.03964	6.52995	13.67554	6.48463	6.82579	57.02611	1.00000	7.46059	9.06178	6.68082	67.65490
14.93333	56.08407	0.03623	-91.11667	1197.67082	8.88269	3.57396	8.04076	6.92508	20.38291	6.33681	6.77215	46.80065	1.00000	7.14943	8.84025	6.58498	56.90447
16.0567	64.89795	0.29757	103.65309	1192.92912	6.04743	8.64325	7.41059	6.82756	19.07377	5.43314	5.60169	50.17971	1.00000	8.95057	9.63841	5.64467	55.99294
52.2	43.06716	0.20973	8.63333	1131.16258	8.00715	8.30651	7.05632	9.55058	22.87917	7.07192	6.35721	73.56565	0.00000	7.78994	5.83533	7.73376	41.99246
37.08819	22.70745	0.59501	-8.2503	1054.52471	6.41279	9.56009	7.25711	5.91180	22.06452	7.36845	8.95162	41.50139	1.00000	7.88824	9.89872	6.99770	54.46335
45.51667	71.99846	1.41559	4.86667	1095.38875	9.08442	10.43769	8.99456	5.25075	-2.43634	6.17603	10.04649	69.05564	1.00000	8.95313	9.49960	6.04762	56.67972
3.7278	64.61575	0.57487	98.6738	1100.78726	8.93830	9.38302	8.56390	8.11117	9.84335	7.22137	6.01323	43.70429	0.00000	8.54097	6.57010	10.08030	51.72952
-31.4488	48.32956	0.19959	-60.93173	1198.60663	6.50179	8.23291	9.61232	8.51462	9.76660	4.68944	6.52441	50.59631	0.00000	7.25258	4.98156	8.99082	42.99868
26.91756	73.59867	0.06622	-82.07842	1136.59291	8.05755	6.35228	7.06864	8.01387	5.18336	2.51677	3.52757	58.34945	0.00000	7.76743	7.23187	10.57609	44.66090
51.84819	50.91643	2.85374	1.26738	1119.26336	5.50890	11.16259	7.90918	5.51810	27.90314	8.32992	10.34637	43.36695	0.00000	8.71969	9.13932	3.77027	60.88642
52.26083	74.50878	0.07158	7.00417	1169.38243	8.50305	6.36432	8.20252	10.33562	17.59965	5.45074	6.06554	64.20157	0.00000	8.98306	5.95922	7.15173	46.88161
45.75279	43.56841	0.59934	130.57211	1071.24558	7.41676	9.54441	7.61536	6.13015	29.55020	5.20754	8.23165	74.83198	1.00000	8.06834	8.84720	6.17330	68.06127
27.76056	62.13634	0.17327	-15.58602	1059.09208	8.16308	7.64681	7.81881	7.59527	25.10622	4.70031	3.05225	59.25933	0.00000	7.40458	7.45833	10.00540	74.33185
9.58126	42.43032	0.08198	8.2926	1067.88030	6.99726	6.98657	7.40352	6.92955	25.44574	5.68738	8.57158	61.85418	1.00000	7.02645	7.19695	8.12255	74.46330
10.66668	36.08369	0.03641	-61.51889	1085.94833	6.85918	6.35804	6.85028	5.46191	6.91378	6.31666	6.92939	72.40938	1.00000	8.15616	7.61248	8.00051	55.75974
45.78071	43.03364	0.18298	12.84052	1189.37163	8.28743	8.03998	8.48854	8.98714	-3.15597	4.65495	8.06228	50.94670	1.00000	8.99282	7.56725	7.34602	59.76238
45.49428	44.07138	0.37425	-122.86705	1174.91652	5.83359	9.00797	7.22853	8.78012	18.02649	7.54648	4.42463	43.15923	0.00000	9.27225	9.50812	10.57821	31.73658
-28.24	47.30904	0.12353	-48.67028	1158.86366	6.20721	7.06304	8.99685	4.33301	33.66999	6.26770	5.50896	50.21426	1.00000	8.65085	9.29716	6.69583	64.94800
49.28669	64.38715	0.34530	1.00288	1174.64428	7.18827	8.73025	6.24139	3.42148	20.52130	7.89437	11.73443	50.56171	1.00000	6.51562	12.25418	4.09846	56.94797
18.20854	36.47187	0.34140	-71.10077	1190.85461	8.34703	8.81229	10.33714	3.81954	12.48395	6.47271	9.03302	74.44628	1.00000	8.51286	7.68193	5.28551	53.59823
-22.53722	71.78397	0.05434	-42.98194	1158.64781	6.37093	5.50895	7.67198	6.46398	32.74733	7.34194	7.15023	73.32566	1.00000	5.97362	7.87430	6.72406	59.86571
20.88953	64.93197	0.06696	-156.47432	1068.72706	7.42818	4.99501	7.00834	6.04639	2.58263	7.14537	8.07591	59.92926	1.00000	8.28624	9.32429	8.13817	61.75606
9.3337	55.50534	0.04694	122.8637	1176.78168	6.97700	6.50487	7.98303	7.46869	13.81363	5.01396	4.64708	54.05462	1.00000	9.05076	9.55502	4.54636	55.66561
46.32374	76.14412	0.11828	-120.00865	1076.45211	7.14360	7.46112	7.05635	8.43465	12.72299	7.49037	4.87623	36.98250	0.00000	7.60254	6.39364	9.27271	58.28011
61.78491	51.92696	0.73052	34.34691	1180.24793	7.05788	9.76996	7.60164	8.60735	20.47032	8.68738	5.29091	50.38378	0.00000	6.78193	7.38516	8.99548	50.98598
33.76446	58.43829	0.40782	-117.79394	1128.73769	6.14998	9.04670	8.37683	7.94229	20.11142	4.75452	5.20277	57.97601	0.00000	6.43775	6.92631	10.58325	55.10008
19.04222	40.57690	1.37589	-98.11889	1056.49528	6.00929	10.41900	7.95964	6.12184	27.26499	5.80843	11.50478	34.33492	1.00000	7.02556	10.91048	5.01888	49.84146
50.64336	77.25287	2.32249	7.2278	1134.34223	8.86028	10.94631	8.39854	7.60727	23.56156	7.16770	7.64622	40.80986	1.00000	8.16347	9.01751	6.84022	50.22018
43.61058	45.40159	0.15199	1.33467	1117.34211	7.91002	7.93851	7.50986	12.12662	16.31811	9.37556	6.11357	67.69659	0.00000	6.66638	9.60235	8.99587	78.52707
-1.9487	57.24997	0.13187	30.4347	1094.02572	5.40480	6.86240	7.62334	5.46727	16.85592	5.91538	5.13300	50.22788	1.00000	7.53426	8.64950	6.01559	56.71473
38.40917	54.18366	0.14805	112.73333	1188.91756	8.16632	7.73713	6.39631	8.61903	24.03420	4.12799	7.39857	56.09800	1.00000	7.48455	8.48177	7.38531	38.45374
42.8334	54.88903	0.21392	-80.38297	1083.83922	5.79157	8.29345	8.45850	6.26274	15.68247	5.32906	5.49074	51.47606	1.00000	6.97462	9.20361	6.08752	51.86722
37.08819	41.48732	0.20048	-8.2503	1140.20277	9.11698	8.04406	8.25082	5.63112	-1.82978	5.98013	6.22177	68.43967	1.00000	7.78208	8.92967	7.15025	57.52599
14.93333	55.83933	1.05105	-91.11667	1102.70474	7.30006	10.11944	6.97402	9.95600	13.00751	7.55274	7.54912	69.44572	0.00000	6.85046	6.14407	7.43530	42.73730
-11.94306	58.19416	0.65143	-76.70944	1172.91493	8.76659	9.61486	7.41214	9.27893	18.25166	7.29801	6.89975	65.61111	0.00000	9.73620	5.38845	7.56296	69.59433
42.16808	70.06166	0.87985	-88.42814	1100.31821	8.92704	9.96441	9.49280	8.63512	13.60224	5.75536	7.15534	46.23697	0.00000	8.36411	5.49428	9.16857	38.72744
42.7392	25.29885	0.20026	-84.62081	1082.22666	7.55888	8.09613	7.83401	8.97679	19.60854	5.74734	4.65208	77.86114	0.00000	8.76894	6.32457	7.66515	33.36461
-11.48472	67.43630	0.10796	-37.93278	1079.01455	8.59627	7.08217	7.65206	6.71529	17.84246	6.33446	6.67185	52.12408	1.00000	8.31192	9.70814	6.50650	65.05975
40.11583	53.99041	0.81382	67.84222	1160.63515	8.40635	9.82886	9.98751	7.73819	9.66600	5.15621	6.95561	53.82818	0.00000	6.52806	4.51736	9.76367	58.92546
53.30972	54.94981	0.33808	83.62389	1158.50465	6.73665	8.76941	8.32168	10.40776	5.28785	6.30171	6.32325	41.35492	0.00000	7.00324	7.91687	7.70391	54.07831
5.20856	31.08112	0.08159	-74.73584	1072.24002	7.90721	6.36083	8.54433	5.07016	7.43566	6.26724	6.94193	47.90347	1.00000	9.48867	9.29783	8.04492	72.10039
49.68369	48.47153	0.96348	8.61839	1128.23252	7.38996	9.98521	6.69456	9.76261	26.07661	6.26244	7.78846	53.28397	0.00000	7.30926	6.17017	8.57005	37.60027
7.65649	44.79892	0.12638	4.92235	1174.74223	5.55801	7.52425	9.06820	7.36038	-3.11086	5.83856	7.10559	55.52684	1.00000	8.64664	6.43768	7.13048	39.54510
22.88783	23.07429	1.81184	84.13864	1111.02016	8.45603	10.66953	7.33878	8.96670	22.33679	4.49796	8.37110	89.51667	0.00000	9.41892	5.84264	6.89262	41.46686
45.75279	52.85202	0.07630	130.57211	1068.52314	6.34733	5.41068	8.21460	5.89160	9.66975	6.95695	8.04474	54.13284	1.00000	7.33097	8.68114	8.40909	19.33619
34.61667	65.00683	0.60223	135.6	1193.98000	7.89139	9.51632	8.70977	10.27220	-5.16546	6.86737	8.47077	46.38254	0.00000	7.98558	7.75377	8.52684	41.58520
-3.5403	35.29906	0.08794	118.9707	1074.54779	7.81170	6.57123	6.89405	9.15814	18.03598	5.21484	7.28660	59.60662	1.00000	7.29602	7.36994	7.42325	50.42027
41.80753	48.93827	0.18789	-87.65644	1149.59705	9.50231	7.76352	7.38248	9.07637	11.12727	5.33225	5.02078	51.21236	0.00000	6.84424	6.61623	8.46243	56.90016
51.21187	39.49727	0.08259	4.25633	1141.79947	5.64138	7.42060	10.63888	8.02401	19.09276	7.30630	3.83227	24.91652	1.00000	8.92547	8.35355	11.00795	43.10432
10.12268	64.17130	0.76141	77.54372	1151.02456	6.85414	9.79112	8.36028	9.78630	19.22077	7.74979	9.35917	38.94858	0.00000	5.63878	6.32126	4.43846	48.36725
37.16911	24.35440	0.05235	10.03478	1171.63496	8.53603	1.56643	6.90979	6.13065	8.78224	6.91731	7.57358	77.48722	1.00000	7.44603	8.46031	8.04690	53.39998
33.4425	51.73780	0.12421	129.96972	1157.88796	9.62365	7.43760	6.41626	9.20289	0.43877	6.46840	3.68873	72.75083	0.00000	9.32041	8.84679	9.35895	60.60817
46.75451	49.68061	0.21819	33.34864	1070.67110	8.42107	8.47228	6.51367	8.99148	20.48374	6.59844	8.39355	62.78176	0.00000	9.92560	6.39538	6.51029	51.97173
33.72255	64.75628	0.70796	-116.37697	1129.09271	9.00977	9.69143	7.92498	5.64014	11.79222	7.43745	9.40214	70.58513	1.00000	8.20071	9.45095	6.36086	48.75163
53.93361	29.83881	0.09735	37.92792	1175.33378	8.37339	7.25007	7.19787	5.63600	8.64630	6.47317	6.98977	65.46780	1.00000	6.49354	8.86895	7.49020	46.98263
45.75279	32.90335	0.38803	130.57211	1063.37724	6.51368	9.05498	7.04803	7.91728	22.21037	5.40103	8.38744	49.82089	1.00000	6.85699	9.23503	7.35609	53.46981
50.23805	59.95840	0.68406	8.86704	1102.63972	8.81408	9.58933	5.79927	9.26069	10.11140	6.83150	9.20203	46.36989	0.00000	8.11864	6.12291	5.81019	50.74483
45.0408	57.95798	0.12761	-93.263	1122.00723	5.63563	6.83687	7.83317	7.05066	14.42338	6.81829	6.95088	35.24223	1.00000	5.45763	8.73231	6.13703	36.52236
21.53889	30.40915	0.41200	71.57737	1123.63794	6.95637	9.18014	7.08459	10.48680	19.73026	7.07861	8.60368	44.04466	0.00000	7.37874	4.81746	6.99960	49.82895
-11.48472	70.89842	2.39001	-37.93278	1111.74327	8.57186	10.97850	6.12987	7.73782	30.02883	8.08999	6.37032	78.92296	1.00000	8.24503	4.70257	8.09398	57.22748
29.53885	61.84586	1.69791	-95.44744	1082.30613	8.63023	10.63052	7.21491	8.80687	20.56812	8.85844	6.97590	60.80707	0.00000	6.61344	6.85628	9.78015	51.14230
41.1053	43.29545	1.20754	-7.32097	1089.28643	7.22159	10.27445	7.94660	8.65906	6.09573	5.07626	8.90965	55.79750	0.00000	7.04425	5.49543	6.81009	46.22462
-29.2975	32.41597	0.38576	-51.50361	1191.13646	8.01349	9.03169	7.72254	10.16824	14.77861	8.83995	6.15626	53.68741	0.00000	10.40207	7.98423	8.20621	61.90566
42.22718	57.49951	23.30108	14.39024	1062.81434	7.91200	13.27450	8.27108	7.24789	-1.34045		7.58155	31.89782	0.00000	8.18662	6.42024	11.33623	52.63312
33.41012	62.04372	0.12112	-91.06177	1084.18908	9.37558	7.14928	8.04536	7.11075	25.24616	6.85781	7.22407	56.29281	1.00000	5.80616	9.86640	6.28644	50.54924
51.78967	50.75265	0.06544	1.15597	1139.60645	7.20805	5.62497	8.28920	5.96849	-2.05507	7.24323	9.35964	53.90876	1.00000	7.16987	6.93532	6.63028	60.55606
37.16911	38.90733	0.33331	10.03478	1071.51190	6.78697	8.91876	7.87200	11.62508	8.52751	8.55816	6.98160	48.05530	0.00000	5.52208	8.81474	8.67516	33.24198
36.61033	63.67965	0.12209	-88.31476	1194.89445	6.19729	7.87025	7.83541	4.85202	22.18887	8.81600	13.67777	32.31370	1.00000	7.41697	11.28639	5.01125	61.68724
36.21544	55.33773	0.13011	65.93249	1075.53467	7.45165	7.45753	7.12573	5.94781	12.63847	4.95981	10.00131	40.54905	1.00000	8.96722	8.86377	5.96865	47.12765
-6.91806	65.13768	0.19284	106.92667	1065.22201	7.45321	8.17783	7.16573	7.31586	21.13728	5.89979	10.96259	45.50552	0.00000	7.58082	5.37872	4.29636	55.85443
48.90472	45.71919	0.04144	2.2469	1088.52876	8.02094	4.56135	6.26874	6.52750	3.84682	6.38563	5.42643	47.28122	1.00000	7.18277	9.17138	4.98322	64.69505
32.57756	57.75651	0.24586	71.52847	1076.93999	9.98593	8.54417	8.84950	6.85220	21.39449	6.06864	7.94465	56.20031	0.00000	7.12179	8.90987	8.48045	58.67913
37.19723	53.59490	0.14236	122.05228	1118.40042	8.17959	7.59639	7.45777	6.26244	0.93252	5.12666	8.65766	46.21231	1.00000	8.53869	8.37522	5.59388	54.91710
32.65246	47.14286	0.04380	51.67462	1140.05822	7.97161	4.58828	6.91539	8.70163	14.19197	8.01120	8.51903	76.62338	1.00000	7.33960	9.28302	6.16205	46.34952
-4.06667	35.01046	0.26617	37.73333	1128.69660	8.16806	8.70182	8.84185	6.17908	21.04391	5.57773	8.21212	59.62133	1.00000	7.88367	6.22572	6.53558	35.65589
7.50251	47.40458	0.17528	5.06258	1165.77233	8.10011	7.88500	8.06232	10.36383	5.49698	6.59493	6.97298	54.60727	0.00000	8.25224	8.86715	10.57533	64.99474
10.20898	73.94714	0.31032	123.758	1133.08288	7.48623	8.75519	8.00137	6.02660	3.11334	6.28088	9.77677	51.05270	1.00000	6.24394	10.14429	6.27837	44.29761
52.41667	55.58392	0.12867	0.75	1092.09904	8.72403	7.49373	7.71336	8.51092	15.59822	5.75817	6.06411	70.66342	0.00000	7.13051	7.45938	11.23296	46.84794
46.32374	47.27333	0.46837	-120.00865	1136.16394	7.98033	9.19441	7.32716	6.49250	1.28605	6.99208	9.06570	32.62632	1.00000	7.40758	9.21803	6.56207	41.00493
40.60538	63.98483	0.05636	-73.75513	1094.12565	6.38573	5.75592	7.23318	5.24542	25.67654	5.60839	5.57348	50.72803	1.00000	6.94428	8.47503	7.05791	42.27112
34.14251	29.33975	0.23711	-118.25508	1116.91009	6.65244	8.59336	8.55264	5.28698	0.69791	5.43513	7.00447	75.19111	1.00000	7.70352	9.14553	8.98921	33.39403
55.82885	54.31589	0.39953	-4.21376	1133.75747	7.92720	9.04262	5.64348	4.21072	6.32760	7.05880	8.16153	51.82137	1.00000	6.62626	8.98815	5.44758	70.47427
45.53929	29.19571	3.52576	-122.38731	1124.30002	7.10788	11.37423	7.26010	6.25222	-1.40902	6.87280	8.52456	62.89761	1.00000	6.03542	9.73597	6.22757	45.02751
47.38093	41.25862	0.62597	-122.23484	1118.24053	6.89322	9.50325	6.58266	7.66445	31.52477	5.95163	10.78720	58.70191	0.00000	6.55075	4.68610	5.58558	52.44881
47.98372	62.54591	0.68033	10.18527	1099.97978	5.98371	9.74793	6.47735	9.23492	24.81373	5.57312	8.01998	54.39751	0.00000	7.12645	6.23106	7.03071	39.53214
42.7	58.26498	0.26738	27.25	1116.66396	9.23310	8.37056	6.61236	7.94527	26.42304	5.92824	8.48737	37.87996	1.00000	9.50723	9.05673	6.95706	35.07210
11.93381	34.74631	0.04794	79.82979	1184.68156	7.91677	3.29975	8.99763	5.92717	25.88012	6.54197	7.36726	32.26498	1.00000	7.55692	8.40523	8.04105	46.75415
43.41949	69.94485	0.32597	77.0202	1112.58703	6.91785	8.82889	7.06572	7.18784	21.83438	5.27944	10.84586	54.79455	0.00000	6.66845	4.91553	4.05650	48.69965
42.22718	49.72524	0.08135	14.39024	1060.57877	7.26808	6.66064	7.74999	8.11329	18.07601	3.82814	4.69613	76.59640	1.00000	8.26037	4.95675	8.01084	59.23032
45.99194	58.32730	0.20586	29.41824	1183.63856	7.48341	8.27373	5.71169	6.85353	2.21366	4.86134	10.52902	44.63298	0.00000	6.32299	4.94801	5.19875	56.07825
37.35813	49.99268	0.05337	-6.03731	1091.20840	6.60891	3.80709	6.94050	7.36165	11.56092	7.89847	6.58517	44.96307	1.00000	8.26670	9.58350	4.61482	35.24173
10.10649	40.26008	0.04791	76.35484	1164.81134	7.74979	3.56387	8.38006	6.46070	30.12515	7.50269	7.66387	60.00800	1.00000	8.96737	10.38143	6.81978	40.53369
55.63711	69.35894	0.37467	37.38115	1130.30992	9.41166	8.97168	8.54768	4.06578	10.01402	6.84545	9.97391	42.72169	1.00000	8.26179	8.69223	4.46396	46.56769
52.2	56.48168	0.93825	8.63333	1087.12454	7.38603	10.02750	6.44701	8.35384	11.16586	5.07434	8.25845	62.14814	1.00000	7.91065	7.86568	6.34108	67.99068
26.9423	58.35643	1.79104	68.11759	1186.02820	5.81963	10.68376	7.27728	5.60126	12.93893	7.81962	11.43331	53.98656	1.00000	8.64683	11.83731	5.56686	41.71900
18.65297	78.02157	0.16762	-72.09391	1073.43331	7.80585	7.81808	8.65136	10.50364	1.36036	8.52224	8.10447	66.78945	0.00000	9.24789	8.33237	7.50249	56.91118
41.75338	56.60009	1.97720	-86.11084	1078.30620	9.24628	10.77496	7.22959	3.76615	13.92756	8.70663	10.66251	67.45396	1.00000	7.40396	10.89836	4.61883	56.56836
41.20485	62.87485	0.12901	-8.33147	1181.08046	9.34366	7.18304	8.27090	9.78741	11.60602	7.88159	7.94025	49.65635	1.00000	8.60971	10.89686	3.98369	47.93444
3.31332	47.55361	0.08064	117.59152	1198.41133	7.79270	6.93134	8.10778	6.73629	32.32383	5.90205	5.94857	62.65770	1.00000	8.65340	9.10764	5.91660	76.98617
48.8222	36.32778	0.11007	2.12213	1182.43577	6.16510	7.56383	7.80862	7.13272	9.62897	5.98355	5.45132	55.98866	1.00000	8.70557	9.61604	4.87556	59.74338
-4.16694	52.98915	2.24362	-40.7475	1100.00161	10.03186	10.90004	8.46325	8.52877	29.47111	5.80862	8.48367	48.12638	0.00000	8.61141	3.92510	8.61436	65.04343
33.95015	41.77691	0.22007	-118.03917	1167.40132	8.07346	8.21964	8.03293	9.56631	7.03447	5.50224	6.62614	63.22897	0.00000	8.21538	5.99612	8.51485	34.57309
36.82167	39.79475	0.45103	128.63083	1156.37275	6.77736	9.22680	7.91822	7.68687	11.81268	5.70318	10.33870	46.48618	0.00000	6.43141	4.90824	4.88872	56.69292
-7.76667	57.59885	0.30851	35.7	1106.42142	7.24716	8.66483	5.32598	9.75324	27.09633	8.37990	8.79877	55.07727	0.00000	9.14290	6.55100	5.50307	45.61009
39.57582	52.52052	0.28345	-105.11221	1104.74322	6.70168	8.59498	7.02713	7.42876	26.06275	7.12011	6.55488	54.81298	1.00000	7.73893	10.05822	4.92748	52.26079
19.04222	38.71250	0.09334	-98.11889	1138.91884	8.77780	4.95712	8.21451	7.62092	20.08250	6.93510	7.09331	55.50239	1.00000	8.31512	8.52724	6.10280	35.00908
45.44694	73.77329	0.14699	8.62118	1190.85700	9.46274	7.62095	7.13136	8.79469	8.64550	8.13727	5.56509	42.66615	0.00000	7.26389	7.85754	10.21229	68.78661
36.91023	60.30260	0.17952	-121.75689	1106.83275	6.48431	8.08123	8.17880	9.84753	26.10538	4.52574	7.88840	40.79834	1.00000	8.85205	8.54164	9.11175	65.48454
-44.39672	62.21916	0.21576	171.25364	1097.96623	7.14536	8.20673	9.41919	6.06333	3.78697	6.90204	8.84456	58.90765	1.00000	7.80310	10.08907	7.25737	52.24486
40.94065	32.69090	0.06915	-73.99681	1162.12601	7.66911	6.45902	8.12647	4.85460	4.22877	5.72565	5.53219	53.04482	1.00000	6.40826	7.44807	7.64195	33.46880
13.70727	58.83078	1.01934	9.15013	1052.41988	9.87811	10.08998	7.10601	11.67526	-4.08122	6.98623	6.91764	62.27298	0.00000	8.18408	8.97008	10.12573	54.47473
46.32313	35.86845	0.16606	-0.45877	1193.91401	7.62182	8.08129	8.28837	7.07444	32.88343	5.30478	6.14393	67.37479	1.00000	8.21859	8.47924	6.64642	43.68543
4.92675	45.15427	0.73258	6.26764	1124.09881	5.45600	9.68299	9.54439	8.94615	-1.29470	5.30287	8.84940	28.25222	0.00000	8.37163	6.41865	7.78228	45.05006
14.93333	55.33831	0.20593	-91.11667	1066.11865	8.01517	8.20058		7.18222	30.16020	5.13673	5.78518	47.54610	1.00000	8.07702	10.37330	5.91502	45.11997
13.70727	58.11903	0.13734	9.15013	1116.36018	8.73727	7.68090	7.78603	5.81392	11.33610	6.26567	8.20379	48.62827	1.00000	8.07737	9.60545	9.35048	52.03289
33.78333	67.65544	1.28387	114.51667	1174.17840	7.99633	10.35003	8.34254	6.30610	20.30351	4.62252	10.27562	59.22785	1.00000	6.73314	10.63790	5.34060	59.22231
41.80753	21.66886	2.40274	-87.65644	1136.18695		10.97450	6.86421	9.45026	11.38044	6.69538	9.47008	55.73231	0.00000	7.27050	5.46361	7.62781	72.39358
52.31333	56.66473	0.12849	6.92917	1094.10617	7.69039	7.27584	9.45999	4.91688	-1.32922	6.23790	5.61443	55.87622	1.00000	7.30913	9.74085	6.48759	61.19648
46.18396	45.42712	2.22481	6.10237	1097.35858	7.33418	10.91186	7.53635	9.35742	16.29867	6.33203	9.43100	45.73452	0.00000	6.89538	5.59783	7.50364	62.80117
-7.51611	35.96146	0.54283	109.05389	1144.85979	6.79364	9.38765	5.97554	6.57760	31.41234	5.84051	5.14595	49.92516		8.33504	9.40802	5.13977	51.40669
43.91452	50.09600	0.12063	-69.96533	1160.41145	8.51460	7.48294	8.22404	9.48987	6.21292	3.36635	7.38148	35.06489	0.00000	7.04136	5.48317	8.70917	49.86637
-22.9	62.63901	0.27049	44.53333	1132.41847	7.67359	8.62754	7.38696	5.71117	0.60017	6.77493	9.27528	64.05356	1.00000	9.53528	8.25914	7.21422	39.89004
40.65995	30.29655	0.46004	-111.99633	1182.85154	9.23607	9.26019	10.23044	9.26299	9.60505	6.61960	7.00344	59.89141	0.00000	9.83597	6.61255	9.33399	72.84843
38.37255	40.92045	0.41916	34.02537	1061.94835	8.43158	9.00840	8.21938	7.40927	20.80044	6.38242	4.54195	49.56348	0.00000	8.41136	8.64314	12.64784	67.20387
10.12268	42.15742	0.11369	77.54372	1095.41059	7.57286	7.17750	7.60792	9.40708	27.44107	3.20804	4.96598	50.67145	0.00000	8.37588	7.72536	9.44401	82.76326
48.21644	50.11027	0.60240	9.02596	1183.58560	8.64299	9.54541	7.41184	7.23672	17.60095	5.50697	11.40530	61.99260	1.00000	6.49716	11.12871	5.67769	63.77106
40.68066	35.23291	0.04893	-73.47429	1109.40237	7.66558	6.10643	7.73562	5.82824	14.48697	6.92533	7.07511	67.21227	1.00000	4.22755	8.78376	7.06540	36.50391
-14.66463	53.50065	0.95689	-52.35558	1148.32892	7.68487	10.02606	8.09302	7.43363	23.79879	6.39441	7.13906	50.55608	1.00000	8.37131	8.90013	6.68644	46.41019
54.90083	40.62618	0.08614	38.07083	1101.22379	9.93596	5.86446	9.37643	7.01886	11.21552	6.67395	10.10491	54.58146	0.00000	8.23911	5.92796	4.19903	41.34929
4.73245	52.40657	0.47816	-74.26419	1088.32343	8.03880	9.19166	9.31895	8.30282	24.61703	5.19377	8.57850	76.02113	0.00000	7.86721	5.53499	5.72183	51.26471
50.74497	62.23211	0.08013	3.20639	1125.74696	6.76862	7.06932	9.15472	4.62458	21.37432	5.86507	7.12193	64.26777	1.00000	7.55428	8.10972	9.25617	41.11234
41.57439	37.68525	15.32427	24.71204	1162.47031	6.79678	12.85304	7.81127	10.46864	33.81468	6.27161	9.28850	36.39147	0.00000	7.74560		7.19234	51.71246
-10.91722	61.09507	0.22336	-37.65	1073.88750	7.88593	8.33917	6.44769	7.33230	23.54104	4.99351	8.13678	80.66629	0.00000	7.53734	10.62699	7.50425	34.37092
55.75556	59.47383	0.14162	60.70278	1096.28818	8.87610	7.40426	9.16719	5.49877	11.19932	5.49340	6.70167	42.31262	1.00000	9.13821	7.34222	8.56821	59.87082
