CH4	CFCs	Pb	PRES	C2H3NO5	PM2.5	warning	PAHs	NH3	longitude	CO	H2CO	PM10	TEMP	SO2	NOx	latitude	O3
8.49305	61.85071	35.63835	1057.02007	2.04333	7.43459	1.00000	6.78617	7.81605	-81.79819	11.02491	65.52676	6.83717	-0.54003	6.82351	6.82398	41.48199	7.98578
6.16846	68.58018	50.40450	1135.42776	3.45831	7.15487	0.00000	5.19559	8.59513	48.87498	7.84826	57.26176	7.37354	26.57213	12.50679	6.40488	38.45598	10.12659
7.78133	52.33715	24.32962	1132.69536	7.40280	7.50847	0.00000	6.23404	7.72077	22.53083	7.62854	44.73851	8.18702	10.60053	9.53570	6.15439	44.22639	8.47537
7.44351	67.28427	56.47343	1140.26764	2.07857	9.59584	0.00000	7.42649	5.75429	-79.62603	10.55347	66.29512	6.29230	20.23162	7.70005	5.28696	8.88988	8.29451
9.07776	49.77733	55.66161	1094.90117	1.26675	9.18986	1.00000	6.74259	7.50212	72.54064	7.75098	54.54727	4.69691	13.55360	6.74569	7.25183	31.82539	10.31724
7.46711	57.38657	61.44804	1097.03710	3.83612	7.33814	1.00000	5.11793	7.93716	9.17702	7.98422	42.68328	7.60131	-1.17127	5.43062	7.99186	48.78232	8.59660
5.73765	49.20508	33.22700	1197.50782	4.46660	8.67339	0.00000	6.82409	8.67451	-1.47217	8.08693	81.91144	7.80420	10.43308	6.74815	4.61162	53.46506	9.45273
8.66169	61.16001	58.86573	1073.90577	3.10827	9.91777	1.00000	8.41831	8.09332	88.18466	9.46844	56.17079	7.52803	23.57790	7.19922	6.50770	22.19303	8.66164
7.83033	65.67470	51.83603	1170.79692	5.45671	9.21384	0.00000	5.02343	7.84162	-73.95097	9.47733	60.39024	7.76535	15.64450	7.79242	5.40357	40.72371	7.02773
8.67606	49.36947	42.48709	1082.72196	4.46669	8.66590	0.00000	5.42354	8.08297	-1.5443	8.52951	66.67442	7.39433	16.90775	9.16317	5.88119	50.75767	6.14904
7.74151	54.27292	44.74201	1083.52944	2.06903	8.05856	0.00000	8.12400	7.12177	37.56667	8.76358	44.13828	6.27332	19.41488	9.23725	6.85008	55.85	6.26347
6.57690	64.76513	42.66586	1184.44733	3.12618	8.20343	1.00000	4.89954	7.11197	-1.29772	5.09276	39.87626	6.81894	17.67106	8.24170	3.92879	50.76306	8.64219
8.22942	33.28579	32.08692	1118.76628	5.30779	9.79875	0.00000	4.62343	8.34925	46.58333	9.16042	26.44108	8.13134	5.87901	8.18584	5.51313	-21.15	7.05830
7.91360	54.64853	67.25468	1168.89371	2.45268		0.00000	6.94389	6.55227	-2.1875	7.76679	34.76586	5.94555	19.60631	10.02373	6.74593	51.26	4.68898
6.41686	36.89084	45.92116	1147.54739	4.59943	9.41231	1.00000	7.36927	7.81691	37.38115	8.76723	30.42905	7.22353	31.46945	3.89790	7.86780	55.63711	9.13217
7.99022	61.71156	45.92955	1079.58436	2.89142	10.50319	1.00000	2.85207	8.40216	110.8405	5.97317	46.15208	6.59051	16.78914	6.24542	6.98094	-6.8048	8.35575
8.90791	52.92933	31.89590	1065.80134	3.91772	9.82308	1.00000	5.27407	8.28168	-81.24441	6.82039	42.60396	7.61332	27.11287	5.03566	8.28705	23.15678	8.15271
7.95966	62.47496	25.04276	1097.34534	1.08600	10.60638	1.00000	6.19613	6.68331	20.89389	9.10930	18.76654	6.40110	5.92790	6.31351	11.18139	42.62833	7.58946
7.23589	55.93521	61.70046	1137.28712	4.00104	7.78327	0.00000	4.83483	8.95535	-82.07842	9.40459	31.49370	7.48637	12.97468	8.22509	5.46207	26.91756	7.28953
	55.77576	52.03264	1089.34030	2.93747	10.75807	0.00000	6.60891	7.43502	-45.94722	10.72601	55.04001	6.85675	-8.83749	8.07197	5.14036	-21.42917	6.29292
9.25494	64.19137	20.01966	1105.34834	10.42552	7.52576	0.00000	4.67854	7.79229	-7.35	8.24031	34.72622	8.74186	10.53181	11.20743	7.25194	53.53333	6.92382
9.35578	65.12750	55.65803	1109.05463	3.51698	10.09793	0.00000	5.92707	8.04051	72.85107	10.64034	51.50212	7.22961	10.08658	8.77488	7.28678	19.30157	7.70783
5.49186	41.37316	49.56666	1167.04611	5.63782	9.09449	1.00000	5.60981	9.03385	-84.50855	5.58460	41.07977	7.80099	29.16405	6.58858	5.92937	39.08367	8.88144
7.71235	51.57789	47.14259	1071.26682	3.51456	10.44007	0.00000	7.13777	6.49993	-79.00453	11.02617	46.50517	7.60137	19.29594	8.29468	5.93917	-2.90055	9.57306
6.42675	62.15784	44.87909	1137.52826	8.58798	9.27795	1.00000	5.12919	8.92445	-48.59278	7.10399	23.45171	8.41298	21.90190	7.00690	10.48938	-23.7975	9.91635
7.66535	71.44123	51.07363	1162.61573	8.68645	7.94593	1.00000	7.97629	6.06459	2.31889	6.99757	35.07221	8.35127	37.18625	5.59220	8.57578	35.21222	8.57930
6.69742	42.90401	38.16947	1158.61394	15.17925	8.91251	0.00000	6.23037	5.71315	117.59152	9.03718	51.34980	9.17228	7.97994	9.62790	5.63931	3.31332	10.64512
8.59117	16.97380	35.93816	1072.16933	9.83662	11.34411	0.00000	4.31554	6.60939	-118.10583	10.67936	59.32466	8.64773	12.81967	7.35545	4.82586	34.09611	8.53280
8.05575	31.20453	54.17642	1148.09000	10.07837	9.05603	1.00000	6.07835	8.46149	68.11759	9.57246	66.36992	8.58866	20.62147	6.62521	9.11713	26.9423	6.34685
9.20543	46.76708	46.05553	1075.53767	3.66937	7.59706	0.00000	7.48053	8.76152	-5.53715	9.32938	40.98559	6.86623	5.57942	10.06623	5.15606	50.11861	3.51091
9.94717	44.05613	57.53754	1122.05678	5.39914	8.18945	0.00000	5.16417	8.41866	27.46153	8.11203	46.01847	7.86710	8.46097	8.21779	6.88570	-21.44236	6.58725
8.05562	45.20946	53.80555	1109.02737	2.63413	8.39181	0.00000	5.72741	6.04563	38.01667	8.05906	51.23434	6.45239	23.10164	8.39559	6.93058	-5.41667	7.26512
6.05439	39.43980	53.31784	1102.09536	2.39064	9.15017	1.00000	4.42077	6.51846	-96.39774	6.71375	69.05638	6.56535	12.05887	7.95236	9.55349	30.16688	7.53262
8.62204	77.36816	46.30103	1157.04048	2.78723	9.50509	1.00000	8.11276	7.64645	101.02083	8.94922	50.58496	7.10967	29.53339	8.19394	5.56723	4.02219	10.29454
8.85164	55.33205	36.94384	1111.78105	6.16780	8.79687	1.00000	2.88641	8.48740	-73.49484	6.77320	64.38116	7.88763	6.50064	6.44860	8.11374	41.14676	6.90715
6.19823	61.94230	46.41158	1113.87044	6.63874	8.30438	0.00000	3.59263	9.41582	8.77155	7.84411	78.57210	8.21446	14.80502	7.66777	7.30633	50.23019	8.25922
6.15004	42.01329	34.55541	1108.40828	2.05569	7.92125	1.00000	3.12156	7.77951	8.86374	6.41736	43.12119	6.13332	15.01872	6.01682	12.33004	44.89784	7.74832
7.85152	45.17208	40.83716	1084.32014	4.04384	8.19256	1.00000	5.58429	6.37767	-1.32471	9.14090	53.81508	7.22855	13.69728	6.67914	8.27456	51.40148	6.95613
8.11146	57.19335	69.55178	1131.98386	4.69133	8.66789	1.00000	5.22900	7.96996	8.91229	5.49009	45.98683	7.73851	16.77602	6.25421	6.80964	49.13645	7.26562
8.01418	52.29836	56.20147	1078.36560	5.48339	9.12848	1.00000	4.98289	6.97803	84.63445	9.06262	77.39738	7.50824	19.61584	7.18711	10.86443	24.81757	8.00420
6.45321	53.31268	48.20077	1105.19940	2.13764	7.57128	0.00000	8.51172	7.95065	-73.47429	9.66842	49.92253	6.45569	20.02625	9.04915	5.85980	40.68066	5.47627
7.55349	66.65810	51.42045	1050.31760	5.68791	8.49716	0.00000	6.26466	5.61135	46.58333	9.96020	29.65856	7.41709	15.71130	10.60870	6.56733	-21.15	10.18043
6.54225	61.14957	36.10913	1154.53156	1.74087	10.45691	1.00000	5.15263	8.34477	2.95924	8.66824	48.37297	5.73103	0.51707	3.46211	6.23566	36.76775	8.03831
8.22720	38.41769	25.21932	1065.38425	4.67541	9.61539	0.00000	6.65981	7.48609	-61.4867	11.57031	39.24804	7.35893	25.05664	9.74643	7.49699	-31.25033	7.26498
7.93113	44.40869	49.21496	1094.99938	5.18664	9.86603	1.00000	3.08365	8.07292	4.08282	7.06664	61.04404	7.40213	27.19102	6.10626	6.71903	36.61954	8.05084
7.22132	50.25229	24.33166	1068.66509	2.28597	8.15218	1.00000	4.18435	7.12406	98.50893	6.47029	37.22914	7.07376	3.33638	6.64599	10.65919	16.68911	9.74364
8.29846	64.39921	60.77987	1094.26415	4.91700	8.53049	1.00000	5.07321	9.07150	-100.88023	7.71825	49.95503	7.56891	17.01631	6.07761	8.92285	20.21322	6.47852
6.31070	49.60628	37.00247	1101.98793	3.40408	11.84087	0.00000	4.45302	7.22984	16.43915	9.65397	45.88445	6.57175	4.40805	8.59334	5.33786	43.50891	5.30977
7.37320	64.56737	57.65353	1183.40202	3.28837	8.20641	0.00000	5.10387	8.55896	102.3278	8.39492	49.83970	6.81783	22.36742	8.42388	6.31788	2.2139	3.84021
8.87725	49.74728	60.07496	1126.52997	1.72568	9.16695	1.00000	8.08475	8.27693	-37.65	9.87519		6.67563	18.01540	4.86532	7.56250	-10.91722	9.49506
7.84336	57.01929	39.50918	1155.53080	4.97460	9.11932	0.00000	5.47322	8.61600	5.03586	8.66622	57.00763	7.89172	-0.81793	9.31386	5.94466	43.83125	5.91528
7.36925	49.95541	28.11776	1072.23651	1.31381	7.26730	0.00000	6.55308	8.54686	17.8031	7.89784	63.85912	5.90997	14.25597	10.09091	6.58028	48.43174	3.36653
7.16087	29.64776	55.54099	1151.81051	3.24465	10.24355	0.00000	6.91983	8.37016	-95.63079	11.64130	20.10273	6.27811	18.78818	8.95971	6.27707	31.76212	9.83170
8.07025	12.27239	31.32922	1172.63290	4.10296	8.69355	1.00000	6.95539	9.09475	117.4831	5.15646	50.81841	6.62542	20.05699	6.66608	7.30564	27.34089	9.74256
7.71501	49.59251	49.96809	1117.48036	1.43399	8.07431	0.00000	5.91218	7.72881	-120.00865	4.04408	37.67207	5.84127	12.02857	8.69656	5.49778	46.32374	10.11127
6.42519	39.25169	55.29199	1081.15379	3.10989	9.01998	1.00000	5.98112	7.36421	103.65309	6.62679	46.78550	7.00868	0.48828	5.45649	7.61163	16.0567	7.53161
7.97887	68.29048	53.94927	1062.45325	36.27816	8.69502	1.00000	5.25405	6.90402	74.83554	8.47258	46.34791	10.10616	12.69237	5.58015	10.99974	14.62072	10.15628
8.10433	70.11857	37.22979	1058.08121	5.69403	4.05287	0.00000	6.99537	7.91909	-4.21376	8.74584	27.45734	7.97320	26.84688	8.41753	6.15221	55.82885	6.09820
6.94496	49.44013	43.49704	1162.97925	3.39558	8.48309	0.00000	4.31011	8.44860	72.54064	7.94300	40.34418	6.20550	31.13404	10.98637	7.36103	31.82539	9.63366
9.10057	44.39527	70.45099	1065.47182	95.70059	7.82098	0.00000	5.09030	6.52348	89.20083	8.36760	46.35228	11.11573	19.59920	9.37285	5.55148	55.54028	4.42463
6.55470	69.49662	24.52379	1086.58806	3.77297	9.73542	1.00000	7.69963	7.18437	6.10237	10.71370	45.08043	6.57298	8.69003	6.50508	8.05142	46.18396	7.72162
6.66670	51.23503	49.58364	1106.42235	6.66911	11.37044	0.00000	6.33432	5.81542	135.31667	10.91882	65.89636	8.00676	-6.35929	8.15537	5.20301	34.25	7.37903
7.41665	60.46710	57.31549	1107.95904	2.74344	9.28426	1.00000	5.44088	8.49149	-42.29444	9.46529	55.13089	6.58523	21.18311	8.53653	10.31233	-4.24444	7.27469
7.33650	43.76354	35.42798	1093.75243	7.49880	8.86682	1.00000	8.14298	5.18123	44.7662	6.17113	41.63721	8.32662	18.54092	5.88920	1.87707	40.49748	9.08752
7.13655	57.04902	53.02263	1124.82068	3.40742	10.49221	0.00000	4.69448	6.95287	-71.29144	10.35696	41.65995	6.93884	11.01425	9.65819	3.64643	41.54566	4.38070
5.71860	60.58930	14.89802	1076.96789	14.50725	10.13703	0.00000	5.08575	5.92642	-88.42814	9.06661	45.47707	9.15198	3.89616	8.00809	6.68460	42.16808	8.27852
7.48498	76.87626	36.79128	1141.43442	1.66884	6.91141	0.00000	5.73125	7.12325	-48.59278	8.44421	52.39098	6.43307	4.66088	11.92505	6.84449	-23.7975	8.75548
7.84137	42.63833	34.42639	1182.97309	2.43880	11.28462	0.00000	6.57869	6.30709	38.28402	7.55169	56.19026	6.54541	7.95160	9.41569	7.66371	34.5624	6.81419
7.87161	54.86745	40.67683	1086.31000	5.46470	9.71035	1.00000	6.26795	7.87082	-78.04471	8.20170	43.35095	7.75077	20.76072	4.19718	5.15721	34.25628	7.64281
10.69726	37.35062	32.03190	1143.93049	5.45765	9.34854	0.00000	5.01197	9.59316	42.85693	11.15594	46.07554	7.67485	12.08572	7.88526	4.38553	39.22493	5.77419
8.64106	51.82615	65.45653	1068.16105	4.32392	9.35256	1.00000	5.35927	8.35534	38.94324	7.15156	63.73597	7.39247	21.15485	5.58664	3.53723	44.98901	7.88813
8.19069	51.14172	48.15835	1086.35814	3.40949	9.42143	0.00000	6.30939	5.58455	117.4831	8.61798	41.58597	6.45872	49.46186	8.16090	5.83876	27.34089	9.29676
9.58811	34.12680	35.23635	1173.32112	3.26802	7.96078	0.00000	6.72863	5.85443	-83.2321	9.18885	57.75621	7.11357	-0.69745	9.15884	6.51277	33.08014	5.42229
7.52465	66.53641	56.36640	1114.16325	3.29876	10.38279	0.00000	7.50713	7.17667	113.69785	11.49622	79.12233	6.70890	11.08920	7.41319	6.50347	-7.73379	7.94936
8.50029	48.21725	91.72763	1135.15396	1.88383	7.76936	1.00000	6.37266	8.14374	-117.79394	9.28596	48.23586	5.99397	21.57893	7.21125	6.80828	33.76446	9.63602
9.12564	26.05359	40.57138	1068.69872	11.37725	9.22062	0.00000	7.20278	7.80714	106.88324	9.93675	58.07793	8.87147	10.81653	7.58995	6.18561	47.90771	9.05805
5.45677	58.56962	52.30033	1163.73504	3.20604	8.67891	0.00000	4.98267	7.89767	-73.95958	9.18658	47.09832	6.56963	13.84844	10.69500	7.27623	40.57788	7.07185
9.35497	34.91319	54.02773	1113.04215	2.55298	10.01558	1.00000	5.44122	6.35002	-5.22126	5.66235	61.21854	5.14748	4.16116	5.52418	6.38516	33.43443	9.83332
8.77292	40.81104	55.08637	1121.64228	7.72105	9.80066	1.00000	9.18507	8.67429	-89.10944	7.58280	47.21250	8.43131	17.89258	3.85994	5.62737	13.70167	10.19540
7.78737	43.94402	36.26868	1127.83393	16.85133	8.91202	1.00000	3.97051	5.86613	-51.87389	7.40469	53.07701	9.30019	20.42218	7.87389	10.64373	-23.44361	7.37361
5.51686	66.89902	41.05309	1166.12008	6.01956	12.90013	0.00000	5.31229	7.09132	106.92667	9.90965	75.40637	8.21534	2.30787	9.28529	4.58278	-6.91806	4.90344
8.67667	34.82276	50.54267	1078.37541	14.75754	9.63246	1.00000	6.12731	10.10870	88.28637	7.71540	30.59605	9.06545	10.48145	4.93514	3.77188	23.07492	8.29899
7.13043	54.82042	60.45284	1177.16204	2.25114	9.31681	0.00000	4.28084	4.47256	144.09638	7.02933	63.90781	6.42384	14.31712	8.76473	6.91916	43.82634	6.66988
9.26822	34.21601	43.52644	1117.11992	9.68327	9.56733	1.00000	5.89890	8.78760	117.81667	8.84319	46.50951	8.61142	13.65171	6.72968	10.46553	36.81667	8.56266
8.09010	48.33587	60.74566	1059.85295	11.51644	8.14534	0.00000	7.18022	6.44323	-3.67029	10.11835	73.88352	8.66271	22.08671	9.70068	4.84523	37.13548	4.28054
7.56750	54.38788	60.11198	1146.75810	4.62117	7.83394	1.00000	4.71069	9.85303	112.23109	7.92926	56.81108	7.47329	16.38360	4.72431	10.46100	-7.57897	7.63193
5.26486	55.70753	56.13141	1054.13014	1.80956	8.82248	1.00000	7.64391	8.17203	10.7	5.45279	46.08634	6.47264	20.43107	6.24579	4.78400	4.96667	9.66050
4.68545	57.51243	26.32908	1139.72779	4.26706	10.78349	1.00000	6.24011	7.37070	-42.98194	8.45088	46.25947	7.34508	21.56661	7.63260	10.34662	-22.53722	7.00431
9.32425	27.62550	39.27464	1142.55903	2.60900	9.87923	1.00000	3.81517	7.40533	1.15597	6.51562	38.30144	6.60352	19.56922	5.90451	6.09463	51.78967	8.07097
7.21998	49.77816	39.57525	1115.61013	5.13722	9.13829	1.00000	6.35670	5.94520	115.8614	5.33140	41.22022	7.70234	2.83786	6.18764	5.99660	-31.95224	8.78192
7.60411	62.57567	43.26203	1129.43808	2.81554	13.33395	1.00000	5.65716	8.39219	-6.03731	11.47392	59.95440	7.06083	14.20418	9.30238	3.91772	37.35813	5.04003
5.71857	52.67238	62.27480	1075.96348	4.36186	10.36220	0.00000	5.96837	7.06529	43.67663	10.29308	20.64609	7.71714	16.15168	10.41508	4.31519	53.53041	5.32018
7.85994	48.10629	34.40435	1130.60052	3.37180	10.15825	1.00000	5.27798	8.52364	-51.87389	7.78889	40.25701	7.41072	2.63998	4.46911	8.35946	-23.44361	8.81027
7.39405	54.23597	50.50504	1071.39433	5.12355	9.64370	0.00000	7.57041	6.85545	128.9889	8.85434	39.45123	7.96618	17.20240	9.65999	6.83492	37.1759	6.60169
7.27895	63.01484	41.98644	1070.65019	2.24147	9.19507	1.00000	5.46165	8.30595	-41.25528	8.23386	57.29439	6.03862	26.43785	9.14462	8.99586	-19.32556	6.59889
7.62222	76.16779	38.20286	1156.70275	2.50955	9.97839	0.00000	6.61209	7.02573	-88.70464	9.41797	61.84682	6.50104	15.55518	8.34666	5.98293	34.25807	7.41378
7.80306	36.60549	35.03561	1051.52864	6.87477	7.31020	1.00000	6.94321	6.01444	-82.07842	4.71988	63.11980	7.79845	-1.54682	7.70494	6.59417	26.91756	8.84302
8.11710	71.80846	46.35110	1102.05855	4.36817	9.04711	0.00000	7.66422	8.03067	13.32127	10.36763	42.54955	7.14038	15.53727	8.27052	5.05433	52.59319	3.25808
7.05416	45.76092	67.58760	1055.00854	5.80960	10.04140	0.00000	5.19909	5.84352	-97.35992	9.81484	43.10232	7.83661	24.38867	8.72844	5.17910	19.8173	4.45935
7.71143	40.13736	37.90500	1180.73287	6.73851	9.84360	1.00000	6.92272	7.88610	43.91385	7.21632	54.27446	8.19765	31.06578	4.31687	5.79926	54.03876	9.51019
6.78351	67.12336	30.81684	1113.61679	3.92064	8.67325	1.00000	6.48565	6.97043	-82.42491		60.83031	7.02530	10.24042	5.39631	9.21676	42.97086	6.44857
8.29004	71.93446	22.44018	1150.06874	1.50039	8.50146	0.00000	6.75549	8.71818	1.10687	9.26982	41.26310	6.02604	20.36480	8.90262	6.32346	41.15612	8.51623
9.62616	67.15658	51.86601	1155.09358	2.95526	9.08212	1.00000	5.25386	7.38874	-0.2	6.10388	39.37132	6.85823	14.76991	6.36542	6.86539	51.65	8.72378
9.48461	62.14051	31.61915	1161.54796	2.70638	10.56866	1.00000	5.55325	7.53900	-0.32247	7.64067	21.06255	6.99660	10.90645	4.76360	6.43845	50.82882	9.60932
8.91914	57.04876	54.86435	1116.78187	3.85840	9.54658	1.00000	4.47234	8.67217	-83.2321	6.28986	54.51233	7.44025	22.62246	6.40254	3.87180	33.08014	8.47558
8.57079	45.27274	30.33757	1177.95722	6.10570	9.05013	0.00000	6.89933	6.44001	-45.94722	8.14089	54.60953	7.85009	17.26384	9.58082	7.48820	-21.42917	5.82307
8.12744	32.98737	22.92724	1119.78062	4.63094	7.54242	0.00000	6.49532	8.08804	3.39467	7.80396	56.81771	7.69443	4.28886	8.69013	7.05665	6.45407	6.52872
6.16644	86.95230	32.89418	1157.29346	4.72927	8.96334	1.00000	7.85748	6.37741	103.81667	10.64160	59.89294	7.84590	7.21320	4.88982	7.51356	1.6	9.04150
6.99998	56.09471	30.21383	1181.73416	6.64667	7.61171	0.00000	4.60018	6.77200	89.20083	7.57696	31.35137	8.25469	18.31074	11.62851	6.82220	55.54028	9.81042
7.54685	73.88530	23.63298	1176.19688	20.12250	8.22522	1.00000	5.26479	8.74484	101.44167	8.64873	35.82493	9.49370	9.68723	7.20011	8.89322	0.51667	8.15972
5.88800	31.74037	36.48403	1189.45917	4.48742	9.00450	1.00000	7.18486	7.93332	55.4504	10.18213	32.54055	7.47951	22.01442	5.96844	9.17775	-20.88231	10.05729
7.61606	40.96748	49.12747	1117.43426	3.83605	9.91254	1.00000	5.02844	7.28731	-88.31476	6.22155	51.37260	7.80595	12.33889	5.77992	2.26404	36.61033	9.74371
8.21958	30.97287	43.60022	1178.11325	2.51716	8.18394	1.00000	6.25785	6.78228	-72.27814	6.24916	53.18068	6.92420	19.67731	5.94734	6.21027	42.93369	7.57261
7.94044	58.12161	81.22263	1106.19010	10.30049	6.73913	1.00000	3.48380	6.36855	-88.42814	7.63210	56.12637	8.72735	20.59486	4.95474	10.08411	42.16808	9.98224
8.68270	7.57196	57.02434	1134.07866	3.23304	7.08302	1.00000	9.37612	7.24974	17.10558	5.55197	71.88347	7.20821	6.29747	6.76909	5.66862	61.72744	9.20745
8.68136	37.12554	42.08414	1095.28276	5.63930	9.93281	0.00000	6.77965	7.37739	8.86704	9.42540	13.67072	7.79151	17.65556	7.46478	6.26047	50.23805	9.16633
9.02307	44.05505	48.80241	1053.37348	15.50794	9.40530	0.00000	6.35217	7.75966	101.44167	10.06566	51.16640	9.16766	12.68322	8.76134	6.31862	0.51667	8.09267
7.23174	15.85818	44.59043	1130.65388	2.97887	9.69835	1.00000	5.39944	7.19774	14.34085	7.07976	26.63332	5.94792	28.82596	5.26262	6.83278	40.87363	8.68627
7.29770	59.79925	60.74256	1162.71416	10.85120	8.18183	0.00000	3.72084	8.81354	55.4504	3.31615	58.91522	8.71511	27.06993	8.30543	10.05949	-20.88231	4.52468
7.35193	50.17179	49.44758	1177.83252	50.23208	8.32244	0.00000	7.27112	7.52948	-76.99081	9.54909	59.94110	10.46820	-5.79481	8.96106	5.73677	38.96372	10.31941
6.01150	61.68900	45.35050	1187.17483	4.23749	8.32403	1.00000	6.29097	6.87447	12.16179	8.15883	74.94671	7.41142	37.56787	7.18012	7.38033	48.52961	9.22830
7.51791	65.06108	59.13044	1054.61851	3.13848	9.28198	1.00000	6.58181	6.12209	-82.61573	11.92812	64.49115	7.11347	10.77010	3.63511	10.96385	41.24255	4.29935
7.37445	33.08669	51.72440	1185.69863	2.28631	9.02352	1.00000	4.32416	8.35813	19.21437	6.13539	50.51209	6.78126	4.82379	6.72716	10.88175	44.75874	7.60033
6.72787	69.47152	63.08114	1094.72560	2.14380	12.05511	0.00000	4.26105	8.09859	-71.29144	10.93113	50.04567	7.05219	16.25343	8.79128	3.57386	41.54566	6.00357
6.93148	36.07243	41.42191	1176.16174	7.46049	9.80318	1.00000	3.65841	7.00555	-42.29444	5.33149	43.95837	8.18363	20.70223	7.08413	5.94538	-4.24444	8.93358
6.80368	42.75971	60.34360	1182.02797	5.40792	9.50916	0.00000	5.79650	7.66200	44.7662	8.13894	34.89674	7.88148	12.19043	9.00128	6.43840	40.49748	5.65776
6.16032	31.27395	31.98682	1087.23282	4.06066	9.76257	1.00000	9.25673	6.09066	-87.71255	11.68850	69.75706	7.71356	18.02497	5.57179	6.33005	41.84364	8.76209
8.32878	44.01479	62.50556	1071.58201	10.28485	8.49840	1.00000	6.62282	7.66996	15.07041	8.86492	34.25289	8.81514	10.08523	5.29935	7.38846	37.49223	8.49911
7.12699	26.18397	38.88682	1118.48201	2.37505	8.94226	0.00000	6.27726	7.36748	2.08333	10.77515	50.25360	6.75678	5.17432	11.68763	6.49408	48.86667	9.67507
7.02291	60.37427	35.70573	1098.65481	2.45229	9.62309	1.00000	5.04107	6.11946	38.01667	6.93629	18.28084	6.46550	24.57905	5.76555	7.97743	11.85	8.01381
7.28789	75.43414	58.66330	1195.53656	4.72508	8.57659	1.00000	8.76256	8.42169	-87.882	10.70846	70.05621	7.75572	37.44604	5.75592	5.97493	41.85059	10.69997
6.92481	56.10102	34.58745	1068.53837	4.71919	6.90517	0.00000	6.39317	7.41526	13.63617	6.35981	43.53748		14.07837	8.33355	8.81968	50.50301	6.59677
8.17593	46.13236	30.67163	1177.76635	2.42059	9.51418	0.00000	2.82439	8.29030	8.77155	7.69176	74.52834	6.68035	14.57322	8.15872	6.34028	50.23019	5.89139
7.77292	55.47056	32.13279	1092.40376	60.89781	8.92937	0.00000	6.79607	7.05501	2.31889	10.58042	46.78381	10.64843	22.59138	9.66235	6.22923	35.21222	9.05415
7.05433	71.04900	32.35760	1164.99306	6.07195	7.02516	1.00000	6.85023	7.73179	103.65309	5.09380	51.95850	7.78648	12.52036	8.07565	7.59587	16.0567	8.45754
8.81676	39.86938	57.26123	1139.52738	3.43414	8.81191	0.00000	6.83454	7.39019	109.22921	8.95528	58.72313	7.03367	10.68107	8.35105	6.07705	34.65918	10.19789
6.61674	51.98049	38.23060	1171.84621	1.95343	8.70871	1.00000	6.39348	8.46038	116.11768	6.88309	52.82516	6.38021	17.99529	6.45303	2.54957	24.28859	8.37791
6.21436	36.21367	76.87028	1105.59365	6.12381	10.23265	0.00000	6.39390	8.01154	102.3278	9.23547	46.00555	7.79226	30.64971	7.06762	6.33951	2.2139	9.02112
7.56400	45.66521	80.19376	1089.67666	9.18360	10.45974	0.00000	8.67907	5.50220	98.6738	11.66523	34.29007	8.58332	19.13069	6.16697	5.28857	3.7278	9.54265
6.60054	34.59723	38.76752	1131.67568	4.59622	9.37018	1.00000	3.91093	9.64706	33	8.14429	40.21405	7.50962	8.95838	5.06308	6.87824	-2.68333	6.77840
6.69262	47.09707	34.13574	1179.74762	3.10126	7.61133	0.00000	5.01970	9.02035	99.95469	6.84717	39.26080	6.52585	13.55085	9.76245	6.47238	13.51825	9.71170
6.24447	45.80767	42.91550	1071.93734	2.75652	8.00450	0.00000	6.86964	6.68785	10.03478	10.30670	53.45632	6.33423	25.85785	7.49452	5.44619	37.16911	7.39462
7.07290	45.86693	48.99345	1128.53693	7.46440	10.36427	1.00000	8.28367	9.64992	137.5	9.82007	61.56012	8.13918	18.00039	6.82149	7.45980	34.9	9.45162
