CH4	PAHs	H2CO	warning	PM10	PM2.5	O3	PRES	NOx	longitude	CFCs	NH3	latitude	Pb	C2H3NO5	TEMP	CO	SO2
7.47424	8.82323	50.15168	1.00000	5.94236	5.99370	6.68460	1127.96595	3.83326	-66.8499	47.90356	6.63458	18.03496	54.38551	5.20602	11.02539	6.56920	5.77626
6.41498	7.65890	33.25983	0.00000	5.47013	7.45953	5.32870	1172.17552	7.32698	92.48278	52.53138	6.17105	58.23583	56.13956	5.88881	2.89442	5.72313	7.24182
8.03088	6.60096	56.29733	0.00000	6.54553	5.69939	6.70151	1078.49041	6.43720	71.21169	37.56720	6.19960	21.59983	49.12285	7.02268	19.72598	4.09862	6.03237
8.89403	6.66241	56.31676	0.00000	4.97280	3.32250	5.99342	1186.14727	5.25062	-117.71978	52.05552	6.31489	34.09668	43.28917	2.98299	2.97317	7.90013	7.74961
7.74466	9.12227	52.67057	1.00000	6.19459	6.14967	7.02304	1056.41454	7.49207	144.09638	77.36678	5.19687	43.82634	40.68236	5.60764	6.69980	10.21659	4.79394
7.23454	8.95378	76.80322	1.00000	6.46604	7.50968	6.35614	1058.94256	9.55482	-6.90656	60.61334	7.25973	33.92866	54.89063	3.77001	14.39336	8.92752	5.24442
9.37573	6.65866	60.24961	1.00000	6.27928	4.17763	10.57833	1058.82316	7.50260	-122.40433	75.20596	6.77580	37.71715	43.54014	3.16688	5.25531	9.34508	4.74080
6.95544	9.05032	56.48163	1.00000	6.75356	7.05806	5.95621	1139.93695	6.86125	24.95034	51.96761	7.32948	60.18427	55.40428	6.18787	-2.47768	8.17180	3.72974
9.69698	7.27486		0.00000	6.40141	6.45009	6.49623	1074.11190	7.48081	-83.2321	46.54741	5.95294	33.08014	40.54866	5.32611	15.57052	5.26190	5.74817
6.44873	6.15940	13.51751	0.00000	5.11596	7.04372	5.67363	1148.26195	6.66750	-0.45877	50.00089	6.48521	46.32313	60.02446	3.51885	23.95453	8.15545	6.98446
7.36386	7.46221	38.46265	1.00000	7.30417	9.05223	4.57710	1113.97061	6.89242	49.62251	63.97781	7.03807	27.0174	36.93109	5.45491	17.59104	3.06185	4.90656
11.56889	5.77558	60.05775	1.00000	6.67764	11.31925	5.16042	1159.17880	4.43997	-98.1664	49.65223	6.25190	19.32932	31.14610	8.27321	11.87303	2.53907	3.97516
7.70606	8.11994	40.88082	1.00000	6.08927	7.36050	5.26422	1173.94308	7.03230	30.2049	61.69554	7.51345	55.1904	25.05231	5.00445	19.25877	5.81940	4.94947
6.85059	8.36673	37.47179	0.00000	5.56234	5.31085	4.81902	1146.74826	8.12791	-120.45794	61.48730	6.83753	34.63915	34.52875	5.54851	12.15783	6.38532	9.78695
5.07184	4.33808	59.67407	0.00000	6.46460	5.21249	5.99367	1141.61490	7.05955	18.34717	42.38391	7.35274	54.60528	60.25085	4.52835		10.24601	5.72793
7.46777	10.53895	36.14499	1.00000	6.02387	6.63030	5.19325	1124.27084		27.18052	46.10322	7.40786	39.12074	53.87921	4.34178	27.68531	8.16681	6.25891
10.65514	9.56278	58.28801	1.00000	7.18180	8.09326	7.48134	1114.89093	6.99230	-82.07842	51.49291	6.34746	26.91756	56.34791	8.57761	15.52668	5.11529	5.24600
9.79198	8.37167	47.94351	1.00000	4.95223	8.85750	5.95419	1106.66776	6.58695	-0.76773	51.31194	7.38547	38.38479	43.77297	5.30956	11.90782	5.14088	6.55712
6.11371	4.90070	59.71726	1.00000	6.56982	11.78354	3.48308	1055.23204	7.23872	-65.61427	70.70001	5.63188	-27.4338	56.62524	5.61020	13.51033	3.04911	5.05204
8.82873	5.70388	31.05996	0.00000	6.36224	8.81735	3.94629	1058.41503	4.89761	12.16179	63.73463	6.01339	48.52961	54.03573	6.50321	10.79715	5.78087	3.59479
5.37887	4.18508	47.24472	0.00000	5.60882	7.45749	4.71445	1134.18478	8.47787	-122.2054	67.77093	6.21296	47.76232	49.89097	3.74286	3.39788	10.47490	5.87241
3.09530	5.96638	54.44383	0.00000	4.91409	12.58024	6.41066	1174.85809	8.60195	-81.77285	60.17852	7.35855	28.54944	53.68138	6.00511	4.64416	5.68470	3.83124
8.51802	7.02877	43.11492	1.00000	8.32769	9.09682	3.58458	1056.73508	6.16802	-4.10734	70.05468	7.24215	38.68712	56.10570	14.87288	16.41796	3.45216	5.48556
5.93608	8.85082	49.88483	1.00000	6.84683	6.09687	5.33722	1100.92068	5.61681	82.85749	37.07242	7.97344	17.54907	40.06643	6.15279	15.02833	7.24439	5.53732
7.84887	7.51166	43.31486	0.00000	7.85766	6.57682	6.18995	1074.42956	8.83683	-0.91979	64.39060	4.43092	51.42708	38.59524	10.75839	1.49453	3.92061	8.49038
8.70162	7.15081	43.52891	1.00000	6.40882	9.10455	5.36392	1103.56453	5.40140	36.36339	33.39164	7.28705	0.03813	35.79147	5.36683	13.15685	3.39109	3.31635
7.72565	8.10991	52.14543	1.00000	6.75580	4.63219	8.33545	1064.17690	6.72562	46.83187	55.72714	5.33838	14.53767	37.40527	8.33420	22.23397	8.78760	5.89552
8.01180	8.18540	29.67011	1.00000	7.39683	8.15339	5.85009	1187.48326	7.97634	-81.38758	34.26659	7.36313	30.17746	44.98068	8.01759	12.76171	5.93108	5.82413
8.46628	9.36431	43.01053	1.00000	7.62103	7.99248	6.64573	1149.28133	5.59436	140.11667	59.02539	6.55529	37.56667	56.37159	8.96825	-0.80880	7.98153	7.47742
5.68005	7.86184	38.49372	1.00000	6.64099	7.64720	4.88546	1141.62403	7.81463	8.86704	60.98076	6.94355	50.23805	39.44953	3.50076	20.09794	5.36205	5.24609
4.07614	6.96911	56.82887	1.00000	8.58742	10.88058	5.26345	1065.69639	7.82968	-82.46148	56.35278	7.86554	28.15112	63.34988	16.97025	16.21750	6.28536	4.99342
6.19454	8.49600	57.62789	1.00000	7.06183	7.89293	5.86393	1069.01688	6.94721	0.57856	36.72451	7.21307	40.70995	55.53023	5.82734	14.35160	6.47709	6.73652
7.31984	9.17761	34.01578	1.00000	6.99322	5.39920	6.98282	1140.10840	9.74988	38.2739	68.04462	6.99380	46.7055	43.62739	8.73691	27.27862	8.50144	6.28973
4.93293	11.34195	62.88551	0.00000	7.99661	8.23559	3.07927	1081.73931	6.84302	13.57661	55.63401	5.34792	37.31065	49.73325	11.58432	16.93374	10.74135	4.62613
7.41482	8.97936	61.09632	1.00000	6.79928	5.59397	7.03728	1135.69342	5.28273	-71.06616	54.91401	8.05918	42.4251	63.89083	7.66970	37.78556	7.10060	7.70511
8.34842	8.39743	59.05783	1.00000	8.63721	7.53444	5.58993	1166.53922	7.48175	-3.05814	42.00759	8.85314	53.00974	36.78482	15.86722	4.91948	6.10416	5.78922
6.36810	8.17383	53.61592	1.00000	6.12005	7.57425	5.96975	1159.58654	6.16438	65.93249	80.83156	7.65002	36.21544	58.05649	5.50422	14.23845	5.39838	3.99640
8.54019	7.89330	29.10373	1.00000	7.22891	7.94713	5.99088	1147.64018	6.92095	-63.13414	47.62915	7.95864	46.23899	39.02454	7.50985	16.20634	5.54524	4.27979
6.00004	10.05365	28.68207	1.00000	6.86208	6.94492	4.84224	1187.42732	7.71144	3.1631	40.69299	6.35494	41.91738	50.43150	7.73039	10.18880	8.64232	5.22149
7.94029	7.99340	39.53039	1.00000	5.92043	5.44477	8.13757	1114.36125	7.30091	3.16667	67.11783	6.22472	50.8	44.03911	5.61599	4.24489	8.53295	4.60738
7.08239	7.87231	52.46892	1.00000	7.31293	8.27434	5.08147	1158.86939	5.71582	32.86389	56.35079	6.35062	53.95278	37.53191	7.02309	23.82379	3.99637	4.33898
7.57451	6.94213	29.97246	1.00000	7.04619	8.12699	4.51996	1139.95072	6.51713	-122.39168	62.17281	6.51636	40.58654	11.80239	7.62989	27.36671	6.36877	5.64168
3.16762	5.72401	62.50866	0.00000	5.99283	6.97737	7.40013	1119.51909	6.81019	-1.325	52.07600	6.16237	38.47917	70.46538	6.00835	17.57204	8.85088	6.67818
8.87178	8.58923	54.34600	1.00000		8.88808	7.04282	1102.85053	7.13820	5.03586	52.07106	6.79715	43.83125	75.40079	5.70777	14.65080	4.82461	4.40118
5.61329	6.43369	42.75711	0.00000	7.42155	6.89193	5.86968	1070.17247	5.98720	-1.47217	64.06136	6.38144	53.46506	44.33499	9.94000	15.56392	7.33774	5.65324
7.41511	5.95163	64.16162	1.00000	6.28331	4.48684	9.45235	1154.86398	8.00605	11.5	62.62578	8.07023	3.51667	38.00534	3.62151	15.38003	8.41319	0.50315
9.34522	7.99088	69.37551	0.00000	6.09885	5.89368	5.73382	1164.82984	5.19742	5.03586	52.68928	6.41778	43.83125	27.88022	5.53994	3.59912	6.00391	10.45408
7.05511	10.04833	65.34283	1.00000	6.04727	6.88757	5.48633	1197.05900	7.28505	103.6032	59.57700	7.17442	1.6561	44.72649	4.77723	24.58325	8.24813	6.60968
10.23944	6.76754	54.85065	1.00000	7.70724	4.72067	10.88783	1178.59290	6.66301	8.91229	45.09706	7.24473	49.13645	60.55144	10.23553	4.55933	8.34077	6.38827
8.49740	4.44485	51.23198	1.00000	5.96713	12.59229	3.85310	1107.79497	6.31174	-98.1664	32.91578	6.89947	19.32932	41.26222	3.53600	18.45537	3.47431	5.83203
6.78469	8.36075	22.17867	1.00000	6.41130	4.10379	7.52848	1167.62749	7.89959	19.61222	66.27978	5.70102	44.97639	52.51655	7.20017	25.27378	6.40537	7.47250
8.24980	7.10200	49.64627	0.00000	7.06452	6.95436	6.28620	1107.73055	7.27043	43.63417	68.33934	7.32796	43.96222	33.71605	7.83635	16.75187	5.24607	6.35477
10.79607	8.82949	68.63982	1.00000	7.78607	8.39417	5.58854	1097.53885	7.38610	117.27583	68.68988	6.54078	35.64889	24.57671	11.02461	16.80990	6.82875	9.11613
6.06618	3.73325	53.57438	0.00000	4.98183	9.05490	5.94813	1198.30965	6.38376	102.56365	66.30746	6.18971	13.65805	44.74039	6.33709	11.39196	8.10352	4.25319
3.39443	6.87355	58.38672	0.00000	6.19912	6.74444	6.73309	1178.62630	5.56178	-122.2608	53.09800	5.57285	38.17492	72.91443	5.80072	13.97988	8.12412	6.59289
8.37319	7.84877	55.25322	1.00000	7.86019	8.62756	5.85968	1068.81343	6.65024	78.25795	59.89379	6.11123	9.82564	47.41096	10.61816		4.69907	3.97783
5.32007	4.97567	42.71383	0.00000	7.64449	7.80829	5.32178	1180.77030	5.43446	3.1631		7.12623	41.91738	53.52103	8.48000	12.39855	9.51932	6.38519
5.21232	9.82858	39.44158	0.00000	7.74330	6.04172	4.92883	1067.20065	6.37229	44.53333	73.54301	5.29304	-22.9	40.01821	11.31584	26.41619	7.11554	7.08057
5.10031	8.69784	60.19240	1.00000	8.09114	6.59219	4.93108	1059.51707	5.03843	138.31667	60.93434	5.26196	36.65	71.19646	14.46921	8.63187	5.86428	5.22878
7.90168	8.51380	61.98301	1.00000	7.94756	8.20043	6.65421	1150.21828	7.03604	5.23333	50.41325	6.78590	52.09	27.58737	12.64849	38.98473	6.68147	5.95889
6.53312	5.48555	38.22593	0.00000	7.82343	5.44520	5.86578	1193.86285	5.73087	30.2049	61.08319	6.98710	55.1904	33.69516	10.63472	-4.86034	7.63448	4.64553
9.02988	6.25526	36.98621	1.00000	5.81918	4.00345	10.25422	1126.40524	6.05970	-76.78319	61.14463	7.71452	18.00747	57.48146	6.06247	9.51023	5.96892	5.01379
6.88212	9.57664	45.20936	1.00000	7.85132	4.96268	6.27785	1052.99944	7.69016	8.62118	66.02524	6.84094	45.44694	72.03869	12.83155	21.71909	6.97281	7.62495
5.19601	4.40859	44.68728	0.00000	7.21655		6.24518	1101.81429	6.07165	-72.86843	66.88828	5.84531	41.27621	53.17646	9.54441	27.78197	8.44699	4.67662
9.35253	8.20126	55.64439	1.00000	5.97533	4.67502	8.93810	1106.91681	6.72827	5.23333	49.89387	8.36811	52.09	46.05183	5.61250	-5.30049	7.35123	7.50478
9.17312	7.55625	77.69489	1.00000	7.60681	6.82392	8.76405	1134.66629	7.53748	-1.325	69.93927	6.00263	38.47917	53.45728	9.67434	24.82268	9.01719	3.94503
6.73399	7.81091	51.35303	0.00000	5.75627	7.15788	4.10026	1141.77948	5.88811	-39.25	70.68970	6.93384	-12.91667	65.31529	3.69759	31.48117	6.57825	5.67345
8.67987	7.10395	41.78231	1.00000	5.11826	4.01898	9.73860	1141.11817	7.11662	2.35739	42.48027	6.24391	41.63976	62.87946	5.19114	27.71934	8.20153	5.73926
5.61898	6.54846	53.34472	1.00000	8.30427	8.68843	4.62690	1071.09948	5.37675	55.4504	57.38126	8.12666	-20.88231	33.68303	13.36024	18.28163	5.41915	4.55148
7.30786	7.13529		1.00000	6.60071	8.27718	5.68658	1114.59657	6.36372	-88.27205	70.46614	5.39170	44.27804	43.06312	4.22162	9.88236	5.79715	4.51353
5.32179	10.49424	50.86447	1.00000	5.62356	6.85242	4.12974	1087.25033	8.25096	51.49621	81.12930	5.63314	36.64852	65.45377	7.80698	4.03011	6.90175	7.40955
5.42601	10.52125	32.77081	0.00000	5.85696	5.99849	4.58584	1077.21444	7.90241	-7.35	79.79543	7.61301	53.53333	70.30087	4.84405	16.36185	5.51315	10.06244
9.13214	7.52106	57.87172	1.00000	6.94085	5.02520	9.12019	1063.99420	7.31628	21.32778	58.01895	6.92822	42	46.85175	5.57561	21.67142	8.00148	4.51427
8.63952	7.25567	75.08540	1.00000	5.66688	3.99720	9.07472	1069.19902	4.78464	4.47124	58.93150	6.64040	51.95838	50.85189	5.48101	7.00536	6.01090	5.44829
7.05177	7.86939	47.87920	0.00000	7.06285	6.03649	5.08563	1134.02424	6.29916	1.6	62.07383	9.66620	43.11667	38.91407	7.38657	11.40766	6.65787	8.53734
6.64429	7.97429	43.96377	0.00000	6.66917	6.14769	5.92644	1190.05777	6.35608	107.60389	50.17758	6.36868	-7.01833	54.83483	5.68413	9.12544	6.34005	7.10567
7.84448	8.28280	32.15216	0.00000	5.53397	6.12292	4.90765	1137.58305	5.98708	-1.47217	71.39267	8.48055	53.46506	48.95500	3.03890	16.51587	7.06866	10.11988
7.67000	7.89826	50.20392	0.00000	6.37240	5.97072	5.86752	1194.07299	7.65310	33.9162	62.65654	7.53900	51.67822	30.99089	4.31706	20.71537	4.05634	7.99290
5.06082	3.48670	39.18633	0.00000	7.74890	3.17616	6.78695	1059.91193	6.86494	137.4	71.76762	6.69190	34.81667	34.77006	9.03151	7.04168	12.14623	7.26597
7.09610	8.44715	44.72969	0.00000	6.61292	7.27566	5.27145	1083.87923	8.14117	26.97253		3.46866	49.65186	38.40566	6.14771	13.58025	4.19386	11.73266
7.36153	9.93334	61.25555	0.00000	4.68154	4.77583	3.92143	1153.83399	6.46978	4.08282	56.69310	7.42923	36.61954	49.87976	5.27835	27.77138	6.69325	7.53436
10.20466	7.62616	65.39062	1.00000		5.34264	10.08258	1116.45436	8.04868	-1.48119	48.08955	5.23285	53.0233	26.60895	5.41384	23.38413	10.14688	5.84481
6.57752	7.08397	52.43099	0.00000	7.92542	7.97995	5.49907	1173.64698	6.30674	6.61944	76.21034	8.18691	52.57583	56.43275	11.42447	5.85890	6.57985	5.37966
7.88905	7.59454	71.57629	1.00000	7.60682	7.68989	7.79082	1077.06965	6.69286	-75.69947	66.36839	7.13956	8.79577	62.47269	10.07683	21.70442	8.00818	5.05522
7.17640	6.86379	52.67702	0.00000	7.22407	4.71719	5.72900	1094.17533	4.96760	-71.8023	50.50165	6.21740	42.58342	52.47809	5.90399	11.17932	6.97056	7.06357
11.20848	6.05224	40.59307	1.00000	6.65619	5.28869	10.99172	1109.00970	7.17023	56.36091	48.11183	8.13292	51.78771	53.18386	5.30037	10.13890	7.46457	2.56737
7.60594	7.68834	71.28801	1.00000	6.65527	8.72404	5.47587	1162.05226	7.99117	-73.9614	65.07812	7.09428	10.15031	46.86687	6.66211	18.73305	4.75220	5.08756
2.46849	3.58851	63.36325	0.00000	6.05519	6.89127	8.87618	1093.41169	9.35124	106.92667	72.70953	4.91352	-6.91806	91.72329	4.83910	22.85078	10.58347	7.19992
7.69678	8.44059	46.51343	1.00000	7.61025	5.96268	7.23334	1110.25858	6.11090	-52.2	82.80782	7.39672	-28.44917	36.82714	7.61951	16.30995	6.97741	5.85531
8.53392	5.56245	32.94772	1.00000	7.77021	11.68699	4.83306	1050.15268	5.55667	9.47629	47.78337	6.20228	53.59337	46.03135	10.47313	18.64312	3.03972	5.02920
9.88992	6.96954	32.78700	1.00000	8.29217	5.14500	10.11476	1106.02004	8.16737	-47.53028	47.42041	7.96871	-22.45667	73.92362	14.43004	14.32980	9.06451	3.89521
6.80715	6.83179	46.10520	1.00000	7.41575	8.55730	4.15825	1165.60896	7.42001	-73.99681	64.76459	7.05369	40.94065	52.71827	9.14960	15.46858	4.99658	5.66109
7.56497	6.69783	58.83916	0.00000	7.56724	4.06080	6.37748	1131.65834	7.52189	116.11768	65.76647	7.19127	24.28859	60.16695	8.21856	-17.62875	4.90061	7.08746
10.56559	6.55788	56.41119	1.00000	7.35554	5.60018	10.64568	1063.24304	6.79524	-88.3162	41.98023	5.20804	42.24113	33.78646	7.06232	1.66128	9.05609	3.59501
8.11537	6.48896	48.44704	1.00000	5.79594	10.50771	4.19134	1126.95835	5.08609	28.19028	58.63727	5.50585	59.37722	51.11450	3.78434	10.06829	4.47596	7.34928
9.15116	7.32103	36.71691	1.00000	7.02757	6.27939	9.06298	1095.80403	7.56386	-117.23991	49.95490	5.49194	47.64995	43.57446	5.94756	-1.95410	8.87808	4.54396
9.80069	8.02263	53.86575	1.00000	6.20514	4.82553	9.16067	1125.45093	7.93539	-48.67028	31.53540	6.63459	-28.24	34.96327	5.87399	8.86854	9.16047	4.39630
9.72238	8.04863	45.22226	1.00000	6.20339	5.89509	8.88079	1119.65385	6.41148	2.45012	27.75763	5.88772	48.90982	37.95367	5.42106	9.62114	9.25132	5.19501
9.58072	8.92610	60.60948	0.00000	6.93425	5.56424	5.37556	1155.14776	5.47026	39.25	52.57216	5.95317	-6.8	46.65369	3.73231	7.74190	5.28591	8.55968
7.80472	6.68592	59.73772	0.00000	8.49266	9.74833	5.01217	1072.28639	7.10111	57.3552	66.47406	4.78159	51.4781	63.76754	17.88823	6.79572	4.07979	4.25766
5.03615	5.11701	55.13064	0.00000	6.16319	6.26731	6.03568	1111.18752	8.72756	139.07204	59.45238	3.79726	36.24624	66.30688	6.10317	16.07191	9.26358	5.98456
8.87809	6.72191	49.78472	1.00000	4.99516	9.99492		1149.29179	7.40482	14.72443	60.93499	9.23218	36.92574	46.35984	4.08253	22.64687	4.09264	5.79336
10.61753	7.31806	50.56531	0.00000	5.68694	3.77529	6.26044	1188.13654	6.09431	-1.325	64.10351	7.11812	38.47917	67.16190	6.18462	2.58840	7.02608	8.90680
3.96868	5.84128	66.47130	0.00000	7.45336	7.10488	6.26422	1111.11269	6.88925	124.95278	68.19102	6.77007	6.33444	28.36511	9.90895	5.03177	7.86331	4.69295
5.12193	3.77349	34.19049	0.00000	6.04639	4.47972	6.26981	1080.23659	6.18294	-118.10583	70.95631	5.94132	34.09611	33.15977	3.25162	23.56686	12.44851	8.36421
8.85604	6.92092	29.62499	0.00000	6.63911	3.99412	6.24429	1145.56151	6.79607	51.0193	52.29497	6.55081	35.6803	43.85863	5.13551	18.86832	5.96015	9.02520
7.30091	10.13765	49.16516	0.00000	8.91263	4.73143	3.79420	1055.64798	7.19106	-0.91979	56.72157	5.03063	51.42708	54.92524	24.05283	16.37296	6.65445	8.85921
7.51389	9.68969	49.95038	1.00000	6.55221	8.49423	5.59654	1195.90656	7.64760	-67.33122	64.10030	6.68233	10.22677	48.06066	8.79615	23.82168	8.24074	6.86485
6.82238	8.58050	64.43676	1.00000	7.27307	7.28794	5.65742	1122.70031	8.87074	9.20427	54.86462	8.01509	48.49144	62.73851	8.51050	11.18494	5.26587	4.55154
7.08414	8.60786	57.69567	1.00000	6.83709	5.37089	7.17459	1163.72737	7.09696	139.55028	64.93734	6.78909	35.30889	73.58453	7.56634	21.89894	7.69320	6.34613
8.85021	6.94786	55.67236	1.00000	7.08144	3.60712	9.63826	1188.18814	5.53022	-82.46148	36.61124	7.66016	28.15112	60.58698	6.68594	5.93065	5.80768	5.60812
6.10677	7.71522	30.95696	1.00000	7.28435	8.28105	5.36344	1128.29031	5.35704	-51.50361	51.02382	6.12292	-29.2975	36.16354	6.83878	8.14375	4.98031	4.50235
7.89142	6.70466	65.28559		7.14272	5.83452	6.41681	1119.35397	5.65852	10.5511	48.01670	7.27634	52.47774	47.57884	5.67664	11.39978	5.06008	6.81849
9.38579	11.45013	46.05136	1.00000	7.22977	4.91093	7.43961	1066.94796	5.25722	9.29109	52.54009	5.82380	45.39402	39.37148	6.31572	11.91959	7.87075	7.06392
5.33077	4.45896	54.68482	0.00000	5.10100	5.87014	6.12980	1162.30803	6.88569	146.05093	60.53555	5.93504	-34.28853	61.62581	5.98071	3.94884	9.43670	5.38898
8.05708	9.27566	44.65246	1.00000	6.63650	6.10936	5.26764	1113.97860	8.35897	70.96699	45.88119	6.58449	30.46907	46.04125	7.66048	2.63330	7.37144	6.95976
7.28591	7.55943	41.29276	1.00000	6.98604	8.23811	5.37533	1156.91734	5.26302	84.87144	50.68336	7.97290	47.46657	33.31880	6.47525	15.95654	4.51836	3.60322
5.91219	8.38345	51.92352	1.00000	6.22432	4.54030	6.57182	1145.84150	7.12557	-79.62098	45.51502	6.09301	9.15093	51.24539	3.64066	25.07305	5.25094	6.66113
7.91119	7.72675	43.00334	0.00000	5.37192	6.15066	5.83481	1108.17675	7.17627	-37.93278	50.77780	7.08535	-11.48472	25.55661	5.67406	27.46130	4.78716	7.52166
8.78957	9.17607	49.59304	1.00000	7.99097	5.67722	7.67309	1073.36267	6.75452	78.14797	45.52129	6.49077	15.45144	24.68878	10.25948	15.07473	10.19192	5.38550
9.83325	9.12493	47.31998	1.00000	4.96535	6.92309	5.30147	1051.07266	7.71713	-3.67029	66.13031	6.06079	37.13548	53.77101	4.89931	22.00427	5.32237	5.50132
8.75183	7.86490	30.89315	1.00000	6.92249	4.66526	8.99877	1096.68224	6.40113	11.04979	39.78961	4.72185	44.59445	28.45453	5.34999	16.21110	9.28385	5.14679
9.29532	6.81529	48.55293	0.00000	7.65664	6.52838	6.74527	1188.94832	7.77078	44.53333	42.47212	10.10086	-22.9	18.92646	8.48637	41.34191	4.80547	7.86300
6.80546	7.07296	45.35235	0.00000	7.41056	7.64372	5.12521	1153.33478	5.82749	78.23456	47.99380	8.36401	28.92694	58.01827	5.76195	13.98406	6.19764	5.46114
6.33336	4.25514	39.99044	0.00000	6.37705	6.84714	5.14584	1080.91399	6.05240	2.29275	68.14906	5.85161	48.79325	25.82069	6.16485	8.51787	8.74428	4.17987
7.46251	7.61451	52.73673	1.00000	6.61770	8.85659	6.03527	1144.60960	6.33414	5.58472	61.23486	6.03853	52.14	66.15709	7.50744	2.20553	4.68479	4.08073
7.61046	10.13416	37.08546	1.00000	3.90409	6.78089	5.68279	1111.99091	6.10315	120.74221	64.06759	6.85327	31.64615	17.22451	3.43277	16.84532	9.14303	5.42166
8.46429	7.47320	44.53005	1.00000	6.74968		9.27084	1125.39685	6.62034	126.835	45.62714	7.77949	37.65639	52.71112	5.04903	21.46263	8.61959	5.78023
7.73104	6.57006	42.75932	1.00000	7.07587	9.72533	5.10971	1070.51007	6.04617	-2.52398	62.25856	6.16076	53.19146	76.70090	6.58087	21.10427	4.96264	5.12982
8.75930	6.67845	45.98535	0.00000	6.61927	4.51199	6.40242	1067.42854	7.50840	8.77155	66.19257	7.15001	50.23019	51.05011	6.65058	16.48559	6.02763	9.26205
10.76673	11.13363	26.71398	0.00000	5.67179	4.87039	4.89825	1178.21917	8.12807	-119.0376	40.08581	5.64496	34.21639	51.12460	6.07492	11.05996	2.68086	10.62710
4.29598	9.23916	29.39985	1.00000	7.12450	4.98011	5.23935	1090.74464	5.94742	-99.73314	36.44829	6.48254	32.44874	33.65429	5.95870	1.21192	6.15313	7.87534
6.00927	4.90187	51.18525	1.00000	5.49080	11.52009	3.97599	1186.72825	7.10684	15.46667	47.91418	8.07031	47.05	46.96839	3.07551	2.93949	2.33422	3.26836
7.73591	7.91795	50.49626	1.00000	6.81148	4.62509	8.61223	1185.37344	5.71380	98.50893	56.10975	4.04074	16.68911	54.78194	6.94298	9.62718	9.62893	5.21592
9.17628	8.00608	47.96773	1.00000	6.20516	8.28914	5.01336	1124.37492	7.21164	-39.25	39.29374	9.24897	-12.91667	41.72038	6.09236	22.44079	4.52824	5.50023
7.40460	9.09352	16.42741	1.00000	6.15609	7.10392	6.26599	1065.53604	5.87226	-81.79819	72.72154	5.74756	41.48199	25.20314	4.35837	28.67513	7.42772	6.73189
6.38628	9.42266	29.75466	0.00000	6.58906	7.10471	4.51769	1068.74965	6.97682	-117.23991	58.84129	7.47322	47.64995	62.56225	5.18392	27.67767	4.53805	5.57762
10.47448	9.08604	47.01764	0.00000	5.70184	5.26997	6.03904	1169.71536	8.85698	120.97844	57.56475	7.00869	14.8361	67.09703	4.59561	16.68456	3.08712	9.37662
5.38207	8.27619	43.41160	0.00000	7.53202	8.46065	4.30149	1095.21543	7.49581	72.54566	67.25893	6.56503	29.69221	62.61604	10.45113	13.99854	6.75950	6.43934
6.98262	7.75943	28.75248	1.00000	7.17429	7.75176	4.84866	1108.52653	5.33205	107.60389	39.25072	4.38434	-7.01833	47.28404	7.08642	9.03417	4.27387	3.91213
7.22930	8.87265	46.35946	1.00000	6.50444	4.85340	7.52966	1079.53471	7.02541	3.47717	72.53919	6.51063	36.76639	39.46327	5.96907	36.81468	8.34795	7.84778
7.83026	7.65201	44.97922	1.00000	6.93983	4.98715	8.30070	1168.79975	8.26847	-74.26419	70.94313	5.52685	4.73245	64.78715	4.50029	21.23830	6.00828	6.28140
9.69345	6.83979	39.19565	0.00000	7.49029	5.81553	6.54900	1075.36535	6.66816	89.20083	38.71753	8.12466	55.54028	41.29422	8.80053	0.35149	5.96836	9.01600
8.10376	7.92904	72.16696	1.00000	5.82330	7.10576	7.51939	1146.42717	6.52796	91.84128	60.75493	8.55635	22.83957	36.01874	4.85797		8.50364	3.74631
