Pb	C2H3NO5	SO2	PRES	NOx	O3	CH4	PAHs	warning	PM10	CO	H2CO	longitude	latitude	NH3	CFCs	TEMP	PM2.5
30.36276	2.41345	9.67864	1149.69553	6.94142	7.41287	6.55238	7.96122	0.00000	10.02529	7.32607	63.63548	-116.21677	33.7207	10.02049	28.03193	13.48691	7.19846
38.07061	0.53523	5.97233	1136.83402	10.34596	6.29082	7.13947	8.63710	0.00000	8.34427	8.13431	51.49332	24.04142	54.39635	4.72176	27.96128	9.90050	9.06033
38.78252	0.43445	6.46785	1050.92670	6.35006	9.82399	6.07539	6.34069	0.00000	8.03015	7.99665	38.09924	-87.65644	41.80753	9.77688	34.31791	28.44886	8.95799
51.26603	0.09092	6.26269	1130.55649	2.86999	7.96654	5.37414	6.59272	1.00000	5.29583	7.84154	35.47309	30.96755	49.07866	7.10689	71.48912	21.88393	8.99957
59.83058	2.10869	8.61453	1093.87995	10.50201	4.27895	9.35308	7.09194	0.00000	9.91472	7.62742	54.50480	31.4976	26.67319	4.65736	72.55196	29.13469	7.34097
29.22053	0.26010	8.10400	1115.80872	7.23019	6.00365	7.52997	5.78358	1.00000	6.80803	5.16583	46.94896	101.44167	0.51667	6.05771	76.64801	23.62620	6.72780
36.91450	1.58752	7.12162	1159.51829	9.33468	9.41468	6.47285	7.44775	1.00000	9.55938	8.04322	44.63327	-58.44417	-3.14306	8.31410	49.76579	20.62682	8.09368
27.63839	1.37761	7.48039	1068.31876	5.66897	9.57517	5.19225	6.13273	0.00000	9.36095	6.37008	46.21855	6.9747	50.82709	8.61360	60.47059	22.33580	8.26600
66.12021	0.91327	8.08317	1117.68539	8.23965	7.29876	6.66103	7.01346	0.00000	8.99435	6.72562	69.55292	-98.1664	19.32932	7.97707	61.62923	14.58280	7.87213
62.42067	0.81411	7.74045	1053.36490	8.80476	8.19650	5.10655	6.70157	1.00000	8.85073	10.63037	42.88137	-72.47417	7.83389	9.07920	71.45068	18.41977	9.34974
43.48952	1.71709	5.61383	1116.68129	11.38046	7.26271	10.38043	8.11876	0.00000	9.64489	11.00448	25.07699	117.33333	34.85	7.32521	52.56165	7.86551	7.88735
47.86661	0.72727	6.00416	1079.50779	5.32378	10.35382	7.87149	5.57206	0.00000	8.83142	4.01577	23.32490	112.01667	-7.81667	8.96233	75.08762	17.96462	6.70026
44.54827	4.76979	7.68035	1081.40492	4.61230	9.69245	3.66423	6.69133	0.00000	10.75565	5.77178	48.42756	-86.78777	33.44872	8.67386	47.91956	22.09033	6.66469
45.65674	0.11782	8.19192	1099.62702	4.89801	7.92810	6.86983	8.62592	1.00000	1.81431	8.09628	33.34415	-7.95	53.43333	6.36373	58.49350	23.43204	6.22086
53.06255	0.66484	8.08900	1098.19479	8.79762	4.88067	5.79045	7.38931	0.00000	8.55178	5.85099	36.69481	-39.25	-12.91667	3.35278	48.50975	21.29611	9.84568
53.02857	2.49466	9.65952	1095.80850	9.98550	4.91300	6.63236	7.72633	0.00000	10.08663	5.72616	49.39389	-81.23621	33.98154	5.64700	72.77575	11.80274	8.47755
40.58972	0.28309	7.31770	1168.40701	4.58930	6.87658	5.82403	8.00234	1.00000	5.22571	7.72506	37.16196	123.33471	8.56697	6.89296	82.09325	-3.66110	8.20751
53.67629	0.77194	9.26019	1150.71682	10.35977	10.28082	6.10250	7.55894	1.00000	8.72747	9.97291	34.94196	86.59509	26.11527	9.33701	47.85026	5.22650	7.48612
40.12362	0.06862	7.67063	1134.37162	3.09308	7.12342	6.32667	7.54041	1.00000	5.53510	5.40765	33.67915	37.38115	55.63711	7.40910	45.76090	12.67299	5.69939
33.62278	1.96207	6.96510	1102.77847	10.05739	10.21004	5.19847	9.34028	1.00000	9.80614	7.52928	43.35105	-115.98391	36.20829	8.41885	57.58949	12.46324	8.12608
36.52558	0.21340	7.65903	1154.15998	7.99105	6.77504	3.81025	7.46204	1.00000	6.83653	5.45202	40.41251	-88.31476	36.61033	5.91780	50.58432	0.39952	5.46299
53.73699	0.82276	7.32668	1163.95600	11.07150		9.58949	7.05624	0.00000	8.81734	12.00337	33.03121	16.43915	43.50891	9.25489	50.48277	25.45154	7.98084
51.86250	0.13549	6.59140	1156.65259	8.29087	10.22022	9.61850	8.93087	1.00000	5.38098	9.55971	36.21572	9.72749	48.28259	6.40719	67.86522	16.26608	7.29227
57.58306	2.22969	8.01463	1054.19197	7.84159	7.86825	7.03913	8.09739	1.00000	9.99540	7.16123	29.43995	-122.38731	45.53929	7.63999	47.59343	32.00544	8.57699
60.05442	1.45060	8.42922	1072.98975	9.30504	5.10208	7.72345	6.58873	0.00000	9.42654	7.44254	47.47995	18.28333	59.33333	5.39247	52.04456	8.19464	7.01316
22.30397	0.22676	8.88441	1088.37656	5.59737	8.85360	5.98046	8.62001	1.00000	5.09958	7.12652	39.43949	-80.22588	26.2173	4.98850	37.91137	24.34853	7.38109
32.98641	0.53498	10.10596	1135.69542	8.49278	6.15982	5.86368	6.35125	1.00000	8.04036	5.04023	49.91471	-115.98391	36.20829	5.61595	56.36984	20.87355	6.62546
54.50599	0.24263	7.87587	1171.23004	6.87536	6.57804	7.06717	6.55099	1.00000	5.51712	7.40219	61.31803	110.71639	-7.54972	5.40554	31.56189	6.60417	8.73429
31.81738	0.37671	7.84113	1139.84935	5.46373	9.66929	8.75997	8.96403	0.00000	7.82275	6.71265	43.34329	144.09638	43.82634	11.01346	22.44867	27.55472	8.17401
38.84591	0.46430	5.23980	1077.51049	6.68078	6.52131	3.76097	8.76758	1.00000	7.84016	9.38542	62.43897	-37.03861	-10.90889	5.88491	71.83967	23.16093	7.45546
65.49745	0.51668	7.89161	1108.14012	5.78136	9.42846		6.23788	0.00000	8.28906	7.14227	69.60134	-69.08333	-16.25	9.71726	48.48140	14.80314	7.04968
58.55610	0.52702	7.56894	1062.58047	8.52164	6.85988	9.30144	7.88089	0.00000	8.17357	6.68570	53.62904	-85.43772	10.63504	9.46258	73.66550	33.25861	7.12805
46.64545	0.62552	8.28875	1110.48751	6.36468	6.57953	8.74056	9.24153	0.00000	8.39179	8.48575	44.60534	40.17171	58.1908	5.63119	34.05971	21.14420	7.51116
64.62088	0.18421	8.52641	1170.73293	4.51457	7.15059	5.81610	6.86047	1.00000	4.08312	10.04020	35.54756	9.5586	54.52156	5.13614	61.21123	25.48384	7.90303
31.88767	0.68305	7.36068	1159.92822	7.43141	6.71209	4.12557	8.66205	1.00000	8.67004	6.00265	31.15613	0.75	52.41667	6.24497	51.01538	14.03819	8.32003
41.51878	0.31422	8.07584	1057.17949	6.42461	6.08868	6.25035	7.69711	1.00000	7.30439	6.14086	27.49267	49.62251	27.0174	6.88870	66.72859	20.86662	8.73327
39.66288	1.11883	6.04446	1088.79479	8.86788	7.78188	6.49026	6.92717	1.00000	9.12005	12.18590	55.67356	-119.48568	49.88307	9.29083	28.54418	21.44222	8.06893
39.86121	6.97459	7.03704	1133.95191	9.72639	6.44388	10.35387	7.95097	0.00000	11.13963	8.01006	43.85784	12.53463	55.67938	7.33265	47.42371	12.19369	9.20692
61.55849	0.31141	6.89423	1188.04579	3.94406	5.44447	7.33562	7.28912	1.00000	7.16125	5.08517	41.43162	43.63417	43.96222	8.51743	52.25605	3.45397	7.10087
50.77536	1.11373	7.10236	1079.38960	10.41475	8.47143	10.07845	7.63082	0.00000	9.08700	10.44720	34.05325	-116.21677	33.7207	7.06779	44.10456	27.06076	8.90780
60.47123	1.11430	7.45508	1182.79378	7.00833	6.00301	4.82640	8.05045	1.00000	9.25686	10.46174	47.88105	-87.65644	41.80753	9.11782	58.33920		7.03841
54.01057	0.22165	8.47569	1127.39716	7.73343	6.17079	7.22168	6.12780	1.00000	5.82977	5.56483	43.61598	19.61222	44.97639	5.92851	56.51710	5.11415	7.11956
49.45708	0.29558	7.42499	1192.02839	5.33663	6.62717	4.69870	7.56929	1.00000	7.11897	7.37986	53.77014	37.55	6.03333	6.70521	44.43488	21.25457	9.09178
70.02944	0.06813	6.40624	1085.62297	3.02466	5.37502	6.37596	8.13594	1.00000	4.94805	9.08632	61.87833	6.76111	53.16167	8.23387	52.00926	10.10871	7.00674
53.08188	0.32876	7.53015	1148.64372	5.59996	4.44208	7.82842	7.46077	1.00000	6.71751	2.74731	53.87828	13.57661	37.31065	8.98316	48.57458	19.78497	7.63549
46.87447	1.97013	5.77477	1138.40218	9.79809	5.38367	8.21886	7.15039	0.00000	9.81664	7.97315	27.48184	4.21372	51.12794	7.01464	59.76359	14.68510	7.59887
48.24767	0.99737	6.72211	1092.33270	6.66284	8.58472	7.90850	6.94848	0.00000	9.10473	6.29704	40.04523	20.89389	42.62833	9.99888	22.89705	6.11229	7.32866
56.81295	0.76481	8.08956	1115.72723	7.60529	4.14698	7.00318	7.54851	0.00000	8.58392	7.58870	59.87830	-5.682	5.84752	4.77568	73.64528	23.03979	7.41740
63.89536	0.97920	8.22197	1175.01015	8.66507	8.22351	6.36929	8.66365	1.00000	8.89994	10.57758	53.15052	-87.71255	41.84364	8.30107	57.22625	27.79722	8.49706
58.37347	4.29989	6.18239	1169.20267	8.47355	5.26619	10.42350	9.15290	0.00000	10.65932	7.59994	51.59083	37.38115	55.63711	4.83838	52.58847	9.42600	7.60310
51.15633	5.32499	8.30276	1178.67407	7.82347	6.12316	13.27447	8.16966	0.00000	10.87680	12.33397	37.33549	4.82313	51.24197	8.32097	58.59460	16.27984	7.47407
28.55069	3.58155	6.62764	1167.41599	5.50063	8.75281	5.57056	8.32621	0.00000	10.43092	6.83558	45.50735	-74.73584	5.20856	9.93849	48.67866	23.14314	7.44856
16.98674	4.23998	6.92490	1197.28216	10.59865	10.66251	6.71469	8.18767	1.00000	10.61884	7.10528	52.93164	17.58522	40.53123	8.76952	69.23690	22.31518	7.50776
39.89427	0.38145	8.19483	1178.13293	6.44948	5.71476	6.57854	7.81754	1.00000	7.35452	3.95018	77.51568	120.33063	37.65181	8.32344	61.79528	10.05681	8.30813
33.97988	0.40468	6.73131	1133.89976	8.82967	9.24659	6.03096	7.22437	1.00000	7.40534	9.87866	42.03245	79.41727	12.25282	8.39814	43.65849	12.30539	6.71558
55.63647	0.95710	5.77289	1122.68594	8.38740	7.65639	8.79995	8.64605	1.00000	9.00664	11.47123	48.58323	-34.88111	-8.05389	9.30521	45.64359	7.82404	8.60207
61.03241	1.37735	8.52374	1092.62075	4.96428	9.36894	5.51967	9.07427	0.00000	9.40739	7.28201	41.79539	-37.07167	-10.91111	10.20538	63.36093	6.94308	8.05822
48.37165	2.69675	8.17455	1113.52719	10.52263	9.10185	5.80679	7.13716	1.00000	10.12607	11.08818	38.04040	-88.42814	42.16808	12.12279	54.85249	13.53151	6.20292
15.96630	0.54993	8.06789	1179.81867	8.27691	5.81613	6.52945	7.85825	0.00000	8.31943	6.32269	66.11301	16.43915	43.50891	3.04201	54.98888	13.56217	8.38281
26.61572	7.30105	7.31535	1093.84991	8.76213	6.12110	11.54508	9.54663	0.00000	11.17669	9.60051	38.02688	-63.90389	-8.76194	8.35545	53.10105	9.01545	6.59358
59.34096	2.28402	7.50314	1157.64368	5.91444	8.87004	5.85383	8.92485	0.00000	9.97072	5.45944	58.04738	-82.45426	27.09978	8.72777	43.17142	-0.62597	8.13385
69.66164	7.99876	7.17225	1177.06544	6.64881	7.98804	6.02987	6.67677	0.00000	11.27638	5.48845	29.60353	-82.42491	42.97086	9.45596	44.80195	2.39076	7.41962
55.91630	0.28923	8.21920	1095.40970	6.05041	6.62381	4.46454	4.20747	1.00000	6.85751	8.04038	52.18528	-1.47217	53.46506	6.48393	37.76297	12.23452	7.02398
46.66336	0.40873	6.44549	1088.18562	4.89785	9.89040	6.00208	6.66446	0.00000	7.73511	7.25348	27.99015	-73.89125	40.67705	9.48094	80.86384	3.91941	6.60658
61.40070	0.88075	6.42006	1149.23117	8.63939	8.79781	5.93309	8.32180	1.00000	8.95426	7.65841	56.69702	-1.60452	42.06166	10.14181	56.01860	34.93884	8.35220
35.05752	1.27156	8.41754	1062.14273	10.76603	6.57140	8.13435	8.66282	0.00000	9.31176	8.47994	32.27403	47.3799	33.14447	5.98534	47.69736	-10.00565	8.78509
45.57162	0.28997	8.77513	1135.53052	9.35970	6.65685	5.69333	6.52125	1.00000	6.63550	6.61348	70.99384	35.96944	56.03361	4.45445	57.68806	7.06371	7.71104
38.77167	1.09378	8.34445	1087.91118	7.71564	5.21167	7.93580	9.47865	0.00000	9.09980	7.58691	37.99630	-1.29243	53.49389	5.97366	52.66336	14.10517	6.76693
20.25525	2.34162	9.23435	1162.21555	8.89611	6.75034	12.45372	6.81310	0.00000	9.98509	11.44804	50.33513	-72.47417	7.83389	8.27725	48.00536	5.88731	8.40484
79.70895	0.38058	7.81326	1176.72902	8.96529	9.15687	7.08751	9.15652	1.00000	7.63642	10.67895	61.68949	69.67639	41.29444	8.14040	42.72233	24.20926	6.18166
29.49792	0.16806	9.39850	1050.52660	4.27820	5.16780	8.24006	5.56591	1.00000	5.48480	5.55993	49.21375	-69.96533	43.91452	8.02636	40.95027	8.11541	6.30932
28.61059	0.12128	8.32861	1133.14078	5.22404	8.86426	8.59032	5.99610	1.00000	3.49471	5.81609	36.96416	-117.29198	33.03699	5.48293	22.02363	26.23124	7.78686
51.14023	0.31504	9.44017	1083.95521	6.89972	7.74410	8.62172	7.32923	0.00000	6.82316	9.77173	73.77277	109.3243	-7.0981	6.82252	65.30881	19.30637	8.53425
68.45882	2.44503	7.00227	1063.01825	9.12334	8.66139	3.93601	7.73558	1.00000	10.04267	8.14337	83.15768	-119.48568	49.88307	9.19011	48.14568	1.66646	7.69879
66.29855	0.20467	6.57679	1151.91513	4.85633	10.16960	7.89425	7.79052	0.00000	6.86014	7.44641	67.63863	72.93924	18.87813	10.55318	60.82191	21.81419	7.86583
33.90706	0.22421	8.41096	1093.75535	6.27173	4.56495	7.31459	5.87113	1.00000	7.05261	5.40595	55.90368	76.11996	11.12018	6.86019	35.81434	13.47996	6.42519
41.81888	0.82806	7.49843	1085.89661	7.72179	7.49303	7.56696	8.26634	0.00000	8.75243	6.40457	54.62796	122.9666	10.7375	8.78771	74.23465	11.67572	7.49949
42.87806	1.72783	8.89772	1144.12156	9.52670	6.26133	9.69591	6.10531	0.00000	9.61569	8.81468	67.49957	-15.6	13.56667	6.63008	63.67350	-8.66162	7.61886
45.18954	0.19919	5.96854	1172.15905	5.70412	8.99553	5.67141	8.36463	1.00000	5.08339	5.88037	15.36603	113.13148	23.02677	5.75987	69.53892	21.45098	7.13251
47.88370	0.16302	10.75386	1092.96381	6.82105		6.42408	8.56510	1.00000	6.16194	8.19806	64.54853	46.10925	43.35071	4.86470	36.43758	9.41867	6.77335
27.70973	1.23466	6.46793	1183.85601	11.03141	6.16512	9.44394	8.31974	0.00000	9.30351	10.20916	57.80137	88.1453	22.4711	6.93612	57.78948	32.29412	9.23522
43.21720	3.60887	5.54115	1122.97945	6.34694	8.15169	5.12591	8.66547	0.00000	10.45456	7.76668	58.12255	130.94098	33.3213	10.26896	32.59561	15.96722	8.07728
63.04178	0.56288	7.26535	1088.95775	8.14638	8.60359	6.62393	5.90754	1.00000	8.19107	8.75996	69.77520	-1.29772	50.76306	7.73848	34.36783	0.98364	7.74826
39.47983	0.98612	8.90381	1105.30670	6.81859	7.73193	7.52382	7.46386	0.00000	8.97041	7.24604	32.43411	-47.53028	-22.45667	10.20327	47.98416	17.15352	10.12831
57.53821	0.32977	7.02793	1103.44912	6.47639	9.84808	6.83380	7.69073	0.00000	6.64954	6.15599	59.24690	-69.08333	-16.25	7.69832	62.91694	19.79161	5.90933
30.07384	1.36411	8.33236	1155.90220	7.31159	5.88704	10.63394	7.20805	0.00000	9.40254	9.35647	42.26704	-1.47217	53.46506	5.33570	46.60730	6.97557	8.70931
41.46955	0.20945	5.60119	1119.11976	9.67657	5.62117	7.21610	7.46561	1.00000	6.81048	6.73998	41.24452	71.67164	30.29184	3.45176	45.50262	11.87854	8.91000
42.42335	1.59101	7.51489	1062.80690	8.04858	7.47085	7.19452	7.68942	1.00000	9.55268	10.28274	71.38446	-60.94228	14.67751	7.06103	41.89635	16.14298	7.20072
45.15585	0.64376	8.35720	1196.76302	5.12749	11.17981	4.96142	9.01850	0.00000	8.50271	3.63633	52.81321	-51.50361	-29.2975	6.58076	71.89960	21.65979	7.86695
57.99769	0.48883	7.72794	1185.65445	9.76952	6.43173	9.30305	8.47322	0.00000	8.13936	11.58686	45.04810	2.25	50.75	7.20547	58.99947	19.84266	7.36933
60.78853	1.88132	8.76936	1178.52319	8.99894	8.19964	3.62713	7.70096	1.00000	9.71892	9.33870	32.71454	78.55757	17.34769	10.93473	52.69431	17.71405	8.81347
47.50979	0.19217	6.91870	1065.91207	7.04858	7.00590	4.90490	7.45352	1.00000	6.19036	9.51300	35.85997	-88.31476	36.61033	4.65455	55.23053	8.18677	7.39761
40.80359	0.76586	9.01784	1177.67930	8.90311	9.32587	7.19343	8.64010	1.00000	8.74467	8.14301	34.23933	3.39467	6.45407	8.95993	14.61048	1.61919	5.34070
68.16328	1.63270	8.23351	1114.01630	10.10747	10.15522	7.36506	5.12854	1.00000	9.63535	7.46810	37.26486	76.03889	18.18158	11.35709	83.03352	22.11548	8.39311
60.39296	0.62372	9.57273	1148.64724	5.92990	9.04755	6.16180	8.93778	0.00000	8.36787	5.44347	60.63844	-111.78903	33.35283	7.51497	54.10252	1.05659	6.88688
44.22744	0.28422	7.21403	1120.11513	8.50874	5.99741	5.95367	6.96766	1.00000	7.25706	6.51579	67.65464	106.92667	-6.91806	5.40646	46.59942	8.32743	9.31086
38.04773	30.17692	8.86452	1103.16707	6.01591	7.57804	4.95365	8.59688	0.00000	12.62113	6.50089	51.22064	12.19458	10.61285	10.48163	45.80775	13.86796	8.08464
64.39313	0.80475	10.08837	1113.13664	7.96147	7.49616	3.95047	8.24928	1.00000	8.70690	9.72660	89.25730	-5.53715	50.11861	8.48711	62.89787	5.54995	7.96184
40.60437	1.75741	6.60323	1158.11148	11.90831	11.71423	8.83040	5.74767	1.00000	9.67340	10.10283	46.47030	27.18052	39.12074	9.71435	31.04968	-4.21434	5.96248
56.85307	0.50263	7.38201	1078.31103	8.04279	7.67414	4.66141	7.13576	1.00000	8.28848	10.19903	32.50142	65.27258	58.04254	8.93087	72.60003	18.93115	7.85458
45.60716	0.55411	7.60805	1111.14604	8.52190	8.72205	6.97185	8.06449	1.00000	8.23913	9.68016	63.68960	71.30633	21.34222	8.07794	51.31839	26.71561	5.39976
56.23925	0.27483	8.58140	1180.17569	5.83600	6.31752	6.40997	8.44702	1.00000	7.28504	9.56071	75.79281	3.20639	50.74497	4.95646	40.78984	14.04179	5.89315
41.31866	0.66620	6.11606	1139.17286	9.74871	9.39745	5.14333	7.64817	1.00000	8.53861	10.11710	59.55611	2.18247	41.41204	11.01010	61.06469	7.43211	8.12502
46.15677	0.30744	6.63540	1149.44904	10.32905	11.03531	8.72971	6.82030	1.00000	7.48279	10.16759	35.08205	3.16667	50.8	9.10979	73.21109	28.30249	6.08757
49.32033	0.44322	7.89074	1163.94765	8.16857	7.99599	7.66807	8.46177	0.00000	7.89266	7.11296	46.81912	10.7	4.96667	8.68944	56.80179	13.65156	7.75980
45.50413	0.23140	9.05993	1127.61783	7.12686	6.68647	8.43687	6.20621	1.00000	7.26627	13.33711	89.87459	11.34046	50.72043	7.08404	61.34295	22.14458	5.93700
39.68011	0.65638	7.18682	1145.18281	10.80500	11.54636	6.59189	7.26437	1.00000	8.58607	7.30231	25.60469	122.9666	10.7375	11.06024	38.34690	18.55350	6.94470
35.48591	2.37690	9.82098	1122.29809	9.07043	8.30952	5.18301	7.40056	1.00000	10.01604	9.81761	57.33069	12.38878	43.1122	8.43522	52.32823	19.32330	9.61471
64.37083	2.46570	7.97645	1066.14550	8.59287	8.58208	7.23989	7.76444	1.00000	10.01622	7.24509	51.85340	34.86563	31.92923	8.82635	72.14015	14.27645	7.54354
51.00009	0.42578	7.93156	1095.60821	10.30785	10.95672	7.00688	6.31636	1.00000	7.57041	9.64510	42.82537	9.0027	11.86064	9.01406	50.94283	4.79262	7.82992
50.34859	2.24467	6.82913	1125.08668	8.11241	8.34378	5.16286	8.50119	1.00000	9.98500	5.83242	45.15023	4.7934	45.69558	8.50851	54.50512	20.16173	7.94733
58.61516	0.60228	7.68898	1138.53849	4.68990	9.50561	8.65663	7.16922	0.00000	8.36709	6.63183	48.25580	-122.40433	37.71715	11.57089	52.45986	23.75040	9.34541
25.79960	0.05186	7.92509	1101.30542	4.21392	6.12279	9.56909	8.66524	1.00000	4.31510	4.76062	33.62888	-52.2	-28.44917	7.60985	47.10605	15.36183	8.83493
59.69856	1.49616	6.34164	1156.73306	8.98962	8.09666	4.40123	8.18001	1.00000	9.48068	10.24569	56.19377	-73.75335	45.4473	9.69987	47.27352	27.41747	8.14062
55.82909	0.75631	7.27629	1129.91754	10.56342	11.44082	8.07604	6.90464	1.00000	8.79470	7.37848	60.87403	-77.70066	43.16547	9.43542	32.27231	23.31594	8.44133
41.60149	0.27125	7.83164	1195.79776	6.27914	6.40828	4.60589	8.44054	1.00000	6.39935	9.08235	44.85062	18.34717	54.60528	5.76327	76.35897	10.25596	7.19227
67.50522	0.38066	7.81538	1183.08103	6.66741	5.57433	4.25427	8.77316	1.00000	7.74566	5.72541	56.72041	-15.6	13.56667	7.12725	77.49100	9.44074	7.48126
44.16341	1.11780	7.87113	1128.09752	10.00361	9.87861	5.17010	9.00687	1.00000	9.23314	8.46873	62.12267	82.85749	17.54907	10.66582	57.20384	24.25984	8.25507
44.52868	0.36338	7.06390	1132.55667	6.25693	5.21801	6.61152	6.98425	1.00000	7.58104	3.87348	43.00702	16.50104	41.24264	7.61618	60.11905	26.38141	8.04798
48.27706	5.10625	6.49653	1111.55723	8.17218	7.35365	4.47185	8.99264	1.00000	10.81052	6.65720	37.16887	115.04814	30.24706	7.76411	57.38293	6.60895	8.49723
38.14846	6.75030	7.12129	1050.36878	10.12294	8.70934	3.80054	6.01868	1.00000	11.08831	9.45131	46.76803	110.8405	-6.8048	10.94933	58.36178	9.88137	8.23722
55.13023	0.47509	6.89659	1196.64730	7.03540	7.16095	6.05801	7.81775	1.00000	8.07010	9.49672	48.34774	-83.55521	41.66394	6.94652	48.75768	5.26657	6.91759
53.71274	0.27852	6.45011	1147.50834	7.05081	10.70882	6.31699	8.57307	0.00000	7.37617	6.15237	24.37177	-1.325	38.47917	8.19970	57.77800	29.92765	9.38905
58.32209	0.34173	9.28890	1098.80947	6.72224	6.41122	9.63721	8.18716	0.00000	7.80556	8.50444	43.27351	47.3799	33.14447	5.27396	38.30762	20.20009	7.84084
65.39115	0.28508	8.25691	1104.30098	10.05602	10.24557	6.83060	8.18904	1.00000	7.26689	11.10605	47.30314	73.08333	19.21667	10.17248	53.27329	7.66344	7.57643
55.21234	0.23085	7.64764	1170.55467	0.87719	3.61181	7.69954	6.94357	1.00000	7.08767	4.63318	44.74386	-76.70944	-11.94306	11.24687	40.33032	6.29515	7.16374
47.25393	0.24490	8.65738	1149.11971	3.90847	6.81416	4.16301	6.74833	0.00000	5.33647	6.64873	14.44227	-40.7475	-4.16694	7.43398	20.24118	5.80677	7.43954
40.44654	0.15798	7.39722	1159.85665	5.14290	8.33528	8.98147	7.38043	1.00000	4.32322	4.23657	49.61220	98.50893	16.68911	6.68061	51.54186	2.21674	7.79445
53.07843	5.62908	8.60425	1058.79750	9.76455	6.69058	12.61049	7.22912	0.00000	10.90371	11.93168	38.54320	-73.02841	-36.9256	9.62527	58.45103	5.75409	7.74713
56.25636	0.40948	8.53281	1102.40162	5.00943	11.34805	5.29488	6.83502	0.00000	7.08831	7.10998	14.07339	-82.00919	23.04419	9.25637	62.54765	18.60718	5.78345
41.01194	0.37584	8.15594	1194.16047	6.29494	9.07470	6.78307	5.56005	0.00000	7.91186	6.36039	48.24292	120.33063	37.65181	8.67234	64.98362	-4.25980	7.10010
35.15841	0.49651	7.44821	1079.41199	9.40085	10.43776	4.18083	6.73255	1.00000	8.14985	6.36469	42.00138	17.8031	48.43174	9.10188	68.57019	15.93999	8.07805
71.40198	2.45118	8.26991	1154.32946	12.30839	11.75306	6.89054	7.01073	1.00000	10.05097	10.03301	55.46102	13.58357	-1.63333	11.15881	65.83101	30.64047	7.18340
44.47580	0.45252	7.79494	1117.25029	7.67951	8.25033	8.86874	7.75721	0.00000	7.98502	7.04379	45.06195	-88.3162	42.24113	10.17556	65.65586	20.17909	7.02173
54.55192		7.93575	1078.15189	5.43082	9.98495	4.58120	8.78002	0.00000	9.38125	3.98940	38.41976	16.50104	41.24264	6.42281	47.13990	11.83812	6.41194
28.06356	0.33188	10.79981	1087.67462	8.75568	9.64154	7.55670	6.28108	1.00000	7.51614	9.13214	53.90487	-81.24441	23.15678	6.71898	51.49761	14.15394	8.50317
43.04626	0.33557	6.14775	1161.08507	9.17189	7.55259	6.62849	5.87549	1.00000	7.21452	4.00838	37.66077	8.52462	47.30997	4.69368	57.32529	19.34084	8.59597
56.50359	0.58564	7.35694	1084.16625	6.86804	6.35600	4.88155	6.13886	1.00000	8.37694	7.81568	48.61627	8.86374	44.89784	4.43219	52.17102	19.27907	5.20638
61.49007	0.30293	8.08142	1197.26242	8.09385	4.69223	5.73198	8.44660	0.00000	7.15820	6.06921	49.22176	71.52847	32.57756	2.71297	59.18356	8.07918	7.30829
49.10838	0.22144	5.64520	1192.47193	9.41339	6.06469	6.55825	7.99361	0.00000	7.00482	8.35493	47.36961	29.41824	45.99194	3.64630	61.67134	10.58902	7.33360
49.84799	2.96000	8.58610	1134.62929	7.69178	7.45427	6.63700	7.75390	1.00000	10.24698	7.39715	63.08781	15.00835	51.14942	7.59333	51.56867	-3.58775	7.75935
41.83123	0.52182	9.01439	1112.63515	7.22564	9.20168	5.57637	8.00377	0.00000	8.23276	8.31172	49.98866	-73.49484	41.14676	9.44729	47.38484	29.28071	6.95458
41.09061	0.69107	7.86201	1088.90685	9.28587	9.80988		7.53022	1.00000	8.63491	7.76601	51.56653	-6.00137	33.42585	7.57983	59.03630	-2.45004	7.73845
