PAHs	NOx	latitude	NH3	PM10	O3	Pb	H2CO	CH4	SO2	TEMP	C2H3NO5	PRES	longitude	CFCs	warning	PM2.5	CO
6.60790	8.85123	14.53767	8.63032	8.30528	8.20237	70.49027	65.34853	7.34528	5.38530	43.98004	3.81292	1135.24733	46.83187	55.04709	1.00000	10.49400	7.73521
6.68916	10.39859	46.09273	10.51095	8.11981	8.24047	54.12834	51.00226	7.11292	8.11724	20.50471	2.46743	1136.90840	-88.64235	49.52875	1.00000	10.30217	6.85805
10.02828	10.10049	50.23805	6.82764	9.30166	9.19545	38.11270	55.56800	7.44411	8.23022	29.44043	7.32811	1071.17968	8.86704	54.27857	0.00000	8.17734	7.01703
8.72033	8.70515	35.82756	9.65747	8.97402	10.40974	51.35677	51.23834	8.85820	8.03489	5.88087	5.38303	1179.60118	137.95378	49.31030	0.00000	11.24502	10.55519
9.78831	7.65424	44.73941	10.71285	8.83643	9.31085	44.10892	40.75533	7.81528	6.23310	18.45581	5.05224	1071.37661	-93.12577	40.89979	1.00000	11.10769	6.40304
7.98004	10.34335	21.34222	8.16136	7.24245	8.29420	37.68827	44.37062	8.48357	4.97550	13.70554	1.68544	1122.43653	71.30633	35.49847	1.00000	9.33557	6.56984
6.70657	8.32310	41.20485	5.16809	10.23556	8.88239	65.53399	47.42929	8.80093	8.16263	11.54528	18.05635	1154.18783	-8.33147	54.86224	0.00000	7.50664	7.67722
7.75826	9.73744	40.57788	6.67848	8.74284	6.83336	36.05832	63.29546	8.26081	9.65303	33.18879	4.64283	1053.65490	-73.95958	41.73024	0.00000	7.16817	5.98799
9.53731	10.14709	39.43534	9.21427	9.88440	7.98715	14.15523	46.51698	7.88168	7.66459		12.43912	1180.69280	-84.20299	43.14755	1.00000	8.86984	7.65870
7.94498	9.72315	47.92526	9.79144	6.75713	6.92792	25.68978	57.31862	9.15235	4.61678	11.71675	1.13872	1197.68337	-97.03285	45.74073	1.00000	9.89271	7.21570
9.14369	10.51054	17.06542	9.65767	9.04619	7.25275	54.89476	52.50302	9.39643	6.54959	16.41584	5.84517	1091.94705	-96.72365	56.50927	1.00000	10.06695	5.39308
5.28445	10.67195	11.15583	9.11181	7.82760	5.87801	55.50219	49.77701	8.75534	5.07229	13.92952	1.89296	1086.79063	42.7125	54.88752	1.00000	9.89417	7.47236
7.21019	9.28073	52.61131	9.68537	8.59911	7.80493	57.33362	40.54372	7.51562	7.43584	-1.37998	3.71738	1147.25982	13.31783	42.35328	1.00000	9.30151	
7.95453	11.91759	42.24113	5.55270	7.23101	8.59742	36.71828	53.25644	9.88577	1.59627	8.31603	1.33245	1158.31570	-88.3162	53.15618	1.00000	12.73354	8.80978
6.72210	8.77919	40.68066	9.31579	7.08907	7.92669	29.81783	55.26109	8.28539	11.34504	5.86712	0.86466	1171.54175	-73.47429	47.24823	1.00000	8.21394	5.96867
10.61047	10.04589	52.68333	9.26403	7.60668	9.71132	47.72372	37.93826	8.54189	9.03070	7.38175	1.63479	1147.83590	0.93333	25.81691	1.00000	9.29208	6.11187
6.46907	10.77658	57.97472	7.92110	7.99737	7.85768	50.13486	51.83299	10.30581	5.10976	19.54867	2.35910	1088.10920	33.2525	74.85643	1.00000	11.25604	8.94982
10.70501	11.45882	-21.98333	9.35385	7.61980	9.31195	64.38109	41.03264	7.47717	9.32326	23.30908	1.85659	1136.83342	16.91667	37.67924	1.00000	10.19194	5.09045
9.13819	8.95252	57.14369	5.38652	9.48483	8.09247	44.15675	45.04465	7.95419	8.35936	10.78252	8.19078	1140.92989	-2.09814	28.27607	0.00000	9.61674	8.92605
8.31929	7.83592	-1.26753	10.39152	9.76001	7.50557	43.97087	57.26427	6.82835	4.21495	1.66538	11.69987	1118.71142	116.82887	39.79680	1.00000	11.46802	5.15111
10.41308	9.15573	33.76446	7.24232	9.12684	8.50529	31.79050	51.58842	6.58969	8.40101	3.88768	5.77802	1081.39934	-117.79394	45.11991	0.00000	10.91671	9.76535
8.70280	10.17241	-5.85746	10.39128	8.13508	5.68447	41.21335	33.91382	8.00998	4.89313	3.28812	2.41883	1191.98802	144.23058	60.22987	1.00000	11.91520	6.23970
7.39205	10.33287	55.25	9.67673	8.75974	9.18499	50.80593	44.56775	9.31781	5.94002	16.27882	4.76508	1188.11724	24.75	31.94455	1.00000	12.82893	7.14624
6.86006	11.96306	42.4251	9.59945	7.63390	8.84518	34.82975	64.15007	8.85663	7.51781	12.16216	1.99995	1199.51547	-71.06616	64.86427	0.00000	10.16651	12.47041
6.44507	8.57557	23.0072	9.23962	8.90572	9.10269	41.01305	33.26426	6.85511	6.23636	8.01196	5.80134	1090.72936	-82.4017	53.31023	0.00000	6.12367	11.63877
7.05229	11.64229	33.92866	9.85941	8.34771	8.87885	49.79631	39.61254	6.64080	6.91541	2.44171	3.33756	1153.25146	-6.90656	68.37296	1.00000	11.27865	6.29828
7.92139	9.86530	61.72744	7.92664	7.97151	8.73966	60.41134	50.34030	9.45218	6.20749	13.87210	1.96161	1158.95041	17.10558	82.97200	0.00000	9.55295	10.11307
7.16848	10.97593	50.18545	8.84133	7.78515	9.12359	27.00088	62.19887	9.50619	3.79512	18.24301	2.35343	1130.92838	27.06365	34.77540	1.00000	12.26896	7.71821
6.04514	7.91670	33.14447	7.47885	8.94006	8.72448	44.81257	45.72477	8.38699	9.91479	31.37812	5.43810	1173.07091	47.3799	49.88296	0.00000	6.58607	6.62146
6.93666	7.69228	50.26729	11.18187	7.96002	7.14419	39.95920	65.03693	8.51509	7.88300	21.51128	2.91722	1132.97343	-119.27337	47.25554	1.00000	7.28771	8.74022
8.26963	11.57080	50.56149	8.31349	7.70237	6.99104	64.30268	35.44578	7.20274	6.05855	13.51364	2.64144	1155.53001	4.69889	37.05248	1.00000	8.84988	6.70701
7.19483	11.48308	3.11988	7.51684	7.21335	8.52550	39.38372	60.44329	8.52153	5.18347	31.02527	1.35901	1126.97885	35.59642	35.34956	1.00000	8.50320	6.34105
9.96843	10.15050	-19.65	9.58694	6.59272	7.82600	37.46517	73.01094	8.32360	7.69831	10.78190	1.18208	1095.53160	47.31667	43.07673	1.00000	9.59780	7.57451
8.80978	8.76967	44.97639	9.70428	6.35903	8.43369	40.48446	59.12300	7.19172	6.15067	4.84253	0.85527	1091.97442	19.61222	55.21071	1.00000	9.19566	6.34840
7.05436	11.24968	35.61452	5.55639	9.98520	7.75939	44.79567	51.91783	8.71996	10.20900	14.89547	14.12157	1158.50556	-88.81395	59.96257	0.00000	7.50371	9.70900
6.91061	6.72446	49.65186	6.78001	8.45658	6.85281	40.46553	56.71152	9.21040	7.92660	13.85577	3.70631	1138.29344	26.97253	50.43089	0.00000	8.44317	5.08882
8.78787	9.00546	34.14251	7.55148	7.77641	6.81716	53.31849	51.40569	6.83350	5.03184	17.34455	2.31247	1095.56130	-118.25508	57.44138	1.00000	10.87992	8.02523
7.65663	9.61029	3.3285	7.43783		7.44513	52.26768	51.09911	9.21193	8.56659	31.09772	0.87383	1073.52213	99.1625	51.54659	0.00000	5.59901	5.03407
11.12902	10.08208	23.29549	9.86467	10.35672	8.70873	17.64285	56.26837	7.43617	8.70786	4.90513	20.29546	1197.08872	113.82465	51.04256	1.00000	9.35170	9.19682
9.28659	9.05988	40.24537	9.86073	9.19982	8.06686	56.25766	51.13396	9.02538	7.19574	27.17546	6.43202	1167.62972	-75.64963	14.53451	1.00000	7.90021	10.17442
10.15841	9.42810	44.99012	10.35258	7.18557	7.69262	35.08146	59.13431	8.34042	7.74550	1.97594	1.84264	1181.60480	-123.02621	50.22750	0.00000	9.35667	7.60037
10.57544	9.70940	54.8421	8.81452	9.77355	8.28676	22.98905	65.23210	7.46549	7.30834	17.60755	11.40390	1196.05537	46.5813	49.99495	1.00000	10.06360	5.27720
8.88639	8.04449	34.25628	9.62965	7.14129	8.39091	50.03176	54.50739	8.22065	7.78803	0.55197	1.27249	1088.14211	-78.04471	67.43507	1.00000	6.09180	5.42555
9.78753	8.92628	19.64745	7.90079	9.28640	7.81551	45.82325	36.16597	9.41491	6.82119	8.58915	7.54298	1062.14567	-102.04897	61.00562	0.00000	9.70936	9.06050
9.05512	9.25884	54.52156	9.72510	8.33868	8.13860	51.12479	61.07923	8.30352	5.92808	7.97242	3.31630	1092.17610	9.5586	63.32267	1.00000	9.62055	7.17761
9.29148	9.79109	46.23899	9.95190	6.73970	8.13869	32.15333	45.07117	7.61472	5.97250	8.81041	1.15084	1057.80005	-63.13414	72.11929	1.00000	11.35411	6.20767
12.07274	7.73132	41.85059	4.69006	7.76434	7.01709	38.62479	46.60165	6.45712	6.72412	18.41433	2.49583	1106.12954	-87.882	39.41571	0.00000	10.21541	6.49283
9.69887	12.06212	8.48714	8.55363	8.11655	8.47141	62.82684	47.31309	7.78376	7.81575	3.52226	2.78521	1052.64176	-13.2356	34.06965	1.00000	9.77478	6.85905
11.74516	8.91506	3.11988	9.89163	7.81076	9.14253	51.18322	46.22902	9.20927	9.74117	20.51920	2.03966	1051.24995	35.59642	50.48615	1.00000	9.19191	8.26824
7.43230	10.43508	55.1904	7.22278		9.79523	61.03573	39.28881	9.08912	10.33901	21.30557	1.98250	1065.72796	30.2049	43.40635	0.00000	8.60764	6.90174
9.93280	7.42418	-20.87306	11.14198	8.23921	8.67329	66.66688	47.40556	9.66012	6.50752	-3.27362	2.96494	1106.70683	-48.29694	62.11730	1.00000	10.33277	6.03420
12.38377	8.39218	43.61062	9.80958	9.09407	9.77222	67.22298	35.52860	9.10212	10.58050	19.89026	6.76291	1108.62486	-72.97261	45.32425	1.00000	8.80453	9.39846
5.21853	9.90486	36.6009	8.28630	8.38804	9.10505	11.73439	61.34159	8.29092	12.59261	23.66884		1058.13179	126.665	66.35618	0.00000	7.62581	6.53371
8.13660	10.21390	51.88333	9.19284	7.85682	8.29282	35.71701	44.52689	9.41323	6.95022	16.60934	2.09387	1107.41683	8.51667	45.16780	1.00000	9.80365	11.80522
5.48751	9.88505	37.31309	7.72373	8.88696	6.33795	63.83719	49.42492	10.19332	11.59922	9.64384	5.17909	1095.55878	40.74357	44.73684	0.00000	9.52017	6.83228
9.97016	8.10747	37.95143	9.56554	7.49644	9.65297	49.34740	73.50162	7.39947	8.89300	0.19602	1.80445	1112.95032	-91.77127	92.99312	1.00000	9.06728	5.12097
7.15830	11.16683	36.76639	9.72597	7.78180	8.18660	43.65684	52.80916	7.93418	7.23666	1.85415	1.86336	1090.79259	3.47717	55.08987	1.00000	10.33669	7.36732
10.21125	8.77978	23.5654	9.83900	6.95451	7.45524	49.89078	47.02085	10.03512	7.94315	9.92274	1.33541	1138.90117	119.58627	54.34452	1.00000	9.72063	5.98226
4.18155	8.66320	34.61667	6.95821	10.03358	6.87523	36.29111	45.20941	8.02723	10.78791	34.85274	14.44395	1193.69596	135.6	73.60097	0.00000	6.78795	6.12886
8.34070	10.55655	36.27462	7.47043	11.04539	8.93385	67.95890	44.97677	8.19388	9.31655	16.03264	39.37473	1090.71257	4.85668	35.99100	0.00000	7.30584	5.78401
7.28738	9.22061	41.48199	8.07761	7.92754	8.45630	18.05488	58.05041	9.21063	6.01271	23.88976	2.47252	1168.45208	-81.79819	45.03866	0.00000	9.56185	10.74070
11.71967	10.21643	61.72744	10.54099	8.50350	9.11129	41.41603	50.33916	7.49284	9.33085	16.44966	4.03907	1133.31315	17.10558	50.09527	1.00000	10.08446	7.91199
6.53336	10.80869	45.40008	8.53846	6.80748	7.97405	48.83066	51.98516	10.44720	7.96343	9.13425	1.11767	1066.26801	-73.58248	70.26493	1.00000	9.48999	7.32874
4.52610	9.39939	-21.205	14.30265	7.48822	8.93537	46.66089	60.87966	10.47105	11.06469	15.69210	2.03301	1099.08621	-41.88778	36.26324	1.00000	8.93266	7.78303
8.53263	9.65047	51.04962	7.10263	6.70392	6.93229	44.83332	56.65014	9.23278	8.41270	26.52224	1.43344	1139.64269	12.1369	56.59561	0.00000	6.25374	5.92404
6.06701	10.00397	43.86682	6.50666	9.31945	9.29606	41.77838	45.20674	7.33027	10.63491	19.97085	7.91774	1196.01006	-79.2663	29.41436	0.00000	7.16652	8.79163
7.79217	9.29010	18.20854	8.59326	8.11990	7.73433	42.56314	53.63036	8.67704	6.55075	22.33602	2.93866	1050.03246	-71.10077	57.95742	1.00000	9.34121	7.90272
10.39027	10.76000	52.61131	9.98955	8.28851	11.13973	42.53084	56.12128	6.49371	7.41453	20.00800	3.40061	1072.92354	13.31783	60.32599	1.00000	10.71725	7.71353
8.91309	10.60392	53.78333	9.58602	7.76587	9.52482	53.95551	45.78589	8.65800	4.61800	12.00132	2.23276	1167.24282	-1.06667	58.81181	1.00000	11.41747	7.85613
8.05776	10.59927	13.8196	8.91579	9.48170	8.79699	45.26814	59.74779	9.22630	7.97731	-7.63508	9.02656	1181.89536	100.04427	56.71637	0.00000	9.64326	10.57845
7.95240	9.64018	-37.9	8.04939	8.44476	8.00371	58.83018	40.97556	8.58182	6.96557	3.13709	3.26185	1194.95803	145.18333	72.62598	0.00000	8.66376	7.20079
7.07381	10.93240	43.83125	11.68814	8.17588	10.10329	36.18545	50.88334	8.23972	10.09171	2.10177	3.32058	1198.90835	5.03586	67.44614	1.00000	11.33044	3.49315
9.32841	9.21636	14.66	8.58929	8.31711	8.88479	44.19941	67.29591	7.85409	7.40051	24.12271	3.43686	1185.41990	120.56528	42.92303	1.00000	7.50237	9.33996
11.01480	10.11728	48.77644	9.96719	8.99655	9.25733	51.65506	41.96718	10.88155	8.34815	35.67972	5.66636	1057.32965	2.29026	44.81314	1.00000	11.20306	6.58788
6.52951	10.53627	8.35122	9.54774	7.40121	8.66172	38.36035	48.33607	8.82016	8.35346	9.44947	1.69683	1111.15201	-62.64102	46.94223	1.00000	7.03584	5.85204
7.47776	9.17893	41.20485	10.13606	8.17646	6.46735	41.71640	45.02233	10.20348	9.16964	14.64801	2.98542	1097.87452	-8.33147	28.16665	1.00000	7.62046	4.99378
8.62675	11.50943	33.44872	8.13560	8.42771	6.87673	28.33401	38.32036	6.47431	8.09653	24.76043	3.40365	1087.97564	-86.78777	41.33323	0.00000	12.61037	9.41231
8.32513	10.30369	36.21544	7.15227	9.99066	7.83547	57.24935	46.96532	8.01335	8.20911	-1.74023	14.80485	1069.60859	65.93249	42.47998	0.00000	6.95543	5.75082
9.38429	11.51914	-26.93366	9.20067	8.35900	8.89902	17.85545	46.95466	7.87294	8.20367	12.96859	3.02483	1171.88582	29.24152	42.63242	1.00000	11.04713	5.23756
7.61553	12.86785	-7.01833	8.88747	7.57558	7.85224	22.23391	65.82201	9.18806	7.89184	28.96329	1.57747	1063.76238	107.60389	60.53551	1.00000	12.94951	4.90379
6.27391	10.56299	6.45407	8.55253	7.89740	8.21054	35.27904	60.57962	8.40157	9.68588	18.59519	2.45205	1120.64911	3.39467	39.12415	0.00000	8.48875	8.29237
6.10615	7.76554	43.61062	11.90617	8.95353	6.85572	62.69345	55.51366	7.64306	8.95917	38.12349	5.83704	1088.50632	-72.97261	38.00905	1.00000	6.77738	7.08839
5.98711	9.25919	40.56754	7.01001	10.41003	9.43695	48.91054	45.59778	5.30439	11.38699	4.88350	21.35938	1108.64067	-89.64066	57.82786	0.00000	8.43950	6.28650
9.11461	8.78305	40.63316	10.37304	9.37149	8.04576	52.09399	67.54210	7.55270	6.00822	21.79535	7.78546	1141.89625	-74.13653	49.19625	1.00000	10.12320	7.87116
7.64280	9.54314	0.49113	8.14386	7.90908	9.61363	44.81368	59.84122	8.16739	4.52273	18.82352	2.00949	1147.75230	29.47306	63.29058	1.00000	11.61657	8.66918
9.36123	8.35054	48.49144	10.30064	9.15923	8.08761	19.06041	43.01551	9.02817	5.90111	29.93435	6.68031	1076.04994	9.20427	18.71234	1.00000	10.46651	6.60318
7.81788	8.98068	22.88783	11.20055	8.49088	6.16963	33.38754	32.68329	7.40464	7.78071	2.75372	3.77809	1129.30138	84.13864	61.57825	0.00000	9.31303	11.96447
8.59782	12.21320	51.40944	9.30833	8.89142	8.03229	53.58495	57.40947	8.54644	6.25679	14.92999	4.70199	1102.16044	46.04833	53.10894	1.00000	9.17558	7.55415
7.39329	9.94477	48.15659	8.62119	7.66785	7.20985	40.24896	63.93617	9.10780	10.25585	8.60740	1.95330	1081.55055	28.28489	50.25800	0.00000	6.22865	6.11193
9.96365	8.11466	6.33444	10.26769	8.18458	8.01438	39.96380	50.81908	8.31265	7.26941	-0.58630	3.13321	1053.04876	124.95278	50.22069	1.00000	9.92077	6.13554
8.25889	12.75645	11.15583	8.14806	9.30268	9.09479	44.17895	56.84272	8.37833	7.82212	19.28449	7.06892	1136.49112	42.7125	30.64929	0.00000	9.52937	11.60509
6.62564	9.07613	33.03699	8.05579	10.30746	7.97279	30.94620	55.67521	8.11005	10.23720	6.75194	19.13129	1059.44713	-117.29198	56.61403	0.00000	6.60114	6.69268
11.50481	9.33169	7.6	10.47284	8.77184	9.17011	51.85496	63.22321	7.12692	10.38976	5.55009	4.36487	1178.85407	4.18333	60.25723	1.00000	7.86479	8.62139
12.31137	9.82059	36.82167	10.77343	7.67688	9.01045	33.84993	49.32213	9.56363	10.80161	8.89894	2.20165	1142.88336	128.63083	59.51769	1.00000	9.28536	8.37246
10.33918	8.75835	41.91886	5.77729	8.20997	8.78405	50.55259	51.21499	8.43898	6.49325	10.05029	3.32122	1131.16697	8.73812	44.47764	0.00000	7.93786	10.73979
7.36306	8.02120	48.77644	10.76695	9.13632	7.73862	46.68060	30.44296	10.28410	6.62516	17.37751	6.04322	1091.42990	2.29026	68.82806	1.00000	9.79845	8.43685
8.64470	10.19752	9.82564	9.07351	8.99274	8.08466	42.03495	45.63582	10.80975	6.27774	18.30609	5.57196	1141.78072	78.25795	19.92270	1.00000	9.51428	5.49037
6.94562	8.43501	-28.44917	7.30557	8.14656	6.73698	66.73765	59.68818	8.32054	9.30044	16.61642	2.86094	1151.86606	-52.2	59.39743	0.00000	7.83431	6.54367
8.73463	11.14842	58.1908	6.42223	7.88743	9.05404	38.18398	49.69161	8.98367	7.15348	19.72277	2.20303	1174.15151	40.17171	59.33143	0.00000	9.03274	10.31618
7.60035	9.62467	33.92946	8.23236	9.67025	10.12077	45.14935	53.19693	7.54697	7.35744	23.50946	10.54676	1078.72931	-116.97725	69.71799	0.00000	5.31455	4.23021
8.02620	8.00384	-26.22861	12.03585	8.54379	8.30770	55.34003	38.17964	9.21238	7.49670	-5.72856	4.58240	1189.48908	-52.67056	38.90153	1.00000	10.01187	8.92707
6.05470	9.22099	33.98154	5.47634	8.77109	7.45663	63.66927	62.68392	8.99776	9.87696	43.18079	4.70331	1053.56210	-81.23621	57.26963	0.00000	8.11365	9.10966
10.48141	9.88520	40.93333	9.63135	5.95445	7.42033	56.53578	55.21009	9.71092	8.10768	-10.34310	0.48351	1162.29694	73	57.84813	1.00000	9.75431	6.46683
10.17510	13.50593	-10.90889	9.79600	8.61264	9.57852	56.49650	48.95835	8.03911	8.54313	19.29826	4.09023	1085.00912	-37.03861	34.29095	0.00000	6.39599	7.04889
9.33391	10.48583	-26.93366	8.75200	9.14835	8.04243	42.45581	71.64127	8.44605	7.00859	30.40727	5.93370	1147.61588	29.24152	51.60538	1.00000	8.29842	9.22560
7.25745	9.17577	51.955	7.59693	8.70984	7.03176	31.30614	44.71980	9.88965	3.46383	17.44662	4.69671	1170.69148	5.22778	43.68486	0.00000	9.56278	7.55337
8.46191	10.29488	23.73333	8.18721	6.12772	8.40139	50.78875	47.94823	8.16102	6.96374	16.23312	1.25226	1129.68043	114.68333	37.98160	1.00000	8.34829	5.96086
7.62748	9.59336	15.45144	9.80366	8.58221	8.47886	48.37466	43.88926	7.86741	6.64156	20.10793	3.86534	1122.44300	78.14797	16.41405	1.00000	9.15507	6.48575
7.21746	8.36419	53.53333	5.71096	7.73116	7.34174	55.16740	73.22162	7.30346	10.30383	28.17490	2.11476	1168.60853	-7.35	33.89420	0.00000	9.42802	6.52477
7.76691	10.12467	48.28259	9.53783	10.22159	8.76360	49.53643	49.93818	8.54458	3.86208	3.20923	17.46285	1125.76636	9.72749	62.93836	0.00000	9.97048	8.42057
9.32550	10.70809	3.02013	8.36626	8.29899	8.10627	54.14317	45.81548	7.60396	7.87530	24.33203	3.23215	1108.63439	30.91105	55.42168	0.00000	11.12594	11.09866
3.55643	6.84194	31.82539	6.55167	8.24997	7.56761	46.64068	64.09726	7.98541	11.26945	13.48536	2.98312	1185.61155	72.54064	44.64598	0.00000	6.65148	6.93761
10.19461	12.96799	25.6439	6.49837	8.94666	8.19043	60.49199	33.51302	7.77452	8.72483	21.68068	6.07994	1055.31303	77.9129	47.06227	0.00000	12.63003	9.22633
10.61657	9.42617	3.27833	10.35448	7.91997	9.01915	58.55023	63.38097	8.29784	7.36036	2.26519	2.85720	1086.38565	32.88667	49.65780	1.00000	11.27317	7.25063
6.87516	7.70080	34.09611	11.30913	6.59148	7.93091	49.58117	48.95072	10.60503	8.28655	6.86029	0.96068	1065.60784	-118.10583	81.07553	1.00000	7.74971	7.10974
8.76986	10.10179	33.7207	8.63584	5.89864	7.69757	54.93197	45.34507	8.11582	4.93906	2.63808	1.26766	1053.58838	-116.21677	62.56067	1.00000	10.34003	7.03534
6.38899	11.19208	41.75338	8.62236	10.24023	8.72643	50.20789	64.17929	7.57808	7.46213	29.81753	17.93705	1108.78398	-86.11084	63.27324	1.00000	8.00039	6.38709
7.04650	7.60431	45.49428	6.40218	8.86222	9.15499	57.56631	43.61880	7.84629	8.94980	21.59684	5.43578	1076.06800	-122.86705	35.86745	0.00000	7.57271	7.28204
8.65934	7.44492	43.86682	7.43664	10.45345	9.03919	66.90305		7.31970	5.25281	24.06380	22.43312	1162.78099	-79.2663	74.55669	0.00000	8.21314	8.82598
5.90791	8.15979	54.39304	9.71465	8.27894	7.04011	2.69415	54.74594	6.02299	8.21156	19.88905	3.27314	1195.04169	53.26023	38.51946	1.00000	6.16624	8.16148
9.58599	10.37646	41.20485	6.43397	7.01588	9.60117	47.99895	50.71058	8.79249	5.76282	5.36806	1.67453	1125.79926	-8.33147	53.61750	0.00000	10.65296	10.36866
8.98530	10.74341	4.92675	8.68990	7.39013	7.59930	52.77692	38.58463	9.39678	6.04276	9.68707	1.75821	1059.84727	6.26764	59.78318	1.00000	10.23780	7.75872
5.30686	8.30807	41.91886	7.23333	7.89461	8.46237	60.29993	17.04602	8.66956	10.82315	24.99736	2.06477	1166.95986	8.73812	42.16484	0.00000	6.51516	6.93022
11.39119	8.02079	34.09611	5.70538	7.69035	9.58466	59.46320	55.43853	9.94037	6.42673	29.71556	1.64250	1189.72146	-118.10583	57.34508	0.00000	8.71142	8.09661
7.98969	10.29661	33.03699	8.45081	6.57856	7.45018	37.58622	43.46952	9.39102	5.33464	13.82696	1.38697	1116.97100	-117.29198	37.31281	1.00000	9.14572	6.44574
9.94687	14.31349	25.92493	8.07542	5.86287	7.40313	51.95565	61.79166	7.72518	10.57278	19.57514	1.63802	1159.75013	73.66633	45.10751	0.00000	14.36784	11.33035
8.69708	11.18356	40.70995	10.00976	8.41942	9.15871	43.96295	54.99598	8.51942	4.81646	7.91128	3.31417	1063.32971	0.57856	54.94876	1.00000	10.50929	8.99703
5.86980	10.17369	50.8	9.57809	9.56152	6.72938	63.30404	49.13911	9.27962	7.61383	5.40298	9.21127	1173.13251	3.16667	53.33656	1.00000	8.53571	5.85070
8.77243	9.56378	15.5439	8.63400	7.81733	9.62171	65.79287	55.54861	9.61738	5.40637	11.17491	2.54129	1176.43943	73.7553	36.89327	1.00000	10.16334	6.59880
9.13972	8.64658	30.81383	6.12519	9.42182	9.32181	44.45604	60.79674	7.59510	5.20695	2.76568	8.57794	1132.16304	75.16878	32.85808	0.00000	8.40740	9.04232
5.58102	9.42493	-27.4338	8.05575	7.51678	6.31443	15.05631	56.69694	7.52316		25.04386	1.83572	1161.39623	-65.61427	28.20042	0.00000	5.69931	6.64211
11.37333	11.31466	45.79377	6.30501	7.95052	8.17160	45.56592	62.38561	7.20532	5.35636	32.72540	1.73595	1051.99044	8.88104	20.35399	0.00000	5.42778	7.75988
10.40897	10.08777	51.04962	9.22281	8.25616	8.73090	30.37325	60.27833	7.24131	9.57023	6.79531	2.42682	1051.26269	12.1369	59.68059	1.00000	8.21548	7.52300
7.50275	9.73398	13.70167	9.33624	9.28278	8.07560	30.12136	33.56268	6.65607	5.37633	5.65487	7.63394	1126.11579	-89.10944	45.60326	1.00000	11.94446	7.03670
9.47444	9.61399	41.91886	10.51179	6.80516	9.00693	65.91038	54.90645	7.93780	5.74083	13.74273	1.64999	1194.95083	8.73812	61.93866	1.00000	11.35551	6.57244
8.01135	8.81754	3.7278	11.46754	8.78653	7.05146	58.21043	28.44873	7.20250	7.91730	25.28435	4.41300	1071.05526	98.6738	73.39349	1.00000	11.23377	8.31929
4.70955	10.04456	40.72816	8.76043	7.55734	7.32184	27.82471	48.74940	8.65602	10.12158	22.88063	2.04222	1063.51044	-74.07764	37.46154	0.00000	6.14144	7.49667
6.50980	12.90881	40.64621	5.58264	8.52565	8.51341	50.21214	38.48513	9.61997	4.43477	28.32660	3.95643	1117.30442	-73.97069	68.16546	1.00000	11.64989	6.43898
9.85680	10.41694	15.45144	9.23256	6.69503	8.23422	18.73141	54.79409	7.90002	7.80817	28.95472	1.34841	1161.56309	78.14797	73.03679	1.00000	8.81922	8.44343
10.44218	9.42876	57.97472	4.75089	9.23582	8.23347	39.21623	55.34065	9.51472	6.60655	26.43950	6.66245	1071.25183	33.2525	56.76628	0.00000	8.94025	7.75386
7.51406	10.79198	35.20889	11.38233	9.09043	8.61118	83.29090	37.21993	7.99596	7.33887	8.14966	6.13615	1067.49921	111.73861	53.39059	1.00000	11.97071	7.55937
