O3	SO2	PRES	PAHs	C2H3NO5	H2CO	longitude	warning	CFCs	latitude	CH4	TEMP	PM10	NH3	NOx	Pb	PM2.5	CO
6.76833	7.35300	1065.47969	7.98650	2.30960	64.53990	75.35927		45.71080	12.04161	6.42790	23.10382	6.87518	11.45531	6.77693	57.38231	6.11070	4.81805
3.78136	7.35804	1134.34329	8.57259	13.99875	48.65457	79.5286	0.00000	60.05538	29.22254	11.94933	13.64237	9.62451	7.35992	8.26160	47.85996	5.34678	4.72317
6.92281	6.85033	1085.97320	6.86625	5.00450	62.27467	-95.44744	0.00000	54.31660	29.53885	10.51351	27.26902	8.45087	4.01600	6.27790	29.46112	7.34390	6.85088
5.90964	9.13324	1196.31137	7.15051	4.80879	39.02798	16.86194	1.00000	44.32882	54.58048	6.50880	10.25330	8.22838	5.99903	7.05679	72.22113	6.06141	6.26539
5.74834	9.33481	1088.81724	8.27243	2.12746	59.73274	41.77921	1.00000	74.67301	41.82143	9.42147	16.68206	7.28726	7.52838	7.54497	61.46627	9.76938	3.92819
5.57935	8.23390	1105.91423	7.38257	2.34520	54.55711	122.08333	0.00000	55.11014	46.08333	9.94239	21.05033	7.68619	7.68922	7.38733	25.02023	4.32363	5.66677
5.46591	7.23106	1182.11258	7.88418	1.23310	55.84506	-72.47417	0.00000	47.01738	7.83389	3.32079	18.91795	7.33135	8.40271	8.62212	64.70627	7.14318	4.83758
8.53165	7.81744	1108.29348	7.35181	3.15037	43.52920	40.17171	1.00000	48.77856	58.1908	6.78453	13.65403	7.93782	10.74735	9.31442	65.20121	11.93650	6.17425
5.18386	6.61845	1060.22082	5.88555	1.42884	52.28661	122.08333	0.00000	37.88696	46.08333	7.39218	9.82929	6.91061	5.46024	7.75745	55.34007	5.24901	7.26426
6.87497	8.50966	1118.44706	7.31859	1.18414	29.89379	-1.32471	0.00000	39.52133	51.40148	6.37838	22.35848	5.69175	7.58460	7.42310	47.66777	6.18465	6.81552
5.43414	5.57472	1083.87034	6.28315	3.05919	61.18145	-74.95472	0.00000	61.58203	10.98778	7.20781	18.80935	7.97346	7.53519	7.11565	38.36589	5.29304	5.93289
7.38579	7.64653	1125.06270	8.14589	2.34416	58.19279	89.20083	0.00000	59.59552	55.54028	5.69940	2.04020	7.14514	8.23916	8.18908	76.05002	6.31653	6.04142
6.18434	5.86734	1167.60012	6.73265	2.93803	49.56646	-91.73625	0.00000	54.75045	35.25064	10.52566	8.74553	7.46445	4.17475	5.69842	43.21771	6.55284	4.24326
7.48682	6.12072	1081.85930	9.93385	2.74336	46.19008	20.22625	0.00000	44.85629	30.75545	9.54720	15.40493	7.05053	9.15036	6.97439	34.03823	7.90510	7.53208
4.37893	8.24239	1068.64706	7.17138	2.27299	31.75601	-8.53778	1.00000	62.70259	7.57944	8.35536	15.60067	7.21739	5.44502	7.94664	61.88485	4.78633	7.47980
6.58386	6.49778	1186.68797	8.34696	3.80385	27.03320	-46.99583	0.00000	22.25384	-22.97056	6.92406	12.96211	7.94964	6.46878	6.80761	51.23805	6.32729	8.00292
5.16919	11.04206	1162.17225	9.34794	2.27802	58.50649	33.72798	1.00000	52.13244	53.53395	7.24880	23.87148	6.32091	7.19053	6.62486	47.13205	5.36288	4.80604
4.64529	10.83312	1144.39614	8.06590	3.01698	36.59196	117.59152	1.00000	54.09412	3.31332	6.81095	28.95754	7.66688	6.68866	5.89596	39.54795	5.04712	5.93152
7.80275	9.17001	1069.45622	6.00704	2.46928	42.63822	-94.74049	1.00000	52.82452	32.5007	4.27870	1.90623	7.42680	7.16048	7.69301	44.68266	7.03496	6.43227
2.84268	11.72089	1064.85805	7.29517	8.24764	48.50433	-82.45426	1.00000	61.80293	27.09978	10.49818	7.30203	9.12236	5.74785	8.40906	46.30130	7.94976	4.19608
7.32529	6.66648	1159.72665	5.71265	13.75801	71.43137	-73.0515	0.00000	41.59031	41.55815	9.79747	11.60219	9.57966	6.18823	8.69488	47.78038	7.46647	5.62341
7.72712	4.74134	1087.04700	8.04388	7.81824	49.70017	-75.11028	0.00000	48.35504	-15.21194	9.81011	10.18449	8.86305	4.77668	7.73728	26.14354	8.58944	6.57918
5.83239	7.40865	1130.40885	7.95155	1.37870	82.46390	30.96755	1.00000	44.19047	49.07866	8.33202	15.23758	5.44286	6.26921	6.77300	64.76457	5.16437	7.94762
6.56049	8.95005	1090.29759	8.40524	3.33772	56.04688	138.31667	1.00000	49.67011	36.65	4.73697	17.37395	8.17563	6.72335	7.09768	65.38746	6.59177	6.67776
6.08723	8.53748	1091.12609	6.61993	6.85101	46.77602	37.92792	1.00000	62.80942	53.93361	9.57348	23.74309	8.74370	10.48885	7.56889	41.28514	8.22013	6.56579
4.50843	8.38211	1195.60902	7.90516	2.57048	56.17835	-89.99038	1.00000	36.82734	38.58894	8.03773	16.22737	7.56973	8.79871	9.08637	62.91939	9.39921	5.82300
5.18088	9.96610	1072.62902	6.67279	3.61989	46.81013	-1.4001	1.00000	51.11122	7.06273	11.34563	-4.17526	8.11992	9.23483	8.27549	47.05924	7.39887	4.73813
6.97485	9.24706	1150.75925	8.59722	1.41236	55.72869	-80.66756	1.00000	69.49054	26.68451	5.55405	13.89073	4.76250	8.30443	7.29130	52.81806	6.62360	6.60649
3.66835	9.02196	1124.43680	6.35596	3.25244	44.57217	-1.325	1.00000	30.83856	38.47917	11.92655	-15.66722	7.73604	9.90275	8.37989	51.52348	6.26157	4.26532
7.71786	9.21354	1117.98785	7.54182	4.55877	42.33817	4.91667	1.00000	62.77371	45.73333	4.42708	25.87292	7.86028	7.03004	6.27999	49.91802	7.59110	5.78730
6.19169	7.83136	1105.59248	7.56331	11.89694	44.10834	75.35927	0.00000	54.49890	12.04161	12.92312	9.18394	9.47141	4.14916	8.84169	51.95968	4.56048	4.90167
6.29943	4.93134	1193.64146	7.58676	4.06550	54.52866	-1.86343	0.00000	54.45645	38.10558	8.54569	8.43242	7.88753	8.60692	7.64716	53.06657	7.46657	6.35779
6.16481	7.27230	1199.41999	7.67164	1.49180	47.83423	24.75	0.00000	46.22570	55.25	4.81587	23.64049	5.41889	8.57250	7.75862	42.87472	5.34521	5.11716
5.20820	9.68259	1176.39042	8.56469	3.65169	51.09023	-1.60452	1.00000	43.50742	42.06166	8.00006	6.42541	8.04422	4.04837	7.82589	53.22500	6.58011	4.79699
5.64512	7.16407	1053.45561	6.09476	3.44939	61.45674	78.23456	0.00000	29.72307	28.92694	8.57657	21.55506	7.80087	6.00131	7.07024	57.62454	5.33090	7.05717
7.35786	5.27671	1182.61437	9.02896	1.08206	28.60699	-99.32556	1.00000	58.12668	19.32889	5.58604	15.76382	6.41380	4.22086	5.21939	52.71792	7.18184	7.70948
4.61642	6.59224	1123.10473	8.31300	5.30956	54.31371	43.2379	0.00000	50.06762	50.06	9.39059	21.19863	8.50239	4.36285	8.74583	57.57821	4.90037	7.88029
6.80912	8.27823	1102.43395	7.91602	3.83600	58.80820	-119.27337	0.00000	59.77356	50.26729	6.54121	4.49804	7.92361	10.25925	6.56357	45.05551	6.62810	5.28171
5.57036	4.47999	1118.27717	8.24197	0.38151	39.97272	12.19458	0.00000	54.33187	10.61285	6.84578	4.38749	5.73954	6.60267	5.84467	41.70875	7.30949	7.37796
3.84573	7.85859	1144.98188	6.83534	3.40475	46.17665	2.44892	1.00000	40.38489	48.98693	9.05684	-4.18206	7.73680	8.91613	6.96144	25.70129	8.10395	4.80922
5.26928	9.88930	1139.41071	8.05751	9.77269	51.18269	77.656		56.31737	28.71271	10.11994	14.42466	9.24222	8.39573	8.20134	37.13201	8.90842	5.36364
5.12940	9.63990	1198.97998	7.22378	1.89081	45.37398	34.11169	1.00000	59.28638	0.46005	9.26411	12.93973	6.87409	7.39054	7.45400	57.83415	9.37530	5.35331
6.42930	7.07669	1178.27964	8.23386	2.27525	46.53565	122.22833	0.00000	65.13923	40.66482	7.21666	2.72877	7.42920	5.63314	8.60127	65.49197	5.55516	8.77326
5.24213	10.90305	1073.27626	7.96734	3.56387	47.45855	-76.70944	1.00000	51.71330	-11.94306	9.14348	12.60575	7.86953	5.99548	7.32267	57.01983	10.16595	
7.27839	10.50486	1129.43917	8.55356	8.64895	61.77655	17.10558	1.00000	42.83870	61.72744	6.38156	7.67792	9.02145	8.83022	5.68350	59.84264	5.98760	6.24246
4.21826	4.68524	1169.67880	6.98597	4.01719	52.19638	89.20083	0.00000	42.81131	55.54028	8.83804	5.46788	8.12120	6.71785	7.84158	64.64459	4.44622	5.15866
7.16045	7.71249	1188.59708	6.91770	3.17800	38.38827	-7.32097	1.00000	57.55493	41.1053	5.08466	37.06169	8.03282	7.57836	9.15873	20.41292	6.21904	8.39438
5.43930	7.94299	1055.76134	8.35460	2.63122	41.87648	122.9666	1.00000	43.01418	10.7375	6.85943	14.98130	7.66196	5.14015	8.02026	56.76904	6.05281	7.37162
5.85751	7.25076	1194.03671	6.81179	4.51742	40.30118	16.4	0.00000	60.88653	48.25	9.40842	18.85582	8.12366	7.46716	7.66033	36.56182	6.06696	8.28989
4.83295	8.27739	1093.10850	6.80074	1.68325	39.83272	48.87498	1.00000	47.44399	38.45598	10.04073	4.76502	6.39352	9.56318	6.77341	38.99329	7.72457	5.32163
7.67871	7.53673	1080.99188	7.83211	3.50195	39.09026	98.6738	1.00000	60.23047	3.7278	4.33646	22.51620	7.78620	5.22374	7.13742	56.92228	7.84279	5.74154
4.84866	9.99178	1089.36563	8.39397	2.28933	76.35028	5.4384	1.00000	27.75339	43.2907	8.97136	13.26617	6.86240	6.44410	7.51517	39.71601	4.85786	6.94488
6.24862	10.40993	1179.29070	6.66087	5.39759	55.58341	12.70038	1.00000	50.28172	45.9836	10.43712	23.51684	8.61774	8.23458	9.03820	63.91177	9.15186	4.80257
5.80427	9.35108	1115.01273	10.39870	1.89091	57.97857	65.27258	1.00000	66.87450	58.04254	8.01931	17.97893		7.78402	7.83027	48.43761	9.28116	6.57869
6.67360	4.56715	1177.36513	8.10930	3.45754	46.95406	-80.38297	0.00000	52.02323	42.8334	8.12526	19.09221	7.65899	7.35697	7.66038	59.83628	5.62067	8.78997
8.06938	10.68255	1101.36970	6.74689	2.07154	33.02870	27.18052	1.00000	53.50143	39.12074	4.48553	17.71280	6.79647	9.88931	6.52099	45.61839	6.33768	7.39573
6.63430	4.90258	1051.36634	7.72252	5.56518	48.53901	18.69303	0.00000	40.44411	12.18441	7.81687	26.77498	8.45935	7.14548	7.94268	59.97490	6.45361	9.63770
8.28049	8.26085	1058.61182	7.95291	4.00759	39.86872	7.36027	1.00000	50.73539	51.20219	8.26745	12.14602	8.13936	10.15915	6.10611	39.49517	9.64536	7.19945
6.44336	8.85051	1093.27177	8.18663	3.40936	60.49913	-84.50855	1.00000	46.84637	39.08367	7.45642	28.00205	7.85985	9.39824	7.27016	51.07169	10.77423	5.54210
6.49119	5.64116	1103.15278	6.67622	11.42867	38.46697	-37.03861	1.00000	49.51947	-10.90889	5.40734	13.08748	9.37889	6.09170	6.91752		5.59287	9.04716
4.66409	4.40021	1158.65158	8.47721	4.98387	46.70192	-46.99583	0.00000	55.91957	-22.97056	3.55709	9.40556	8.42192	5.29965	6.41909	70.18844	4.65822	8.17436
7.11368	10.13019	1066.25600	7.81276	1.37239	51.44432	38.94324		64.15106	44.98901	9.83461	24.88548	5.98882	6.49821	7.22582	53.09394	8.40619	7.57785
6.02167	4.87913	1153.60374	8.38655	0.96923	56.69268	140.73667	0.00000	65.52946	41.77583	6.29973	12.79190	5.32651	8.44094	7.86578	40.59210	5.52388	7.10993
5.12028	7.43385	1063.70806	8.58516	3.53996	61.50174	126.28333	0.00000	35.41154	45.35	2.94291	41.64452	7.87255	11.73721	9.52617	30.93794	5.82809	2.81188
4.82434	5.69650	1132.97473	7.98382	1.97251	54.40721	-74.07764	0.00000	32.34828	40.72816	9.74430	5.18147	5.89667	5.69939	7.98455	46.41600	5.41902	5.27341
8.10834	9.25772	1192.05195	6.30460	5.32455	54.69190	103.65309	1.00000	33.09755	16.0567	4.60792	6.62207	8.49470	7.25704	6.89793	53.73395	7.36656	6.68260
4.38977	8.63552	1119.05241	8.67090	2.17662	51.58935	-77.70066	1.00000	58.14679	43.16547	10.28986	19.98527	6.17920	9.67106	7.09646	63.21052	6.57626	6.82254
5.40283	8.73575	1107.27616	6.96782	3.11407	56.88551	10.30215	1.00000	46.62658	53.94313	9.23644	10.88090	7.68187	7.67330	6.41143	53.46241	8.30980	5.73278
4.03773	3.75356	1068.04509	7.55279	14.02346	42.19217	88.28637	0.00000	38.78432	23.07492	4.13448	21.46559	9.56957	9.13221	7.77800	71.84831	5.43779	6.45371
7.39143	10.12637	1124.28387	8.09021	6.62277	50.44248	104.09701	1.00000	48.90716	-1.26424	4.11285	14.59435	8.82495	7.57310	8.04567	16.86047	7.25935	5.16889
4.78749	5.51591	1079.53289	7.67517	2.18246	35.45597	110.71639	0.00000	43.17097	-7.54972	9.55112	29.03099	6.80777	7.37463	8.33408	53.62163	4.69754	4.71560
7.18123	4.20843	1092.62111	7.66091	2.14961	48.67953	8.86704	0.00000	69.75499	50.23805	5.43330	13.34566	6.32062	7.04257	8.13629	50.09654	6.11841	9.12388
8.41096	6.54647	1175.63770	8.51560	4.80671	73.24124	14.39024	0.00000	43.64169	42.22718	7.49797	18.92059	8.54481	8.88640	8.41715	50.17713	7.20730	6.99033
8.94071	8.13474	1195.49358	9.25486	2.91630	58.04930	21.32778	1.00000	61.35767	42	10.24783	1.94812	7.54742	9.51770	8.64463	40.86148	7.91525	7.23086
6.07109	6.30002	1185.11655	6.06904	3.19110	46.48992	137.95378	0.00000	49.23850	35.82756	6.09109	0.70882	8.12449	6.75092	6.89430	35.73869	6.94214	7.06478
6.90115	10.15330	1173.10341	9.04165	1.30397	61.11345	130.57211	1.00000	44.94584	45.75279	4.81195	4.83430	5.41720	6.54161	8.69274	59.70277	6.95123	4.90161
5.54674	9.62988	1103.07299	9.84662	5.22388	46.98000	-1.48119	1.00000	49.97949	53.0233	6.60330	5.29307	8.58742	6.29575	7.70183	57.07625	6.00038	6.07404
6.28438	6.70824	1066.19215	6.12559	5.89386	41.36123	126.835	1.00000	34.41058	37.65639	5.59896	20.13039	8.66804	9.94924	8.34559	54.66276	6.21336	5.87847
6.07877	8.77474	1087.11832	6.99630	1.78815	45.33472	121.12251	1.00000	49.63609	14.62578	7.67157	12.38338	7.44120	5.11448	9.50783	55.45536	7.00255	4.64494
5.55701	6.44070	1073.24551	7.08051	1.41555	39.50648	79.5286	0.00000	47.75788	29.22254	4.76742	15.66038	6.79180	8.77565	6.72863	58.87461	4.90615	5.61175
5.81694	4.71748	1090.31091	7.83387	6.91914	69.32946	-5.55835	0.00000	41.32297	42.64685	9.37412	32.52298	8.79382	6.75213	7.32371	49.15697	8.67064	4.76827
6.21253	8.27115	1076.73998	7.66231	10.41529	63.29586	76.12647	1.00000	55.38810	32.55531	9.05047	47.12090	9.24355	9.49722	6.77636	47.18609	8.51755	7.12043
4.98846	10.74894	1073.90012	7.92686	2.70023	56.86582	-117.29198	1.00000	54.86484	33.03699	8.41890	14.68709	7.43953	5.13067	6.67119	38.14236	5.69352	4.81630
7.20798	7.32555	1187.60870	9.48748	1.90556	39.67354	-58.70072	1.00000	50.67030	-34.74785	4.87306	24.20782	7.81104	6.55466	7.73576	55.42305	6.68011	6.93058
7.13695	9.29057	1087.27887	6.93690	3.17484	54.84183	4.69889	1.00000	64.61202	50.56149	8.62154	22.62536	7.52510	11.47983	6.10519	32.77752	8.50048	8.09113
8.47582	7.40752	1104.09121	8.55040	3.04218	35.48375	128.62667	1.00000	40.99231	34.8825	3.93567	18.72259	7.40093	7.87095	7.98233	52.78723	7.70075	7.71220
6.52444	7.04228	1146.03166	7.89457	3.90076	63.65703	24.04142	1.00000	61.70437	54.39635	5.45933	30.66993	8.15650	10.46446	9.72202	63.55090	9.93946	8.15778
6.34343	8.75850	1120.78537	7.00911	1.42831	53.55003	78.25795	0.00000	55.56263	9.82564	9.51671	17.27302	4.84161	9.82046	9.05304	61.76814	8.83068	5.96840
3.59445	9.15861	1131.14851	7.39150	6.01890	41.17524	-91.73625	1.00000	59.57667	35.25064	10.24691	19.51806	8.64867	3.37087	6.89398	45.69265	5.60859	4.76405
8.16662	8.25553	1192.36514	6.59294	2.38825	40.05246	1.33467	1.00000	38.18131	43.61058	3.79048	10.75147	7.20823	5.69809	6.43221	34.35177	8.68002	5.51985
4.58970	8.84053	1183.83387	8.97779	1.74551	36.28360	-117.54866	0.00000	55.82936	33.93113	2.86913	9.23091	6.92418	11.59641	8.67115	39.13815	5.31142	1.74835
7.06770	5.75038	1185.14997	7.96347	6.77875	62.39746	-51.87389	0.00000	50.05701	-23.44361	9.40258	8.28775	8.82317	4.11110	8.32884	34.81696	6.73382	5.83040
6.67368	7.77182	1166.76303	7.20054	3.90254	47.77641	44.7662	1.00000	27.03290	40.49748	9.40180	9.20705	7.95987	9.21940	10.29897	28.55928	8.86791	6.39186
7.55575	9.83034	1109.37901	7.60828	14.77723	49.47377	126.28333	1.00000	76.18181	45.35	4.39298	38.64669	9.71626	9.05919	7.05127	42.86524	6.89723	6.15218
6.07278	9.36701	1178.50390	5.39572	2.22796	26.03180	-93.75018	1.00000	50.56707	32.52515	6.81936	20.97833	6.08196	6.77311	7.31095	44.85809	5.96223	5.95641
6.26399	6.74749	1100.25142	7.37425	0.76023	59.14960	-38.94722	0.00000	35.92372	-15.675	7.71814	9.02173	5.70906	7.36124	7.76156	80.24413	6.11186	7.80263
4.85511	10.96507	1165.96676	7.11480	1.93656	45.61469	44.7662	1.00000	36.43939	40.49748	7.50896	20.75283	6.27591	6.85630	7.21062	60.72575	5.21272	5.42473
6.01099	7.32197	1109.86799	6.92594	6.07286	47.07145	-93.263	0.00000	50.05561	45.0408	10.52477	6.05010	8.74486	7.13092	6.16379	49.99551	5.91839	6.49752
5.53383	5.22357	1060.62442	8.98476	1.51751	54.90155	10.18527	0.00000	47.20359	47.98372	4.29863	8.25821	7.10879	7.29085	6.99323	43.41963	6.04019	7.74252
5.55996	9.26539	1093.56295	6.17859	0.73878	46.88336	5.03586	1.00000	27.47007	43.83125	9.30118	22.26057	6.20178	10.26506	7.69047	52.78607	8.27681	7.31759
5.18682	6.66536	1168.92289	7.80912	3.60776		-3.05814	1.00000	54.35363	53.00974	9.00065	22.27658	8.11880	4.48977	8.84962	45.31966	5.81594	6.91438
7.89365	6.54343	1176.21614	7.59845	5.22472	67.82416	-47.1725	1.00000	56.06134	-22.57306	5.69463	-0.32535	8.24898	5.95095	9.51307	47.02415	7.66274	7.65091
8.81628	6.11855	1106.83902	8.88146	7.47937	57.60091	-116.56346	1.00000	64.23054	43.54072	7.33479	34.27015	8.92520	11.70497	7.80664	48.53098	9.29537	7.32179
6.02903	8.83861	1182.47528	7.74409	1.47725	47.20683	-79.62603	1.00000	57.03786	8.88988	6.04693	11.33727	6.48242	7.74097	8.39063	64.75536	5.42462	7.49790
4.03097	10.25117	1072.42011	7.51235	1.52944	37.55094	91.00632	1.00000	43.74187	26.32293	10.72794	34.93171	7.10539	9.41385	9.46492	59.43841	7.24903	6.77806
8.11327	6.22073	1131.49725	5.75299	4.51104	67.15818	-70.20749	0.00000	24.22158	8.62261	7.18710	24.64077	8.16762	8.44967	9.55374	41.13508	8.35529	7.10938
6.08584	7.23635	1055.79651	10.60948	3.21943	51.87435	8.73812	1.00000	32.15914	41.91886	5.93771	15.25090	7.58759	7.74485	6.51207	62.59303	5.53978	5.71209
7.64106	8.21797	1085.79707	9.39230	1.16076	60.39868	20.22625	1.00000	36.10453	30.75545	4.59306	13.34536	6.82006	6.77266	8.17872	32.32812	6.94269	6.75762
6.07534	7.17068	1179.89076	9.80690	10.72520	47.22943	10.58082	0.00000	41.21023	35.72917	10.69940	40.52189	9.31440	8.25178	7.92419	73.90462	6.76354	6.53828
6.50212	7.85910	1196.17179	7.69316	2.45800	48.07829	-84.20299	0.00000	55.32317	39.43534	5.82930	22.48480	7.25800	9.47727	6.94449	24.03589	7.40348	4.27395
8.63338	6.10972	1123.75709	5.15443	4.63391	52.72359	-79.00453	1.00000	55.20206	-2.90055	7.54646	30.18808	8.38874	11.80250	7.11136	58.12545	9.49621	5.40286
7.33827	7.95367	1068.21532	7.94878	6.72051	41.00719	-9.24671	1.00000	20.53621	38.72706	7.62430	20.32478	8.75427	10.17886	7.95115	50.28430	9.27573	7.78447
7.74833	10.03389	1190.98301	7.16351	3.88650	62.73166	-77.55777	1.00000	30.25693	37.52487	7.88578	16.15096	8.13420	7.98220	7.63133	26.58147	9.89207	7.89315
5.68878	7.83643	1058.05033	8.65626	7.45993	56.35235	24.6522	1.00000	87.37571	60.2052	8.25444	-2.47409	8.79124	4.35715	8.95985	42.16238	6.29634	6.19495
6.44079	7.43136	1146.16091	8.42140	3.33707	44.60448	46.5813	0.00000	31.67929	54.8421	10.13237	16.19633	7.98167	4.43829	6.92637	59.52298	6.02453	5.40722
5.15057	5.59255	1135.78603	7.56267	4.29063	51.02041	7.36027	0.00000	39.83483	51.20219	5.04462	14.62024	8.20254	8.51828	8.42222	68.59809	5.09510	6.17487
7.83739	8.29610	1166.11751	8.62001	4.66771	21.60538	18.28333	1.00000	52.77116	59.33333	8.53270	9.59785	8.40255	9.79768	8.64017	35.30274	9.04995	6.74348
5.98069	9.67289	1107.81792	7.60558	2.41536	18.88705	116.10146	1.00000	35.06551	5.90702	7.75883	3.30591	7.26197	6.87752	8.27061	33.99100	9.58257	5.93076
9.00197	9.47250	1152.02341		9.20941	55.27681	68.49143	1.00000	53.95320	25.80565	8.26626	14.94851	9.25396	8.37606	7.77468	55.36970	10.30866	6.48203
7.94650	7.98837	1071.84179	8.02509	3.18536	46.47568	10.78222	1.00000	38.44174	36.46917	4.67126	15.51265	7.54599	7.06508	5.90154	56.70305	6.86710	7.37784
6.51850	9.74304	1097.45235	8.10305	1.28000	50.89668	100.48528	1.00000	54.55023	14.37395	9.43219	0.29888	6.59822	7.96222	7.18080	63.29130	9.23989	5.92376
4.08005	8.96899	1126.54104	8.66382	5.85687	52.06954	135.31667	1.00000	48.05764	34.25	7.95609	2.45505	8.66243	7.02973	8.43807	50.69653	8.94067	6.72375
6.05099	10.02594	1132.07846	8.82450	4.87412	69.60765	112.9	1.00000	73.83374	27.85	7.15985	3.94496	8.25781	5.55360	6.71235	57.95932	6.88811	4.86441
6.83172	4.44909	1087.33972	8.69803	1.58249	62.27816	-74.07764	0.00000	43.45490	40.72816	7.83224	19.39845	5.41008	6.15845	7.01745	52.32848	7.91825	7.64754
6.14529	8.33357	1181.29944	7.14808	2.37478	61.17379	111.73861	0.00000	53.48550	35.20889	5.72851	12.85289	6.91320	10.21112	7.47169	93.06179	6.58814	3.95678
5.79827	9.02611	1165.87002	7.17168	3.62218	31.05862	-1.60452	1.00000	49.42867	42.06166	7.43205		7.88537	5.49245	7.75265	63.28382	11.27915	5.20440
6.50417	5.71791	1137.31918	6.58817		65.50154	4.08282	0.00000	70.22610	36.61954		21.58529	8.97458	7.03696	7.34274	34.39258	7.01061	3.39515
3.94872	8.04603	1064.36456	6.54388	2.60017	55.63765	84.87144	0.00000	44.03441	47.46657	9.64348	23.71710	7.24110	7.90451	8.83491	56.92110	2.71500	6.39073
8.63574	7.02784	1177.19545	8.31152	1.72353	36.65202	39.28333	1.00000	57.06608	-10.33333	3.72712	13.85915	7.12087	7.51353	6.69918	41.64273	6.96731	8.44595
3.38161	6.13250	1158.14192	8.17760	5.92096	47.17709	73.08333	0.00000	77.36345	19.21667	4.36567	32.88785	8.70194	10.95560	5.87144	46.15928	4.72962	3.61791
7.24725	7.93012	1150.17311	7.56675	1.70374	37.48743	30.96755	1.00000	56.99605	49.07866	7.83620	13.31793	5.61462	8.45163	8.68294	25.70838	9.87400	6.28238
5.32282	9.70642	1199.30736	8.35179	4.15854	60.68798	-76.70944	1.00000	67.53900	-11.94306	8.74583	35.96701	7.99675	7.15405	7.46139	44.81221	5.23427	5.90190
6.06367	9.71933	1123.12315	9.26106	7.05942	45.52195	18.69303	1.00000	62.59477	12.18441	7.57758	10.28807	8.79638	6.47034	6.35402	37.15186	5.62270	5.91155
5.81812	8.71224	1115.45748	6.82279	3.41976	44.86711	20.22625	1.00000	68.07898	30.75545	11.16260	26.59906	7.93541	10.79586	7.23166	85.10308	6.60205	5.64104
6.93860	9.38317	1062.68108	7.27176	10.02639	60.04609	178.00417	1.00000	45.10236	-38.65333	9.44347	12.33050	9.24820	7.26730	6.69896	69.60920	8.26294	7.75159
5.76519	9.12828	1160.29465	6.23608	4.62994	47.32603	128.63083	0.00000	66.79699	36.82167	12.67789	19.09369	8.44075	4.40634	7.70856	43.89525	5.57166	5.40027
4.87702	9.04726	1111.43257	5.78376	1.64389	35.21550	-79.62603	1.00000	57.29698	8.88988	7.53103	2.85638	7.07639	4.10867	6.66341	55.05567	6.66347	5.86878
6.68078	10.84244	1058.84889	8.61859	7.36099	33.18549	30.79165	1.00000	49.31082	-27.76952	6.35852	9.79500	8.72316	7.48314	8.18218	58.23511	6.09558	4.96010
6.68256	7.44076	1103.39325	7.93281	7.15408	57.22072	113.82465	1.00000	58.64730	23.29549	6.18747	36.37209	8.72174	6.40413	6.90648	26.02597	6.85973	6.99536
7.43513	8.42752	1059.02749	7.23238	7.86555	47.52175	-76.70944	0.00000	67.36479	-11.94306	7.67348	9.09413	9.06964	9.78323	8.40604	59.34859	10.08925	6.89287
4.68082	6.16417	1067.53247	8.64037	2.98531	58.66887	9.0027	0.00000	44.72340	11.86064	4.57163	20.32106	7.70894	8.91049	7.13068	59.42565	5.52060	5.88910
6.23352	8.74103	1196.85360	7.01808	4.84620	57.87042	130.57211	1.00000	53.94628	45.75279	7.50765	11.93818	8.34582	8.43751	7.98768	45.64136	10.83151	4.20592
5.52420	8.68024	1167.61994	7.85644	2.45639	53.11880	-73.75513	1.00000	70.11574	40.60538	7.21648	26.26835	6.15169	6.36168	8.92988	46.73003	5.12269	7.44017
7.14534	9.29079	1164.68590	7.71618	2.72367	44.54856	-113.3187	1.00000	40.02302	53.51684	4.94662	23.98979	7.33245	8.17450	6.90080	45.65535	7.09171	6.81781
