PAHs	PM10	C2H3NO5	O3	NH3	Pb	PRES	CFCs	longitude	SO2	latitude	NOx	warning	CO	CH4	PM2.5	H2CO	TEMP
10.48022	9.71260	5.00091	7.71585	9.30497	48.66655	1105.11157	68.99353	-52.67056	6.64557	-26.22861	7.97291	1.00000	6.97808	7.63264	10.37394		18.32747
7.42941	8.45863	1.29262	10.00413	9.67668	47.76064	1154.22775	65.74650	-1.99421	11.21861	51.35084	10.73226	1.00000	9.07244	6.45136	8.66331	56.03509	16.24948
6.72344	8.70861	2.01573	11.57725	8.59288	60.11163	1158.68006	80.03744	-0.29825	10.91571	51.39148	11.09271	0.00000	8.51859	10.41478	11.70837	35.79689	23.73111
6.96625	8.38840	1.51036	8.97987	9.32372	57.54094	1059.29294	60.93528	120.5875	12.52558	16.455	9.68166	1.00000	10.07676	6.23850	7.62111	22.48451	5.43109
9.32573	6.00071	0.27221	9.61979	7.92158	44.29599	1075.66445	71.84837	-73.26022	7.02317	6.46838	6.96470	1.00000	8.24525	7.01690	11.18450	65.24997	-0.32704
6.88428	9.81313	5.47629	10.67011	9.16568	49.86858	1052.84366	89.10432	81.54855	14.21584	26.2649	11.60516	1.00000	8.32107	5.92409	7.55919	70.84341	17.42110
8.58230	8.51962	1.52299	8.65948	7.70589	47.26057	1188.73002	67.09876	-5.682	9.22375	5.84752	9.15539	0.00000	8.96273	10.08869	8.80992	80.73860	7.91574
10.99865	10.43839	10.20099	10.52153	10.39222	65.01773	1155.36138	59.07153	-93.263	8.02761	45.0408	6.72280	1.00000	7.92706	9.66337	8.31721	38.61603	12.42109
6.24960	9.93248	6.36530	10.37674	8.85554	51.61567	1121.45845	71.41106	106.88324	9.81112	47.90771	9.62422	1.00000	8.38275	7.03291	7.21597	64.50076	1.59903
11.66153	8.77344	2.33475	7.87293	9.42145	33.88768	1144.72540	63.74762	-76.99081	5.53705	38.96372	11.32794	1.00000	9.41716	12.62798	12.13199	41.19783	18.43031
6.85727	9.36328	3.69374	7.88470	9.21530	71.12662	1071.94901	85.46575	-111.78903	8.56855	33.35283	8.39698	0.00000	7.62739	13.23142	8.02656	59.04029	16.69549
8.42771	7.86645	0.82893	3.73643	8.09494	36.31679	1086.68679	66.28956	-84.13722	6.39480	9.92787	6.09822	1.00000	8.24721	10.74386	7.16628	52.89397	12.05202
7.10721	10.46160	10.20206	9.02651	9.31004	51.44014	1112.80092	60.62982	-72.86843	10.12539	41.27621	10.42839	1.00000	9.72550	6.53985	5.95446	44.35848	7.68383
8.84090	10.41012	9.91487	11.01872	9.93693	32.06279	1113.86945	63.51967	123.758	7.93099	10.20898	9.81389	0.00000	7.84179	9.44675	6.99742	53.19418	-8.46753
8.83228	9.28642	3.54658	5.26094	8.29181	56.21316	1164.28507	71.27205	109.05389	4.93301	-7.51611	8.76644	1.00000	7.67168	9.32079	11.17590	47.48993	11.78665
7.66814	10.42477	9.94129	9.82175	8.38573	54.55636	1184.54532	58.52582	-73.97069	10.07746	40.64621	10.59532	1.00000	7.87189	6.61942	7.38947	28.33507	16.23350
7.46687	10.00275	6.26357	11.00090	8.99887	62.79405	1157.86608	81.31763	-50.19556	10.33689	-19.72806	10.62360	1.00000	9.66516	6.78118	7.53342	50.66319	20.06576
7.36918	6.10109	0.61319	11.38237	8.36080	48.98208	1055.03447	65.28411	2.18247	10.95930	41.41204	11.23392	1.00000	8.29999	6.80499	6.15305	16.51853	19.17115
10.31878	9.26919	2.96834	9.42024	8.92693	42.74365	1165.75022	68.32867	9.0027	8.71742	11.86064	6.59947	1.00000	10.07383	11.19707	9.79234	60.96114	16.86823
8.48864	7.86069	0.77483	10.59455	6.88187	43.49427	1125.19286	81.18962	-73.89125	8.94592	40.67705	9.60573	0.00000	8.56450	8.34641	6.03495	34.53765	28.18781
7.89688	7.74821	0.97295	4.33848	7.69765	61.82704	1061.98377	64.36207	139.55722	6.20848	36	8.37467	1.00000	8.66584		9.59602	60.39649	4.95463
7.80368	9.49960	4.14769	8.64021	10.33934	50.77484	1157.33601	77.14694	-87.45476	8.53974	41.47892	9.91958	1.00000	9.32709	8.34206	9.16101	43.21745	14.46431
4.57088	10.31235	8.98685	12.87189	9.01042	32.07468	1087.43590	75.16899	14.01481	9.82015	42.67164	9.92721	1.00000	7.63650	8.53797	6.94150	62.54231	15.75950
8.45206	10.10300	7.12059	10.83864	8.44945	73.96129	1164.55762	79.84620	-73.9625	7.84533	40.81	9.14361	1.00000	10.20737	9.51493	7.83617	25.52359	1.65149
4.22144	8.04243	1.16080	12.52735	8.66513	48.80849	1113.84645	62.83993	4.74161	11.58659	7.62789	11.21333	0.00000	9.86795	11.44662	12.28962	89.51925	15.06332
4.29707	8.88786	2.16421	12.85104	8.53171	40.71673	1066.83566	63.53113	11.37703	11.04382	48.06919	11.31890	0.00000	9.15384	11.45353	14.12559	58.42404	11.82851
6.95098	7.73246	1.02308	8.76365	8.79800	56.98032	1082.06460	68.36466	-104.22884	10.33558	32.42067	10.50628	0.00000	7.94133	9.84732	8.90429	74.89317	-5.09368
8.59302	8.11482	1.29697	5.34789	9.46325	47.50178	1115.13171	62.34433	-78.87836	6.90613	35.05266	9.43408	1.00000	8.38973	13.37108	11.39454	50.05250	21.99464
8.73487	9.32404	3.46083	8.94077	8.96881	28.84206	1128.95286	66.23186	15.00913	9.57604	37.51803	10.20759	0.00000	9.70212	9.78689	9.54488	49.10064	9.56754
5.64593	7.98243	1.13612	12.36910	9.83907	41.24229	1057.44992	77.65482	152.70493	10.38996	-25.54073	10.26484	0.00000	9.00124	10.48437	12.66908	49.35356	13.50211
6.04656	8.24580	1.35999	11.65364	8.24569	79.23276	1087.97093	64.79412	-93.263	11.11545	45.0408	10.39942	0.00000	8.54639	10.12290	10.59560	34.61360	14.19548
10.56339	9.30954	3.11331	8.79730	8.04805		1098.58417	75.05622	138.31667	5.18183	36.65	11.35435	0.00000	6.49295	8.88909	7.64530	61.01294	24.76348
8.95435	8.61485	1.81661	9.83290	9.42318	73.33372	1126.66119	75.69668	-75.69947	8.22046	8.79577	9.13813	1.00000	8.54852	10.44354	8.23048	48.25099	9.19429
10.31275	9.52129	4.18843	7.75447	9.80718	54.39733	1157.82113	64.60026	3.39467	6.12340	6.45407	6.57753	1.00000	9.81824	8.72235	8.25066	52.55480	21.32209
10.03801	9.47334	4.03824	7.07479	7.64112	52.59500	1050.55182	62.70588	123.758	7.58138	10.20898	7.50965	1.00000	7.76442	8.89417	10.32090	53.46744	23.35847
11.61447	8.16362	0.95972	8.76355	8.12395	71.43527	1095.32078	76.06619	76.92421	8.63011	60.97944	9.55640	0.00000	7.96786	9.73881	6.06558	31.81683	27.01359
5.85169	7.29627	0.87759	9.72500	9.14741	48.22553	1083.82478	65.87047	-75.87877	9.55930	5.6561	8.07942	1.00000	8.07655	8.16344	6.99895	63.27679	2.79665
8.66200	9.22967	3.25678	9.61180	7.78489	52.62395	1131.06768	87.21962	-117.29198	10.00499	33.03699	8.63810	1.00000	8.19163	9.98380	10.61327	37.74282	14.59271
7.02596	9.87900	5.92385	13.84993	10.82582	37.58126	1094.75129	81.37911	1.33467	10.28485	43.61058	9.10148	1.00000	10.37279	9.52900	13.16649	35.08949	18.52995
8.14499	8.77994	2.21074	9.01391	9.24708	54.06095	1124.64158	61.57770	78.55757	12.91831	17.34769	10.00110	1.00000	8.86810	5.63708	8.99276	48.86114	6.80978
9.73699	8.74299	1.97733	5.13421	9.26378	60.39306	1126.33007	71.11868	12.84052	5.09075	45.78071	7.72817	1.00000	10.01623	10.37101	8.40470	50.83012	27.37027
9.13733	8.58133	1.55566	10.27168	8.81453	41.12483	1164.83476	61.77352	79.41727	9.25201	12.25282	9.89524	0.00000	5.65379	10.44134	11.38525	65.87977	28.01022
12.89380	9.61441	4.49993	9.56651	8.75301	57.15400	1184.83594	69.69606	38.28402	8.29231	34.5624	6.90374	1.00000	8.46468	8.72494	8.75652	59.80168	16.41099
11.80147	9.76541	5.30628	10.71919	8.16565	47.04143	1054.14879	64.11474	5.06258	4.91842	7.50251	11.28514	0.00000	9.80065	9.69730	7.93433	49.63570	29.58325
9.73058	8.29154	1.36315	6.56026	10.60585	31.96807	1135.59745	85.58240	9.47629	6.30613	53.59337	8.04492	1.00000	7.64914	9.52947	10.61908	53.67823	23.33165
10.92069	10.01349	6.71924	10.78162	9.21298	30.99428	1171.10286	70.60196	120.74221	4.58034	31.64615	11.38236	0.00000	8.93044	8.21924	7.94018	41.04720	5.82563
9.12121	8.44784	1.58506	12.09809	7.95459	42.55577	1147.05556	65.55373	40.74357	9.74548	37.31309	4.74376	1.00000	9.71162	6.41011	9.53820	47.00511	26.07388
6.69588	6.92538	0.51242	7.75658	8.97035	48.83662	1141.78558	75.04587	39.25	10.49708	-6.8	10.74370	0.00000	9.72048	9.73940	7.80782	14.92169	22.10409
11.63821	8.26897	1.40317	11.21675	9.16165	66.09866	1052.01570	70.74860	118.9707	7.75982	-3.5403	9.13733	1.00000	9.86935	10.52040	9.34288	49.58130	3.60078
7.20742	10.16659	7.90536	8.23887	8.51368	62.48764	1061.00092	77.63097	119.58627	11.56110	23.5654	11.20249	1.00000	10.94188	3.88193	5.36777	48.50492	24.18747
10.07939	8.65958	1.57367	7.85875	9.95966	50.86957	1080.13301	66.29899	117.33333	7.19161	34.85	10.48554	1.00000	6.82132	11.39471	13.30381	68.57659	31.28813
9.03144	9.04468	2.83656	7.91476	8.06477	47.81020	1185.19225	65.81600	75.06583	8.22277	32.17629	7.59397	0.00000	9.31698	8.01700	7.54455	70.32783	22.45533
7.64844	9.54313	4.40873	8.74321	7.67649	59.38671	1055.65815	73.77862	6.26764	9.89032	4.92675	10.56762	0.00000	5.98881	10.88159	9.65745	67.94039	8.33459
8.16737	7.63087	0.77038	7.05768	10.56668	45.40223	1187.97679	58.26147	20.91361	9.70081	41.92361	10.47102	0.00000	10.13247	9.40262	7.45124	27.27911	24.14142
8.46995	9.32423	3.40090	8.03635	10.12173	64.94068	1092.64059	72.13256	18.84	10.54736	42.28639	11.51162	0.00000	8.92073	11.13058	8.49068	85.12519	-0.79310
10.47099	8.88468	2.34349	10.95545	10.62944	33.40175	1086.93705	76.38465	-63.90389	6.46574	-8.76194	9.83177	0.00000	10.16687	10.64713	6.61237	68.17392	10.29965
6.18427	9.88164	5.90009	8.63829	6.88013	51.26790	1165.21784	82.57809	-89.10944	8.46178	13.70167	9.95170	1.00000	9.96750	7.62868	5.44458	61.02562	22.41492
11.03259	8.80037	2.09613	7.28751	7.83614	64.06060	1194.49318	90.86444	-15.6	7.71260	13.56667	9.18209	1.00000	8.50711	13.18555	11.56993	51.15925	-17.15842
10.82488	8.75550	2.16278	6.81854	9.60297	53.47954	1175.78199	71.19506	-80.38297	10.51525	42.8334	6.79288	1.00000	10.37278	10.16906	11.68101	45.97954	29.53958
10.67781	8.87036	2.22263	8.00906	9.10069	68.48381	1196.78550	66.16620	-74.07764	6.02785	40.72816	4.99003	1.00000	8.89389	8.53890	4.69563	49.28673	25.81768
4.69917	9.73642	5.15019	10.26736	10.02637	64.07658	1089.59514	69.60082	-42.98194	10.89546	-22.53722	9.41019	0.00000	8.54958	8.56049	8.43748	51.19905	8.53426
5.86020	8.00969	1.29569	10.19845	10.34193	50.93292	1162.07219	63.98169	-73.47429	11.51380	40.68066	9.89958	1.00000	8.33691	6.54857	5.66195	53.52885	30.58735
7.74436	8.66264	1.85888	7.39895	7.57873	45.94226	1178.60011	80.61469	-59.13316	6.10666	-37.32167	7.54838	1.00000	7.53815	10.74542	9.46570	28.97937	35.82025
5.09829	9.23773	3.46466	9.62006	7.18314	44.68067	1148.97750	77.37456	4.25633	12.07753	51.21187	11.37609	1.00000	8.79776	4.72991	5.54645	56.52575	14.18084
6.75869	7.45048	0.88859	6.24926	7.56951	50.82052	1131.30915	68.66549	71.57737	4.65692	21.53889	4.98588	1.00000	8.17497	7.77290	7.59916	59.72484	1.49934
11.67906	8.44142	1.39991	9.27922	8.37160	55.05926	1132.88752	70.89187	144.23058	8.73355	-5.85746	8.71074	1.00000	8.11398	9.73414	12.48481	21.08911	8.59863
8.70793	8.89899	2.27079	12.42103	7.32854	29.02813	1158.45018	67.32069	37.56667	7.70448	55.85	10.34506	1.00000	8.26776	8.93991	7.86388	35.18976	20.42284
10.28051	8.52775	1.55052	9.23993	10.41528	49.30531	1172.69283	69.62841	-1.4001	7.50172	7.06273	8.81359	1.00000	10.66233	9.24760	12.02598	49.00210	13.67533
10.64637	8.58882	1.70864	4.08461	9.57623	40.86532	1178.75727	74.40435	-25.66689	10.35998	37.74615	6.63463	1.00000	9.08593	10.78071	8.88526	67.53058	27.98207
9.03393	7.93190	0.86828	11.18960	9.69004	33.12639	1199.83673	67.19111	120.89694	10.21345	14.95472	11.33078	1.00000	9.26160	6.30472	6.44520	76.25194	17.02128
6.90731	7.55961	0.76090	10.50506	8.07159	58.76453	1150.06974	71.14355	74.85849	10.16969	31.28092	10.81902	1.00000	9.17386	7.56331	6.99304	41.42745	10.05010
8.20855	8.73120	1.87340	5.64245	9.14188	48.84780	1082.80366	79.73978	19.61222	6.64064	44.97639	7.42917	1.00000	8.24479	10.80361	9.66490	56.90014	11.67780
12.56886	9.55734	4.47190	7.41832	9.55444	64.31515	1151.51627	79.22813	112.9	8.60506	27.85	9.75738	1.00000	6.67572	11.80021	10.88576	57.73929	12.72591
11.75353	10.29135	8.89238	12.26561	9.17323	42.71606	1117.52725	70.89061	-3.05	8.89675	53.81667	9.89376	0.00000	8.76686		7.37949	26.24141	28.92792
7.91382	7.44500	0.66078	11.85991	7.95332	60.39529	1179.58092	72.01514	-0.91979	9.74720	51.42708	9.46576	0.00000	9.25107	9.87024	11.79436	32.31613	27.36017
10.74964	9.10023	2.93890	11.36159	8.36720	76.62462	1140.31605	66.03605	114.68333	8.45885	23.73333	10.67970	1.00000	8.57772	8.14670	8.10012	44.41044	14.45429
6.87576	9.88585	5.83521	10.16015	8.75881	44.78342	1056.43896	69.17357	-71.8023	11.41011	42.58342	9.48764	1.00000	7.11264	7.43535	7.14937	47.96042	3.71294
6.77524	7.90321	1.12024	10.96847	8.85087	55.10326	1185.07407	67.39125	-56.52361	11.10380	-33.38056	11.27713	0.00000	8.03177	10.71631	10.72321	64.46236	15.87072
10.93695	9.77017	5.23500	10.02212	7.36475	64.91340	1191.00828	67.42985	117.33333	5.37277	34.85	11.36460	0.00000	8.08681	9.20262	9.45131	48.58580	8.20058
10.06314	8.48752	1.88925	5.75341	9.23412	38.19643	1185.92518	74.42497	-122.40433	5.33075	37.71715	8.61659	1.00000	10.07539	11.85634	7.54252	41.45452	5.11893
9.23229	9.02314	2.75214	5.51047	8.59031	65.84939	1086.73229	75.07539	139.55028	6.75990	35.30889	7.32405	1.00000	9.28260	10.71524	10.02644	48.89394	20.21575
10.72402	8.99941	2.69918	8.96255	10.10733	56.33517	1094.25586		-2.52398	7.50923	53.19146	5.64805	1.00000	9.24455	7.60200	8.65679	51.20676	15.64798
4.08950	8.16278	1.14955	11.67470	9.75530	48.39101	1055.56902	72.66677	-5.55835	11.63101	42.64685		0.00000	9.31999	8.87179	9.88442	55.87794	10.70921
6.73221	9.71279	5.41834	9.50962	9.78057	65.89201	1075.19584	69.78956	-39.25	10.33843	-12.91667	10.64057	1.00000	8.21255	5.10588	4.73332	38.86091	28.93566
6.10306	10.04438	6.66362	11.74136	10.16019	61.88594	1053.39109	77.58567	145.13643	8.74159	-38.16604	10.97718	1.00000	9.10439	8.16837	7.11528	59.11915	5.39090
10.53327	9.64673	4.77908	7.50291	9.58836	35.25338	1110.31115	70.20644	-52.67056	6.61065	-26.22861	10.04948	1.00000	9.38269	11.52315	10.69238	56.42878	18.66795
8.00024	7.98824	1.17838	10.22634	8.85631	41.27539	1069.07647	69.50688	16.54165	10.46620	68.79833	10.35392	1.00000	7.93150	7.06953	8.98351	37.18160	17.19301
11.86412	9.31554	3.38813	7.47935	8.11879	33.06246	1166.99983	82.48255	118.53333	10.40055	27.92333	6.06970	1.00000	7.98732	11.48057	9.01246	50.61199	14.85550
4.41893	7.46776	0.91455	8.81869	9.42019	67.37055	1071.47428	74.50525	2.2469	12.86325	48.90472	10.23145	1.00000	9.29644	4.76499	4.32132	56.16225	17.78279
5.99002	7.62303	0.76618	9.58796	7.88814	43.58963	1092.05583	72.73226	-51.87389	9.37087	-23.44361	11.73200	1.00000	8.85397	5.84505	5.44218	81.33140	17.13304
10.36638	9.53892	4.20987	4.15214	8.54858	49.48893	1068.37374	67.97822	-121.75689	8.71588	36.91023	7.58918	1.00000	7.37669	13.68655	10.24862	46.38551	19.46064
4.18590	9.72196	5.20604	15.25329	9.02200	42.87440	1055.70167	73.97475	11.32903	10.56242	50.9803	8.53571	0.00000	7.12231	9.14409	13.49674	56.92125	8.77615
12.37181	8.58549	1.44787	6.13276	7.12615	49.64587	1098.11562	75.01058	-87.45476	9.25397	41.47892	10.09952	1.00000	7.96198	14.48464	11.99396	51.13746	9.43955
9.40438	9.86478	5.63847	10.09668	9.44340	36.85914	1178.34467	74.71639	109.05389	11.36539	-7.51611	10.61429	1.00000	10.85767	6.70080	7.83150	91.94078	30.67492
8.56223	8.67584	2.00128	8.11423	8.59389	63.53830	1130.74064	76.50562	113.69785	8.87481	-7.73379	10.53502	1.00000	10.19125	5.60978	7.14455	54.11392	10.98249
6.75488	10.34563	9.31304	8.00338	9.37842	46.33737	1147.04272	71.22964	-93.08883	4.90956	45.16024	9.71180	0.00000	7.50359	11.09141	8.78653	57.41968	30.89504
9.75468	10.09963	7.18762	8.87928	6.62716	53.21119	1098.06696	61.62921	99.95469	7.59797	13.51825	9.38632	1.00000	9.69883	8.55160	8.36825	55.72656	29.44173
10.67311	8.12775	0.94624	4.71676	8.84167	41.87918	1134.29834	65.36581	104.09701	8.26459	-1.26424	7.65629	1.00000	8.40594	10.96556	8.28312	51.29245	16.08438
7.18351	9.43021	3.78817	9.61002	8.24358	45.59273	1109.60348	70.48057	120.14278	12.46688	32.50611	9.15271	1.00000	9.15239	8.25973	8.85498	56.90717	21.17595
8.16380	8.56419	1.79541	11.38452	10.19110	51.26366	1165.59400	60.21658	-82.00919	10.00804	23.04419	9.76079	1.00000	9.32811	8.60427	10.31273	66.72493	13.16782
7.93936	8.06323	0.93167	10.06518	8.71564	36.66717	1156.01618	75.44291	-119.48568	10.09595	49.88307	10.69026	0.00000	9.41957	11.47635	11.27291	42.79065	0.70448
7.82781	8.13194	1.01082	11.34424	9.88384	33.62414	1083.39607	62.30727	-87.45476	11.40492	41.47892	8.42180	1.00000	8.85286	8.93563	9.00299	43.33179	-1.36619
7.41151	8.31061	1.32708	8.32285	8.52244	58.32837	1115.64978	65.71096	6.92917	6.16958	52.31333	4.36392	1.00000	8.56465	6.87142	8.82569	61.27455	16.84215
7.32815	8.22381	1.40558	7.39913	8.22033	64.55447	1133.96876	69.39740	14.72443	9.22115	36.92574	9.05139	0.00000	9.69083	12.00681	8.74561	41.43972	18.16189
7.67348	7.94230	1.08271	11.28542	7.69300	44.27305	1094.50951	74.57109	-78.87836	8.94460	35.05266	10.03745	1.00000	9.85077	10.19942	9.14652	42.42524	1.32160
9.68090	7.10169	0.50089	9.48600	8.71685	44.54583	1181.14764	87.07389	-93.08883	8.76148	45.16024	9.89441	0.00000	8.22499	11.24152	11.41117	55.79737	2.40266
12.72737	8.48885	1.57910	12.57178	9.95186	69.60252	1061.70752	71.56223	-82.42491	5.28191	42.97086	11.12909	0.00000	8.99910	6.61152	5.76437	72.10755	20.61512
12.49011	8.80616	2.21232	10.50944	8.51107	56.89821	1051.45992	83.08309	-85.76942	9.06768	39.78504	6.55241	1.00000	9.29737	10.08936	8.51339	26.28060	6.10101
9.51848	9.27119	3.60064	8.24330	7.74445	44.22153	1154.49464	78.02964	78.15794	7.69671	12.1277	6.87530	1.00000	9.16495	10.48719	10.64838	28.66938	7.18502
7.58030	7.72521	0.70764	9.07233	6.59036	34.00680	1099.55662	73.79312	11.37703	10.33091	48.06919	10.51663	0.00000	7.78058	10.76570	8.91293	53.64932	21.11238
9.75956	10.77153	13.98975	10.95948	7.70837	44.76260	1175.61857	68.35202	-47.1725	6.82800	-22.57306	10.00547	0.00000	9.82892	8.92882	6.86782	28.44126	-13.90500
9.39052	8.93011	2.32866	9.22985	9.22965	51.78847	1096.49410	83.37037	-82.42491	9.06593	42.97086	8.87449	0.00000	9.41592	11.23295	6.87898	43.18961	15.94173
6.90970	9.84686	5.38473	7.78386	7.76879	93.41703	1078.97866	84.21442	4.18333	9.91466	7.6	8.91437	1.00000	7.71394	9.29115	7.91530	64.71552	22.32714
8.63068	9.00241	2.62912	8.55789	8.25650	49.04252	1131.78809	80.29553	-0.29825	6.55173	51.39148	7.40257	1.00000	7.99872	9.96439	8.26267	36.96060	13.15292
6.22279	10.35511	9.04912	9.49365	8.65196	23.75347	1110.57905	73.96879	135.6	9.75441	34.61667	8.30685	0.00000	10.48646	7.26973	8.77828	30.14210	18.91683
12.01191	8.65083	1.67706	8.75969	8.40932	40.67838	1080.25106	61.92513	-6.03731	9.34835	37.35813	6.78512	1.00000	8.85143	10.46893	10.78022	68.07010	15.89812
9.08694	8.86322	2.17096	6.06940	9.63447	53.89435	1113.88263	73.82228	114.51667	7.12539	33.78333	6.51434	1.00000	9.82801	8.81305	7.77419	61.68386	10.96974
11.21654	6.84761	0.69389	10.03346	7.37829	50.42434	1129.17774	69.15992	135.31667	6.16832	34.25	10.66991	0.00000	8.55617	12.11330	8.84469	74.10487	17.11000
8.93901	11.00211	17.47939	7.12721	9.91197	44.18415	1156.55332	64.96406	75.06583	7.40507	32.17629	6.14707	1.00000	9.03815	9.00812	7.18192	55.13365	4.79340
11.24137	8.59250	1.82141	8.69558	8.15789	38.13533	1063.71254	72.45997	141.95	4.55598	39.46667	10.44225	1.00000	8.26453	12.27147	10.75109	64.40572	8.19841
10.87500	6.97517	0.55475	9.83060	9.60496	58.21311	1097.51344	79.19407	-75.64963	7.85466	40.24537	7.08906	1.00000	8.57751	8.22724	9.90118	75.08057	8.65989
9.62804	9.05669	2.56230	5.15163	7.91210	46.82315	1068.63522	67.87515	11.34046	6.40114	50.72043	8.27738	1.00000	9.75077	9.93177	11.57325	40.47693	19.94710
9.62644	8.68881	1.53164	5.22242	10.13542	56.17303	1077.22675	73.49229	109.05389	5.36793	-7.51611	7.72731	1.00000	9.56341	12.63569	8.84661	48.87852	13.03881
7.83961	9.36483	3.62651	9.13281	7.96767	38.45094	1093.79825	89.39055	-50.00639	9.62984	-25.42944	9.42380	1.00000	7.55946	7.21616	5.60672	43.13633	1.19320
9.41549	9.72811	4.71524	8.83824	8.11454	37.05168	1170.68055	66.28936	65.93249	5.13595	36.21544	9.43990	0.00000	8.68193	11.89093	7.75347	72.88914	12.90472
6.92159	8.44640	1.63725	9.05093	8.30170	56.20111	1151.45862	63.87359	12.1369	10.64006	51.04962	9.20628	1.00000	6.06150	7.64312	8.33805	59.14222	18.42097
10.76063	8.13031	1.14497	8.56036	10.02245	41.43400	1053.97671	74.00402	3.1631	7.28222	41.91738	7.70012	1.00000	9.74598	10.92281	9.74048	49.84027	15.97821
9.35514	9.49248	4.04254	10.95279	8.52827	41.71816	1086.96511	78.03607	-90.10674	7.16219	29.84576	9.64767	0.00000	9.85108	10.20681	7.58405	44.04978	7.67095
8.27888	8.26589	1.74835	8.45170	9.37897	38.62946	1126.06320	66.67026	74.12286	10.62882	30.76468	11.71803	0.00000	6.55076	11.48808	9.13582	50.39407	12.34075
8.66317	8.34365	1.53284	9.10624	8.95303	71.46075	1098.57061	80.02339	-13.68778	4.93751	9.535	8.49879	1.00000	6.64408	8.40896	7.87383	64.55798	8.59876
7.47094	8.89429	2.24982	11.09817	9.41531	30.64107	1135.29697	73.24720	2.61667	10.36880	48.98333	10.23054	0.00000	7.92752	10.99405	11.42356	17.82599	7.52555
10.23520	8.97128	2.60977	9.39531	8.95672	61.03703	1101.14263	68.88137	-52.51028	9.01889	-28.81833	8.92792	0.00000	6.89630	10.63403	4.72316	49.93498	11.33071
11.86703	9.98115	7.01303	8.50759	8.51365	55.71169	1103.32221	67.63178	71.57737	7.38300	21.53889	6.42870	1.00000	8.18949	9.52742	9.07661	74.89759	0.25831
12.35714	9.00206	2.46341	7.64728	8.56558	31.53160	1107.65378	72.99756	2.25	9.07287	50.75	8.53459	1.00000	8.44565	6.66356	9.70772	46.99820	11.45953
5.74162	8.13217	1.37418	11.06832	10.13672	52.84975	1084.82886	58.56089	-111.90466	10.48929	40.34912	8.82200	0.00000	10.59133	8.92243	9.18496	39.70759	16.82608
9.57014	7.94936	1.14602	10.33705	7.28141	52.86473	1190.73760	65.77973	77.656	7.51374	28.71271	11.45539	1.00000	7.38139	7.34940	8.23321	37.38912	9.34632
10.07293	8.83388	2.13228	10.02737		55.71365	1074.14287	55.38720	10.18003	7.72106	24.96334	7.04723	1.00000	7.66241	9.45366	11.35882	49.84808	17.97919
12.90419	10.36277	9.39503	11.75183	9.94698	46.64202	1117.35364	69.73551	-79.62603	6.33552	8.88988	11.39845	0.00000	7.92339	8.35529	6.96437	51.00327	14.36151
4.84514	8.76676	2.21724	10.48025	9.09113	64.00714	1089.88372	63.31874	138.31667	13.04307	36.65	10.58011	1.00000	7.67967	5.93799	6.01704	75.86987	12.43749
11.08428	9.05495	2.65669	11.57937	7.23183	56.75771	1092.08110	73.60746	27.46153	6.94262	-21.44236	10.20921	0.00000	7.54971	8.84481	6.26539	41.36136	
