longitude	Pb	NH3	PRES	H2CO	SO2	latitude	PM2.5	TEMP	C2H3NO5	CO	PM10	CFCs	PAHs	CH4	O3	NOx	warning
-73.89125	45.47806	9.39363	1088.26782	66.91823	7.27658	40.67705	6.77403	51.68460	6.78349	6.86772	8.80970	42.87327	7.00427	8.46423	7.28517	7.19000	0.00000
41.77921	45.51222	8.77609	1059.31311	50.81744	4.40608	41.82143	11.05952	30.92953	10.65054	9.20406	9.29746	72.47513	7.29436	9.02366	7.82343	5.29203	0.00000
91.61356	30.04698	5.94117	1152.35333	40.18899	7.24970	26.44931	8.39484	27.20040	9.41647	9.68926	9.16153	58.62108	7.97789	8.13922	9.73744	8.47341	1.00000
79.41727	46.91514	7.80064	1111.92602	49.02429	3.69853	12.25282	8.93421	20.14675	2.20028	5.32288	7.42170	66.98182	10.82061	8.94347	7.37816	7.59469	1.00000
112.23109	57.08671	11.73519	1138.03326	34.03869	10.37851	-7.57897	6.07123	-1.00731	2.87354	6.11478	7.25198	49.01524	9.76038	6.94877	7.59627	6.38063	0.00000
-2.1875	55.03280	9.40904	1111.35576	42.91722	7.26176	51.26	9.79494	13.74571	4.81533	4.44225	8.48088	52.37306	7.86701	7.91240	7.74934	6.37602	1.00000
-87.882	76.30960	6.68809	1155.62135	45.30985	7.66026	41.85059	9.67837	27.46648	3.00216	5.56792	7.96591	61.50986	9.99682	9.03023	8.24771	8.48757	1.00000
-41.88778	39.76260	6.91322	1159.13565	38.85544	5.56322	-21.205	10.04916	19.92456	8.10678	6.83885	9.07880	68.71940	9.99031	8.39805	10.00683	10.25842	1.00000
-82.46148	51.81031	4.73675	1110.27797	66.48851	6.90810	28.15112	9.34212	18.68100	2.44080	6.33421	7.15066	52.84832	11.31869	8.36320	8.86056	7.92570	1.00000
-86.99666	64.81870	6.72596	1119.78065	65.23081	10.40580	33.45122	7.00641	13.47399	7.33338	7.65839	8.87248	60.38613	8.35574	8.27395	9.80641	9.04811	0.00000
-83.48216	65.87513	10.67694	1107.92023	69.22327	8.46913	42.30865	7.81202	24.35528	4.45263	6.11317	8.26272	22.71021	8.79178	9.68125	7.33923	6.91966	0.00000
-73.49484	30.40212	5.97876	1111.26708	31.53765	6.95032	41.14676	8.52491	29.32118	4.99080	7.23478	8.44433	59.27179	9.06670	6.90581	9.19409	8.73063	1.00000
6.8625	57.15059	5.63186	1168.13278	51.49495	7.31659	51.47805	7.41513	22.98056	1.73048	8.37307	6.39263	36.08058	8.87701	9.26867	7.06242	7.09263	1.00000
2.12213	33.39732	4.28622	1193.65188	44.11610	5.36415	48.8222	7.85801	11.18272	4.86647	7.77001	8.43745	48.43774	8.71527	6.89368	8.20226	10.59066	1.00000
33	51.83033	5.73936	1072.85291	46.21598	10.90769	-2.68333	7.14252	14.92337	10.65408	7.24155	9.29214	49.47254	12.73553	7.77597	8.32886	9.79944	0.00000
4.7934	59.09080	6.69013	1117.45380	33.83516	7.63182	45.69558	7.81827	26.02273	2.33389	3.82506	7.07764	52.92198	10.32706	6.47128	7.93538	11.17399	0.00000
124.84472	29.52709	5.73115	1053.21039	22.88841	7.02702	10.13361	11.53786	6.00174	6.71352	7.00902	8.58791	51.47827	10.31184	6.52786	8.55429	8.38900	1.00000
-35.03333	53.79277	4.74373	1187.10664	58.06366	10.05104	-8.28333	5.59955	8.20372	2.40988	7.37045	7.59725	67.61936	11.20692	7.56634	8.94265	11.41126	0.00000
117.59152	49.49591	7.01177	1169.28565	38.39832	7.12407	3.31332	10.84607	2.39195	21.41772	8.59261	10.05029	70.81191	10.36763	6.00080	8.30151	8.84603	1.00000
-84.20299	46.17264	7.64914	1188.35744	44.26205	6.96471	39.43534	9.26128	2.73458	9.95326	8.62001	9.27475	57.83690	11.14844	10.00441	8.34783	7.64571	1.00000
-2.68333	85.59851	5.91687	1165.60369	53.38601	5.22951	43.31667	11.84815	20.36817	2.99225	6.13550	7.35273	27.92278	11.04018	7.63809	7.69626	7.17714	1.00000
9.5586	62.05896	6.10588	1147.56838	41.81539	8.98963	54.52156	9.70729	6.85545	6.95025	5.66389	8.87035	42.91018	10.52141	7.37640	7.79371	9.53858	0.00000
22.53083	35.74207	8.29050	1138.92685	48.01504	8.46936	44.22639	11.15673	-4.13379	3.38485	8.26215	8.01311	73.59393	9.14459	6.84656	7.52385	8.55968	1.00000
-73.47429	51.42006	8.31083	1149.87598	64.43147	8.33617	40.68066	10.41134	4.39494	7.21632	8.57667	8.82135	63.25195	10.88158	8.33786	8.47178	6.54487	1.00000
9.5586	72.09155	6.89919	1186.51262	35.98571	5.98759	54.52156	10.48268	11.50259	3.91684	6.39793	8.26186	41.72542	10.38906	7.51872	8.46679	5.07663	1.00000
120.89694	53.70521	6.74852	1101.64767	52.08017	7.65366	14.95472	11.28994	6.99340	19.22050	7.09889	9.87327	53.74506	8.83410	7.88594	8.11074	9.76465	1.00000
-80.38297	34.76892	3.98725	1068.00418	14.83380	8.75284	42.8334	12.03881	19.60922	2.66434	6.75121	7.19816	18.82507	10.96015	7.77902	9.98359	8.25847	1.00000
0.75	44.21571	8.07088	1143.54896	48.94592	7.59349	52.41667	5.81395	34.17374	10.18947	6.28829	9.15876	62.47160	5.38424	7.88883	7.42291	8.65043	1.00000
168.31366	44.28467	9.04812	1122.25656	52.08089	7.16591	-17.73648	10.06393	10.57364	2.49421	11.43852	7.71552	40.73277	10.68955	9.09066	7.99626	7.56129	1.00000
-74.13653	58.82273	11.30847	1180.79076	52.96792	6.32989	40.63316	7.59719	18.65395	2.40583	5.76074	7.69964	79.82485	7.68629	8.07765	6.69225	6.47797	1.00000
35.23388	65.72278	6.10476	1180.95100	55.49264	6.21955	31.78336	10.26306	6.22666	6.62652	7.27756	8.73484	42.70851	10.09712	8.06180	8.52195	6.42667	1.00000
-117.29198	69.67481	10.96203	1184.90259	64.38488	6.91809	33.03699	7.50781	17.62778	2.25579	5.41112	6.89113	72.53419	5.44440	8.46620	8.68218	8.56637	
124.3697	66.04791	8.07376	1068.21727	36.92764	7.75635	9.6531	6.38873	18.43418	2.17193	6.03579	6.58947	69.98405	9.26294	7.39238	6.98502	9.66442	0.00000
88.18466	67.93526	6.53725	1059.23548	36.02958	6.91648	22.19303	9.92608	29.21456	1.06414	7.42978	6.80149	52.69450	9.33150	7.92049	7.57689	10.41009	1.00000
18.84	57.13196	6.16668	1169.72937	30.95957	7.02588	42.28639	9.23226	0.93257	3.50769	7.50063	7.70229	72.22999	9.74459	8.38796	10.76121	8.83430	1.00000
7.20769	29.72354	5.76012	1170.62201	58.92092	11.34153	50.80019	6.80655	-4.92520	11.25174	4.82458	9.34192	52.57154	11.28670	7.92017	7.25633	9.82187	0.00000
-7.95	44.77077	8.21284	1196.72064	33.55695	8.45065	53.43333	10.21508	10.31472	16.44618	9.03128	9.74819	29.99881	10.60931	8.48534	8.54597	7.23674	1.00000
-0.45877	55.45172	8.59700	1176.01478	40.84088	7.52862	46.32313	7.31341	8.11988	2.91013	7.21122	7.57042	78.90235	8.23198	8.35521	8.95215	2.71306	1.00000
9.5586	39.47766	7.07722	1153.03290	61.80155	7.90770	54.52156	9.23194	24.25279	0.80049	8.82928	5.67876	23.63689	9.49332	7.53118	6.62183	6.79565	1.00000
77.40858	48.21305	7.32597	1160.75892	44.20843	7.12818	24.05979	9.55191	25.43926	6.82090	7.11642	8.85195	50.62825	9.16279	8.76221	8.41420	9.77590	1.00000
123.89071	64.86896	6.31761	1123.58740	57.04526	7.00448	10.31672	10.59189	17.46641	5.49020	6.79858	8.54033	41.50504	10.08726	6.38947	9.75633	5.63596	1.00000
120.4861	59.45943	7.83622	1166.87371	30.29532	5.59354	16.0438	9.97781	4.13890	6.06260	8.60676	8.53701	44.49894	11.57881	8.62713	9.64016	9.79005	1.00000
98.6738	40.06448	6.25582	1087.63738	32.44939	7.14525	3.7278	8.85479	1.44732	3.13573	5.52282	7.55169	41.19942	9.76983	10.48569	7.72428	9.61728	1.00000
16.43915	35.21601	8.11606	1134.28479	44.62691	5.16870	43.50891	10.63118	4.58424	8.57174	8.54802	9.09186	66.58712	10.37475	6.78046	7.90813	11.07163	1.00000
-93.08883	75.17313	6.49100	1168.04406	51.73598	6.12793	45.16024	9.46734	20.85637	3.57663	6.86543	7.92110	36.70575	10.29486	7.68193	7.60714	5.87828	1.00000
-7.35	26.64783	6.49200	1148.61659	76.20976	7.32436	53.53333	9.09125	29.73745	4.01833	6.74741	8.29594	55.18434	9.62032	7.29534	8.22690	8.13465	1.00000
7.36027	50.37637	6.30690	1173.50092	57.89457	6.92215	51.20219	8.16511	26.97307	2.68452	6.95226	7.27023	62.93631	8.59407	8.47764	10.37752	9.36898	1.00000
60.70278	63.95484	8.56865	1065.41862	49.64802	7.48266	55.75556	10.31845	4.80699	4.32008	5.43126	8.18165	37.11522	8.20831	8.58438	6.96374	5.82634	1.00000
29.41824	29.17020	9.28870	1129.16964	50.35386	5.62344	45.99194	6.83534	23.82106	3.53762	7.16801	8.00970	89.50598	5.78763	8.07822	8.57038	6.76005	0.00000
86.00214	58.92351	8.06922	1088.50678	59.85362	9.05876	46.51872	8.30838	8.60356	4.39008	5.91717	8.42280	63.33069	7.00490	9.22548	7.80644	8.28244	0.00000
114.51667	33.99369	5.00735	1080.08710	93.49152	7.71883	33.78333	11.42187	20.91325	10.53673	7.78249	9.23467	64.09841	10.03703	8.25734	8.58308	7.15537	1.00000
6.92917	55.08990		1079.81606	40.07792	6.03992	52.31333	4.40196	29.00451	2.47865	6.23101	7.58642	24.12149	4.58549	7.13376	9.34345	7.47802	0.00000
30.38167	49.41245	7.26412	1180.06602	41.77457	6.60354	59.80917	9.25163	12.59819	2.03219	6.37562	7.08143	39.81534	7.43547	8.10335	7.72289	11.75911	1.00000
30.79165	68.87580	9.68628	1066.34371	45.68639	4.44193	-27.76952	7.65712	22.77465	5.31473	7.87437	8.50276	49.89397	5.28505	6.52251	8.89637	6.60786	0.00000
18.84	78.70883	6.80334	1132.74593	51.30695	4.57568	42.28639	10.54575	12.70721	3.62759	4.56012	7.96986	47.87285	9.52161	8.66110	7.13880	14.77818	1.00000
-0.2	34.03637	6.76564	1061.62082	50.46304	7.39361	51.65	11.39542	12.63431	6.69604	5.70682	8.83033	27.49260	9.56411	7.73989	8.93908	7.86459	1.00000
137.02166	67.05649	6.75490	1083.68044	54.57622	9.55155	35.48199	7.46647	17.97642	42.76872	6.76308	10.78012	55.23436	8.98796	6.21552	9.04309	9.30231	0.00000
137.02166	67.83939	6.74676	1080.98428	50.87147	8.63123	35.48199	9.69418	-2.74021	5.61799	6.22302	8.74227	43.27880	10.88441	9.92352	9.30125	9.09551	0.00000
-82.46148	60.01940	7.10398	1185.23894	52.49372	7.67273	28.15112	10.01998	6.33173	27.91356	6.41633	10.32879	60.34522	8.93097	9.26281	9.61608	9.97112	1.00000
109.3243	45.92297	8.16179	1163.43009	60.00323	6.44485	-7.0981	10.54424	25.16334	2.43644	6.47050	7.02944	56.78321	10.86590	7.19783	8.73140	10.03042	1.00000
4.74161	65.97392	8.04294	1156.90311	47.38256	7.97212	7.62789	10.14534	0.35334	5.17704	6.15583	8.57372	28.36563	7.93413	8.02242	7.89622	8.37198	0.00000
-48.62789	47.89715	5.63822	1132.22741	48.02752	9.31217	-17.74431	6.40194	11.32805	9.94332	8.70978	9.29063	40.69428	10.64700	6.62370	7.79000	10.60855	0.00000
46.04833	51.90607	5.35099	1064.08137	50.94354	6.41021	51.40944	8.60970	20.50684	5.54092	5.53574	8.52334	42.03384	8.48349	6.93970	8.34523	11.53821	1.00000
135.6	61.33943	8.70846	1104.64224	45.60216	7.74367	34.61667	11.47669	22.29975	1.51025	4.27953	6.66571	74.54078	9.55304	9.45560	8.88791	9.54532	1.00000
-0.2	39.88073	7.47228	1182.67875		6.58236	51.65	10.05739	7.10759	4.49984	8.20398	8.34950	55.58082	10.99707	8.85788	8.52989	8.28970	1.00000
122.22833	40.90606	5.06336	1060.79996	49.26028	8.21669	40.66482	6.99091	22.96167	2.03297	8.58606	7.36349	32.56218	10.61746	8.12883	8.38499	4.35176	1.00000
17.58522	44.99022	6.15104	1125.07078	28.35733	6.54773	40.53123	9.40545	21.66741	2.91151	4.71122	7.54995	46.90655	11.17466	7.85280	8.16081	9.40425	1.00000
19.27498	54.24598	9.74504	1062.49998	38.42723	6.70490	50.20528	6.00522	5.02699	3.07386	7.41252	7.55507	57.27682	7.28180	7.54875	9.41071	6.29698	0.00000
39.25	70.70201	7.73716	1087.75190	49.84241	7.61992	-6.8	10.02300	22.66754	2.68118	6.86252	7.67610	40.83307	9.75638	6.35535	8.01196	8.47440	1.00000
-8.2194	30.53083	5.83731	1158.43730	47.51980	8.14576	43.48961	7.11530	35.07024	50.16831	7.62006	10.93179	35.16157	8.31931	8.59775	8.40017	7.39611	1.00000
4.91667	42.35996	7.19798	1125.98409	47.67632	6.30832	45.73333	7.99792	15.14810	8.02052	7.61073	8.96190	42.70930	9.69434	8.72436	8.46742	5.46997	1.00000
107.60389	38.48094	5.83119	1115.15290	57.26180	9.96724	-7.01833	7.45709	9.90219	9.05075	9.34026	9.13020	46.21229	10.77345	7.12952	8.93115	9.34234	0.00000
145.18333	48.22436	5.91444	1128.89339	37.12976	6.64937	-37.9	8.46786	27.91727	7.67820	8.20138	9.02882	27.73682	9.13989	6.13032	6.76023	9.35297	1.00000
1.15597	46.53504	9.00464	1190.82466	58.89588	7.80826	51.78967	8.63645	35.89510	10.36950	7.93213	9.20778	43.84760	9.13190	8.05299	8.43574	6.09930	0.00000
8.77155	70.28279	6.16298	1143.66301	44.91405	10.25282	50.23019	5.48650	3.17134	6.07281	9.22541	8.50394	59.29840	11.11946	8.94212	8.00164	9.84316	0.00000
-73.49484	52.76872	4.59287	1188.70389	37.25551	6.64026	41.14676	10.63372	17.85165	4.26707	6.62211	8.16091	72.78685	11.82953	6.57313	9.12194	7.24778	1.00000
7.11393	66.24189	8.62534	1170.11083	59.20795	5.62155	51.08468	7.11419	1.80032	9.96123	7.32160	9.18806	38.96611	8.69596	8.83082	7.81157	8.57777	1.00000
-63.90389	57.93198	5.42186	1170.81559	29.28811	7.45288	-8.76194	9.60249	7.06793	3.39123	8.60192	7.67607	26.93309	10.11222	7.33065	8.13566	4.81829	1.00000
-84.23381	53.67296	6.78206	1172.67636	43.10057	7.98550	33.54428	7.34141	6.45354	3.55863	4.14724	8.19865	63.58321	8.04414	10.41751	8.68709	10.61103	0.00000
-5.55835	41.43216	4.65599	1054.85409	46.72282	8.10247	42.64685	10.24457	4.68246	2.54771	6.91108	7.32126	48.58199	10.83326	7.90802	6.28605	7.62707	1.00000
69.01354	64.40679	9.37083	1095.06189	44.00450	6.77773	38.55632	5.59823	20.47610	5.99404	8.28385	8.66021	23.27258	6.53552	7.03385	9.16400	5.77783	0.00000
15.16554	71.02625	7.75849	1079.60616	65.37901	8.49493	-4.5833	9.54921	12.77749	4.47794	9.40751	7.99116	76.41341	9.07839	7.93098	9.78902	6.89829	1.00000
73.85535	74.10882	8.92352	1154.07426	49.58777	5.32814	18.51957	8.12570	24.08754	8.05151	5.75285	8.94237	38.82404	9.29831	8.22742	7.47453	6.26405	1.00000
77.40858	39.96999	6.38196	1160.82585	61.98352	8.04405	24.05979	9.01117	19.58129	3.16725	5.45505	7.55629	57.24558	10.58449	7.40022	9.24169	7.55877	1.00000
150.60036	40.51473	9.16049	1157.80996	53.78180	6.43546	-34.88422	6.31874	16.10379	7.19453	7.64026	8.87961	51.04327	6.59001	8.73746	6.25228	6.59011	0.00000
-120.45794	66.55909	10.73930	1057.38512	41.15646	7.65355	34.63915	9.32439	33.89186	1.85069	6.52539	6.99101	64.90179	8.15193	7.44181	7.88147	6.78777	0.00000
117.59152	42.63051	6.77497	1097.50402	44.66754	7.18563	3.31332	9.63219	19.53504	2.40633	6.25649	7.32230	45.00726	9.77601	7.28629	8.77233	6.62282	0.00000
2.18247	52.15826	5.78170	1184.74127	42.07624	7.97586	41.41204	8.80439	22.23757	4.37557	5.05101	8.29064	37.18186	7.82938	8.36068	8.50218	10.20435	1.00000
-42.98194	67.15142	8.24389	1071.60913	40.16941	7.59330	-22.53722	1.79438	-0.37807	4.52687	6.98464	8.23441	25.88365	4.67072	8.58473	8.58799	8.01500	0.00000
35.34722	53.07167	11.03488	1099.82569	38.22933	8.04928	-23.85972	8.31829	20.26611	6.13236	5.80122	8.76418	60.25659	7.10372	9.52861	8.18060	8.18053	0.00000
-86.57415	20.71135	7.49026	1183.52352	58.31349	10.46649	15.48131	4.90947	-6.76667	3.75346	8.55169	7.81662	50.57085	9.57778	8.54861	8.65967	9.12064	0.00000
-74.95472	25.60339	8.91356	1062.49274	36.76471	6.56698	10.98778	4.53832	20.06252	4.20955	7.68360	8.18097	68.93618	5.59168	9.20960	7.98793	6.77987	0.00000
2.12213	73.44622	5.25285	1057.22330	42.84385	6.01643	48.8222	10.15922	22.68160	3.21853	7.47959	7.93831	43.72954	11.14719	8.53454	8.68902	8.08480	1.00000
75.11937	73.65180	3.84641	1085.51942	46.69242	12.58798	20.88098	4.84920	14.13495	12.74533	8.39618	9.47874	68.25411	10.69673	7.79280	8.24685	10.73372	1.00000
-122.40433	25.99528	6.51612	1152.58233	39.62660	7.11997	37.71715	3.52540	30.27300	4.35186	9.13269	8.15842	44.30676	4.63108	7.40479	9.28216	7.25315	0.00000
74.85849	51.82506	7.02689	1199.57459	49.57867	6.68225	31.28092	8.57529	0.86122	1.76244	7.17559	7.25534	47.24534	9.51706	9.39918	8.35169	5.55288	1.00000
8.77155	54.67410	6.13178	1121.97374	29.94178		50.23019	8.78660	5.20230	2.43988	7.37356	7.11976	49.53455	10.60422	7.87465	9.95993	9.06700	0.00000
35.23388	32.23733	7.23448	1198.69724	66.49005	8.47248	31.78336	11.23650	4.08543	4.55460	7.10822	8.17843	70.52238	8.03968	8.47612	7.65796	8.53296	1.00000
124.84472	30.21792	7.58831	1194.43386	52.61490	8.36894	10.13361	10.93991	10.73637	2.06748	7.88051	7.52020	45.13301	7.94872	7.27383	8.37932	6.58730	1.00000
114.10479	36.45434	5.82298	1182.57368	50.91223	7.16127	22.37066	8.02559	2.90090	9.53096	7.88751	9.14625	52.37259	10.12496	7.32887	7.69049	6.78679	1.00000
68.21204	75.31809	6.43218	1187.23815	70.27726	6.37641	27.55898	9.16900	43.16604	9.98936	5.39978	9.25552	52.43774	8.62644	9.45225	8.93324	10.72493	1.00000
6.83042	46.75984	5.99940	1161.84094	38.51751	7.54332	6.15038	8.47357	1.07416	9.40641	4.25859	9.21395	24.97054	7.81353	6.86140	7.06354	10.27627	1.00000
35.34722	47.29198	6.13897	1094.71509	43.60827	6.93046	-23.85972	10.02409	19.21499	15.14782	7.78979	9.68951	45.75784	9.66440	7.23256	8.53047	6.95180	1.00000
88.1453	43.65936	6.45937	1089.18491	54.82095	7.42874	22.4711	7.79911	-1.04319	6.73525	7.34194	8.73110	44.88479	9.85710	8.05178	8.39601	4.67138	1.00000
140.11667	67.92606	6.48717	1095.14810	39.66607	6.14743	37.56667		20.96149	8.09312	6.48109	8.94375	50.84677	10.59123	10.01864	7.76678	6.89964	1.00000
6.92917	51.76015	4.84272	1082.98034	63.79065	7.94589	52.31333	9.89142	21.30972	17.07367	7.63983	9.84865	19.27556	10.75508	8.15079	8.04803	6.97707	1.00000
5.16108	51.48551	6.89947	1051.74636	50.93650	9.35330	48.77275	7.98500	14.24244	2.98658	7.09186	7.41558	26.06320	7.26379	7.75511	9.55746	8.93676	0.00000
-50.00639	59.40060	5.14692	1176.68820	56.08276	6.01911	-25.42944	8.69746	14.03963	5.95298	7.81264	8.60413	58.94010	9.30988	8.77221	8.38809	11.03136	1.00000
5.58472	60.50370	8.70354	1136.42076	45.26156	6.76972	52.14	8.51980	17.45162	5.31893	6.84733	8.51202	42.31567	8.74221	7.35999	8.69889	5.66875	0.00000
-3.05	52.55924	5.36203	1189.89683	49.92359	6.36399	53.81667	11.44603	8.28066	3.91675	6.79019	8.30653	37.62500	10.91578	7.82531	8.47589	7.87789	1.00000
4.92235	41.78881	7.47384	1196.55677	38.46247	6.21078	7.65649	6.95299	15.90315	9.85361	8.46820	9.23711	45.80490		8.95537	11.07670	4.72973	1.00000
116.10146	50.59980	8.62479	1195.09979	69.95476	9.20460	5.90702	4.88593	10.49576	8.13455	6.94873	8.91466	24.77448	8.90517	8.84598	9.08415	9.01865	0.00000
-76.78319	44.01525	4.32195	1087.03397	63.76456	7.47982	18.00747	6.57457	22.81886	3.47014	8.12597	8.10480	29.61355	8.42053	7.40576	8.96284	6.95757	1.00000
85.4265	29.77928	2.82511	1134.19288	47.59432	9.71064	55.8736	14.04877	26.65698	0.69590	7.14453	6.07808	36.05551	10.86778	8.37648	6.57683	9.84436	1.00000
75.11937	32.99327	8.54221	1100.51296	51.65922	4.08389	20.88098	7.27372	-4.04663	2.66420	6.22757	7.57743	59.73185	4.50981	7.52208	8.27906	7.55144	0.00000
123.50266	28.74960	6.08018	1093.88626	56.90964	7.35458	41.94175	7.35875	10.93416	6.75421	7.99191	8.83496	43.76718	9.91416	9.99586	9.83504	4.59661	1.00000
4.92235	51.56876	9.12277	1143.52156	32.19581	6.71813	7.65649	8.73038	20.02807	2.31937	6.15304	7.53443	48.34350	8.39663	7.03473	10.15852	3.55358	1.00000
-73.49484	65.19076	8.72915	1106.84408	57.48637	4.88187	41.14676	11.76996	-5.94357	6.84462	5.72592	8.91188	34.12414	9.79966	7.78327	8.79898	13.56690	1.00000
150.99292	64.48890	6.10069	1060.83138	59.54008	6.50623	-33.75881	5.87015	19.76968	10.06628	8.83308	9.23112	48.79264	10.54828	8.41395	7.69305	3.05326	1.00000
75.11937	44.67441	8.06028	1118.34772	73.78096	5.25058	20.88098	9.89768	0.69455	1.84739	7.53338	6.78520	40.02291	11.08474	8.70062	6.46217	10.01822	1.00000
-118.10583	40.61846	7.14306	1051.29397	52.30760	10.51456	34.09611	8.53003	7.38087	5.70890	9.84443	8.53558	18.31575	8.29513	8.59707	8.45744	7.37899	0.00000
106.88324	40.78934	4.65652	1172.20591	38.10072	5.74939	47.90771	11.78556		8.36018	5.58999	9.02943	67.37866	12.15287	7.63331	7.68174	9.64428	1.00000
121.96361	33.26800	8.03059	1102.13252	42.30047	9.19836	6.95194	8.02867	13.36808	11.21757	8.64127	9.40626	13.46456	7.19555	6.09389	8.98953	5.61533	1.00000
-119.0376	41.80215	5.85046	1131.28561	41.79826	10.85165	34.21639	2.93133	27.53090	3.25820	7.75399	7.72874	54.35315	10.27787	10.30307	8.01569	10.80300	0.00000
178.00417	29.06472	8.98779	1175.11842	54.44225	6.74494	-38.65333	9.79962	18.34957	2.31932	9.63828	7.33564	33.07054	9.44698	8.44701	8.21346	9.10191	1.00000
-61.4867	48.88779	7.91386	1121.46578	25.56170	7.80349	-31.25033	8.07944	19.96909	3.43839	9.42607	7.93741	54.42805	11.05988	8.60858	8.85515	9.16822	0.00000
-50.00639	71.78564	8.44299	1103.71936	35.66608	6.32797	-25.42944	7.08462	20.41620	2.50607	7.58633	7.19787	40.66292	5.40008	8.26598	9.67342	7.86658	0.00000
123.758	36.92477	8.74972	1196.54993	30.57722	6.73518	10.20898	12.23812	20.55253	27.99959	5.86508	10.33760	30.35356	7.96142	7.98883	7.52617	9.24788	1.00000
-119.01677	76.39018	6.27721	1090.71774	51.22066	7.11863	36.06523	7.95711	46.54485	4.41887	6.56230	8.39034	12.67563	10.72692	7.24655	8.67305	3.51044	1.00000
-56.52361	65.97038	9.47488	1054.51354	70.35121	7.42345	-33.38056	10.92280	11.78442	4.54057	6.07393	8.36721	54.71453	6.91582	9.77222	7.39520	9.90800	1.00000
-73.97069	56.83908	7.51453	1124.41417	47.30294	8.71342	40.64621	10.32306	16.34456	7.98192	6.62387	9.00043	54.57387	7.96494	9.27545	8.46253	7.80377	1.00000
122.22833	52.24785	9.63510	1064.56802	40.94228	5.06661	40.66482	11.82395	5.96866	7.98497	8.42554		59.68750	13.22608	8.06122	8.38623	10.54477	1.00000
91.61356	34.36166	4.86442	1112.55697	43.82867	6.80757	26.44931	6.70676	-0.07182	6.50706	7.10430	8.72164	51.00539	7.89453	7.97984	8.98586	9.98074	1.00000
-5.22126	43.54505	9.04055	1165.94065	56.29274	5.16759	33.43443	8.65894	14.41901	4.88770	8.57010	8.41552	76.79413	6.69579	7.95540	9.32099	5.93560	0.00000
-80.58556	36.69212	7.76489	1138.39796	67.31433	5.94513	22.98212	10.85965	8.14866	6.54615	6.37166	8.86366	32.83652	10.68149	7.99564	7.74724	11.28657	1.00000
68.21204	47.86575	11.43131	1051.05653	67.90150	7.30601	27.55898	13.16824	20.32867	5.48414	8.45637	8.24797	57.67822	12.25367	8.52912	8.73175	10.14462	1.00000
78.95693	61.10467	7.00911	1112.94588	40.47179	9.22998	29.21399	8.71210	6.53178	3.25039	9.96933	7.69156	52.10821	10.99184	7.96215	9.34009	3.75163	1.00000
16.54165	58.40023	7.02650	1194.63474	21.16855	8.94311	68.79833	9.10646	26.56317	1.13371	9.06661	5.71169	23.91111	11.27289	8.19050	10.20983	8.16844	1.00000
-43.80139	64.61916	6.28657	1089.45091	33.80275	9.84747	-20.25333	7.57615	0.10708	13.97550	9.46013	9.65781	47.69873	9.09461	7.85676	8.29306	3.41639	1.00000
-0.76667	30.98132	6.72553	1197.79283	55.91223	8.95456	53.38333	9.81975	8.58869	7.51316	5.71451	8.99156	26.15546	9.06172	7.38976	7.79204	7.39333	1.00000
-93.08883	23.83424	10.54894	1051.42629	25.81163	5.85990	45.16024	9.70544	15.62415	6.22012	7.86931	8.68578	63.69566	7.71877	7.03353	6.01815	5.86482	0.00000
78.27539	30.97788	7.38313	1056.09537	40.42131	7.84512	12.95629	9.67991	7.98218	1.85586	8.21618	7.38502	43.57429	10.37915	9.71119	7.93542	8.27023	1.00000
