warning	PM2.5	TEMP	NOx	CO	longitude	H2CO	CFCs	CH4	PRES	Pb	PM10	NH3	O3	SO2	C2H3NO5	latitude	PAHs
1.00000	6.81501	20.35771	8.12948	10.40449	6.76111	19.93440	49.17885	9.58712	1082.61539	45.89295	7.60790	5.49507	7.88714	5.59921	0.53168	53.16167	6.60286
1.00000	7.82617	22.06102	5.31591	8.90479	6.76111	42.57569	62.77736	9.24799	1126.45426	38.66510	10.28576	5.59554	4.02043	6.94237	5.27054	53.16167	6.78415
1.00000	8.62133	7.89712	3.90786	7.83154	-87.71255	37.43709	43.72885	7.69124	1059.78337	43.85055	7.60097	5.22568	7.63807	8.99962	0.60612	41.84364	6.82698
0.00000	7.87655	-3.61363	6.62094	0.84758	-8.2194	76.25541	54.15922	6.42400	1197.72338	31.84217	12.26159	9.44785	10.50903	7.64115	36.79793	43.48961	7.61881
1.00000	9.63299	5.67869	5.03574	7.89434	-77.43532	44.27795	44.32966	8.30666	1066.63146	44.09055	5.82543	6.47893	9.12615	7.45644	0.37175	20.14298	7.70501
0.00000	5.99636	21.78646	9.03512	5.89206	34.34691	61.14828	49.08308	5.61074	1186.75354	46.12263	10.93117	6.51914	7.87675	7.11954	9.96892	61.78491	6.89605
0.00000	7.46286	11.55062	4.79677	7.35680	11.412	51.49355	52.14670	9.31641	1166.46122	58.44814	6.56823	6.88344	10.35742	8.71008	0.50062	45.50369	7.69407
1.00000	6.30876	15.63271	6.83775	11.01378	-42.98194	31.69238	36.49876	8.27081	1144.37281	42.34243	8.70735	6.07616	7.51589	7.39995	1.32088	-22.53722	8.74859
1.00000	7.09299	24.04059	7.84169	12.37762	-1.48119	50.21020	35.77522	7.84993	1115.02732	50.01487	6.44305	6.44487	8.38000	6.74066	0.34450	53.0233	7.85144
1.00000	8.72580	-3.40799	5.69523	9.63679	-1.48119	46.04211	49.17548	10.41775	1171.21491	54.58635	8.04191	6.87449	3.78691	5.91875	0.73215	53.0233	6.14322
1.00000	7.20702	18.51925	7.15268	8.63337	4.82313	32.84220	48.22534	9.88844	1108.48580	62.04247	7.45439	7.90579	7.79178	7.86093	0.51093	51.24197	7.78031
1.00000	7.79293	20.62104	5.98702	5.98228	38.66667		32.53796	9.17646	1197.44020	86.12275	5.50613	7.11799	9.38656	6.40745	0.34164	-6.25	7.47806
1.00000	7.56063	23.19500	5.77676	4.98735	137.23333	63.76845	43.96546	9.21084	1138.69414	52.39232	6.07756	6.76210	8.89925	7.74220	0.33039	35.8	5.05994
1.00000	6.54772	1.14657	4.66437	6.95145	-73.20483	63.57511	62.01130	6.67668	1123.95556	35.92253	4.19697	6.28145	7.90621	8.50033	0.39821	41.16704	6.72525
0.00000	7.05722	28.83267	9.44112	7.55126	10.5511	51.58122	52.77705	3.98474	1141.08104	27.73187	8.10931	7.21785	9.19245	7.45966	0.93791	52.47774	7.12060
0.00000	7.09224	15.12046	7.74751	5.90387	10.18003	42.58583	50.37081	5.10437	1053.28890	33.41593	8.20774	7.52560	9.15944	7.16994	0.84547	24.96334	9.39360
0.00000	6.08223	29.51867	9.11074	8.89238	145.06667	47.38366	51.83621	3.91840	1121.93611	48.87908	9.70052	5.79952	7.26547	8.95468	3.05060	-37.88333	7.05938
0.00000	8.67696	24.00001	6.37665	8.07659	41.77921	77.40916	41.05377	7.86857	1136.67454	55.85162	5.17170	4.64066	7.84377	6.38401	0.33486	41.82143	6.69933
1.00000	7.69591	23.48557	4.74765	10.23274	6.26764	42.90149	74.05766	8.00758	1159.35390	68.90752	7.99071	4.50576	5.66130	8.11331	0.78900	4.92675	6.17062
0.00000	7.36046	22.20398	7.02532	4.70856	28.28489	57.59365	47.97435	7.99530	1184.69366	34.15932	8.25998	6.39685	9.95679	4.42892	0.89953	48.15659	5.47043
0.00000	7.26889	15.00092	8.14798	6.70741	-77.70066	50.80392	49.25176	5.67750	1074.81182	63.49743	6.36371	6.61853	9.56057	7.04471	0.53305	43.16547	7.42584
1.00000	7.57313	15.34425	5.94208	9.01360	-3.67029	31.01443	40.32913	10.02473	1178.87574	46.06542	10.11114	5.79954	4.33484	7.68717	4.60449	37.13548	5.47308
1.00000	8.23455	0.74329	7.91678	8.11719	41.77921	48.48807	48.48375	13.20526	1095.88965	45.51817	9.73344	6.80653	2.76481	8.99550	3.12317	41.82143	7.71796
1.00000	7.03661	8.14029	6.34756	5.50773	-93.263	50.47558	51.32346	8.56711	1055.53699	65.68625	2.18404	6.27726	9.91832	6.78987	0.32196	45.0408	5.66142
0.00000	7.69057	-2.93910	5.65385	9.69860	1.15597	36.93020	55.04257	8.90711	1155.40824	57.54617	5.53841	5.76761	6.61697	7.16826	0.35201	51.78967	6.63703
1.00000	6.99024	-5.69141	5.88708	9.73452	-25.66689	45.06570	35.70981	8.35478	1194.21194	73.74231	9.32519	5.90814	5.38621	6.51746	2.33990	37.74615	8.63108
1.00000	9.01293	17.72047	5.94181	7.83688	29.24152		47.79462	7.58872	1139.23321	48.18715	3.50507	6.26074	9.22456	8.63047	0.32613	-26.93366	6.72513
1.00000	7.50546	8.23802	7.56954	8.86882	-69.08333	49.96831	39.71202	10.83642	1197.39267	36.08322	8.28666	5.38553	4.11431	7.04532	0.99369	-16.25	6.89990
1.00000	8.31284	4.11305	7.10264	10.83339	10.18003	60.46817	75.56739	7.82482	1109.02804	53.16719	9.91557	5.44945	4.96736	5.88205	3.83470	24.96334	5.94455
1.00000	9.18726	0.03303	5.50174	10.02893	36.73307	51.36861	52.57939	7.64594	1165.47985	47.59534	8.02212	4.13285	7.01444	7.20512	0.74647	55.38752	6.87892
	6.32715	1.29807	6.56959	6.98052	-74.01042	78.31655	40.75165	9.26951	1117.68305	49.63746	4.74042	8.27720	9.49025	7.74681	0.26992	41.50343	6.14967
1.00000	6.98824	7.77129	6.78579	5.46209	-4.83076	35.41228	62.00887	8.16802	1091.25958	42.90621	5.22754	5.36927	8.18932	6.43224	0.32809	39.96348	7.30257
0.00000	8.42332	16.95229	10.81740	5.26592	13.63617	68.24217	40.33595	3.35460	1058.02765	49.18714	10.56602	6.63078	7.53401	6.63535	7.05836	50.50301	7.92363
0.00000	7.05529	10.89906	10.55674	4.19887	73.66633	60.64347	40.20612	4.84197	1143.54803	73.69730	9.79092	8.21441	8.02119	8.15806	3.38301	25.92493	8.12520
0.00000	5.31666	19.88289	8.20009	6.32903	36.73307	50.45303	51.46475	5.29289	1062.89851	53.46541	9.92930	6.12095	9.62137	6.03465	3.87279	55.38752	6.81137
0.00000	7.61973	0.77488	8.64322	7.02605	41.00817	70.82049	48.73396	6.89898	1176.98116	43.65673	6.56162	5.60833	10.15429	7.84587	0.36972	38.13708	8.74286
0.00000	7.71475	21.30201	7.22237	8.23259	78.23456	74.48167	52.79691	9.42010	1053.26830	58.10232	5.43082	3.96727	7.89115	6.67059	0.37266	28.92694	7.02336
0.00000	5.66158	-11.59993	5.84509	6.79298	114.33333	30.34908	22.16641	7.46911	1082.59243	45.72740	9.77599	5.87510	10.63469		3.45312	-8.43333	7.79653
1.00000	6.15990	8.91950	6.11473	8.28061	18.28333	41.54240	61.08121	10.79836	1156.49255	48.68994	9.20337	5.05742	4.01223	6.57901	2.03732	59.33333	6.43441
1.00000	9.36537	17.14791	6.17604	8.14468	102.3278	50.86238	44.18515	8.51677	1159.82482	70.21725	9.14488	6.36857	5.40312	6.53882	1.92885	2.2139	7.48671
1.00000	6.32908	39.67013	5.52747	5.91931	8.52462	48.39807	51.82845	8.41522	1143.86671	52.89656	6.32494	5.33618	8.37767	5.69451	0.39793	47.30997	9.14628
0.00000	7.94751	17.08340	8.38246	7.67131	74.4818	49.46555	36.02027	5.71366	1052.82382	38.91143	9.41637	5.96181	9.39235	7.10178	2.45668	30.21121	6.53291
1.00000	5.76438	21.96919	6.46674	7.74701	-115.98391	60.96754	65.29114	7.39429	1051.60193	52.33467	8.04282	4.49765	7.43149	7.36148	0.76382	36.20829	5.69859
0.00000	5.42375	23.80379	7.97952	6.49510	85.83334	49.04329	4.19185	4.84396	1086.40759	57.98807	8.93254	5.35825	8.87273	6.41364	1.70960	20.88197	9.18920
1.00000	7.22292	51.39798	7.00301	8.46557	42.85693	65.03722	56.37122	8.70845	1193.90179	45.87373	8.62885	4.90859	6.78665	6.28404	1.18040	39.22493	7.27107
1.00000	7.36223	17.06249	7.92547	8.89993	78.95693	65.30946	69.13627	8.76072	1188.28253	62.62377	7.87927	5.07521	7.39802	9.26019	0.79879	29.21399	8.71700
1.00000	8.24442	9.02740	5.96242	6.87736	6.26667	56.43461	53.76234	8.00438	1137.87161	29.68653	3.61120	8.13450	9.04645	6.63746	0.43830	51.21667	9.45066
1.00000	6.59813	48.67609	6.89596	8.36386	37.92792	44.55866	8.18470	9.17091	1195.43652	57.56402	8.68288	4.58966	5.14771	7.52570	1.20449	53.93361	7.58289
0.00000	6.05882	13.51141	5.24404	5.89409	99.96667	45.82817	73.56708	8.44223	1190.30493	55.69027	5.08511	3.15818	7.40791	6.99695	0.26548	8.43333	7.58269
1.00000	7.55066	3.58774	5.98596	7.29754	37.49338	61.06443	37.29307	10.32175	1158.77007	60.62658	4.67782	7.34877	11.64400	7.73890	0.18799	55.62047	6.74573
0.00000	5.12935	33.69581	8.54700	3.42427	5.37429	73.14789	39.58882	7.40276	1136.24038	58.34083	6.69329	6.63447	8.81648	7.59743	0.39258	51.03427	7.58520
0.00000	7.31761	5.26378	6.00201	6.29829	-88.70464	47.35183	31.48645	10.05599	1063.48785	54.18565	5.79958	3.82258	9.37268	7.29364	0.31912	34.25807	8.50838
1.00000	5.67262	17.44204	5.48026	8.50747	-2.52398	39.71489	44.80965	6.78977	1153.56755	57.92532	6.99702	5.60953	9.02413	6.66041	0.42513	53.19146	9.31787
0.00000	7.83273	24.75333	6.05117	9.44822	75.35927	62.84853	40.24389	7.38544	1152.76349	56.16611	7.14937	6.39871	6.83843	9.26665	0.52231	12.04161	7.34453
0.00000	6.58729	2.31113	10.05005	3.93748	24.95034	52.34239	48.53364	6.30820	1079.75957	57.06903	8.37428	6.03123	8.13019	7.54497		60.18427	7.31623
1.00000	6.65300	7.56667	5.29518	6.13991	119.58627	86.56590	30.40265	8.86022	1103.52109	70.24218	9.23256	6.55245	5.27329	6.78316	2.19821	23.5654	5.99493
1.00000	7.50593	23.60224	6.60917	10.57553	-0.45877	46.13513	43.24498	7.24441	1127.62186	44.52074	8.12423	5.43827	6.50864	8.53045	0.79186	46.32313	7.37477
1.00000	8.06862	10.59936	4.90519	8.93277	135.21667	48.74027	47.92009	5.91755	1161.58576	25.71035	10.06114	4.40902	5.96638	7.48136	4.44903	35.06667	7.41029
0.00000	7.18772	14.45318	5.45010	3.90100	9.29109	46.89436	48.49668	8.10836	1055.99602	39.61444	6.93066	7.41088	5.33205	7.03648	0.53612	45.39402	6.47625
0.00000	7.73610	6.73092	6.66453	8.60167	-91.73625	56.23820	60.49930	9.40424	1157.88261	40.53643	4.94039	4.73625	5.70936	8.38174	0.40563	35.25064	7.50244
1.00000	6.10392	-0.38904	7.35611	7.25581	-51.87389	56.78424	24.80533	9.23615	1195.04286	36.63784	7.23116	6.14614	9.37535	6.00753	0.65879	-23.44361	7.19198
1.00000	7.41329	15.81001	3.43714	7.77781	139.6853	30.14682	48.97200	7.42238	1057.88797	51.39972	10.86679	6.68121	4.12620	7.08076	9.22881	35.815	7.70884
1.00000	6.84673	18.49946	4.79709	9.53550	12.70038	49.20185	42.78718	10.12430	1172.38253	63.19826	8.34852	5.54153	4.15807	7.36990	0.98634	45.9836	5.07645
0.00000	7.62867	15.28020	7.86640	6.28734	104.1451	42.14872	48.64520	4.38515	1146.68321	64.69531	9.62401	6.19891	9.38641	8.27170	2.72297	15.79408	6.79873
1.00000	7.28307	9.92021	6.86969	10.04308	34.4587	49.64791	27.33802	10.26459	1086.34458	54.13267	9.80217	6.37713	4.49888	8.16482	3.39130	-13.7804	6.75738
0.00000	7.16418	15.63498	6.36054	7.24328	-95.36969	30.68761	26.37908	8.28961	1105.07530	62.87868	6.60747	5.81046	9.32095	5.34688	0.51234	35.74788	8.52324
1.00000	6.97404	17.58081	7.28375	6.03779	24.43973	64.25217	31.07710	8.17661	1125.60386	31.23361	5.27746	7.09861	8.06414	5.27638	0.26254	0.76755	5.88239
1.00000	8.07165	13.16828	4.79691	7.00374	16.91667	68.60045	53.55321	8.08895	1087.98542	59.91123	8.45707	5.58941	7.02719	8.71935	0.93135	-21.98333	6.55505
1.00000	6.74953	5.94774	6.01441	7.00686	77.54372		42.96415	9.01529	1110.22328	26.89600	6.93656	5.86577	6.16870	7.30962	0.53112	10.12268	7.23342
0.00000	5.82476	26.54132	7.20612	6.71684	34.8732	52.12962	39.05762	10.45649	1145.89705	62.54340	6.05240	5.27020	6.22544	7.84945	0.49263	32.05971	8.12175
1.00000	8.86421	4.81397	5.25060	7.71405	-2.12139	60.88531	75.85718	7.68778	1126.16549	50.45810	8.42459	4.76039	7.64548	9.44442	1.13347	52.48173	8.86243
0.00000	7.25186	14.09004	8.23934	6.26889	-53.13722	42.00162	37.25954	4.73090	1145.32512	54.99665	9.49774	7.20340	9.66438	7.27519	2.59609	-22.92306	6.83164
1.00000	5.46805	8.14001	8.04935	6.15420	-83.55521	63.12641	51.67626	10.83944	1075.54771	56.67575	9.08895	6.45347	3.59744	7.06226	1.96794	41.66394	6.76530
1.00000	9.03755	19.61054	6.77166	10.60946	33.9162	34.78836	57.27404	7.06182	1112.35946	40.02688	7.37150	6.83178	9.15826	8.07542	0.60113	51.67822	6.77740
1.00000	6.53525	11.15221	2.33737	7.90689	121.06761	62.50488	52.80390	5.80070	1111.72212	44.37901	8.55913	3.01567	7.36883	9.29308	1.26186	12.35275	8.74079
0.00000	9.84891	0.87919	5.91283	5.69834	31.3237	65.56745	39.36645	8.14431	1123.94838	60.61603	6.14619	6.46680	6.33667	6.69460	0.39434	52.4089	8.93484
0.00000	5.31199	12.90440	9.48798	5.48727	13.10984		36.89452	4.32613	1076.96354	67.92002		6.05876	7.97999	6.86112	2.42611	51.30001	8.71737
1.00000	8.16585	9.57884	5.17835	9.50490	-95.30106	35.82712	52.41815	7.17177	1196.53987	58.42280	9.69423	6.52483	5.03986	7.08177	3.04668	32.35126	7.01065
1.00000	7.26462	21.51314	6.75594	3.30688	15.16554	41.47426	34.76031	8.17740	1114.29632	43.18071	5.89488	5.00163		6.72656	0.49043	-4.5833	6.93752
1.00000	7.89368	25.19316	6.01871	6.92794	-72.22625	49.74474	60.70912	7.00016	1129.26727	5.15971	9.01242	6.32188	7.66310	7.71585	1.64981	18.57677	5.70147
0.00000	8.24226	27.32314	7.23624	7.58432	85.37752	61.66075	56.88407	8.36650	1136.49624	64.26659	5.35712	4.75388	10.08149	7.02345	0.41682	22.10194	6.24804
1.00000	7.18285	16.99090	4.08710	8.13532	74.83554	51.05823	62.52880	9.19690	1058.82687	57.84848	9.18582	6.50835	6.04632	6.65323	1.92263	14.62072	6.24108
1.00000	7.35278	31.56492	4.84378	6.55417	-77.43532	55.99980	41.48150	7.78950	1191.90919	40.29498	7.86799	4.25293	8.57406	8.50756	0.70174	20.14298	7.13990
0.00000		14.10255	9.68437	7.35237	-3.05	53.86598	32.68774	2.83600	1162.56874	47.52424	10.77679	7.74253	9.52294	7.54973	8.60633	53.81667	8.83087
0.00000	7.73996	16.60640	6.25540	9.15625	6.92917	44.76301	61.54640	8.69867	1091.91855	66.77054	3.75861	3.21581	5.09726	8.07442	0.27893	52.31333	8.37016
0.00000	7.15152	24.38057	7.81030	4.09452	137.95378	30.87165	53.78105	5.54343	1100.82339	37.75225	10.66902	7.43575	8.65372	7.00092	7.79125	35.82756	6.69681
0.00000	6.63331	28.94352	5.94654	6.02200	41.00817	53.73452	47.53361	9.06633	1090.79697	41.80484	5.84663	5.43313	7.29899	6.47405	0.29722	38.13708	8.21862
1.00000	8.59661	-0.99537	7.36688	11.22837	77.0202	59.03812	41.79855	7.78484	1083.94358	54.94624	10.24104	7.54211	5.76110	7.86185	5.23196	43.41949	7.20129
1.00000	8.08580	9.46007	8.59727	7.85286	-58.70072	33.52239	45.14044	11.97772	1188.08500	63.17078	6.00498	8.65614	11.48653	8.81638	0.35550	-34.74785	7.75756
1.00000	5.78618	14.29260	5.98013	6.48077	-0.91979	46.08668	44.04397	11.45115	1065.99116	60.83950	8.10915	6.38579	4.27814	7.81332	0.88106	51.42708	8.33754
1.00000	6.88429	15.33261	6.05444	9.24744	-79.00453	43.88795	32.65673	10.70504	1097.84808	57.82968	5.66014	7.70683	12.39481	6.93711	0.38248	-2.90055	6.26840
1.00000	7.38810	30.69856	5.62635	6.90300	76.92421	28.71752	40.44337	10.28760	1094.04078	46.82514	6.90504	6.94897	10.14358	8.96401	0.41602	60.97944	7.57900
1.00000	6.49705	14.33383	8.70755	3.81530	85.83636	71.20006	70.82316	10.57501	1059.30754	60.59516	3.74101	7.78798	9.48385	6.80971	0.52178	25.66795	8.05920
0.00000	8.53827	25.59349	6.56400	5.52660	-50.19556	64.38802	64.05401	9.81063	1073.90315	57.58039	6.71139	6.17300	8.42047	7.12173	0.51830	-19.72806	8.18259
1.00000	6.74284	29.01008	6.42404	9.24562	-75.23266	68.24667	54.23747	8.21138	1176.63909	45.74120	7.20084	5.92573	8.35167	8.04956	0.59068	43.1009	9.12138
0.00000	7.19996	9.46439	6.54872	7.61891	2.2469	52.61166	40.67610	10.04072	1125.05725	54.64686	4.89691	3.39278	7.45363	8.69079	0.33188	48.90472	8.18498
0.00000	7.36167	16.59833	10.68403	2.77120	123.89071	62.63400	37.07995	5.69854	1197.19131	41.46920	9.63597	7.51625	7.45005	8.70920	2.92986	10.31672	8.43643
0.00000	7.79707	17.62213	7.76509	5.86761	84.63445	54.83723	45.96624	8.18038	1103.16905	53.20600	6.29784	5.41590	8.48833	7.03321	0.39561	24.81757	4.61185
0.00000	8.13604	3.09809	10.31489	5.91920	5.16108	42.23442	19.50838	4.70109	1179.97834	40.73626	8.81847	7.48606	9.14169	7.71336	1.48246	48.77275	8.65419
1.00000	7.05257	0.15454	4.94624	11.04503	72.85107	31.86057	64.28967	7.67771	1177.98374	61.87511	8.25796	7.93453	7.31709	6.88679	0.87344	19.30157	7.30543
0.00000	7.38084	27.62148	3.73902	2.33229	-62.64102	50.51162	31.01902	5.03444	1105.18093	58.24633	7.13788	8.42080	4.74441	6.33421	0.42145	8.35122	9.72132
1.00000	6.06873	29.62689	4.42214	7.23355	13.32127	37.82569	12.63879	7.22659	1151.10446	54.97369	7.54666	4.31402	7.66252	5.94428	0.52987	52.59319	6.49314
1.00000	9.22970	-7.93653	9.03543	8.39919	101.44167	44.97092	60.53800	10.94712	1148.03155	50.64164	8.65140	5.16578	2.59494	7.44464	1.42019	0.51667	7.69415
1.00000	5.89960	0.15167	8.50392	4.45808	3.64633	10.47791	51.95692	10.52653	1093.41416	52.97072	6.67541	6.23181	8.99747	8.37016	0.42075	6.8485	6.84213
1.00000	9.94782	6.27963	6.16304	7.98143	-2.31938	46.50041	36.29080	8.40518	1179.74460	47.23837	9.13844	7.63790	7.48710	6.49957	1.80943	6.46346	7.85342
0.00000	5.98901	0.07320	7.87989	5.50252	43.91385	42.67755	53.37560	5.61172	1121.83392	50.08430	8.70170	8.15756	10.16448	6.67724	1.27680	54.03876	7.89901
0.00000	6.07595	15.17817	6.01316	5.88087	121.12251	34.28246	58.22300	7.62229	1105.23807	47.51236	6.30094	8.24850	4.83138	7.68071	0.32177	14.62578	5.67454
1.00000	6.38790	-6.72593	9.06495	7.08915	-3.05	47.48958	37.02984	11.12182	1080.63680	25.66159	7.10502	6.50598	10.12144	6.33300	0.61042	53.81667	7.22334
1.00000	8.02810	-7.27207	3.14007	5.51866	37.99117	36.08869	45.31963	5.49436	1138.36296	48.84606	7.72270	3.75267	5.20973	7.82269	0.72294	44.92934	7.50496
0.00000	6.67978	-1.86929	10.14906	3.48875	78.95693	58.05654	45.41534	5.57693	1083.36052	50.73012	9.39024	6.92604	8.17556	7.73836	2.28149	29.21399	7.81671
1.00000	7.13323	18.71957	6.26481	9.03160	-41.88778	41.88124	43.82580	10.54019	1196.36263	46.48004	8.52667	6.20934	4.40742	7.20413	1.13868	-21.205	7.04856
0.00000	8.71097	16.00207	6.82024	6.98575	115.04814	48.26125	34.73557	8.20852	1073.50155	51.12016	6.68372	7.90384	6.85308	6.78043	0.37071	30.24706	10.05860
0.00000	6.01865	18.03701	6.94193	8.03653	-74.26419	44.91121	39.40447	6.59620	1101.58828	62.25417	8.09956	6.14587	9.03563	8.18077	0.86157	4.73245	
0.00000	6.86610	14.83135	10.62393	5.14319	38.15035	51.20702	50.31449	4.81242	1102.16018	62.49581	6.87982	6.94781	8.28184	9.09403	0.31463	49.41029	6.09878
1.00000	7.75027	19.25735	5.43654	7.04787	-84.23381	56.11681	51.12867	7.12789	1074.65220	35.95397	7.92355	4.81031	7.17870		0.86316	33.54428	7.52126
1.00000	6.93425	28.01074	6.94788	6.92800	13.10984	44.90834	79.46278	9.11292	1062.17506	48.69159	8.68436	5.75385	6.44564	6.11043	1.31078	51.30001	6.99524
0.00000	6.40800	12.37159	7.49777	4.31920	-97.35992	25.63410	90.05876	7.84939	1162.25766	62.17721	7.48296	5.22620	8.31389	8.42735	0.61134	19.8173	6.59126
0.00000	7.67419	17.92042	4.88222	3.99922	0.30367	34.87047	62.66680	7.09887	1108.06005	39.14361	6.43263	7.10681	4.46659	6.43613	0.44344	51.38673	7.82290
1.00000	7.14268	-4.99664	4.07557	5.07733	137.95378	32.42363	21.44845	6.65790	1091.02191	69.90965	4.87019	5.20862	7.54503	7.43746	0.22057	35.82756	6.89830
1.00000	7.21651	33.96490	7.16620	5.09778	-2.12139	35.57323	60.49722	8.67258	1138.13402	40.02637	5.59988	8.12582	7.70861	6.50075	0.35795	52.48173	8.95098
1.00000	8.92329	15.17556	6.74510	9.65198	6.51352	52.30838	32.37651	7.59740	1061.84150	58.51797	8.44946	4.40803	6.92115	7.61746	1.05387	51.19139	8.18843
1.00000	8.15007	26.74783	4.17429	6.44412	2.25	48.43250	83.56300	8.78865	1090.54923	35.48855	4.71359	3.93257	10.93674	6.83467	0.31874	50.75	7.38540
0.00000	7.92077	16.37940	6.42313	6.31155	1.04945	53.16955	47.60157	6.82382	1150.44727	56.22348	8.78381	5.29671	9.51324	6.35678	1.38844	35.06544	6.18821
1.00000	8.42812	13.00363	5.44156	6.81233	12.84052	64.93288	36.86086	9.99086	1057.77698	35.87919	8.44314	6.88906	9.79902	6.35681	1.02750	45.78071	7.00407
1.00000	8.13902	-1.23751	6.66718	8.49302	101.96857	40.43592	53.51590	9.35822	1096.64047	44.04947	9.27888	6.96842	5.03940	6.78370	2.14914	4.88441	7.00898
1.00000	6.75317	7.71254	6.99101	6.45138	15.87735	45.49037	53.37577	9.75505	1072.84853	52.66583	6.63355	6.33924	8.92176	5.92299	0.31726	4.94273	8.21734
1.00000	5.47873	9.57246	6.42070	7.43346	15.16554	29.77962	42.94466	8.56191	1188.42896	66.10415	7.93576	5.61628	7.18733	6.33074	0.66291	-4.5833	6.33807
1.00000	8.70225	13.85704	4.63221	5.36119	-5.682	49.87697	35.05347		1107.73310	33.67546	6.02500	4.42322	7.63714	7.73389	0.33616	5.84752	8.43373
1.00000	6.88396	26.42442	5.23367	9.21471	30.2049	51.33699	48.35614	10.13406	1120.62658	47.07769	6.37892	5.90754	5.72291	9.80344	0.50178	55.1904	6.56992
0.00000	7.94313	19.50131	4.42844	4.89645	-82.90375	70.01890	42.94855	8.87897	1180.63459	52.31266	5.42702	4.17202	6.30627	7.46934	0.31818	32.54044	7.30538
0.00000	6.03620	13.55115	5.93312	5.43841	9.22796	40.56827	39.65282	9.21121	1187.24704	53.90000	6.49814	5.00139	8.60616	6.43963	0.46913	48.46458	6.19265
1.00000	6.85540	2.36975	4.67283	7.98766	73.08333	43.07268	56.56760	7.88486	1118.03481	42.72408	9.50301	6.45487	7.53980	6.76654	2.63288	19.21667	7.83119
1.00000	8.13746	6.72772	6.78392	8.99244	10.30215	47.18206	49.11833	11.38702	1102.00461	56.98177	8.22825	6.04593	4.60073	7.66364	0.96524	53.94313	7.27845
0.00000	8.37558	18.11824	5.21423	5.00200	-3.53261	50.17546	38.28236	8.39759	1100.66955	56.10121	6.04248	5.53260	6.38393	5.30872	0.28229	40.42386	6.84966
0.00000	5.93249	19.67151	9.82964	4.14291	16.91667	33.69248	51.28978	5.36247	1149.54248	61.93906	7.94782	5.66188	6.73728	7.61822	0.79333	-21.98333	5.86221
1.00000	6.43964	25.00995	4.75803	5.54627	106.92667	42.09742	33.20074	7.07755	1140.36681	66.22355	5.59478	5.30194	7.59848	5.01485	0.34123	-6.91806	8.28742
0.00000	7.48169	18.48220	8.64601	8.07095	77.70636	57.80609	25.79301	7.15607	1179.62387	62.63229	7.18218	5.26276	9.17331	7.14591	0.48036	28.98002	5.25164
0.00000	6.66086	9.43220	5.40777	7.16740	-120.93549	53.34445	43.32054	7.48553	1158.65350	41.00712	4.89484	4.12808	6.53223	6.19662	0.15552	37.73604	7.77116
1.00000	7.63175	27.07372	5.89501	4.43233	33.34864	30.37850	45.76161	8.90531	1058.99322	57.57582	6.23819	6.33910	8.46946	5.83890	0.26292	46.75451	5.86636
1.00000	7.98871	23.38030	5.44249	7.68423	99.1625	73.72604	38.57915	10.34020	1125.91536	65.26427	8.26736	4.84958	11.18782	6.94251	1.00366	3.3285	6.82518
1.00000	6.45935	25.32209	7.63455	11.79906	29.24152	34.86208	61.66448	6.37711	1151.77728	62.07554	9.29190	6.35502	7.76292	8.01689	2.18206	-26.93366	7.22820
1.00000	8.00928	10.90928	6.63058	4.06002	37.92792	31.00835	70.04928	8.22808	1177.70882	63.42224	3.22857	6.79694	7.74876	7.15055	0.24788	53.93361	6.78340
1.00000	5.00209	23.83472	6.97458	9.91270	35.90057	33.51460	45.31130	10.23290	1178.02814	42.45887	8.98535	7.76484	5.82658	7.56327	1.72221	56.85836	8.54339
0.00000	7.34332	5.92133	9.77635	6.61172	178.00417	47.65635	59.32996	3.96906	1153.84986	53.50356	9.17264	5.87753	7.82405	6.11467	2.02906	-38.65333	7.98312
