Pb	CH4	latitude	warning	PM2.5	TEMP	longitude	NH3	PAHs	H2CO	NOx	PRES	CO	SO2	C2H3NO5	CFCs	PM10	O3
44.35037	9.69430	10.7375	1.00000	9.94858	11.44612	122.9666	6.51727	8.29635	63.68282	5.68164	1133.93340	5.01254	9.47670	4.78795	69.47544	9.58628	8.63755
45.90131	8.36889	58.1908	1.00000	9.32609	0.79160	40.17171	7.98713	9.15507	61.05233	6.89729	1198.44758	8.07873	9.02877	2.28336	67.16011	8.83423	6.53855
44.54491	7.75838	11.15583	1.00000	10.52017	11.92901	42.7125	8.91391	9.02043	47.12025	7.09717	1094.97198	7.08127	9.53942	2.86094	51.30404	8.97978	10.97516
35.06982	7.17310	3.3285	1.00000	8.26549	38.78701	99.1625	9.37625	10.95730	41.12017	7.01054	1144.00823	7.59559	10.37079	4.65316	59.78788	9.56503	5.98646
67.34733	6.81783	50.7236	1.00000	9.42836	19.74950	-3.52751	8.84502	11.03759	54.02805	6.46404	1103.36649	7.44872	10.11782	0.98490	63.10139	7.89948	7.78011
59.47669	9.78561	44.85278	1.00000	10.36276	12.22503	65.50917	8.35777	9.01343	44.43275	9.59299	1161.28635	6.28011	10.04265	0.81764	41.12382	7.55035	10.17428
27.21144	7.29531	43.91452	1.00000	9.68273	8.97153	-69.96533	8.32721	10.76001	56.39509	8.02447	1140.43920	6.54915	10.08071	0.75406	51.82043	7.47518	8.72845
50.76463	6.87467	34.25	0.00000	8.66097	2.33200	135.31667	7.56847	8.93772	69.33200	6.67530	1131.68902	6.88129	7.72122	0.16745	40.22617	5.50904	7.29861
39.20639	8.32319	2.2139	0.00000	7.82550	33.68525	102.3278	9.84736	5.44163	35.30311	11.15892	1184.27893	7.71099	10.03262	4.39738	49.49240	9.51804	7.01926
36.53123	8.60486	44.22639	0.00000	6.78874	3.49766	22.53083	8.91843	7.39459	62.46145	8.07808	1151.27901	6.88460	5.75882	6.80844	56.53527	9.97448	6.42273
57.33432	8.36729	45.53069	1.00000	9.31124	6.26341	9.40531	7.57514	7.92936	47.63793	6.78852	1128.64610	7.86091	8.81867	2.67690	60.38526	8.96107	6.82593
32.10025	8.72061	6.8485	1.00000	9.03585	15.13753	3.64633	8.61864	12.60679	46.62948	7.52469	1188.60121	6.48623	10.98404	5.03087	46.47859	9.66513	6.76756
48.99385	8.24301	10.7375	1.00000	10.36980	16.32822	122.9666	6.70113	10.07404	56.89863	8.21360	1060.67745	9.71267	8.35354	12.26960	31.00128	10.56960	7.11021
55.35758	6.56698	35.8	0.00000	5.54490	35.47492	137.23333	8.29474	6.34418	38.52575	7.67501	1130.27914	7.48352	6.05579	0.87247	58.62148	7.46864	7.78782
35.16013	9.25313	45.51667	1.00000	8.37647	34.21035	4.86667	8.94640	12.24156	47.13374	8.54785	1131.62437	9.12349	10.31310	0.65254	53.17258	5.62721	5.47572
45.74405	8.73114	19.8173	0.00000	6.17657	16.93876	-97.35992	7.95892	5.43136	50.80726	10.37033	1135.81971	6.73813	8.27260	0.49443	51.89126	7.37830	8.00603
69.40980	7.28913	-11.78333	1.00000	8.67244	12.77478	19.91667	9.04426	10.06522	48.71001	7.54651	1120.36915	8.10045	9.82454	7.18748	47.77846	9.97377	7.23628
48.77601	8.92332	22.75218	0.00000	8.25836	18.16245	72.68533	8.51781	6.88842	51.82680	7.71905	1088.46534	7.48400	5.25265	6.23563	62.74753	9.86589	7.22884
61.76399	9.29649	3.02013	0.00000	7.00256	40.42204	30.91105	8.68350	8.85870	54.84725	6.72016	1167.11512	7.28630	8.73975	1.83246	31.13430	8.47187	8.21280
62.03583	7.05779	-33.75881	1.00000	8.59864	13.49479	150.99292	9.47165	9.36796	49.71689	7.30454	1093.32300	6.23173	9.23499	4.25568	76.98825	9.44741	10.55508
74.76250	7.75293	20.88953	0.00000	5.85503	26.33355	-156.47432	8.44960	8.10337	52.05507	10.50037	1160.08302	11.21733	9.60583	2.84418	56.32266	9.11561	8.18278
47.46124	8.02901	51.84819	1.00000	10.04396	16.80922	1.26738	8.23534	9.29219	48.33123	12.32776	1080.20918	6.23904	9.48127	0.53200	71.04670	7.34759	9.71441
49.55244	9.33319	41.85059	1.00000	9.43185	7.88091	-87.882	10.71406	8.35342	49.38182	6.49941	1143.30634	8.70118	7.59298	1.38287	36.34131	7.96816	11.77647
41.93589	9.56926	41.9001	0.00000	6.13447	13.75828	-71.08977	8.87180	5.41004	36.85774	9.92658	1118.84107	7.56659	9.75035	1.50447	51.70317	7.96011	7.98649
63.57036	8.78903	40.66482	0.00000	10.27799	1.01183	122.22833	7.34044	9.08486	45.22411	8.08603	1126.12979	8.94205	7.38973	2.12977	64.89577	8.59648	7.23566
43.20448	7.63286	25.6439	1.00000	10.90940	1.27746	77.9129	7.95431	12.40507	48.76286	4.82449	1164.29371	4.94909	11.31427	0.79984	75.43575	7.75059	8.98928
35.39900	8.28475	30.17746	0.00000	4.78858	9.60028	-81.38758	7.62070	3.73621	75.17671	8.03910	1129.78309	5.31790	10.43461	0.75647	53.77730	7.42862	8.73144
48.78984	7.74166	41.66394	0.00000	6.92432	16.40465	-83.55521	8.50330	6.44081	44.60896	10.26767	1159.25385	6.64510	8.61407	0.73371	67.12804	7.41460	7.28315
57.88007	9.19904	53.43333	1.00000	10.34229	-5.39152	-7.95	10.97542	8.94954	56.06233	9.19907	1080.74474	5.66883	10.12509	2.05064	50.97405	8.46969	10.63284
59.50185	7.79386	10.98778	1.00000	10.77622	24.72635	-74.95472	8.76347	10.67077	37.44265	4.63623	1105.27943	7.09751	9.81286	0.80777	56.16652	7.70182	9.58997
31.63378	7.01194	30.46907	0.00000	5.50368	12.90280	70.96699	8.06888	7.29088	47.87317	7.20842	1075.24131	6.88273	7.95072	2.73251	68.77597	9.02628	6.94750
59.28777	8.45829	34.31	0.00000	7.64477	30.72476	-2.16	7.31645	6.92942	51.71329	7.66578	1083.15429	3.61946	10.73929	1.62669	52.56588	8.32417	5.94598
58.50309	8.60031	35.30889	0.00000	7.19399	4.27588	139.55028	9.83627	6.20819	62.57034	8.73401	1098.06449	5.98647	10.31984	0.34332	54.51465	5.75063	7.51583
53.51150	9.52637	50.23271	1.00000	11.55106	13.37762	12.87117	10.23947	11.58000	66.56738	5.82384	1110.30459	6.09379	10.15234	0.61369	54.60363	7.13295	10.14968
41.05014	9.45822	42.8334	1.00000	9.53550	26.53773	-80.38297	8.42022	8.70034	56.37478	8.03943	1128.51285	8.76306	8.09530	0.71833	46.14285	7.13537	10.48950
43.06908	6.99693	47.4943	0.00000	4.70773	7.17906	-122.24092	7.76090	4.73393	46.52602	8.87101	1075.39336	6.19244	9.21435	0.32787	52.03487	6.58110	8.84330
35.67157	8.08781	41.55815	0.00000	7.54562	29.41096	-73.0515	7.23523	7.12365	46.24719	6.44241	1060.30035	6.50714	9.02273	1.79770	47.75374	8.54330	6.24787
69.17430	8.91925	33.14447	1.00000	8.85302	12.60888	47.3799	8.07725	10.74798	41.80898	5.85581	1122.22598	6.06874	11.63794	1.22730	50.76177	8.04385	7.07010
61.15790	7.08779	50.26729	1.00000	9.77633	4.29675	-119.27337	7.31138	11.16526	54.94521	9.63395	1112.81104	9.53332	7.06968	1.11734	84.17041	7.65169	9.43079
62.28641	8.73646	33.42585	0.00000	7.88480	33.38497	-6.00137	7.25913	7.58514	44.39776	8.98055	1059.61755	5.55833	10.38043	0.71229	57.57697	7.28335	5.87277
45.17057	9.56834	48.79325	0.00000	8.37562	6.13843	2.29275	7.63310	7.88839	29.38154	10.96962	1055.10565	7.10100	8.89710	0.97773	59.89483	7.88250	6.05101
67.98618	7.98147	33.50921	0.00000	6.78646	1.64791	-111.89903	6.11400	7.73189	69.95327	10.94857	1056.05444	7.36495	7.28913	0.56712	70.57960	7.14743	6.91355
49.22678	8.54586	48.07667	0.00000	5.88160	29.59896	8.64409	9.20197	6.92792	61.18712	8.62170	1104.49362	7.96608	5.15109	1.23588	52.64070	8.04433	7.33474
56.45716	8.20578	41.54566	0.00000	7.31280	27.33038	-71.29144	8.48652	8.22204	66.21999	8.81816	1108.71439	6.94711	9.99942	2.86533	52.48417	9.13258	6.56459
50.71915	7.86711	37.73604	1.00000	8.55313	23.79620	-120.93549	8.47212	7.60640	56.89308	4.99031	1152.10031	6.43054	9.21817	6.63999	60.87796	9.95973	4.92145
44.66035	8.09547	26.68451	1.00000	9.79662	16.35625	-80.66756	7.60170	8.65763	73.39378	6.12876	1121.38561	6.74541	9.12204	1.62154	53.24542	8.41391	7.01789
53.82772	7.28030	39.00622	0.00000	8.36027	34.51122	-77.4286	8.56173	8.03124	46.14195	11.73085	1162.54588	8.37133	9.29053	34.33030	55.69693	11.60889	5.34552
52.40136	8.15880	34.25807	0.00000	6.33384	25.37161	-88.70464	6.76163	6.78109	61.00617	8.87536	1124.28139	5.48660	8.07057	1.95447	55.98819	8.58879	8.05937
62.28028	8.84203	33.45122	1.00000	9.99427	13.35261	-86.99666	8.19890	9.00292	62.36583	5.70000	1054.12471	6.00239	10.45100	2.07661	72.10298	8.74944	10.09496
46.74086	9.76570	57.30185	0.00000	4.32298	5.33280	39.85331	8.92626	4.82534	54.97921	7.51065	1186.94580	6.52837	5.35538	0.53367	55.55820	6.42322	6.25655
44.97543	8.00447	40.65995	1.00000	9.52950	26.80199	-111.99633	11.10605	10.27112	82.73388	8.55164	1169.02191	8.48775	9.39407	0.74346	58.48532	7.16764	7.58224
48.22210	7.03941	8.79577	1.00000	9.92720	20.55880	-75.69947	7.19337	10.78322	43.81020	8.50951	1133.44007	6.50469	10.32358	1.56393	53.49083	8.21691	8.20437
52.20851	7.50970	51.21187	0.00000	8.70372	4.76980	4.25633	8.89722	6.37689	36.65522	7.34923	1117.86158	6.30321	5.78690	0.57184	76.10273	7.36475	4.45374
32.78880	6.79701	25.13915	0.00000	8.64780	11.13626	73.06784	6.01690	9.65153	61.51087	7.77178	1167.74841	8.00564	8.28615	2.13792	54.80484	8.75453	7.82493
37.64048	9.72408	12.04161	1.00000	8.05406	15.59060	75.35927	9.09775	7.30264	50.69104	8.71223	1185.47100	11.10961	5.64509	1.34406	54.74355	8.16931	11.28782
64.43813	7.05362	-32.45242	1.00000	8.70466	13.62465	-71.23106	8.08407	8.67348	62.03693	6.15999	1125.07677	8.55715	9.18824	1.95178	44.30635	8.61557	5.07108
41.26582		44.31771	1.00000	11.14718	16.90189	9.32241	9.16843	7.94363	64.72851	6.21816	1129.28013	5.68946	8.78450	2.05810	71.50199	8.43975	8.35440
54.95751	9.42067	22.88783	1.00000	12.09395	7.04028	84.13864	8.65101	8.37652	63.21242	7.77066	1159.79912	5.64960	8.73566	2.98298	52.62267	9.08645	10.84620
50.50251	7.89281	36.75965	1.00000	10.02393	11.88566	137.36215	8.89980	9.78738	53.18925	8.00652	1083.03698	7.40769	9.32773	0.65563	74.94795	7.03275	8.86979
57.96823	7.08951	37.95143	0.00000	7.65597	6.49826	-91.77127	9.14494	8.24334	42.39285	9.08980	1054.32437	6.51439	10.11582	2.71772	57.90105	8.94660	6.18003
69.17353	10.13417	59.33333	0.00000	4.52944	6.34636	18.28333	8.77139	8.08838	45.29932	6.56929	1077.47821	6.98435	9.15294	2.01346	49.64216	8.53743	8.97240
51.15862	9.36603	43.11667	0.00000	8.56054	10.44591	1.6	9.36486	9.81831	65.74408	8.28923	1091.72663	10.29803	7.53414	1.22398	66.17234	8.11422	8.85069
34.83926	8.84772	18.20854	0.00000	8.41917	17.34698	-71.10077	7.86338	8.33570	40.50294	9.30666	1086.36056	8.08890	5.16885	1.65058	49.98367	8.40341	7.09112
56.52205	9.22800	32.50611	0.00000	6.46314	4.41244	120.14278	7.91093	5.60322	55.35143	9.33105	1103.03893		9.03589	1.04905	61.54347	7.83932	8.44133
49.94049	8.03082	44.27804	0.00000	4.73548	17.90740	-88.27205	7.17550	3.14160	50.79034	8.98408	1159.93379	4.19643	8.38347	4.25476	48.71796	9.42610	8.72228
48.31021	6.87577	41.72063	0.00000	9.20461	22.35725	12.6723	9.55791	6.01593	57.27296	5.67178	1083.80795	6.00921	7.08601	2.31844	58.11506	8.77569	6.07846
47.13410	6.99210	8.62261	1.00000	9.85827	3.75457	-70.20749	7.11712	8.39584	48.04239	5.63256	1053.76074	3.84591	9.97721	1.18401	45.02963	7.89866	7.40072
52.52946	6.57652	50.86079	1.00000	11.59134	35.21714	17.4674	7.22812	7.69649	76.91788	7.45579	1116.75502	6.80605	8.65564	3.27041	57.56092	9.15134	9.67212
49.97023	8.73456	41.55838	0.00000	7.05211	14.30054	-81.56929	7.20938	7.70611	50.20365	9.81736	1055.74033	8.25704	10.32764	1.77598	59.63381	8.42013	6.57958
47.35236	7.88778	8.88649	0.00000	8.18613	14.75310	2.59753	8.92682	7.08094	46.28909	7.44540	1169.23800	7.30625	6.94791	1.66635	54.89778	8.41457	5.94057
53.98543	10.90617	47.90771	0.00000	10.78384	20.79393	106.88324	8.53893	8.59587	48.43776	8.67293	1067.58080	8.65813		2.62111	65.54158	8.88791	8.75309
49.04288	7.77393	17.94979	1.00000	8.64907	18.80710	-94.91386	6.64540	8.93645	62.89598	7.02330	1151.60394	7.10210	9.43882	1.19512	78.86475	8.20496	9.68971
65.97813	7.77682	-7.54972	0.00000	8.00202	14.69152	110.71639	7.35180	5.90578	62.60064	12.14405	1106.36902	9.42861	10.64193	14.33443	44.21753	10.70876	6.48510
69.96483	7.41102	34.25	0.00000	7.42778	3.57494	135.31667	8.79909	5.70461	57.92757	8.77539	1090.95893	5.78405	11.59237	1.01833	62.74183	7.75736	6.65537
57.83135	8.35184	20.21322	0.00000	10.65745	14.36733	-100.88023	8.78729	10.10907	45.59099	9.56718	1135.79423	5.13947	8.18584	4.70181	52.99407	9.53478	6.22144
47.51616	7.60052	36.92574	1.00000	10.45499	20.80912	14.72443	7.21044	11.97604	51.24434	8.29141	1068.88434	6.33237	10.42778	0.60189	51.33496	6.51162	8.80697
41.93495	7.43459	50.7236	1.00000	9.57396	13.02865	-3.52751	7.85551	9.94400	63.81204	6.78930	1078.55989	5.96594	10.26804	0.77961	45.01910	6.22339	7.69689
51.73802	8.46862	51.84819	1.00000	10.90975	12.18061	1.26738	8.36723	8.52716	64.70017	6.29703	1131.40562	6.42423	10.01519	0.47128	59.60642	6.60726	11.18575
45.04030	7.19284	-12.91667	1.00000	9.29704	10.53605	-39.25	7.77050	8.79313	44.35538	7.41521	1119.30429	8.06712	9.18400	2.73447	52.96833	8.99873	6.70403
45.56445	5.53104	40.72816	1.00000	8.75170	4.10967	-74.07764	6.78722	11.79713	49.53330	5.68540	1190.77377	9.15018	9.22518	1.72133	51.18587	8.44788	7.14930
62.21882	6.88522	57.97472	1.00000	9.56530	43.55481	33.2525	8.78483	11.27546	35.85740	8.25500	1172.43992	7.38052	9.87852	2.97991	40.21914	9.17609	9.00785
42.83491	7.20854	51.14942	1.00000	9.88722	18.43454	15.00835	6.87690	9.79230	48.05803	6.40008	1126.12279	8.77917	8.07620	0.79164	54.00202	7.81187	10.79793
42.53366	8.61523	34.85	0.00000	5.24237	14.78152	117.33333	10.03722	4.34077	43.24338	6.64201	1091.98455	5.76660	13.46503	1.95155	54.87268	8.73937	7.81805
64.73882	6.27213	40.72816	0.00000	7.47359	8.38576	-74.07764	8.04936	6.63699	61.44802	11.47829	1128.29395	8.03287	8.13229	2.80821	31.79680	8.95547	7.49292
51.65981	9.41898	51.21667	1.00000	9.29637	29.94265	6.26667	6.78941	8.01494	37.08757	6.24647	1072.63700	7.30197	8.88221	5.36119	70.58344	9.65962	6.55444
39.28764	7.65964	51.44889	1.00000	8.95249	0.21241	5.51978	7.57038	13.37011	50.02136	6.82051	1119.60289	5.19649	11.86068	1.30672	71.68497	8.28768	6.73946
60.16369	8.94826	26.11527	1.00000	8.63096	25.17261	86.59509	9.96151	9.40877	56.02058	7.72713	1149.47275	6.47441	10.76823	3.41565	35.64061	9.22509	8.45322
70.72607	7.52366	41.55838	1.00000	11.33719	-8.34686	-81.56929	10.56654	9.03468	72.67480	8.42685	1109.13327	4.85452	11.05857	1.03311	60.98652	7.49754	10.77066
51.13059	9.56482	33.14447	1.00000	8.23963	11.74422	47.3799	8.65053	9.63046	49.71634	6.95121	1083.18829	6.60274	9.23825	0.64850	69.87300	7.10970	9.70088
61.74425	7.39601	35.6803	0.00000	9.53160	16.08094	51.0193	8.91801	9.01041	55.41786	7.77162	1059.69393	9.25034	8.71829	2.58990	54.39177	9.01114	6.36834
42.24571	6.69919	33.14447	0.00000	8.19891	3.18125	47.3799	8.36444	7.52524	31.71493	9.98895	1120.42971	6.97253	8.39469	1.47304	58.79737	8.34045	7.70919
58.85938	9.55993	-20.88231	1.00000	11.10621	26.78487	55.4504	7.92692	10.11469	65.61109	5.01391	1125.08126	5.03103	11.53856	0.73691	45.48554	6.90096	9.80036
55.30169	7.57031	33.45122	1.00000	10.72480	25.46781	-86.99666	9.28981	8.23717	44.70310	7.91462	1070.31557	8.84024	7.94916	3.43650	50.85884	9.23668	8.74936
66.38786	7.08092	34.31	1.00000	9.25929	13.95560	-2.16	9.58962	10.18445	54.59554	10.07331	1050.18214	8.28045	8.67150	0.87685	69.94648	7.55664	8.62598
56.73813	7.96671	43.11667	0.00000	6.45987	22.76675	1.6	7.11234	5.34745	52.57972	6.31357	1114.57942	6.43758	7.91556	8.88779	72.52008	10.21062	6.41505
54.43602	8.67575	30.81383	1.00000	10.75694	13.72111	75.16878	7.92974	10.80574	24.16240	7.69449	1138.00266	7.30054	8.80621	3.19559	53.63864		10.44122
27.61499	8.29050	36.64852	0.00000	7.93184	11.07267	51.49621	8.23183	6.14038	47.58618	7.00171	1101.93219	6.05875	6.14272	2.06339	66.51242	8.70799	3.77679
42.41640	9.54393	48.21644	0.00000	8.36735	36.04759	9.02596	10.46720	5.76166	55.58041	7.81951	1118.80735	7.95611	6.64970	1.37716	61.39675	8.22373	3.40799
41.11020	9.26624	-1.6	1.00000	8.53739	14.70383	103.61667	8.13123	8.88232	46.92598	7.73936	1182.36945	10.95202	8.18132	1.09509	81.83225	7.96911	6.15498
49.24805	9.96372	49.65186	1.00000	10.11785	3.46836	26.97253	8.51601	8.64150	56.66365	6.64222	1160.25177	5.71174	10.23278	1.77685	68.86084	8.47773	10.77794
38.21046	7.89216	18.51957	1.00000	9.75795	1.27634	73.85535	8.59939	8.72124	56.54422	9.76744	1184.30448	8.17445	8.35936	1.53756	50.23923	8.46590	10.19728
53.85213	8.58481	43.31667	1.00000	9.54277	-7.55920	-2.68333	9.51055	9.22404	31.39200	8.64316	1192.56083	9.61779	8.69717	5.09834	54.81551	9.65915	8.77093
44.67939	9.13658	47.80527	1.00000	10.30813	17.58557	-122.24064	8.25528	9.16674	72.67133	6.31469	1179.22432	5.09722	10.06428	0.95180	52.23283	7.34541	7.79935
57.48319	8.72157	-7.51611	0.00000	4.76894	7.59888	109.05389	8.72685	6.32362	72.86387	5.78032	1099.61471	6.02550	7.89752	4.29981	59.82079	9.47539	8.38969
59.37163	9.99592	53.46506	1.00000	9.58393	15.74667	-1.47217	9.93267	8.92583	29.81971	7.33489	1162.39934	8.85290	8.64774	2.04893	57.01266	8.60035	6.78272
64.98825	8.65088	6.95194	0.00000	5.79334	15.80999	121.96361	7.25428	3.96832	55.71648	7.28313	1066.36465	5.95695	4.06349	0.86191	46.39162	7.65834	4.31276
43.37078	7.30851	41.55815	1.00000	10.41923	-11.36230	-73.0515	9.55928	8.14079	59.83594	6.74273	1141.52192	7.46613	8.46870	0.55439	56.61794	6.97790	7.98354
48.62505	8.81139	46.67535	1.00000	11.98648	16.23871	5.55575	9.14154	10.20138	65.33347	5.35093	1199.84437	5.03288	11.48264	3.76176	65.71742	9.32489	10.36049
36.94423	7.92852	37.73604	1.00000	10.18765	35.37492	-120.93549	7.87256	10.13881	70.06765	8.31409	1056.17281	9.24197	8.59416	1.38501	53.39403	8.35327	8.26469
61.17826	8.78896	41.27621	0.00000	7.63060	8.23690	-72.86843	9.42833	7.41740	40.26255	10.40363	1087.71652	7.41492	9.70597	0.61719	45.53021	7.16973	6.03260
47.37991	7.84454	28.98002	0.00000	6.26251	14.18120	77.70636	7.70093	8.19974	52.25267	10.76450	1107.01312	8.77637	6.72429	0.88634	50.72978	7.48542	8.55528
50.24373	6.05885	50.56149	1.00000	10.46905	26.05634	4.69889	9.60647	10.52933	65.76822		1107.16416	8.30641	9.78041	3.25111	42.10533	9.16186	8.43775
56.80159	7.51828	10.20898	1.00000	10.18043	9.17488	123.758	8.55835	9.51418	59.58583	7.73021	1085.94410	7.62539	9.46154	0.46195	57.78517	6.69354	7.10652
21.55250	7.85572	34.86472	1.00000	11.09010	-2.35953	117.55417	8.17746	9.80868		5.82913	1154.64440	4.12635	10.24657	5.25906	61.49296	9.68232	7.94039
44.50426	9.79481	45.51667	1.00000	10.10897	21.99263	4.86667	8.66881	11.69212	56.52693	9.08106	1121.84201	7.84542	10.09690	4.95622	63.66033	9.59013	8.93867
46.84376	8.37971	3.7278	1.00000	9.74639	-1.00490	98.6738	10.18944	6.75068	57.12944	6.54984	1192.34428	7.06237	8.59829	0.58217	35.39513	5.47924	8.07799
56.65685	9.13253	-21.98333	1.00000	9.98232	19.07297	16.91667	9.01112	5.09413	61.88659	7.99226	1174.78884	8.05762	7.54222	1.15367	57.16324	8.08177	14.01205
38.84499	8.93546	34.85	0.00000	4.43201	15.92523	117.33333	7.47800	5.90180	59.50907	5.67780	1082.41567	5.67106	6.63610	4.47758		9.50601	7.76237
45.99080	7.11164	36.92574	1.00000	8.38566	11.65646	14.72443	9.21773	7.68490	59.49338	4.70278	1157.81506	5.47362	9.53641	2.20547	57.30353	8.68848	4.53448
61.00590	8.19934	4.96667	0.00000	7.64982	18.51112	10.7	7.98265	6.36951	36.81262	10.99281	1158.00797	7.10251	9.13057	0.73607	67.68678	7.46609	6.56163
42.52806	6.80746	6.45407	0.00000	8.97748	-5.64886	3.39467	7.76610	10.22879	46.15784	4.44259	1088.78378	4.39897	10.75608	23.86427	52.85681	11.22887	5.20290
52.86665	7.68140	31.20176	1.00000	11.89266	11.26758	29.91582	8.84148	8.99869	37.69504	7.34332	1189.81134	5.02718	9.56209	0.95976	62.50141	7.66038	10.67379
46.85035	9.03346	18.18158	0.00000	7.46311	13.60453	76.03889	8.54593	7.49384	40.09130	10.33931	1188.29128	6.98569	7.83303	1.17513	48.47651	7.64544	7.46046
35.97129	8.06464	20.88953	0.00000	6.77003	20.52834	-156.47432	8.14770	6.57904	39.56721	7.71952	1146.60898	7.55687	5.67389	3.92866	77.17284	9.23779	7.23682
46.67159	7.60293	44.99012	1.00000	9.59349	20.76138	-123.02621	7.94736	8.44210	47.92505	5.46704	1103.96529	4.90006	9.89787	1.87925	57.27631	8.56840	5.83225
57.64509	9.36439	51.84819	1.00000	8.52023	16.37933	1.26738	6.68007	8.93526	53.16382	7.44576	1116.25864	4.42294	11.12817	1.98394	36.36648	8.51988	9.62903
46.95286	9.66001	-20.88231	1.00000	11.38045	26.45435	55.4504	10.12258	12.58191	72.73649	10.77794	1191.97036	9.77677	9.23911	1.66970	55.38673	8.36753	10.36538
36.95806	7.87891	5.90702	1.00000	8.80751	-1.74584	116.10146	10.25837	10.50141	81.25204	8.24462	1089.28632	7.84493	10.26592	10.53637	60.38316	10.38191	8.20262
46.70083	8.75964	40.63316	1.00000	10.11039	14.79252	-74.13653	7.98086	9.72516	50.63507	5.83537	1177.06909	4.27654	10.01211	1.39248	70.36883	7.96666	7.68568
57.93678	8.85877	14.95472	1.00000	10.23293	17.27759	120.89694	8.85030	12.74868	53.44282	5.80071	1149.06988	8.01698	9.36978	0.75828	57.57200	7.44763	7.85657
33.26439	7.13130	-20.88231	1.00000	13.39588	9.79539	55.4504	7.19276	11.10989	34.24635	9.23162	1145.25608	5.01370	9.97032	1.94663	52.16779	8.56440	11.97598
45.89860	7.48761	31.82539	0.00000	7.06504	-0.08013	72.54064	8.80316	9.94937	78.13252	8.80929	1199.80144	9.30623	8.17223	3.26998	54.45503	9.13325	7.67182
52.07560	9.42146	37.31309	0.00000	5.59124	11.53572	40.74357	8.97260	7.31620	33.60586	6.60930	1138.58371	5.85049	7.73367	5.20974	42.27274	9.70877	7.89109
51.22680	8.47246	50.56149	0.00000	8.49781	16.14316	4.69889	7.04472	7.21114	39.29720	8.01611	1167.54124	7.10080	4.73846	3.68310	70.88734	9.29032	7.38190
55.96713	8.98785	12.95629	1.00000	9.95496	21.10378	78.27539	8.50226	9.01645	31.51887	7.18946	1098.16649	7.59259	9.15618	10.70570	54.18981	10.42772	10.13936
22.43243	8.67857	24.81757	1.00000	7.04477	9.11915	84.63445	6.91776	7.58838	55.83215	7.40084	1066.40584	6.24807	9.54581	1.02759	53.29989	7.54510	9.86548
45.85347	7.25655	55.64776	0.00000	9.65815	-6.94742	38.02486	9.19716	10.46360	44.46188	11.00224	1173.21335	9.70204	10.29046	0.96743	52.62804	7.36316	5.43828
75.59794	8.48641	-10.91111	0.00000	4.94869	12.03436	-37.07167	7.68880	4.90435	42.63557	6.46065	1176.05951	5.30861	5.32523	1.71902	60.25598	8.47796	5.36231
42.43049	9.21563	51.955	1.00000	10.67860	15.92614	5.22778	6.35034	9.22498	36.86871	5.89952	1076.00519	4.13796	11.85738	2.00645	43.17349	8.60781	10.07916
42.09248	9.14593	40.78206	1.00000	10.60730	23.97007	72.34424	8.40643	11.47982	36.74375	9.84328	1127.68852	8.92235	9.72951	0.72762	68.68048	7.28858	9.81400
47.52067	7.49174	58.63667	1.00000	8.82790	15.23414	59.80222	9.10677	9.65101	56.93173	5.56027	1188.10121	7.03473	9.99378	1.00687	66.93748		4.64475
37.26009	8.79813	30.46907	1.00000	8.08472	27.48298	70.96699	8.38676	7.16896	66.29053	8.07809	1169.24144	6.93333	5.59015	0.64587	47.44689	7.23092	6.98387
