PAHs	warning	PRES	CO	CH4	C2H3NO5	Pb	latitude	CFCs	H2CO	PM10	longitude	SO2	TEMP	NOx	O3	PM2.5	NH3
5.55436	0.00000	1107.50393	4.99872	5.16045	4.39196	62.81235	9.82564	37.57914	24.53942	6.41765	78.25795	8.82291	11.25196	5.59378	5.80579	6.70703	7.30228
11.74660	1.00000	1168.87957	4.81777	7.15493	7.27827	66.49478	18.57677	71.59519	46.42090	8.12780	-72.22625	9.67585	-2.58949	7.49591	8.86978	6.49937	6.90305
6.74757	1.00000	1143.35123	7.50023	4.63227	4.12395	62.94615	47.83333	66.15105	59.76892	6.61425	59.6	9.75220	12.61721	6.56538	7.24015	7.67501	8.73473
7.99401	1.00000	1157.39915	6.68683	4.78941	16.45634	47.02854	56.9083	33.93404	35.61678	9.12908	60.8019	6.95546	8.70516	3.74428	8.08886	6.98291	9.29907
5.65650	1.00000	1135.41971	5.65761	8.95601	4.28734	31.14797	9.91861	55.84574	43.82599	6.98798	-68.30472	8.86367	13.35146	6.91849	8.03337	6.79581	7.56904
4.06749	1.00000	1157.06153	6.59957	8.62187	4.96408	67.03617	12.18441	65.81861	62.65658	7.88972	18.69303	7.54852	15.73228	8.72891	7.04938	6.46383	8.35559
9.84389	1.00000	1073.87956	3.77875	8.73776	5.00564	32.22833	41.24255	68.42090	40.34164	7.26807	-82.61573	8.66781	16.26481	7.15798	8.54503	8.45504	10.45082
9.01725	1.00000	1084.66589	5.87341	6.69953	18.13060	44.07014	40.87363	44.08292	43.99249	9.34512	14.34085	8.04510	10.93583	5.80708	8.36242	7.68672	9.43094
8.34934	0.00000	1080.56172	9.60207	12.01523	9.04333	68.28772	33.45122	61.02779	53.60322	8.41926	-86.99666	7.96815	15.46376	8.34358	8.65659	7.68187	7.59601
6.21441	1.00000	1066.84427	6.22259	9.20908	7.79399	53.50653	38.70734	32.19566	52.97252	8.50135	-77.02303	8.70871	18.11554	7.33807	9.09225	6.42921	9.08874
6.18125	0.00000	1178.01489	5.52283	9.34857	3.85685	22.11300	41.47892	47.37829	49.40590	7.30344	-87.45476	7.18506	27.98396	10.43570	8.05450	7.79446	3.73760
4.93810	0.00000	1057.44384	6.55241	8.18989	4.94819	38.79009	41.63976	56.74955	61.42698	7.56684	2.35739	8.82447	25.19761	6.40354	7.60463	7.62925	4.49057
7.45162	0.00000	1147.56876	7.82680	5.94638	7.68367	75.46094	42.64685	58.77716	43.74129	8.12457	-5.55835	9.14396	16.32708	10.83526	9.13721	7.02591	6.27510
9.89138	1.00000	1101.75695	7.50627	9.66671	8.07564	54.42991	44.92934	74.36588	35.57581	8.23572	37.99117	6.64318	31.17261	8.60059	6.78869	8.43405	10.67393
11.36198	0.00000	1095.03934	3.99628	9.01072	3.33706	37.54109	50.11861	50.13721	40.84545	6.83450	-5.53715	9.10545	1.32157	6.30454	7.77494	7.99181	6.23545
7.11441	1.00000	1108.83889	5.89655	5.00249	2.13829	73.70011	35.89972	40.75518	55.51454	5.57620	14.51472	9.64075	20.69741	5.60049	8.90300	7.38258	
4.57291	1.00000	1061.27496	5.36525	6.64017	6.82929	39.51776	44.99012	44.48569	38.82242	8.14702	-123.02621	9.85741	6.37984	10.46147	8.43429	5.69781	9.93303
4.42568	1.00000	1196.67083	6.34342	8.49860	3.77239	48.47900	8.88649	50.59462	51.80854	6.98551	2.59753	7.92880	8.05180	7.72289	9.26499	8.53893	8.76375
6.86336	1.00000	1160.58323	6.33167	8.49257	6.83450	60.38317	32.50611	68.80017	40.12527	7.60851	120.14278	9.41371	24.26697	11.12162	5.26814	8.47942	9.02285
10.40362	1.00000	1161.02350	6.27516	10.49238	3.93560	46.53483	43.67681	62.97838	57.35011	6.30919	4.63031	9.58577	23.67535	7.72982	9.21488	6.53314	6.23566
10.73873	0.00000	1188.70464	2.58421	9.93275	2.06498	45.36179	54.8421	61.03986	57.14284	5.86820	46.5813	9.97387	8.19900	8.80765	6.69348	7.28315	4.34664
9.24827	1.00000	1150.77396	6.05819	4.23186	8.03914	55.60278	27.85	51.48202	54.56612	8.46761	112.9	9.78245	16.18296	4.18590	7.21363	6.72862	8.22485
3.44461	0.00000	1164.19336	8.75909	6.85197	4.41209	64.68243	60.02427	52.84570	46.48456	7.76442	30.28491	9.37983	-2.48215	6.52855	7.02245	5.62483	5.61649
8.02941	0.00000	1107.70764	6.75534	7.04860	2.44393	40.06096	53.83333	63.11940	51.42016	6.31499	-2.98333	9.21074	13.23827	9.25948	8.05571	7.13235	5.31207
8.84238	0.00000	1177.01854	4.03357	6.46560	10.25531	50.24027	40.67705	70.29630	18.16590	8.68153	-73.89125	7.34379	29.85509	5.62638	7.15315	6.38797	6.86438
9.27770	1.00000	1197.47585	5.72204	7.96085	6.90116	53.14435	35.89972	35.61065	47.75523	8.09326	14.51472	8.04308	15.93210	7.14527	6.41871	8.25528	10.07752
10.56843	0.00000	1137.45522	6.15009	8.62138	3.93389	72.24623	53.6052	54.60152	56.75894	7.40196	10.03988	7.33655	7.15143	8.51255	6.81539	9.66618	8.88242
7.94783	0.00000	1155.73767	5.71877	7.59838	4.71739	45.66830	35.88264	66.47293	40.02983	7.89423	-80.08199	10.84375	2.83885	8.30502	5.61712	9.15958	5.48265
9.95107	0.00000	1086.74046	5.43545	8.30719	5.04837	49.67113	32.54278	43.40983	45.73195	7.51724	111.50861	9.61458	2.28995	7.68701	7.55561	6.96868	6.63166
6.08496	0.00000	1144.89507	7.49330	10.21510	5.90794	31.63099	37.73222	43.43431	50.88607	7.82604	115.70111	6.03820	11.91361	11.75750	7.71585	5.93303	6.08826
8.75629	1.00000	1142.84623	5.09469	8.07053	6.86748	42.64785	22.4711	45.17041	55.00641	8.07205	88.1453	11.58846	13.61942	8.17039	7.19146	6.42935	9.34396
8.72718	0.00000	1109.97539	4.93153	9.27776	27.68624	63.72399	42.30865	66.89855	32.54073	9.80590	-83.48216	9.91877	21.80344	8.95115	9.51931	7.91714	5.45551
9.58899	1.00000	1097.80128	6.86924	6.10388	2.69791	33.34016	-6.25	55.28629	35.81076	7.19270	38.66667	10.49868	-0.67538	7.09138	6.70465	9.98039	8.25088
6.28669	0.00000	1079.64997	5.13681	6.81762	6.20666	39.87207	-25.42778	52.26963	31.56213	7.87384	-49.27306	9.87905	28.01217	6.68498	8.09094	6.60691	5.01093
8.03561	1.00000	1128.02229	7.02089	4.16732	3.19368	36.61984	38.96667	39.38510	60.00429	5.46871	-0.18333	10.37109	28.76431	6.09689	7.43892	5.88894	6.76889
9.49732	1.00000	1192.34590	6.26542	9.05729	16.33413	37.97873	-8.66667	75.36169	33.44094	9.25584	-35.71667	8.61619	10.38030	9.02775	7.26789	6.53232	9.50904
5.86209	0.00000	1150.58637	7.43958	6.39509	4.56080	25.74436	28.88162	53.89949	75.61353	7.46788	120.03308	7.55885	-9.34010	6.33601	8.32870	7.63429	7.72217
6.25898	1.00000	1166.11983	6.32262	8.60118	5.46953	36.84219	-4.5833	42.10156	34.56071	7.84854	15.16554	8.95904	16.80253	9.98575	7.01570	7.65503	8.95716
8.94456	1.00000	1132.14762	4.77174	7.14192	4.17544	58.10472	53.49389	51.12009	44.85435	7.32221	-1.29243	8.75934	12.76548	6.82794	6.49665	8.06662	8.87155
8.86505	1.00000	1069.26526	5.49304	8.70475	3.81814	62.43444	42.50729	41.72303	57.14762	6.56289	1.53414	10.37278	9.52660	7.00043	8.12479	7.88468	9.53307
8.46532	1.00000	1094.26804	5.67669	7.46241	1.81575	81.78960	19.32889	44.03339	50.12297	6.67658	-99.32556	7.53280	18.85994	6.46114	6.39856	8.62350	10.32617
6.34124	1.00000	1057.78599	4.81904	8.12920	2.75771	47.18488	47.90771	58.87135	57.86216	6.70774	106.88324	10.60916	20.74120	8.00080	7.07356	7.60258	9.33056
2.72798	1.00000	1066.14696	6.82718	7.99576	8.34809	48.95336	-22.45667	43.96182	23.63563	8.40507	-47.53028	7.06716	-1.14123	8.59096	5.94831	8.02100	9.95229
2.60761	0.00000	1107.85850	5.30389	4.09878	34.97396	42.61643	32.87533	49.74013	65.79044	10.03537	71.57118	11.95787	7.92528	7.05985	5.32734	7.41870	6.81852
6.89420	1.00000	1083.74123	6.43226	10.38357	6.93410	40.91940	17.54907	55.96841	35.69672	7.85984	82.85749	8.69933	4.69641	5.70928	8.16932	9.37714	9.74050
8.75196	1.00000	1174.28338	4.33408	7.07065	15.73495	66.69905	54.03876	48.39332	32.49092	9.07893	43.91385	6.71951	27.35088	3.97942	8.73763	6.35158	13.39668
7.61068	1.00000	1165.23566	7.66109	4.59733	3.83755	70.94552	8.56697	47.91771	37.87426	6.65831	123.33471	10.13252	21.73036	6.97602	7.80537	6.66309	6.21769
3.91403	1.00000	1101.37136	7.11357	7.28378	5.79795	67.07176	51.955	35.29619	72.16300	7.78545	5.22778	7.39652	15.58281	10.40563	7.36538	8.63916	9.52736
6.53581	1.00000	1068.50765	5.74749	7.33350	4.29411	29.74827	37.31065	36.07007	44.90853	7.11236	13.57661	10.45540	15.57875	11.21274	9.89052	9.14749	9.14197
6.28653	1.00000	1052.27784	8.26991	4.97985	10.55629	32.96659	52.26083	48.07619	31.07811	8.61052	7.00417	9.61790	23.70025	7.69454	8.25845	6.13243	8.38734
6.85789	0.00000	1067.78228	7.15353	10.38744	1.89811	68.94433	36.46917	43.88007	55.29952	6.16199	10.78222	9.36756	6.59432	8.54685	6.84552	7.93083	5.58631
8.20765	1.00000	1073.32163	6.23987	6.23941	4.00059	27.09285	36.19278	42.80884	44.13617	7.16130	117.65694	8.05638	17.70221	6.06265	7.23809	8.26216	8.81828
10.62814	1.00000	1146.78751	4.69606	8.39184	3.92934	38.98141	-4.06667	42.03196	46.24814	7.25653	37.73333	9.27657	-3.73349	6.82020	8.10631	7.07253	10.98554
11.41230	0.00000	1129.83616	2.37164	7.88663	5.64659	51.19147	10.29085	28.70898	57.87276	7.78702	105.75635	11.02743	15.38626	5.74287	6.97486	6.35175	4.88643
7.66146	0.00000	1149.78376	8.91372	8.29130	3.86139	44.17532	-4.26613	54.60533	40.27373	7.48830	15.28318	7.23391	17.34829	9.95128	6.73752	7.07933	7.55029
5.22099	0.00000	1177.69604	9.64355	5.31571	4.06901	56.17791	50.75767	60.27484	47.96533	6.22833	-1.5443	8.23422	8.93316	5.89138	7.15457	9.02045	6.46446
5.55103	1.00000	1158.30723	6.86787	8.68310	3.00162	47.30852	48.98333	47.51787	58.20273	5.65409	2.61667	7.69768	30.41812	10.46209	8.21932	8.10001	
9.07004	1.00000	1137.30646	5.48960	8.01953	3.42735	76.55104	53.93361	29.52838	29.82171	7.04202	37.92792	7.46002	16.16262	6.71926	8.56194	8.61876	10.30939
9.47669	1.00000	1143.41584	5.26109	3.95576	2.46317	46.14432	27.0174	61.08509	26.20839	6.11415	49.62251	11.83355	24.66762	4.84674	9.78710	5.30970	7.56519
4.95424	1.00000	1153.12411	7.30492	8.66256	3.33589	44.88865	43.61062	83.78883	69.45783	6.60102	-72.97261	7.22956	25.44673	10.66758	8.28101	8.69404	8.91931
6.69188	0.00000	1105.09307	7.30984	8.37487	4.34666	39.72251	-27.50578	42.67640	77.48080	6.91386	153.10236	7.12262	18.20577	6.80675	9.70714	9.02923	6.67612
9.40515	0.00000	1122.48525	4.93951	9.36182	7.16605	51.61612	54.52156	59.91129	59.31647	8.22224	9.5586	9.24197	15.57161	7.88951	6.93186	7.61497	5.96162
7.09928	1.00000	1177.48260	7.24987	9.42785	4.24916	65.33344	53.43333	55.65585	70.25490	7.31661	-7.95	8.11624	19.64353	9.28653	7.81360	6.76315	9.20317
8.35573	1.00000	1132.32968	6.07256	5.05347	7.72895	58.59907	39.33427	50.72525	60.91332	8.23291	-76.43941	9.95526	19.74454	6.25972	7.56202	8.09589	7.24652
7.50613	1.00000	1122.48819	6.92456	9.90588	3.79061	64.04468	41.24255	37.59843	60.50127	7.74614	-82.61573	8.45171	15.61117	10.81985	7.75396	9.75949	8.03545
6.88937	0.00000	1164.60433	8.31305	8.53463	8.72837	46.46226	50.80904	54.46001	17.99196	8.43953	8.77069	5.41030	26.57928	7.10432	8.26378	7.15299	7.53523
8.90567	0.00000	1108.75550	4.80303	7.42225	5.92222	78.07350	19.21667	59.17959	55.30963	7.82833	73.08333	11.31824	28.41752	8.73877	8.01393	6.26148	8.86198
5.05989	1.00000	1152.76626	5.31659	7.10233	3.11849	63.28817	29.98869	46.42139	62.88614	5.88445	122.20488	9.78610	-8.55294	9.19622	8.36636	8.90899	8.67948
5.24768	1.00000	1165.57627	6.13367	8.82509	3.91582	34.41741	51.84819	31.36171	33.53756	6.60576	1.26738	8.63376	15.08605	8.30425	6.95772	10.14769	9.31198
8.52645	0.00000	1109.60735	3.77584	7.15157	3.03314	67.90039	37.65181	26.68367	38.20826	7.20668	120.33063	8.25237	19.73142	7.63269	7.58152	7.10944	6.45475
7.92044	1.00000	1064.90573	7.64370	4.39732	4.67936	90.67828	47.38093	54.42240	38.64733	7.73552	-122.23484	9.57028	34.44601	5.96126	7.63465	8.10807	8.20696
9.72855	1.00000	1199.68477	4.93366	7.62363	3.20939	55.96437	41.16704	66.48280	39.25509	5.97409	-73.20483	8.09801	21.40415	6.26871	9.13778	8.14819	9.62321
8.93761	1.00000	1187.27440	3.48214	6.92787	5.58279	40.58482	54.03876	22.97824	58.95379	7.85318	43.91385	9.44875	30.22852	5.98284	7.63310	7.21202	10.92461
9.28166	0.00000	1166.49175	3.49585	7.13582	3.44571	52.48673	46.32313	58.96028	70.37203	6.49165	-0.45877	7.97087	14.31047	4.95816	6.95323	7.24143	10.18824
8.31793	1.00000	1130.95269	5.97645	11.28679	3.89971	35.94602	28.71271	48.51083	80.23363	7.36067	77.656	8.73396	13.99028	7.70691	8.51402	5.74291	6.10498
5.32981	1.00000	1082.61019	5.57053	7.44651	2.72419	21.33588	27.52948	68.56981	37.37996	6.73315	68.75915	9.97839	1.20733	7.85040	6.10654	8.42430	10.64894
7.98967	1.00000	1137.98182	4.62866	8.25770	7.33070	54.80789	41.41204	50.36229	69.22098		2.18247	11.38916	9.03390	9.27959	7.87563	7.57736	8.18635
6.46990	0.00000	1126.55351	6.10767	4.75059	3.91840	74.92773	41.57721	70.87114	52.61642	7.44506	-93.71133	9.33688	3.37483	6.06212	7.23058	6.16040	6.58797
5.87052	0.00000	1061.72058	7.63107	8.92825	5.84657	59.12829	48.28259	43.16765	50.07344	7.88511	9.72749	6.82406	9.82312	6.00003	8.37535		6.88663
6.27964	0.00000	1060.30980	5.57714	5.14419	42.38942	59.33518	42.67164	46.04590	40.03205	10.26107	14.01481	10.73873	10.90025	7.84847	8.07538	8.48070	4.79353
7.26972	1.00000	1076.30059	5.21911	7.82834	2.73927	45.78711	14.95472	46.56626	42.87974	6.46769	120.89694	10.17342	1.03920	9.97564	5.74077	7.24831	7.89228
6.72742	1.00000	1187.63247	5.58696	8.95139	9.70988	45.43720	26.68451	45.89173	51.68282	8.50604	-80.66756	9.11379	6.83017	9.07128	7.80108	7.99745	6.85000
4.54026	0.00000	1087.80557	5.24859	5.73170	6.09142	57.90436	36.21544	43.99149	61.64496	8.10783	65.93249	10.03179	13.07805	5.86454	8.85570	7.10480	5.62585
8.89460	0.00000	1152.47483	6.20233	5.92295	4.47199	56.13759	52.26083	41.44261	59.20321	6.39929	7.00417	8.85580	19.55086	5.79159	8.47682	8.20483	8.76205
8.47987	0.00000	1095.61386	5.36057	9.59813	3.97409	95.13119	50.5107	44.64307	68.62343	7.39507	18.30056	9.63265	4.84049	8.78288	7.72284	5.72029	
6.10520	1.00000	1097.02168	7.01272	9.99367	3.70399	46.21360	38.91817	50.36281	46.60725	7.07692	-78.19444	7.28613	31.24770	7.99000	8.11508	8.36397	8.43315
6.72951	0.00000	1114.29156	6.09093	5.09726	2.94388	60.25774	54.03876	60.58521	37.29531	6.44610	43.91385	8.80170	11.32186	5.57622	8.83332	5.76035	7.13601
5.93244	1.00000	1114.18009	6.94828	8.61251	2.82974	41.74081	8.88649	39.23639	78.53672	6.04097	2.59753	8.73066	4.58169	9.21565	8.47371	7.14422	11.43329
7.48104	0.00000	1112.30700	8.87754	6.72280	3.02725	41.86573	51.62907	54.83004	41.11507	6.47752	-0.74934	12.25592	9.72017	9.60997	8.24443	8.25398	6.04077
9.61877	0.00000	1170.41343	5.45061	10.16989	7.56537	64.82590	-38.16604	50.05174	14.24888	8.10364	145.13643	9.42704	3.86915	7.32865	8.82572	6.93454	5.03889
5.61651	1.00000	1179.95031	4.88205	6.55718	5.07150	49.14837	8.88649		77.05623	7.54245	2.59753	10.25251	18.42575	8.63609	6.50141	7.02574	9.53965
8.52926	0.00000	1126.81556	3.90875	8.55926	2.97730	55.96233	9.535	61.26189	54.28941	6.63365	-13.68778	11.07598	7.21824	7.48966	7.69505	8.77868	3.51825
9.15783	0.00000	1197.02639	7.21414	9.73387	5.26296	52.18531	34.31	50.55124	30.49052	7.44728	-2.16	8.67169	37.78143	8.94847	7.48542	7.91962	7.62009
6.80416	0.00000	1174.46838	7.65533	7.39304	45.32132	51.34685	32.5007	40.23903	61.37650	10.29849	-94.74049	7.84345	30.09499	5.64064	8.63286	8.07645	6.08526
9.17993	0.00000	1054.34801	7.09734	8.58938	4.03719	49.53903	51.39148	70.56051	44.11004	6.89322	-0.29825	6.97408	9.37663	10.11588	5.67124		
	0.00000	1158.14305	5.82846	9.36163	2.17225	61.97428	28.71271	63.13804	44.06576	6.76142	77.656	8.89941	23.34393	8.44354	7.27000	7.58995	7.31293
7.04833	1.00000	1110.33353	6.18693	7.99800	5.89422	48.69321	-22.45667	61.25929	78.75768	7.71773	-47.53028	9.63968	16.11557	8.70139	6.87696	7.69359	9.61566
3.51748	1.00000	1119.28743	6.84329	7.86749	5.14842	37.82982	1.6	44.29287	75.24986	6.48928	103.81667	7.96137	33.58710	10.39340	6.76182	6.79005	10.33966
7.42751	1.00000	1118.77567	6.10073	9.46064	1.94780	49.77635	34.25807	60.03136	44.46970	5.46560	-88.70464	8.90767	2.37215	9.33482	6.73922	9.29600	8.51918
10.08786	1.00000	1106.55548	3.80587	7.69404	5.28769	42.02653	6.46346	58.20585	51.82258	7.88649	-2.31938	8.68386	26.84578	5.64304	8.40640	5.86428	10.98350
5.40990	1.00000	1150.43795	6.95485	8.31983	3.18232	56.98922	33.14447	48.86848	23.22427	6.13356	47.3799	8.15855	10.67091	9.84307	7.24935	8.55339	10.37703
4.85450	0.00000	1082.86855	7.31065	6.43928	3.29574	45.03022	19.30157	38.41723	47.06124	6.42680	72.85107	8.57010	28.86056	5.42293	8.11386	6.33538	5.53057
9.39536	0.00000	1062.58456	4.42307	12.19151	3.82722	53.60651	47.48444	40.86678	29.39077	7.52460	36.25361	7.99465	17.50391	9.75079	6.91898	5.90122	5.45609
9.27825	0.00000	1055.45990	5.91252	9.33969	3.93904	60.35285	41.0051	43.64588	32.89002	6.89433	-73.78458	10.80804	-6.01644	8.69851	8.07233	7.12614	6.60967
7.48889	1.00000	1140.98234	5.39139	8.98052	13.60143	38.97362	17.54907	42.97447	64.03897	8.89057	82.85749	9.44146	5.36508	7.93105	6.52030	7.17052	7.69495
9.87038	1.00000	1058.71966	5.57922	7.61673	5.00793	51.40727	42.35843	21.17598	58.85091	7.71550	-71.05977	10.01200	19.04809	8.02133	6.13654	8.45281	8.47022
6.47791	1.00000	1068.32901	9.88482	3.46184	2.15656	51.74435	53.69786	52.56797	48.26600	6.49954	-2.68758	9.29595	2.23681	6.47702	6.61622	6.88055	6.93514
6.88717	1.00000	1118.65385	5.76773	9.39767	1.98065	52.26226	54.03876	62.92628	27.85716	6.30916	43.91385	8.87110	3.48793	8.51999	7.81614	8.68215	7.54285
5.03200	0.00000	1062.41764	5.21552	8.02697	3.79411	71.60526	-2.90055	36.42945	51.78818	7.07653	-79.00453	9.12418	9.66175	4.01261	8.01425	7.27478	4.40627
2.81620	0.00000	1167.73820	3.57793	6.46887	9.44609	36.74193	32.17629	46.65960	52.87516	8.66063	75.06583	13.04595	20.61077	6.64901	8.46888	7.50096	4.59420
8.51479	1.00000	1175.41239	6.47545	4.04205	2.63928	45.70924	48.8449	67.68202	55.50808	6.62747	17.22635	9.83672	27.91610	4.80527	8.36992	10.25315	7.22502
9.05706	1.00000	1131.40946	6.34095	6.50296	4.96799	49.48379	-8.28333	44.68388	30.05496	7.13177	-35.03333	9.26824	8.66829	6.62362	5.94683	8.25338	9.95857
8.29780	0.00000	1183.45196	8.78715	11.07795	12.85635	72.14069	35.21222	38.54794	55.37701	8.85721	2.31889	7.59521	19.36182	10.03223	7.03587	7.22802	8.80704
6.40050	0.00000	1088.21063	6.37447		8.47843	49.77978	5.90702	67.23463	36.57138	8.15955	116.10146	8.10911	16.67600	5.90277	7.92848	8.74439	5.07700
8.51487	1.00000	1086.07336	5.83118	6.05371	6.03613	32.83118	40.78206	46.60305	47.05811	7.22640	72.34424	9.16253	22.95858	6.35095	9.59446	7.07308	8.01973
9.26802	1.00000	1149.92454	3.72011	8.07671	3.98623	25.78213	-7.01833	47.25960	51.46296	7.47982	107.60389	13.04441	9.86384	6.70408	8.42043	5.43099	9.19366
3.77313	1.00000	1117.72143	6.62590	7.37723	0.98714	39.74882	43.86682	51.50260	36.16899	5.97574	-79.2663	7.57016	15.56325	9.22604	7.27948	6.42266	8.89359
8.33601	0.00000	1189.80991	8.12865	7.92015	5.17871	50.05574	14.64056	61.93696	71.63265	7.84907	104.64992	5.97928	2.20940	7.55127	5.31645	6.64139	6.52163
8.70564	1.00000	1079.92007	5.28510	9.65773	3.03337	74.86760	41.55947	57.23354	43.40518	6.35679	14.66737	10.23004	7.73202	7.74976	9.76603	8.23917	8.00976
10.45828	0.00000	1154.25439	6.05425	6.95620	11.23221	60.06104	54.48147	56.50637	50.09105	8.68843	53.47103	10.61441	11.97933	6.06225	6.59043	7.68897	6.27839
7.02917	1.00000	1109.32250	6.88206	9.96128	11.78233	52.81990	28.88162	63.59068	65.50494	8.84706	120.03308	7.97515	20.08491	8.42586	6.18029	7.47422	8.36856
8.69652	0.00000	1088.33789	6.45627	11.10118	3.09453	59.07567	32.05971	52.97205	37.17740	5.11297	34.8732	8.54774	17.84947	8.25990	7.80252	8.15418	6.81802
10.24584	1.00000	1167.55299	6.35812	8.84483	27.28093	50.18356	50.74497	52.68850	63.60116	9.72669	3.20639	6.52879	10.39262	7.26813	7.13096	7.65988	8.91208
3.97392	0.00000	1173.94369	7.04552	8.32966	7.69203	63.21680	61.78491	54.49599	64.86044	8.20092	34.34691	8.36439	27.41989	5.43304	8.49205	7.92540	5.94380
8.00249	1.00000	1130.24749	4.74067	4.51360	4.80895	40.51624	-2.90055	48.68981	58.75452	7.68666	-79.00453	9.87242	32.38778	4.04352	8.60066	7.88192	10.65052
7.25025	0.00000	1185.09376	5.20413	8.30098	5.37346	61.13727	28.88162	62.26141	33.99841	7.73111	120.03308	6.37848	15.87361		7.98839	9.56378	6.64073
8.01814	1.00000	1180.91181	8.32267	4.12647	4.68386	67.65191	40.85158	39.52444	44.22411	7.58346	122.74754	11.10147	11.00634	7.04138	6.54865	8.81601	5.76529
7.84837	1.00000	1065.23763	4.98173	9.90974	2.32765	50.68777	13.51825	59.38119	38.47732	6.11688	99.95469	9.43378	25.94819	6.68366	7.19645	8.39908	7.52966
6.55136	1.00000	1168.20926	4.87388	7.77082	12.15955	50.92982	48.35149	43.49732	28.06745	8.92760	8.96317	10.42366	28.06458	8.66746	6.00054	8.63865	9.36885
10.18821	0.00000	1164.72111	5.27574	9.57056	7.79654	32.46408	44.73941	51.73292	38.69192	8.34858	-93.12577	7.55274	0.41187		7.14422	5.31687	6.44451
8.57751	1.00000	1174.24330	5.39653	4.09458	17.46945	65.39420	55.25	56.67460	64.17578	9.23860	24.75	10.78482	19.55648		6.42599	7.00906	7.40590
10.16660	0.00000	1138.85380	5.05493	11.04239	2.76742	65.25726	49.65186	53.13253	41.37207	6.95983	26.97253	9.10507	20.39937	6.81386	8.90280	6.55570	6.78356
8.22511	1.00000	1179.88691	6.05199	6.37906	7.77910	40.15641	2.41669	59.45009	46.16914	8.35992	30.98551	8.33255	12.63187	5.74331	7.52854	7.62462	10.47321
5.67893	0.00000	1119.16211	6.31777	5.15440	2.20833	44.83568	43.54072	72.47268	78.61385	6.42335	-116.56346	11.33884	21.96591	7.58113	7.30318	7.37636	5.52848
3.83482	0.00000	1061.14587	6.72830	2.63035	3.49602	50.75618	45.79377	58.75618	58.57085	6.66490	8.88104	12.90514	24.54073	5.70675	6.42117	7.91463	6.22037
7.50537	0.00000	1053.67963	6.28864	7.56470	2.33191	52.65613	31.92923	26.26971	58.40957	6.60151	34.86563	6.96403	17.18155	11.01319	8.48815	7.39292	7.13714
8.85587	1.00000	1100.61994	4.83052	5.24215	4.96283	49.99707	31.96258	69.74987	65.88524	7.25134	73.97117	9.70034	7.64364	5.32584	8.23474	8.97931	8.63865
3.74819	1.00000	1140.36822	5.67155	6.81975	4.77149	57.77428	34.61667	45.67861	30.17247	7.81698	135.6	8.85756	6.63262	9.88728	6.80044	7.59901	9.44076
10.35325	0.00000	1058.99277	4.06940	9.64296	3.22799	39.85658	37.31309	64.65740	15.78640	6.57620	40.74357	10.35563	6.12045	6.02163	6.15873	8.43416	5.03935
7.68718	1.00000	1177.78398	7.41516	5.77283	4.32376	26.23049	39.72943	57.96369	31.27701	6.82327	-104.83192	8.17592	16.90919	6.90553	6.55331	8.24689	7.25374
9.45941	1.00000	1105.20868	5.95164	7.73104	10.58188	40.23759	7.06273	51.02206	47.12654	8.61092	-1.4001	7.11452	-0.80122	6.15845	7.67476	7.54607	10.22137
7.56439	1.00000	1077.83127	7.07122	5.25030	4.17992	73.23912	6.95194	45.30001	56.54511	7.38959	121.96361	7.93357	-7.21236	5.32074	8.48800	7.63366	9.37477
7.71613	1.00000	1146.75110	6.75164	10.39023	4.39244	70.67002	33.52253	49.94386	46.91636	7.63070	-117.70755	8.45113	14.13876	7.90677	7.17681	8.08058	8.77536
