Pb	CO	longitude	latitude	O3	CH4	TEMP	warning	PM2.5	PAHs	NH3	PM10	SO2	PRES	C2H3NO5	NOx	H2CO	CFCs
27.06333	8.01442	78.14797	15.45144	8.04951	10.98198	17.09697	1.00000	6.96048	8.44062	7.94608	10.47814	8.03588	1110.18572	3.07106	10.99135	39.89902	75.97073
40.62504	10.24813	-74.07764	40.72816	10.73232	8.39947	20.61487	1.00000	8.73288	9.13911	10.29537	8.16613	7.88197	1154.89165	0.50429	8.82484	54.30798	59.91742
26.75666	8.82785	85.83636	25.66795	9.19723	11.09961	15.20685	1.00000	9.40249	9.88593	6.84642	9.48080	7.77732	1144.96683	1.21026	11.20745	21.41936	41.15886
21.93187	10.99548	128.9889	37.1759	9.03507	5.95983	0.78944	0.00000	7.44781	5.54431	8.01959	8.32418	9.67701	1096.94420	0.59080	6.64498	46.06896	40.65957
27.13602	6.22640	83.36889	26.76628	6.19884	11.44049	29.74053	1.00000	6.98586	7.39177	8.33476	8.58252	9.01976	1050.49642	0.65013	7.75495	49.84477	67.57293
48.74484	10.32881	-0.33525	53.7446	8.60839	6.71812	23.75515	0.00000	9.30277	5.17991	9.28919	7.94914	8.16111	1137.92756	0.40642	6.71743	50.75450	56.12782
43.79025	9.63795	46.04833	51.40944	9.87777	9.93333	15.32660	1.00000	9.71552	10.35850	8.65468	8.98374	6.60375	1178.11800	0.86963	9.64495	32.85475	59.73090
55.09173	5.12878	124.84472	10.13361	5.42192	7.23725	-8.92253	1.00000	8.49613	7.86551	7.17152	6.88373	8.38771	1134.73951	0.30739	7.10171	80.46665	41.14914
42.17958	5.92529	-88.31476	36.61033	7.49261	9.13829	39.66889	1.00000	8.92663	9.39419	8.32846	8.15276	7.18844	1161.44553	0.44849	6.30463	40.78539	65.53439
42.65756	6.09191	-2.77259	37.49073	12.60257	4.56347	12.39232	0.00000	8.79795	8.30995	7.87114	8.48961	6.36453	1167.05625	0.54806	10.84441	31.93111	36.57819
55.86201	10.17878	69.01354	38.55632	9.23609	8.47796	22.47596	1.00000	6.16118	8.15453	9.51339	10.03512	7.74854	1162.11322	2.04924	9.33426	41.96353	32.78466
43.58369	8.13646	44.7662	40.49748	8.10672	9.98778	22.86563	1.00000	8.19048	9.03151	10.14388	10.16601	8.06993	1072.97503	2.29386	9.87878	26.01931	59.68531
47.71224	8.53785	37.38115	55.63711	11.45644	8.71969	12.75535	0.00000	6.95726	6.17621	9.18562	10.44055	9.29936	1195.89296	2.98162	9.43579	38.82469	80.13253
44.60656	5.02924	77.0202	43.41949	3.66095	10.31205	21.47201	1.00000	7.72513	8.66351	6.22254	6.65938	9.04657	1091.01308	0.34672	6.72423	38.30373	40.43593
61.26686	8.58467	24.71204	41.57439	9.70186	8.04769	25.32265	1.00000	8.29500	6.48667	6.14001	8.83352	7.88631	1172.17934	0.73670	8.29573	41.20648	58.00880
38.90631	8.58260	-95.30106	32.35126	10.12202	9.85875	11.34512	1.00000	7.62728	9.14522	9.04889	7.96647	7.45874	1171.38000	0.38076	8.58452	33.44156	67.02377
66.81195	6.22214	-70.6996	-33.59217	6.05157	7.84949	15.74090	1.00000	8.29863	6.59261	6.38708	7.22307	7.68906	1170.73084	0.27501	9.50554	57.70605	87.73727
30.71002	10.45467	101.96857	4.88441	8.83991	6.31637	23.64286	0.00000	8.15914	4.32874	7.27657	7.94797	8.17011	1135.54979	0.48236	7.29622	60.73496	59.93859
50.69258	10.72003	-59.13316	-37.32167	9.64715	9.02998	-8.48004	1.00000	8.79668	10.40029	8.55272	9.74869	8.94323	1128.08349	1.62030	9.83425	24.76114	34.61497
39.79728	9.55599	55.4504	-20.88231	8.94252	10.27602	29.26854	1.00000	8.70370	10.04584	8.67027	9.84175	8.28793	1155.71088	1.70661	10.59986	46.34783	28.14909
60.51065	7.08094	-95.36969	35.74788	6.94398	11.04058	17.29062	1.00000	8.29358	9.46474	7.69874	7.61264	6.82608	1074.97932	0.37766	6.82135	30.53815	22.41123
49.97161	9.33464	-87.71255	41.84364	8.07141	8.47933	18.78381	1.00000	9.14068	9.60547	7.31701	10.74054	9.93875	1131.74251	3.93481	9.13509	55.94915	48.31190
53.12239	10.28593	4.8951	44.92801	8.87399	8.16604	23.94884	0.00000	7.66341	2.86979	7.98890	11.99506	9.52354	1152.99552	13.38437	4.99744	50.42893	36.03145
41.33410	6.75810	73.08333	19.21667	8.04753	8.90469	12.28629	1.00000	8.66142	8.46664	7.47627	7.54327	8.06668	1159.33757	0.37800	8.08075	48.86784	46.23198
50.44184	5.96907	75.16878	30.81383	3.64042	10.53283	12.62205	1.00000	6.43677	7.28411	7.67937	6.62736	8.61416	1089.07624	0.31694	8.50512	50.48599	46.83460
54.26479	8.56185	73.08333	19.21667	7.63315	9.34690	2.49658	1.00000	6.62385	8.35930	7.81317	11.08563	7.73367	1079.39361	5.50545	10.02862	21.84339	74.31548
43.03544	6.60822	-70.92866	42.52787	6.89570	7.92051	-2.76080	0.00000	5.67361	11.80937	7.01728	9.85576	8.21313	1068.71719	1.71821	7.76066	36.33750	41.71724
31.48035	5.16371	78.14797	15.45144	10.77681	7.63356	24.59857	0.00000	8.26119	11.12441	7.83520	9.46741	7.38625	1111.74192	1.19565	8.94708	67.86755	46.08131
45.97344	5.07832	135.6	34.61667	7.23674	7.31377	7.00607	1.00000	8.71786	7.63184	8.13697	8.28767	8.55571	1180.92077	0.36347	7.91268	32.17780	61.26270
64.20804	5.46406	-91.73625	35.25064	7.62674	7.29060	26.67352	1.00000	7.10755	8.32570	9.56018	8.01673	7.00968	1067.41398	0.47065	7.28870	43.33446	41.40597
50.68803	7.92818	-8.07257	12.74409	10.31755	8.04383	15.75137	0.00000	9.30487	9.64269	7.71276	5.93896	8.26052	1065.89499	0.20814	9.02812	45.39672	34.92773
41.20460	9.40110	-3.05	53.81667	8.07584	9.96613	18.57213	1.00000	7.90773	10.32331	6.00354	10.81929	8.84324	1190.89564	4.24561	10.16862	48.47221	61.38665
47.40783	9.80842	14.34085	40.87363	9.19864	10.27013	-8.01383	1.00000	7.85606	9.77616	5.74105	9.91709	6.63011	1121.04751	1.82853	11.18930	25.11802	50.10603
37.11470	9.17017	-35.71667	-8.66667	9.42479	8.23268	15.19912	1.00000	7.83784	8.55881	7.25796	9.50471	7.63153	1195.07770	1.33093	8.00238	47.99034	64.31392
51.80355	12.14277	72.34424	40.78206	8.64022	4.15182	19.42367	0.00000	6.87732	7.72156	6.58443	5.27821	7.53465	1114.02023	0.22303	5.56727	39.67352	48.77765
35.00038	10.10519	6.76111	53.16167	9.64036	8.80375	16.81235	0.00000	6.39368	9.10065	7.73093	7.96774	6.41093	1187.90044	0.36384	8.77119	52.09515	49.67504
61.28999	4.45791	10.18527	47.98372	3.55920	9.92992	1.50922	1.00000	7.08449	8.66318	7.28318	6.86700	8.66031	1176.17978	0.22289	7.38926	63.38791	46.56250
51.14269	9.55953	12.16179	48.52961	10.39828	10.86346	5.12879	1.00000	9.49080	10.01029	6.34340	8.15139	8.07251	1082.68234	0.45103	10.49072	50.69265	62.80382
33.41984	8.21235	4.69889	50.56149	8.15609	9.78752	9.64965	1.00000	10.52841	8.16469	7.62824	10.32699	8.97160	1118.05309	2.65845	9.49994	61.68495	44.52787
40.91249	11.00825	34.37389	40.1675	11.06143	8.74965	18.98775	1.00000	9.34069	11.56922	7.91064	8.57928	8.43724	1123.50056	0.60465	9.61873	41.39042	56.18454
37.59051	9.59646	78.25795	9.82564	11.15879	9.42533	15.65546	1.00000	7.49652	9.11815	7.66337	7.55690	8.31841	1069.54216	0.29094	8.77262	57.66161	42.43505
48.53717	6.17981	28.67582	40.98894	6.62325	6.23024	18.15302	1.00000	5.54023	10.72918	10.08637	4.90614	7.40602	1136.49329	0.15848	6.01213	35.30732	69.40944
55.55308	7.96383	123.62494	12.37169	12.72337	6.59875	5.70601	0.00000	8.51446	7.89239	8.82576	8.10515	7.66012	1128.13350	0.46188	11.37387	50.02650	54.18352
33.25625	8.22059	-51.50361	-29.2975	8.34466	11.10442	19.27790	1.00000	6.96335	10.06228	8.76414	10.15333	7.77341	1091.21606	2.20580	10.68696	45.35839	53.63442
42.50298	9.20241	-82.46148	28.15112	8.61053	9.86370	11.79596	1.00000	7.61892	8.72502	8.18187	10.27467	8.70418	1057.95898	2.57314	10.43778	69.41604	59.73140
34.60443	8.55366	24.6522	60.2052	10.49338	8.02962	22.92990	0.00000	9.08961	9.43227	8.96974	8.20547	9.47658	1063.83463	0.46692	8.97810	40.94927	70.30347
33.39015	4.11925	-76.70944	-11.94306	7.39954	2.94412	29.24690	0.00000	7.24212	8.64761	8.87888	11.74512	7.42935	1057.48524	10.40289	12.81294	55.48202	50.15136
55.64382	9.03643	0.75	52.41667	10.39501	6.13858	12.73001	0.00000	7.46884	6.58968	8.13272	6.46466	10.54063	1147.08592	0.22107	8.18709	66.70853	57.86310
56.44589	9.62097	24.04142	54.39635	8.47637	6.80524	18.24679	1.00000	8.09885	5.50459	10.96589	7.09372	8.33577	1135.98944	0.32002	5.02203	59.32925	47.04768
46.12718	9.63210	78.27539	12.95629	8.02229	6.59980	-6.82894	0.00000	7.66678	7.61842	8.07547	4.91465	8.06268	1165.17842	0.19794	4.83484	51.69517	47.54076
27.98424	7.94476	76.56719	24.41288	10.54567	7.57263	15.81375	0.00000	7.98658	8.30572	8.95903	6.09918	8.97455	1088.87778	0.22734	8.41250	16.06462	49.90835
41.09267	13.77735	-123.02621	44.99012	12.99067	7.42256	27.66450	1.00000	8.04550		8.66864	7.77184	7.97008	1165.16404	0.40010	9.02141	37.33006	59.81218
47.54914	6.62826	74.4818	30.21121	10.22853	8.26303	20.29962	1.00000	6.77880	9.67703	7.55263	9.34937	10.02630	1134.75874	1.11756	9.25990	20.19438	60.83451
49.44994	6.02988	29.47306	0.49113	6.06381	6.61346	10.87975	1.00000	6.83783	8.36246	8.63288	5.89634	7.21121	1149.39897	0.25295	7.83435	31.10617	53.67943
28.14384	7.95273	8.62118	45.44694	7.69406	9.62423	19.46405	1.00000	7.58358	9.64468	6.57242	10.64453	8.99458	1101.75904	3.64268	9.07059	58.65992	63.27229
52.07569	11.73507	-117.71978	34.09668	9.16160	4.53414	26.31060	0.00000	7.54502	6.23720	9.70142	6.55791	6.87659	1192.67344	0.26060	6.14354	35.72521	38.00930
46.63767	9.64016	34.34691	61.78491	9.70190	6.75643	16.21160	0.00000	8.86160	5.23932	7.41202	8.07455	7.32009	1105.34519	0.41689	8.10361	62.49028	67.57547
34.27933	8.96187	-82.61573	41.24255	6.82260	8.35781	20.50226	0.00000	6.69643	7.73972	7.66408	10.39325	8.84142	1081.09959	2.90014	8.44495	30.94022	41.13126
58.32508	9.36892	24.95034	60.18427	9.63862	7.51868	27.70238	0.00000	10.21121	5.76162	6.12555	8.95262	9.17250	1136.03892	0.77793	7.01918	21.23312	56.29029
41.17488	3.72723	79.5286	29.22254	8.98053	4.80384	28.78830	0.00000	7.31037	10.27032	9.70105	10.27746	8.19924	1153.78674	2.49252	9.15643	17.44744	49.72318
55.84292	10.15746	9.40531	45.53069	10.10330	6.82119	16.06453	0.00000	8.30897	7.95205	8.90197	8.61748	8.46196	1166.89355	0.60733	6.60009	32.88234	59.19179
21.12255	9.05253	-7.35	53.53333	10.03206	8.80249	20.25250	1.00000	5.74598	6.00221	7.90998	10.40964	8.57098	1063.54722	2.96275	8.53581	67.85746	48.05937
52.01257	11.25668	-25.66689	37.74615	7.78262	6.91432	30.47867	0.00000	6.56568	4.14431	7.11279	8.84584	7.38305	1115.90917	0.81713	3.93527	39.25485	44.29447
33.53288	10.34779	9.5586	54.52156	10.44457	3.29145	21.88130	0.00000	8.11405	9.35917	7.82661	3.01812	7.52897	1093.22851	0.21515	6.29394	40.95866	69.32596
39.50546	8.15353	-91.06177	33.41012	10.79146	6.10245	1.17859	0.00000	7.50852	5.56298	7.06288	9.84272	8.31795	1075.47230	1.74948	12.68920	24.08405	50.21024
28.45792	6.72260	-4.21376	55.82885	7.85643	3.70794	-1.92212	0.00000	10.07424	8.07236	8.55523	10.93210	8.58876	1173.27686	4.71203	13.57645	70.26094	63.14290
52.26001	10.15080	-82.00919	23.04419	10.99420	8.28300	20.51821	1.00000	8.67079	10.36722	9.58222	7.94414	7.24671	1142.98880	0.40229	7.63980	42.77736	53.49426
43.41333	6.55080	9.29109	45.39402	4.84182	7.53101	13.21564	1.00000	6.58198	9.11049	6.32661	5.02733	9.17869	1073.34088	0.18109	6.14839	62.61529	53.57180
48.17058	8.09995	29.41824	45.99194	6.96629	9.98512	20.51717	1.00000	6.90016	9.61726	10.00762	5.00861	8.43135	1116.45435	0.20214	9.11159	63.31489	53.69843
35.02218	3.13211	17.8031	48.43174	3.62904	9.02295	23.03394	1.00000	8.87624	7.06439	9.02141	9.08682	9.62376	1058.24490	0.99321	4.21744		40.11908
37.85645	6.66736	-82.07842	26.91756	8.82950	9.18739	14.50167	1.00000	8.89779	9.22590	7.45075	8.75921	8.67657	1187.75276	0.66407	6.31224	40.49920	45.21218
50.70861	8.55211	82.85749	17.54907	8.88783	6.74078	23.26625	0.00000	8.55928	10.13980	6.67972	8.63089	7.08643	1084.75078	0.64932	10.93232	55.33846	44.33971
52.85291	6.80342	-86.78777	33.44872	8.98706	6.33080	6.07028	0.00000	8.63943	9.66015	7.61175	9.40772	6.26387	1149.02942	1.12516	8.92450	49.79813	58.42683
35.70327	8.53569	-120.43572	34.95303	10.69982	9.16305	11.14908	1.00000	7.48667	8.93849	7.73793	7.49064	7.23814	1137.57639	0.32261	7.89136	44.72132	56.41894
45.49680	9.94167	114.51667	33.78333	10.41094	8.75621	20.65717	1.00000	7.84120	10.69228	8.26135	8.66729	8.60426	1140.12847	0.61491	8.26397	54.05602	51.36869
49.01152	9.01471	0.30367	51.38673	9.78356	10.76249	18.54283	1.00000	7.66818	10.09916	6.67071	8.71478	7.59309	1192.12783	0.67835	10.13813	55.31216	46.01579
61.33661	3.29487	-76.70944	-11.94306	8.22141	5.06672	11.72017	0.00000	8.89179	10.58069	8.37988	11.28999	8.67229	1162.46279	6.72032	12.18438	23.72725	66.49776
51.03883	8.70894	-91.73625	35.25064	9.51852	9.61503	19.51940	1.00000	7.61770	8.99610	8.48869	8.91637	8.97624	1156.92502	0.73625	8.53451	34.08534	38.24197
52.97660	8.38406	37.56667	55.85	8.24797	9.66724	10.47514	1.00000	7.24589	8.84578	8.23781	10.22872	6.30035	1092.33001	2.38488	9.16534	38.18980	72.60912
31.21652	7.00110	-80.58556	22.98212	5.68188	6.00036	3.09044	0.00000	8.20282	9.49149	8.22499	10.73390	8.71143	1074.20319	3.83916	10.00186	65.72570	40.51072
48.15082	6.82110	70.91106	29.38242	6.70660	7.09230	11.93797	0.00000	8.62902	11.31037	9.43562	4.74124	9.40076	1056.02838	0.15702	6.33903	38.11749	58.60222
37.07448	3.98392	37.38115	55.63711	6.77176	6.92289	-3.81318	0.00000	8.11235	14.34904	9.06846	9.63520	9.08212	1187.74967	1.41941	5.22307	45.77505	58.96522
32.91334	5.48373	18.34717	54.60528	11.41224	6.49804	17.33100	0.00000	7.79008	10.78748	8.64022	8.57829	8.80882	1150.24034	0.58326	8.45844	38.11392	32.59682
48.64774	6.87651	13.39954	43.62558	5.41980	11.30903	28.47213	1.00000	8.95972	8.94215	7.42188	6.60926	7.58264	1136.82425	0.28104	7.42103	47.83358	57.15288
48.82637	6.17747	44.02488	32.61603	7.06970	10.43167	11.27824	1.00000	8.71583	10.41663	7.00784	8.12805	7.32286	1187.39447	0.41536	5.00122	63.68304	24.71910
43.48127	5.95473	9.5586	54.52156	6.56261	13.48560	10.28577	1.00000	7.58784	7.66120	8.40692	10.80101	8.57366	1052.99875	4.24629	12.25464	37.70174	58.78603
53.14334	8.95349	-82.4017	23.0072	9.92370	5.79882	14.69048	0.00000	8.24564	9.11622	7.80679	3.92089	6.97008	1081.19254	0.14928	7.19962	53.95251	61.82085
41.01851	10.92905	112.19028	30.35028	10.27845	8.71351	27.71851	1.00000	7.26689	10.83509	6.54279	9.16021	7.41404	1066.09822	0.99175	8.81806	29.63845	38.54137
32.65573	8.63990	-113.3187	53.51684	7.25018	11.17093	26.55451	1.00000	8.01735	9.70856		11.10350	7.92213	1083.58749	5.59983	11.51762	38.23149	26.43528
37.51224	6.42820	73.38333	31.71667	7.81060	7.32414	11.25298	0.00000	5.58822	10.31061	8.06442	10.31665	7.84199	1101.82326	2.74199	11.17091	66.43131	53.83521
57.86133	7.03695	-71.08977	41.9001	7.99705	8.74339	24.59535	0.00000	8.96975	10.60119	8.08444	9.30313	7.15073	1112.01063	1.02801	7.71445	37.68637	80.81817
39.84572	6.07655	-80.38297	42.8334	9.21364	6.81114	1.90650	0.00000	7.75154	11.58545	8.00898	8.80701	6.81793	1078.72366	0.70174	6.28020	41.76553	24.02023
26.79530	5.68515	140.72287	53.14657	10.05345	5.30927	17.45846	0.00000	7.70292	7.65481	8.91101	11.20666	7.02856	1069.68227	6.18217	14.06513	44.11683	43.84489
31.55613	7.06977	121.06761	12.35275	11.41763	7.34843	31.05093	0.00000	8.27297	9.12322	8.14314	8.41679	7.97576	1051.47359	0.60167	9.77515	46.52870	28.24934
29.53347	10.14710	37.99117	44.92934	9.99847	5.94696	24.44005	0.00000	8.86741	2.56002	7.89558	9.27096	7.14998	1070.72547	1.07248	7.70865	30.28644	29.97864
42.85613	5.44342	-82.07842	26.91756	5.51711	11.00090	17.79356	1.00000	8.65243	9.56521	7.74002	8.31440	9.11383	1063.22922	0.45687	4.64510	46.31262	64.34505
44.96157	6.55991	150.60036	-34.88422	10.61514	9.68445	32.46760		7.54096	6.51199	7.12974	6.62435	8.31593	1199.92467	0.27164	7.27042	65.28161	53.68926
22.80305	8.02015	70.91106	29.38242	8.51082	12.02784	19.54431	1.00000	9.49244	10.61368	7.62680	9.63151	9.11374	1186.51742	1.38336	11.40536	45.69895	73.44425
43.73822	6.18370	151.07986	-33.88096	5.36346	11.21205	19.76860	1.00000	8.28385	7.42723	9.55305	8.70942	8.37101	1084.49481	0.65541	4.88782	81.65946	38.75659
46.33210	8.52656	7.11393	51.08468	9.88206	7.12131	12.59972	0.00000	8.97351	10.73158	8.62344	4.24654	6.55889	1070.67116	0.14027	6.73123	68.22773	27.15608
59.20359	6.40006	9.37082	36.08497	9.15668	6.11378	14.99038	0.00000	8.39265	7.33693	9.69548	10.63647	8.72681	1098.42998	3.60469	9.75271	38.75994	65.18281
44.93875	9.12496	2.31889	35.21222	8.82224	12.02844	29.44663	1.00000	8.19593	9.69666	6.46333	9.77117	7.32225	1147.40559	1.58517	12.22977	44.31447	58.94652
39.40065	2.42070	13.63617	50.50301	7.79458	2.65482	4.63529	0.00000	6.42006	11.99263	7.87161	10.97572	8.56820	1103.54314	4.86086	11.71380	63.28891	34.04507
37.23308	7.06073	-0.45877	46.32313	6.43605	8.53247	13.33433	1.00000	8.17225	11.96098	7.22948	4.91355	6.59393	1147.70836	0.18253	3.38087	51.65123	27.60887
30.65470	12.66727	102.42587	15.58552	7.88058	3.15877	17.41727	0.00000	8.80037	5.48082	8.67437	4.83145	9.08509	1148.15315	0.18240	3.70207	55.48480	49.09061
60.61292	5.87125	86.59509	26.11527	8.99064	7.38606	22.02770	1.00000	7.07387	10.77864	6.86579	9.61524	6.02820	1194.47059	1.40789	10.90287	54.08777	49.32360
51.38962	8.55052	-2.68758	53.69786	7.68461	9.67138	27.56331	1.00000	9.40211	8.43033	8.03999	10.96075	7.08588	1061.65549	4.80626	9.83969	72.57891	60.59100
35.96957	8.49566	112.19028	30.35028	8.80146	12.27289	13.98560	1.00000	7.74401	11.03606	8.48859	7.29979	7.44777	1141.47228	0.25365	5.20441	35.64312	38.11225
48.54929	8.30800	-95.30106	32.35126	8.74892	10.58664	8.64454	1.00000	6.68231	10.72987	5.75665	6.77669	9.56963	1114.58566	0.29051	6.76803	62.39066	42.17193
56.88370	7.40844	-52.35558	-14.66463	8.69198	10.76154		1.00000	8.84943	8.95393	9.58102	9.31184	8.08962	1084.96095	1.02323	10.28784	44.91976	29.73814
34.39011	6.68452	34.37389	40.1675	5.96529	10.96774	15.25919	1.00000	7.46120	8.95424	9.63365	7.28467	8.60408	1051.31301	0.33329	7.38853	26.97215	57.25467
31.20477	9.50612	5.55575	46.67535	9.00754	8.77601	25.04719	0.00000	6.31592	7.11236	9.76118	9.39883	8.12163	1093.01134	1.15134	6.83822	82.26071	59.12716
52.03687	10.46695	78.25795	9.82564	11.31303	6.92816	9.36466	1.00000	10.08055	8.10733	7.23156	7.45605	5.57533	1140.29270	0.38723	6.42151	47.20013	46.19246
57.61746	10.71225	35.90057	56.85836	10.76841	8.47022	-3.03179	1.00000	7.49979	9.17686	6.79008	8.48383	9.95755	1161.33152	0.57924	9.04360	63.41114	50.79092
33.51190	9.26822	-117.79394	33.76446	9.97058	6.53089	9.68805	0.00000	10.18954	7.43229	7.25663	6.64511	7.76153	1149.40751	0.24620	6.85798	18.11813	47.09960
36.55448	7.56876	-117.29198	33.03699	7.12693	7.69391	13.36619	1.00000	7.93989	7.98967	7.65763	5.56865	7.43138	1064.05451	0.18944	10.34834	12.17865	41.38060
35.67206	8.99036	-88.27205	44.27804	9.48809	7.59177	14.75721	0.00000	8.14712	8.06489	6.87692	8.69805	6.58387	1147.81023	0.69595	9.47033	47.11271	50.76113
51.31064	10.12334	-71.05977	42.35843	8.74234	6.37504	27.95506	0.00000	7.55647	6.69234	8.85294	6.24674	8.20012	1159.10573	0.13940	6.27439	55.23558	35.94925
36.56285	12.02646	-120.43572	34.95303	12.14761	5.82803	25.25427	1.00000	7.69437	10.46232	9.76816	7.75251	9.67882	1178.10797	0.38974	5.99729	60.32685	51.09101
33.52906	5.60251	51.0193	35.6803	7.21479	13.16070	24.65927	1.00000	9.11661	8.78636	6.56722	11.58061	6.40815	1059.83657	8.82373	4.45645	57.91871	50.27455
52.66356	7.35387	-35.71667	-8.66667	6.92832	9.63144	22.20250	1.00000	8.00834	7.18654	6.75551	11.41942	9.45705	1064.76107	7.64695	9.59568	27.78039	46.66407
42.11017	7.61257	29.47306	0.49113	8.64181	7.95686	16.57566	0.00000	7.20276	8.97041	8.37792	9.30805	6.82578	1083.24463	1.01519	6.63599	50.52207	41.27270
45.01975	10.96631	-87.93341	42.55308	10.35523	8.87043	3.46386	1.00000	9.03262	11.95629	9.26621	8.94031	7.47786	1089.64349	0.83917	9.46788	44.65724	44.64673
30.86470	10.95728	48.26258	33.86419	12.55475	8.81578	19.84917	1.00000	7.89118	11.69969	9.85626	6.41713	7.84707	1144.28736	0.20418	8.28337	41.06044	47.22581
52.54131	6.98903	78.25795	9.82564	6.68645	8.82858	9.44458	1.00000	7.72068	9.49839	10.08536	5.86944	7.61757	1093.54540	0.16263	6.43239	49.50246	59.02406
40.88162	6.98157	-81.79819	41.48199	5.92226	5.64177	19.31742	0.00000	7.99344	8.31793	6.90695	11.71736	7.74512	1095.66612	10.13526	13.53759	34.49271	49.68618
46.76669	8.06258	4.62744	36.06386	8.65785	8.63369	7.89185	1.00000	7.43996	7.30255	10.58745	9.53891	7.67677	1125.11174	1.35318	8.61175	49.82167	38.21664
40.19127	7.48443	2.59753	8.88649	9.26661	8.43006	20.25734	0.00000	7.38408	8.75971	8.80883	9.44267	9.09751	1192.70792	1.19764	8.24654	62.83521	50.37621
39.56214	7.99567	14.39024	42.22718	9.19137	7.45284	9.23003	1.00000	8.99935	10.92674	9.70112	6.20139	7.68768	1152.38237	0.23584	5.60599	59.53310	69.74492
39.01294	8.22631	2.44892	48.98693	7.25594	12.11143	20.59585	1.00000	7.94228	9.25625	8.03989	11.29506	7.75839	1094.01118	6.71585	12.25712	64.51125	35.51252
61.71579	8.86515	7.60872	43.78956	9.70168	10.01873	21.83530	1.00000	7.77877	8.71721	8.43967	8.78243	8.54269	1121.68042	0.65587	9.46653	31.89952	68.46254
26.75582	4.66072	85.37752	22.10194	11.49557	5.32400	13.30260	0.00000	8.62924	10.39117	10.03839	8.28696	6.51996	1071.81704	0.48812	7.52486	40.87955	62.47543
46.54715	6.69811	-76.99081	38.96372	7.58789	6.52764	-3.30179	0.00000	9.17636	9.60652	7.88145	10.79779	9.17213	1121.73653	4.12577	11.48838	42.84178	38.13309
48.35283	6.41845	-34.88111	-8.05389	9.60170	8.65460	21.72893	0.00000	6.83133	9.49727	7.53283	9.38778	7.82793	1110.05232	1.12279	7.83761	39.50597	43.65139
47.50598	10.71704	-38.79084	-10.95817	11.61407	9.26513	4.54960	1.00000	10.38382	10.81346	10.28560	7.58763	9.26121	1092.28788	0.36857	10.19923	65.22075	52.11456
29.78109	8.61578	16.54165	68.79833	10.59811	9.13294	4.77443	0.00000	7.78217	8.18837	8.94564	8.72735	8.05760	1063.76799	0.64222	7.54544	58.65850	43.85805
57.10124	8.04489	9.47629	53.59337	10.02927	7.87871	-0.51535	0.00000	8.94653		5.88253	8.64346	8.71688	1133.96920	0.65168	8.17155	61.42974	60.66358
32.79683	7.26581	89.20083	55.54028	7.60007	7.05137	4.99850	0.00000	8.39909	10.31155	7.20210	10.14006	7.27539	1060.37891	2.29777	9.51985	29.11038	66.13532
43.94274	9.35658	113.13148	23.02677	9.27988	10.05598	23.78512	1.00000	8.45014	8.96389	10.46432	9.35009	8.69839	1059.36042	1.18964	10.08600	41.96618	42.13613
39.27166	9.52943	42.7125	11.15583	8.91521	7.27621	3.67708	0.00000	7.60255	6.93992	8.64574	6.80572	8.87444	1113.91232	0.28333	6.07512	34.33761	55.53293
