PM2.5	PAHs	CH4	NOx	latitude	O3	warning	H2CO	PRES	SO2	longitude	CFCs	TEMP	NH3	CO	PM10	C2H3NO5	Pb
8.98242		8.22419	9.73766	25.87972	6.86660	1.00000	76.20261	1136.63486	10.46309	-97.50417	69.40081	22.30572	7.70351	7.01431	7.17323	0.36994	55.10734
8.23134	9.65564	8.29191	7.62276	36.76639	8.42258	0.00000	66.72129	1073.36747	9.12554	3.47717	60.56617	11.80883	9.28731	8.64548	6.86532	0.33121	48.59283
9.56362	9.68069	8.14651	7.56977	-25.42944	5.82319	0.00000	62.00030	1122.67806	6.07765	-50.00639	56.74231	16.12612	8.20535	7.86097	10.03981	3.67482	37.46488
8.47009	9.35267	7.35458	7.22863	36.33011	5.26608	0.00000	54.10607	1157.25166	6.86011	138.89585	64.37902	10.75286	8.87783	9.08088	7.64271	0.58604	65.45143
6.13641	8.94412	8.13294	8.13771	36.33011	9.64835	1.00000	51.48667	1101.08357	5.34605	138.89585	54.28739	5.42255	4.24638	8.07593	4.10936	0.27726	39.67465
4.76374	6.76782	9.08022	9.85990	51.38673	7.08200	1.00000	37.50814	1133.05271	13.12878	0.30367	67.16143	21.57684	9.40975	9.36512	4.12830	0.28707	30.78415
10.59176	8.67211	6.73046	5.72949	37.30553	8.58988	0.00000	49.63355	1127.77124	6.20970	120.82747	57.68773	13.99116	5.96509	8.90830	10.70044	6.88421	34.77213
7.73150	9.21156	7.00102	9.31103	-23.44361	9.49934	0.00000	46.72875	1113.65990	9.56711	-51.87389	71.82703	-5.84531	9.71625	9.24128	5.69460	0.22557	55.79903
6.80097	9.54704	8.54356	13.09600	53.59782	4.03292	1.00000	42.27606	1118.62996	7.56619	34.33825	46.52996	13.37712	9.80913	9.46944	8.61825	1.05788	45.94536
9.68134	8.24156	8.21084	7.99655	-26.22861	7.84854	0.00000	49.57225	1170.14391	4.52429	-52.67056	60.14955	6.36975	7.23692	7.91738	8.92465	1.43583	65.27194
11.12392	6.50568	8.53195	4.97639	34.81667	7.38709	0.00000	76.51680	1110.73031	7.93034	137.4	60.93150	23.20581	6.01712	8.48937	10.84951	8.06147	35.92712
6.36633	8.62732	9.54195	4.83928	34.8825	11.14638	0.00000	71.24325	1121.55546	8.12055	128.62667	55.24973	12.72406	11.72213	9.04028	8.29281	0.91109	61.82718
7.15323	9.47670	8.92301	12.14916	49.03685	5.86156	1.00000	61.35398	1104.43799	6.66551	8.70745	34.89079	11.89584	9.56072	5.99586	8.34736	0.84027	23.79029
3.81667	8.49875	8.26471	7.19011	28.90054	9.26711	1.00000	51.57780	1051.51582	7.44758	-81.26367	44.40844	2.49402	2.32616	7.54720	4.28639	0.23066	47.98844
6.04252	8.82169	8.96516	10.53249	25.92127	8.76698	1.00000	88.52201	1199.09359	7.27610	86.79271	48.69397	24.72708	7.19983	9.77657	5.73500	0.29336	25.16788
7.41658	8.68354	9.52100	9.76195	53.93361	7.12609	1.00000	57.01602	1068.94313	12.16761	37.92792	57.91857	11.79544	9.26441	8.22067	4.75917	0.22852	41.61390
10.05757	8.57045	7.25950	9.43039	29.53885	8.11004	0.00000	44.15223	1173.84091	4.99649	-95.44744	42.13759	21.21073	7.57037	8.58963	10.03342	3.70265	51.14193
6.75045	7.59388	7.86118	12.18939	42.30865	6.15444	1.00000	53.57644	1183.64069	12.31254	-83.48216	48.16112	7.13875	9.73330	6.95575	4.48764	0.28671	28.93618
6.56544	7.91732	8.59188	9.07302	34.5624	7.02047	0.00000	54.01961	1199.96701	9.55233	38.28402	46.24702	21.64321	9.75772	7.37554	6.86489	0.26362	56.61536
10.43521	9.35468	7.60047	8.84328	49.03685	6.51602	0.00000	45.00825	1090.42060	5.26948	8.70745	43.94395	21.55381	8.15878	6.82013	10.64773	6.58494	72.70928
5.43685	10.27748	7.04378	8.41579	41.94175		1.00000	21.35196	1151.56390	9.41332	123.50266	48.04848	20.23484	9.62212	7.22842	9.48004	2.21719	49.73234
5.78755	9.81412	7.36924	5.54407	22.19303	7.81002	1.00000	39.37504	1105.39822	8.11530	88.18466	48.18261	18.82880	5.96819	9.46804	6.85411	0.30253	63.66292
4.88000	8.19808	7.30381	8.63071	30.24706	11.18406	1.00000	44.61388	1126.13591	5.19882	115.04814	52.27543	-3.72079	1.96417	8.45032	3.93684	0.34464	52.08657
6.13749	6.86384	7.92151	10.50875	51.42708	13.04095	1.00000	21.28808	1118.10769	7.21741	-0.91979	59.77326	5.94079	7.98464	7.74323	7.20830	0.46203	29.80169
11.77917	8.60637	5.77661	9.81792	50.80904	4.79440	0.00000	58.45111	1165.74682	4.61620	8.77069	60.03248	9.12403	7.33351	8.24472	7.68798	0.51067	46.95030
8.79270	9.88274	6.62371	6.77420	30.75545	10.25241	1.00000	51.10942	1086.63770	7.52808	20.22625	62.35865	23.43563	10.88353	9.65339	9.93549	3.34773	79.56073
8.08641	8.55606	8.94270	9.37061	34.86472	8.53327	1.00000	64.12172	1090.60285	10.20099	117.55417	66.59929	25.43059	7.00854	9.85092	5.27265	0.20649	54.68102
8.05858	8.37729	9.58132	13.18991	-7.01833	4.37801	1.00000	52.37484	1053.84679	11.65885	107.60389	63.21870	7.15457	9.56873	9.41427	5.83991	0.17385	42.27867
6.94226	7.99844	6.28775	9.41691	34.8825	8.67738	0.00000	52.32593	1144.38871	10.76575	128.62667	47.91261	8.09023	9.35305	8.99833	6.39949	0.27112	74.77824
8.07359	7.99840	6.79299	8.54007	36.08497	5.46912	1.00000	41.31556	1161.90968	11.54180	9.37082	77.63385	23.24882	10.19753	9.07006	8.95948	1.37751	66.43654
7.65152	7.83341	7.75922	9.28488	60.18427	7.59504	1.00000	30.74467	1154.08619	9.61251	24.95034	48.69665	24.24054	8.68175	6.95533	6.70109	0.47310	62.37591
7.75779	10.31282	7.71352	6.42287	49.07866	9.19785	1.00000	44.67009	1115.62596	7.24817	30.96755	75.97914	18.56934	7.72938	8.39548	5.80938	0.32989	53.99081
7.80524	7.33964	8.32399	9.49653	6.45407	7.49949	0.00000	30.06066	1194.85472	11.15159	3.39467	56.13921	9.34566	6.58928	7.37378	5.37388	0.31328	50.75591
8.62243	8.09184	8.95061	6.49800	-4.06667	7.21409	0.00000	46.48222	1074.71999	9.79407	37.73333	32.52963	10.11858	7.88449		6.72170	0.31721	59.14312
7.19135	7.92229	9.67221	10.33798	36.08497	9.81542	0.00000	42.53340	1070.82962	9.52802	9.37082	65.33808	10.12178	9.28505	8.34073	5.08074	0.28392	47.52323
7.37505	7.71619	9.64587	8.88085	53.53333	4.55033	1.00000	73.17242	1162.20033	8.78131	-7.35	43.71249	35.80433	10.62368	9.17421	9.53869	2.23109	38.12503
6.66602	8.33831	5.95064	9.07743	29.21399	8.55412	1.00000	58.84358	1139.73362	9.91220	78.95693	42.96251	14.42254	7.31261	7.44516	4.87733	0.23038	54.62840
8.49837	7.69279	8.48041	8.70842	11.84962	5.95402	1.00000	55.94036	1167.90035	10.06514	-86.19903	46.95208	19.01524	9.33271	7.97038	8.53852	0.95926	41.34833
9.23756	8.12493	6.44326	5.99351	-34.28853	9.39114	1.00000	43.34549	1179.98618	4.58886	146.05093	66.05221	17.04636	6.46808	9.73468	5.30185	0.12430	49.52783
10.25517	7.58091	9.30109	6.53354	5.84752	7.32052	0.00000	51.70849	1129.34592	7.30282	-5.682	64.42551	3.55386	5.78191	8.38100	9.04458	1.65377	44.75539
7.48401	9.10960	8.74536	5.67149	36.82167	8.53659	1.00000	30.55178	1100.89886	6.38557	128.63083	39.03874	-11.00270	7.33661	6.17639	8.84726	1.24830	58.50515
8.90781	8.04867	9.72407	6.93438	35.21222	6.92783	0.00000	22.79640	1139.27160	6.92386	2.31889	42.46770	15.57970	8.75591	5.69191	8.84467	1.34259	16.93581
9.28261	6.89344	7.49513	8.20685	40.82232	6.72662	0.00000	26.76098	1199.13729	6.98266	-74.15987	54.10479	16.27165	6.05034		9.57533	2.36208	36.73985
8.65373	8.35765	8.54073	11.46470	-4.5833	5.56159	1.00000	45.83876	1156.15715	7.97279	15.16554	61.90865	4.83956	9.75964	8.91206	8.40885	0.97241	44.32848
6.14270	6.66734	7.04080	8.42388	36.46917	7.57967	1.00000	47.59094	1147.52272	8.96854	10.78222	60.19961	22.65091	8.44615	7.24002	7.49263	0.35271	63.00227
6.38091	8.16710	7.42348	7.03316	7.6	11.34151	0.00000	49.73303	1063.10089	7.69428	4.18333	42.96570	17.63756	9.58369	8.07635	5.99252	0.42381	
10.39052	7.39463	7.10110	8.10651	40.81	7.42470	0.00000	55.15928	1161.38065	5.23992	-73.9625	70.97148	10.81486	7.93216	7.58658	9.13653	1.60706	50.34384
7.94337	6.31557	7.93869	7.90554	22.19303	11.14398	0.00000	43.93638	1115.36591	6.79464	88.18466	52.03481	23.77440	11.00026	10.06479	5.44704	0.17309	26.28090
9.42913	9.01898	7.76031	5.56939	-34.28853	9.03431	1.00000	44.35981	1085.27538	6.99745	146.05093	65.52370	4.66423	10.56867	8.40250	9.04301	1.52543	50.19107
6.53017	7.63285	8.96106	7.32632	28.90054	9.86280	1.00000	51.50583	1140.08864	7.12533	-81.26367	59.70173	13.27313	6.42455	7.58823	5.91265	0.31731	54.15106
5.98590	9.15412	10.49603	9.72888	53.43333	6.83450	1.00000	51.31404	1058.35331	9.67742	-7.95	38.17867	-6.87515	9.91989	6.96057	6.00886	0.34529	55.55125
12.36088	9.74262	7.63684	4.52681	14.93333	5.36755	0.00000	52.44622	1123.09197	7.00952	-91.11667	70.16063	-4.33996	5.78451	7.83513	10.77410	7.34309	45.84473
11.56426	9.29639	7.20364	5.08448	-4.26613	6.31536	0.00000	45.77107	1094.26698	5.66573	15.28318	44.12283	15.33461	5.53237	6.10228	9.61939	2.50535	41.46322
6.45249	9.59016	9.61039	10.40026	48.46458	6.76597	1.00000	68.55269	1182.77519	11.87725	9.22796	55.45865	30.23986	8.98506	8.17025	5.16711	0.27577	64.83972
7.93834	9.36940	9.74098	7.36113	44.73941	9.41614	1.00000	58.62130	1055.01146	8.12607	-93.12577	74.95834	9.90197	7.54832	8.50379	7.23354	0.42015	44.57738
9.21892	8.51309	9.15234	7.12220	35.21222	6.32496	0.00000	50.43751	1095.12682	5.96812	2.31889	47.65917	9.57643	8.17254	8.48191	8.97731	1.36631	59.57676
4.95171	8.59910	6.93612	7.33391	53.16167	7.34507	1.00000	42.66322	1104.48519	10.04044	6.76111	50.40846	11.52323	10.43854	6.45871	5.67125	0.21547	48.29509
9.11666	7.55128	6.75715	7.00914	-6.8048	7.56029	0.00000	60.54466	1156.16822	7.27324	110.8405	43.44443	2.44228	8.15900	8.31107	10.40432	5.23566	52.94094
8.91119	8.00344	8.80467	3.56488	40.81	6.57899	1.00000	57.08108	1061.90665	5.71722	-73.9625	70.50669	40.31186	7.64385	8.76407	8.67467	1.18850	56.40133
8.93630	9.09620	9.15932	6.86018	46.51872	10.14820	1.00000	85.41865	1121.26609	6.19429	86.00214	42.61349	19.50730	9.14124	6.65575	7.62211	0.45710	53.57883
10.46709	8.22255	8.10482	5.59488	58.1908	5.90416	0.00000	37.49293	1198.51449	7.49831	40.17171	49.78053	20.16715	6.47257	9.12712	9.48246	2.21872	56.57613
6.96715	9.04856	7.06629	7.75009	45.49428	10.25138	1.00000	60.79880	1100.01721	7.30334	-122.86705	43.83817	24.46612	7.92549	8.60768	7.06534	0.43910	41.98281
6.09471	8.95265	6.54135	4.88017	14.66	9.63571	0.00000	53.56245	1143.95327	10.08708	120.56528	47.17169	26.55642	8.42211	6.49978	7.84388	0.64173	66.54001
6.45965		9.55341	8.18608	25.92493	11.75517	1.00000	69.26891	1095.69791	7.03411	73.66633	57.22541	11.73587	6.35148	8.51766	6.35683	0.32605	46.31977
9.36439	8.67015	8.05480	5.57756	42.93369	8.09661	1.00000	42.61506	1062.21344	4.41679	-72.27814		17.89479	6.89096	8.67084	5.62486	0.17373	59.74870
6.54024	7.34635	7.76253	5.72869	27.71809	8.50900	1.00000	44.93094	1109.44411	6.83891	-82.35176	70.02021	17.15495	6.05243	8.96434	8.00253	0.67323	42.44621
6.06087	8.26328	7.21452	8.26155	-22.53722	7.93299	1.00000	35.26358	1116.35732	8.00269	-42.98194	53.66600	17.76761	10.88264	8.05255	7.31395	0.49941	35.01174
9.24311	8.50088	8.27110	6.95212	41.94175	6.51096	0.00000	33.54742	1189.30517	6.37088	123.50266	65.96536	6.92747	8.15670	9.34719	9.27900	1.93689	66.88088
6.84718	6.63424	6.85881	6.12566	33.54428	7.80255	1.00000	61.45606	1173.05656		-84.23381	33.82004	9.04671	5.52258	8.79254	5.65015	0.23754	34.10129
8.81241	8.19638	8.71199	11.28733	44.73941	6.46321	1.00000	53.25898	1185.80565	6.76068	-93.12577	49.76024	14.66645	8.88857	9.04217	8.17316	0.70380	26.58904
6.36124	7.25483	9.79905	7.98318	31.92923	8.95991	0.00000	76.89799	1063.75227	10.87307	34.86563	55.23047	10.76022	9.88105	9.31941	7.25151	0.41669	44.85648
7.63331	6.60480	9.66674	7.81984	25.80565	10.88970	1.00000	46.49847	1107.04947	6.71181	68.49143	54.15992	-2.00261	7.09221	9.51314	4.60514	0.22724	38.28720
7.99586	8.45850	7.83223	7.38642	35.30889		0.00000	60.44978	1065.95762	9.97039	139.55028	66.76083	-4.71608	8.44819	7.10882	7.11114	0.42237	31.42950
7.89718	7.80013	8.10726	6.18759	-36.9256	9.97360	0.00000	58.99145	1105.62981	6.95293	-73.02841	32.73302	16.18597	10.74175	7.99441	6.39959	0.29259	52.37643
9.94501	7.74593	8.00494	5.98753	42.64685	6.87341	0.00000	61.94504	1050.35010	6.75359	-5.55835	46.43439	1.13409	6.61734	7.63801	9.06358	1.59651	53.83501
7.48024	7.09371	7.73981	7.48668	51.12794	11.48432	1.00000	78.74605	1104.98402	6.43836	4.21372	50.79750	9.66907	7.60282	6.58213	8.80261	1.23267	60.53289
8.75687	8.94466	8.18573	12.35704	50.50301	4.68984	1.00000	45.09612	1089.41894	9.67640	13.63617	50.64351	-1.71767	9.54601	8.57668	8.26732	0.85340	69.95686
6.31657	8.27073	8.63464	10.05135	36.21544	8.16842	0.00000	51.61996	1064.26027	8.96495	65.93249	52.98039	7.11002	8.42564	7.41089	5.60863	0.30497	57.70610
7.75507	9.04084	7.98819	11.63930	-5.85746	2.89487	1.00000	44.05093	1117.96591	7.78246	144.23058	43.25065	8.29028	11.31166	7.75918	10.33095	4.87186	53.72251
9.29947	9.44841	7.73904	7.89258	3.7278	7.05061	0.00000	51.19487	1056.48383	5.35166	98.6738	58.81015	19.58213	7.63332	8.93040	8.27659	0.67307	65.19252
7.55283	8.43742	9.14587	9.40975	33.76446	11.28517	1.00000	64.83662	1117.99682	6.74442	-117.79394	69.53644	13.64569	9.18313	8.54799	6.51126	0.31445	43.62023
7.60620	8.52976	9.34072	8.69116	3.02013	9.35293	0.00000	41.87159	1145.04402	9.30923	30.91105	53.41730	23.85565	8.85232	8.64569	5.71125	0.21194	37.24593
7.57270		9.52272	7.37032	35.85	7.62168	0.00000	53.15240	1094.54306	10.03746	117.7	47.38434	10.90729	8.49627	8.10863	6.61160	0.34116	33.72515
11.77907	7.34327	7.02551	4.59462	51.38673	5.54166	0.00000	52.24811	1064.13514	7.53633	0.30367	47.26063	6.95253	6.05803	9.15977	11.54205	15.66587	54.95565
7.82787	7.82379	8.34411	5.56742	25.92127	7.07344	0.00000	53.91709	1137.60472	8.35207	86.79271	34.72407	27.36020	8.32851	8.18095	7.53120	0.44019	77.27406
5.81918	6.46135	8.89580	7.02034	26.91756	8.70712	1.00000	41.71468	1152.84390	8.87276	-82.07842	47.26811	24.79400	8.27857	8.91459	7.73842	0.70416	54.13259
11.66638	7.74592	8.84293	5.51977	34.9	7.00091	0.00000	41.32587	1152.87072	6.70432	137.5	40.35280	17.00463	5.46119	10.13289	9.90091	3.27127	55.48848
4.99545	9.01885	8.73226	10.75911	22.19303	12.91565	1.00000	36.14416	1130.05179	6.58131	88.18466	44.22781	14.19825	5.54489	8.01349	5.87135	0.22090	50.23412
7.07717	9.94624	8.15660	9.43482	21.46527	7.71851	1.00000	55.68927	1169.26087	6.86932	83.97573	55.88528	30.00888	7.84003	8.03907	7.52961	0.54471	34.28615
5.75935	8.30170	7.38823	4.49289	-28.24	9.83316	0.00000	33.76314	1197.49607	10.10997	-48.67028	63.68107	6.24879	10.09481	7.76525	7.83497	0.64431	46.15945
7.43256	9.09757	8.05310	7.61043	50.50301	9.92914	0.00000	37.25666	1199.49204	8.79606	13.63617	68.91716	24.27699	9.74546	6.93930	6.32698		32.88721
7.52786	8.62138	8.52864	6.65130	12.35275	9.84063	1.00000	35.15292	1182.70477	6.00653	121.06761	52.96710	9.40117	6.54140	7.25632	7.06313	0.31596	51.04477
11.17168	8.53649	9.41726	6.48797	37.73604	7.28780	0.00000	59.63911	1076.28503	7.02897	-120.93549	45.90688	21.74161	5.22271	7.98675	9.88391	3.16786	66.61598
7.12859	9.47936	6.42421	7.19149	22.19303	9.65650	1.00000	59.93351	1105.36293	8.54540	88.18466	43.35602	14.47771	9.72235	7.54812	6.42666	0.37512	49.96196
6.95841	7.48121	7.96399	5.38018	23.29549	6.60421	1.00000	54.00803	1084.87940	7.98526	113.82465	22.90265	15.60436	8.27024	8.17860	7.63768		38.77553
8.95372	8.52593	8.91403	8.23718	41.27194	10.97311	1.00000	58.36893	1189.41664	5.49736	123.17306	31.72809	13.62618	9.30834	9.46658	7.47942	0.40845	33.40552
5.23739	8.33609	8.37657	8.76624	58.04254	11.42121	1.00000	49.42310	1122.53562	5.74664	65.27258	67.10463	10.21800	3.29929	7.02418	4.98855	0.31639	78.09160
8.40399	9.60709	8.56550	11.00607	19.32889	7.30991	1.00000	34.17767	1181.49916	9.09537	-99.32556	70.42009	10.64331	7.84696	9.00363	6.42888	0.38978	71.22424
7.00925	9.23887	8.68308	9.21307	43.82634	6.27301	1.00000	67.21001	1118.96787	9.92005	144.09638	47.55550	2.80268	9.44383	8.96383	6.72347	0.36073	66.23391
5.31507	9.69344	8.02697	9.92564	44.31771	8.63654	1.00000	50.24932	1131.43011	8.42396	9.32241	53.17839	26.17605	9.02023	7.16517	3.95656	0.16526	72.63163
6.47508	7.38931	6.91454	6.20371	-6.25	7.68904	1.00000	49.78982	1144.88438	11.61081	38.66667	72.13535	25.67996	11.92028	8.04177	6.07000	0.17086	33.45533
8.04170	8.43480	8.32372	7.31153	41.72059	10.02151	1.00000	59.87764	1097.36741	7.29488	-87.70172	71.41053	13.24455	10.05323	9.07885	9.22879	1.72220	9.83298
8.28405	7.65922	7.23027	5.60363	-34.64966	8.65885	1.00000	54.00994	1071.06872	4.99067	-58.38341	23.74073	15.96801	5.77561	9.84229	5.96829	0.27214	36.52167
5.80412	8.06889	10.42007	7.07492	16.06213	9.61009	1.00000	59.18065	1101.47050	6.61565	76.0586	67.39546	24.14328	5.71341	7.86952	8.49937	0.98912	66.14789
7.61068	7.64190	5.62916	7.03450	17.94979	7.81832	0.00000	56.87416	1068.82000	9.81668	-94.91386	44.20563	6.38932	8.59972	9.50031	6.68130	0.47679	37.37383
6.57039	7.13038	6.98475	6.60336	65.93381	9.81559	0.00000	48.35766	1156.08356	9.48233	111.4834	56.29672	3.77318	9.38451	8.78343	7.01846	0.36936	66.03323
6.73754	9.36626	10.15108	5.70706	14.64056	10.26700	0.00000	43.34701	1054.00917	8.84346	104.64992	62.42767	8.44128	11.16203	7.94486	8.06847	0.83744	35.35476
7.14084	8.62425	9.04779	5.91129	36.20829	8.43988	1.00000	40.98473	1110.47776	5.10139	-115.98391	56.57765	-7.31953	4.46635	8.17940	5.46572	0.20410	39.28413
7.01964	8.28776	9.35519	7.00250	-13.7804	9.80495	1.00000	41.14546	1067.08986	7.67400	34.4587	36.34774	17.84484	8.19366	8.67135	7.84089	0.66629	75.94200
5.94210	7.28342	8.71228	6.75436	50.75767	9.44820	0.00000	45.30303	1132.09331	10.09723	-1.5443	42.75368	18.66279	9.17710	8.94979	7.24695	0.56565	52.52289
7.40647	6.86507	6.78178	7.70078	22.75218	8.39321	1.00000	52.45289	1154.60670	9.74538	72.68533	47.23467	10.16081	8.06351	9.73346	7.40444	0.60314	48.69975
7.56459	8.36242		7.43572	40.55851	6.26264	0.00000	39.53295	1078.73573	7.16634	17.80774	61.69093	25.63688	9.12888	7.96078	7.73143	0.57093	18.25758
7.51436	7.71752	8.33511	7.62283	41.48199	10.99516	1.00000	23.13517	1114.80742	5.57049	-81.79819	31.27802	23.73724	6.68465	11.03637	7.56919	0.54508	54.63835
6.46923	6.77295	7.38464	10.44186	51.24197	5.77747	1.00000	48.14722	1082.56870	12.68293	4.82313	62.86595	14.71532	9.08615	7.43254	5.28002	0.14323	40.47494
5.98734	7.67586	6.40415	9.31547	15.58552	9.16662	1.00000	38.55042	1111.77573	14.25556	102.42587	49.09083	8.00856	7.45426	8.11870	2.54350	0.16279	40.72184
5.50770	11.51183	9.97922	10.74603	12.1277	6.36161	1.00000	42.83259	1138.62938	10.39610	78.15794	55.20528	-4.70988	8.58279	9.06002	5.49079	0.32232	59.06741
9.44906	6.40605	7.94815	4.04456	40.1675	6.50940	0.00000	52.23648	1184.19247	8.01777	34.37389	34.77781	20.71420	7.35946	9.28278	10.93646	8.62007	34.41395
6.23105	7.48137	8.94611	3.50908	42.7	10.86391	0.00000	78.74486	1187.67702	8.07095	27.25	21.51210	36.67548	11.97075	9.66231	8.63975	0.89717	58.66460
4.31605	6.96231	8.29935	5.31258	25.75728	7.54043	1.00000	25.55133	1089.57170	9.40745	75.37991	53.80978	27.23876	5.99516	8.41776	9.02875	1.49106	43.45301
6.69926	7.67099	8.50615	8.94835	35.74788	6.54105	1.00000	72.56393	1072.83650	7.69364	-95.36969	40.71605	4.68841	9.12067	8.00796	8.34966	0.97802	51.05206
5.96684	8.23461	8.09349	9.06437	36.65	6.56440	1.00000	44.33590	1184.72088	7.67535	138.31667	52.66923	26.80183	10.77384	7.76690	7.72253	0.66986	74.55679
8.14498	7.64010	8.95365	10.35503	41.63976	6.60873	1.00000	14.09331	1060.03102	8.03510	2.35739	41.75702	-3.92284	9.18728		7.88467	0.67364	66.50970
10.30050	6.37625	9.69170	8.71637	-6.8048	4.78670	0.00000	55.20725	1181.67753	5.13985	110.8405	46.10142	13.15647	6.72032	7.29473	8.09159	0.68245	58.02703
7.20352	7.47822	7.40985	9.31275	37.65181	9.55249	0.00000	61.89459	1176.34495	9.13042	120.33063	47.47104	26.79262	8.84278	8.93662	5.01653	0.15704	55.22372
6.25718	9.32748	7.63428	7.52305	23.02677	10.99380	0.00000	43.70697	1176.29777	9.61644	113.13148	33.83612	12.90148	9.68505	7.17906	6.55023	0.40031	43.90905
6.32126	8.99168	6.02421	6.57250	6.8485	9.06883	1.00000	37.57333	1144.34527	7.33337	3.64633	73.64262	28.72091	6.07377	8.18457	6.16493	0.14011	41.01820
7.57355	8.38719	9.13078	5.82729	36.21544	7.11071	0.00000	10.80898	1173.95597	10.45886	65.93249	63.27803	20.03294	6.71567	7.69948	7.02256	0.46774	29.29484
7.73783	8.38888	7.60849	4.42890	36.33011	7.92942	0.00000	51.21709	1061.89792	9.62199	138.89585	49.91063	24.73288	8.43918	9.07753	7.82440	0.42181	66.41228
5.73074	8.79113	7.63367	5.97007	50.26729	9.67170	1.00000	45.79878	1199.10026	7.61533	-119.27337	36.79939	9.89618	5.03208	8.27936	7.58515	0.53762	42.53049
9.12211	7.98721	8.73029	4.36804	15.73628	7.05150	1.00000	33.16673	1197.93266	4.98105	75.96976	73.14657	3.36261	6.89990	7.63309	6.68655	0.26342	42.09708
5.38613	9.08386	9.02929	10.02153	51.26	6.28444	1.00000	57.12090	1184.77628	9.47291	-2.1875	50.49059	21.28696	10.06410	7.89226	6.97034	0.52706	51.78736
8.01104	8.02142	10.07083	6.88255	14.37395	9.22179	1.00000	51.59163	1166.52418	7.46767	100.48528	42.49825	10.34590	9.26862	8.19214	7.03361	0.41412	52.24882
10.50956	7.90459	8.09437	8.24027	-15.675	3.47006	0.00000	48.74852	1157.79856	6.83577	-38.94722	56.90476	8.77318	8.02579	7.20735	7.73674	0.58203	68.44237
7.16246	8.31162	7.92511	8.33182	16.68911	6.40736	1.00000	63.89270	1066.46481	9.32694	98.50893	30.54252	-7.21553	9.61097	9.44362	9.02897	1.52297	41.28363
5.95478	8.02941	9.26552	8.98480	30.16688	10.19752	0.00000	89.43281	1175.59130	10.13846	-96.39774	49.96419	15.85599	8.37464	9.44010	6.35042	0.35005	40.48023
7.04438	7.53986	6.78381	5.67938	37.49073	8.80081	1.00000	48.44234	1073.18346	7.56081	-2.77259	50.01742	9.11601	7.30256	8.89742	7.50362	0.48319	34.42134
5.47729	8.14541	7.65714	9.05772	53.00974	12.08405	1.00000	34.80428	1149.57546	6.41181	-3.05814	49.05706	14.38679	4.49761	7.03063	5.35286	0.21615	66.41728
10.20866	8.43972		7.26204	60.18427	6.44548	0.00000	48.71908	1141.26868	4.45688	24.95034	45.62503	10.81447	7.92259	6.02383	7.84144	0.55153	57.22912
7.12569	7.27604	6.92973	7.85442	-1.26753	8.97626	0.00000	53.95427	1127.32211	9.32640	116.82887	49.25982	12.24245	9.15713	7.66102	6.47501	0.18188	37.33893
8.14699	8.71615	8.28208	5.40829	-36.9256	5.78232	0.00000	41.44696	1176.09001	9.57805	-73.02841	59.28953	-0.37459	6.76594	8.62649	8.96708	1.39545	86.47788
5.81442	8.27891	8.61848	5.53714	49.5099	7.40854	1.00000	51.89474	1160.28846	7.36267	6.74549	56.26475	21.13431	5.66647	6.80004	7.39161	0.38930	63.28246
6.03013	10.00887	6.79630	5.53843	43.83125	7.50442	1.00000	59.30656	1106.16646	7.69255	5.03586	60.10943	19.47075	6.16804	8.45843	7.25664	0.52232	71.98521
9.38152	8.48471	10.18383	6.04296	14.37395	9.17961	1.00000	50.35403	1062.20963	5.58272	100.48528	54.99188	5.07733	7.77831	6.77980	5.05503	0.21497	31.81771
