SO2	longitude	PAHs	TEMP	CH4	C2H3NO5	PM2.5	latitude	PM10	NH3	warning	H2CO	NOx	Pb	PRES	O3	CO	CFCs
5.12522	125.21972	3.94989	27.19841	11.69052	0.55906	7.71916	-8.99167	8.56479	7.14103	1.00000	69.56876	6.54978	62.16135	1094.50235	3.55118	9.39586	71.51707
9.09228	-97.90308	9.30616	15.75122	6.61711	0.21776	8.32773	31.12406	7.07890	7.71864	0.00000	31.98296	7.75721	15.66366	1121.83796	7.89246	7.62192	72.61832
9.27554	106.92667	10.53859	9.47966	8.71237	0.22442	7.18940	-6.91806	4.54221	8.62624	0.00000	45.56627	9.89802	41.90103	1135.18520	10.14447	6.26859	91.14574
10.23357	37.3825	11.71363	18.46104	8.94920	0.18128	8.60620	37.05944	6.61285	8.50085	0.00000	52.77851	8.18198	29.32401	1099.16147	8.60973	8.81808	81.50931
6.85816	-118.03917	7.56011	10.47059	9.27859	18.05492	4.69720	33.95015	12.25886	7.96231	1.00000	62.01249	7.27536	70.31492	1059.70023	8.39231	7.69134	81.50535
11.70829	9.00472	8.99130	14.98193	6.47339	0.18549	6.61941	4.2475	3.61356		0.00000	34.05011	7.53781	52.42011	1131.24130	5.26179	7.73471	64.82462
5.56088	-118.25508	8.83146	11.17815	5.76210	0.22716	9.16358	34.14251	6.46473	7.83302	1.00000	61.99204	5.88172	41.80606	1173.55827	8.84690	7.94976	79.33902
5.85049	77.54372	6.17357	7.22188	8.83670	0.58110	3.77463	10.12268	8.32600	6.90348	1.00000	52.49899	7.48015	52.95940	1102.84599	4.66487	11.02180	79.05714
6.20647	-84.23381	6.85816	3.46865	5.91892	0.14532	5.04057	33.54428	6.50258	9.79308	1.00000	46.51231	8.25755	22.73154	1095.56868	5.86378	6.68359	72.48132
8.01825	-2.16	12.61532	17.47834	4.66860	0.17710	10.17926	34.31	2.41344	6.68078	1.00000	36.29660	7.66188	80.11842	1151.34163	14.58095	7.63094	76.89544
6.37994	-122.2054	4.45677	2.97918	10.20264	0.11273	8.30922	47.76232	6.51037	8.09603	1.00000	55.55494	7.65522	64.29731	1051.78791	6.22845	5.97075	70.87561
6.21581	-2.16	6.09788	26.45164	9.13227	1.24837	5.34737	34.31	9.38686	7.70695	1.00000	67.94997	8.57525	44.92025	1098.61367	7.61026	5.89698	85.21934
7.84078	29.00974	10.06101	6.54681	6.12807	0.26019	8.30131	-24.19436	5.52151	8.50508	1.00000	36.35712	6.60423	41.02198	1130.16029	9.83664	7.50563	69.48913
4.73229	12.87117	8.98058	21.08242	5.33270	0.15935	7.54655	50.23271	4.88886	6.59867	1.00000	36.91074	7.09698	63.61383	1172.20401	9.26792	7.44272	62.73020
5.72108	-15.6	10.70236	23.99272	6.42422	0.13672	9.32786	13.56667	3.79595	8.31833	1.00000	42.69493	7.54514	45.90451	1193.87705	11.23430	7.49243	64.40387
11.28306	68.49143	7.62724	13.87110	6.51186	0.15270	8.26355	25.80565	4.71240	7.65078	0.00000	39.99868	8.05217	34.06926	1199.02204	5.20585	8.81471	74.96980
8.01888	88.28637	10.49028	26.26463	3.05284	0.33310	7.03693	23.07492	7.73877	7.92897	0.00000	39.49192	6.74507	48.73197	1125.41378	6.27385	7.71906	83.59960
6.45578	43.83992	5.42773	17.36101	10.19361	0.52421	5.93666	55.39485	8.50090	7.21102	1.00000	50.98955	8.33291	66.54139	1070.02148	6.67991	8.85377	65.84836
6.95738	12.38878	9.08895	26.13891	4.15538	0.53727	4.04880	43.1122	8.44732	7.29327	1.00000	55.34568	7.46430	38.37747	1059.10065	8.13609	8.20344	72.97941
9.01226	126.835	9.65352	4.47918	5.95652	0.08777	9.96681	37.65639	2.85194	8.03883	1.00000	48.69350	6.53912	40.40691	1176.68455	9.99622	7.24463	74.28873
7.95324	-4.21376	9.45156	6.43897	6.30121	0.22219	9.77469	55.82885	5.68876	6.59356	1.00000	50.75450	8.03627	52.37267	1187.50155	9.01842	8.08368	76.77848
5.71459	-117.54866	5.73589	13.34522	6.91240	0.28743	6.75512	33.93113	7.35846	7.48279	1.00000	14.79390	6.88341	34.53114	1101.84668	7.12047	7.57352	84.59983
9.30330	24.99798	10.98615	5.51948	6.05930	0.15424	7.58688	-8.73508	6.06539	6.11207	0.00000	36.57460	7.88664	45.33520	1076.30653	8.17291	6.79130	81.78212
9.81979	17.8031	7.42178	3.32269	9.31568	0.14178	4.97937	48.43174	3.98686	6.61594	0.00000	57.01403	6.38379	50.54756	1128.03277	11.87701	7.60777	67.85346
7.73283	11.34046	7.33520	15.96722	8.75885	0.18508	8.46412	50.72043	6.30108	7.56273	0.00000	52.19853	8.07646	40.59607	1077.56013	8.10827	6.89208	66.32557
7.06722	14.34085	7.78440	11.99489	6.60432	0.44292	7.93206	40.87363	8.27794	8.93363	1.00000	39.68839	7.72294	54.65631	1072.78093	7.91032	6.32213	75.34608
4.88119	-121.74052	4.43821	36.17749	10.37445	1.00756	5.63330	38.54491	9.19429	7.52448	1.00000	50.64255	7.20085	37.66991	1106.06499	4.30567	8.85560	75.35002
7.10729	-73.02841	4.91656	10.07355	13.37215	1.04644	6.50205	-36.9256	9.26954	8.34415	1.00000	32.58883	8.28439	37.97690	1067.12301	5.20322	8.30120	65.10865
7.42725	76.92421	9.85915	4.70992	4.21254	0.24037	10.02419	60.97944	6.86997	7.92496	1.00000	62.96997	6.22675	52.28992	1195.19546	11.19468	7.38816	66.47144
6.74361	8.63333	10.37617	31.53674	9.10891	0.24716	10.28341	52.2	6.19410	6.24716	1.00000	38.00160	9.94120	35.87031	1192.05349	9.32595	9.06746	75.51814
7.33070	117.7	6.39103	21.84728	11.29317	3.04626	8.11147	35.85	10.44012	7.72350	1.00000	51.75069	7.44339	43.80960	1105.57245	7.64333	6.85079	82.10195
4.60977	79.5286	6.88031	23.86840	5.95131	0.22781	9.11632	29.22254	7.10886	6.98952	1.00000	71.88345	5.44924	46.96319	1108.74872	7.55615	6.72782	70.97171
5.25027	85.4265	6.22463	22.87817	6.86601	0.16456	9.13775	55.8736	6.76467	7.64857	1.00000	51.04930	6.28123	39.27572	1173.77542	4.99168	9.08508	69.70854
7.54308	-5.53715	9.67932	30.44282	7.57142	0.13381	5.16496	50.11861	4.72574	7.12390	0.00000	58.29414	6.39954	51.97132	1160.09247	10.27098	7.53393	71.10785
6.70052	28.67582	11.00841	2.65442	7.15196	0.16367	10.12709	40.98894	5.67061	7.59610	1.00000	51.43822	7.71659	45.14021	1168.56313	11.32400	5.84113	72.38365
8.13961	10.03478	10.21107	24.57391	7.78040	0.10775	9.04737	37.16911	4.86862	7.26481	1.00000	53.79381	8.92602	41.71112	1086.87980	9.36044	8.72855	76.52009
6.98995	-122.24092	6.98209	7.60011	6.70016	0.15882	7.60622	47.4943	6.12551	7.10489	1.00000	58.12681	9.64863	66.99905	1109.58974	6.88463	7.60763	68.18528
7.59634	79.41727	8.82035	9.78281	5.72597	0.11677	4.41380	12.25282	3.56282	8.87782	0.00000	44.33114	8.34312	62.61224	1186.64098	9.44591	6.14509	74.75158
7.10579	-122.24092	7.25581	21.41421	8.33900	0.61582	7.81473	47.4943	8.66978	6.67835	1.00000	46.08909	7.77510	33.72645	1198.95792	6.56992	8.51194	73.77602
8.89734	68.21204	8.99411	20.26707	6.19407	0.22991	4.74961	27.55898	6.68624	7.35275	0.00000	52.95441	7.32620	30.27326	1064.02774	8.98852	6.15529	85.60790
5.32917	77.23826	4.72944	25.70727	9.63539	0.39865	6.68180	11.50526	7.89641	6.35984	1.00000	63.09734	5.98009	49.35190	1129.16489	5.26759	9.23434	74.88869
7.22180	32.86389	6.54432	-2.33444	9.33213	0.78683	8.60238	53.95278	8.86770	6.05852	1.00000	53.59490	7.10445	50.44054	1192.21901	7.72586	7.49709	64.20315
4.76802	-73.20483	4.71596	1.74139	10.32874	1.98089	5.46929	41.16704	10.01543	6.94389	1.00000	37.46581	8.28283	27.03265	1084.44387	4.94959	6.53767	83.89609
8.34378	72.68533	5.21243	30.69473	10.33242	0.20410	11.41791	22.75218	6.62255	7.20948	0.00000	49.40780	7.20971	27.88658	1154.61361	6.71199	7.61486	72.23583
9.40971	9.15214	6.52200	23.00637	6.37344	0.17257	5.47306	49.97704	5.60310	8.89568	0.00000	30.64973	7.71681	34.28525	1126.92374	11.08917	9.62901	69.83935
7.45497	5.58472	10.54515	16.51305	6.89592	0.08431	10.03601	52.14	5.62230	7.03044	1.00000	28.57927	8.42025	68.94643	1172.25884	10.29507	7.52081	71.04861
5.52700	28.28489	8.08113	18.78858	6.00120	0.42939	8.19530	48.15659	7.97558	5.29714	1.00000	36.41225	7.56339	66.89503	1173.52701	8.69333	6.16157	73.20882
7.72716	16.43915	8.14252	31.53711	5.95134	0.34469	9.14226	43.50891	7.46548	6.08930	1.00000	33.34814	7.13002	59.86767	1059.69963	7.68373	7.06648	69.31251
5.41922	13.58357	5.14282	25.52705	9.42098	0.85063	8.30454	-1.63333	8.98328	6.98138	1.00000	40.32967	5.39067	69.71411	1130.17447		7.21235	71.75491
10.33213	-79.62603	5.68132	12.88105	8.49599	0.21679	8.40779	8.88988	4.86301	7.93792	0.00000	65.52876	6.62004	44.28842	1066.93581	6.82624	7.20185	72.57268
9.89775	-53.13722	10.00307	22.55624	3.02251	0.57711	8.37389	-22.92306	8.65586	6.74644	0.00000	39.79434	7.74325	47.80554	1178.47949	5.40272	6.81983	69.27486
11.38404	122.22833	6.74413		7.82355	0.18784	9.09594	40.66482	5.27292	9.53529	0.00000	72.59473	7.18058	49.95483	1072.79504	4.98661	7.90999	81.36873
6.91508	43.2379	7.93582	28.19772	4.60575	0.20315	7.47204	50.06	6.11002	6.14962	1.00000	60.77244	7.62717	56.77724	1177.38585	7.91218	6.23307	61.77955
10.08696	-81.23621	8.37351	0.09965	9.95254	0.24702	5.56878	33.98154	3.67764	8.62557	0.00000	44.90333	7.44878	37.08191	1094.09953	9.91005	8.96255	67.91370
11.59806	27.18052	6.37119	12.08997	8.53972	0.12075	9.26674	39.12074	4.04050	7.20350	0.00000	69.74020	8.22748	67.31295	1151.72431	5.63043	9.23896	75.22977
8.85235	89.20083	9.04835	19.59347	6.29152	0.17950	5.67639	55.54028	6.60351	7.43739	0.00000	59.70245	7.69971	43.28114	1118.46903	8.18911	8.25071	76.79094
9.38052	75.92694	5.55334	12.94953	10.20666	0.23526	7.27527	14.46693	6.61714	6.97376	0.00000	72.73969	7.41120	56.33477	1151.72715	7.24636	9.22752	87.70977
7.18371	-98.15529	6.75010	20.70225	11.07410	0.32030	10.76478	26.18924	7.75043	7.07574	0.00000	44.33452	7.02010	37.17930	1159.09753	8.61246	7.34006	80.96188
6.62653	-65.71875	7.90156	24.89211	7.49261	2.99792	5.18738	-21.44345	10.39995	7.80269	0.00000	59.44341	7.37671	45.48414	1121.84940	7.32774	7.58128	69.18526
9.02540	13.58357	4.32006	18.15424	10.13267	0.23037	7.85938	-1.63333	5.15977	7.51243	0.00000	59.68422	7.47162	45.99446	1077.16143	5.66018	7.27618	84.27209
4.74802	6.8625	8.54627	3.61487	8.55578	0.48272	9.59053	51.47805	8.38369	7.78321	1.00000	53.57771	4.84184	39.25466	1192.03005	7.31619	6.48713	72.89466
5.97027	-37.03861	8.02519	28.87659	8.11647	0.20593	6.97121	-10.90889	6.57878	6.96908	1.00000	45.12050	6.50775	34.17115	1073.64406	6.43404	9.28448	83.06492
4.78297	119.58627	6.22945	15.44482	5.82978	0.26663	6.37281	23.5654	7.33139	7.16171	1.00000	54.96312	5.61845	36.56082	1178.23517	5.32471	6.68360	75.98770
9.70041	-89.10944	7.00448	9.37429	6.90392	0.15816	9.69495	13.70167	3.80372	6.42408	0.00000	62.98989	6.34945	46.01229	1082.89745	4.62372	7.82067	84.27413
4.86340	-74.28459	9.88439	20.82113	7.65299	0.45978	9.56172	40.5576	7.86274	7.90869	1.00000	41.02758	8.29584	54.91484	1098.92949	9.84655	9.37743	77.88825
9.53349	-68.30472	4.11737	2.60341	7.68913	0.27136	9.11355	9.91861	6.72166	6.97777	0.00000	34.97717	8.48567	56.59031	1120.87909	4.30063	7.03951	58.24040
8.83837	77.40858	4.60956	16.79905	7.14991	0.31250	7.84293	24.05979	7.39817	7.53419	0.00000	51.58211	6.74961	51.32708	1198.26609	3.90435	7.08673	73.35746
4.42561	34.11169	9.51391	24.86506	7.61091	1.36202	9.31151	0.46005	9.53444	8.58526	1.00000	69.79716	7.31595	49.04959	1146.50525	9.67045	7.31321	68.69896
6.04835	77.0202	6.44211	11.25646	7.41154	0.47952	7.84204	43.41949	8.24315	7.33552	1.00000	38.37885	6.06991	37.78644	1166.10769	6.08195	7.90632	64.95726
5.27988	-60.94228	6.69404	1.34446	11.68999	0.28260	7.54659	14.67751	7.18475	5.82833	0.00000	42.91105	6.52486	61.65634	1169.49089	9.23733	7.39419	68.73943
7.76854	0.47713	9.57196	24.87023	6.48605	0.13889	5.80759	51.39323	4.02941	7.93074	0.00000	63.98615	9.49154	48.41150	1110.60892	9.39886	7.38632	68.53442
9.70384	78.15794	10.27254	19.74546	5.81271	0.21717	8.77737	12.1277	6.27301	7.61142	0.00000	38.42613	7.70083	23.83996	1126.87716	7.68590	8.26200	76.99692
5.35675	12.38878	5.51369	4.29186	8.38644	0.60179	4.69471	43.1122	8.50588	6.39064	1.00000	37.84759	8.42925	41.16989	1165.11550	5.80585	6.22958	74.95786
9.91850	2.2469	8.37695	12.18907	8.25103	0.24787	7.45511	48.90472	6.83670	6.41958	0.00000	40.30755	5.07817	66.33012	1128.91194	8.29335	6.66425	77.25688
8.70627	-73.99681	11.45475	-4.12279	8.50708	0.17784	10.22242	40.94065	7.41895	7.85740	1.00000	70.92258	5.44557	64.30029	1185.43660	10.71736	8.38455	77.90722
6.67782	44.02488	9.94470	15.49655	5.39304	0.12289	8.70813	32.61603	4.12184	6.59433	1.00000	60.50176	7.57853	57.19873	1187.67788	10.58529	9.54461	75.62704
7.85423	100.24529	4.89769	19.06895	7.57169	0.66282	9.32234	5.4709	8.61547	9.76500	0.00000	50.65915	6.97295	30.17769	1167.53897	5.92136	5.57846	67.94805
8.31741	138.89585	7.06703	27.91786	8.52364	0.40973	9.29923	36.33011	7.82501	7.49163	0.00000	49.26523	6.89563	48.20195	1069.38652	6.62946	7.75975	69.86969
4.91131	137.02166	4.23985	5.58374	10.65761	0.37805	6.40980	35.48199	8.19968	7.21905	1.00000	33.92829	7.02997	45.95898	1080.23626	4.04976	8.21210	80.56831
6.74939	6.26764	5.50919	23.23488	11.15318	0.38062	7.14926	4.92675	7.83618	8.23602	0.00000	57.64224	8.44405	36.77568	1116.28005	6.23769	7.02714	70.75942
4.35343	56.36091	3.60526	4.20252	8.97515	0.18757	6.84476	51.78771	6.38350	7.31988	1.00000	50.60438	6.67158	72.38546	1105.70512	3.75568	7.63257	82.42323
6.46834	28.67582	6.97486	10.35573	7.28328	0.30324	6.84759	40.98894	7.44400	7.23468	1.00000	41.51251	6.35100	43.56760	1058.49289	6.00496	8.91473	67.71848
7.90154	122.74754	5.26450	11.27832	9.09094	0.64711	9.04946	40.85158	8.60399	5.71099	0.00000	79.43956	8.00719	36.43461	1156.06662	3.99725	8.07364	76.48168
5.34477	2.18967	6.69327	20.80062	4.85467	0.17152	6.57349	48.8765	6.04540	6.84123	1.00000	54.82927	6.14254	55.22867	1101.17198	7.47871	8.12426	62.90504
8.58692	47.3799	5.14006	3.79220	8.37725	0.86789	10.88924	33.14447	8.93917	6.61513	1.00000	53.58647	6.10326	38.55190	1170.44660	7.07823	7.28845	77.40274
7.48182	5.37429	6.10264	6.33472	10.79107	0.43098	8.95729	51.03427	8.16846	8.14902	1.00000	63.29544	10.13929	71.94811	1056.11433	7.06037	8.82036	81.32283
6.13892	-84.67837	5.98297	19.17811	8.42300	0.33588	7.44653	34.06635	7.65295	7.65180	1.00000	41.10516	8.39526	35.51121	1192.85850	6.32085	8.37707	88.33361
12.08955	-75.87877	6.50626	15.15769	6.51386	0.22667	11.92289	5.6561	6.49422	7.37222	0.00000	69.02170	6.81673	66.60657	1058.15155	7.89275	5.93087	70.61840
7.15287	-81.26367	9.88782	8.15379	6.18749	0.16893	9.02368	28.90054	3.82259	8.85615	1.00000	30.22791	6.72291	49.88200	1191.99924	10.37215	6.66710	75.36564
7.25045	5.55575	9.22587	25.59211	4.92657	0.43499	9.04462	46.67535	8.08304	7.22855	1.00000	49.40506	7.72137	49.49247	1165.60727	9.72296	6.80831	79.15500
5.39555	-41.45861	4.97724	8.41562	9.27058	0.54523	7.75106	-4.42472	8.30032	10.48868	1.00000	37.54408	7.24569	31.12705	1121.93739	5.68463	8.22204	76.54841
7.83705	-35.71667	6.19554	26.87249	12.11140	0.91125	5.67830	-8.66667	9.05234	9.87645	1.00000	53.39829	9.78981	59.26851	1159.68039	5.21534	8.93780	77.41915
3.51572	17.80774	5.86891	4.71994	6.11425	0.18551	7.44063	40.55851	6.14888	6.56209	1.00000	52.11195	7.74765	54.91149	1198.10193	5.45730	7.98088	76.36804
10.55744	120.33063	12.47978	9.54289	5.97211	0.15280	10.14058	37.65181	5.08494	6.79347	0.00000	50.69646	8.46450	53.27994	1149.14193	5.35219	8.16505	76.82386
7.86994	-91.06177	11.25723	16.21985	7.47335	0.22028	5.98146	33.41012	4.22764	7.54899	0.00000	63.52078	7.82862	59.40486	1187.83613	9.31612	8.13254	73.22905
7.55762	28.88222	6.70228	3.33335	7.31161	0.19404	3.25377	40.37528	5.21709	7.75818	0.00000	43.24771	7.06148	51.39242	1162.90105	11.59179	7.77763	71.68491
7.66634	98.19151	7.57981	30.19589	8.82993	1.57375	6.19590	14.0823	9.75896	7.93664	0.00000	53.00129	6.66204	57.99189	1140.49320	8.17134	7.41886	67.11046
6.56923	8.77069	11.55992	28.31289	7.45671	0.27722	11.04410	50.80904	5.67484	7.32084	1.00000	41.25609	6.24732	56.29122	1108.39851	11.63683	8.16443	81.97203
9.28380	29.00974	7.92714	29.43194	3.83187	0.67345	6.69689	-24.19436	8.57991	7.37172	0.00000	32.66533	5.47730	42.68877	1139.38602	8.99919	8.15496	69.97698
7.00190	30.4347	5.64295	3.15909	11.30193	1.31000	7.96763	-1.9487	9.50571	9.62704	1.00000	52.10901	6.09411	39.61777	1089.09588	7.03084	7.07973	83.95753
9.47742	10.03478	9.82756	20.49633	4.24611	0.30419	6.70397	37.16911	6.34320	7.40455	0.00000	27.44783	7.35068	55.35127	1062.28581	6.65309	7.33697	76.18575
9.08542	5.23333	9.96008	6.02200	4.11559	1.32299	8.24564	52.09	9.54218	8.21630	0.00000	58.63452	5.77461	54.17160	1055.18700	6.68233	8.17202	70.64162
5.22983	-100.88023	4.36961	26.09215	9.02341	0.25708	8.84910	20.21322	6.75475	6.26816	1.00000	53.44347	7.88870	53.40102	1071.63778	5.34623	9.13804	73.01429
7.90535	84.63445	11.19852	25.74002	7.32306	0.33585	10.44810	24.81757	7.29843	6.79276	1.00000	25.96163	7.85737	33.21991	1173.97624	10.81169	7.87282	71.28723
4.59484	89.20083	8.48455	27.24860	4.88562	0.21989	8.24841	55.54028	7.00016	6.88248	1.00000	46.78494	7.51955	43.54796	1056.33182	9.24656	6.48558	75.05087
6.07439	140.73667	9.13288	24.53451	5.76606	0.14347	8.67120	41.77583	4.45978	8.12531	1.00000	46.44624	6.23751	68.85430	1180.81384	10.30614	6.37375	67.60832
7.13369	123.50266	5.77270	3.96002	9.99978	0.31611	9.14916	41.94175	7.58447	7.63142	1.00000	38.19366	6.96189	37.32948	1189.75695	6.92761	7.72449	66.95434
6.98418	-103.5687	9.11376	8.62874	6.10982	0.18784	8.27162	20.22816	4.46422	8.18199	1.00000	30.45375	8.73072	60.90218	1100.10661	9.41929	7.10951	65.15233
2.46635	-122.39168	5.44775	4.11027	8.75383	0.86127	7.52208	40.58654	9.02496	9.35794	1.00000	34.21339	7.87755	36.68686	1078.75980	2.95194	7.25858	64.11887
6.66355	117.27583	5.23571	16.05492	11.69023	1.15463	6.14782	35.64889	9.34149	7.74851	1.00000		6.59567	59.87644	1129.95088	6.43947	8.12946	76.39589
6.19896	13.58357	6.72195	6.43812	7.21585		6.27956	-1.63333	8.85611	7.84740	1.00000	37.45142	7.40892	48.32482	1173.44945	7.17572	8.07018	75.24215
8.66481	-74.15987	8.31290	10.88243	8.33515	0.09137	5.80130	40.82232	3.85863	7.32818	0.00000	26.52928	5.53031	86.64559	1052.79583	12.55091	7.73951	84.96721
7.88228	-116.37697	4.36421	23.20658	10.44374	0.34537	9.38351	33.72255	7.76360	8.67418	0.00000	0.00000	7.94740	62.66967	1175.86899	5.37151	6.67889	71.78362
7.77522	-5.55835	9.81390	-0.67516	7.36093	0.24033	5.51975	42.64685	5.47737	6.37784	0.00000	53.82866	5.42902	65.20681	1144.90034	9.46700	7.33062	79.77823
6.26691	48.41667	8.19945		5.38144	0.24210	8.67984	-17.83333	6.67758	9.37704	1.00000	46.08111	9.10694	76.81372	1096.95560	8.55556	7.42117	84.14489
9.16460	48.41667	7.81865	22.14768	5.28726	0.16166	5.51375	-17.83333	5.40606	7.87479	0.00000	65.50776	7.96322	53.66746	1189.05832	9.23147	7.88964	79.36084
6.41309	30.4347	6.83241	13.57239	8.00363	0.54868	7.83363	-1.9487	8.51031	5.78487	1.00000	64.51525	8.00867	45.55301	1060.07514	6.47669	6.43262	53.15780
6.27695	42.85693	4.65225	-9.54158	12.53199	0.88723	6.34430	39.22493	8.98564	6.60134	1.00000	41.68869	7.66293	52.46843	1196.30937	5.25412	8.93557	74.86401
7.25237	136.84186	8.60388	11.66716	6.21763	0.16470	4.70592	34.4833	6.64933	7.63688	0.00000	34.59917	8.61542	33.86633	1096.52904	9.60609	5.46780	86.36109
5.85507	138.89585	4.64745	18.83774	11.58594	0.56415	7.14214	36.33011	8.48352	7.55519	1.00000	55.06138	7.96688	54.27150	1129.67990	4.47278	7.66662	77.70262
5.76536	76.35484	5.03508	15.83093	11.04813	2.16445	5.46102	10.10649	10.04662	7.49041	1.00000	45.25265	7.48272	47.09839	1133.56142	5.10542	5.82786	79.27876
6.96585	77.5609	6.10220	8.19431	10.05040	0.50757	6.27251	11.00599	8.34064	7.74031	0.00000	68.98944	7.88039	56.41362	1092.90925	5.59670	6.63298	60.46811
5.32801	100.24529	8.54479	25.40606		0.31458	8.25004	5.4709	7.61449	7.87931		46.16503	7.52354	74.16161	1148.51859	7.98728	6.46128	74.49401
5.62406	2.2469	9.54555	15.24672	7.36583	1.10463	9.53359	48.90472	9.32246	7.42903	1.00000	59.99000	8.45796	51.32240	1084.31795	8.49422	8.30890	68.24769
8.00385	84.13864	8.64289	17.22249	9.48647	0.27694	10.03604	22.88783	6.78430	8.32515	0.00000	75.94032	7.84991	38.88034	1174.90906	9.40870	7.62723	73.19114
10.59595	13.58357	9.76648	27.21600	5.20858	0.18433	9.18290	-1.63333	5.65268	6.90967	0.00000	34.04534	7.22494	53.72952	1104.42470	6.91879	6.68152	64.83426
7.59893	123.50266	7.85603	26.40627	10.20845	0.13769	6.82696	41.94175	5.33583	6.24812	0.00000	45.78528	6.35609	53.23890	1161.13640	6.36744	6.90255	75.07321
9.28826	-120.45794	6.35888	30.59562	9.19146	0.23469	10.07331	34.63915	5.88478	8.96084	0.00000	38.32731	6.38628	57.51231	1079.55251	5.63112	8.85850	76.43256
5.71033	36.7138	8.85676	26.44559	8.41507	0.37271	8.56813	35.95664	7.86007	6.63443	1.00000	53.53969	8.86061	63.92831	1178.37411	8.71052	8.39787	68.69320
9.22162	73.97117	4.79200	28.56633	9.40591	0.21021	8.41818	31.96258	5.56668	6.60115	0.00000	47.82868	8.47169	41.67319	1072.22637	5.66186	6.80443	74.17424
8.19679	-1.08593	11.15462	17.73337	7.01356	0.20565	9.36473	50.79205	5.61569	6.52683	1.00000	66.96575	7.66485	46.30944	1188.88800	10.58392	8.54018	70.79951
5.11576	28.67582	8.88224	9.45170	5.28860	0.64627	8.93972	40.98894	8.68713	5.92530	1.00000	37.31102	7.53304	79.30287	1165.45320	10.19336	9.47180	80.10185
6.14342	72.68533	9.84729	14.87474	8.35157	0.30390	7.74807	22.75218	7.62520	9.12493	1.00000	43.68822	7.16601	46.26906	1084.57726	8.79790	6.47124	78.22204
9.99877	-119.01677	9.33215	28.55389	6.34196	0.14420	7.20757	36.06523	5.36204	6.57471	1.00000	56.49812	7.38845	58.30999	1163.43587	7.76036	6.19952	81.35164
9.73835	123.89071	10.94429	14.36786	7.61906	0.06676	6.73501	10.31672	4.86465	8.56319	0.00000	65.19898	8.47760	40.72514	1125.64690	7.36950	8.81563	88.20303
6.58821	-0.91979	6.07516	30.43103	8.52232	0.48569	7.75374	51.42708	8.42946	7.76923	1.00000	41.96340	7.56330	35.98280	1124.04162	7.78711	7.09788	77.77658
8.19380	24.99798	8.62330	5.91722	7.90567	0.13401	4.82320	-8.73508	3.88008	6.77544	0.00000	34.18855	8.76654	66.77640	1062.49242	11.03991	8.53529	82.76332
6.27279	36.36339	6.31578	31.13961	9.24234	3.60399	5.17521	0.03813	10.60969	7.86439	1.00000	48.15010	8.38279	34.04369	1070.58977	8.32513	9.23889	73.65702
6.81822	-75.11028	8.53691	10.36610	6.32001	0.17040	8.68785	-15.21194	5.70624		1.00000	36.69015	8.06669	50.11184	1184.93131	7.60382	7.15929	85.55387
6.55290	30.96755	7.39275	-4.07807	6.55664	0.37962	4.05099	49.07866	7.77973	7.97462	1.00000	57.05278	8.16260	43.38455	1152.88101	6.53617	7.74398	74.62775
10.22374	-4.1	10.37369	10.54727	7.81640	0.12315	7.85769	48	3.70759	8.12136	0.00000	69.31796	7.67968	69.80360	1083.47915	8.48265	8.26991	77.10717
7.77513	4.92235	9.64272	17.10071	4.86911	0.13615	9.20021	7.65649	6.00635	7.93608	1.00000	42.83820	6.23766	62.87881	1153.08038	11.14904	8.98204	71.53937
7.45578	84.13864	7.79988	26.47083	7.94750	0.99689	3.67960	22.88783	9.17011	6.19996	1.00000	50.76380	6.97273	52.94673	1082.39255	8.52680	6.91165	65.16544
