SO2	latitude	PM2.5	PRES	NOx	O3	NH3	warning	Pb	CH4	CO	TEMP	CFCs	C2H3NO5	longitude	PM10	H2CO	PAHs
6.02290	17.30858	9.32428	1109.65028	8.26051	7.41423	6.56684	0.00000	24.87428	6.26977	7.30101	21.06678	56.70568	0.54168	97.01124	9.93522	46.70865	5.63423
10.56732	44.98901	6.44127	1157.75625	8.02989	6.81865	8.59808	1.00000	35.90910	8.53823	7.87740	21.01963	46.58793	0.44139	38.94324	9.74072	28.81220	8.87690
4.50521	45.44868	6.22028	1106.37621	10.18794	6.76955	6.67657	0.00000	37.48273	7.20484	10.35271	24.08586	65.49264	0.24448	-73.81669	9.13090	55.61746	8.00518
7.43822	41.15376	11.37542	1078.11259	8.89916	6.19366	7.11213	0.00000	29.44829	6.94905	9.42392	19.66414	49.89021	0.20378	-87.88754	8.88070	64.94981	6.89680
4.79374	16.0567	7.59641	1156.99205	8.38351	4.62686	8.57277	0.00000	50.42634	7.72081	10.81139	8.93314	42.06662	10.33237	103.65309	12.98424	32.29340	
10.57690	49.68369	5.33620	1071.64957	7.96693	4.65452	10.82240	1.00000	43.88171	8.26129	5.34329	13.96078	61.78459	0.13937	8.61839	8.56018	52.83663	7.42735
8.70132	53.6052	6.41729	1075.12130	7.69433	7.44015	7.13186	1.00000	56.63363	7.23478	6.01374	14.10578	42.60295	0.06236	10.03988	6.49908	40.19754	5.08332
5.59063	18.57677	5.23481	1148.35831	7.46871	6.03694	8.62810	1.00000	60.56740	6.50517	11.71985	11.97057	73.31069	1.54181	-72.22625	11.04915	40.91217	7.87801
5.37956	31.39547	7.87585	1063.59931	7.93159	6.61428	7.13021	1.00000	41.00313	6.73663	2.82999	8.72399	45.91861	0.05909	34.75699	6.57270	71.78814	13.35202
8.27834	47.4943	6.28393	1187.91921	6.56767	5.49310	7.46630	0.00000	59.05055	8.91139	6.69160	-2.32123	45.32216	0.06018	-122.24092	6.89986	38.54665	7.66846
12.06241	23.07492	6.90235	1116.12773	7.89835	5.04475	7.66660	1.00000	50.01931	8.80503	6.12513	18.79439	43.86509	0.19801	88.28637	8.85371	45.65436	7.88725
9.71492	-10.90889	7.02661	1056.91687	8.38052	5.85920	8.13384	1.00000	54.61895	8.44198	7.86150	16.31071	49.55368	0.04230	-37.03861	6.10664	48.18671	6.54888
7.98863	41.47892	7.25293	1139.84218	7.69695	6.91530	6.73836	1.00000	54.13123	7.30482	8.80719	30.17757	68.85056	0.03924	-87.45476	4.82912	58.60039	8.92987
8.71777	36.82167	8.45471	1120.23055	7.77294	6.82964	7.54145	1.00000	41.32487	7.61412	4.14540	13.32718	60.89346	0.04611	128.63083	3.91435	47.65361	10.65126
10.13104	33.42585	6.64261	1132.27261	10.07254	6.37449	8.09507	1.00000	65.15436	7.92549	7.70194	5.35322	34.14105	0.03580	-6.00137	5.97095	56.80518	6.62442
6.82576	-10.90889	5.38170	1115.35442	8.40982	7.24194	7.50349	1.00000	56.56247	10.70170	6.52870	8.16386	56.19720	0.03170	-37.03861	5.39114	64.08745	6.74311
5.28047	-33.88096	7.21165	1198.03166	6.56451	5.25869	8.26665	0.00000	34.37699	7.14768	11.01835	-2.94594	48.70572	0.48140	151.07986	9.80935	55.18406	8.32705
8.66638	1.6	6.35692	1066.15003	7.15010	7.69378	7.11501	1.00000	37.24851	7.87510	5.34608	18.71982	30.04567	0.07928	103.81667	7.32507	45.16444	9.50420
9.87552	36.92574	8.20431	1126.45051	9.23793	4.62522	9.88864	1.00000	31.54048	8.91269	8.45756	-1.54599	58.43993	0.08500	14.72443	7.61354	57.52923	11.01871
5.74978	29.22254	9.53303	1126.83313	7.04205	7.47313	8.48935	0.00000	48.93846	9.98683	9.85508	4.80500	33.58559	0.62933	79.5286	10.14970	76.05201	5.09360
10.34242	20.14298	5.23141	1084.05393	7.25203	7.70656	7.80045	1.00000	30.67158	7.37258	6.17175	11.35544	50.53259	0.14241	-77.43532	8.43237	60.13818	7.16762
9.34707	-6.8048	6.81076	1064.68434	8.27908	6.73639	8.55189	1.00000	22.41826	8.97911	5.40520	7.02114	43.37051	0.11014	110.8405	8.03495	43.47026	6.53100
9.76533	44.43579	4.29391	1139.40041	7.93365	7.28821	8.93136	1.00000	51.09928	8.69718	6.78574	23.91932	53.47556	0.03991	26.01649	6.79010	58.56905	5.78310
6.83394	10.58806	7.63312	1139.34266	7.89065	5.62292	6.16832	0.00000	54.75786	7.39229	9.98953	2.87698	51.32449	0.30959	77.24779	9.36225	51.99257	6.84076
6.53189	31.96258	9.77513	1165.67482	8.45225	7.93519	8.15516	0.00000	45.62259	8.86524	6.70295	12.33031	42.32579	0.72499	73.97117	10.31019	58.02067	
6.81205	40.2737	9.47186	1174.85308	8.18133	7.92187	7.54082	0.00000	30.38224	7.32515	9.63424	18.80893	43.46726	0.13699	-76.88442	8.39339	50.80163	7.31686
12.65127	43.4125	8.81307	1119.20391	9.86312	5.96543	9.20356	1.00000	68.27545	7.74382	8.37049	19.56091	44.03973	0.03414	23.225	5.20573	69.45399	9.33400
9.98074	42.35843	7.03833	1178.86481	6.59468	8.16477	6.34532	1.00000	45.04862	6.55603	4.33834	35.02240	48.68693	0.04030	-71.05977	1.77793	41.03422	7.60746
5.49474	31.39547	7.91390	1091.05425	8.49848	7.39300	9.51131	0.00000	45.22654	7.46922	8.91405	13.77971	56.92681	0.76395	34.75699	10.37611	47.30100	4.86666
8.04924	23.5654	5.28342	1170.78754	7.07799	5.22221	6.50069	1.00000	52.86449	9.32113	9.41361	10.81842	55.80805	0.04422	119.58627	3.52896	52.70457	4.46303
7.68101	37.1759	8.37218	1183.70846	7.26381	6.89846	7.24653	1.00000	42.31460	7.68024	3.99451	3.98389	36.49960	0.05189	128.9889	6.71851	51.39408	12.60743
5.91244	30.5427	6.19778	1110.77688	9.12310	5.53834	6.91315	1.00000	65.73505	7.78628	5.56205	13.46983	53.10780	0.11782	-97.54667	7.98140	67.52633	10.83238
8.34454	48.43174	5.87826	1053.90383	7.90388	7.99773	8.71228	1.00000	35.97370	8.47905	4.47075	20.91671	48.35438	0.07635	17.8031	7.09571	59.40965	4.77431
9.48522	37.49223	6.11775	1071.26467	7.39149	5.08165	8.67856	1.00000	46.56068	8.63287	7.90483	22.79683	43.51740	0.03538	15.07041	5.84092	60.61723	5.83359
10.14082	53.59337	6.89333	1191.74203	6.27505	7.36934	7.75289	1.00000	43.00258	9.53960	6.37062	21.64647	56.63055	0.04407	9.47629	4.93984	39.51981	8.30944
8.77371	27.85	7.63094	1167.38496	8.63768	9.39058	8.45349	1.00000	41.30805	8.56106	4.39188	3.35073	49.91826	0.08776	112.9	7.83444	52.94075	6.31486
8.78576	23.73333	6.43932	1086.07325	8.63226	6.84828	8.04393	1.00000	23.78561	7.86874	7.16852	0.53563	32.47715	0.04782	114.68333	5.76024	47.28057	5.22153
9.43663	31.71667	6.26193	1068.11458	8.35826	6.66963	8.75742	1.00000	49.56740	6.93880	6.63276	9.04828	58.15404	0.06767	73.38333	6.96218	32.95162	8.70187
6.69328	36.06386	6.09302	1068.10466	7.04621	5.77939	7.68499	0.00000	44.30766	7.20407	10.09679	22.41100	55.66552	0.79246	4.62744	10.38430	20.91247	9.56075
7.36767	24.81757	10.13507	1175.94332	8.78593	6.01139	7.63542	0.00000	55.70452	8.75060	10.40301	-1.81162	60.27369	0.09772	84.63445	7.98021	50.34981	7.76047
6.88717	17.30858	5.36832	1081.51814	5.86698	6.56907	6.73457	0.00000	29.89084	8.09275	10.09083	16.56799	20.41500	0.26416	97.01124	9.16312	37.81991	9.36489
8.91017	-8.05389	7.81926	1070.13529	9.79267	9.70809	8.15713	1.00000	31.66519	7.75610	5.98413	22.60252	41.73005	0.05705	-34.88111	6.64046	61.61656	7.87250
9.50131	36.46917	6.78132	1151.15801	7.30507	6.30672	8.09737	1.00000	46.57456	7.66699	8.31164	7.76006	18.28379	0.04276	10.78222	5.49353	47.02918	7.08973
7.46862	-4.16694	7.78690	1132.66043	6.04114	8.91562	8.10016	0.00000	31.74855	7.47114	5.51775	23.99936	45.10703	0.04730	-40.7475	6.49165	49.28346	11.53738
6.70440	47.4943	9.01225	1101.24656	8.16456	7.34008	7.44038	0.00000	57.60658	8.89185	10.91203	20.32419	36.71152	0.13918	-122.24092	8.30547	45.70612	8.01720
7.96065	43.4125	8.82123	1184.87616	6.42454	6.88119	8.79246	0.00000	32.13079	8.40083	6.80521	24.71185	49.48372	0.29654	23.225	9.27718	35.37489	7.39056
8.89369	9.6531	6.56032	1193.24804	7.80858	6.99198	8.17654	1.00000	51.22590	7.96643	5.92946	15.13285	38.77856	0.03947	124.3697	4.81161	43.61540	8.78478
10.00122	33.72255	4.26749	1119.47874	10.63241	10.47770	7.02204	1.00000	39.46463	8.72409	3.57868	9.16031	61.11175	0.03258	-116.37697	5.26795	72.28754	5.46033
11.46465	20.22816	5.88044	1175.53369	6.72784	4.53397	7.58620	1.00000	40.40643	7.74126	5.12275	19.60191	52.56973	0.24867	-103.5687	9.11074	49.88006	5.74816
6.85803	55.62047	6.07757	1168.78260	7.32797	7.15470	8.82527	0.00000	61.24773	9.37439	8.65646	8.36981	42.93301	0.26971	37.49338	9.15146	83.55878	9.30112
6.70495	33.37526	7.60962	1178.73975	8.23002	5.44081	9.20157	1.00000	35.62518	8.01280	4.54160	15.64751	54.85067	0.06668	74.3092	7.25234	31.69032	11.91802
7.96218	53.53395	5.99205	1132.30009	5.85825	7.35668	8.46250	0.00000	59.24288	8.93236	9.63056	27.09530	59.24249	0.12543	33.72798	8.07727	50.86219	8.58956
7.19221	50.18545	6.97715	1193.68095	8.86766	5.62923	7.86854	0.00000	43.67181	8.29138	11.54402	7.50558	58.41925	0.21064	27.06365	8.88840	52.62647	9.15224
5.83888	38.17492	6.37268	1172.45039	6.16362	3.42924	7.10007	0.00000	29.92950	8.41997	10.24420	10.22752	57.61540	0.18435	-122.2608	8.60049	71.80080	6.37210
8.86832	48.35149	7.22806	1095.39793	6.60342	5.08456	7.34632	1.00000	46.76342	9.15863	9.13637	24.19116	53.71481	0.04352	8.96317	6.46774	58.56998	10.52689
6.56284	51.04962	6.33870	1118.48081	7.60228	5.22753	8.75761	0.00000	16.05738	7.26950	13.28259	7.12832	51.15947	0.50234	12.1369	9.90983	45.76261	6.99369
10.38143	52.66277	5.18147	1179.47270	7.02152	5.35683	8.25376	1.00000	39.68863	9.77433	5.17767	18.79767	51.60295	0.10148	-2.01111	7.95686	50.26702	5.62341
7.93596	36.76775	5.94802	1089.71686	7.68376	6.48610	8.03430	0.00000	38.50036	7.91862	11.49453	10.82695	59.33005	0.17034	2.95924	8.61392	67.50059	9.93754
7.88031	33.98154	7.73295	1078.18025	8.64589	5.50846	7.14470	0.00000	30.66403	6.70263	8.58797	8.33813	36.74074	0.07722	-81.23621	7.69829	53.95292	8.47749
9.89610	36.75965	6.97964	1146.08149	9.01420	6.62699	5.70160	0.00000	20.02425	8.13331	6.66948	15.59979	51.41465	0.02342	137.36215	5.43657	35.83286	8.83214
4.98729	13.56667	7.04675	1128.98500	8.75442	6.18545	9.55823	0.00000	37.90998	8.55877	12.84946	11.54419	78.13867	0.13754	-15.6	8.51604	19.97616	5.60876
6.50610	53.95278	7.43958	1141.41460	6.91418	6.93189	9.03715	1.00000	31.61602	7.97015	9.28115	31.70101	42.61335	0.14192	32.86389	8.47511	33.00597	7.85029
6.16620	-19.32556	4.24778	1107.30564	7.29314	7.84638	8.23432	0.00000	30.52012	9.04697	9.22074	21.53467	17.22208	0.48853	-41.25528	9.84582	45.23868	9.54238
8.17366	53.7446	7.82059	1059.45325	7.38166	8.20399	9.48159	1.00000	44.29636	5.54815	3.53529	6.74468	62.74698	0.02990	-0.33525	4.84942	45.35946	10.68164
7.20831	51.35084	7.47379	1130.13828	8.70260	8.10875	7.49769	1.00000	45.68476	9.59994	7.08081	31.18264	45.86209	0.05397	-1.99421	5.84587	79.62753	8.64837
6.04563	36.21544	5.50468	1120.06698	8.76037	5.36934	8.52221	0.00000	48.17515	9.55203	11.88699	19.90071	65.28202	0.31808	65.93249	9.32537	55.17284	7.13756
6.12070	18.87813	12.25433	1073.17142	10.01686	6.86416	6.54954	0.00000	35.46498	7.86932	10.19955	23.18429	66.80683	0.46760	72.93924	9.80396	53.14373	5.17719
7.42223	50.80019	7.32518	1169.65404	6.67625	6.73743	6.93669	1.00000	41.82659	10.16530	5.10449	-4.02743	72.03686	0.05808	7.20769	6.97546	63.88086	11.68226
6.57280	39.45621	6.97417	1131.25964	8.01090	6.22667	9.42746	0.00000	23.92389	9.56021	8.59261	29.15736	57.26617	0.32075	-77.96389	9.40504	64.99455	6.45328
7.91215	11.00599	5.61001	1145.34306	8.47091	8.42718	6.04308	1.00000	46.41931	8.78593	7.09173	19.91790	44.50532	0.15799	77.5609	8.41143	48.11125	9.74359
7.46023	43.31667	4.75216	1105.82633	6.89033	7.99469	9.99417	1.00000	23.03481	8.29982	3.18184	8.40863	60.92507	0.04218	-2.68333	6.47085	54.09542	7.50259
10.88032	49.97704	5.88747	1094.51077	8.04204	5.01121	8.65695	1.00000	43.41446	6.67148	6.96710	9.07471	47.37913	0.04701	9.15214	7.23846	36.29780	6.86362
7.80257	-27.4338	5.60343	1062.88668	8.31928	7.27075	7.17087	0.00000	61.36086	7.27613	10.24663	13.45884	57.17440		-65.61427	7.33831	46.96242	9.50345
6.98143	61.72744	11.15333	1103.67418	6.54703	7.63466	8.12428	0.00000	60.70141	6.81974	11.30745	28.59524	41.48369	0.29085	17.10558	9.15632	49.20040	7.55098
5.87385	51.65333	6.95707	1197.67536	6.88574	6.74573	8.67802	0.00000	47.25502	7.71375	9.20689	7.72744	46.80375	0.12832	5.2875	8.16668	57.56214	8.78382
5.12846	53.77166	6.40245	1144.62427	9.05901	5.37511	8.31220	1.00000	41.25966	8.22105	11.70435	6.77159	42.59817	0.71858	38.12408	10.27073	56.60753	7.29155
6.21735	42.28639	3.91500	1181.52402	7.01934	3.01040	7.46149	0.00000	36.13822	7.10674	8.23555	33.17106	45.34704	0.18460	18.84	8.75667	56.78607	6.61617
6.88700	53.49389	5.59042	1175.66213	7.98327	7.35490	8.45182	0.00000	67.29226	7.69765	9.10462	8.81181	41.07305	0.68136	-1.29243	10.20747	53.52855	9.40802
5.93430	48.90982	6.59997	1093.68822	8.39339	5.68400	7.10497	0.00000	33.76590	6.80006	10.58418	12.11016	54.65972	1.18766	2.45012	10.78376	37.87138	7.99865
5.40028	26.91756	5.92870	1099.69177	7.57620	7.22656	7.33624	0.00000	50.91926	7.81664	8.40921	13.12594	42.14603	0.11401	-82.07842	8.16680	57.78486	9.91007
9.02943	41.09822	6.45199	1143.60442	7.94992	4.61515	11.44056	1.00000	39.36196	8.97212	9.30508	17.95385	61.88805	0.02588	120.74792	5.30564	56.20925	7.27507
10.41829	-8.43333	8.33508	1097.14691	8.62075	7.76847	8.54017	1.00000	62.95078	6.76602	5.35878	16.64391	53.36131	0.22596	114.33333	9.03326	42.76455	9.97833
7.50780	41.75338	5.59535	1148.21582	8.72058	6.23387	9.38885	1.00000	62.09057	7.30755	8.77770	8.67364	37.14697	0.01203	-86.11084	3.72829	50.18474	4.80943
8.55764	48.35149	8.28410	1100.90273	6.76663	5.64813	9.76753	1.00000	32.07484	8.91481	6.94338	9.52229	50.71781	0.05348	8.96317	7.00822	52.59391	11.84868
6.57399	23.73333	10.50704	1194.91705	9.60319	7.53322	6.28169	0.00000	54.61980	8.83454	9.05921	3.21990	39.14502	0.96565	114.68333	10.56070	82.48541	5.77033
7.62100	33.37526	5.10095	1155.61125	7.36343	7.14910	7.44629	0.00000	29.76685	8.93086	9.43969	0.68872	42.96057	0.54238	74.3092	9.96925	69.65186	9.12724
6.00518	41.54566	9.41380	1074.78778	6.61151	5.42017	7.54022	0.00000	26.37847	7.41757	9.64649	29.48672	37.23125	0.40870	-71.29144	9.62083	37.39935	5.54721
9.88712	-4.16694	7.30104	1086.28536	7.89364	6.96871	7.53160	1.00000	42.91208	7.96105	7.52941	-2.15105	80.49239	0.05915	-40.7475	6.37104	66.47017	7.98690
10.65048	-27.76952	11.49046	1153.61331	9.01534	8.34368	8.03618	0.00000	44.30536	8.55275	5.75421	17.26616	56.51916	0.07170	30.79165	6.80121	52.71569	11.21024
8.82725	48.15659	4.84875	1100.81188	7.15105	4.57869	10.00081	1.00000	24.23586	8.99408	8.64155	-5.18770	37.33006	0.03796	28.28489	4.52238	52.65404	4.68053
8.62982	46.51872	6.14526	1103.45711	10.10982	7.74597	6.86969	0.00000	45.13008	6.52231	9.30292	5.66665	53.59410	0.06854	86.00214	7.23975	40.47927	9.35463
8.23408	45.47885	10.39293	1068.95330	7.34766	6.87239	10.78970	0.00000	46.99758	9.44488	7.22267	12.59134	30.11398	0.29901	133.42825	9.26072	28.42094	7.18575
9.31158	53.78333	7.64893	1094.93777	6.39243	7.58164	8.81100	1.00000	36.34662	8.42534	6.93258	4.05567	31.47330	0.05585	-1.06667	6.65775	69.38640	7.64891
8.45690	26.9423	8.03644	1167.35473	9.76057	6.74385	7.23386	0.00000	37.71021	8.51248	9.60414	31.52007	65.42708	0.12176	68.11759	8.22076	28.71184	10.31604
8.92966	31.96258	6.31080	1084.23816	7.72330	6.20922	9.10481	1.00000	35.82567	7.48657	7.54697	11.91575	38.31224	0.05775	73.97117	6.99128	30.55234	9.04951
5.55008	49.97704	11.41636	1084.26973	8.64107	8.00056	8.02974	1.00000	48.03332	6.22399	12.37625	4.42266	55.34570	0.98960	9.15214	10.58357	46.33137	4.69561
10.85006	36.82167	6.14366	1161.55545	7.79495	7.40447	6.82127	1.00000	35.49074	7.44713	7.91009	21.04297	57.26447	0.05307	128.63083	5.69399	44.21524	7.07677
8.42430	19.30157	7.86395	1131.52894	6.50164	6.27409	9.25157	0.00000	31.78014	10.49171	5.92538	26.78100	55.96992	0.03167	72.85107	4.40909	69.77487	10.69237
10.62798	38.17492	5.43146	1116.90676	8.44090	6.92783	7.99966	1.00000	34.93059	8.30731	9.49205	21.28454	68.37571	0.20100	-122.2608	8.77369	51.42064	7.99373
8.21618	-1.9487	7.35920	1123.62158	9.45202	6.74164	7.84129	0.00000	39.36729	7.62026	9.31683	16.37291	35.35382	0.11359	30.4347	7.99862	52.46715	8.28411
9.11395	35.95664	6.72398	1199.94068	11.06115	7.77338	5.69838	1.00000	59.40677	5.67635	6.26362	12.94601	29.73383	0.03388	36.7138	6.12031	35.78572	4.39794
9.35629	40.60538	7.40582	1051.83175	7.02835	8.04407	8.38990	1.00000	44.15665	6.70802	6.36142	15.99325	82.68227	0.05246	-73.75513	6.63527	69.69630	6.72307
7.62222	58.7002	12.66905	1076.29552	8.92986	8.86780	7.25742	0.00000	39.51565	7.98285	9.12255	10.41151	73.53014	0.55922	59.4839	10.02499	59.41250	7.39690
4.82975	41.72063	7.72491	1103.77837	7.91254	5.77103	8.38429	0.00000	28.19519	6.97055	8.55401	19.86194	61.78666	2.25960	12.6723	11.44624	61.68599	3.68779
11.70319	53.16167	7.47991	1109.92036	7.56183	7.02555	8.73027	1.00000	43.81371	6.84741	7.24626	13.94996	54.10863	0.02876	6.76111	4.86027	61.19993	8.22139
8.14157	43.71032	12.13018	1107.06879	8.00570	9.19818	7.78359	0.00000	46.53264		10.21858	21.30178	50.61724	0.21622	-1.05366	8.86894	48.58849	8.33696
11.27102	-13.7804	7.11648	1188.80052	8.06731	7.70780	9.21712	1.00000	64.57759	7.45067	8.10412	7.67178	61.34368	0.06334	34.4587	4.21204	60.47078	8.28317
9.41084	16.0567	5.43283	1149.67451	7.98511	7.15922	9.63055	1.00000	62.58068	9.68482	6.23764	6.16671	59.25206	0.04660	103.65309	4.99449	58.65914	7.44001
11.63816	4.73245	7.58766	1090.66314	7.91856	4.84739	8.85427	1.00000	40.47174	8.14032	5.64804	0.38070	61.61410	0.36697	-74.26419	9.54616	51.16104	8.62393
8.37066	46.67535	7.09424	1060.07676	8.48268	7.35329	7.24742	0.00000	58.36745	7.56129	8.31193	-2.40234	55.67921	0.18540	5.55575	8.75652	51.23106	8.27411
6.26369	60.02427	7.70007	1188.05099	7.58292	6.08647	6.72134	0.00000	69.51340	9.62600	9.03134	7.02269	82.37904	0.99766	30.28491	10.60200	66.73644	8.86737
7.96597	41.27194	6.90910	1126.58279	9.10843	7.15827	7.52015	1.00000	55.83279	6.20225	5.13488	45.03364	39.16373	0.06925	123.17306	6.90877	32.37653	10.65024
8.80955	8.48714	6.42569	1105.39680	7.47143	6.53384	8.40967	1.00000	35.67663	8.90516	7.20042	27.18576	32.24188	0.03678	-13.2356	6.05762	57.20137	9.47545
6.71986	23.07492	7.92172	1187.83708	6.18068	6.58416	8.85169	0.00000	60.14487	8.67288	8.97233	11.56295	39.96633	0.35718	88.28637	9.52043	40.70896	7.93549
10.50307	22.10194	6.99125	1081.39464	8.66359	5.84775	9.27345	1.00000	55.95265	10.69808	9.02059	14.85354	41.06543	0.18895	85.37752	8.63775	35.05386	9.54598
8.46726	25.6439	6.49660	1111.87274	7.71540	6.49736	7.16204	1.00000	44.85315	8.86258	6.39645	32.03848	41.60341	0.05300	77.9129	5.67175	36.32755	8.99398
9.74437	10.12268	6.04614	1107.82245	9.45414	5.49101	7.92777	1.00000	36.80896	7.61793	7.45523	20.15238	50.83099	0.05231	77.54372	6.30813	38.30273	7.20276
8.72099	41.55838	6.22257	1140.72788	5.73164	6.46113	8.17398	1.00000	46.41699	8.12598	8.21316	12.69088	75.29362	0.03387	-81.56929	4.88051	59.59421	5.92311
11.54524	41.85059	7.11059	1079.57956	8.07210	6.21412	7.30047	0.00000	33.57050	8.30964	6.27364	0.04769	53.54517	0.10783	-87.882	8.06065	51.05241	7.76222
6.58452	4.73245	6.16098	1139.13074	8.23160	6.62201	8.36807	0.00000	38.14365	8.09260	7.23108	30.23571	46.45976	0.63218	-74.26419	10.13604	48.51199	6.45455
9.93374	48.90982	4.23807	1197.15222	6.64179	1.88685	8.99200	1.00000	39.34270	8.48509	6.14810	9.38933	49.16920	0.09896	2.45012	7.93563	65.56001	4.79433
5.74261	28.15112	7.53455	1178.01294	7.77092	6.45683	7.35334	0.00000	48.14887	8.73960	8.16588	4.81290	34.36390	0.18714	-82.46148	8.82515	26.63031	9.55926
4.46455	20.28527	7.50021	1141.79218	5.55373	5.66455	7.15035	0.00000	51.16356	9.85888	9.78012	12.74986	54.43096	0.75920	-103.42897	10.32993	82.23056	3.98748
8.17042	47.90771	6.92090	1071.87439	6.39883	7.39301	7.40526	1.00000	56.08177	8.86854	7.29895	37.89964	40.08988	0.04867	106.88324	5.62310	49.09968	6.05873
9.45504	41.9001	6.88274	1076.59728	6.75018	5.60001	8.21553	1.00000	31.64424	6.75423	8.63747	36.52941	42.83886	0.17926	-71.08977	8.59995	68.10754	10.17058
10.09420	23.18	5.63512	1114.04905	8.27315	6.73771	7.73713	1.00000	39.52380	9.14568	7.82194	4.75212	49.56000	0.16791	88.58	8.54703	42.40123	8.08161
10.77002	48.52961	8.30054	1080.61625	8.64967	8.58623	8.14911	1.00000	43.96664	9.43148	5.43254	34.93970	29.58323	0.11333	12.16179	8.13636	51.15098	7.18593
5.61926	25.6439	6.89833	1071.59237	8.65741	5.16161	7.87849	0.00000	58.99647	8.19581	9.90421	31.40988	41.97767	12.07155	77.9129	13.13974	38.94659	8.68042
9.31352	40.49748	12.22346	1128.21714	8.13548	8.15344	8.52570	0.00000	43.56003	7.93918	8.86002	28.11445	47.61653	0.15612	44.7662	8.41711	16.84312	9.70864
10.31371	41.15376	7.71701	1166.88202	9.98774	8.44073	6.80267	1.00000	30.62382	8.39305	5.43214	25.17124	43.21292	0.05268	-87.88754	5.03813	71.07488	10.08681
9.62710	49.65186	5.21995	1071.76166	7.39944	4.96508	7.22639	1.00000	32.64075	9.01939	6.88905	19.99115	42.79377	0.04114	26.97253	5.98969	46.88665	2.73369
4.47323	1.6	7.86735	1195.93114	8.07575	6.57220	8.40595	0.00000	54.93869	8.74571	9.25768	24.54503	41.84084	0.41639	103.81667	9.71717	58.97792	4.51280
7.98165	53.7446	5.99012	1106.59874	6.55922	8.04794	8.38368	1.00000	49.66302	8.02507	4.03525	17.37928	22.97148	0.03162	-0.33525	5.59772	45.25120	9.19452
9.05206	54.8421	5.92157	1149.73023	9.55738	7.17189	9.70235	1.00000	41.07071	8.96837	5.58811	19.12965	39.36687	0.06046	46.5813	6.61784	66.81073	3.88269
8.96191	41.91886	4.80071	1083.88180	8.68460	2.89254	6.84505	1.00000	32.70809	7.35751	7.01061	19.73300	47.37591	0.05391	8.73812	7.11412	44.75449	5.90927
10.02492	4.73245	5.86911	1100.02804	9.30391	5.50646	8.74868	1.00000	28.79100	8.84833	6.42600	-4.68808	66.93300	0.07580	-74.26419	7.66067	60.77610	8.74610
10.63825	33.92866	5.53234	1070.65382	8.18134	8.68537	9.15996	1.00000	33.57802	6.49391	6.78352	17.26335	85.90981	0.06010	-6.90656	7.28681	54.09301	7.35870
5.35665	53.46506	9.95152	1103.81846	8.07773	8.40198	8.20865	0.00000	38.19752	7.53997	12.10734	24.89507	46.50324	0.36530	-1.47217	9.54333	66.56807	6.10588
9.60511	-20.88231	6.79176	1071.30392	6.80270	5.38117	6.52725	1.00000	48.14665	6.38259	8.03884	13.20356	39.01835	0.02617	55.4504	6.09220	52.30795	6.01376
5.93572	36.20389	6.81131	1197.49952	8.42791	6.34265	9.41133	0.00000	56.63996	8.13336	9.52519	32.65569	76.93010	0.38859	127.08472	9.63786	53.63645	9.56358
8.13706	15.46063	4.72447	1154.20301	8.12006	3.42024	8.40470	1.00000	56.95971	7.56400	9.56546	23.39165	54.25195	0.05873	99.89166	4.22330	43.90098	6.97314
9.95526	50.71229	6.14312	1072.09085	7.78083	8.04809	9.53263	1.00000	57.82841	6.66118	6.07764	15.11778	66.23138	0.03169	4.52529	4.07631	44.45715	7.53003
12.46149	-7.54972	3.69271	1164.86006	8.33677	8.32491	10.16114	1.00000	52.12020	7.57448	9.78630	23.74544	58.68617	0.39150	110.71639	9.55133	18.72557	4.31759
